,is_returning,legacy_id,is_renting,num_docks_available,is_installed,last_reported,num_bikes_disabled,eightd_has_available_keys,station_id,num_docks_disabled,station_status,num_ebikes_available,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
71,True,80,True,28,True,2020-08-14 04:46:35+00:00,1,False,80,0,active,0,6,2020-08-14 04:47:55,2020
72,True,81,True,2,True,2020-08-14 03:39:29+00:00,2,False,81,0,active,0,15,2020-08-14 04:47:55,2020
73,True,82,True,12,True,2020-08-14 02:39:23+00:00,0,False,82,0,active,0,3,2020-08-14 04:47:55,2020
74,True,84,True,12,True,2020-08-14 03:10:36+00:00,0,False,84,0,active,0,3,2020-08-14 04:47:55,2020
75,True,85,True,17,True,2020-08-14 02:50:42+00:00,0,False,85,0,active,0,2,2020-08-14 04:47:55,2020
76,True,86,True,4,True,2020-08-14 04:26:42+00:00,0,False,86,0,active,0,15,2020-08-14 04:47:55,2020
77,True,87,True,0,True,2020-08-14 03:26:07+00:00,0,False,87,0,active,0,15,2020-08-14 04:47:55,2020
78,True,89,True,8,True,2020-08-14 04:02:10+00:00,0,False,89,0,active,0,11,2020-08-14 04:47:55,2020
79,True,90,True,0,True,2020-08-14 04:08:14+00:00,2,False,90,0,active,0,17,2020-08-14 04:47:55,2020
80,True,91,True,19,True,2020-08-14 02:59:43+00:00,0,False,91,0,active,0,0,2020-08-14 04:47:55,2020
81,True,92,True,9,True,2020-08-14 00:17:58+00:00,0,False,92,0,active,0,10,2020-08-14 04:47:55,2020
82,True,93,True,1,True,2020-08-14 00:45:30+00:00,0,False,93,0,active,0,14,2020-08-14 04:47:55,2020
83,True,94,True,6,True,2020-08-14 01:02:51+00:00,0,False,94,0,active,0,5,2020-08-14 04:47:55,2020
84,True,95,True,1,True,2020-08-14 03:46:12+00:00,1,False,95,0,active,0,13,2020-08-14 04:47:55,2020
85,True,96,True,5,True,2020-08-14 01:33:58+00:00,1,False,96,0,active,0,13,2020-08-14 04:47:55,2020
86,True,97,True,13,True,2020-08-14 04:10:31+00:00,1,False,97,0,active,0,5,2020-08-14 04:47:55,2020
87,True,98,True,14,True,2020-08-14 04:20:35+00:00,0,False,98,0,active,0,9,2020-08-14 04:47:55,2020
88,True,99,True,1,True,2020-08-14 01:44:19+00:00,0,False,99,0,active,0,14,2020-08-14 04:47:55,2020
89,True,100,True,0,True,2020-08-14 04:28:39+00:00,2,True,100,0,active,0,23,2020-08-14 04:47:55,2020
90,True,101,True,0,True,2020-08-14 00:15:33+00:00,0,False,101,0,active,0,15,2020-08-14 04:47:55,2020
91,True,102,True,3,True,2020-08-14 03:52:25+00:00,1,False,102,0,active,0,11,2020-08-14 04:47:55,2020
92,True,103,True,8,True,2020-08-14 04:34:31+00:00,0,False,103,0,active,0,7,2020-08-14 04:47:55,2020
93,True,104,True,11,True,2020-08-14 02:48:49+00:00,0,False,104,0,active,0,8,2020-08-14 04:47:55,2020
94,True,105,True,11,True,2020-08-14 04:34:00+00:00,0,False,105,0,active,0,8,2020-08-14 04:47:55,2020
95,True,106,True,11,True,2020-08-14 04:46:42+00:00,1,False,106,0,active,0,3,2020-08-14 04:47:55,2020
96,True,107,True,19,True,2020-08-14 02:33:57+00:00,0,False,107,0,active,0,0,2020-08-14 04:47:55,2020
97,True,108,True,14,True,2020-08-14 03:00:24+00:00,0,False,108,0,active,0,3,2020-08-14 04:47:55,2020
98,True,109,True,35,True,2020-08-13 22:42:01+00:00,0,False,109,0,active,0,0,2020-08-14 04:47:55,2020
99,True,110,True,8,True,2020-08-14 04:23:39+00:00,0,False,110,0,active,0,7,2020-08-14 04:47:55,2020
100,True,111,True,9,True,2020-08-14 04:34:25+00:00,0,False,111,0,active,0,6,2020-08-14 04:47:55,2020
101,True,112,True,5,True,2020-08-14 04:06:45+00:00,0,False,112,0,active,0,10,2020-08-14 04:47:55,2020
102,True,113,True,5,True,2020-08-14 01:35:19+00:00,0,False,113,0,active,0,10,2020-08-14 04:47:55,2020
103,True,114,True,11,True,2020-08-14 01:31:14+00:00,1,False,114,0,active,0,3,2020-08-14 04:47:55,2020
104,True,115,True,7,True,2020-08-14 02:51:56+00:00,3,False,115,0,active,0,9,2020-08-14 04:47:55,2020
105,True,116,True,6,True,2020-08-14 04:34:17+00:00,0,False,116,0,active,0,17,2020-08-14 04:47:55,2020
106,True,117,True,17,True,2020-08-14 04:32:04+00:00,0,False,117,0,active,0,2,2020-08-14 04:47:55,2020
107,True,118,True,0,True,2020-08-14 03:17:50+00:00,1,False,118,0,active,0,18,2020-08-14 04:47:55,2020
108,True,119,True,3,True,2020-08-14 03:58:51+00:00,0,False,119,0,active,0,12,2020-08-14 04:47:55,2020
109,True,120,True,8,True,2020-08-14 03:30:54+00:00,1,False,120,0,active,0,6,2020-08-14 04:47:55,2020
110,True,121,True,5,True,2020-08-14 04:18:21+00:00,3,False,121,0,active,0,9,2020-08-14 04:47:55,2020
111,True,122,True,7,True,2020-08-14 03:10:00+00:00,0,False,122,0,active,0,8,2020-08-14 04:47:55,2020
112,True,124,True,8,True,2020-08-14 00:34:05+00:00,1,False,124,0,active,0,6,2020-08-14 04:47:55,2020
113,True,125,True,4,True,2020-08-14 03:40:19+00:00,1,False,125,0,active,0,10,2020-08-14 04:47:55,2020
114,True,126,True,9,True,2020-08-14 04:41:29+00:00,1,False,126,0,active,0,5,2020-08-14 04:47:55,2020
115,True,128,True,5,True,2020-08-14 04:10:39+00:00,0,False,128,0,active,0,14,2020-08-14 04:47:55,2020
116,True,129,True,1,True,2020-08-14 02:17:26+00:00,0,False,129,0,active,0,18,2020-08-14 04:47:55,2020
117,True,130,True,5,True,2020-08-14 01:32:45+00:00,0,False,130,0,active,0,10,2020-08-14 04:47:55,2020
118,True,131,True,2,True,2020-08-14 03:21:07+00:00,1,False,131,0,active,0,15,2020-08-14 04:47:55,2020
119,True,133,True,15,True,2020-08-14 01:01:29+00:00,1,False,133,0,active,0,7,2020-08-14 04:47:55,2020
120,True,135,True,16,True,2020-08-13 20:55:32+00:00,0,False,135,0,active,0,1,2020-08-14 04:47:55,2020
121,True,136,True,13,True,2020-08-14 00:49:43+00:00,2,False,136,0,active,0,4,2020-08-14 04:47:55,2020
122,True,137,True,8,True,2020-08-14 03:50:19+00:00,0,False,137,0,active,0,7,2020-08-14 04:47:55,2020
123,True,138,True,1,True,2020-08-14 02:30:37+00:00,2,False,138,0,active,0,12,2020-08-14 04:47:55,2020
124,True,139,True,2,True,2020-08-14 04:44:39+00:00,1,False,139,0,active,0,16,2020-08-14 04:47:55,2020
125,True,140,True,0,True,2020-08-14 01:00:27+00:00,2,False,140,0,active,0,15,2020-08-14 04:47:55,2020
126,True,141,True,2,True,2020-08-14 04:06:54+00:00,0,False,141,0,active,0,13,2020-08-14 04:47:55,2020
127,True,142,True,13,True,2020-08-14 03:31:30+00:00,1,False,142,0,active,0,9,2020-08-14 04:47:55,2020
128,True,143,True,6,True,2020-08-14 03:27:14+00:00,1,False,143,0,active,0,16,2020-08-14 04:47:55,2020
129,True,144,True,7,True,2020-08-14 01:09:44+00:00,0,False,144,0,active,0,12,2020-08-14 04:47:55,2020
130,True,145,True,0,True,2020-08-14 00:58:11+00:00,0,False,145,0,active,0,19,2020-08-14 04:47:55,2020
131,True,146,True,1,True,2020-08-14 04:32:15+00:00,0,False,146,0,active,0,18,2020-08-14 04:47:55,2020
132,True,149,True,11,True,2020-08-14 04:39:13+00:00,1,True,149,0,active,0,6,2020-08-14 04:47:55,2020
133,True,150,True,6,True,2020-08-14 03:03:22+00:00,1,False,150,0,active,0,12,2020-08-14 04:47:55,2020
134,True,151,True,15,True,2020-08-14 04:32:49+00:00,1,False,151,0,active,0,3,2020-08-14 04:47:55,2020
135,True,152,True,4,True,2020-08-14 03:49:52+00:00,0,True,152,0,active,0,11,2020-08-14 04:47:55,2020
136,True,156,True,5,True,2020-08-14 03:19:05+00:00,0,False,156,0,active,0,10,2020-08-14 04:47:55,2020
137,True,157,True,13,True,2020-08-14 03:30:44+00:00,1,False,157,0,active,0,1,2020-08-14 04:47:55,2020
138,True,159,True,9,True,2020-08-14 01:45:05+00:00,0,False,159,0,active,0,6,2020-08-14 04:47:55,2020
139,True,160,True,10,True,2020-08-14 04:16:02+00:00,0,True,160,0,active,0,4,2020-08-14 04:47:55,2020
140,True,161,True,3,True,2020-08-14 04:00:20+00:00,2,True,161,0,active,0,18,2020-08-14 04:47:55,2020
141,True,162,True,13,True,2020-08-14 00:05:05+00:00,0,False,162,0,active,0,2,2020-08-14 04:47:55,2020
142,True,163,True,11,True,2020-08-14 03:08:16+00:00,0,True,163,0,active,0,8,2020-08-14 04:47:55,2020
143,True,167,True,5,True,2020-08-14 04:32:53+00:00,0,False,167,0,active,0,10,2020-08-14 04:47:55,2020
144,True,169,True,10,True,2020-08-14 03:11:05+00:00,0,False,169,0,active,0,9,2020-08-14 04:47:55,2020
145,True,170,True,4,True,2020-08-14 03:11:17+00:00,0,True,170,0,active,0,10,2020-08-14 04:47:55,2020
146,True,171,True,13,True,2020-08-14 01:11:39+00:00,0,True,171,0,active,0,10,2020-08-14 04:47:55,2020
147,True,173,True,0,True,2020-08-14 03:48:32+00:00,0,True,173,0,active,0,14,2020-08-14 04:47:55,2020
148,True,174,True,6,True,2020-08-14 03:25:16+00:00,2,False,174,0,active,0,7,2020-08-14 04:47:55,2020
149,True,175,True,4,True,2020-08-14 02:40:32+00:00,2,True,175,0,active,0,11,2020-08-14 04:47:55,2020
150,True,176,True,4,True,2020-08-14 00:33:30+00:00,0,False,176,0,active,0,11,2020-08-14 04:47:55,2020
151,True,177,True,19,True,2020-08-14 04:07:37+00:00,0,False,177,0,active,0,0,2020-08-14 04:47:55,2020
152,True,178,True,7,True,2020-08-14 04:14:31+00:00,0,False,178,0,active,0,12,2020-08-14 04:47:55,2020
153,True,179,True,12,True,2020-08-14 04:28:49+00:00,0,False,179,0,active,0,13,2020-08-14 04:47:55,2020
154,True,180,True,12,True,2020-08-14 03:17:34+00:00,0,False,180,0,active,0,7,2020-08-14 04:47:55,2020
155,True,181,True,7,True,2020-08-14 00:22:00+00:00,0,False,181,0,active,0,12,2020-08-14 04:47:55,2020
156,True,182,True,14,True,2020-08-14 02:13:21+00:00,0,True,182,0,active,0,5,2020-08-14 04:47:55,2020
157,True,183,True,15,True,2020-08-14 03:08:58+00:00,1,False,183,0,active,0,3,2020-08-14 04:47:55,2020
158,True,184,True,15,True,2020-08-14 02:02:28+00:00,0,False,184,0,active,0,4,2020-08-14 04:47:55,2020
159,True,185,True,3,True,2020-08-14 04:36:56+00:00,0,False,185,0,active,0,12,2020-08-14 04:47:55,2020
160,True,186,True,13,True,2020-08-14 04:24:47+00:00,0,True,186,0,active,0,2,2020-08-14 04:47:55,2020
161,True,187,True,9,True,2020-08-14 00:26:24+00:00,0,False,187,0,active,0,6,2020-08-14 04:47:55,2020
162,True,188,True,4,True,2020-08-14 03:02:10+00:00,0,False,188,0,active,0,11,2020-08-14 04:47:55,2020
163,True,189,True,22,True,2020-08-14 04:26:33+00:00,0,True,189,0,active,0,1,2020-08-14 04:47:55,2020
164,True,190,True,20,True,2020-08-14 04:14:30+00:00,1,True,190,0,active,0,16,2020-08-14 04:47:55,2020
165,True,191,True,10,True,2020-08-14 03:03:15+00:00,0,False,191,0,active,0,5,2020-08-14 04:47:55,2020
166,True,192,True,19,True,2020-08-14 03:21:38+00:00,0,False,192,0,active,0,0,2020-08-14 04:47:55,2020
167,True,193,True,5,True,2020-08-14 04:34:24+00:00,1,True,193,0,active,0,9,2020-08-14 04:47:55,2020
168,True,194,True,12,True,2020-08-14 04:18:32+00:00,1,False,194,0,active,0,6,2020-08-14 04:47:55,2020
169,True,195,True,12,True,2020-08-14 03:56:34+00:00,1,False,195,0,active,0,10,2020-08-14 04:47:55,2020
170,True,196,True,9,True,2020-08-13 22:31:42+00:00,1,True,196,0,active,0,0,2020-08-14 04:47:55,2020
171,True,197,True,11,True,2020-08-13 23:59:03+00:00,1,False,197,0,active,0,3,2020-08-14 04:47:55,2020
172,True,199,True,8,True,2020-08-14 02:05:42+00:00,0,False,199,0,active,0,7,2020-08-14 04:47:55,2020
173,True,200,True,8,True,2020-08-14 02:39:28+00:00,0,False,200,0,active,0,11,2020-08-14 04:47:55,2020
174,True,201,True,5,True,2020-08-14 00:14:03+00:00,0,False,201,0,active,0,10,2020-08-14 04:47:55,2020
175,True,202,True,14,True,2020-08-13 20:38:42+00:00,0,False,202,0,active,0,1,2020-08-14 04:47:55,2020
176,True,203,True,15,True,2020-08-13 14:09:27+00:00,0,False,203,0,active,0,0,2020-08-14 04:47:55,2020
177,True,204,True,13,True,2020-08-13 23:23:03+00:00,1,False,204,0,active,0,1,2020-08-14 04:47:55,2020
178,True,205,True,12,True,2020-08-14 01:05:54+00:00,0,False,205,0,active,0,3,2020-08-14 04:47:55,2020
179,True,206,True,20,True,2020-08-14 04:29:39+00:00,1,True,206,0,active,0,2,2020-08-14 04:47:55,2020
180,True,208,True,3,True,2020-08-14 04:47:53+00:00,1,True,208,0,active,0,11,2020-08-14 04:47:55,2020
181,True,209,True,6,True,2020-08-14 04:21:45+00:00,0,False,209,0,active,0,9,2020-08-14 04:47:55,2020
182,True,210,True,11,True,2020-08-14 00:34:46+00:00,0,False,210,0,active,0,4,2020-08-14 04:47:55,2020
183,True,211,True,11,True,2020-08-14 00:26:57+00:00,0,False,211,0,active,0,8,2020-08-14 04:47:55,2020
184,True,212,True,17,True,2020-08-14 03:20:19+00:00,0,False,212,0,active,0,16,2020-08-14 04:47:55,2020
185,True,213,True,11,True,2020-08-14 00:14:05+00:00,0,True,213,0,active,0,5,2020-08-14 04:47:55,2020
186,True,214,True,5,True,2020-08-14 01:05:11+00:00,0,False,214,0,active,0,10,2020-08-14 04:47:55,2020
187,True,215,True,11,True,2020-08-14 03:56:19+00:00,0,False,215,0,active,0,4,2020-08-14 04:47:55,2020
188,True,216,True,0,True,2020-08-13 22:08:51+00:00,1,False,216,0,active,0,18,2020-08-14 04:47:55,2020
189,True,217,True,10,True,2020-08-14 01:27:38+00:00,0,False,217,0,active,0,9,2020-08-14 04:47:55,2020
190,True,218,True,5,True,2020-08-14 03:33:35+00:00,0,False,218,0,active,0,10,2020-08-14 04:47:55,2020
191,True,219,True,9,True,2020-08-14 00:59:22+00:00,1,False,219,0,active,0,5,2020-08-14 04:47:55,2020
192,True,221,True,9,True,2020-08-14 04:06:39+00:00,0,False,221,0,active,0,10,2020-08-14 04:47:55,2020
193,True,222,True,8,True,2020-08-14 03:12:22+00:00,0,True,222,0,active,0,6,2020-08-14 04:47:55,2020
194,True,224,True,3,True,2020-08-14 02:06:47+00:00,2,False,224,0,active,0,12,2020-08-14 04:47:55,2020
195,True,225,True,11,True,2020-08-14 04:46:25+00:00,0,False,225,0,active,0,8,2020-08-14 04:47:55,2020
196,True,226,True,2,True,2020-08-14 03:43:15+00:00,0,False,226,0,active,0,13,2020-08-14 04:47:55,2020
197,True,227,True,7,True,2020-08-14 04:23:05+00:00,3,False,227,0,active,0,9,2020-08-14 04:47:55,2020
198,True,228,True,19,True,2020-08-14 01:50:08+00:00,0,False,228,0,active,0,0,2020-08-14 04:47:55,2020
199,True,232,True,5,True,2020-08-13 22:59:36+00:00,0,False,232,0,active,0,6,2020-08-14 04:47:55,2020
200,True,233,True,6,True,2020-08-14 04:16:48+00:00,0,False,233,0,active,0,9,2020-08-14 04:47:55,2020
201,True,234,True,8,True,2020-08-14 04:09:16+00:00,0,False,234,0,active,0,7,2020-08-14 04:47:55,2020
202,True,235,True,5,True,2020-08-14 03:30:20+00:00,0,False,235,0,active,0,10,2020-08-14 04:47:55,2020
203,True,236,True,8,True,2020-08-14 01:20:32+00:00,0,False,236,0,active,0,7,2020-08-14 04:47:55,2020
204,True,239,True,6,True,2020-08-14 03:35:41+00:00,0,False,239,0,active,0,9,2020-08-14 04:47:55,2020
205,True,255,True,5,True,2020-08-13 12:33:28+00:00,0,False,255,0,active,0,10,2020-08-14 04:47:55,2020
206,True,258,True,1,True,2020-08-14 01:18:10+00:00,1,False,258,0,active,0,13,2020-08-14 04:47:55,2020
207,True,259,True,1,True,2020-08-13 18:35:59+00:00,0,False,259,0,active,0,14,2020-08-14 04:47:55,2020
208,True,260,True,0,True,2020-08-14 03:13:13+00:00,0,False,260,0,active,0,15,2020-08-14 04:47:55,2020
209,True,271,True,6,True,2020-08-14 04:30:34+00:00,0,False,271,0,active,0,9,2020-08-14 04:47:55,2020
210,True,272,True,12,True,2020-08-14 02:51:36+00:00,1,False,272,0,active,0,6,2020-08-14 04:47:55,2020
211,True,273,True,26,True,2020-08-14 02:49:33+00:00,0,False,273,0,active,0,14,2020-08-14 04:47:55,2020
212,True,279,True,2,True,2020-08-14 04:18:11+00:00,0,False,279,0,active,0,17,2020-08-14 04:47:55,2020
213,True,280,True,8,True,2020-08-14 04:18:44+00:00,1,False,280,0,active,0,10,2020-08-14 04:47:55,2020
214,True,282,True,3,True,2020-08-14 03:26:05+00:00,1,False,282,0,active,0,11,2020-08-14 04:47:55,2020
215,True,296,True,13,True,2020-08-14 04:03:28+00:00,0,False,296,0,active,0,10,2020-08-14 04:47:55,2020
216,True,318,True,18,True,2020-08-14 03:34:12+00:00,1,False,318,0,active,0,0,2020-08-14 04:47:55,2020
217,True,319,True,21,True,2020-08-14 00:41:06+00:00,0,False,319,0,active,0,4,2020-08-14 04:47:55,2020
218,True,327,True,14,True,2020-08-14 02:55:02+00:00,0,False,327,0,active,0,1,2020-08-14 04:47:55,2020
219,True,328,True,1,True,2020-08-14 03:48:34+00:00,2,False,328,0,active,0,12,2020-08-14 04:47:55,2020
220,True,329,True,2,True,2020-08-14 01:32:09+00:00,0,False,329,0,active,0,13,2020-08-14 04:47:55,2020
221,True,330,True,10,True,2020-08-14 02:04:00+00:00,0,False,330,0,active,0,5,2020-08-14 04:47:55,2020
222,True,331,True,5,True,2020-08-14 04:32:25+00:00,1,False,331,0,active,0,9,2020-08-14 04:47:55,2020
223,True,332,True,0,True,2020-08-14 04:25:29+00:00,1,False,332,0,active,0,14,2020-08-14 04:47:55,2020
224,True,333,True,3,True,2020-08-14 02:50:07+00:00,0,False,333,0,active,0,22,2020-08-14 04:47:55,2020
225,True,334,True,0,True,2020-08-14 02:22:08+00:00,2,False,334,0,active,0,17,2020-08-14 04:47:55,2020
226,True,335,True,15,True,2020-08-14 04:08:49+00:00,0,False,335,0,active,0,4,2020-08-14 04:47:55,2020
227,True,336,True,11,True,2020-08-13 23:42:32+00:00,0,False,336,0,active,0,4,2020-08-14 04:47:55,2020
228,True,337,True,2,True,2020-08-14 01:25:30+00:00,1,False,337,0,active,0,12,2020-08-14 04:47:55,2020
229,True,338,True,5,True,2020-08-14 02:29:24+00:00,1,False,338,0,active,0,9,2020-08-14 04:47:55,2020
230,True,339,True,0,True,2020-08-14 00:01:08+00:00,1,False,339,0,active,0,14,2020-08-14 04:47:55,2020
231,True,340,True,1,True,2020-08-14 01:36:46+00:00,0,False,340,0,active,0,18,2020-08-14 04:47:55,2020
232,True,341,True,0,True,2020-08-14 03:12:19+00:00,1,True,341,0,active,0,14,2020-08-14 04:47:55,2020
