,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
0,False,3,active,2020-08-09 23:18:48+00:00,0,True,True,3,0,3,12,True,0,2020-08-10 00:20:10,2020
1,False,6,active,2020-08-09 23:47:09+00:00,0,True,True,4,0,4,13,True,0,2020-08-10 00:20:10,2020
2,False,4,active,2020-08-09 23:59:42+00:00,0,True,True,5,1,5,10,True,0,2020-08-10 00:20:10,2020
3,False,12,active,2020-08-10 00:03:48+00:00,0,True,True,6,2,6,1,True,0,2020-08-10 00:20:10,2020
4,False,0,active,2020-08-10 00:18:08+00:00,0,True,True,7,0,7,15,True,0,2020-08-10 00:20:10,2020
5,False,12,active,2020-08-10 00:09:19+00:00,0,True,True,8,0,8,7,True,0,2020-08-10 00:20:10,2020
6,False,2,active,2020-08-10 00:19:33+00:00,0,True,True,9,0,9,13,True,0,2020-08-10 00:20:10,2020
7,False,1,active,2020-08-10 00:11:52+00:00,0,True,True,10,3,10,7,True,0,2020-08-10 00:20:10,2020
8,False,2,active,2020-08-10 00:12:03+00:00,0,True,True,11,1,11,12,True,0,2020-08-10 00:20:10,2020
9,True,16,active,2020-08-10 00:18:37+00:00,0,True,True,12,0,12,2,True,0,2020-08-10 00:20:10,2020
10,False,7,active,2020-08-10 00:04:03+00:00,0,True,True,13,0,13,12,True,0,2020-08-10 00:20:10,2020
11,False,16,active,2020-08-10 00:05:40+00:00,0,True,True,14,1,14,8,True,0,2020-08-10 00:20:10,2020
12,False,15,active,2020-08-10 00:16:32+00:00,0,True,True,15,0,15,0,True,0,2020-08-10 00:20:10,2020
13,True,0,active,2020-08-09 23:37:47+00:00,0,True,True,16,0,16,19,True,0,2020-08-10 00:20:10,2020
14,False,4,active,2020-08-10 00:18:02+00:00,0,True,True,17,0,17,11,True,0,2020-08-10 00:20:10,2020
15,False,10,active,2020-08-10 00:14:43+00:00,0,True,True,19,0,19,5,True,0,2020-08-10 00:20:10,2020
16,False,0,active,2020-08-10 00:10:58+00:00,0,True,True,20,1,20,22,True,0,2020-08-10 00:20:10,2020
17,True,4,active,2020-08-10 00:15:09+00:00,0,True,True,21,0,21,14,True,0,2020-08-10 00:20:10,2020
18,True,14,active,2020-08-10 00:05:07+00:00,0,True,True,22,0,22,33,True,0,2020-08-10 00:20:10,2020
19,False,4,active,2020-08-10 00:03:08+00:00,0,True,True,23,0,23,17,True,0,2020-08-10 00:20:10,2020
20,False,6,active,2020-08-10 00:16:47+00:00,0,True,True,24,0,24,13,True,0,2020-08-10 00:20:10,2020
21,False,4,active,2020-08-10 00:18:46+00:00,0,True,True,25,1,25,10,True,0,2020-08-10 00:20:10,2020
22,False,13,active,2020-08-10 00:15:25+00:00,0,True,True,26,2,26,0,True,0,2020-08-10 00:20:10,2020
23,False,9,active,2020-08-10 00:19:49+00:00,0,True,True,27,1,27,13,True,0,2020-08-10 00:20:10,2020
24,False,7,active,2020-08-09 22:22:53+00:00,0,True,True,29,1,29,7,True,0,2020-08-10 00:20:10,2020
25,False,6,active,2020-08-10 00:16:27+00:00,0,True,True,30,0,30,9,True,0,2020-08-10 00:20:10,2020
26,True,2,active,2020-08-09 23:37:08+00:00,0,True,True,31,0,31,17,True,0,2020-08-10 00:20:10,2020
27,False,1,active,2020-08-10 00:14:25+00:00,0,True,True,32,2,32,12,True,0,2020-08-10 00:20:10,2020
28,False,19,active,2020-08-10 00:19:29+00:00,0,True,True,33,1,33,7,True,0,2020-08-10 00:20:10,2020
29,False,10,active,2020-08-09 23:42:39+00:00,0,True,True,35,0,35,13,True,0,2020-08-10 00:20:10,2020
30,True,0,active,2020-08-10 00:08:35+00:00,0,True,True,36,0,36,33,True,0,2020-08-10 00:20:10,2020
31,True,0,active,2020-08-09 23:12:12+00:00,0,True,True,37,0,37,15,True,0,2020-08-10 00:20:10,2020
32,False,2,active,2020-08-10 00:17:30+00:00,0,True,True,39,0,39,21,True,0,2020-08-10 00:20:10,2020
33,False,6,active,2020-08-10 00:03:49+00:00,0,True,True,40,3,40,10,True,0,2020-08-10 00:20:10,2020
34,True,3,active,2020-08-10 00:04:08+00:00,0,True,True,41,2,41,22,True,0,2020-08-10 00:20:10,2020
35,False,16,active,2020-08-10 00:20:01+00:00,0,True,True,42,0,42,7,True,0,2020-08-10 00:20:10,2020
36,True,0,active,2020-08-09 23:13:40+00:00,0,True,True,43,1,43,14,True,0,2020-08-10 00:20:10,2020
37,False,1,active,2020-08-10 00:05:42+00:00,0,True,True,44,1,44,21,True,0,2020-08-10 00:20:10,2020
38,False,11,active,2020-08-10 00:19:59+00:00,0,True,True,46,3,46,5,True,0,2020-08-10 00:20:10,2020
39,True,12,active,2020-08-10 00:15:35+00:00,0,True,True,47,1,47,6,True,0,2020-08-10 00:20:10,2020
40,False,1,active,2020-08-09 22:17:21+00:00,0,True,True,48,0,48,18,True,0,2020-08-10 00:20:10,2020
41,False,17,active,2020-08-10 00:08:13+00:00,0,True,True,49,0,49,1,True,0,2020-08-10 00:20:10,2020
42,True,8,active,2020-08-10 00:13:27+00:00,0,True,True,50,0,50,7,True,0,2020-08-10 00:20:10,2020
43,False,1,active,2020-08-10 00:18:59+00:00,0,True,True,51,0,51,14,True,0,2020-08-10 00:20:10,2020
44,True,20,active,2020-08-09 23:55:06+00:00,0,True,True,52,1,52,2,True,0,2020-08-10 00:20:10,2020
45,False,17,active,2020-08-10 00:18:45+00:00,0,True,True,53,1,53,1,True,0,2020-08-10 00:20:10,2020
46,False,11,active,2020-08-10 00:02:04+00:00,0,True,True,54,0,54,4,True,0,2020-08-10 00:20:10,2020
47,False,14,active,2020-08-10 00:14:27+00:00,0,True,True,55,1,55,0,True,0,2020-08-10 00:20:10,2020
48,True,3,active,2020-08-09 21:10:16+00:00,0,True,True,56,0,56,15,True,0,2020-08-10 00:20:10,2020
49,True,3,active,2020-08-09 23:52:59+00:00,0,True,True,57,1,57,10,True,0,2020-08-10 00:20:10,2020
50,True,14,active,2020-08-10 00:19:56+00:00,0,True,True,58,3,58,2,True,0,2020-08-10 00:20:10,2020
51,True,2,active,2020-08-10 00:12:34+00:00,0,True,True,59,0,59,17,True,0,2020-08-10 00:20:10,2020
52,False,5,active,2020-08-10 00:14:16+00:00,0,True,True,60,1,60,13,True,0,2020-08-10 00:20:10,2020
53,False,17,active,2020-08-09 23:52:41+00:00,0,True,True,61,2,61,0,True,0,2020-08-10 00:20:10,2020
54,False,7,active,2020-08-09 21:45:13+00:00,0,True,True,63,2,63,6,True,0,2020-08-10 00:20:10,2020
55,False,4,active,2020-08-10 00:06:14+00:00,0,True,True,64,0,64,15,True,0,2020-08-10 00:20:10,2020
56,False,0,active,2020-08-09 22:25:41+00:00,0,True,True,65,0,65,23,True,0,2020-08-10 00:20:10,2020
57,False,5,active,2020-08-10 00:02:38+00:00,0,True,True,66,0,66,10,True,0,2020-08-10 00:20:10,2020
58,True,11,active,2020-08-10 00:19:34+00:00,0,True,True,67,1,67,15,True,0,2020-08-10 00:20:10,2020
59,True,15,active,2020-08-10 00:19:21+00:00,0,True,True,68,1,68,3,True,0,2020-08-10 00:20:10,2020
60,True,1,active,2020-08-10 00:19:30+00:00,0,True,True,69,0,69,18,True,0,2020-08-10 00:20:10,2020
61,False,13,active,2020-08-09 23:44:28+00:00,0,True,True,70,0,70,10,True,0,2020-08-10 00:20:10,2020
62,False,19,active,2020-08-09 23:54:32+00:00,0,True,True,71,0,71,4,True,0,2020-08-10 00:20:10,2020
63,False,3,active,2020-08-10 00:09:36+00:00,0,True,True,72,0,72,20,True,0,2020-08-10 00:20:10,2020
64,False,14,active,2020-08-10 00:08:06+00:00,0,True,True,73,0,73,1,True,0,2020-08-10 00:20:10,2020
65,True,17,active,2020-08-10 00:19:08+00:00,0,True,True,74,1,74,1,True,0,2020-08-10 00:20:10,2020
66,False,4,active,2020-08-10 00:06:39+00:00,0,True,True,75,0,75,11,True,0,2020-08-10 00:20:10,2020
67,False,8,active,2020-08-10 00:14:34+00:00,0,True,True,76,0,76,9,True,0,2020-08-10 00:20:10,2020
68,False,1,active,2020-08-09 22:35:54+00:00,0,True,True,77,1,77,13,True,0,2020-08-10 00:20:10,2020
69,False,1,active,2020-08-09 23:43:14+00:00,0,True,True,78,0,78,18,True,0,2020-08-10 00:20:10,2020
70,False,9,active,2020-08-10 00:10:14+00:00,0,True,True,79,2,79,8,True,0,2020-08-10 00:20:10,2020
71,False,5,active,2020-08-10 00:12:03+00:00,0,True,True,80,0,80,30,True,0,2020-08-10 00:20:10,2020
72,False,0,active,2020-08-10 00:17:47+00:00,0,True,True,81,1,81,18,True,0,2020-08-10 00:20:10,2020
73,False,1,active,2020-08-09 23:26:53+00:00,0,True,True,82,0,82,14,True,0,2020-08-10 00:20:10,2020
74,False,3,active,2020-08-09 22:38:21+00:00,0,True,True,84,0,84,12,True,0,2020-08-10 00:20:10,2020
75,False,9,active,2020-08-10 00:14:43+00:00,0,True,True,85,0,85,10,True,0,2020-08-10 00:20:10,2020
76,False,6,active,2020-08-09 23:40:58+00:00,0,True,True,86,0,86,13,True,0,2020-08-10 00:20:10,2020
77,False,4,active,2020-08-09 23:51:59+00:00,0,True,True,87,0,87,11,True,0,2020-08-10 00:20:10,2020
78,False,13,active,2020-08-10 00:13:09+00:00,0,True,True,89,0,89,6,True,0,2020-08-10 00:20:10,2020
79,False,18,active,2020-08-10 00:04:55+00:00,0,True,True,90,1,90,0,True,0,2020-08-10 00:20:10,2020
80,False,3,active,2020-08-10 00:12:53+00:00,0,True,True,91,0,91,16,True,0,2020-08-10 00:20:10,2020
81,False,13,active,2020-08-09 23:38:09+00:00,0,True,True,92,0,92,6,True,0,2020-08-10 00:20:10,2020
82,False,11,active,2020-08-10 00:16:49+00:00,0,True,True,93,2,93,2,True,0,2020-08-10 00:20:10,2020
83,False,10,active,2020-08-10 00:11:34+00:00,0,True,True,94,0,94,1,True,0,2020-08-10 00:20:10,2020
84,False,7,active,2020-08-10 00:14:55+00:00,0,True,True,95,1,95,7,True,0,2020-08-10 00:20:10,2020
85,False,12,active,2020-08-10 00:16:30+00:00,0,True,True,96,0,96,7,True,0,2020-08-10 00:20:10,2020
86,False,19,active,2020-08-10 00:14:19+00:00,0,True,True,97,0,97,0,True,0,2020-08-10 00:20:10,2020
87,False,6,active,2020-08-10 00:10:41+00:00,0,True,True,98,0,98,17,True,0,2020-08-10 00:20:10,2020
88,False,2,active,2020-08-10 00:19:32+00:00,0,True,True,99,1,99,12,True,0,2020-08-10 00:20:10,2020
89,True,9,active,2020-08-10 00:13:23+00:00,0,True,True,100,0,100,16,True,0,2020-08-10 00:20:10,2020
90,False,11,active,2020-08-09 22:28:46+00:00,0,True,True,101,0,101,4,True,0,2020-08-10 00:20:10,2020
91,False,4,active,2020-08-10 00:19:09+00:00,0,True,True,102,0,102,11,True,0,2020-08-10 00:20:10,2020
92,False,5,active,2020-08-09 23:42:16+00:00,0,True,True,103,0,103,10,True,0,2020-08-10 00:20:10,2020
93,False,14,active,2020-08-10 00:14:46+00:00,0,True,True,104,0,104,5,True,0,2020-08-10 00:20:10,2020
94,False,3,active,2020-08-10 00:18:03+00:00,0,True,True,105,0,105,16,True,0,2020-08-10 00:20:10,2020
95,False,9,active,2020-08-09 21:44:04+00:00,0,True,True,106,0,106,6,True,0,2020-08-10 00:20:10,2020
96,False,3,active,2020-08-10 00:06:45+00:00,0,True,True,107,0,107,16,True,0,2020-08-10 00:20:10,2020
97,False,4,active,2020-08-09 23:09:29+00:00,0,True,True,108,0,108,13,True,0,2020-08-10 00:20:10,2020
98,False,5,active,2020-08-09 23:28:55+00:00,0,True,True,109,2,109,28,True,0,2020-08-10 00:20:10,2020
99,False,0,active,2020-08-10 00:10:00+00:00,0,True,True,110,0,110,15,True,0,2020-08-10 00:20:10,2020
100,False,0,active,2020-08-09 22:19:17+00:00,0,True,True,111,0,111,15,True,0,2020-08-10 00:20:10,2020
101,False,12,active,2020-08-09 23:55:25+00:00,0,True,True,112,0,112,3,True,0,2020-08-10 00:20:10,2020
102,False,11,active,2020-08-10 00:16:30+00:00,0,True,True,113,1,113,3,True,0,2020-08-10 00:20:10,2020
103,False,2,active,2020-08-10 00:01:04+00:00,0,True,True,114,0,114,13,True,0,2020-08-10 00:20:10,2020
104,False,17,active,2020-08-10 00:12:25+00:00,0,True,True,115,1,115,1,True,0,2020-08-10 00:20:10,2020
105,False,9,active,2020-08-10 00:05:31+00:00,0,True,True,116,0,116,14,True,0,2020-08-10 00:20:10,2020
106,False,7,active,2020-08-10 00:15:10+00:00,0,True,True,117,0,117,12,True,0,2020-08-10 00:20:10,2020
107,False,17,active,2020-08-10 00:01:33+00:00,0,True,True,118,0,118,2,True,0,2020-08-10 00:20:10,2020
108,False,9,active,2020-08-09 23:58:42+00:00,0,True,True,119,0,119,6,True,0,2020-08-10 00:20:10,2020
109,False,9,active,2020-08-10 00:16:49+00:00,0,True,True,120,6,120,0,True,0,2020-08-10 00:20:10,2020
110,False,11,active,2020-08-09 23:56:59+00:00,0,True,True,121,1,121,5,True,0,2020-08-10 00:20:10,2020
111,False,13,active,2020-08-09 23:55:07+00:00,0,True,True,122,0,122,2,True,0,2020-08-10 00:20:10,2020
112,False,12,active,2020-08-09 22:54:45+00:00,0,True,True,124,0,124,3,True,0,2020-08-10 00:20:10,2020
113,False,11,active,2020-08-10 00:11:11+00:00,0,True,True,125,1,125,3,True,0,2020-08-10 00:20:10,2020
114,False,5,active,2020-08-09 23:26:23+00:00,0,True,True,126,0,126,10,True,0,2020-08-10 00:20:10,2020
115,False,12,active,2020-08-10 00:11:58+00:00,0,True,True,128,0,128,7,True,0,2020-08-10 00:20:10,2020
116,False,7,active,2020-08-09 22:30:04+00:00,0,True,True,129,0,129,12,True,0,2020-08-10 00:20:10,2020
117,False,13,active,2020-08-09 22:54:30+00:00,0,True,True,130,0,130,2,True,0,2020-08-10 00:20:10,2020
118,False,11,active,2020-08-09 23:16:05+00:00,0,True,True,131,0,131,7,True,0,2020-08-10 00:20:10,2020
119,False,13,active,2020-08-10 00:13:10+00:00,0,True,True,133,0,133,10,True,0,2020-08-10 00:20:10,2020
120,False,3,active,2020-08-09 19:57:14+00:00,0,True,True,135,1,135,13,True,0,2020-08-10 00:20:10,2020
121,False,9,active,2020-08-09 23:20:04+00:00,0,True,True,136,1,136,9,True,0,2020-08-10 00:20:10,2020
122,False,9,active,2020-08-09 23:42:20+00:00,0,True,True,137,0,137,6,True,0,2020-08-10 00:20:10,2020
123,False,6,active,2020-08-10 00:04:18+00:00,0,True,True,138,2,138,7,True,0,2020-08-10 00:20:10,2020
124,False,12,active,2020-08-09 23:59:17+00:00,0,True,True,139,0,139,7,True,0,2020-08-10 00:20:10,2020
125,False,15,active,2020-08-10 00:17:59+00:00,0,True,True,140,0,140,2,True,0,2020-08-10 00:20:10,2020
126,False,0,active,2020-08-09 23:40:14+00:00,0,True,True,141,0,141,15,True,0,2020-08-10 00:20:10,2020
127,False,15,active,2020-08-09 23:52:02+00:00,0,True,True,142,0,142,8,True,0,2020-08-10 00:20:10,2020
128,False,13,active,2020-08-10 00:13:39+00:00,0,True,True,143,0,143,10,True,0,2020-08-10 00:20:10,2020
129,False,13,active,2020-08-10 00:08:42+00:00,0,True,True,144,0,144,6,True,0,2020-08-10 00:20:10,2020
130,False,13,active,2020-08-10 00:09:24+00:00,0,True,True,145,0,145,6,True,0,2020-08-10 00:20:10,2020
131,False,1,active,2020-08-10 00:12:08+00:00,0,True,True,146,2,146,16,True,0,2020-08-10 00:20:10,2020
132,True,1,active,2020-08-10 00:18:34+00:00,0,True,True,149,0,149,17,True,0,2020-08-10 00:20:10,2020
133,False,5,active,2020-08-09 23:27:25+00:00,0,True,True,150,1,150,13,True,0,2020-08-10 00:20:10,2020
134,False,0,active,2020-08-09 23:47:52+00:00,0,True,True,151,0,151,19,True,0,2020-08-10 00:20:10,2020
135,True,15,active,2020-08-09 23:49:24+00:00,0,True,True,152,0,152,0,True,0,2020-08-10 00:20:10,2020
136,False,0,active,2020-08-09 20:10:06+00:00,0,True,True,156,0,156,15,True,0,2020-08-10 00:20:10,2020
137,False,0,active,2020-08-10 00:18:02+00:00,0,True,True,157,0,157,15,True,0,2020-08-10 00:20:10,2020
138,False,6,active,2020-08-09 23:46:39+00:00,0,True,True,159,1,159,8,True,0,2020-08-10 00:20:10,2020
139,True,7,active,2020-08-10 00:07:20+00:00,0,True,True,160,0,160,7,True,0,2020-08-10 00:20:10,2020
140,True,13,active,2020-08-09 23:52:26+00:00,0,True,True,161,1,161,9,True,0,2020-08-10 00:20:10,2020
141,False,7,active,2020-08-09 21:30:56+00:00,0,True,True,162,0,162,8,True,0,2020-08-10 00:20:10,2020
142,True,6,active,2020-08-10 00:05:55+00:00,0,True,True,163,0,163,13,True,0,2020-08-10 00:20:10,2020
143,False,3,active,2020-08-10 00:17:01+00:00,0,True,True,167,0,167,12,True,0,2020-08-10 00:20:10,2020
144,False,16,active,2020-08-09 20:18:48+00:00,0,True,True,169,0,169,3,True,0,2020-08-10 00:20:10,2020
145,True,0,active,2020-08-09 17:19:21+00:00,0,True,True,170,0,170,14,True,0,2020-08-10 00:20:10,2020
146,True,5,active,2020-08-09 23:38:10+00:00,0,True,True,171,0,171,18,True,0,2020-08-10 00:20:10,2020
147,True,4,active,2020-08-09 23:55:01+00:00,0,True,True,173,0,173,10,True,0,2020-08-10 00:20:10,2020
148,False,2,active,2020-08-09 22:27:12+00:00,0,True,True,174,0,174,13,True,0,2020-08-10 00:20:10,2020
149,True,0,active,2020-08-09 23:59:39+00:00,0,True,True,175,0,175,17,True,0,2020-08-10 00:20:10,2020
150,False,13,active,2020-08-09 23:36:33+00:00,0,True,True,176,0,176,2,True,0,2020-08-10 00:20:10,2020
151,False,12,active,2020-08-10 00:18:29+00:00,0,True,True,177,2,177,5,True,0,2020-08-10 00:20:10,2020
152,False,1,active,2020-08-09 23:51:37+00:00,0,True,True,178,0,178,18,True,0,2020-08-10 00:20:10,2020
153,False,1,active,2020-08-10 00:08:05+00:00,0,True,True,179,0,179,24,True,0,2020-08-10 00:20:10,2020
154,False,9,active,2020-08-10 00:15:17+00:00,0,True,True,180,0,180,10,True,0,2020-08-10 00:20:10,2020
155,False,9,active,2020-08-09 23:44:35+00:00,0,True,True,181,0,181,10,True,0,2020-08-10 00:20:10,2020
156,True,8,active,2020-08-09 22:51:58+00:00,0,True,True,182,0,182,11,True,0,2020-08-10 00:20:10,2020
157,False,3,active,2020-08-10 00:00:21+00:00,0,True,True,183,0,183,16,True,0,2020-08-10 00:20:10,2020
158,False,1,active,2020-08-10 00:18:10+00:00,0,True,True,184,0,184,18,True,0,2020-08-10 00:20:10,2020
159,False,14,active,2020-08-10 00:16:55+00:00,0,True,True,185,0,185,1,True,0,2020-08-10 00:20:10,2020
160,True,6,active,2020-08-09 22:51:34+00:00,0,True,True,186,3,186,6,True,0,2020-08-10 00:20:10,2020
161,False,11,active,2020-08-09 23:04:12+00:00,0,True,True,187,0,187,4,True,0,2020-08-10 00:20:10,2020
162,False,10,active,2020-08-09 23:47:43+00:00,0,True,True,188,0,188,5,True,0,2020-08-10 00:20:10,2020
163,True,2,active,2020-08-10 00:15:57+00:00,0,True,True,189,0,189,21,True,0,2020-08-10 00:20:10,2020
164,True,9,active,2020-08-10 00:16:45+00:00,0,True,True,190,3,190,25,True,0,2020-08-10 00:20:10,2020
165,False,2,active,2020-08-09 23:04:03+00:00,0,True,True,191,0,191,13,True,0,2020-08-10 00:20:10,2020
166,False,3,active,2020-08-10 00:14:06+00:00,0,True,True,192,1,192,15,True,0,2020-08-10 00:20:10,2020
167,True,8,active,2020-08-09 23:48:22+00:00,0,True,True,193,0,193,7,True,0,2020-08-10 00:20:10,2020
168,False,3,active,2020-08-10 00:16:19+00:00,0,True,True,194,0,194,16,True,0,2020-08-10 00:20:10,2020
169,False,7,active,2020-08-10 00:18:27+00:00,0,True,True,195,0,195,16,True,0,2020-08-10 00:20:10,2020
170,True,4,active,2020-08-09 21:39:54+00:00,0,True,True,196,0,196,6,True,0,2020-08-10 00:20:10,2020
171,False,3,active,2020-08-10 00:11:26+00:00,0,True,True,197,0,197,12,True,0,2020-08-10 00:20:10,2020
172,False,2,active,2020-08-09 23:35:16+00:00,0,True,True,199,0,199,13,True,0,2020-08-10 00:20:10,2020
173,False,6,active,2020-08-10 00:02:37+00:00,0,True,True,200,1,200,12,True,0,2020-08-10 00:20:10,2020
174,False,3,active,2020-08-09 21:20:39+00:00,0,True,True,201,0,201,12,True,0,2020-08-10 00:20:10,2020
175,False,8,active,2020-08-09 23:24:38+00:00,0,True,True,202,0,202,7,True,0,2020-08-10 00:20:10,2020
176,False,2,active,2020-08-09 23:26:38+00:00,0,True,True,203,1,203,12,True,0,2020-08-10 00:20:10,2020
177,False,2,active,2020-08-09 21:19:36+00:00,0,True,True,204,0,204,13,True,0,2020-08-10 00:20:10,2020
178,False,6,active,2020-08-09 22:01:29+00:00,0,True,True,205,1,205,8,True,0,2020-08-10 00:20:10,2020
179,False,0,active,2020-08-09 23:51:06+00:00,0,True,True,206,1,206,22,True,0,2020-08-10 00:20:10,2020
180,True,2,active,2020-08-09 22:48:59+00:00,0,True,True,208,0,208,13,True,0,2020-08-10 00:20:10,2020
181,False,12,active,2020-08-10 00:19:03+00:00,0,True,True,209,0,209,3,True,0,2020-08-10 00:20:10,2020
182,False,2,active,2020-08-09 19:39:21+00:00,0,True,True,210,0,210,13,True,0,2020-08-10 00:20:10,2020
183,False,11,active,2020-08-09 22:08:07+00:00,0,True,True,211,1,211,7,True,0,2020-08-10 00:20:10,2020
184,False,21,active,2020-08-10 00:11:45+00:00,0,True,True,212,0,212,12,True,0,2020-08-10 00:20:10,2020
185,True,6,active,2020-08-09 23:32:57+00:00,0,True,True,213,0,213,10,True,0,2020-08-10 00:20:10,2020
186,False,8,active,2020-08-10 00:19:37+00:00,0,True,True,214,0,214,7,True,0,2020-08-10 00:20:10,2020
187,False,8,active,2020-08-10 00:14:17+00:00,0,True,True,215,0,215,7,True,0,2020-08-10 00:20:10,2020
188,False,17,active,2020-08-09 21:47:12+00:00,0,True,True,216,0,216,2,True,0,2020-08-10 00:20:10,2020
189,False,13,active,2020-08-09 23:48:25+00:00,0,True,True,217,0,217,6,True,0,2020-08-10 00:20:10,2020
190,False,4,active,2020-08-10 00:07:57+00:00,0,True,True,218,0,218,11,True,0,2020-08-10 00:20:10,2020
191,False,3,active,2020-08-09 23:32:32+00:00,0,True,True,219,0,219,12,True,0,2020-08-10 00:20:10,2020
192,False,7,active,2020-08-10 00:09:08+00:00,0,True,True,221,1,221,11,True,0,2020-08-10 00:20:10,2020
193,True,8,active,2020-08-09 23:32:23+00:00,0,True,True,222,0,222,6,True,0,2020-08-10 00:20:10,2020
194,False,11,active,2020-08-10 00:18:26+00:00,0,True,True,224,0,224,6,True,0,2020-08-10 00:20:10,2020
195,False,2,active,2020-08-10 00:19:52+00:00,0,True,True,225,1,225,16,True,0,2020-08-10 00:20:10,2020
196,False,3,active,2020-08-10 00:15:57+00:00,0,True,True,226,0,226,12,True,0,2020-08-10 00:20:10,2020
197,False,10,active,2020-08-10 00:06:14+00:00,0,True,True,227,0,227,9,True,0,2020-08-10 00:20:10,2020
198,False,0,active,2020-08-09 23:51:39+00:00,0,True,True,228,0,228,19,True,0,2020-08-10 00:20:10,2020
199,False,3,active,2020-08-09 13:16:48+00:00,0,True,True,232,1,232,7,True,0,2020-08-10 00:20:10,2020
200,False,7,active,2020-08-09 23:55:06+00:00,0,True,True,233,2,233,6,True,0,2020-08-10 00:20:10,2020
201,False,4,active,2020-08-10 00:18:44+00:00,0,True,True,234,0,234,11,True,0,2020-08-10 00:20:10,2020
202,False,1,active,2020-08-10 00:03:22+00:00,0,True,True,235,0,235,14,True,0,2020-08-10 00:20:10,2020
203,False,10,active,2020-08-10 00:01:42+00:00,0,True,True,236,0,236,5,True,0,2020-08-10 00:20:10,2020
204,False,3,active,2020-08-10 00:14:35+00:00,0,True,True,239,0,239,12,True,0,2020-08-10 00:20:10,2020
205,False,11,active,2020-08-09 22:01:27+00:00,0,True,True,255,0,255,4,True,0,2020-08-10 00:20:10,2020
206,False,13,active,2020-08-09 23:58:22+00:00,0,True,True,258,0,258,2,True,0,2020-08-10 00:20:10,2020
207,False,14,active,2020-08-09 16:59:55+00:00,0,True,True,259,0,259,1,True,0,2020-08-10 00:20:10,2020
208,False,15,active,2020-08-09 17:32:05+00:00,0,True,True,260,0,260,0,True,0,2020-08-10 00:20:10,2020
