,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
0,False,3,active,2020-08-09 20:47:25+00:00,0,True,True,3,0,3,12,True,0,2020-08-09 21:16:25,2020
1,False,5,active,2020-08-09 21:16:21+00:00,0,True,True,4,1,4,13,True,0,2020-08-09 21:16:25,2020
2,False,10,active,2020-08-09 21:14:12+00:00,0,True,True,5,1,5,4,True,0,2020-08-09 21:16:25,2020
3,False,11,active,2020-08-09 21:12:21+00:00,0,True,True,6,2,6,2,True,0,2020-08-09 21:16:25,2020
4,False,3,active,2020-08-09 21:04:40+00:00,0,True,True,7,0,7,12,True,0,2020-08-09 21:16:25,2020
5,False,12,active,2020-08-09 21:14:41+00:00,0,True,True,8,2,8,5,True,0,2020-08-09 21:16:25,2020
6,False,1,active,2020-08-09 21:13:26+00:00,0,True,True,9,2,9,12,True,0,2020-08-09 21:16:25,2020
7,False,4,active,2020-08-09 21:11:50+00:00,0,True,True,10,1,10,6,True,0,2020-08-09 21:16:25,2020
8,False,10,active,2020-08-09 21:12:12+00:00,0,True,True,11,1,11,4,True,0,2020-08-09 21:16:25,2020
9,True,17,active,2020-08-09 21:07:23+00:00,0,True,True,12,0,12,1,True,0,2020-08-09 21:16:25,2020
10,False,9,active,2020-08-09 21:14:29+00:00,0,True,True,13,0,13,10,True,0,2020-08-09 21:16:25,2020
11,False,22,active,2020-08-09 21:12:06+00:00,0,True,True,14,2,14,1,True,0,2020-08-09 21:16:25,2020
12,False,14,active,2020-08-09 21:11:24+00:00,0,True,True,15,0,15,1,True,0,2020-08-09 21:16:25,2020
13,True,0,active,2020-08-09 21:14:14+00:00,0,True,True,16,0,16,19,True,0,2020-08-09 21:16:25,2020
14,False,2,active,2020-08-09 20:57:15+00:00,0,True,True,17,0,17,13,True,0,2020-08-09 21:16:25,2020
15,False,4,active,2020-08-09 21:11:34+00:00,0,True,True,19,0,19,11,True,0,2020-08-09 21:16:25,2020
16,True,2,active,2020-08-09 21:14:38+00:00,0,True,True,20,1,20,20,True,0,2020-08-09 21:16:25,2020
17,True,10,active,2020-08-09 21:07:58+00:00,0,True,True,21,0,21,8,True,0,2020-08-09 21:16:25,2020
18,True,15,active,2020-08-09 21:08:27+00:00,0,True,True,22,0,22,32,True,0,2020-08-09 21:16:25,2020
19,False,7,active,2020-08-09 21:13:29+00:00,0,True,True,23,0,23,14,True,0,2020-08-09 21:16:25,2020
20,False,3,active,2020-08-09 21:14:54+00:00,0,True,True,24,0,24,16,True,0,2020-08-09 21:16:25,2020
21,False,4,active,2020-08-09 21:10:52+00:00,0,True,True,25,1,25,10,True,0,2020-08-09 21:16:25,2020
22,False,14,active,2020-08-09 21:10:15+00:00,0,True,True,26,1,26,0,True,0,2020-08-09 21:16:25,2020
23,False,4,active,2020-08-09 20:43:32+00:00,0,True,True,27,0,27,19,True,0,2020-08-09 21:16:25,2020
24,False,7,active,2020-08-09 20:39:41+00:00,0,True,True,29,1,29,7,True,0,2020-08-09 21:16:25,2020
25,False,0,active,2020-08-09 20:44:43+00:00,0,True,True,30,0,30,15,True,0,2020-08-09 21:16:25,2020
26,True,3,active,2020-08-09 20:54:02+00:00,0,True,True,31,0,31,16,True,0,2020-08-09 21:16:25,2020
27,False,6,active,2020-08-09 21:14:47+00:00,0,True,True,32,2,32,7,True,0,2020-08-09 21:16:25,2020
28,False,15,active,2020-08-09 21:02:33+00:00,0,True,True,33,1,33,11,True,0,2020-08-09 21:16:25,2020
29,False,13,active,2020-08-09 20:34:03+00:00,0,True,True,35,0,35,10,True,0,2020-08-09 21:16:25,2020
30,True,11,active,2020-08-09 21:16:21+00:00,0,True,True,36,0,36,22,True,0,2020-08-09 21:16:25,2020
31,True,5,active,2020-08-09 21:00:32+00:00,0,True,True,37,0,37,10,True,0,2020-08-09 21:16:25,2020
32,False,6,active,2020-08-09 20:44:59+00:00,0,True,True,39,1,39,16,True,0,2020-08-09 21:16:25,2020
33,False,3,active,2020-08-09 21:07:04+00:00,0,True,True,40,2,40,14,True,0,2020-08-09 21:16:25,2020
34,True,3,active,2020-08-09 21:05:44+00:00,0,True,True,41,1,41,23,True,0,2020-08-09 21:16:25,2020
35,False,22,active,2020-08-09 21:13:01+00:00,0,True,True,42,1,42,0,True,0,2020-08-09 21:16:25,2020
36,True,0,active,2020-08-09 21:15:53+00:00,0,True,True,43,1,43,14,True,0,2020-08-09 21:16:25,2020
37,False,1,active,2020-08-09 21:12:13+00:00,0,True,True,44,1,44,21,True,0,2020-08-09 21:16:25,2020
38,False,11,active,2020-08-09 21:06:32+00:00,0,True,True,46,1,46,7,True,0,2020-08-09 21:16:25,2020
39,True,11,active,2020-08-09 21:09:39+00:00,0,True,True,47,1,47,7,True,0,2020-08-09 21:16:25,2020
40,False,0,active,2020-08-09 20:36:39+00:00,0,True,True,48,0,48,19,True,0,2020-08-09 21:16:25,2020
41,False,16,active,2020-08-09 21:04:49+00:00,0,True,True,49,0,49,2,True,0,2020-08-09 21:16:25,2020
42,True,8,active,2020-08-09 21:13:15+00:00,0,True,True,50,0,50,7,True,0,2020-08-09 21:16:25,2020
43,False,6,active,2020-08-09 20:33:46+00:00,0,True,True,51,0,51,9,True,0,2020-08-09 21:16:25,2020
44,True,9,active,2020-08-09 21:11:07+00:00,0,True,True,52,1,52,13,True,0,2020-08-09 21:16:25,2020
45,False,11,active,2020-08-09 21:15:27+00:00,0,True,True,53,1,53,7,True,0,2020-08-09 21:16:25,2020
46,False,9,active,2020-08-09 21:07:46+00:00,0,True,True,54,0,54,6,True,0,2020-08-09 21:16:25,2020
47,False,12,active,2020-08-09 21:04:26+00:00,0,True,True,55,1,55,2,True,0,2020-08-09 21:16:25,2020
48,True,3,active,2020-08-09 21:10:16+00:00,0,True,True,56,0,56,15,True,0,2020-08-09 21:16:25,2020
49,True,14,active,2020-08-09 20:16:21+00:00,0,True,True,57,0,57,0,True,0,2020-08-09 21:16:25,2020
50,True,15,active,2020-08-09 21:11:28+00:00,0,True,True,58,3,58,1,True,0,2020-08-09 21:16:25,2020
51,True,1,active,2020-08-09 20:41:12+00:00,0,True,True,59,0,59,18,True,0,2020-08-09 21:16:25,2020
52,False,7,active,2020-08-09 21:13:39+00:00,0,True,True,60,2,60,10,True,0,2020-08-09 21:16:25,2020
53,False,8,active,2020-08-09 21:11:32+00:00,0,True,True,61,2,61,9,True,0,2020-08-09 21:16:25,2020
54,False,6,active,2020-08-09 19:34:56+00:00,0,True,True,63,2,63,7,True,0,2020-08-09 21:16:25,2020
55,False,0,active,2020-08-09 20:41:32+00:00,0,True,True,64,0,64,19,True,0,2020-08-09 21:16:25,2020
56,False,1,active,2020-08-09 20:43:00+00:00,0,True,True,65,0,65,22,True,0,2020-08-09 21:16:25,2020
