,is_returning,is_installed,num_docks_available,is_renting,last_reported,num_bikes_disabled,num_bikes_available,legacy_id,station_id,num_docks_disabled,station_status,eightd_has_available_keys,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
23,True,True,14,True,2020-08-04 18:44:15+00:00,0,9,27,27,0,active,False,0,,,2020-08-04 18:54:15,2020
24,True,True,5,True,2020-08-04 18:25:00+00:00,0,10,29,29,0,active,False,0,,,2020-08-04 18:54:15,2020
25,True,True,9,True,2020-08-04 18:51:20+00:00,3,3,30,30,0,active,False,0,,,2020-08-04 18:54:15,2020
26,True,True,16,True,2020-08-04 18:48:55+00:00,0,3,31,31,0,active,True,0,,,2020-08-04 18:54:15,2020
27,True,True,13,True,2020-08-04 18:52:02+00:00,0,2,32,32,0,active,False,0,,,2020-08-04 18:54:15,2020
28,True,True,23,True,2020-08-04 18:52:35+00:00,1,3,33,33,0,active,False,0,,,2020-08-04 18:54:15,2020
29,True,True,5,True,2020-08-04 18:43:00+00:00,0,18,35,35,0,active,False,0,,,2020-08-04 18:54:15,2020
30,True,True,24,True,2020-08-04 18:44:04+00:00,0,9,36,36,0,active,True,0,,,2020-08-04 18:54:15,2020
31,True,True,6,True,2020-08-04 18:50:57+00:00,0,9,37,37,0,active,True,0,,,2020-08-04 18:54:15,2020
32,True,True,13,True,2020-08-04 18:26:04+00:00,1,9,39,39,0,active,False,0,,,2020-08-04 18:54:15,2020
33,True,True,9,True,2020-08-04 18:51:31+00:00,3,7,40,40,0,active,False,0,,,2020-08-04 18:54:15,2020
34,True,True,18,True,2020-08-04 18:53:17+00:00,3,5,41,41,1,active,True,0,,,2020-08-04 18:54:15,2020
35,True,True,9,True,2020-08-04 18:51:51+00:00,1,13,42,42,0,active,False,0,,,2020-08-04 18:54:15,2020
36,True,True,4,True,2020-08-04 18:17:48+00:00,0,11,43,43,0,active,True,0,,,2020-08-04 18:54:15,2020
37,True,True,9,True,2020-08-04 18:48:39+00:00,0,14,44,44,0,active,False,0,,,2020-08-04 18:54:15,2020
38,True,True,9,True,2020-08-04 18:45:44+00:00,0,10,46,46,0,active,False,0,,,2020-08-04 18:54:15,2020
39,True,True,9,True,2020-08-04 18:52:09+00:00,0,10,47,47,0,active,True,0,,,2020-08-04 18:54:15,2020
40,True,True,11,True,2020-08-04 18:48:57+00:00,0,8,48,48,0,active,False,0,,,2020-08-04 18:54:15,2020
41,True,True,11,True,2020-08-04 18:40:57+00:00,1,6,49,49,0,active,False,0,,,2020-08-04 18:54:15,2020
42,True,True,1,True,2020-08-04 18:29:48+00:00,2,12,50,50,0,active,True,0,,,2020-08-04 18:54:15,2020
43,True,True,8,True,2020-08-04 18:35:10+00:00,1,6,51,51,0,active,False,0,,,2020-08-04 18:54:15,2020
44,True,True,10,True,2020-08-04 18:53:07+00:00,1,12,52,52,0,active,True,0,,,2020-08-04 18:54:15,2020
45,True,True,15,True,2020-08-04 18:38:46+00:00,0,4,53,53,0,active,False,0,,,2020-08-04 18:54:15,2020
46,True,True,4,True,2020-08-04 18:32:51+00:00,1,10,54,54,0,active,False,0,,,2020-08-04 18:54:15,2020
47,True,True,7,True,2020-08-04 18:50:49+00:00,0,8,55,55,0,active,False,0,,,2020-08-04 18:54:15,2020
48,True,True,12,True,2020-08-04 17:21:38+00:00,0,6,56,56,0,active,True,0,,,2020-08-04 18:54:15,2020
49,True,True,11,True,2020-08-04 18:35:52+00:00,1,2,57,57,0,active,True,0,,,2020-08-04 18:54:15,2020
50,True,True,16,True,2020-08-04 18:52:42+00:00,0,3,58,58,0,active,True,0,,,2020-08-04 18:54:15,2020
51,True,True,12,True,2020-08-04 18:53:03+00:00,1,6,59,59,0,active,True,0,,,2020-08-04 18:54:15,2020
52,True,True,18,True,2020-08-04 18:46:54+00:00,0,1,60,60,0,active,False,0,,,2020-08-04 18:54:15,2020
53,True,True,12,True,2020-08-04 18:53:24+00:00,1,6,61,61,0,active,False,0,,,2020-08-04 18:54:15,2020
54,True,True,9,True,2020-08-04 18:49:12+00:00,0,6,63,63,0,active,False,0,,,2020-08-04 18:54:15,2020
55,True,True,5,True,2020-08-04 18:37:46+00:00,0,14,64,64,0,active,False,0,,,2020-08-04 18:54:15,2020
56,True,True,16,True,2020-08-04 16:26:16+00:00,1,6,65,65,0,active,False,0,,,2020-08-04 18:54:15,2020
57,True,True,15,True,2020-08-04 18:36:56+00:00,0,0,66,66,0,active,False,0,,,2020-08-04 18:54:15,2020
58,True,True,16,True,2020-08-04 18:53:00+00:00,0,11,67,67,0,active,True,0,,,2020-08-04 18:54:15,2020
59,True,True,16,True,2020-08-04 18:48:01+00:00,1,2,68,68,0,active,True,0,,,2020-08-04 18:54:15,2020
60,True,True,11,True,2020-08-04 18:45:51+00:00,0,8,69,69,0,active,True,0,,,2020-08-04 18:54:15,2020
61,True,True,3,True,2020-08-04 17:11:26+00:00,0,20,70,70,0,active,False,0,,,2020-08-04 18:54:15,2020
62,True,True,11,True,2020-08-04 17:54:43+00:00,0,12,71,71,0,active,False,0,,,2020-08-04 18:54:15,2020
63,True,True,20,True,2020-08-04 18:48:38+00:00,0,3,72,72,0,active,False,0,,,2020-08-04 18:54:15,2020
64,True,True,11,True,2020-08-04 18:29:43+00:00,0,4,73,73,0,active,False,0,,,2020-08-04 18:54:15,2020
65,True,True,13,True,2020-08-04 18:44:46+00:00,0,6,74,74,0,active,True,0,,,2020-08-04 18:54:15,2020
66,True,True,13,True,2020-08-04 18:53:59+00:00,0,2,75,75,0,active,False,0,,,2020-08-04 18:54:15,2020
67,True,True,12,True,2020-08-04 18:44:57+00:00,0,5,76,76,0,active,False,0,,,2020-08-04 18:54:15,2020
68,True,True,10,True,2020-08-04 17:36:34+00:00,0,5,77,77,0,active,False,0,,,2020-08-04 18:54:15,2020
69,True,True,4,True,2020-08-04 18:40:20+00:00,0,15,78,78,0,active,False,0,,,2020-08-04 18:54:15,2020
70,True,True,15,True,2020-08-04 18:37:54+00:00,0,4,79,79,0,active,False,0,,,2020-08-04 18:54:15,2020
71,True,True,2,True,2020-08-04 18:38:04+00:00,1,32,80,80,0,active,False,0,,,2020-08-04 18:54:15,2020
72,True,True,8,True,2020-08-04 18:47:06+00:00,1,10,81,81,0,active,False,0,,,2020-08-04 18:54:15,2020
73,False,True,3,False,2020-08-04 18:39:05+00:00,0,12,82,82,0,active,False,0,,,2020-08-04 18:54:15,2020
74,True,True,11,True,2020-08-04 18:51:14+00:00,0,4,84,84,0,active,False,0,,,2020-08-04 18:54:15,2020
75,True,True,7,True,2020-08-04 18:25:18+00:00,2,10,85,85,0,active,False,0,,,2020-08-04 18:54:15,2020
76,True,True,5,True,2020-08-04 18:47:13+00:00,1,13,86,86,0,active,False,0,,,2020-08-04 18:54:15,2020
77,True,True,12,True,2020-08-04 18:48:15+00:00,1,2,87,87,0,active,False,0,,,2020-08-04 18:54:15,2020
78,True,True,7,True,2020-08-04 18:05:12+00:00,1,11,89,89,0,active,False,0,,,2020-08-04 18:54:15,2020
79,True,True,12,True,2020-08-04 18:17:38+00:00,1,6,90,90,0,active,False,0,,,2020-08-04 18:54:15,2020
80,True,True,9,True,2020-08-04 18:52:57+00:00,1,9,91,91,0,active,False,0,,,2020-08-04 18:54:15,2020
81,True,True,4,True,2020-08-04 17:12:55+00:00,0,15,92,92,0,active,False,0,,,2020-08-04 18:54:15,2020
82,True,True,5,True,2020-08-04 18:40:12+00:00,1,9,93,93,0,active,False,0,,,2020-08-04 18:54:15,2020
83,True,True,2,True,2020-08-04 18:41:58+00:00,2,7,94,94,0,active,False,0,,,2020-08-04 18:54:15,2020
84,True,True,4,True,2020-08-04 17:52:59+00:00,0,11,95,95,0,active,False,0,,,2020-08-04 18:54:15,2020
85,True,True,7,True,2020-08-04 18:42:30+00:00,0,12,96,96,0,active,False,0,,,2020-08-04 18:54:15,2020
86,True,True,8,True,2020-08-04 18:52:13+00:00,1,10,97,97,0,active,False,0,,,2020-08-04 18:54:15,2020
87,True,True,19,True,2020-08-04 17:44:20+00:00,0,4,98,98,0,active,False,0,,,2020-08-04 18:54:15,2020
88,True,True,7,True,2020-08-04 17:53:34+00:00,0,8,99,99,0,active,False,0,,,2020-08-04 18:54:15,2020
89,True,True,10,True,2020-08-04 18:43:49+00:00,1,14,100,100,0,active,True,0,,,2020-08-04 18:54:15,2020
90,True,True,1,True,2020-08-04 16:14:31+00:00,0,14,101,101,0,active,False,0,,,2020-08-04 18:54:15,2020
91,True,True,7,True,2020-08-04 18:51:19+00:00,1,7,102,102,0,active,False,0,,,2020-08-04 18:54:15,2020
92,True,True,14,True,2020-08-04 18:24:46+00:00,0,1,103,103,0,active,False,0,,,2020-08-04 18:54:15,2020
93,True,True,17,True,2020-08-04 18:48:59+00:00,0,2,104,104,0,active,False,0,,,2020-08-04 18:54:15,2020
94,True,True,15,True,2020-08-04 18:51:04+00:00,0,4,105,105,0,active,False,0,,,2020-08-04 18:54:15,2020
95,True,True,13,True,2020-08-04 18:02:03+00:00,0,2,106,106,0,active,False,0,,,2020-08-04 18:54:15,2020
96,True,True,5,True,2020-08-04 18:49:24+00:00,0,14,107,107,0,active,False,0,,,2020-08-04 18:54:15,2020
97,True,True,4,True,2020-08-04 18:45:23+00:00,1,12,108,108,0,active,False,0,,,2020-08-04 18:54:15,2020
98,True,True,22,True,2020-08-04 18:13:59+00:00,2,11,109,109,0,active,False,0,,,2020-08-04 18:54:15,2020
99,True,True,3,True,2020-08-04 18:40:29+00:00,0,12,110,110,0,active,False,0,,,2020-08-04 18:54:15,2020
100,True,True,13,True,2020-08-04 18:16:17+00:00,0,2,111,111,0,active,False,0,,,2020-08-04 18:54:15,2020
101,True,True,3,True,2020-08-04 17:32:20+00:00,0,12,112,112,0,active,False,0,,,2020-08-04 18:54:15,2020
102,True,True,1,True,2020-08-04 18:46:06+00:00,0,14,113,113,0,active,False,0,,,2020-08-04 18:54:15,2020
103,True,True,4,True,2020-08-04 18:12:28+00:00,0,11,114,114,0,active,False,0,,,2020-08-04 18:54:15,2020
104,True,True,2,True,2020-08-04 18:20:18+00:00,0,17,115,115,0,active,False,0,,,2020-08-04 18:54:15,2020
105,True,True,7,True,2020-08-04 18:29:44+00:00,0,16,116,116,0,active,False,0,,,2020-08-04 18:54:15,2020
106,True,True,14,True,2020-08-04 17:44:26+00:00,0,5,117,117,0,active,False,0,,,2020-08-04 18:54:15,2020
107,True,True,3,True,2020-08-04 18:22:23+00:00,0,16,118,118,0,active,False,0,,,2020-08-04 18:54:15,2020
108,True,True,10,True,2020-08-04 18:42:14+00:00,0,5,119,119,0,active,False,0,,,2020-08-04 18:54:15,2020
109,True,True,6,True,2020-08-04 17:49:51+00:00,0,9,120,120,0,active,False,0,,,2020-08-04 18:54:15,2020
110,True,True,17,True,2020-08-04 18:41:59+00:00,0,0,121,121,0,active,False,0,,,2020-08-04 18:54:15,2020
111,True,True,14,True,2020-08-04 18:46:13+00:00,1,0,122,122,0,active,False,0,,,2020-08-04 18:54:15,2020
112,True,True,14,True,2020-08-04 18:53:37+00:00,0,1,124,124,0,active,False,0,,,2020-08-04 18:54:15,2020
113,True,True,12,True,2020-08-04 18:53:39+00:00,0,3,125,125,0,active,False,0,,,2020-08-04 18:54:15,2020
114,True,True,14,True,2020-08-04 12:46:51+00:00,0,1,126,126,0,active,False,0,,,2020-08-04 18:54:15,2020
115,True,True,6,True,2020-08-04 16:32:26+00:00,0,13,128,128,0,active,False,0,,,2020-08-04 18:54:15,2020
116,True,True,6,True,2020-08-04 17:55:17+00:00,0,13,129,129,0,active,False,0,,,2020-08-04 18:54:15,2020
117,True,True,2,True,2020-08-04 17:43:37+00:00,0,13,130,130,0,active,False,0,,,2020-08-04 18:54:15,2020
118,True,True,8,True,2020-08-04 18:32:47+00:00,0,10,131,131,0,active,False,0,,,2020-08-04 18:54:15,2020
119,True,True,11,True,2020-08-04 18:33:55+00:00,1,11,133,133,0,active,False,0,,,2020-08-04 18:54:15,2020
120,True,True,5,True,2020-08-04 18:45:12+00:00,0,12,135,135,0,active,False,0,,,2020-08-04 18:54:15,2020
121,True,True,1,True,2020-08-04 17:59:40+00:00,1,17,136,136,0,active,False,0,,,2020-08-04 18:54:15,2020
122,True,True,9,True,2020-08-04 18:52:41+00:00,0,6,137,137,0,active,False,0,,,2020-08-04 18:54:15,2020
123,True,True,0,True,2020-08-04 18:44:54+00:00,1,14,138,138,0,active,False,0,,,2020-08-04 18:54:15,2020
124,True,True,19,True,2020-08-04 18:49:55+00:00,0,0,139,139,0,active,False,0,,,2020-08-04 18:54:15,2020
125,True,True,3,True,2020-08-04 17:47:43+00:00,0,14,140,140,0,active,False,0,,,2020-08-04 18:54:15,2020
126,True,True,7,True,2020-08-04 18:45:15+00:00,0,8,141,141,0,active,False,0,,,2020-08-04 18:54:15,2020
127,True,True,12,True,2020-08-04 18:14:53+00:00,2,9,142,142,0,active,False,0,,,2020-08-04 18:54:15,2020
128,True,True,17,True,2020-08-04 18:38:09+00:00,1,5,143,143,0,active,False,0,,,2020-08-04 18:54:15,2020
129,True,True,19,True,2020-08-04 18:35:51+00:00,0,0,144,144,0,active,False,0,,,2020-08-04 18:54:15,2020
130,True,True,5,True,2020-08-04 16:46:28+00:00,0,14,145,145,0,active,False,0,,,2020-08-04 18:54:15,2020
131,True,True,6,True,2020-08-04 18:43:48+00:00,2,11,146,146,0,active,False,0,,,2020-08-04 18:54:15,2020
132,True,True,9,True,2020-08-04 18:49:21+00:00,0,9,149,149,0,active,True,0,,,2020-08-04 18:54:15,2020
133,True,True,0,False,2020-08-04 18:24:16+00:00,1,0,150,150,0,active,False,0,,,2020-08-04 18:54:15,2020
134,True,True,7,True,2020-08-04 18:23:33+00:00,0,12,151,151,0,active,False,0,,,2020-08-04 18:54:15,2020
135,True,True,2,True,2020-08-04 18:30:01+00:00,0,13,152,152,0,active,True,0,,,2020-08-04 18:54:15,2020
136,True,True,10,True,2020-08-04 18:51:58+00:00,0,5,156,156,0,active,False,0,,,2020-08-04 18:54:15,2020
137,True,True,5,True,2020-08-04 18:45:39+00:00,3,7,157,157,0,active,False,0,,,2020-08-04 18:54:15,2020
138,True,True,10,True,2020-08-04 18:49:23+00:00,1,4,159,159,0,active,False,0,,,2020-08-04 18:54:15,2020
139,True,True,11,True,2020-08-04 17:51:47+00:00,1,2,160,160,0,active,True,0,,,2020-08-04 18:54:15,2020
140,True,True,17,True,2020-08-04 18:52:45+00:00,0,6,161,161,0,active,True,0,,,2020-08-04 18:54:15,2020
141,True,True,11,True,2020-08-04 17:35:18+00:00,0,4,162,162,0,active,False,0,,,2020-08-04 18:54:15,2020
142,True,True,13,True,2020-08-04 17:59:14+00:00,0,6,163,163,0,active,True,0,,,2020-08-04 18:54:15,2020
143,True,True,2,True,2020-08-04 18:50:34+00:00,0,13,167,167,0,active,False,0,,,2020-08-04 18:54:15,2020
144,True,True,4,True,2020-08-04 18:35:13+00:00,0,15,169,169,0,active,False,0,,,2020-08-04 18:54:15,2020
145,True,True,13,True,2020-08-04 15:44:17+00:00,0,1,170,170,0,active,True,0,,,2020-08-04 18:54:15,2020
146,True,True,18,True,2020-08-04 12:50:10+00:00,0,5,171,171,0,active,True,0,,,2020-08-04 18:54:15,2020
147,True,True,4,True,2020-08-04 18:42:05+00:00,0,10,173,173,0,active,True,0,,,2020-08-04 18:54:15,2020
148,True,True,8,True,2020-08-04 18:41:41+00:00,0,7,174,174,0,active,False,0,,,2020-08-04 18:54:15,2020
149,True,True,15,True,2020-08-04 18:41:34+00:00,0,2,175,175,0,active,True,0,,,2020-08-04 18:54:15,2020
150,True,True,13,True,2020-08-04 18:39:51+00:00,0,2,176,176,0,active,False,0,,,2020-08-04 18:54:15,2020
151,True,True,8,True,2020-08-04 18:51:41+00:00,0,11,177,177,0,active,False,0,,,2020-08-04 18:54:15,2020
152,True,True,17,True,2020-08-04 18:46:55+00:00,1,1,178,178,0,active,False,0,,,2020-08-04 18:54:15,2020
153,True,True,12,True,2020-08-04 18:25:26+00:00,0,13,179,179,0,active,False,0,,,2020-08-04 18:54:15,2020
154,True,True,4,True,2020-08-04 18:51:19+00:00,0,15,180,180,0,active,False,0,,,2020-08-04 18:54:15,2020
155,True,True,2,True,2020-08-04 18:08:43+00:00,1,16,181,181,0,active,False,0,,,2020-08-04 18:54:15,2020
156,True,True,17,True,2020-08-04 18:14:15+00:00,1,1,182,182,0,active,True,0,,,2020-08-04 18:54:15,2020
157,True,True,7,True,2020-08-04 18:37:28+00:00,0,12,183,183,0,active,False,0,,,2020-08-04 18:54:15,2020
158,True,True,7,True,2020-08-04 18:50:44+00:00,1,11,184,184,0,active,False,0,,,2020-08-04 18:54:15,2020
159,True,True,12,True,2020-08-04 17:36:10+00:00,1,2,185,185,0,active,False,0,,,2020-08-04 18:54:15,2020
160,True,True,12,True,2020-08-04 18:48:45+00:00,0,3,186,186,0,active,True,0,,,2020-08-04 18:54:15,2020
161,True,True,1,True,2020-08-04 15:40:14+00:00,0,14,187,187,0,active,False,0,,,2020-08-04 18:54:15,2020
162,True,True,13,True,2020-08-04 18:46:44+00:00,0,2,188,188,0,active,False,0,,,2020-08-04 18:54:15,2020
163,True,True,17,True,2020-08-04 18:11:05+00:00,0,6,189,189,0,active,False,0,,,2020-08-04 18:54:15,2020
164,True,True,25,True,2020-08-04 18:41:41+00:00,0,12,190,190,0,active,True,0,,,2020-08-04 18:54:15,2020
165,True,True,11,True,2020-08-04 17:43:56+00:00,0,4,191,191,0,active,False,0,,,2020-08-04 18:54:15,2020
166,True,True,10,True,2020-08-04 18:12:02+00:00,0,9,192,192,0,active,False,0,,,2020-08-04 18:54:15,2020
167,True,True,8,True,2020-08-04 18:40:50+00:00,1,6,193,193,0,active,True,0,,,2020-08-04 18:54:15,2020
168,True,True,13,True,2020-08-04 16:50:01+00:00,0,6,194,194,0,active,False,0,,,2020-08-04 18:54:15,2020
169,True,True,16,True,2020-08-04 18:53:50+00:00,1,6,195,195,0,active,False,0,,,2020-08-04 18:54:15,2020
170,True,True,9,True,2020-08-04 18:52:39+00:00,0,1,196,196,0,active,True,0,,,2020-08-04 18:54:15,2020
171,True,True,15,True,2020-08-04 17:43:33+00:00,0,0,197,197,0,active,False,0,,,2020-08-04 18:54:15,2020
172,True,True,3,True,2020-08-04 10:28:56+00:00,0,12,199,199,0,active,False,0,,,2020-08-04 18:54:15,2020
173,True,True,5,True,2020-08-04 16:46:56+00:00,1,13,200,200,0,active,False,0,,,2020-08-04 18:54:15,2020
174,True,True,15,True,2020-08-04 12:17:44+00:00,0,0,201,201,0,active,False,0,,,2020-08-04 18:54:15,2020
175,True,True,14,True,2020-08-04 18:10:32+00:00,1,0,202,202,0,active,False,0,,,2020-08-04 18:54:15,2020
176,True,True,9,True,2020-08-04 08:21:44+00:00,0,6,203,203,0,active,False,0,,,2020-08-04 18:54:15,2020
177,True,True,13,True,2020-08-04 18:30:37+00:00,0,2,204,204,0,active,False,0,,,2020-08-04 18:54:15,2020
178,True,True,8,True,2020-08-04 08:49:49+00:00,0,7,205,205,0,active,False,0,,,2020-08-04 18:54:15,2020
179,True,True,13,True,2020-08-04 18:30:41+00:00,0,10,206,206,0,active,False,0,,,2020-08-04 18:54:15,2020
180,True,True,0,True,2020-08-04 18:08:42+00:00,0,15,208,208,0,active,True,0,,,2020-08-04 18:54:15,2020
181,True,True,9,True,2020-08-04 16:08:34+00:00,0,6,209,209,0,active,False,0,,,2020-08-04 18:54:15,2020
182,True,True,12,True,2020-08-04 16:13:15+00:00,1,2,210,210,0,active,False,0,,,2020-08-04 18:54:15,2020
183,True,True,3,True,2020-08-04 18:20:14+00:00,0,16,211,211,0,active,False,0,,,2020-08-04 18:54:15,2020
184,True,True,9,True,2020-08-04 15:17:56+00:00,0,24,212,212,0,active,False,0,,,2020-08-04 18:54:15,2020
185,True,True,11,True,2020-08-04 17:54:14+00:00,0,5,213,213,0,active,True,0,,,2020-08-04 18:54:15,2020
186,True,True,9,True,2020-08-04 18:15:02+00:00,0,6,214,214,0,active,False,0,,,2020-08-04 18:54:15,2020
187,True,True,2,True,2020-08-04 17:58:30+00:00,0,13,215,215,0,active,False,0,,,2020-08-04 18:54:15,2020
188,True,True,7,True,2020-08-04 18:10:19+00:00,0,12,216,216,0,active,False,0,,,2020-08-04 18:54:15,2020
189,True,True,2,True,2020-08-04 18:52:13+00:00,1,16,217,217,0,active,False,0,,,2020-08-04 18:54:15,2020
190,True,True,7,True,2020-08-04 18:38:02+00:00,1,7,218,218,0,active,False,0,,,2020-08-04 18:54:15,2020
191,True,True,8,True,2020-08-04 08:56:33+00:00,0,7,219,219,0,active,False,0,,,2020-08-04 18:54:15,2020
192,True,True,12,True,2020-08-04 18:50:36+00:00,0,7,221,221,0,active,False,0,,,2020-08-04 18:54:15,2020
193,True,True,9,True,2020-08-04 18:34:17+00:00,0,5,222,222,0,active,True,0,,,2020-08-04 18:54:15,2020
194,True,True,12,True,2020-08-04 18:37:56+00:00,0,5,224,224,0,active,False,0,,,2020-08-04 18:54:15,2020
195,True,True,18,True,2020-08-04 18:06:37+00:00,0,1,225,225,0,active,False,0,,,2020-08-04 18:54:15,2020
196,True,True,14,True,2020-08-04 17:51:41+00:00,1,0,226,226,0,active,False,0,,,2020-08-04 18:54:15,2020
197,True,True,19,True,2020-08-04 18:37:41+00:00,0,0,227,227,0,active,False,0,,,2020-08-04 18:54:15,2020
198,True,True,3,True,2020-08-04 17:03:22+00:00,1,15,228,228,0,active,False,0,,,2020-08-04 18:54:15,2020
199,True,True,9,True,2020-08-04 18:35:54+00:00,0,2,232,232,0,active,False,0,,,2020-08-04 18:54:15,2020
200,True,True,10,True,2020-08-04 18:53:42+00:00,0,4,233,233,1,active,False,0,,,2020-08-04 18:54:15,2020
201,True,True,13,True,2020-08-04 18:48:07+00:00,0,2,234,234,0,active,False,0,,,2020-08-04 18:54:15,2020
202,True,True,15,True,2020-08-04 16:31:05+00:00,0,0,235,235,0,active,False,0,,,2020-08-04 18:54:15,2020
203,True,True,5,True,2020-08-04 18:31:25+00:00,0,10,236,236,0,active,False,0,,,2020-08-04 18:54:15,2020
204,True,True,6,True,2020-08-04 18:39:52+00:00,0,9,239,239,0,active,False,0,,,2020-08-04 18:54:15,2020
205,True,True,2,True,2020-08-04 18:43:38+00:00,0,13,255,255,0,active,False,0,,,2020-08-04 18:54:15,2020
206,True,True,2,True,2020-08-04 17:09:26+00:00,0,13,258,258,0,active,False,0,,,2020-08-04 18:54:15,2020
207,True,True,15,True,2020-08-04 09:01:37+00:00,0,0,259,259,0,active,False,0,,,2020-08-04 18:54:15,2020
208,True,True,15,True,2020-08-04 17:52:53+00:00,0,0,260,260,0,active,False,0,,,2020-08-04 18:54:15,2020
209,True,True,8,True,2020-08-04 18:48:00+00:00,0,7,271,271,0,active,False,0,,,2020-08-04 18:54:15,2020
210,True,True,15,True,2020-08-04 18:50:11+00:00,0,4,272,272,0,active,False,0,,,2020-08-04 18:54:15,2020
211,True,True,15,True,2020-08-04 18:43:19+00:00,1,24,273,273,0,active,False,0,,,2020-08-04 18:54:15,2020
212,True,True,16,True,2020-08-04 17:53:53+00:00,0,3,279,279,0,active,False,0,,,2020-08-04 18:54:15,2020
213,True,True,19,True,2020-08-04 12:31:48+00:00,0,0,280,280,0,active,False,0,,,2020-08-04 18:54:15,2020
214,True,True,3,True,2020-08-04 18:25:46+00:00,0,12,282,282,0,active,False,0,,,2020-08-04 18:54:15,2020
215,True,True,15,True,2020-08-04 17:24:45+00:00,1,7,296,296,0,active,False,0,,,2020-08-04 18:54:15,2020
216,True,True,1,True,2020-08-04 18:26:45+00:00,0,18,318,318,0,active,False,0,,,2020-08-04 18:54:15,2020
217,True,True,14,True,2020-08-04 18:17:46+00:00,0,11,319,319,0,active,False,0,,,2020-08-04 18:54:15,2020
218,True,True,9,True,2020-08-04 18:10:52+00:00,0,6,327,327,0,active,False,0,,,2020-08-04 18:54:15,2020
219,True,True,9,True,2020-08-04 18:03:52+00:00,0,6,328,328,0,active,False,0,,,2020-08-04 18:54:15,2020
220,True,True,6,True,2020-08-04 15:36:44+00:00,0,9,329,329,0,active,False,0,,,2020-08-04 18:54:15,2020
221,True,True,11,True,2020-08-04 18:53:35+00:00,0,4,330,330,0,active,False,0,,,2020-08-04 18:54:15,2020
222,True,True,7,True,2020-08-04 18:37:02+00:00,0,8,331,331,0,active,False,0,,,2020-08-04 18:54:15,2020
