,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,3,15,0,0,0,0,True,True,True,2020-03-13 22:56:32+00:00,True,2020-03-14 01:04:05,2020
1,4,16,0,1,2,0,True,True,True,2020-03-14 00:26:37+00:00,False,2020-03-14 01:04:05,2020
2,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-14 01:04:05,1970
3,6,4,0,0,11,0,True,True,True,2020-03-14 00:35:30+00:00,False,2020-03-14 01:04:05,2020
4,7,13,0,0,2,0,True,True,True,2020-03-13 23:36:34+00:00,False,2020-03-14 01:04:05,2020
5,8,3,0,1,15,0,True,True,True,2020-03-14 00:35:57+00:00,False,2020-03-14 01:04:05,2020
6,9,8,0,0,7,0,True,True,True,2020-03-14 00:11:44+00:00,False,2020-03-14 01:04:05,2020
7,10,9,0,0,2,0,True,True,True,2020-03-14 00:46:22+00:00,False,2020-03-14 01:04:05,2020
8,11,2,0,1,12,0,True,True,True,2020-03-14 00:44:32+00:00,False,2020-03-14 01:04:05,2020
9,12,6,0,0,12,0,True,True,True,2020-03-14 00:11:23+00:00,True,2020-03-14 01:04:05,2020
10,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-14 01:04:05,1970
11,14,8,0,0,17,0,True,True,True,2020-03-14 00:37:42+00:00,False,2020-03-14 01:04:05,2020
12,15,13,0,0,2,0,True,True,True,2020-03-14 00:27:54+00:00,False,2020-03-14 01:04:05,2020
13,16,9,0,0,10,0,True,True,True,2020-03-14 00:30:42+00:00,True,2020-03-14 01:04:05,2020
14,17,11,0,0,4,0,True,True,True,2020-03-14 00:46:32+00:00,False,2020-03-14 01:04:05,2020
15,19,11,0,0,4,0,True,True,True,2020-03-14 01:03:43+00:00,False,2020-03-14 01:04:05,2020
16,20,18,0,0,5,0,True,True,True,2020-03-13 23:28:15+00:00,True,2020-03-14 01:04:05,2020
17,21,10,0,1,7,0,True,True,True,2020-03-13 23:26:22+00:00,True,2020-03-14 01:04:05,2020
18,22,13,0,1,33,0,True,True,True,2020-03-14 00:25:09+00:00,True,2020-03-14 01:04:05,2020
19,23,2,0,2,17,0,True,True,True,2020-03-14 00:48:20+00:00,True,2020-03-14 01:04:05,2020
20,24,18,0,0,1,0,True,True,True,2020-03-13 23:13:00+00:00,False,2020-03-14 01:04:05,2020
21,25,7,0,1,7,0,True,True,True,2020-03-14 00:10:33+00:00,False,2020-03-14 01:04:05,2020
22,26,9,0,0,6,0,True,True,True,2020-03-14 00:39:43+00:00,False,2020-03-14 01:04:05,2020
23,27,10,0,2,11,0,True,True,True,2020-03-14 00:10:11+00:00,False,2020-03-14 01:04:05,2020
24,29,2,0,0,13,0,True,True,True,2020-03-13 23:35:21+00:00,False,2020-03-14 01:04:05,2020
25,30,4,0,0,11,0,True,True,True,2020-03-14 01:01:34+00:00,False,2020-03-14 01:04:05,2020
26,31,2,0,1,16,0,True,True,True,2020-03-13 23:49:52+00:00,False,2020-03-14 01:04:05,2020
27,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-14 01:04:05,1970
28,33,17,0,1,9,0,True,True,True,2020-03-14 01:02:40+00:00,True,2020-03-14 01:04:05,2020
29,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,2020-03-14 01:04:05,2019
30,36,9,0,2,22,0,True,True,True,2020-03-14 00:03:12+00:00,True,2020-03-14 01:04:05,2020
31,37,6,0,0,9,0,True,True,True,2020-03-13 23:59:42+00:00,True,2020-03-14 01:04:05,2020
32,39,2,0,0,21,0,True,True,True,2020-03-14 00:42:54+00:00,False,2020-03-14 01:04:05,2020
33,40,8,0,1,10,0,True,True,True,2020-03-13 23:43:23+00:00,False,2020-03-14 01:04:05,2020
34,41,26,0,1,0,0,True,True,True,2020-03-14 01:00:33+00:00,True,2020-03-14 01:04:05,2020
35,42,9,0,1,13,0,True,True,True,2020-03-13 22:00:10+00:00,False,2020-03-14 01:04:05,2020
36,43,3,0,0,12,0,True,True,True,2020-03-13 23:55:18+00:00,False,2020-03-14 01:04:05,2020
37,44,13,0,0,10,0,True,True,True,2020-03-14 00:21:04+00:00,False,2020-03-14 01:04:05,2020
38,46,12,0,2,5,0,True,True,True,2020-03-14 01:03:34+00:00,False,2020-03-14 01:04:05,2020
39,47,15,0,0,4,0,True,True,True,2020-03-14 01:03:04+00:00,True,2020-03-14 01:04:05,2020
40,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,2020-03-14 01:04:05,2020
41,49,5,0,1,12,0,True,True,True,2020-03-14 00:08:01+00:00,False,2020-03-14 01:04:05,2020
42,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-14 01:04:05,1970
43,51,9,0,0,6,0,True,True,True,2020-03-13 23:12:00+00:00,False,2020-03-14 01:04:05,2020
44,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-14 01:04:05,1970
45,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,2020-03-14 01:04:05,2020
46,54,2,0,0,13,0,True,True,True,2020-03-14 00:33:33+00:00,False,2020-03-14 01:04:05,2020
47,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-14 01:04:05,1970
