,num_ebikes_available,eightd_has_available_keys,num_docks_disabled,legacy_id,last_reported,num_bikes_disabled,station_status,is_renting,num_bikes_available,station_id,is_returning,is_installed,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
29,0,False,0,35,2020-07-28 20:50:22+00:00,1,active,True,7,35,True,True,15,,,2020-07-28 20:52:35,2020
30,0,True,0,36,2020-07-28 20:50:04+00:00,1,active,True,20,36,True,True,12,,,2020-07-28 20:52:35,2020
31,0,True,0,37,2020-07-28 17:10:38+00:00,0,active,True,0,37,True,True,15,,,2020-07-28 20:52:35,2020
32,0,False,0,39,2020-07-28 20:47:30+00:00,0,active,True,11,39,True,True,12,,,2020-07-28 20:52:35,2020
33,0,False,0,40,2020-07-28 20:44:36+00:00,2,active,True,15,40,True,True,2,,,2020-07-28 20:52:35,2020
34,0,True,0,41,2020-07-28 20:23:52+00:00,1,active,True,13,41,True,True,13,,,2020-07-28 20:52:35,2020
35,0,False,0,42,2020-07-28 20:49:00+00:00,1,active,True,14,42,True,True,8,,,2020-07-28 20:52:35,2020
36,0,True,0,43,2020-07-28 20:51:47+00:00,0,active,True,5,43,True,True,10,,,2020-07-28 20:52:35,2020
37,0,False,0,44,2020-07-28 20:24:04+00:00,0,active,True,7,44,True,True,16,,,2020-07-28 20:52:35,2020
38,0,False,0,46,2020-07-28 20:45:19+00:00,1,active,True,11,46,True,True,7,,,2020-07-28 20:52:35,2020
39,0,True,0,47,2020-07-28 20:44:10+00:00,0,active,True,9,47,True,True,10,,,2020-07-28 20:52:35,2020
40,0,False,0,48,2020-07-28 19:44:58+00:00,1,active,True,9,48,True,True,9,,,2020-07-28 20:52:35,2020
41,0,False,0,49,2020-07-28 20:34:14+00:00,1,active,True,3,49,True,True,14,,,2020-07-28 20:52:35,2020
42,0,True,0,50,2020-07-28 20:51:20+00:00,0,active,True,3,50,True,True,12,,,2020-07-28 20:52:35,2020
43,0,False,0,51,2020-07-28 20:24:27+00:00,2,active,True,13,51,True,True,0,,,2020-07-28 20:52:35,2020
44,0,True,0,52,2020-07-28 20:52:16+00:00,3,active,True,18,52,True,True,2,,,2020-07-28 20:52:35,2020
45,0,False,0,53,2020-07-28 20:40:06+00:00,0,active,True,9,53,True,True,10,,,2020-07-28 20:52:35,2020
46,0,False,0,54,2020-07-28 20:32:31+00:00,0,active,True,10,54,True,True,5,,,2020-07-28 20:52:35,2020
47,0,False,0,55,2020-07-28 20:38:46+00:00,0,active,True,10,55,True,True,5,,,2020-07-28 20:52:35,2020
48,0,True,0,56,2020-07-28 20:12:02+00:00,0,active,True,14,56,True,True,4,,,2020-07-28 20:52:35,2020
49,0,True,0,57,2020-07-28 20:24:44+00:00,0,active,True,6,57,True,True,8,,,2020-07-28 20:52:35,2020
50,0,True,0,58,2020-07-28 20:12:55+00:00,0,active,True,2,58,True,True,17,,,2020-07-28 20:52:35,2020
51,0,True,0,59,2020-07-28 20:31:37+00:00,0,active,True,4,59,True,True,15,,,2020-07-28 20:52:35,2020
52,0,False,0,60,2020-07-28 20:51:57+00:00,0,active,True,12,60,True,True,7,"{'off_dock_count': 20, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'valet_revision': 59, 'active': True, 'dock_blocked_count': 0, 'off_dock_capacity': 40}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-28 20:52:35,2020
53,0,False,0,61,2020-07-28 20:48:51+00:00,0,active,True,16,61,True,True,3,,,2020-07-28 20:52:35,2020
54,0,False,0,63,2020-07-28 20:20:36+00:00,0,active,True,14,63,True,True,1,,,2020-07-28 20:52:35,2020
55,0,False,0,64,2020-07-28 20:45:50+00:00,0,active,True,8,64,True,True,11,,,2020-07-28 20:52:35,2020
56,0,False,0,65,2020-07-28 20:39:28+00:00,1,active,True,8,65,True,True,14,,,2020-07-28 20:52:35,2020
57,0,False,0,66,2020-07-28 20:48:26+00:00,0,active,True,1,66,True,True,14,,,2020-07-28 20:52:35,2020
58,0,True,0,67,2020-07-28 20:51:53+00:00,4,active,True,16,67,True,True,7,,,2020-07-28 20:52:35,2020
59,0,True,0,68,2020-07-28 20:51:20+00:00,0,active,True,7,68,True,True,12,,,2020-07-28 20:52:35,2020
60,0,True,0,69,2020-07-28 20:27:37+00:00,1,active,True,5,69,True,True,13,,,2020-07-28 20:52:35,2020
61,0,False,0,70,2020-07-28 20:52:17+00:00,0,active,True,11,70,True,True,12,,,2020-07-28 20:52:35,2020
62,0,False,0,71,2020-07-28 20:42:21+00:00,0,active,True,16,71,True,True,7,,,2020-07-28 20:52:35,2020
63,0,False,0,72,2020-07-28 20:29:19+00:00,0,active,True,10,72,True,True,13,,,2020-07-28 20:52:35,2020
64,0,False,0,73,2020-07-28 20:46:28+00:00,0,active,True,13,73,True,True,2,,,2020-07-28 20:52:35,2020
65,0,True,0,74,2020-07-28 20:51:56+00:00,2,active,True,11,74,True,True,6,,,2020-07-28 20:52:35,2020
66,0,False,0,75,2020-07-28 20:17:47+00:00,1,active,True,0,75,True,True,14,,,2020-07-28 20:52:35,2020
67,0,False,0,76,2020-07-28 20:47:21+00:00,0,active,True,2,76,True,True,15,,,2020-07-28 20:52:35,2020
68,0,False,0,77,2020-07-28 20:42:20+00:00,0,active,True,7,77,True,True,8,,,2020-07-28 20:52:35,2020
69,0,False,0,78,2020-07-28 20:36:44+00:00,1,active,True,10,78,True,True,8,,,2020-07-28 20:52:35,2020
70,0,False,0,79,2020-07-28 20:45:03+00:00,1,active,True,2,79,True,True,16,,,2020-07-28 20:52:35,2020
71,0,False,0,80,2020-07-28 20:48:43+00:00,0,active,True,20,80,True,True,15,,,2020-07-28 20:52:35,2020
72,0,False,0,81,2020-07-28 20:44:23+00:00,0,active,True,7,81,True,True,12,,,2020-07-28 20:52:35,2020
73,0,False,0,82,2020-07-28 20:21:14+00:00,0,active,True,1,82,True,True,14,,,2020-07-28 20:52:35,2020
74,0,False,0,84,2020-07-28 19:52:09+00:00,1,active,True,2,84,True,True,12,,,2020-07-28 20:52:35,2020
75,0,False,0,85,2020-07-28 20:50:32+00:00,0,active,True,9,85,True,True,10,,,2020-07-28 20:52:35,2020
76,0,False,0,86,2020-07-28 20:45:13+00:00,0,active,True,10,86,True,True,9,,,2020-07-28 20:52:35,2020
77,0,False,0,87,2020-07-28 20:32:58+00:00,0,active,True,2,87,True,True,13,,,2020-07-28 20:52:35,2020
78,0,False,0,89,2020-07-28 17:47:21+00:00,2,active,True,3,89,True,True,14,,,2020-07-28 20:52:35,2020
79,0,False,0,90,2020-07-28 20:52:09+00:00,1,active,True,11,90,True,True,7,,,2020-07-28 20:52:35,2020
80,0,False,0,91,2020-07-28 20:42:15+00:00,1,active,True,4,91,True,True,14,,,2020-07-28 20:52:35,2020
81,0,False,0,92,2020-07-28 13:05:08+00:00,1,active,True,14,92,True,True,4,,,2020-07-28 20:52:35,2020
82,0,False,0,93,2020-07-28 19:37:20+00:00,1,active,True,8,93,True,True,6,,,2020-07-28 20:52:35,2020
83,0,False,0,94,2020-07-28 20:51:11+00:00,0,active,True,11,94,True,True,0,,,2020-07-28 20:52:35,2020
84,0,False,0,95,2020-07-28 20:31:36+00:00,1,active,True,11,95,True,True,3,,,2020-07-28 20:52:35,2020
85,0,False,0,96,2020-07-28 20:45:09+00:00,0,active,True,5,96,True,True,14,,,2020-07-28 20:52:35,2020
86,0,False,0,97,2020-07-28 20:48:02+00:00,0,active,True,2,97,True,True,17,,,2020-07-28 20:52:35,2020
87,0,False,0,98,2020-07-28 20:40:05+00:00,0,active,True,3,98,True,True,19,,,2020-07-28 20:52:35,2020
88,0,False,0,99,2020-07-28 19:19:21+00:00,0,active,True,8,99,True,True,7,,,2020-07-28 20:52:35,2020
89,0,True,0,100,2020-07-28 20:46:42+00:00,2,active,True,16,100,True,True,7,,,2020-07-28 20:52:35,2020
90,0,False,0,101,2020-07-28 16:27:21+00:00,0,active,True,0,101,True,True,15,,,2020-07-28 20:52:35,2020
91,0,False,0,102,2020-07-28 20:14:45+00:00,0,active,True,1,102,True,True,14,,,2020-07-28 20:52:35,2020
92,0,False,0,103,2020-07-28 20:12:01+00:00,0,active,True,2,103,True,True,13,,,2020-07-28 20:52:35,2020
93,0,False,0,104,2020-07-28 20:05:00+00:00,0,active,True,8,104,True,True,11,,,2020-07-28 20:52:35,2020
94,0,False,0,105,2020-07-28 20:50:11+00:00,0,active,True,19,105,True,True,0,,,2020-07-28 20:52:35,2020
95,0,False,0,106,2020-07-28 20:35:45+00:00,0,active,True,10,106,True,True,5,,,2020-07-28 20:52:35,2020
96,0,False,0,107,2020-07-28 20:48:25+00:00,1,active,True,11,107,True,True,7,,,2020-07-28 20:52:35,2020
97,0,False,0,108,2020-07-28 20:51:54+00:00,0,active,True,13,108,True,True,4,,,2020-07-28 20:52:35,2020
98,0,False,0,109,2020-07-28 18:40:10+00:00,2,active,True,22,109,True,True,11,,,2020-07-28 20:52:35,2020
99,0,False,0,110,2020-07-28 20:01:30+00:00,4,active,True,4,110,True,True,7,,,2020-07-28 20:52:35,2020
100,0,False,0,111,2020-07-28 19:56:30+00:00,1,active,True,3,111,True,True,11,,,2020-07-28 20:52:35,2020
101,0,False,0,112,2020-07-28 19:02:27+00:00,0,active,True,8,112,True,True,7,,,2020-07-28 20:52:35,2020
102,0,False,0,113,2020-07-28 20:50:06+00:00,0,active,True,1,113,True,True,14,,,2020-07-28 20:52:35,2020
103,0,False,0,114,2020-07-28 19:10:25+00:00,0,active,False,1,114,False,True,14,,,2020-07-28 20:52:35,2020
104,0,False,0,115,2020-07-28 20:50:18+00:00,0,active,True,4,115,True,True,15,,,2020-07-28 20:52:35,2020
105,0,False,0,116,2020-07-28 20:48:12+00:00,0,active,True,4,116,True,True,19,,,2020-07-28 20:52:35,2020
106,0,False,0,117,2020-07-28 20:36:07+00:00,0,active,True,17,117,True,True,2,,,2020-07-28 20:52:35,2020
107,0,False,0,118,2020-07-28 18:52:50+00:00,0,active,True,13,118,True,True,6,,,2020-07-28 20:52:35,2020
108,0,False,0,119,2020-07-28 20:52:11+00:00,0,active,True,9,119,True,True,6,,,2020-07-28 20:52:35,2020
109,0,False,0,120,2020-07-28 20:43:06+00:00,0,active,True,15,120,True,True,0,,,2020-07-28 20:52:35,2020
110,0,False,0,121,2020-07-28 20:15:50+00:00,0,active,True,3,121,True,True,14,,,2020-07-28 20:52:35,2020
111,0,False,0,122,2020-07-28 16:36:41+00:00,0,active,True,10,122,True,True,5,,,2020-07-28 20:52:35,2020
112,0,False,0,124,2020-07-28 20:25:51+00:00,0,active,True,3,124,True,True,12,,,2020-07-28 20:52:35,2020
113,0,False,0,125,2020-07-28 19:34:34+00:00,0,active,True,2,125,True,True,13,,,2020-07-28 20:52:35,2020
114,0,False,0,126,2020-07-28 19:48:45+00:00,0,active,True,2,126,True,True,13,,,2020-07-28 20:52:35,2020
115,0,False,0,128,2020-07-28 20:17:10+00:00,1,active,False,12,128,False,True,6,,,2020-07-28 20:52:35,2020
116,0,False,0,129,2020-07-28 20:40:43+00:00,0,active,True,9,129,True,True,10,,,2020-07-28 20:52:35,2020
117,0,False,0,130,2020-07-28 17:28:30+00:00,0,active,True,6,130,True,True,9,,,2020-07-28 20:52:35,2020
118,0,False,0,131,2020-07-28 20:46:43+00:00,1,active,True,13,131,True,True,4,,,2020-07-28 20:52:35,2020
119,0,False,0,133,2020-07-28 20:13:31+00:00,1,active,True,4,133,True,True,18,,,2020-07-28 20:52:35,2020
120,0,False,0,135,2020-07-28 20:33:14+00:00,1,active,True,6,135,True,True,10,,,2020-07-28 20:52:35,2020
121,0,False,0,136,2020-07-28 18:00:55+00:00,1,active,True,18,136,True,True,0,,,2020-07-28 20:52:35,2020
122,0,False,0,137,2020-07-28 19:57:40+00:00,0,active,True,3,137,True,True,12,,,2020-07-28 20:52:35,2020
123,0,False,0,138,2020-07-28 19:56:16+00:00,1,active,True,4,138,True,True,10,,,2020-07-28 20:52:35,2020
124,0,False,0,139,2020-07-28 20:33:09+00:00,1,active,True,9,139,True,True,9,,,2020-07-28 20:52:35,2020
125,0,False,0,140,2020-07-28 19:18:50+00:00,1,active,True,8,140,True,True,8,,,2020-07-28 20:52:35,2020
126,0,False,0,141,2020-07-28 20:29:45+00:00,1,active,True,7,141,True,True,7,,,2020-07-28 20:52:35,2020
127,0,False,0,142,2020-07-28 18:31:53+00:00,1,active,True,19,142,True,True,3,,,2020-07-28 20:52:35,2020
128,0,False,0,143,2020-07-28 19:58:32+00:00,0,active,True,5,143,True,True,18,,,2020-07-28 20:52:35,2020
129,0,False,0,144,2020-07-28 20:42:05+00:00,0,active,True,11,144,True,True,8,,,2020-07-28 20:52:35,2020
130,0,False,0,145,2020-07-28 19:36:31+00:00,0,active,True,4,145,True,True,15,,,2020-07-28 20:52:35,2020
131,0,False,0,146,2020-07-28 20:39:12+00:00,0,active,True,8,146,True,True,11,,,2020-07-28 20:52:35,2020
132,0,True,0,149,2020-07-28 20:50:59+00:00,0,active,True,2,149,True,True,16,,,2020-07-28 20:52:35,2020
133,0,False,0,150,2020-07-28 18:15:42+00:00,0,active,True,12,150,True,True,7,,,2020-07-28 20:52:35,2020
134,0,False,0,151,2020-07-28 20:52:20+00:00,0,active,True,12,151,True,True,7,,,2020-07-28 20:52:35,2020
135,0,True,0,152,2020-07-28 19:18:42+00:00,0,active,True,9,152,True,True,6,,,2020-07-28 20:52:35,2020
136,0,False,0,156,2020-07-28 20:26:20+00:00,0,active,True,10,156,True,True,5,,,2020-07-28 20:52:35,2020
137,0,False,0,157,2020-07-28 20:48:33+00:00,4,active,True,7,157,True,True,4,,,2020-07-28 20:52:35,2020
138,0,False,0,159,2020-07-28 20:38:09+00:00,1,active,True,2,159,True,True,12,,,2020-07-28 20:52:35,2020
139,0,True,0,160,2020-07-28 20:52:04+00:00,1,active,True,3,160,True,True,10,,,2020-07-28 20:52:35,2020
140,0,True,0,161,2020-07-28 20:35:36+00:00,2,active,True,14,161,True,True,7,,,2020-07-28 20:52:35,2020
141,0,False,0,162,2020-07-28 20:36:22+00:00,0,active,True,7,162,True,True,8,,,2020-07-28 20:52:35,2020
142,0,True,0,163,2020-07-28 20:49:29+00:00,0,active,True,3,163,True,True,16,,,2020-07-28 20:52:35,2020
143,0,False,0,167,2020-07-28 20:42:18+00:00,2,active,True,8,167,True,True,5,,,2020-07-28 20:52:35,2020
144,0,False,0,169,2020-07-28 19:22:33+00:00,1,active,True,10,169,True,True,8,,,2020-07-28 20:52:35,2020
145,0,True,0,170,2020-07-28 17:46:22+00:00,0,active,True,1,170,True,True,13,,,2020-07-28 20:52:35,2020
146,0,True,0,171,2020-07-28 20:46:05+00:00,1,active,True,6,171,True,True,16,,,2020-07-28 20:52:35,2020
147,0,True,0,173,2020-07-28 20:02:29+00:00,0,active,True,7,173,True,True,7,,,2020-07-28 20:52:35,2020
148,0,False,0,174,2020-07-28 20:41:23+00:00,0,active,True,7,174,True,True,8,,,2020-07-28 20:52:35,2020
149,0,True,0,175,2020-07-28 20:32:30+00:00,0,active,True,1,175,True,True,16,,,2020-07-28 20:52:35,2020
150,0,False,0,176,2020-07-28 20:12:33+00:00,0,active,True,13,176,True,True,2,,,2020-07-28 20:52:35,2020
151,0,False,0,177,2020-07-28 20:44:10+00:00,0,active,True,6,177,True,True,13,,,2020-07-28 20:52:35,2020
152,0,False,0,178,2020-07-28 20:27:09+00:00,1,active,True,7,178,True,True,11,,,2020-07-28 20:52:35,2020
153,0,False,0,179,2020-07-28 20:45:53+00:00,0,active,True,7,179,True,True,18,,,2020-07-28 20:52:35,2020
154,0,False,0,180,2020-07-28 17:08:28+00:00,0,active,True,10,180,True,True,9,,,2020-07-28 20:52:35,2020
155,0,False,0,181,2020-07-28 20:44:20+00:00,0,active,True,8,181,True,True,11,,,2020-07-28 20:52:35,2020
156,0,True,0,182,2020-07-28 19:58:47+00:00,0,active,True,9,182,True,True,10,,,2020-07-28 20:52:35,2020
157,0,False,0,183,2020-07-28 17:39:07+00:00,0,active,True,5,183,True,True,14,,,2020-07-28 20:52:35,2020
158,0,False,0,184,2020-07-28 20:30:42+00:00,0,active,True,11,184,True,True,8,,,2020-07-28 20:52:35,2020
159,0,False,0,185,2020-07-28 20:30:28+00:00,0,active,True,2,185,True,True,13,,,2020-07-28 20:52:35,2020
160,0,True,0,186,2020-07-28 20:45:44+00:00,0,active,True,9,186,True,True,6,,,2020-07-28 20:52:35,2020
161,0,False,0,187,2020-07-28 19:51:33+00:00,0,active,True,6,187,True,True,9,,,2020-07-28 20:52:35,2020
162,0,False,0,188,2020-07-28 18:42:44+00:00,0,active,True,10,188,True,True,5,,,2020-07-28 20:52:35,2020
163,0,True,0,189,2020-07-28 20:41:42+00:00,1,active,True,15,189,True,True,7,,,2020-07-28 20:52:35,2020
164,0,True,0,190,2020-07-28 20:45:56+00:00,1,active,True,19,190,True,True,17,,,2020-07-28 20:52:35,2020
165,0,False,0,191,2020-07-28 20:46:03+00:00,0,active,True,1,191,True,True,14,,,2020-07-28 20:52:35,2020
166,0,False,0,192,2020-07-28 20:40:39+00:00,0,active,True,12,192,True,True,7,,,2020-07-28 20:52:35,2020
167,0,True,0,193,2020-07-28 20:30:32+00:00,0,active,True,13,193,True,True,2,,,2020-07-28 20:52:35,2020
168,0,False,0,194,2020-07-28 19:53:11+00:00,0,active,True,18,194,True,True,1,,,2020-07-28 20:52:35,2020
169,0,False,0,195,2020-07-28 18:48:50+00:00,0,active,True,8,195,True,True,15,,,2020-07-28 20:52:35,2020
170,0,True,0,196,2020-07-28 19:32:19+00:00,0,active,True,1,196,True,True,9,,,2020-07-28 20:52:35,2020
171,0,False,0,197,2020-07-28 19:38:35+00:00,0,active,True,1,197,True,True,14,,,2020-07-28 20:52:35,2020
172,0,False,0,199,2020-07-28 19:44:57+00:00,0,active,True,3,199,True,True,12,,,2020-07-28 20:52:35,2020
173,0,False,0,200,2020-07-28 20:08:26+00:00,0,active,True,17,200,True,True,2,,,2020-07-28 20:52:35,2020
174,0,False,0,201,2020-07-28 18:49:12+00:00,0,active,True,1,201,True,True,14,,,2020-07-28 20:52:35,2020
175,0,False,0,202,2020-07-28 14:43:09+00:00,1,active,True,3,202,True,True,11,,,2020-07-28 20:52:35,2020
176,0,False,0,203,2020-07-28 08:58:21+00:00,0,active,True,2,203,True,True,13,,,2020-07-28 20:52:35,2020
177,0,False,0,204,2020-07-28 20:38:07+00:00,0,active,True,1,204,True,True,14,,,2020-07-28 20:52:35,2020
178,0,False,0,205,2020-07-28 12:30:54+00:00,1,active,True,3,205,True,True,11,,,2020-07-28 20:52:35,2020
179,0,False,0,206,2020-07-28 20:36:09+00:00,0,active,True,11,206,True,True,12,,,2020-07-28 20:52:35,2020
180,0,True,0,208,2020-07-28 16:23:20+00:00,0,active,True,12,208,True,True,3,,,2020-07-28 20:52:35,2020
181,0,False,0,209,2020-07-28 20:38:50+00:00,1,active,True,12,209,True,True,2,,,2020-07-28 20:52:35,2020
182,0,False,0,210,2020-07-28 13:53:23+00:00,0,active,True,0,210,True,True,15,,,2020-07-28 20:52:35,2020
183,0,False,0,211,2020-07-28 18:10:45+00:00,1,active,True,16,211,True,True,2,,,2020-07-28 20:52:35,2020
184,0,False,0,212,2020-07-28 20:48:42+00:00,0,active,True,4,212,True,True,29,,,2020-07-28 20:52:35,2020
185,0,True,0,213,2020-07-28 20:32:14+00:00,0,active,True,9,213,True,True,7,,,2020-07-28 20:52:35,2020
186,0,False,0,214,2020-07-28 19:59:13+00:00,0,active,True,10,214,True,True,5,,,2020-07-28 20:52:35,2020
187,0,False,0,215,2020-07-28 17:42:05+00:00,1,active,True,14,215,True,True,0,,,2020-07-28 20:52:35,2020
188,0,False,0,216,2020-07-28 12:48:44+00:00,1,active,True,15,216,True,True,3,,,2020-07-28 20:52:35,2020
189,0,False,0,217,2020-07-28 20:14:01+00:00,0,active,True,5,217,True,True,14,,,2020-07-28 20:52:35,2020
190,0,False,0,218,2020-07-28 20:47:32+00:00,0,active,True,2,218,True,True,13,,,2020-07-28 20:52:35,2020
191,0,False,0,219,2020-07-28 19:42:26+00:00,0,active,True,13,219,True,True,2,,,2020-07-28 20:52:35,2020
192,0,False,0,221,2020-07-28 20:52:10+00:00,2,active,True,5,221,True,True,12,,,2020-07-28 20:52:35,2020
193,0,True,0,222,2020-07-28 20:51:58+00:00,0,active,True,7,222,True,True,7,,,2020-07-28 20:52:35,2020
194,0,False,0,224,2020-07-28 20:34:44+00:00,0,active,True,9,224,True,True,8,,,2020-07-28 20:52:35,2020
195,0,False,0,225,2020-07-28 20:36:04+00:00,1,active,True,18,225,True,True,0,,,2020-07-28 20:52:35,2020
196,0,False,0,226,2020-07-28 20:51:45+00:00,0,active,True,5,226,True,True,10,,,2020-07-28 20:52:35,2020
197,0,False,0,227,2020-07-28 20:01:48+00:00,1,active,True,5,227,True,True,13,,,2020-07-28 20:52:35,2020
198,0,False,0,228,2020-07-28 20:48:10+00:00,0,active,True,6,228,True,True,13,,,2020-07-28 20:52:35,2020
199,0,False,0,232,2020-07-28 15:47:15+00:00,0,active,True,6,232,True,True,5,,,2020-07-28 20:52:35,2020
200,0,False,0,233,2020-07-28 20:44:52+00:00,0,active,True,10,233,True,True,5,,,2020-07-28 20:52:35,2020
201,0,False,0,234,2020-07-28 20:45:33+00:00,0,active,True,2,234,True,True,13,,,2020-07-28 20:52:35,2020
202,0,False,0,235,2020-07-28 20:21:25+00:00,0,active,True,12,235,True,True,3,,,2020-07-28 20:52:35,2020
203,0,False,0,236,2020-07-28 20:43:38+00:00,0,active,True,5,236,True,True,10,,,2020-07-28 20:52:35,2020
204,0,False,0,239,2020-07-28 20:45:27+00:00,0,active,True,2,239,True,True,13,,,2020-07-28 20:52:35,2020
205,0,False,0,255,2020-07-28 16:47:53+00:00,0,active,True,7,255,True,True,8,,,2020-07-28 20:52:35,2020
206,0,False,0,258,2020-07-28 20:51:33+00:00,0,active,True,7,258,True,True,8,,,2020-07-28 20:52:35,2020
207,0,False,0,259,2020-07-28 11:55:38+00:00,1,active,True,0,259,True,True,14,,,2020-07-28 20:52:35,2020
208,0,False,0,260,2020-07-28 17:40:18+00:00,0,active,False,13,260,False,True,2,,,2020-07-28 20:52:35,2020
209,0,False,0,271,2020-07-28 17:01:28+00:00,1,active,True,6,271,True,True,8,,,2020-07-28 20:52:35,2020
210,0,False,0,272,2020-07-28 20:15:05+00:00,0,active,True,11,272,True,True,8,,,2020-07-28 20:52:35,2020
211,0,False,0,273,2020-07-28 20:30:36+00:00,1,active,True,25,273,True,True,14,,,2020-07-28 20:52:35,2020
212,0,False,0,279,2020-07-28 20:37:46+00:00,0,active,True,10,279,True,True,9,,,2020-07-28 20:52:35,2020
213,0,False,0,280,2020-07-28 20:43:47+00:00,0,active,True,5,280,True,True,14,,,2020-07-28 20:52:35,2020
214,0,False,0,282,2020-07-28 20:37:39+00:00,0,active,True,10,282,True,True,5,,,2020-07-28 20:52:35,2020
215,0,False,0,296,2020-07-28 20:17:30+00:00,0,active,True,8,296,True,True,15,,,2020-07-28 20:52:35,2020
216,0,False,0,318,2020-07-28 20:50:53+00:00,1,active,True,12,318,True,True,6,,,2020-07-28 20:52:35,2020
217,0,False,0,319,2020-07-28 20:42:53+00:00,0,active,True,7,319,True,True,18,,,2020-07-28 20:52:35,2020
218,0,False,0,327,2020-07-28 19:39:47+00:00,0,active,True,10,327,True,True,5,,,2020-07-28 20:52:35,2020
219,0,False,0,328,2020-07-28 20:47:16+00:00,0,active,True,8,328,True,True,7,,,2020-07-28 20:52:35,2020
