,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,14,0,0,5,0,True,True,True,2020-03-18 20:49:41+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-18 20:49:49,2020
1,190,4,0,0,33,0,True,True,True,2020-03-18 20:18:21+00:00,False,[{'id': 'd97069dd-201c-40db-a4f0-d88159ac4825'}],2020-03-18 20:49:49,2020
2,3,13,0,0,2,0,True,True,True,2020-03-18 20:42:24+00:00,True,,2020-03-18 20:49:49,2020
3,4,2,0,0,17,0,True,True,True,2020-03-18 20:21:42+00:00,False,,2020-03-18 20:49:49,2020
4,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 20:49:49,1970
5,6,8,0,0,7,0,True,True,True,2020-03-18 20:19:28+00:00,False,,2020-03-18 20:49:49,2020
6,7,7,0,0,8,0,True,True,True,2020-03-18 19:48:30+00:00,False,,2020-03-18 20:49:49,2020
7,8,9,0,0,9,1,True,True,True,2020-03-18 20:43:43+00:00,False,,2020-03-18 20:49:49,2020
8,9,7,0,0,8,0,True,True,True,2020-03-18 20:40:46+00:00,False,,2020-03-18 20:49:49,2020
9,10,6,0,0,5,0,True,True,True,2020-03-18 20:23:40+00:00,False,,2020-03-18 20:49:49,2020
10,11,3,0,0,12,0,True,True,True,2020-03-18 20:37:26+00:00,False,,2020-03-18 20:49:49,2020
11,12,7,0,1,10,0,True,True,True,2020-03-18 20:43:09+00:00,True,,2020-03-18 20:49:49,2020
12,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 20:49:49,1970
13,14,24,0,0,1,0,True,True,True,2020-03-18 20:44:37+00:00,False,,2020-03-18 20:49:49,2020
14,15,9,0,1,5,0,True,True,True,2020-03-18 20:47:20+00:00,False,,2020-03-18 20:49:49,2020
15,16,14,0,1,4,0,True,True,True,2020-03-18 20:49:38+00:00,True,,2020-03-18 20:49:49,2020
16,17,6,0,0,9,0,True,True,True,2020-03-18 20:44:46+00:00,False,,2020-03-18 20:49:49,2020
17,19,5,0,1,9,0,True,True,True,2020-03-18 20:30:44+00:00,False,,2020-03-18 20:49:49,2020
18,20,14,0,0,9,0,True,True,True,2020-03-18 20:41:09+00:00,True,,2020-03-18 20:49:49,2020
19,21,8,0,0,10,0,True,True,True,2020-03-18 20:47:06+00:00,True,,2020-03-18 20:49:49,2020
20,22,19,0,1,27,0,True,True,True,2020-03-18 20:11:48+00:00,True,,2020-03-18 20:49:49,2020
21,23,15,0,0,6,0,True,True,True,2020-03-18 20:43:05+00:00,True,,2020-03-18 20:49:49,2020
22,24,5,0,0,14,0,True,True,True,2020-03-18 19:30:52+00:00,False,,2020-03-18 20:49:49,2020
23,25,4,0,0,11,0,True,True,True,2020-03-18 20:38:51+00:00,False,,2020-03-18 20:49:49,2020
24,26,9,0,0,6,0,True,True,True,2020-03-18 20:35:11+00:00,False,,2020-03-18 20:49:49,2020
25,27,6,0,0,17,0,True,True,True,2020-03-18 20:37:11+00:00,False,,2020-03-18 20:49:49,2020
26,29,4,0,0,11,0,True,True,True,2020-03-18 13:02:39+00:00,False,,2020-03-18 20:49:49,2020
27,30,4,0,0,11,0,True,True,True,2020-03-18 20:19:48+00:00,False,,2020-03-18 20:49:49,2020
28,31,3,0,1,15,0,True,True,True,2020-03-18 19:34:05+00:00,False,,2020-03-18 20:49:49,2020
29,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 20:49:49,1970
30,33,8,0,0,19,0,True,True,True,2020-03-18 18:59:48+00:00,True,,2020-03-18 20:49:49,2020
31,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-18 20:49:49,2019
32,36,12,0,1,20,0,True,True,True,2020-03-18 20:40:56+00:00,True,,2020-03-18 20:49:49,2020
33,37,9,0,0,6,0,True,True,True,2020-03-18 17:54:36+00:00,True,,2020-03-18 20:49:49,2020
34,39,0,0,0,23,0,True,True,True,2020-03-18 20:28:35+00:00,False,,2020-03-18 20:49:49,2020
35,40,5,0,0,14,0,True,True,True,2020-03-18 20:30:06+00:00,False,,2020-03-18 20:49:49,2020
36,41,17,0,0,10,0,True,True,True,2020-03-18 20:41:32+00:00,True,,2020-03-18 20:49:49,2020
37,42,17,0,2,4,0,True,True,True,2020-03-18 20:45:56+00:00,False,,2020-03-18 20:49:49,2020
38,43,5,0,0,10,0,True,True,True,2020-03-18 20:44:08+00:00,False,,2020-03-18 20:49:49,2020
39,44,18,0,0,5,0,True,True,True,2020-03-18 19:46:38+00:00,False,,2020-03-18 20:49:49,2020
40,46,3,0,0,16,0,True,True,True,2020-03-18 20:46:51+00:00,False,,2020-03-18 20:49:49,2020
41,47,2,0,0,17,0,True,True,True,2020-03-18 20:33:38+00:00,True,,2020-03-18 20:49:49,2020
42,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-18 20:49:49,2020
43,49,6,0,0,12,0,True,True,True,2020-03-18 18:13:09+00:00,False,,2020-03-18 20:49:49,2020
44,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-18 20:49:49,1970
45,51,7,0,0,8,0,True,True,True,2020-03-18 20:40:06+00:00,False,,2020-03-18 20:49:49,2020
46,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-18 20:49:49,1970
47,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,,2020-03-18 20:49:49,2020
48,54,1,0,1,13,0,True,True,True,2020-03-18 20:47:28+00:00,False,,2020-03-18 20:49:49,2020
49,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 20:49:49,1970
50,56,6,0,0,12,0,True,True,True,2020-03-18 19:41:04+00:00,False,,2020-03-18 20:49:49,2020
51,57,10,0,1,3,0,True,True,True,2020-03-18 20:30:00+00:00,True,,2020-03-18 20:49:49,2020
52,58,12,0,0,7,0,True,True,True,2020-03-18 20:48:00+00:00,True,,2020-03-18 20:49:49,2020
53,59,5,0,0,14,0,True,True,True,2020-03-18 20:48:37+00:00,True,,2020-03-18 20:49:49,2020
54,60,10,0,1,8,0,True,True,True,2020-03-18 20:44:27+00:00,False,,2020-03-18 20:49:49,2020
55,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,,2020-03-18 20:49:49,2020
56,63,6,0,0,9,0,True,True,True,2020-03-18 18:29:52+00:00,False,,2020-03-18 20:49:49,2020
57,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 20:49:49,1970
58,65,12,0,1,10,0,True,True,True,2020-03-18 19:48:24+00:00,False,,2020-03-18 20:49:49,2020
59,66,7,0,0,8,0,True,True,True,2020-03-18 20:28:56+00:00,False,,2020-03-18 20:49:49,2020
60,67,17,0,0,10,0,True,True,True,2020-03-18 20:39:03+00:00,True,,2020-03-18 20:49:49,2020
61,68,6,0,0,13,0,True,True,True,2020-03-18 20:45:09+00:00,True,,2020-03-18 20:49:49,2020
62,69,2,0,0,17,0,True,True,True,2020-03-18 20:12:52+00:00,True,,2020-03-18 20:49:49,2020
63,70,12,0,1,10,0,True,True,True,2020-03-18 20:12:21+00:00,False,,2020-03-18 20:49:49,2020
64,71,16,0,2,5,0,True,True,True,2020-03-18 17:43:02+00:00,False,,2020-03-18 20:49:49,2020
65,72,12,0,0,11,0,True,True,True,2020-03-18 20:41:55+00:00,False,,2020-03-18 20:49:49,2020
66,73,10,0,0,5,0,True,True,True,2020-03-18 20:44:17+00:00,False,,2020-03-18 20:49:49,2020
67,74,17,0,1,1,0,True,True,True,2020-03-18 20:48:03+00:00,True,,2020-03-18 20:49:49,2020
68,75,8,0,2,5,0,True,True,True,2020-03-18 20:41:15+00:00,False,,2020-03-18 20:49:49,2020
