,is_renting,num_bikes_available,eightd_has_available_keys,station_status,num_bikes_disabled,last_reported,legacy_id,is_returning,num_ebikes_available,num_docks_disabled,num_docks_available,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,3,True,active,0,2020-07-26 16:20:46+00:00,3,True,0,0,12,3,True,,,2020-07-26 16:47:30,2020
1,True,16,False,active,1,2020-07-26 16:39:47+00:00,4,True,0,0,2,4,True,,,2020-07-26 16:47:30,2020
2,True,6,False,active,0,2020-07-26 16:28:20+00:00,5,True,0,0,9,5,True,,,2020-07-26 16:47:30,2020
3,True,0,False,active,2,2020-07-26 16:42:17+00:00,6,True,0,0,13,6,True,,,2020-07-26 16:47:30,2020
4,True,4,False,active,0,2020-07-26 16:37:24+00:00,7,True,0,0,11,7,True,,,2020-07-26 16:47:30,2020
5,True,12,False,active,1,2020-07-26 16:32:46+00:00,8,True,0,0,6,8,True,,,2020-07-26 16:47:30,2020
6,True,6,False,active,1,2020-07-26 16:33:04+00:00,9,True,0,0,8,9,True,,,2020-07-26 16:47:30,2020
7,True,2,False,active,0,2020-07-26 15:56:37+00:00,10,True,0,0,9,10,True,,,2020-07-26 16:47:30,2020
8,True,14,False,active,0,2020-07-26 16:30:38+00:00,11,True,0,0,1,11,True,"{'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_capacity': 50, 'valet_revision': 69, 'off_dock_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-26 16:47:30,2020
9,True,6,True,active,0,2020-07-26 16:47:02+00:00,12,True,0,0,12,12,True,,,2020-07-26 16:47:30,2020
10,True,12,False,active,1,2020-07-26 16:42:24+00:00,13,True,0,0,6,13,True,,,2020-07-26 16:47:30,2020
11,True,17,False,active,1,2020-07-26 16:45:50+00:00,14,True,0,0,7,14,True,,,2020-07-26 16:47:30,2020
12,True,10,False,active,0,2020-07-26 16:17:03+00:00,15,True,0,0,5,15,True,,,2020-07-26 16:47:30,2020
13,True,17,True,active,1,2020-07-26 16:07:47+00:00,16,True,0,0,1,16,True,,,2020-07-26 16:47:30,2020
14,True,6,False,active,1,2020-07-26 16:44:06+00:00,17,True,0,0,8,17,True,,,2020-07-26 16:47:30,2020
15,True,3,False,active,0,2020-07-26 16:32:22+00:00,19,True,0,0,12,19,True,,,2020-07-26 16:47:30,2020
16,True,10,True,active,1,2020-07-26 16:39:36+00:00,20,True,0,0,12,20,True,,,2020-07-26 16:47:30,2020
17,True,13,True,active,0,2020-07-26 16:44:05+00:00,21,True,0,0,5,21,True,,,2020-07-26 16:47:30,2020
18,True,4,True,active,1,2020-07-26 16:33:39+00:00,22,True,0,0,42,22,True,,,2020-07-26 16:47:30,2020
19,True,15,False,active,0,2020-07-26 16:42:09+00:00,23,True,0,0,6,23,True,,,2020-07-26 16:47:30,2020
20,True,2,False,active,0,2020-07-26 16:35:19+00:00,24,True,0,0,17,24,True,,,2020-07-26 16:47:30,2020
21,True,11,False,active,0,2020-07-26 16:36:07+00:00,25,True,0,0,4,25,True,,,2020-07-26 16:47:30,2020
22,True,14,False,active,1,2020-07-26 16:45:09+00:00,26,True,0,0,0,26,True,,,2020-07-26 16:47:30,2020
23,True,11,False,active,2,2020-07-26 16:39:45+00:00,27,True,0,0,10,27,True,,,2020-07-26 16:47:30,2020
24,True,13,False,active,0,2020-07-26 15:54:14+00:00,29,True,0,0,2,29,True,,,2020-07-26 16:47:30,2020
25,True,12,False,active,0,2020-07-26 16:43:59+00:00,30,True,0,0,3,30,True,,,2020-07-26 16:47:30,2020
26,True,0,True,active,0,2020-07-26 16:34:03+00:00,31,True,0,0,19,31,True,,,2020-07-26 16:47:30,2020
27,True,8,False,active,4,2020-07-26 16:44:22+00:00,32,True,0,0,3,32,True,,,2020-07-26 16:47:30,2020
28,True,1,False,active,1,2020-07-26 16:25:44+00:00,33,True,0,0,25,33,True,,,2020-07-26 16:47:30,2020
29,True,2,False,active,0,2020-07-26 15:36:34+00:00,35,True,0,0,21,35,True,,,2020-07-26 16:47:30,2020
30,True,30,True,active,0,2020-07-26 16:39:25+00:00,36,True,0,0,3,36,True,,,2020-07-26 16:47:30,2020
31,True,5,True,active,0,2020-07-26 15:31:15+00:00,37,True,0,0,10,37,True,,,2020-07-26 16:47:30,2020
32,True,1,False,active,1,2020-07-26 16:46:38+00:00,39,True,0,0,21,39,True,,,2020-07-26 16:47:30,2020
33,True,2,False,active,1,2020-07-26 16:44:38+00:00,40,True,0,0,16,40,True,,,2020-07-26 16:47:30,2020
34,True,21,True,active,1,2020-07-26 16:35:41+00:00,41,True,0,0,5,41,True,,,2020-07-26 16:47:30,2020
35,True,22,False,active,1,2020-07-26 16:40:07+00:00,42,True,0,0,0,42,True,,,2020-07-26 16:47:30,2020
36,True,4,False,active,0,2020-07-26 16:28:52+00:00,43,True,0,0,11,43,True,,,2020-07-26 16:47:30,2020
37,True,9,False,active,0,2020-07-26 16:45:39+00:00,44,True,0,0,14,44,True,,,2020-07-26 16:47:30,2020
38,True,3,False,active,0,2020-07-26 16:21:25+00:00,46,True,0,0,16,46,True,,,2020-07-26 16:47:30,2020
39,True,5,True,active,0,2020-07-26 16:42:22+00:00,47,True,0,0,14,47,True,,,2020-07-26 16:47:30,2020
40,True,0,False,active,0,2020-07-26 15:54:52+00:00,48,True,0,0,19,48,True,,,2020-07-26 16:47:30,2020
41,True,12,False,active,0,2020-07-26 16:42:52+00:00,49,True,0,0,6,49,True,,,2020-07-26 16:47:30,2020
42,True,8,True,active,1,2020-07-26 16:35:32+00:00,50,True,0,0,6,50,True,,,2020-07-26 16:47:30,2020
43,True,9,False,active,5,2020-07-26 16:47:14+00:00,51,True,0,0,1,51,True,,,2020-07-26 16:47:30,2020
44,True,10,True,active,0,2020-07-26 16:43:00+00:00,52,True,0,0,13,52,True,,,2020-07-26 16:47:30,2020
45,True,3,False,active,0,2020-07-26 16:47:24+00:00,53,True,0,0,16,53,True,,,2020-07-26 16:47:30,2020
46,True,13,False,active,0,2020-07-26 16:37:36+00:00,54,True,0,0,2,54,True,,,2020-07-26 16:47:30,2020
