,is_returning,num_bikes_available,is_installed,is_renting,station_status,num_docks_disabled,num_bikes_disabled,legacy_id,num_docks_available,last_reported,num_ebikes_available,station_id,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
131,True,12,True,True,active,0,3,146,4,2020-07-29 01:01:00+00:00,0,146,False,,,2020-07-29 01:07:35,2020
132,True,9,True,True,active,0,0,149,9,2020-07-29 01:06:50+00:00,0,149,True,,,2020-07-29 01:07:35,2020
133,True,14,True,True,active,0,0,150,5,2020-07-29 00:44:02+00:00,0,150,False,,,2020-07-29 01:07:35,2020
134,True,5,True,True,active,0,1,151,13,2020-07-29 00:56:18+00:00,0,151,False,,,2020-07-29 01:07:35,2020
135,True,12,True,True,active,0,0,152,3,2020-07-29 01:04:08+00:00,0,152,True,,,2020-07-29 01:07:35,2020
136,True,9,True,True,active,0,0,156,6,2020-07-29 00:55:48+00:00,0,156,False,,,2020-07-29 01:07:35,2020
137,True,6,True,True,active,0,4,157,5,2020-07-29 01:02:36+00:00,0,157,False,,,2020-07-29 01:07:35,2020
138,True,10,True,True,active,0,1,159,4,2020-07-29 00:45:50+00:00,0,159,False,,,2020-07-29 01:07:35,2020
139,True,0,True,True,active,0,1,160,13,2020-07-29 00:42:27+00:00,0,160,True,,,2020-07-29 01:07:35,2020
140,True,21,True,True,active,0,2,161,0,2020-07-29 00:23:54+00:00,0,161,True,,,2020-07-29 01:07:35,2020
141,True,5,True,True,active,0,0,162,10,2020-07-29 00:09:19+00:00,0,162,False,,,2020-07-29 01:07:35,2020
142,True,5,True,True,active,0,0,163,14,2020-07-29 00:44:52+00:00,0,163,True,,,2020-07-29 01:07:35,2020
143,True,8,True,True,active,0,2,167,5,2020-07-29 00:18:48+00:00,0,167,False,,,2020-07-29 01:07:35,2020
144,True,10,True,True,active,0,1,169,8,2020-07-28 22:52:46+00:00,0,169,False,,,2020-07-29 01:07:35,2020
145,True,2,True,True,active,0,0,170,12,2020-07-28 21:32:52+00:00,0,170,True,,,2020-07-29 01:07:35,2020
146,True,7,True,True,active,0,1,171,15,2020-07-29 00:03:13+00:00,0,171,True,,,2020-07-29 01:07:35,2020
147,True,6,True,True,active,0,0,173,8,2020-07-29 00:33:50+00:00,0,173,True,,,2020-07-29 01:07:35,2020
148,True,7,True,True,active,0,0,174,8,2020-07-29 01:04:39+00:00,0,174,False,,,2020-07-29 01:07:35,2020
149,True,6,True,True,active,0,0,175,11,2020-07-29 00:26:15+00:00,0,175,True,,,2020-07-29 01:07:35,2020
150,True,14,True,True,active,0,0,176,1,2020-07-29 00:53:34+00:00,0,176,False,,,2020-07-29 01:07:35,2020
151,True,7,True,True,active,0,0,177,12,2020-07-29 00:51:14+00:00,0,177,False,,,2020-07-29 01:07:35,2020
152,True,6,True,True,active,0,1,178,12,2020-07-29 01:04:02+00:00,0,178,False,,,2020-07-29 01:07:35,2020
153,True,8,True,True,active,0,0,179,17,2020-07-29 01:00:48+00:00,0,179,False,,,2020-07-29 01:07:35,2020
154,True,5,True,True,active,0,0,180,14,2020-07-29 01:00:19+00:00,0,180,False,,,2020-07-29 01:07:35,2020
155,True,8,True,True,active,0,0,181,11,2020-07-29 00:32:11+00:00,0,181,False,,,2020-07-29 01:07:35,2020
156,True,7,True,True,active,0,0,182,12,2020-07-28 23:59:15+00:00,0,182,True,,,2020-07-29 01:07:35,2020
157,True,5,True,True,active,0,0,183,14,2020-07-29 00:49:10+00:00,0,183,False,,,2020-07-29 01:07:35,2020
158,True,2,True,True,active,0,0,184,17,2020-07-29 00:51:03+00:00,0,184,False,,,2020-07-29 01:07:35,2020
159,True,2,True,True,active,0,0,185,13,2020-07-29 00:29:52+00:00,0,185,False,,,2020-07-29 01:07:35,2020
160,True,10,True,True,active,0,0,186,5,2020-07-29 00:56:30+00:00,0,186,True,,,2020-07-29 01:07:35,2020
161,True,8,True,True,active,0,0,187,7,2020-07-29 00:37:51+00:00,0,187,False,,,2020-07-29 01:07:35,2020
162,True,10,True,True,active,0,0,188,5,2020-07-29 00:16:02+00:00,0,188,False,,,2020-07-29 01:07:35,2020
163,True,5,True,True,active,0,1,189,17,2020-07-29 00:56:10+00:00,0,189,True,,,2020-07-29 01:07:35,2020
164,True,23,True,True,active,0,1,190,13,2020-07-29 01:01:10+00:00,0,190,True,,,2020-07-29 01:07:35,2020
165,True,3,True,True,active,0,0,191,12,2020-07-28 22:58:09+00:00,0,191,False,,,2020-07-29 01:07:35,2020
166,True,2,True,True,active,0,0,192,17,2020-07-29 01:04:06+00:00,0,192,False,,,2020-07-29 01:07:35,2020
167,True,15,True,True,active,0,0,193,0,2020-07-28 21:39:38+00:00,0,193,True,,,2020-07-29 01:07:35,2020
168,True,12,True,True,active,0,0,194,7,2020-07-28 21:52:10+00:00,0,194,False,,,2020-07-29 01:07:35,2020
169,True,11,True,True,active,0,1,195,11,2020-07-29 00:47:16+00:00,0,195,False,,,2020-07-29 01:07:35,2020
170,True,0,True,True,active,0,0,196,10,2020-07-28 21:39:44+00:00,0,196,True,,,2020-07-29 01:07:35,2020
171,True,0,True,True,active,0,0,197,15,2020-07-29 00:49:32+00:00,0,197,False,,,2020-07-29 01:07:35,2020
172,True,5,True,True,active,0,0,199,10,2020-07-29 00:10:42+00:00,0,199,False,,,2020-07-29 01:07:35,2020
173,True,18,True,True,active,0,0,200,1,2020-07-29 01:04:17+00:00,0,200,False,,,2020-07-29 01:07:35,2020
174,True,1,True,True,active,0,0,201,14,2020-07-28 18:49:12+00:00,0,201,False,,,2020-07-29 01:07:35,2020
175,True,2,True,True,active,0,1,202,12,2020-07-28 23:36:31+00:00,0,202,False,,,2020-07-29 01:07:35,2020
176,True,2,True,True,active,0,0,203,13,2020-07-28 08:58:21+00:00,0,203,False,,,2020-07-29 01:07:35,2020
177,True,1,True,True,active,0,0,204,14,2020-07-28 23:39:08+00:00,0,204,False,,,2020-07-29 01:07:35,2020
178,True,4,True,True,active,0,1,205,10,2020-07-29 00:47:17+00:00,0,205,False,,,2020-07-29 01:07:35,2020
179,True,6,True,True,active,0,0,206,17,2020-07-29 00:38:37+00:00,0,206,False,,,2020-07-29 01:07:35,2020
180,True,14,True,True,active,0,0,208,1,2020-07-29 00:15:29+00:00,0,208,True,,,2020-07-29 01:07:35,2020
181,True,14,True,True,active,0,1,209,0,2020-07-29 00:27:30+00:00,0,209,False,,,2020-07-29 01:07:35,2020
182,True,0,True,True,active,0,0,210,15,2020-07-28 13:53:23+00:00,0,210,False,,,2020-07-29 01:07:35,2020
183,True,14,True,True,active,0,1,211,4,2020-07-29 00:32:14+00:00,0,211,False,,,2020-07-29 01:07:35,2020
184,True,6,True,True,active,0,0,212,27,2020-07-29 00:40:49+00:00,0,212,False,,,2020-07-29 01:07:35,2020
185,True,8,True,True,active,0,0,213,8,2020-07-28 22:22:34+00:00,0,213,True,,,2020-07-29 01:07:35,2020
186,True,9,True,True,active,0,0,214,6,2020-07-29 00:48:19+00:00,0,214,False,,,2020-07-29 01:07:35,2020
187,True,14,True,True,active,0,1,215,0,2020-07-28 23:38:00+00:00,0,215,False,,,2020-07-29 01:07:35,2020
188,True,15,True,True,active,0,1,216,3,2020-07-28 12:48:44+00:00,0,216,False,,,2020-07-29 01:07:35,2020
189,True,4,True,True,active,0,0,217,15,2020-07-29 00:56:02+00:00,0,217,False,,,2020-07-29 01:07:35,2020
190,True,1,True,True,active,0,0,218,14,2020-07-29 01:05:55+00:00,0,218,False,,,2020-07-29 01:07:35,2020
191,True,9,True,True,active,0,0,219,6,2020-07-29 00:46:07+00:00,0,219,False,,,2020-07-29 01:07:35,2020
192,True,3,True,True,active,0,0,221,16,2020-07-29 00:57:50+00:00,0,221,False,,,2020-07-29 01:07:35,2020
193,True,4,True,True,active,0,0,222,10,2020-07-29 00:24:30+00:00,0,222,True,,,2020-07-29 01:07:35,2020
194,True,8,True,True,active,0,0,224,9,2020-07-29 00:34:11+00:00,0,224,False,,,2020-07-29 01:07:35,2020
195,True,17,True,True,active,0,2,225,0,2020-07-29 00:33:45+00:00,0,225,False,,,2020-07-29 01:07:35,2020
196,True,5,True,True,active,0,0,226,10,2020-07-29 01:06:10+00:00,0,226,False,,,2020-07-29 01:07:35,2020
197,True,7,True,True,active,0,1,227,11,2020-07-29 01:07:15+00:00,0,227,False,,,2020-07-29 01:07:35,2020
198,True,0,True,True,active,0,0,228,19,2020-07-29 00:01:07+00:00,0,228,False,,,2020-07-29 01:07:35,2020
199,True,6,True,True,active,0,0,232,5,2020-07-29 00:33:46+00:00,0,232,False,,,2020-07-29 01:07:35,2020
200,True,12,True,True,active,0,0,233,3,2020-07-29 00:32:43+00:00,0,233,False,,,2020-07-29 01:07:35,2020
201,True,5,True,True,active,0,0,234,10,2020-07-29 00:12:35+00:00,0,234,False,,,2020-07-29 01:07:35,2020
202,True,13,True,True,active,0,0,235,2,2020-07-29 00:41:19+00:00,0,235,False,,,2020-07-29 01:07:35,2020
203,True,9,True,True,active,0,0,236,6,2020-07-29 00:29:07+00:00,0,236,False,,,2020-07-29 01:07:35,2020
204,True,6,True,True,active,0,0,239,9,2020-07-29 00:47:39+00:00,0,239,False,,,2020-07-29 01:07:35,2020
205,True,10,True,True,active,0,0,255,5,2020-07-29 00:45:45+00:00,0,255,False,,,2020-07-29 01:07:35,2020
206,True,7,True,True,active,0,0,258,8,2020-07-29 00:27:01+00:00,0,258,False,,,2020-07-29 01:07:35,2020
207,True,1,True,True,active,0,1,259,13,2020-07-28 22:00:07+00:00,0,259,False,,,2020-07-29 01:07:35,2020
208,False,13,True,False,active,0,0,260,2,2020-07-28 17:40:18+00:00,0,260,False,,,2020-07-29 01:07:35,2020
209,True,4,True,True,active,0,1,271,10,2020-07-29 00:09:08+00:00,0,271,False,,,2020-07-29 01:07:35,2020
210,True,13,True,True,active,0,0,272,6,2020-07-29 00:49:12+00:00,0,272,False,,,2020-07-29 01:07:35,2020
211,True,24,True,True,active,0,1,273,15,2020-07-29 00:50:18+00:00,0,273,False,,,2020-07-29 01:07:35,2020
212,True,8,True,True,active,0,0,279,11,2020-07-29 00:52:14+00:00,0,279,False,,,2020-07-29 01:07:35,2020
213,True,11,True,True,active,0,0,280,8,2020-07-29 00:16:38+00:00,0,280,False,,,2020-07-29 01:07:35,2020
214,True,13,True,True,active,0,0,282,2,2020-07-29 00:59:34+00:00,0,282,False,,,2020-07-29 01:07:35,2020
215,True,6,True,True,active,0,0,296,17,2020-07-29 00:24:12+00:00,0,296,False,,,2020-07-29 01:07:35,2020
216,True,5,True,True,active,0,1,318,13,2020-07-29 01:04:18+00:00,0,318,False,,,2020-07-29 01:07:35,2020
217,True,13,True,True,active,0,0,319,12,2020-07-29 00:25:19+00:00,0,319,False,,,2020-07-29 01:07:35,2020
218,True,13,True,True,active,0,0,327,2,2020-07-28 23:49:42+00:00,0,327,False,,,2020-07-29 01:07:35,2020
219,True,8,True,True,active,0,0,328,7,2020-07-29 00:49:12+00:00,0,328,False,,,2020-07-29 01:07:35,2020
220,True,11,True,True,active,0,0,329,4,2020-07-29 01:06:29+00:00,0,329,False,,,2020-07-29 01:07:35,2020
221,True,2,True,True,active,0,0,330,13,2020-07-29 00:46:56+00:00,0,330,False,,,2020-07-29 01:07:35,2020
222,True,3,True,True,active,0,2,331,10,2020-07-29 01:06:22+00:00,0,331,False,,,2020-07-29 01:07:35,2020
