,is_renting,num_bikes_available,eightd_has_available_keys,station_status,num_bikes_disabled,last_reported,legacy_id,is_returning,num_ebikes_available,num_docks_disabled,num_docks_available,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,2,True,active,0,2020-07-26 15:10:00+00:00,3,True,0,0,13,3,True,,,2020-07-26 16:06:40,2020
1,True,18,False,active,1,2020-07-26 15:21:06+00:00,4,True,0,0,0,4,True,,,2020-07-26 16:06:40,2020
2,True,6,False,active,0,2020-07-26 15:55:42+00:00,5,True,0,0,9,5,True,,,2020-07-26 16:06:40,2020
3,True,1,False,active,2,2020-07-26 15:56:48+00:00,6,True,0,0,12,6,True,,,2020-07-26 16:06:40,2020
4,True,4,False,active,1,2020-07-26 15:57:34+00:00,7,True,0,0,10,7,True,,,2020-07-26 16:06:40,2020
5,True,11,False,active,1,2020-07-26 15:35:14+00:00,8,True,0,0,7,8,True,,,2020-07-26 16:06:40,2020
6,True,4,False,active,1,2020-07-26 16:04:11+00:00,9,True,0,0,10,9,True,,,2020-07-26 16:06:40,2020
7,True,2,False,active,0,2020-07-26 15:56:37+00:00,10,True,0,0,9,10,True,,,2020-07-26 16:06:40,2020
8,True,15,False,active,0,2020-07-26 16:03:03+00:00,11,True,0,0,0,11,True,"{'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_capacity': 50, 'valet_revision': 69, 'off_dock_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-26 16:06:40,2020
9,True,7,True,active,0,2020-07-26 16:00:18+00:00,12,True,0,0,11,12,True,,,2020-07-26 16:06:40,2020
10,True,14,False,active,1,2020-07-26 15:59:30+00:00,13,True,0,0,4,13,True,,,2020-07-26 16:06:40,2020
11,True,14,False,active,1,2020-07-26 16:05:27+00:00,14,True,0,0,10,14,True,,,2020-07-26 16:06:40,2020
12,True,12,False,active,0,2020-07-26 15:39:20+00:00,15,True,0,0,3,15,True,,,2020-07-26 16:06:40,2020
13,True,16,True,active,1,2020-07-26 16:02:28+00:00,16,True,0,0,2,16,True,,,2020-07-26 16:06:40,2020
14,True,1,False,active,1,2020-07-26 15:13:38+00:00,17,True,0,0,13,17,True,,,2020-07-26 16:06:40,2020
15,True,5,False,active,0,2020-07-26 15:52:16+00:00,19,True,0,0,10,19,True,,,2020-07-26 16:06:40,2020
16,True,11,True,active,1,2020-07-26 16:02:29+00:00,20,True,0,0,11,20,True,,,2020-07-26 16:06:40,2020
17,True,15,True,active,0,2020-07-26 16:06:01+00:00,21,True,0,0,3,21,True,,,2020-07-26 16:06:40,2020
18,True,5,True,active,1,2020-07-26 15:42:06+00:00,22,True,0,0,41,22,True,,,2020-07-26 16:06:40,2020
19,True,15,False,active,0,2020-07-26 15:57:31+00:00,23,True,0,0,6,23,True,,,2020-07-26 16:06:40,2020
20,True,0,False,active,0,2020-07-26 15:30:56+00:00,24,True,0,0,19,24,True,,,2020-07-26 16:06:40,2020
21,True,14,False,active,0,2020-07-26 16:02:44+00:00,25,True,0,0,1,25,True,,,2020-07-26 16:06:40,2020
22,True,13,False,active,1,2020-07-26 16:02:56+00:00,26,True,0,0,1,26,True,,,2020-07-26 16:06:40,2020
23,True,17,False,active,2,2020-07-26 15:58:43+00:00,27,True,0,0,4,27,True,,,2020-07-26 16:06:40,2020
24,True,13,False,active,0,2020-07-26 15:54:14+00:00,29,True,0,0,2,29,True,,,2020-07-26 16:06:40,2020
25,True,10,False,active,0,2020-07-26 15:14:32+00:00,30,True,0,0,5,30,True,,,2020-07-26 16:06:40,2020
26,True,1,True,active,0,2020-07-26 15:47:36+00:00,31,True,0,0,18,31,True,,,2020-07-26 16:06:40,2020
27,True,11,False,active,4,2020-07-26 15:27:20+00:00,32,True,0,0,0,32,True,,,2020-07-26 16:06:40,2020
28,True,1,False,active,1,2020-07-26 16:05:31+00:00,33,True,0,0,25,33,True,,,2020-07-26 16:06:40,2020
29,True,2,False,active,0,2020-07-26 15:36:34+00:00,35,True,0,0,21,35,True,,,2020-07-26 16:06:40,2020
30,True,29,True,active,0,2020-07-26 16:02:15+00:00,36,True,0,0,4,36,True,,,2020-07-26 16:06:40,2020
31,True,5,True,active,0,2020-07-26 15:31:15+00:00,37,True,0,0,10,37,True,,,2020-07-26 16:06:40,2020
32,True,2,False,active,0,2020-07-26 16:01:06+00:00,39,True,0,0,21,39,True,,,2020-07-26 16:06:40,2020
33,True,1,False,active,1,2020-07-26 16:00:35+00:00,40,True,0,0,17,40,True,,,2020-07-26 16:06:40,2020
