,is_renting,legacy_id,num_docks_available,eightd_has_available_keys,num_bikes_available,is_returning,station_id,num_bikes_disabled,is_installed,num_docks_disabled,num_ebikes_available,station_status,last_reported,timestamp_of_data_read_request,year_station_last_reported
330,True,447,15,False,4,True,447,0,True,0,0,active,2020-08-18 21:44:03+00:00,2020-08-18 23:19:40,2020
331,True,448,4,False,7,True,448,0,True,0,0,active,2020-08-18 08:58:50+00:00,2020-08-18 23:19:40,2020
332,True,449,0,False,0,True,449,0,False,0,0,out_of_service,1970-01-02 00:00:00+00:00,2020-08-18 23:19:40,1970
333,True,450,3,False,12,True,450,0,True,0,0,active,2020-08-18 23:03:35+00:00,2020-08-18 23:19:40,2020
334,True,451,8,False,7,True,451,0,True,0,0,active,2020-08-18 22:09:37+00:00,2020-08-18 23:19:40,2020
335,True,452,2,False,13,True,452,0,True,0,0,active,2020-08-18 23:15:51+00:00,2020-08-18 23:19:40,2020
336,True,453,7,False,7,True,453,1,True,0,0,active,2020-08-18 23:07:09+00:00,2020-08-18 23:19:40,2020
337,True,454,14,False,1,True,454,0,True,0,0,active,2020-08-18 22:57:21+00:00,2020-08-18 23:19:40,2020
338,True,455,8,False,4,True,455,0,True,0,0,active,2020-08-18 22:54:57+00:00,2020-08-18 23:19:40,2020
339,True,456,18,False,1,True,456,0,True,0,0,active,2020-08-18 22:04:42+00:00,2020-08-18 23:19:40,2020
340,True,457,1,False,10,True,457,0,True,0,0,active,2020-08-18 19:45:10+00:00,2020-08-18 23:19:40,2020
341,True,458,4,False,5,True,458,2,True,0,0,active,2020-08-18 23:16:17+00:00,2020-08-18 23:19:40,2020
