,station_id,last_reported,num_docks_disabled,eightd_has_available_keys,is_renting,num_bikes_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,legacy_id,station_status,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,2020-08-05 18:59:41+00:00,0,True,True,0,True,0,True,7,3,active,8,,,2020-08-05 19:15:50,2020
1,4,2020-08-05 18:48:11+00:00,0,False,True,0,True,0,True,17,4,active,2,,,2020-08-05 19:15:50,2020
2,5,2020-08-05 19:13:14+00:00,0,False,True,0,True,0,True,6,5,active,9,,,2020-08-05 19:15:50,2020
3,6,2020-08-05 19:10:25+00:00,0,False,True,0,True,0,True,11,6,active,4,,,2020-08-05 19:15:50,2020
4,7,2020-08-05 19:01:59+00:00,0,False,True,0,True,0,True,6,7,active,9,,,2020-08-05 19:15:50,2020
5,8,2020-08-05 19:15:35+00:00,0,False,True,0,True,0,True,19,8,active,0,,,2020-08-05 19:15:50,2020
6,9,2020-08-05 18:59:01+00:00,0,False,True,0,True,0,True,4,9,active,11,,,2020-08-05 19:15:50,2020
7,10,2020-08-05 19:08:38+00:00,0,False,True,0,True,0,True,7,10,active,4,,,2020-08-05 19:15:50,2020
8,11,2020-08-05 19:15:22+00:00,0,False,True,0,True,0,True,4,11,active,11,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50, 'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_count': 44, 'valet_revision': 79}",2020-08-05 19:15:50,2020
9,12,2020-08-05 19:09:30+00:00,0,True,True,0,True,0,True,10,12,active,8,,,2020-08-05 19:15:50,2020
10,13,2020-08-05 18:55:02+00:00,0,False,True,0,True,0,True,3,13,active,16,,,2020-08-05 19:15:50,2020
11,14,2020-08-05 19:13:09+00:00,0,False,True,0,True,0,True,5,14,active,20,,,2020-08-05 19:15:50,2020
12,15,2020-08-05 19:07:18+00:00,0,False,True,0,True,0,True,7,15,active,8,,,2020-08-05 19:15:50,2020
