,is_installed,last_reported,num_bikes_available,num_ebikes_available,station_id,num_bikes_disabled,station_status,is_returning,legacy_id,num_docks_disabled,eightd_has_available_keys,num_docks_available,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
69,True,2020-07-29 22:44:45+00:00,19,0,78,0,active,True,78,0,False,0,True,,,2020-07-29 22:50:30,2020
70,True,2020-07-29 22:43:48+00:00,6,0,79,1,active,True,79,0,False,12,True,,,2020-07-29 22:50:30,2020
71,True,2020-07-29 22:35:39+00:00,21,0,80,1,active,True,80,0,False,13,True,,,2020-07-29 22:50:30,2020
72,True,2020-07-29 22:30:58+00:00,6,0,81,0,active,True,81,0,False,13,True,,,2020-07-29 22:50:30,2020
73,True,2020-07-29 22:16:58+00:00,1,0,82,0,active,True,82,0,False,14,True,,,2020-07-29 22:50:30,2020
74,True,2020-07-29 22:30:00+00:00,10,0,84,1,active,True,84,0,False,4,True,,,2020-07-29 22:50:30,2020
75,True,2020-07-29 22:44:28+00:00,0,0,85,1,active,True,85,0,False,18,True,,,2020-07-29 22:50:30,2020
76,True,2020-07-29 22:43:45+00:00,2,0,86,2,active,True,86,0,False,15,True,,,2020-07-29 22:50:30,2020
77,True,2020-07-29 22:49:55+00:00,5,0,87,1,active,True,87,0,False,9,True,,,2020-07-29 22:50:30,2020
78,True,2020-07-29 22:43:58+00:00,13,0,89,0,active,True,89,0,False,6,True,,,2020-07-29 22:50:30,2020
79,True,2020-07-29 22:46:13+00:00,9,0,90,0,active,True,90,0,False,10,True,,,2020-07-29 22:50:30,2020
80,True,2020-07-29 22:41:54+00:00,3,0,91,1,active,True,91,0,False,15,True,,,2020-07-29 22:50:30,2020
81,True,2020-07-29 22:31:28+00:00,13,0,92,0,active,True,92,0,False,6,True,,,2020-07-29 22:50:30,2020
82,True,2020-07-29 22:47:25+00:00,3,0,93,2,active,True,93,0,False,10,True,,,2020-07-29 22:50:30,2020
83,True,2020-07-29 22:33:38+00:00,9,0,94,0,active,True,94,0,False,2,True,,,2020-07-29 22:50:30,2020
84,True,2020-07-29 22:44:24+00:00,7,0,95,1,active,True,95,0,False,7,True,,,2020-07-29 22:50:30,2020
85,True,2020-07-29 22:48:41+00:00,6,0,96,0,active,True,96,0,False,13,True,,,2020-07-29 22:50:30,2020
86,True,2020-07-29 22:46:37+00:00,7,0,97,1,active,True,97,0,False,11,True,,,2020-07-29 22:50:30,2020
87,True,2020-07-29 22:48:46+00:00,11,0,98,0,active,True,98,0,False,11,True,,,2020-07-29 22:50:30,2020
88,True,2020-07-29 22:23:01+00:00,12,0,99,0,active,True,99,0,False,3,True,,,2020-07-29 22:50:30,2020
89,True,2020-07-29 22:45:06+00:00,12,0,100,1,active,True,100,0,True,12,True,,,2020-07-29 22:50:30,2020
90,True,2020-07-29 22:25:15+00:00,1,0,101,0,active,True,101,0,False,14,True,,,2020-07-29 22:50:30,2020
91,True,2020-07-29 22:24:01+00:00,3,0,102,0,active,True,102,0,False,12,True,,,2020-07-29 22:50:30,2020
92,True,2020-07-29 22:44:57+00:00,2,0,103,1,active,True,103,0,False,12,True,,,2020-07-29 22:50:30,2020
93,True,2020-07-29 22:37:45+00:00,11,0,104,1,active,True,104,0,False,7,True,,,2020-07-29 22:50:30,2020
94,True,2020-07-29 22:49:11+00:00,11,0,105,0,active,True,105,0,False,8,True,,,2020-07-29 22:50:30,2020
95,True,2020-07-29 12:13:40+00:00,11,0,106,0,active,True,106,0,False,4,True,,,2020-07-29 22:50:30,2020
96,True,2020-07-29 22:48:25+00:00,3,0,107,0,active,True,107,0,False,16,True,,,2020-07-29 22:50:30,2020
97,True,2020-07-29 22:30:24+00:00,17,0,108,0,active,True,108,0,False,0,True,,,2020-07-29 22:50:30,2020
98,True,2020-07-29 18:46:27+00:00,21,0,109,2,active,True,109,0,False,12,True,,,2020-07-29 22:50:30,2020
99,True,2020-07-29 22:45:38+00:00,0,0,110,0,active,True,110,0,False,15,True,,,2020-07-29 22:50:30,2020
100,True,2020-07-29 20:18:00+00:00,5,0,111,0,active,True,111,0,False,10,True,,,2020-07-29 22:50:30,2020
101,True,2020-07-29 22:18:10+00:00,6,0,112,0,active,True,112,0,False,9,True,,,2020-07-29 22:50:30,2020
102,True,2020-07-29 22:12:59+00:00,4,0,113,0,active,True,113,0,False,11,True,,,2020-07-29 22:50:30,2020
103,True,2020-07-29 22:37:47+00:00,1,0,114,1,active,True,114,0,False,13,True,,,2020-07-29 22:50:30,2020
104,True,2020-07-29 22:48:11+00:00,13,0,115,0,active,True,115,0,False,6,True,,,2020-07-29 22:50:30,2020
105,True,2020-07-29 22:48:38+00:00,6,0,116,0,active,True,116,0,False,17,True,,,2020-07-29 22:50:30,2020
106,True,2020-07-29 22:39:26+00:00,17,0,117,0,active,True,117,0,False,2,True,,,2020-07-29 22:50:30,2020
107,True,2020-07-29 22:28:54+00:00,8,0,118,0,active,True,118,0,False,11,True,,,2020-07-29 22:50:30,2020
108,True,2020-07-29 22:45:53+00:00,1,0,119,0,active,True,119,0,False,14,True,,,2020-07-29 22:50:30,2020
109,True,2020-07-29 22:49:44+00:00,6,0,120,0,active,True,120,0,False,9,True,,,2020-07-29 22:50:30,2020
110,True,2020-07-29 22:47:35+00:00,1,0,121,1,active,True,121,0,False,15,True,,,2020-07-29 22:50:30,2020
111,True,2020-07-29 22:42:57+00:00,4,0,122,0,active,True,122,0,False,11,True,,,2020-07-29 22:50:30,2020
112,True,2020-07-29 22:49:28+00:00,2,0,124,0,active,True,124,0,False,13,True,,,2020-07-29 22:50:30,2020
113,True,2020-07-29 22:49:54+00:00,7,0,125,0,active,True,125,0,False,8,True,,,2020-07-29 22:50:30,2020
114,True,2020-07-29 21:24:40+00:00,2,0,126,0,active,True,126,0,False,13,True,,,2020-07-29 22:50:30,2020
115,True,2020-07-29 22:49:02+00:00,13,0,128,1,active,True,128,0,False,5,True,,,2020-07-29 22:50:30,2020
116,True,2020-07-29 22:37:09+00:00,7,0,129,0,active,True,129,0,False,12,True,,,2020-07-29 22:50:30,2020
117,True,2020-07-29 17:49:53+00:00,7,0,130,0,active,True,130,0,False,8,True,,,2020-07-29 22:50:30,2020
118,True,2020-07-29 22:48:17+00:00,9,0,131,1,active,True,131,0,False,8,True,,,2020-07-29 22:50:30,2020
119,True,2020-07-29 22:41:01+00:00,9,0,133,0,active,True,133,0,False,14,True,,,2020-07-29 22:50:30,2020
120,True,2020-07-29 22:27:59+00:00,6,0,135,0,active,True,135,0,False,11,True,,,2020-07-29 22:50:30,2020
121,True,2020-07-29 22:45:55+00:00,17,0,136,0,active,True,136,0,False,2,True,,,2020-07-29 22:50:30,2020
122,True,2020-07-29 22:28:32+00:00,3,0,137,0,active,True,137,0,False,12,True,,,2020-07-29 22:50:30,2020
123,True,2020-07-29 22:44:29+00:00,11,0,138,0,active,True,138,0,False,4,True,,,2020-07-29 22:50:30,2020
124,True,2020-07-29 22:46:48+00:00,5,0,139,0,active,True,139,0,False,14,True,,,2020-07-29 22:50:30,2020
125,True,2020-07-29 22:44:11+00:00,2,0,140,1,active,True,140,0,False,14,True,,,2020-07-29 22:50:30,2020
126,True,2020-07-29 22:49:05+00:00,5,0,141,0,active,True,141,0,False,10,True,,,2020-07-29 22:50:30,2020
127,True,2020-07-29 22:31:21+00:00,10,0,142,1,active,True,142,0,False,12,True,,,2020-07-29 22:50:30,2020
128,True,2020-07-29 22:49:24+00:00,6,0,143,1,active,True,143,0,False,16,True,,,2020-07-29 22:50:30,2020
129,True,2020-07-29 20:49:27+00:00,8,0,144,0,active,True,144,0,False,11,True,,,2020-07-29 22:50:30,2020
130,True,2020-07-29 22:39:11+00:00,14,0,145,0,active,True,145,0,False,5,True,,,2020-07-29 22:50:30,2020
131,True,2020-07-29 22:49:53+00:00,12,0,146,0,active,True,146,0,False,7,True,,,2020-07-29 22:50:30,2020
132,True,2020-07-29 22:50:06+00:00,13,0,149,0,active,True,149,0,True,5,True,,,2020-07-29 22:50:30,2020
133,True,2020-07-29 22:07:17+00:00,15,0,150,0,active,True,150,0,False,4,True,,,2020-07-29 22:50:30,2020
134,True,2020-07-29 22:38:41+00:00,3,0,151,2,active,True,151,0,False,14,True,,,2020-07-29 22:50:30,2020
135,True,2020-07-29 22:14:20+00:00,12,0,152,0,active,True,152,0,True,3,True,,,2020-07-29 22:50:30,2020
136,True,2020-07-29 21:48:39+00:00,6,0,156,0,active,True,156,0,False,9,True,,,2020-07-29 22:50:30,2020
137,True,2020-07-29 22:37:30+00:00,14,0,157,1,active,True,157,0,False,0,True,,,2020-07-29 22:50:30,2020
138,True,2020-07-29 22:34:04+00:00,5,0,159,2,active,True,159,0,False,8,True,,,2020-07-29 22:50:30,2020
139,True,2020-07-29 21:24:55+00:00,9,0,160,0,active,True,160,0,True,5,True,,,2020-07-29 22:50:30,2020
140,True,2020-07-29 22:50:18+00:00,12,0,161,0,active,True,161,0,True,11,True,,,2020-07-29 22:50:30,2020
141,True,2020-07-29 20:56:43+00:00,2,0,162,0,active,True,162,0,False,13,True,,,2020-07-29 22:50:30,2020
142,True,2020-07-29 22:49:45+00:00,4,0,163,0,active,True,163,0,True,15,True,,,2020-07-29 22:50:30,2020
143,True,2020-07-29 22:45:25+00:00,11,0,167,1,active,True,167,0,False,3,True,,,2020-07-29 22:50:30,2020
144,True,2020-07-29 22:27:13+00:00,9,0,169,0,active,True,169,0,False,10,True,,,2020-07-29 22:50:30,2020
145,True,2020-07-29 22:36:58+00:00,2,0,170,0,active,True,170,0,True,12,True,,,2020-07-29 22:50:30,2020
146,True,2020-07-29 22:24:45+00:00,5,0,171,1,active,True,171,0,True,17,True,,,2020-07-29 22:50:30,2020
147,True,2020-07-29 19:50:01+00:00,5,0,173,2,active,True,173,0,True,7,True,,,2020-07-29 22:50:30,2020
148,True,2020-07-29 21:41:17+00:00,8,0,174,0,active,True,174,0,False,7,True,,,2020-07-29 22:50:30,2020
149,True,2020-07-29 22:38:59+00:00,7,0,175,0,active,True,175,0,True,10,True,,,2020-07-29 22:50:30,2020
150,True,2020-07-29 22:49:24+00:00,11,0,176,0,active,True,176,0,False,4,True,,,2020-07-29 22:50:30,2020
151,True,2020-07-29 22:41:17+00:00,1,0,177,0,active,True,177,0,False,18,True,,,2020-07-29 22:50:30,2020
152,True,2020-07-29 22:49:33+00:00,4,0,178,1,active,True,178,0,False,14,True,,,2020-07-29 22:50:30,2020
153,True,2020-07-29 22:46:46+00:00,13,0,179,0,active,True,179,0,False,12,True,,,2020-07-29 22:50:30,2020
154,True,2020-07-29 22:46:28+00:00,6,0,180,0,active,True,180,0,False,13,True,,,2020-07-29 22:50:30,2020
155,True,2020-07-29 22:40:39+00:00,7,0,181,0,active,True,181,0,False,12,True,,,2020-07-29 22:50:30,2020
156,True,2020-07-29 22:26:22+00:00,6,0,182,0,active,True,182,0,True,13,True,,,2020-07-29 22:50:30,2020
157,True,2020-07-29 22:27:25+00:00,7,0,183,0,active,True,183,0,False,12,True,,,2020-07-29 22:50:30,2020
158,True,2020-07-29 22:41:37+00:00,12,0,184,0,active,True,184,0,False,7,True,,,2020-07-29 22:50:30,2020
159,True,2020-07-29 22:31:01+00:00,2,0,185,1,active,True,185,0,False,12,True,,,2020-07-29 22:50:30,2020
160,True,2020-07-29 22:50:00+00:00,12,0,186,2,active,True,186,0,True,1,True,,,2020-07-29 22:50:30,2020
161,True,2020-07-29 22:49:55+00:00,7,0,187,0,active,True,187,0,False,8,True,,,2020-07-29 22:50:30,2020
162,True,2020-07-29 21:48:53+00:00,11,0,188,0,active,True,188,0,False,4,True,,,2020-07-29 22:50:30,2020
163,True,2020-07-29 22:49:53+00:00,4,0,189,0,active,True,189,0,True,19,True,,,2020-07-29 22:50:30,2020
164,True,2020-07-29 22:46:28+00:00,18,0,190,1,active,True,190,0,True,18,True,,,2020-07-29 22:50:30,2020
165,True,2020-07-29 22:50:15+00:00,1,0,191,0,active,True,191,0,False,14,True,,,2020-07-29 22:50:30,2020
166,True,2020-07-29 22:45:38+00:00,1,0,192,0,active,True,192,0,False,18,True,,,2020-07-29 22:50:30,2020
167,True,2020-07-29 21:52:54+00:00,15,0,193,0,active,True,193,0,True,0,True,,,2020-07-29 22:50:30,2020
168,True,2020-07-29 18:11:48+00:00,14,0,194,0,active,True,194,0,False,5,True,,,2020-07-29 22:50:30,2020
169,True,2020-07-29 22:40:31+00:00,8,0,195,2,active,True,195,0,False,13,True,,,2020-07-29 22:50:30,2020
170,True,2020-07-29 22:21:59+00:00,0,0,196,0,active,True,196,0,True,10,True,,,2020-07-29 22:50:30,2020
171,True,2020-07-29 22:27:24+00:00,5,0,197,0,active,True,197,0,False,10,True,,,2020-07-29 22:50:30,2020
172,True,2020-07-29 16:57:39+00:00,7,0,199,0,active,True,199,0,False,8,True,,,2020-07-29 22:50:30,2020
173,True,2020-07-29 22:04:47+00:00,12,0,200,0,active,True,200,0,False,7,True,,,2020-07-29 22:50:30,2020
174,True,2020-07-29 12:09:09+00:00,0,0,201,0,active,True,201,0,False,15,True,,,2020-07-29 22:50:30,2020
175,True,2020-07-29 21:23:44+00:00,2,0,202,1,active,True,202,0,False,12,True,,,2020-07-29 22:50:30,2020
176,True,2020-07-29 20:08:28+00:00,3,0,203,0,active,True,203,0,False,12,True,,,2020-07-29 22:50:30,2020
177,True,2020-07-29 22:19:57+00:00,1,0,204,0,active,True,204,0,False,14,True,,,2020-07-29 22:50:30,2020
178,True,2020-07-29 18:59:24+00:00,4,0,205,1,active,True,205,0,False,10,True,,,2020-07-29 22:50:30,2020
179,True,2020-07-29 22:17:51+00:00,8,0,206,0,active,True,206,0,False,15,True,,,2020-07-29 22:50:30,2020
180,True,2020-07-29 21:53:23+00:00,13,0,208,0,active,True,208,0,True,2,True,,,2020-07-29 22:50:30,2020
181,True,2020-07-29 21:54:31+00:00,11,0,209,1,active,True,209,0,False,3,True,,,2020-07-29 22:50:30,2020
182,True,2020-07-29 22:03:01+00:00,3,0,210,0,active,True,210,0,False,12,True,,,2020-07-29 22:50:30,2020
183,True,2020-07-29 22:47:45+00:00,11,0,211,1,active,True,211,0,False,7,True,,,2020-07-29 22:50:30,2020
184,True,2020-07-29 22:28:35+00:00,6,0,212,0,active,True,212,0,False,27,True,,,2020-07-29 22:50:30,2020
185,True,2020-07-29 21:05:25+00:00,8,0,213,0,active,True,213,0,True,8,True,,,2020-07-29 22:50:30,2020
186,True,2020-07-29 22:06:43+00:00,12,0,214,0,active,True,214,0,False,3,True,,,2020-07-29 22:50:30,2020
187,True,2020-07-29 22:41:34+00:00,11,0,215,0,active,True,215,0,False,4,True,,,2020-07-29 22:50:30,2020
188,True,2020-07-29 20:43:27+00:00,17,0,216,1,active,True,216,0,False,1,True,,,2020-07-29 22:50:30,2020
189,True,2020-07-29 21:49:52+00:00,5,0,217,0,active,True,217,0,False,14,True,,,2020-07-29 22:50:30,2020
190,True,2020-07-29 22:49:14+00:00,13,0,218,0,active,True,218,0,False,2,True,,,2020-07-29 22:50:30,2020
191,True,2020-07-29 22:19:28+00:00,8,0,219,0,active,True,219,0,False,7,True,,,2020-07-29 22:50:30,2020
192,True,2020-07-29 22:26:54+00:00,2,0,221,0,active,True,221,0,False,17,True,,,2020-07-29 22:50:30,2020
193,True,2020-07-29 22:39:23+00:00,1,0,222,0,active,True,222,0,True,13,True,,,2020-07-29 22:50:30,2020
194,True,2020-07-29 22:43:39+00:00,9,0,224,0,active,True,224,0,False,8,True,,,2020-07-29 22:50:30,2020
195,True,2020-07-29 22:44:37+00:00,8,0,225,1,active,True,225,0,False,10,True,,,2020-07-29 22:50:30,2020
196,True,2020-07-29 22:38:51+00:00,1,0,226,0,active,True,226,0,False,14,True,,,2020-07-29 22:50:30,2020
197,True,2020-07-29 22:49:11+00:00,12,0,227,0,active,True,227,0,False,7,True,,,2020-07-29 22:50:30,2020
198,True,2020-07-29 22:46:15+00:00,7,0,228,0,active,True,228,0,False,12,True,,,2020-07-29 22:50:30,2020
199,True,2020-07-29 22:09:23+00:00,2,0,232,0,active,True,232,0,False,9,True,,,2020-07-29 22:50:30,2020
200,True,2020-07-29 22:50:17+00:00,1,0,233,1,active,True,233,0,False,13,True,,,2020-07-29 22:50:30,2020
201,True,2020-07-29 22:13:33+00:00,4,0,234,0,active,True,234,0,False,11,True,,,2020-07-29 22:50:30,2020
202,True,2020-07-29 21:57:07+00:00,8,0,235,0,active,True,235,0,False,7,True,,,2020-07-29 22:50:30,2020
203,True,2020-07-29 22:26:36+00:00,6,0,236,1,active,True,236,0,False,8,True,,,2020-07-29 22:50:30,2020
204,True,2020-07-29 22:27:52+00:00,0,0,239,0,active,True,239,0,False,15,True,,,2020-07-29 22:50:30,2020
205,True,2020-07-29 17:50:43+00:00,11,0,255,0,active,True,255,0,False,4,True,,,2020-07-29 22:50:30,2020
206,True,2020-07-29 22:18:22+00:00,9,0,258,0,active,True,258,0,False,6,True,,,2020-07-29 22:50:30,2020
207,True,2020-07-29 22:31:42+00:00,1,0,259,0,active,True,259,0,False,14,True,,,2020-07-29 22:50:30,2020
208,True,2020-07-29 22:46:53+00:00,8,0,260,3,active,True,260,0,False,4,True,,,2020-07-29 22:50:30,2020
209,True,2020-07-29 22:37:03+00:00,3,0,271,1,active,True,271,0,False,11,True,,,2020-07-29 22:50:30,2020
210,True,2020-07-29 22:48:31+00:00,6,0,272,2,active,True,272,0,False,11,True,,,2020-07-29 22:50:30,2020
211,True,2020-07-29 22:42:25+00:00,29,0,273,1,active,True,273,0,False,10,True,,,2020-07-29 22:50:30,2020
212,True,2020-07-29 21:58:19+00:00,11,0,279,0,active,True,279,0,False,8,True,,,2020-07-29 22:50:30,2020
213,True,2020-07-29 22:35:12+00:00,3,0,280,0,active,True,280,0,False,16,True,,,2020-07-29 22:50:30,2020
214,True,2020-07-29 22:44:04+00:00,5,0,282,1,active,True,282,0,False,9,True,,,2020-07-29 22:50:30,2020
215,True,2020-07-29 22:46:39+00:00,2,0,296,0,active,True,296,0,False,21,True,,,2020-07-29 22:50:30,2020
216,True,2020-07-29 22:41:54+00:00,8,0,318,1,active,True,318,0,False,10,True,,,2020-07-29 22:50:30,2020
217,True,2020-07-29 22:50:06+00:00,12,0,319,0,active,True,319,0,False,13,True,,,2020-07-29 22:50:30,2020
218,True,2020-07-29 22:47:32+00:00,14,0,327,0,active,True,327,0,False,1,True,,,2020-07-29 22:50:30,2020
219,True,2020-07-29 22:42:04+00:00,8,0,328,0,active,True,328,0,False,7,True,,,2020-07-29 22:50:30,2020
