,eightd_has_available_keys,station_status,num_bikes_available,is_installed,is_returning,station_id,is_renting,num_docks_available,last_reported,num_bikes_disabled,num_ebikes_available,legacy_id,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
63,False,active,12,True,True,72,True,11,2020-07-26 05:32:48+00:00,0,0,72,0,,,2020-07-26 06:03:55,2020
64,False,active,3,True,True,73,True,12,2020-07-26 05:59:29+00:00,0,0,73,0,,,2020-07-26 06:03:55,2020
65,True,active,4,True,True,74,True,14,2020-07-26 05:13:04+00:00,1,0,74,0,,,2020-07-26 06:03:55,2020
66,False,active,6,True,True,75,True,8,2020-07-26 05:16:39+00:00,1,0,75,0,,,2020-07-26 06:03:55,2020
67,False,active,13,True,True,76,True,3,2020-07-26 04:59:07+00:00,1,0,76,0,,,2020-07-26 06:03:55,2020
68,False,active,8,True,True,77,True,7,2020-07-26 05:45:28+00:00,0,0,77,0,,,2020-07-26 06:03:55,2020
69,False,active,14,True,True,78,True,2,2020-07-26 03:22:14+00:00,3,0,78,0,,,2020-07-26 06:03:55,2020
70,False,active,7,True,True,79,True,11,2020-07-26 05:04:18+00:00,1,0,79,0,,,2020-07-26 06:03:55,2020
71,False,active,1,True,True,80,True,34,2020-07-26 03:11:17+00:00,0,0,80,0,,,2020-07-26 06:03:55,2020
72,False,active,14,True,True,81,True,2,2020-07-26 05:50:14+00:00,3,0,81,0,,,2020-07-26 06:03:55,2020
73,False,active,2,True,True,82,True,13,2020-07-26 02:50:59+00:00,0,0,82,0,,,2020-07-26 06:03:55,2020
74,False,active,8,True,True,84,True,7,2020-07-26 05:26:53+00:00,0,0,84,0,,,2020-07-26 06:03:55,2020
75,False,active,3,True,True,85,True,16,2020-07-26 03:27:13+00:00,0,0,85,0,,,2020-07-26 06:03:55,2020
76,False,active,18,True,True,86,True,1,2020-07-26 05:07:44+00:00,0,0,86,0,,,2020-07-26 06:03:55,2020
77,False,active,15,True,True,87,True,0,2020-07-26 04:04:20+00:00,0,0,87,0,,,2020-07-26 06:03:55,2020
78,False,active,7,True,True,89,True,11,2020-07-26 05:44:28+00:00,1,0,89,0,,,2020-07-26 06:03:55,2020
79,False,active,16,True,True,90,True,1,2020-07-26 05:47:51+00:00,2,0,90,0,,,2020-07-26 06:03:55,2020
80,False,active,2,True,True,91,True,17,2020-07-26 05:29:18+00:00,0,0,91,0,,,2020-07-26 06:03:55,2020
81,False,active,17,True,True,92,True,1,2020-07-26 00:16:16+00:00,1,0,92,0,,,2020-07-26 06:03:55,2020
82,False,active,10,True,True,93,True,4,2020-07-26 01:23:39+00:00,1,0,93,0,,,2020-07-26 06:03:55,2020
83,False,active,9,True,True,94,True,2,2020-07-26 03:30:27+00:00,0,0,94,0,,,2020-07-26 06:03:55,2020
84,False,active,13,True,True,95,True,2,2020-07-26 05:25:30+00:00,0,0,95,0,,,2020-07-26 06:03:55,2020
85,False,active,10,True,True,96,True,9,2020-07-26 05:13:50+00:00,0,0,96,0,,,2020-07-26 06:03:55,2020
86,False,active,16,True,True,97,True,1,2020-07-26 04:30:04+00:00,2,0,97,0,,,2020-07-26 06:03:55,2020
87,False,active,19,True,True,98,True,2,2020-07-26 05:46:27+00:00,1,0,98,0,,,2020-07-26 06:03:55,2020
88,False,active,13,True,True,99,True,2,2020-07-26 04:14:46+00:00,0,0,99,0,,,2020-07-26 06:03:55,2020
89,True,active,25,True,True,100,True,0,2020-07-26 04:52:26+00:00,0,0,100,0,,,2020-07-26 06:03:55,2020
90,False,active,8,True,True,101,True,7,2020-07-25 21:14:15+00:00,0,0,101,0,,,2020-07-26 06:03:55,2020
91,False,active,5,True,True,102,True,7,2020-07-26 03:30:50+00:00,3,0,102,0,,,2020-07-26 06:03:55,2020
92,False,active,3,True,True,103,True,12,2020-07-26 04:42:38+00:00,0,0,103,0,,,2020-07-26 06:03:55,2020
93,False,active,8,True,True,104,True,11,2020-07-26 05:28:26+00:00,0,0,104,0,,,2020-07-26 06:03:55,2020
94,False,active,1,True,True,105,True,18,2020-07-26 02:31:55+00:00,0,0,105,0,,,2020-07-26 06:03:55,2020
95,False,active,15,True,True,106,True,0,2020-07-25 21:48:21+00:00,0,0,106,0,,,2020-07-26 06:03:55,2020
96,False,active,0,True,True,107,True,19,2020-07-26 05:13:11+00:00,0,0,107,0,,,2020-07-26 06:03:55,2020
97,False,active,0,True,True,108,True,17,2020-07-26 03:18:37+00:00,0,0,108,0,,,2020-07-26 06:03:55,2020
98,False,active,26,True,True,109,True,9,2020-07-25 22:09:22+00:00,0,0,109,0,,,2020-07-26 06:03:55,2020
99,False,active,10,True,True,110,True,4,2020-07-26 04:26:43+00:00,1,0,110,0,,,2020-07-26 06:03:55,2020
100,False,active,7,True,True,111,True,8,2020-07-26 01:45:07+00:00,0,0,111,0,,,2020-07-26 06:03:55,2020
101,False,active,12,True,True,112,True,3,2020-07-26 05:03:45+00:00,0,0,112,0,,,2020-07-26 06:03:55,2020
102,False,active,15,True,True,113,True,0,2020-07-26 06:01:05+00:00,0,0,113,0,,,2020-07-26 06:03:55,2020
103,False,active,5,True,True,114,True,10,2020-07-26 05:54:08+00:00,0,0,114,0,,,2020-07-26 06:03:55,2020
104,False,active,6,True,True,115,True,13,2020-07-26 04:00:04+00:00,0,0,115,0,,,2020-07-26 06:03:55,2020
105,False,active,17,True,True,116,True,6,2020-07-26 05:20:58+00:00,0,0,116,0,,,2020-07-26 06:03:55,2020
106,False,active,10,True,True,117,True,9,2020-07-26 04:57:11+00:00,0,0,117,0,,,2020-07-26 06:03:55,2020
107,False,active,16,True,True,118,True,3,2020-07-26 05:11:28+00:00,0,0,118,0,,,2020-07-26 06:03:55,2020
108,False,active,2,True,True,119,True,12,2020-07-26 05:51:08+00:00,1,0,119,0,,,2020-07-26 06:03:55,2020
109,False,active,8,True,True,120,True,6,2020-07-26 05:58:14+00:00,1,0,120,0,,,2020-07-26 06:03:55,2020
110,False,active,4,True,True,121,True,13,2020-07-26 06:01:37+00:00,0,0,121,0,,,2020-07-26 06:03:55,2020
111,False,active,5,True,True,122,True,10,2020-07-26 04:00:56+00:00,0,0,122,0,,,2020-07-26 06:03:55,2020
112,False,active,3,True,True,124,True,12,2020-07-25 23:21:59+00:00,0,0,124,0,,,2020-07-26 06:03:55,2020
113,False,active,13,True,True,125,True,2,2020-07-26 05:22:02+00:00,0,0,125,0,,,2020-07-26 06:03:55,2020
114,False,active,2,True,True,126,True,13,2020-07-26 03:16:55+00:00,0,0,126,0,,,2020-07-26 06:03:55,2020
115,False,active,16,True,True,128,True,2,2020-07-26 05:48:11+00:00,1,0,128,0,,,2020-07-26 06:03:55,2020
116,False,active,9,True,True,129,True,10,2020-07-26 00:35:05+00:00,0,0,129,0,,,2020-07-26 06:03:55,2020
117,False,active,8,True,True,130,True,7,2020-07-26 04:40:24+00:00,0,0,130,0,,,2020-07-26 06:03:55,2020
118,False,active,16,True,True,131,True,0,2020-07-26 03:13:20+00:00,2,0,131,0,,,2020-07-26 06:03:55,2020
119,False,active,8,True,True,133,True,15,2020-07-26 04:56:13+00:00,0,0,133,0,,,2020-07-26 06:03:55,2020
120,False,active,1,True,True,134,True,14,2020-07-26 03:00:12+00:00,0,0,134,0,,,2020-07-26 06:03:55,2020
121,False,active,5,True,True,135,True,12,2020-07-26 03:14:05+00:00,0,0,135,0,,,2020-07-26 06:03:55,2020
122,False,active,12,True,True,136,True,7,2020-07-26 03:00:08+00:00,0,0,136,0,,,2020-07-26 06:03:55,2020
123,False,active,6,True,True,137,True,8,2020-07-26 05:24:32+00:00,1,0,137,0,,,2020-07-26 06:03:55,2020
124,False,active,9,True,True,138,True,5,2020-07-26 04:01:04+00:00,1,0,138,0,,,2020-07-26 06:03:55,2020
125,False,active,12,True,True,139,True,7,2020-07-26 05:32:43+00:00,0,0,139,0,,,2020-07-26 06:03:55,2020
126,False,active,11,True,True,140,True,6,2020-07-26 04:13:34+00:00,0,0,140,0,,,2020-07-26 06:03:55,2020
127,False,active,14,True,True,141,True,1,2020-07-26 05:12:51+00:00,0,0,141,0,,,2020-07-26 06:03:55,2020
128,False,active,15,True,True,142,True,8,2020-07-26 00:03:23+00:00,0,0,142,0,,,2020-07-26 06:03:55,2020
129,False,active,9,True,True,143,True,13,2020-07-26 05:05:02+00:00,1,0,143,0,,,2020-07-26 06:03:55,2020
130,False,active,10,True,True,144,True,9,2020-07-26 00:53:26+00:00,0,0,144,0,,,2020-07-26 06:03:55,2020
131,False,active,7,True,True,145,True,11,2020-07-26 03:58:40+00:00,1,0,145,0,,,2020-07-26 06:03:55,2020
132,False,active,5,True,True,146,True,12,2020-07-26 06:02:04+00:00,2,0,146,0,,,2020-07-26 06:03:55,2020
133,True,active,15,True,True,149,True,1,2020-07-26 05:42:27+00:00,2,0,149,0,,,2020-07-26 06:03:55,2020
134,False,active,14,True,True,150,True,5,2020-07-26 04:10:42+00:00,0,0,150,0,,,2020-07-26 06:03:55,2020
135,False,active,4,True,True,151,True,14,2020-07-26 04:44:59+00:00,1,0,151,0,,,2020-07-26 06:03:55,2020
136,True,active,8,True,True,152,True,7,2020-07-26 04:00:33+00:00,0,0,152,0,,,2020-07-26 06:03:55,2020
137,False,active,6,True,True,156,True,9,2020-07-26 05:02:00+00:00,0,0,156,0,,,2020-07-26 06:03:55,2020
138,False,active,0,True,True,157,True,14,2020-07-26 04:38:22+00:00,1,0,157,0,,,2020-07-26 06:03:55,2020
139,False,active,0,True,True,159,True,14,2020-07-26 03:27:13+00:00,1,0,159,0,,,2020-07-26 06:03:55,2020
140,True,active,4,True,True,160,True,10,2020-07-26 06:01:53+00:00,0,0,160,0,,,2020-07-26 06:03:55,2020
141,True,active,14,True,True,161,True,8,2020-07-26 05:15:06+00:00,1,0,161,0,,,2020-07-26 06:03:55,2020
142,False,active,11,True,True,162,True,3,2020-07-26 03:40:55+00:00,1,0,162,0,,,2020-07-26 06:03:55,2020
143,True,active,5,True,True,163,True,14,2020-07-26 02:21:12+00:00,0,0,163,0,,,2020-07-26 06:03:55,2020
144,False,active,13,True,True,167,True,0,2020-07-26 05:59:23+00:00,2,0,167,0,,,2020-07-26 06:03:55,2020
145,False,active,10,True,True,169,True,9,2020-07-26 05:44:34+00:00,0,0,169,0,,,2020-07-26 06:03:55,2020
146,True,active,5,True,True,170,True,9,2020-07-26 01:01:25+00:00,0,0,170,0,,,2020-07-26 06:03:55,2020
147,True,active,4,True,True,171,True,19,2020-07-26 04:29:25+00:00,0,0,171,0,,,2020-07-26 06:03:55,2020
148,True,active,12,True,True,173,True,1,2020-07-26 05:17:14+00:00,1,0,173,0,,,2020-07-26 06:03:55,2020
149,False,active,8,True,True,174,True,7,2020-07-26 04:04:00+00:00,0,0,174,0,,,2020-07-26 06:03:55,2020
150,True,active,7,True,True,175,True,10,2020-07-26 05:22:31+00:00,0,0,175,0,,,2020-07-26 06:03:55,2020
151,False,active,4,True,True,176,True,11,2020-07-26 04:23:21+00:00,0,0,176,0,,,2020-07-26 06:03:55,2020
152,False,active,2,True,True,177,True,16,2020-07-26 04:54:23+00:00,1,0,177,0,,,2020-07-26 06:03:55,2020
153,False,active,8,True,True,178,True,9,2020-07-26 05:25:16+00:00,2,0,178,0,,,2020-07-26 06:03:55,2020
154,False,active,16,True,True,179,True,9,2020-07-26 05:31:26+00:00,0,0,179,0,,,2020-07-26 06:03:55,2020
155,False,active,7,True,True,180,True,12,2020-07-26 00:35:00+00:00,0,0,180,0,,,2020-07-26 06:03:55,2020
156,False,active,11,True,True,181,True,8,2020-07-26 05:52:00+00:00,0,0,181,0,,,2020-07-26 06:03:55,2020
157,True,active,3,True,True,182,True,16,2020-07-26 03:06:11+00:00,0,0,182,0,,,2020-07-26 06:03:55,2020
158,False,active,4,True,True,183,True,14,2020-07-26 06:01:53+00:00,1,0,183,0,,,2020-07-26 06:03:55,2020
159,False,active,4,True,True,184,True,15,2020-07-26 04:36:13+00:00,0,0,184,0,,,2020-07-26 06:03:55,2020
160,False,active,12,True,True,185,True,3,2020-07-26 05:23:34+00:00,0,0,185,0,,,2020-07-26 06:03:55,2020
161,True,active,1,True,True,186,True,12,2020-07-26 04:53:55+00:00,2,0,186,0,,,2020-07-26 06:03:55,2020
162,False,active,9,True,True,187,True,6,2020-07-26 02:59:20+00:00,0,0,187,0,,,2020-07-26 06:03:55,2020
163,False,active,10,True,True,188,True,5,2020-07-26 04:53:11+00:00,0,0,188,0,,,2020-07-26 06:03:55,2020
164,True,active,2,True,True,189,True,21,2020-07-26 04:25:27+00:00,0,0,189,0,,,2020-07-26 06:03:55,2020
165,True,active,20,True,True,190,True,15,2020-07-26 05:58:05+00:00,2,0,190,0,,,2020-07-26 06:03:55,2020
166,False,active,3,True,True,191,True,12,2020-07-26 02:27:00+00:00,0,0,191,0,,,2020-07-26 06:03:55,2020
167,False,active,1,True,True,192,True,18,2020-07-26 05:44:12+00:00,0,0,192,0,,,2020-07-26 06:03:55,2020
168,True,active,9,True,True,193,True,6,2020-07-26 05:26:23+00:00,0,0,193,0,,,2020-07-26 06:03:55,2020
169,False,active,11,True,True,194,True,8,2020-07-26 04:08:26+00:00,0,0,194,0,,,2020-07-26 06:03:55,2020
170,False,active,14,True,True,195,True,9,2020-07-26 05:31:06+00:00,0,0,195,0,,,2020-07-26 06:03:55,2020
171,True,active,1,True,True,196,True,9,2020-07-26 02:01:22+00:00,0,0,196,0,,,2020-07-26 06:03:55,2020
172,False,active,2,True,True,197,True,12,2020-07-26 03:19:15+00:00,1,0,197,0,,,2020-07-26 06:03:55,2020
173,False,active,3,True,True,199,True,12,2020-07-26 00:43:36+00:00,0,0,199,0,,,2020-07-26 06:03:55,2020
174,False,active,9,True,True,200,True,10,2020-07-26 05:41:25+00:00,0,0,200,0,,,2020-07-26 06:03:55,2020
175,False,active,1,True,True,201,True,14,2020-07-25 21:55:54+00:00,0,0,201,0,,,2020-07-26 06:03:55,2020
176,False,active,1,True,True,202,True,14,2020-07-26 01:27:33+00:00,0,0,202,0,,,2020-07-26 06:03:55,2020
177,False,active,5,True,True,203,True,9,2020-07-26 00:21:28+00:00,1,0,203,0,,,2020-07-26 06:03:55,2020
178,False,active,5,True,True,204,True,10,2020-07-26 04:08:52+00:00,0,0,204,0,,,2020-07-26 06:03:55,2020
179,False,active,2,True,True,205,True,12,2020-07-25 22:53:10+00:00,1,0,205,0,,,2020-07-26 06:03:55,2020
180,True,active,0,True,True,206,True,23,2020-07-25 23:53:32+00:00,0,0,206,0,,,2020-07-26 06:03:55,2020
181,True,active,5,True,True,208,True,10,2020-07-26 05:15:46+00:00,0,0,208,0,,,2020-07-26 06:03:55,2020
182,False,active,9,True,True,209,True,5,2020-07-26 04:16:53+00:00,1,0,209,0,,,2020-07-26 06:03:55,2020
183,False,active,8,True,True,210,True,6,2020-07-26 05:23:21+00:00,1,0,210,0,,,2020-07-26 06:03:55,2020
184,False,active,16,True,True,211,True,1,2020-07-26 04:45:45+00:00,2,0,211,0,,,2020-07-26 06:03:55,2020
185,False,active,6,True,True,212,True,27,2020-07-26 04:28:45+00:00,0,0,212,0,,,2020-07-26 06:03:55,2020
186,True,active,0,True,True,213,True,16,2020-07-25 23:46:53+00:00,0,0,213,0,,,2020-07-26 06:03:55,2020
187,False,active,10,True,True,214,True,5,2020-07-26 01:46:48+00:00,0,0,214,0,,,2020-07-26 06:03:55,2020
188,False,active,9,True,True,215,True,5,2020-07-26 01:05:58+00:00,1,0,215,0,,,2020-07-26 06:03:55,2020
189,False,active,19,True,True,216,True,0,2020-07-26 02:16:40+00:00,0,0,216,0,,,2020-07-26 06:03:55,2020
190,False,active,5,True,True,217,True,14,2020-07-26 01:50:55+00:00,0,0,217,0,,,2020-07-26 06:03:55,2020
191,False,active,0,True,True,218,True,15,2020-07-26 04:23:42+00:00,0,0,218,0,,,2020-07-26 06:03:55,2020
192,False,active,13,True,True,219,True,2,2020-07-26 03:32:42+00:00,0,0,219,0,,,2020-07-26 06:03:55,2020
193,False,active,14,True,True,221,True,5,2020-07-26 05:44:57+00:00,0,0,221,0,,,2020-07-26 06:03:55,2020
194,True,active,7,True,True,222,True,6,2020-07-26 03:52:04+00:00,1,0,222,0,,,2020-07-26 06:03:55,2020
195,False,active,6,True,True,224,True,11,2020-07-26 04:13:16+00:00,0,0,224,0,,,2020-07-26 06:03:55,2020
196,False,active,11,True,True,225,True,7,2020-07-26 05:24:23+00:00,0,0,225,1,,,2020-07-26 06:03:55,2020
197,False,active,5,True,True,226,True,10,2020-07-26 05:22:19+00:00,0,0,226,0,,,2020-07-26 06:03:55,2020
198,False,active,14,True,True,227,True,4,2020-07-26 05:31:50+00:00,1,0,227,0,,,2020-07-26 06:03:55,2020
199,False,active,1,True,True,228,True,18,2020-07-26 00:11:07+00:00,0,0,228,0,,,2020-07-26 06:03:55,2020
200,False,active,8,True,True,232,True,3,2020-07-26 01:07:03+00:00,0,0,232,0,,,2020-07-26 06:03:55,2020
201,False,active,6,True,True,233,True,7,2020-07-26 03:14:12+00:00,2,0,233,0,,,2020-07-26 06:03:55,2020
202,False,active,2,True,True,234,True,13,2020-07-26 04:12:13+00:00,0,0,234,0,,,2020-07-26 06:03:55,2020
203,False,active,15,True,True,235,True,0,2020-07-26 03:41:00+00:00,0,0,235,0,,,2020-07-26 06:03:55,2020
204,False,active,13,True,True,236,True,2,2020-07-26 04:37:02+00:00,0,0,236,0,,,2020-07-26 06:03:55,2020
205,False,active,1,True,True,239,True,14,2020-07-26 02:35:04+00:00,0,0,239,0,,,2020-07-26 06:03:55,2020
206,False,active,5,True,True,255,True,10,2020-07-26 01:21:50+00:00,0,0,255,0,,,2020-07-26 06:03:55,2020
207,False,active,8,True,True,258,True,7,2020-07-26 03:12:31+00:00,0,0,258,0,,,2020-07-26 06:03:55,2020
208,False,active,3,True,True,259,True,12,2020-07-25 15:58:41+00:00,0,0,259,0,,,2020-07-26 06:03:55,2020
209,False,active,10,True,True,260,True,5,2020-07-26 05:47:00+00:00,0,0,260,0,,,2020-07-26 06:03:55,2020
210,False,active,12,True,True,271,True,3,2020-07-26 04:18:41+00:00,0,0,271,0,,,2020-07-26 06:03:55,2020
211,False,active,5,True,True,272,True,14,2020-07-26 06:03:24+00:00,0,0,272,0,,,2020-07-26 06:03:55,2020
212,False,active,9,True,True,273,True,30,2020-07-26 05:48:37+00:00,1,0,273,0,,,2020-07-26 06:03:55,2020
213,False,active,13,True,True,279,True,6,2020-07-26 01:34:33+00:00,0,0,279,0,,,2020-07-26 06:03:55,2020
214,False,active,3,True,True,280,True,16,2020-07-26 03:44:25+00:00,0,0,280,0,,,2020-07-26 06:03:55,2020
215,False,active,9,True,True,282,True,3,2020-07-26 03:48:04+00:00,3,0,282,0,,,2020-07-26 06:03:55,2020
216,False,active,18,True,True,296,True,4,2020-07-26 05:34:41+00:00,1,0,296,0,,,2020-07-26 06:03:55,2020
217,False,active,0,True,True,318,True,19,2020-07-26 05:14:16+00:00,0,0,318,0,,,2020-07-26 06:03:55,2020
218,False,active,12,True,True,319,True,13,2020-07-26 01:22:31+00:00,0,0,319,0,,,2020-07-26 06:03:55,2020
219,False,active,8,True,True,327,True,7,2020-07-26 03:48:20+00:00,0,0,327,0,,,2020-07-26 06:03:55,2020
220,False,active,9,True,True,328,True,5,2020-07-26 04:40:30+00:00,1,0,328,0,,,2020-07-26 06:03:55,2020
221,False,active,15,True,True,329,True,0,2020-07-26 04:34:29+00:00,0,0,329,0,,,2020-07-26 06:03:55,2020
222,False,active,4,True,True,330,True,9,2020-07-26 05:17:04+00:00,2,0,330,0,,,2020-07-26 06:03:55,2020
