,num_bikes_available,eightd_has_available_keys,is_installed,station_status,num_docks_disabled,legacy_id,is_returning,num_docks_available,num_bikes_disabled,num_ebikes_available,is_renting,last_reported,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
52,7,False,True,active,0,60,True,12,0,0,True,2020-08-20 16:53:37+00:00,60,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'off_dock_capacity': 40, 'region': 'BOS', 'active': True, 'valet_revision': 85, 'off_dock_count': 32, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",2020-08-20 16:54:55,2020
53,7,False,True,active,0,61,True,12,0,0,True,2020-08-20 16:47:28+00:00,61,,,2020-08-20 16:54:55,2020
54,5,False,True,active,0,63,True,10,0,0,True,2020-08-20 16:19:04+00:00,63,,,2020-08-20 16:54:55,2020
55,17,False,True,active,0,64,True,2,0,0,True,2020-08-20 16:42:50+00:00,64,,,2020-08-20 16:54:55,2020
56,6,False,True,active,0,65,True,17,0,0,True,2020-08-20 12:51:35+00:00,65,,,2020-08-20 16:54:55,2020
57,7,False,True,active,0,66,True,8,0,0,True,2020-08-20 16:54:43+00:00,66,,,2020-08-20 16:54:55,2020
58,13,True,True,active,0,67,True,14,0,0,True,2020-08-20 16:41:05+00:00,67,,,2020-08-20 16:54:55,2020
59,15,True,True,active,0,68,True,3,1,0,True,2020-08-20 16:50:59+00:00,68,,,2020-08-20 16:54:55,2020
60,9,True,True,active,0,69,True,10,0,0,True,2020-08-20 16:54:40+00:00,69,,,2020-08-20 16:54:55,2020
61,22,False,True,active,0,70,True,1,0,0,True,2020-08-20 16:38:02+00:00,70,,,2020-08-20 16:54:55,2020
62,21,False,True,active,0,71,True,2,0,0,True,2020-08-20 16:41:18+00:00,71,,,2020-08-20 16:54:55,2020
63,16,False,True,active,0,72,True,7,0,0,True,2020-08-20 16:44:20+00:00,72,,,2020-08-20 16:54:55,2020
64,5,False,True,active,0,73,True,10,0,0,True,2020-08-20 16:41:24+00:00,73,,,2020-08-20 16:54:55,2020
65,3,True,True,active,0,74,True,15,1,0,True,2020-08-20 16:53:37+00:00,74,,,2020-08-20 16:54:55,2020
66,6,False,True,active,0,75,True,9,0,0,True,2020-08-20 16:54:45+00:00,75,,,2020-08-20 16:54:55,2020
67,8,False,True,active,0,76,True,8,1,0,True,2020-08-20 16:51:08+00:00,76,,,2020-08-20 16:54:55,2020
68,0,False,True,active,0,77,True,15,0,0,True,2020-08-20 15:14:41+00:00,77,,,2020-08-20 16:54:55,2020
69,12,False,True,active,0,78,True,6,1,0,True,2020-08-20 16:40:22+00:00,78,,,2020-08-20 16:54:55,2020
70,7,False,True,active,0,79,True,11,1,0,True,2020-08-20 16:54:22+00:00,79,,,2020-08-20 16:54:55,2020
71,24,False,True,active,0,80,True,11,0,0,True,2020-08-20 16:50:59+00:00,80,,,2020-08-20 16:54:55,2020
72,5,False,True,active,0,81,True,14,0,0,True,2020-08-20 16:44:11+00:00,81,,,2020-08-20 16:54:55,2020
73,5,False,True,active,0,82,True,10,0,0,True,2020-08-20 16:36:05+00:00,82,,,2020-08-20 16:54:55,2020
74,7,False,True,active,0,84,True,8,0,0,True,2020-08-20 16:43:26+00:00,84,,,2020-08-20 16:54:55,2020
75,13,False,True,active,0,85,True,6,0,0,True,2020-08-20 16:17:05+00:00,85,,,2020-08-20 16:54:55,2020
76,3,False,True,active,0,86,True,16,0,0,True,2020-08-20 16:51:29+00:00,86,,,2020-08-20 16:54:55,2020
77,4,False,True,active,0,87,True,11,0,0,True,2020-08-20 16:13:31+00:00,87,,,2020-08-20 16:54:55,2020
78,9,False,True,active,0,89,True,10,0,0,True,2020-08-20 16:41:23+00:00,89,,,2020-08-20 16:54:55,2020
79,5,False,True,active,0,90,True,14,0,0,True,2020-08-20 16:36:27+00:00,90,,,2020-08-20 16:54:55,2020
80,13,False,True,active,0,91,True,4,2,0,True,2020-08-20 16:54:16+00:00,91,,,2020-08-20 16:54:55,2020
81,10,False,True,active,0,92,True,8,1,0,True,2020-08-20 13:33:55+00:00,92,,,2020-08-20 16:54:55,2020
82,7,False,True,active,0,93,True,8,0,0,True,2020-08-20 16:46:57+00:00,93,,,2020-08-20 16:54:55,2020
83,10,False,True,active,0,94,True,0,1,0,True,2020-08-20 15:40:39+00:00,94,,,2020-08-20 16:54:55,2020
84,8,False,True,active,0,95,True,6,1,0,True,2020-08-20 16:39:23+00:00,95,,,2020-08-20 16:54:55,2020
85,8,False,True,active,0,96,True,10,1,0,True,2020-08-20 16:28:16+00:00,96,,,2020-08-20 16:54:55,2020
86,5,False,True,active,0,97,True,14,0,0,True,2020-08-20 16:02:29+00:00,97,,,2020-08-20 16:54:55,2020
87,6,False,True,active,0,98,True,17,0,0,True,2020-08-20 16:48:20+00:00,98,,,2020-08-20 16:54:55,2020
88,8,False,True,active,0,99,True,5,2,0,True,2020-08-20 16:25:17+00:00,99,,,2020-08-20 16:54:55,2020
89,12,True,True,active,0,100,True,13,0,0,True,2020-08-20 16:42:22+00:00,100,,,2020-08-20 16:54:55,2020
90,6,False,True,active,0,101,True,9,0,0,True,2020-08-20 16:04:48+00:00,101,,,2020-08-20 16:54:55,2020
91,1,False,True,active,0,102,True,14,0,0,True,2020-08-20 16:15:50+00:00,102,,,2020-08-20 16:54:55,2020
92,12,False,True,active,0,103,True,3,0,0,True,2020-08-20 16:52:47+00:00,103,,,2020-08-20 16:54:55,2020
93,2,False,True,active,0,104,True,17,0,0,True,2020-08-20 16:36:31+00:00,104,,,2020-08-20 16:54:55,2020
94,1,False,True,active,0,105,True,16,2,0,True,2020-08-20 16:48:31+00:00,105,,,2020-08-20 16:54:55,2020
95,6,False,True,active,0,106,True,9,0,0,True,2020-08-20 16:48:14+00:00,106,,,2020-08-20 16:54:55,2020
96,18,False,True,active,0,107,True,0,1,0,True,2020-08-20 16:46:56+00:00,107,,,2020-08-20 16:54:55,2020
97,10,False,True,active,0,108,True,7,0,0,True,2020-08-20 16:33:56+00:00,108,,,2020-08-20 16:54:55,2020
98,4,False,True,active,0,109,True,31,0,0,True,2020-08-20 16:20:27+00:00,109,,,2020-08-20 16:54:55,2020
99,5,False,True,active,0,110,True,10,0,0,True,2020-08-20 16:29:37+00:00,110,,,2020-08-20 16:54:55,2020
100,4,False,True,active,0,111,True,11,0,0,True,2020-08-20 13:01:13+00:00,111,,,2020-08-20 16:54:55,2020
101,6,False,True,active,0,112,True,9,0,0,True,2020-08-20 13:42:47+00:00,112,,,2020-08-20 16:54:55,2020
102,12,False,True,active,0,113,True,2,1,0,True,2020-08-20 16:53:54+00:00,113,,,2020-08-20 16:54:55,2020
103,6,False,True,active,0,114,True,9,0,0,True,2020-08-20 16:31:44+00:00,114,,,2020-08-20 16:54:55,2020
104,7,False,True,active,0,115,True,12,0,0,True,2020-08-20 16:31:42+00:00,115,,,2020-08-20 16:54:55,2020
105,1,False,True,active,0,116,True,22,0,0,True,2020-08-20 16:46:21+00:00,116,,,2020-08-20 16:54:55,2020
106,0,False,True,active,0,117,True,19,0,0,True,2020-08-20 16:37:44+00:00,117,,,2020-08-20 16:54:55,2020
107,8,False,True,active,0,118,True,11,0,0,True,2020-08-20 16:13:01+00:00,118,,,2020-08-20 16:54:55,2020
108,4,False,True,active,0,119,True,11,0,0,True,2020-08-20 15:55:30+00:00,119,,,2020-08-20 16:54:55,2020
109,9,False,True,active,0,120,True,6,0,0,True,2020-08-20 16:40:02+00:00,120,,,2020-08-20 16:54:55,2020
110,6,False,True,active,0,121,True,10,1,0,True,2020-08-20 16:28:30+00:00,121,,,2020-08-20 16:54:55,2020
111,12,False,True,active,0,122,True,2,1,0,True,2020-08-20 16:38:37+00:00,122,,,2020-08-20 16:54:55,2020
112,2,False,True,active,0,124,True,13,0,0,True,2020-08-20 15:12:18+00:00,124,,,2020-08-20 16:54:55,2020
113,1,False,True,active,0,125,True,13,1,0,True,2020-08-20 16:12:24+00:00,125,,,2020-08-20 16:54:55,2020
114,11,False,True,active,0,126,True,3,1,0,True,2020-08-20 16:19:52+00:00,126,,,2020-08-20 16:54:55,2020
115,10,False,True,active,0,128,True,9,0,0,True,2020-08-20 16:45:22+00:00,128,,,2020-08-20 16:54:55,2020
116,2,False,True,active,0,129,True,17,0,0,True,2020-08-20 16:28:03+00:00,129,,,2020-08-20 16:54:55,2020
117,14,False,True,active,0,130,True,1,0,0,True,2020-08-20 14:10:36+00:00,130,,,2020-08-20 16:54:55,2020
118,1,False,True,active,0,131,True,17,0,0,True,2020-08-20 16:54:02+00:00,131,,,2020-08-20 16:54:55,2020
119,15,False,True,active,0,133,True,7,1,0,True,2020-08-20 14:25:35+00:00,133,,,2020-08-20 16:54:55,2020
120,4,False,True,active,0,135,True,13,0,0,True,2020-08-20 15:50:31+00:00,135,,,2020-08-20 16:54:55,2020
121,4,False,True,active,0,136,True,15,0,0,True,2020-08-20 16:33:36+00:00,136,,,2020-08-20 16:54:55,2020
122,6,False,True,active,0,137,True,9,0,0,True,2020-08-20 13:35:23+00:00,137,,,2020-08-20 16:54:55,2020
123,14,False,True,active,0,138,True,1,0,0,True,2020-08-20 16:46:08+00:00,138,,,2020-08-20 16:54:55,2020
124,1,False,True,active,0,139,True,18,0,0,True,2020-08-20 16:44:08+00:00,139,,,2020-08-20 16:54:55,2020
125,10,False,True,active,0,140,True,7,0,0,True,2020-08-20 15:39:58+00:00,140,,,2020-08-20 16:54:55,2020
126,7,False,True,active,0,141,True,8,0,0,True,2020-08-20 16:29:52+00:00,141,,,2020-08-20 16:54:55,2020
127,17,False,True,active,0,142,True,6,0,0,True,2020-08-20 15:44:53+00:00,142,,,2020-08-20 16:54:55,2020
128,10,False,True,active,0,143,True,13,0,0,True,2020-08-20 16:54:14+00:00,143,,,2020-08-20 16:54:55,2020
129,14,False,True,active,0,144,True,5,0,0,True,2020-08-20 16:43:03+00:00,144,,,2020-08-20 16:54:55,2020
130,11,False,True,active,0,145,True,8,0,0,True,2020-08-20 16:25:38+00:00,145,,,2020-08-20 16:54:55,2020
131,12,False,True,active,0,146,True,7,0,0,True,2020-08-20 16:39:46+00:00,146,,,2020-08-20 16:54:55,2020
132,7,True,True,active,0,149,True,10,1,0,True,2020-08-20 16:46:30+00:00,149,,,2020-08-20 16:54:55,2020
133,10,False,True,active,0,150,True,8,1,0,True,2020-08-20 16:13:41+00:00,150,,,2020-08-20 16:54:55,2020
134,10,False,True,active,0,151,True,9,0,0,True,2020-08-20 16:08:23+00:00,151,,,2020-08-20 16:54:55,2020
135,9,True,True,active,0,152,True,6,0,0,True,2020-08-20 16:28:15+00:00,152,,,2020-08-20 16:54:55,2020
136,7,False,True,active,0,156,True,7,1,0,True,2020-08-20 16:25:14+00:00,156,,,2020-08-20 16:54:55,2020
137,6,False,True,active,0,157,True,9,0,0,True,2020-08-20 16:54:28+00:00,157,,,2020-08-20 16:54:55,2020
138,0,False,True,active,0,159,True,15,0,0,True,2020-08-20 16:48:18+00:00,159,,,2020-08-20 16:54:55,2020
139,8,True,True,active,0,160,True,6,0,0,True,2020-08-20 16:46:58+00:00,160,,,2020-08-20 16:54:55,2020
140,14,True,True,active,0,161,True,8,1,0,True,2020-08-20 16:53:07+00:00,161,,,2020-08-20 16:54:55,2020
141,7,False,True,active,0,162,True,8,0,0,True,2020-08-20 13:50:21+00:00,162,,,2020-08-20 16:54:55,2020
142,12,True,True,active,0,163,True,7,0,0,True,2020-08-20 16:37:30+00:00,163,,,2020-08-20 16:54:55,2020
143,8,False,True,active,0,167,True,7,0,0,True,2020-08-20 16:45:55+00:00,167,,,2020-08-20 16:54:55,2020
144,6,False,True,active,0,169,True,13,0,0,True,2020-08-20 16:08:43+00:00,169,,,2020-08-20 16:54:55,2020
145,8,True,True,active,0,170,True,6,0,0,True,2020-08-20 16:11:01+00:00,170,,,2020-08-20 16:54:55,2020
146,7,True,True,active,0,171,True,16,0,0,True,2020-08-20 16:46:26+00:00,171,,,2020-08-20 16:54:55,2020
147,4,True,True,active,0,173,True,10,0,0,True,2020-08-20 15:57:50+00:00,173,,,2020-08-20 16:54:55,2020
148,7,False,True,active,0,174,True,7,1,0,True,2020-08-20 15:42:08+00:00,174,,,2020-08-20 16:54:55,2020
149,7,True,True,active,0,175,True,8,2,0,True,2020-08-20 16:28:45+00:00,175,,,2020-08-20 16:54:55,2020
150,8,False,True,active,0,176,True,7,0,0,True,2020-08-20 16:50:09+00:00,176,,,2020-08-20 16:54:55,2020
151,9,False,True,active,0,177,True,9,1,0,True,2020-08-20 16:54:00+00:00,177,,,2020-08-20 16:54:55,2020
152,9,False,True,active,0,178,True,9,1,0,True,2020-08-20 16:51:33+00:00,178,,,2020-08-20 16:54:55,2020
153,10,False,True,active,0,179,True,14,1,0,True,2020-08-20 16:52:22+00:00,179,,,2020-08-20 16:54:55,2020
154,18,False,True,active,0,180,True,1,0,0,True,2020-08-20 15:44:23+00:00,180,,,2020-08-20 16:54:55,2020
155,4,False,True,active,0,181,True,15,0,0,True,2020-08-20 16:54:20+00:00,181,,,2020-08-20 16:54:55,2020
156,1,True,True,active,0,182,True,18,0,0,True,2020-08-20 16:36:38+00:00,182,,,2020-08-20 16:54:55,2020
157,9,False,True,active,0,183,True,10,0,0,True,2020-08-20 16:09:08+00:00,183,,,2020-08-20 16:54:55,2020
158,1,False,True,active,0,184,True,18,0,0,True,2020-08-20 16:46:24+00:00,184,,,2020-08-20 16:54:55,2020
159,5,False,True,active,0,185,True,10,0,0,True,2020-08-20 16:48:38+00:00,185,,,2020-08-20 16:54:55,2020
160,5,True,True,active,0,186,True,10,0,0,True,2020-08-20 16:33:41+00:00,186,,,2020-08-20 16:54:55,2020
161,3,False,True,active,0,187,True,12,0,0,True,2020-08-20 14:55:18+00:00,187,,,2020-08-20 16:54:55,2020
162,13,False,True,active,0,188,True,2,0,0,True,2020-08-20 16:26:53+00:00,188,,,2020-08-20 16:54:55,2020
163,3,True,True,active,0,189,True,20,0,0,True,2020-08-20 16:54:20+00:00,189,,,2020-08-20 16:54:55,2020
164,6,True,True,active,0,190,True,31,0,0,True,2020-08-20 16:51:39+00:00,190,,,2020-08-20 16:54:55,2020
165,0,False,True,active,0,191,True,15,0,0,True,2020-08-20 16:38:52+00:00,191,,,2020-08-20 16:54:55,2020
166,13,False,True,active,0,192,True,6,0,0,True,2020-08-20 16:03:28+00:00,192,,,2020-08-20 16:54:55,2020
167,2,True,True,active,0,193,True,13,0,0,True,2020-08-20 16:51:29+00:00,193,,,2020-08-20 16:54:55,2020
168,5,False,True,active,0,194,True,14,0,0,True,2020-08-20 14:16:46+00:00,194,,,2020-08-20 16:54:55,2020
169,0,False,True,active,0,195,True,23,0,0,True,2020-08-20 16:16:38+00:00,195,,,2020-08-20 16:54:55,2020
170,1,False,True,active,0,196,True,9,0,0,True,2020-08-20 15:41:27+00:00,196,,,2020-08-20 16:54:55,2020
171,7,False,True,active,0,197,True,7,1,0,True,2020-08-20 12:09:36+00:00,197,,,2020-08-20 16:54:55,2020
172,8,False,True,active,0,199,True,7,0,0,True,2020-08-20 14:19:54+00:00,199,,,2020-08-20 16:54:55,2020
173,14,False,True,active,0,200,True,5,0,0,True,2020-08-20 16:38:12+00:00,200,,,2020-08-20 16:54:55,2020
174,4,False,True,active,0,201,True,11,0,0,True,2020-08-20 12:47:08+00:00,201,,,2020-08-20 16:54:55,2020
175,2,False,True,active,0,202,True,13,0,0,True,2020-08-20 16:31:46+00:00,202,,,2020-08-20 16:54:55,2020
176,6,False,True,active,0,203,True,9,0,0,True,2020-08-20 16:40:31+00:00,203,,,2020-08-20 16:54:55,2020
177,6,False,True,active,0,204,True,9,0,0,True,2020-08-20 14:47:14+00:00,204,,,2020-08-20 16:54:55,2020
178,1,False,True,active,0,205,True,14,0,0,True,2020-08-20 11:38:19+00:00,205,,,2020-08-20 16:54:55,2020
179,13,True,True,active,0,206,True,10,0,0,True,2020-08-20 15:24:26+00:00,206,,,2020-08-20 16:54:55,2020
180,13,True,True,active,0,208,True,2,0,0,True,2020-08-20 16:37:48+00:00,208,,,2020-08-20 16:54:55,2020
181,13,False,True,active,0,209,True,1,1,0,True,2020-08-20 14:43:40+00:00,209,,,2020-08-20 16:54:55,2020
182,2,False,True,active,0,210,True,12,1,0,True,2020-08-20 09:06:47+00:00,210,,,2020-08-20 16:54:55,2020
183,9,False,True,active,0,211,True,10,0,0,True,2020-08-20 14:16:42+00:00,211,,,2020-08-20 16:54:55,2020
184,7,False,True,active,0,212,True,26,0,0,True,2020-08-20 16:44:55+00:00,212,,,2020-08-20 16:54:55,2020
185,1,True,True,active,0,213,True,15,0,0,True,2020-08-20 15:02:43+00:00,213,,,2020-08-20 16:54:55,2020
186,8,False,True,active,0,214,True,7,0,0,True,2020-08-20 16:27:42+00:00,214,,,2020-08-20 16:54:55,2020
187,9,False,True,active,0,215,True,4,2,0,True,2020-08-20 16:28:43+00:00,215,,,2020-08-20 16:54:55,2020
188,11,False,True,active,0,216,True,8,0,0,True,2020-08-20 16:50:46+00:00,216,,,2020-08-20 16:54:55,2020
189,4,False,True,active,0,217,True,15,0,0,True,2020-08-20 15:39:55+00:00,217,,,2020-08-20 16:54:55,2020
190,4,False,True,active,0,218,True,11,0,0,True,2020-08-20 16:54:36+00:00,218,,,2020-08-20 16:54:55,2020
191,2,False,True,active,0,219,True,13,0,0,True,2020-08-20 09:16:47+00:00,219,,,2020-08-20 16:54:55,2020
192,6,False,True,active,0,221,True,11,2,0,True,2020-08-20 16:51:03+00:00,221,,,2020-08-20 16:54:55,2020
193,1,True,True,active,0,222,True,12,1,0,True,2020-08-20 16:43:34+00:00,222,,,2020-08-20 16:54:55,2020
194,12,False,True,active,0,224,True,4,1,0,True,2020-08-20 16:42:18+00:00,224,,,2020-08-20 16:54:55,2020
195,8,False,True,active,0,225,True,9,2,0,True,2020-08-20 16:54:41+00:00,225,,,2020-08-20 16:54:55,2020
196,8,False,True,active,0,226,True,7,0,0,True,2020-08-20 16:54:23+00:00,226,,,2020-08-20 16:54:55,2020
197,11,False,True,active,0,227,True,8,0,0,True,2020-08-20 16:47:18+00:00,227,,,2020-08-20 16:54:55,2020
198,2,False,True,active,0,228,True,17,0,0,True,2020-08-20 16:13:43+00:00,228,,,2020-08-20 16:54:55,2020
199,2,False,True,active,0,232,True,9,0,0,True,2020-08-20 08:55:09+00:00,232,,,2020-08-20 16:54:55,2020
200,12,False,True,active,0,233,True,3,0,0,True,2020-08-20 16:46:37+00:00,233,,,2020-08-20 16:54:55,2020
201,4,False,True,active,0,234,True,11,0,0,True,2020-08-20 13:31:47+00:00,234,,,2020-08-20 16:54:55,2020
202,7,False,True,active,0,235,True,8,0,0,True,2020-08-20 15:14:09+00:00,235,,,2020-08-20 16:54:55,2020
203,15,False,True,active,0,236,True,0,0,0,True,2020-08-20 16:29:08+00:00,236,,,2020-08-20 16:54:55,2020
204,3,False,True,active,0,239,True,11,1,0,True,2020-08-20 16:30:23+00:00,239,,,2020-08-20 16:54:55,2020
205,6,False,True,active,0,255,True,9,0,0,True,2020-08-19 14:52:54+00:00,255,,,2020-08-20 16:54:55,2020
206,11,False,True,active,0,258,True,4,0,0,True,2020-08-20 16:28:51+00:00,258,,,2020-08-20 16:54:55,2020
207,9,False,True,active,0,259,True,6,0,0,True,2020-08-20 08:49:49+00:00,259,,,2020-08-20 16:54:55,2020
208,7,False,True,active,0,260,True,8,0,0,True,2020-08-20 15:48:04+00:00,260,,,2020-08-20 16:54:55,2020
209,8,False,True,active,0,271,True,7,0,0,True,2020-08-20 16:04:58+00:00,271,,,2020-08-20 16:54:55,2020
210,10,False,True,active,0,272,True,9,0,0,True,2020-08-20 08:59:48+00:00,272,,,2020-08-20 16:54:55,2020
211,27,False,True,active,0,273,True,13,0,0,True,2020-08-20 16:50:48+00:00,273,,,2020-08-20 16:54:55,2020
212,15,False,True,active,0,279,True,4,0,0,True,2020-08-20 16:05:59+00:00,279,,,2020-08-20 16:54:55,2020
213,1,False,True,active,0,280,True,18,0,0,True,2020-08-20 16:10:31+00:00,280,,,2020-08-20 16:54:55,2020
214,6,False,True,active,0,282,True,8,1,0,True,2020-08-20 16:29:25+00:00,282,,,2020-08-20 16:54:55,2020
215,16,False,True,active,0,296,True,6,1,0,True,2020-08-20 16:48:49+00:00,296,,,2020-08-20 16:54:55,2020
216,11,False,True,active,0,318,True,8,0,0,True,2020-08-20 16:54:20+00:00,318,,,2020-08-20 16:54:55,2020
217,5,False,True,active,0,319,True,20,0,0,True,2020-08-20 16:44:29+00:00,319,,,2020-08-20 16:54:55,2020
218,10,False,True,active,0,327,True,5,0,0,True,2020-08-20 16:14:40+00:00,327,,,2020-08-20 16:54:55,2020
219,2,False,True,active,0,328,True,13,0,0,True,2020-08-20 16:12:16+00:00,328,,,2020-08-20 16:54:55,2020
220,6,False,True,active,0,329,True,8,1,0,True,2020-08-20 14:51:09+00:00,329,,,2020-08-20 16:54:55,2020
221,5,False,True,active,0,330,True,10,0,0,True,2020-08-20 16:11:15+00:00,330,,,2020-08-20 16:54:55,2020
222,7,False,True,active,0,331,True,8,0,0,True,2020-08-20 16:47:35+00:00,331,,,2020-08-20 16:54:55,2020
