,is_installed,is_renting,is_returning,num_ebikes_available,num_bikes_available,num_bikes_disabled,station_id,station_status,num_docks_available,legacy_id,eightd_has_available_keys,last_reported,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
42,True,True,True,0,5,0,50,active,10,50,True,2020-07-29 02:38:37+00:00,0,,,2020-07-29 07:25:05,2020
43,True,True,True,0,6,2,51,active,7,51,False,2020-07-29 07:22:21+00:00,0,,,2020-07-29 07:25:05,2020
44,True,True,True,0,19,0,52,active,4,52,True,2020-07-29 03:40:30+00:00,0,,,2020-07-29 07:25:05,2020
45,True,True,True,0,8,1,53,active,10,53,False,2020-07-29 06:57:04+00:00,0,,,2020-07-29 07:25:05,2020
46,True,True,True,0,6,0,54,active,9,54,False,2020-07-29 05:07:26+00:00,0,,,2020-07-29 07:25:05,2020
47,True,True,True,0,10,1,55,active,4,55,False,2020-07-29 05:31:07+00:00,0,,,2020-07-29 07:25:05,2020
48,True,True,True,0,18,0,56,active,0,56,True,2020-07-29 01:50:13+00:00,0,,,2020-07-29 07:25:05,2020
49,True,True,True,0,7,0,57,active,7,57,True,2020-07-29 04:41:41+00:00,0,,,2020-07-29 07:25:05,2020
50,True,True,True,0,9,1,58,active,9,58,True,2020-07-29 03:44:32+00:00,0,,,2020-07-29 07:25:05,2020
51,True,True,True,0,2,0,59,active,17,59,True,2020-07-29 02:43:07+00:00,0,,,2020-07-29 07:25:05,2020
52,True,True,True,0,4,0,60,active,15,60,False,2020-07-29 05:39:43+00:00,0,,,2020-07-29 07:25:05,2020
53,True,True,True,0,0,0,61,active,19,61,False,2020-07-29 05:02:19+00:00,0,,,2020-07-29 07:25:05,2020
54,True,True,True,0,14,0,63,active,1,63,False,2020-07-29 01:51:36+00:00,0,,,2020-07-29 07:25:05,2020
55,True,True,True,0,5,0,64,active,14,64,False,2020-07-29 04:07:15+00:00,0,,,2020-07-29 07:25:05,2020
56,True,True,True,0,8,1,65,active,14,65,False,2020-07-29 04:04:38+00:00,0,,,2020-07-29 07:25:05,2020
57,True,True,True,0,15,0,66,active,0,66,False,2020-07-29 03:34:09+00:00,0,,,2020-07-29 07:25:05,2020
58,True,True,True,0,1,3,67,active,23,67,True,2020-07-29 06:00:06+00:00,0,,,2020-07-29 07:25:05,2020
59,True,True,True,0,4,0,68,active,15,68,True,2020-07-29 05:14:25+00:00,0,,,2020-07-29 07:25:05,2020
60,True,True,True,0,7,2,69,active,10,69,True,2020-07-29 04:13:15+00:00,0,,,2020-07-29 07:25:05,2020
61,True,True,True,0,6,0,70,active,17,70,False,2020-07-29 04:04:24+00:00,0,,,2020-07-29 07:25:05,2020
62,True,True,True,0,16,0,71,active,7,71,False,2020-07-29 00:54:15+00:00,0,,,2020-07-29 07:25:05,2020
63,True,True,True,0,9,0,72,active,14,72,False,2020-07-29 03:40:17+00:00,0,,,2020-07-29 07:25:05,2020
64,True,True,True,0,4,2,73,active,9,73,False,2020-07-29 03:41:39+00:00,0,,,2020-07-29 07:25:05,2020
65,True,True,True,0,2,0,74,active,17,74,True,2020-07-29 04:57:29+00:00,0,,,2020-07-29 07:25:05,2020
66,True,True,True,0,4,0,75,active,11,75,False,2020-07-29 05:54:36+00:00,0,,,2020-07-29 07:25:05,2020
67,True,True,True,0,7,0,76,active,10,76,False,2020-07-29 04:04:53+00:00,0,,,2020-07-29 07:25:05,2020
68,True,True,True,0,8,1,77,active,6,77,False,2020-07-29 01:46:51+00:00,0,,,2020-07-29 07:25:05,2020
69,True,True,True,0,16,0,78,active,3,78,False,2020-07-29 03:57:20+00:00,0,,,2020-07-29 07:25:05,2020
70,True,True,True,0,10,0,79,active,9,79,False,2020-07-29 03:44:54+00:00,0,,,2020-07-29 07:25:05,2020
71,True,True,True,0,0,0,80,active,35,80,False,2020-07-29 06:36:43+00:00,0,,,2020-07-29 07:25:05,2020
72,True,True,True,0,3,0,81,active,16,81,False,2020-07-29 04:00:54+00:00,0,,,2020-07-29 07:25:05,2020
73,True,True,True,0,1,0,82,active,14,82,False,2020-07-29 00:11:05+00:00,0,,,2020-07-29 07:25:05,2020
74,True,True,True,0,3,1,84,active,11,84,False,2020-07-29 03:03:00+00:00,0,,,2020-07-29 07:25:05,2020
75,True,True,True,0,4,0,85,active,15,85,False,2020-07-29 05:10:15+00:00,0,,,2020-07-29 07:25:05,2020
76,True,True,True,0,14,0,86,active,5,86,False,2020-07-29 06:59:14+00:00,0,,,2020-07-29 07:25:05,2020
77,True,True,True,0,13,0,87,active,2,87,False,2020-07-29 03:56:50+00:00,0,,,2020-07-29 07:25:05,2020
78,True,True,True,0,13,0,89,active,6,89,False,2020-07-29 04:55:48+00:00,0,,,2020-07-29 07:25:05,2020
79,True,True,True,0,19,0,90,active,0,90,False,2020-07-29 03:26:00+00:00,0,,,2020-07-29 07:25:05,2020
80,True,True,True,0,4,3,91,active,12,91,False,2020-07-29 05:46:59+00:00,0,,,2020-07-29 07:25:05,2020
81,True,True,True,0,12,1,92,active,6,92,False,2020-07-29 00:51:31+00:00,0,,,2020-07-29 07:25:05,2020
82,True,True,True,0,6,1,93,active,8,93,False,2020-07-29 06:34:34+00:00,0,,,2020-07-29 07:25:05,2020
83,True,True,True,0,9,0,94,active,2,94,False,2020-07-29 04:49:08+00:00,0,,,2020-07-29 07:25:05,2020
84,True,True,True,0,8,3,95,active,4,95,False,2020-07-29 03:25:54+00:00,0,,,2020-07-29 07:25:05,2020
85,True,True,True,0,6,0,96,active,13,96,False,2020-07-29 02:26:49+00:00,0,,,2020-07-29 07:25:05,2020
86,True,True,True,0,5,0,97,active,14,97,False,2020-07-29 05:29:35+00:00,0,,,2020-07-29 07:25:05,2020
87,True,True,True,0,19,0,98,active,3,98,False,2020-07-29 03:06:05+00:00,0,,,2020-07-29 07:25:05,2020
88,True,True,True,0,12,0,99,active,3,99,False,2020-07-29 07:09:58+00:00,0,,,2020-07-29 07:25:05,2020
89,True,True,True,0,21,1,100,active,3,100,True,2020-07-29 06:26:08+00:00,0,,,2020-07-29 07:25:05,2020
90,True,True,True,0,1,0,101,active,14,101,False,2020-07-28 23:46:49+00:00,0,,,2020-07-29 07:25:05,2020
91,True,True,True,0,6,0,102,active,9,102,False,2020-07-29 03:49:53+00:00,0,,,2020-07-29 07:25:05,2020
92,True,True,True,0,5,0,103,active,10,103,False,2020-07-29 04:33:56+00:00,0,,,2020-07-29 07:25:05,2020
93,True,True,True,0,8,1,104,active,10,104,False,2020-07-29 04:14:41+00:00,0,,,2020-07-29 07:25:05,2020
94,True,True,True,0,13,3,105,active,3,105,False,2020-07-29 04:54:31+00:00,0,,,2020-07-29 07:25:05,2020
95,True,True,True,0,11,0,106,active,4,106,False,2020-07-29 02:34:53+00:00,0,,,2020-07-29 07:25:05,2020
96,True,True,True,0,0,1,107,active,18,107,False,2020-07-29 04:22:47+00:00,0,,,2020-07-29 07:25:05,2020
97,True,True,True,0,8,0,108,active,9,108,False,2020-07-29 04:08:18+00:00,0,,,2020-07-29 07:25:05,2020
98,True,True,True,0,22,2,109,active,11,109,False,2020-07-28 21:11:31+00:00,0,,,2020-07-29 07:25:05,2020
99,True,True,True,0,1,0,110,active,14,110,False,2020-07-29 02:57:24+00:00,0,,,2020-07-29 07:25:05,2020
100,True,True,True,0,3,0,111,active,12,111,False,2020-07-29 06:30:54+00:00,0,,,2020-07-29 07:25:05,2020
101,True,True,True,0,8,0,112,active,7,112,False,2020-07-29 00:58:28+00:00,0,,,2020-07-29 07:25:05,2020
102,True,True,True,0,9,0,113,active,6,113,False,2020-07-29 03:11:55+00:00,0,,,2020-07-29 07:25:05,2020
103,True,True,True,0,3,0,114,active,12,114,False,2020-07-29 02:35:12+00:00,0,,,2020-07-29 07:25:05,2020
104,True,True,True,0,15,0,115,active,4,115,False,2020-07-29 04:54:22+00:00,0,,,2020-07-29 07:25:05,2020
105,True,True,True,0,18,0,116,active,5,116,False,2020-07-29 01:53:25+00:00,0,,,2020-07-29 07:25:05,2020
106,True,True,True,0,17,0,117,active,2,117,False,2020-07-29 00:49:47+00:00,0,,,2020-07-29 07:25:05,2020
107,True,True,True,0,17,0,118,active,2,118,False,2020-07-29 04:50:21+00:00,0,,,2020-07-29 07:25:05,2020
108,True,True,True,0,14,0,119,active,1,119,False,2020-07-29 05:21:22+00:00,0,,,2020-07-29 07:25:05,2020
109,True,True,True,0,10,1,120,active,4,120,False,2020-07-29 03:23:45+00:00,0,,,2020-07-29 07:25:05,2020
110,True,True,True,0,17,0,121,active,0,121,False,2020-07-29 06:35:36+00:00,0,,,2020-07-29 07:25:05,2020
111,True,True,True,0,5,1,122,active,9,122,False,2020-07-29 01:54:43+00:00,0,,,2020-07-29 07:25:05,2020
112,True,True,True,0,4,1,124,active,10,124,False,2020-07-29 02:17:05+00:00,0,,,2020-07-29 07:25:05,2020
113,True,True,True,0,7,0,125,active,8,125,False,2020-07-29 06:02:20+00:00,0,,,2020-07-29 07:25:05,2020
114,True,True,True,0,0,0,126,active,15,126,False,2020-07-29 03:32:13+00:00,0,,,2020-07-29 07:25:05,2020
115,True,True,True,0,17,2,128,active,0,128,False,2020-07-29 05:43:56+00:00,0,,,2020-07-29 07:25:05,2020
116,True,True,True,0,8,0,129,active,11,129,False,2020-07-29 01:35:23+00:00,0,,,2020-07-29 07:25:05,2020
117,True,True,True,0,8,0,130,active,7,130,False,2020-07-29 01:54:40+00:00,0,,,2020-07-29 07:25:05,2020
118,True,True,True,0,17,1,131,active,0,131,False,2020-07-29 04:12:20+00:00,0,,,2020-07-29 07:25:05,2020
119,True,True,True,0,16,1,133,active,6,133,False,2020-07-29 03:38:23+00:00,0,,,2020-07-29 07:25:05,2020
120,True,True,True,0,7,0,135,active,10,135,False,2020-07-29 05:43:01+00:00,0,,,2020-07-29 07:25:05,2020
121,True,True,True,0,12,2,136,active,5,136,False,2020-07-29 03:56:07+00:00,0,,,2020-07-29 07:25:05,2020
122,True,True,True,0,5,0,137,active,10,137,False,2020-07-29 02:28:59+00:00,0,,,2020-07-29 07:25:05,2020
123,True,True,True,0,7,1,138,active,7,138,False,2020-07-28 23:26:35+00:00,0,,,2020-07-29 07:25:05,2020
124,True,True,True,0,15,1,139,active,3,139,False,2020-07-29 04:41:55+00:00,0,,,2020-07-29 07:25:05,2020
125,True,True,True,0,8,0,140,active,9,140,False,2020-07-29 06:46:33+00:00,0,,,2020-07-29 07:25:05,2020
126,True,True,True,0,2,0,141,active,13,141,False,2020-07-29 06:05:30+00:00,0,,,2020-07-29 07:25:05,2020
127,True,True,True,0,20,0,142,active,3,142,False,2020-07-29 01:06:52+00:00,0,,,2020-07-29 07:25:05,2020
128,True,True,True,0,4,1,143,active,18,143,False,2020-07-29 06:13:57+00:00,0,,,2020-07-29 07:25:05,2020
129,True,True,True,0,11,0,144,active,8,144,False,2020-07-29 03:01:09+00:00,0,,,2020-07-29 07:25:05,2020
130,True,True,True,0,12,0,145,active,7,145,False,2020-07-29 01:13:37+00:00,0,,,2020-07-29 07:25:05,2020
131,True,True,True,0,13,4,146,active,2,146,False,2020-07-29 06:19:22+00:00,0,,,2020-07-29 07:25:05,2020
132,True,True,True,0,11,1,149,active,6,149,True,2020-07-29 06:59:25+00:00,0,,,2020-07-29 07:25:05,2020
133,True,True,True,0,12,0,150,active,7,150,False,2020-07-29 01:25:18+00:00,0,,,2020-07-29 07:25:05,2020
134,True,True,True,0,4,0,151,active,15,151,False,2020-07-29 04:07:42+00:00,0,,,2020-07-29 07:25:05,2020
135,True,True,True,0,12,0,152,active,3,152,True,2020-07-29 01:04:08+00:00,0,,,2020-07-29 07:25:05,2020
136,True,True,True,0,9,0,156,active,6,156,False,2020-07-29 00:55:48+00:00,0,,,2020-07-29 07:25:05,2020
137,True,True,True,0,3,1,157,active,11,157,False,2020-07-29 05:34:35+00:00,0,,,2020-07-29 07:25:05,2020
138,True,True,True,0,12,1,159,active,2,159,False,2020-07-29 03:09:17+00:00,0,,,2020-07-29 07:25:05,2020
139,True,True,True,0,1,1,160,active,12,160,True,2020-07-29 03:27:46+00:00,0,,,2020-07-29 07:25:05,2020
140,True,True,True,0,21,2,161,active,0,161,True,2020-07-29 00:23:54+00:00,0,,,2020-07-29 07:25:05,2020
141,True,True,True,0,5,0,162,active,10,162,False,2020-07-29 00:09:19+00:00,0,,,2020-07-29 07:25:05,2020
142,True,True,True,0,6,0,163,active,13,163,True,2020-07-29 06:11:49+00:00,0,,,2020-07-29 07:25:05,2020
143,True,True,True,0,12,2,167,active,1,167,False,2020-07-29 04:09:58+00:00,0,,,2020-07-29 07:25:05,2020
144,True,True,True,0,11,0,169,active,8,169,False,2020-07-29 06:03:01+00:00,0,,,2020-07-29 07:25:05,2020
145,True,True,True,0,2,0,170,active,12,170,True,2020-07-28 21:32:52+00:00,0,,,2020-07-29 07:25:05,2020
146,True,True,True,0,8,1,171,active,14,171,True,2020-07-29 01:33:07+00:00,0,,,2020-07-29 07:25:05,2020
147,True,True,True,0,8,0,173,active,6,173,True,2020-07-29 04:02:39+00:00,0,,,2020-07-29 07:25:05,2020
148,True,True,True,0,9,0,174,active,6,174,False,2020-07-29 04:55:15+00:00,0,,,2020-07-29 07:25:05,2020
149,True,True,True,0,6,0,175,active,11,175,True,2020-07-29 07:08:25+00:00,0,,,2020-07-29 07:25:05,2020
150,True,True,True,0,15,0,176,active,0,176,False,2020-07-29 01:43:35+00:00,0,,,2020-07-29 07:25:05,2020
151,True,True,True,0,3,1,177,active,15,177,False,2020-07-29 04:24:02+00:00,0,,,2020-07-29 07:25:05,2020
152,True,True,True,0,6,1,178,active,12,178,False,2020-07-29 06:12:58+00:00,0,,,2020-07-29 07:25:05,2020
153,True,True,True,0,11,0,179,active,14,179,False,2020-07-29 05:55:12+00:00,0,,,2020-07-29 07:25:05,2020
154,True,True,True,0,6,0,180,active,13,180,False,2020-07-29 01:36:05+00:00,0,,,2020-07-29 07:25:05,2020
155,True,True,True,0,9,0,181,active,10,181,False,2020-07-29 03:18:07+00:00,0,,,2020-07-29 07:25:05,2020
156,True,True,True,0,7,0,182,active,12,182,True,2020-07-28 23:59:15+00:00,0,,,2020-07-29 07:25:05,2020
157,True,True,True,0,7,0,183,active,12,183,False,2020-07-29 01:36:55+00:00,0,,,2020-07-29 07:25:05,2020
158,True,False,False,0,9,0,184,active,10,184,False,2020-07-29 03:50:12+00:00,0,,,2020-07-29 07:25:05,2020
159,True,True,True,0,5,0,185,active,10,185,False,2020-07-29 05:51:43+00:00,0,,,2020-07-29 07:25:05,2020
160,True,True,True,0,11,0,186,active,4,186,True,2020-07-29 05:44:14+00:00,0,,,2020-07-29 07:25:05,2020
161,True,True,True,0,12,0,187,active,3,187,False,2020-07-29 06:04:02+00:00,0,,,2020-07-29 07:25:05,2020
162,True,True,True,0,11,0,188,active,4,188,False,2020-07-29 01:22:13+00:00,0,,,2020-07-29 07:25:05,2020
163,True,True,True,0,4,0,189,active,19,189,True,2020-07-29 06:01:00+00:00,0,,,2020-07-29 07:25:05,2020
164,True,True,True,0,32,1,190,active,4,190,True,2020-07-29 06:48:23+00:00,0,,,2020-07-29 07:25:05,2020
165,True,True,True,0,5,0,191,active,10,191,False,2020-07-29 02:53:04+00:00,0,,,2020-07-29 07:25:05,2020
166,True,True,True,0,3,0,192,active,16,192,False,2020-07-29 04:01:07+00:00,0,,,2020-07-29 07:25:05,2020
167,True,True,True,0,15,0,193,active,0,193,True,2020-07-28 21:39:38+00:00,0,,,2020-07-29 07:25:05,2020
168,True,True,True,0,14,0,194,active,5,194,False,2020-07-29 05:16:46+00:00,0,,,2020-07-29 07:25:05,2020
169,True,True,True,0,20,1,195,active,2,195,False,2020-07-29 04:14:44+00:00,0,,,2020-07-29 07:25:05,2020
170,True,True,True,0,1,0,196,active,9,196,True,2020-07-29 06:37:00+00:00,0,,,2020-07-29 07:25:05,2020
171,True,True,True,0,2,1,197,active,12,197,False,2020-07-29 02:56:53+00:00,0,,,2020-07-29 07:25:05,2020
172,True,True,True,0,4,0,199,active,11,199,False,2020-07-29 01:15:59+00:00,0,,,2020-07-29 07:25:05,2020
173,True,True,True,0,14,0,200,active,5,200,False,2020-07-29 04:32:47+00:00,0,,,2020-07-29 07:25:05,2020
174,True,True,True,0,1,0,201,active,14,201,False,2020-07-28 18:49:12+00:00,0,,,2020-07-29 07:25:05,2020
175,True,True,True,0,3,1,202,active,11,202,False,2020-07-29 05:16:29+00:00,0,,,2020-07-29 07:25:05,2020
176,True,True,True,0,3,0,203,active,12,203,False,2020-07-29 02:42:59+00:00,0,,,2020-07-29 07:25:05,2020
177,True,True,True,0,2,0,204,active,13,204,False,2020-07-29 04:34:54+00:00,0,,,2020-07-29 07:25:05,2020
178,True,True,True,0,4,1,205,active,10,205,False,2020-07-29 00:47:17+00:00,0,,,2020-07-29 07:25:05,2020
179,True,True,True,0,6,0,206,active,17,206,False,2020-07-29 05:08:20+00:00,0,,,2020-07-29 07:25:05,2020
180,True,True,True,0,15,0,208,active,0,208,True,2020-07-29 01:40:11+00:00,0,,,2020-07-29 07:25:05,2020
181,True,True,True,0,14,1,209,active,0,209,False,2020-07-29 00:27:30+00:00,0,,,2020-07-29 07:25:05,2020
182,True,True,True,0,1,0,210,active,14,210,False,2020-07-29 04:34:48+00:00,0,,,2020-07-29 07:25:05,2020
183,True,True,True,0,14,1,211,active,4,211,False,2020-07-29 01:55:49+00:00,0,,,2020-07-29 07:25:05,2020
184,True,True,True,0,12,0,212,active,21,212,False,2020-07-29 04:12:04+00:00,0,,,2020-07-29 07:25:05,2020
185,True,True,True,0,8,0,213,active,8,213,True,2020-07-28 22:22:34+00:00,0,,,2020-07-29 07:25:05,2020
186,True,True,True,0,12,0,214,active,3,214,False,2020-07-29 02:27:59+00:00,0,,,2020-07-29 07:25:05,2020
187,True,True,True,0,11,0,215,active,4,215,False,2020-07-29 05:08:56+00:00,0,,,2020-07-29 07:25:05,2020
188,True,True,True,0,15,1,216,active,3,216,False,2020-07-28 12:48:44+00:00,0,,,2020-07-29 07:25:05,2020
189,True,True,True,0,8,0,217,active,11,217,False,2020-07-29 04:36:57+00:00,0,,,2020-07-29 07:25:05,2020
190,True,True,True,0,2,0,218,active,13,218,False,2020-07-29 03:52:22+00:00,0,,,2020-07-29 07:25:05,2020
191,True,True,True,0,9,0,219,active,6,219,False,2020-07-29 00:46:07+00:00,0,,,2020-07-29 07:25:05,2020
192,True,True,True,0,5,0,221,active,14,221,False,2020-07-29 05:23:22+00:00,0,,,2020-07-29 07:25:05,2020
193,True,True,True,0,5,0,222,active,9,222,True,2020-07-29 03:27:21+00:00,0,,,2020-07-29 07:25:05,2020
194,True,True,True,0,8,0,224,active,9,224,False,2020-07-29 00:34:11+00:00,0,,,2020-07-29 07:25:05,2020
195,True,True,True,0,16,2,225,active,1,225,False,2020-07-29 05:02:13+00:00,0,,,2020-07-29 07:25:05,2020
196,True,True,True,0,9,0,226,active,6,226,False,2020-07-29 05:06:08+00:00,0,,,2020-07-29 07:25:05,2020
197,True,True,True,0,4,0,227,active,15,227,False,2020-07-29 06:52:14+00:00,0,,,2020-07-29 07:25:05,2020
198,True,True,True,0,1,0,228,active,18,228,False,2020-07-29 02:36:08+00:00,0,,,2020-07-29 07:25:05,2020
199,True,True,True,0,5,0,232,active,6,232,False,2020-07-29 01:24:59+00:00,0,,,2020-07-29 07:25:05,2020
200,True,True,True,0,12,0,233,active,3,233,False,2020-07-29 06:39:42+00:00,0,,,2020-07-29 07:25:05,2020
201,True,True,True,0,6,0,234,active,9,234,False,2020-07-29 01:56:49+00:00,0,,,2020-07-29 07:25:05,2020
202,True,True,True,0,15,0,235,active,0,235,False,2020-07-29 01:48:32+00:00,0,,,2020-07-29 07:25:05,2020
203,True,True,True,0,9,0,236,active,6,236,False,2020-07-29 02:12:50+00:00,0,,,2020-07-29 07:25:05,2020
204,True,True,True,0,9,0,239,active,6,239,False,2020-07-29 05:38:42+00:00,0,,,2020-07-29 07:25:05,2020
205,True,True,True,0,10,0,255,active,5,255,False,2020-07-29 00:45:45+00:00,0,,,2020-07-29 07:25:05,2020
206,True,True,True,0,8,0,258,active,7,258,False,2020-07-29 04:18:00+00:00,0,,,2020-07-29 07:25:05,2020
207,True,True,True,0,1,1,259,active,13,259,False,2020-07-28 22:00:07+00:00,0,,,2020-07-29 07:25:05,2020
208,True,False,False,0,13,0,260,active,2,260,False,2020-07-28 17:40:18+00:00,0,,,2020-07-29 07:25:05,2020
209,True,True,True,0,3,1,271,active,11,271,False,2020-07-29 04:25:30+00:00,0,,,2020-07-29 07:25:05,2020
210,True,True,True,0,13,0,272,active,6,272,False,2020-07-29 04:37:55+00:00,0,,,2020-07-29 07:25:05,2020
211,True,True,True,0,27,1,273,active,12,273,False,2020-07-29 04:30:26+00:00,0,,,2020-07-29 07:25:05,2020
212,True,True,True,0,8,0,279,active,11,279,False,2020-07-29 03:57:37+00:00,0,,,2020-07-29 07:25:05,2020
213,True,True,True,0,10,0,280,active,9,280,False,2020-07-29 05:12:09+00:00,0,,,2020-07-29 07:25:05,2020
214,True,True,True,0,11,0,282,active,4,282,False,2020-07-29 06:25:25+00:00,0,,,2020-07-29 07:25:05,2020
215,True,True,True,0,8,0,296,active,15,296,False,2020-07-29 05:51:03+00:00,0,,,2020-07-29 07:25:05,2020
216,True,True,True,0,0,1,318,active,18,318,False,2020-07-29 04:22:39+00:00,0,,,2020-07-29 07:25:05,2020
217,True,True,True,0,14,0,319,active,11,319,False,2020-07-29 01:38:12+00:00,0,,,2020-07-29 07:25:05,2020
218,True,True,True,0,15,0,327,active,0,327,False,2020-07-29 02:05:10+00:00,0,,,2020-07-29 07:25:05,2020
219,True,True,True,0,8,0,328,active,7,328,False,2020-07-29 03:14:05+00:00,0,,,2020-07-29 07:25:05,2020
220,True,True,True,0,13,0,329,active,2,329,False,2020-07-29 05:36:30+00:00,0,,,2020-07-29 07:25:05,2020
221,True,True,True,0,5,0,330,active,10,330,False,2020-07-29 02:34:17+00:00,0,,,2020-07-29 07:25:05,2020
222,True,True,True,0,11,0,331,active,4,331,False,2020-07-29 05:41:14+00:00,0,,,2020-07-29 07:25:05,2020
