,station_status,num_docks_disabled,is_returning,eightd_has_available_keys,num_ebikes_available,num_docks_available,is_installed,station_id,legacy_id,num_bikes_available,last_reported,is_renting,num_bikes_disabled,timestamp_of_data_read_request,year_station_last_reported
222,active,0,True,False,0,3,True,331,331,12,2020-08-12 17:18:27+00:00,True,0,2020-08-12 18:24:20,2020
223,active,0,True,False,0,13,True,332,332,1,2020-08-12 18:09:49+00:00,True,1,2020-08-12 18:24:20,2020
224,active,0,True,False,0,4,True,333,333,21,2020-08-12 17:55:38+00:00,True,0,2020-08-12 18:24:20,2020
225,active,0,True,False,0,1,True,334,334,16,2020-08-12 17:25:29+00:00,True,2,2020-08-12 18:24:20,2020
226,active,0,True,False,0,14,True,335,335,5,2020-08-12 18:23:25+00:00,True,0,2020-08-12 18:24:20,2020
227,active,0,True,False,0,7,True,336,336,8,2020-08-12 18:17:17+00:00,True,0,2020-08-12 18:24:20,2020
228,active,0,True,False,0,0,True,337,337,15,2020-08-12 13:06:03+00:00,True,0,2020-08-12 18:24:20,2020
229,active,0,True,False,0,14,True,338,338,0,2020-08-12 18:09:30+00:00,True,1,2020-08-12 18:24:20,2020
230,active,0,True,False,0,1,True,339,339,14,2020-08-12 17:49:47+00:00,True,0,2020-08-12 18:24:20,2020
231,active,0,True,False,0,1,True,340,340,18,2020-08-12 08:52:43+00:00,True,0,2020-08-12 18:24:20,2020
232,active,0,True,True,0,7,True,341,341,7,2020-08-12 13:49:12+00:00,True,1,2020-08-12 18:24:20,2020
233,active,0,True,False,0,9,True,342,342,6,2020-08-12 18:19:54+00:00,True,0,2020-08-12 18:24:20,2020
234,active,0,True,False,0,11,True,343,343,4,2020-08-12 16:19:17+00:00,True,0,2020-08-12 18:24:20,2020
235,active,0,True,False,0,16,True,344,344,3,2020-08-12 17:20:29+00:00,True,0,2020-08-12 18:24:20,2020
236,active,0,True,False,0,16,True,345,345,3,2020-08-12 17:38:36+00:00,True,0,2020-08-12 18:24:20,2020
237,active,0,True,False,0,10,True,346,346,5,2020-08-12 18:17:33+00:00,True,0,2020-08-12 18:24:20,2020
238,active,0,True,False,0,3,True,347,347,12,2020-08-12 02:33:19+00:00,True,0,2020-08-12 18:24:20,2020
239,active,0,True,False,0,11,True,348,348,3,2020-08-12 16:08:58+00:00,True,1,2020-08-12 18:24:20,2020
240,active,0,True,True,0,9,True,349,349,7,2020-08-12 08:54:03+00:00,True,1,2020-08-12 18:24:20,2020
241,active,0,True,False,0,4,True,350,350,13,2020-08-12 16:34:03+00:00,True,0,2020-08-12 18:24:20,2020
242,active,0,True,False,0,10,True,351,351,5,2020-08-12 15:44:40+00:00,True,0,2020-08-12 18:24:20,2020
243,active,0,True,False,0,11,True,352,352,4,2020-08-12 17:37:00+00:00,True,0,2020-08-12 18:24:20,2020
244,active,0,True,True,0,9,True,353,353,6,2020-08-12 15:33:31+00:00,True,0,2020-08-12 18:24:20,2020
245,active,0,True,False,0,11,True,354,354,3,2020-08-12 18:10:25+00:00,True,1,2020-08-12 18:24:20,2020
246,active,0,True,False,0,1,True,355,355,16,2020-08-12 16:15:35+00:00,True,0,2020-08-12 18:24:20,2020
247,active,0,True,False,0,17,True,356,356,6,2020-08-12 17:04:30+00:00,True,0,2020-08-12 18:24:20,2020
248,active,0,True,False,0,11,True,357,357,4,2020-08-12 17:01:25+00:00,True,0,2020-08-12 18:24:20,2020
249,active,0,True,False,0,5,True,358,358,14,2020-08-12 17:42:47+00:00,True,0,2020-08-12 18:24:20,2020
250,active,0,True,False,0,11,True,359,359,4,2020-08-12 18:22:53+00:00,True,0,2020-08-12 18:24:20,2020
251,active,0,True,False,0,13,True,360,360,2,2020-08-12 17:25:21+00:00,True,0,2020-08-12 18:24:20,2020
252,active,0,True,False,0,15,True,361,361,4,2020-08-12 17:09:58+00:00,True,0,2020-08-12 18:24:20,2020
253,active,0,True,False,0,4,True,362,362,15,2020-08-12 18:22:44+00:00,True,0,2020-08-12 18:24:20,2020
254,active,0,True,False,0,13,True,363,363,6,2020-08-12 17:55:47+00:00,True,0,2020-08-12 18:24:20,2020
255,active,0,True,False,0,10,True,364,364,9,2020-08-12 17:27:17+00:00,True,0,2020-08-12 18:24:20,2020
256,active,0,True,False,0,9,True,365,365,9,2020-08-12 17:50:42+00:00,True,1,2020-08-12 18:24:20,2020
257,active,0,True,False,0,13,True,366,366,2,2020-08-12 17:37:04+00:00,True,0,2020-08-12 18:24:20,2020
258,active,0,True,False,0,4,True,367,367,14,2020-08-12 17:54:06+00:00,True,1,2020-08-12 18:24:20,2020
259,active,0,True,False,0,5,True,368,368,9,2020-08-12 17:53:45+00:00,True,1,2020-08-12 18:24:20,2020
260,active,0,True,False,0,9,True,369,369,6,2020-08-12 18:18:01+00:00,True,0,2020-08-12 18:24:20,2020
261,active,0,True,False,0,8,True,370,370,11,2020-08-12 18:09:14+00:00,True,0,2020-08-12 18:24:20,2020
262,active,0,True,False,0,12,True,371,371,7,2020-08-12 16:08:20+00:00,True,0,2020-08-12 18:24:20,2020
263,active,0,True,False,0,5,True,372,372,13,2020-08-12 18:23:24+00:00,True,1,2020-08-12 18:24:20,2020
264,active,0,True,False,0,7,True,373,373,8,2020-08-12 17:59:56+00:00,True,0,2020-08-12 18:24:20,2020
265,active,0,True,False,0,18,True,374,374,1,2020-08-12 18:23:17+00:00,True,0,2020-08-12 18:24:20,2020
266,active,0,True,False,0,9,True,376,376,5,2020-08-12 17:22:35+00:00,True,1,2020-08-12 18:24:20,2020
267,active,0,True,False,0,7,True,377,377,12,2020-08-12 18:09:15+00:00,True,0,2020-08-12 18:24:20,2020
268,active,0,True,False,0,18,True,378,378,1,2020-08-12 18:18:47+00:00,True,0,2020-08-12 18:24:20,2020
269,active,0,True,False,0,9,True,379,379,6,2020-08-12 18:19:56+00:00,True,0,2020-08-12 18:24:20,2020
270,active,0,True,False,0,11,True,380,380,7,2020-08-12 18:22:47+00:00,True,0,2020-08-12 18:24:20,2020
271,active,0,True,False,0,15,True,381,381,4,2020-08-12 18:01:43+00:00,True,0,2020-08-12 18:24:20,2020
272,active,0,True,True,0,16,True,384,384,3,2020-08-12 18:07:46+00:00,True,0,2020-08-12 18:24:20,2020
273,active,1,True,False,0,5,True,385,385,8,2020-08-12 18:21:24+00:00,True,1,2020-08-12 18:24:20,2020
274,active,0,True,False,0,13,True,386,386,6,2020-08-12 17:30:07+00:00,True,0,2020-08-12 18:24:20,2020
275,active,0,True,False,0,4,True,387,387,10,2020-08-12 16:34:35+00:00,True,1,2020-08-12 18:24:20,2020
276,active,0,True,False,0,7,True,388,388,4,2020-08-12 08:57:42+00:00,True,0,2020-08-12 18:24:20,2020
277,active,0,True,False,0,2,True,389,389,12,2020-08-12 15:52:13+00:00,True,0,2020-08-12 18:24:20,2020
278,active,0,True,False,0,0,True,390,390,15,2020-08-12 08:57:17+00:00,True,0,2020-08-12 18:24:20,2020
279,active,0,True,False,0,1,True,391,391,14,2020-08-12 08:59:04+00:00,True,0,2020-08-12 18:24:20,2020
280,active,0,True,False,0,10,True,392,392,5,2020-08-12 09:48:00+00:00,True,0,2020-08-12 18:24:20,2020
281,active,0,True,False,0,8,True,393,393,6,2020-08-12 15:19:15+00:00,True,1,2020-08-12 18:24:20,2020
282,active,0,True,False,0,12,True,394,394,2,2020-08-12 08:58:35+00:00,True,0,2020-08-12 18:24:20,2020
283,active,0,True,False,0,5,True,395,395,10,2020-08-12 15:00:11+00:00,True,0,2020-08-12 18:24:20,2020
284,active,0,True,False,0,3,True,396,396,12,2020-08-12 08:58:34+00:00,True,0,2020-08-12 18:24:20,2020
285,active,0,True,False,0,9,True,397,397,6,2020-08-12 17:54:19+00:00,True,0,2020-08-12 18:24:20,2020
286,active,0,True,False,0,5,True,398,398,14,2020-08-12 17:57:28+00:00,True,0,2020-08-12 18:24:20,2020
287,active,0,True,False,0,6,True,399,399,9,2020-08-12 18:23:22+00:00,True,0,2020-08-12 18:24:20,2020
288,active,0,True,False,0,20,True,400,400,7,2020-08-12 16:28:40+00:00,True,0,2020-08-12 18:24:20,2020
289,active,0,True,False,0,14,True,401,401,1,2020-08-12 17:45:16+00:00,True,0,2020-08-12 18:24:20,2020
290,active,0,True,False,0,5,True,402,402,10,2020-08-12 16:34:38+00:00,True,0,2020-08-12 18:24:20,2020
291,active,0,True,False,0,11,True,403,403,2,2020-08-12 18:02:58+00:00,True,2,2020-08-12 18:24:20,2020
292,active,0,True,False,0,15,True,404,404,1,2020-08-12 18:14:22+00:00,True,0,2020-08-12 18:24:20,2020
293,active,0,True,False,0,11,True,405,405,8,2020-08-12 15:54:20+00:00,True,0,2020-08-12 18:24:20,2020
294,active,0,True,False,0,3,True,406,406,16,2020-08-12 14:38:06+00:00,True,0,2020-08-12 18:24:20,2020
295,active,0,True,False,0,14,True,407,407,4,2020-08-12 17:55:16+00:00,True,1,2020-08-12 18:24:20,2020
296,active,0,True,False,0,11,True,408,408,4,2020-08-12 18:09:25+00:00,True,0,2020-08-12 18:24:20,2020
297,active,0,True,False,0,6,True,409,409,13,2020-08-12 17:48:02+00:00,True,0,2020-08-12 18:24:20,2020
298,active,0,True,False,0,9,True,410,410,10,2020-08-12 12:17:00+00:00,True,0,2020-08-12 18:24:20,2020
299,active,0,True,False,0,10,True,411,411,5,2020-08-12 18:06:43+00:00,True,0,2020-08-12 18:24:20,2020
300,active,0,True,False,0,10,True,412,412,9,2020-08-12 17:21:29+00:00,True,0,2020-08-12 18:24:20,2020
301,active,0,True,False,0,13,True,413,413,6,2020-08-12 17:45:44+00:00,True,0,2020-08-12 18:24:20,2020
302,active,0,True,False,0,22,True,414,414,1,2020-08-12 17:49:00+00:00,True,0,2020-08-12 18:24:20,2020
303,active,0,True,False,0,7,True,415,415,10,2020-08-12 17:50:33+00:00,True,2,2020-08-12 18:24:20,2020
304,active,0,True,False,0,7,True,416,416,8,2020-08-12 18:18:24+00:00,True,0,2020-08-12 18:24:20,2020
305,active,0,True,False,0,17,True,417,417,2,2020-08-12 18:11:20+00:00,True,0,2020-08-12 18:24:20,2020
306,active,0,True,False,0,2,True,419,419,13,2020-08-12 16:46:25+00:00,True,0,2020-08-12 18:24:20,2020
307,out_of_service,0,False,False,0,0,False,420,420,0,1970-01-02 00:00:00+00:00,False,0,2020-08-12 18:24:20,1970
308,active,0,True,False,0,5,True,421,421,14,2020-08-12 15:32:38+00:00,True,0,2020-08-12 18:24:20,2020
309,active,0,True,False,0,13,True,422,422,2,2020-08-12 13:17:00+00:00,True,0,2020-08-12 18:24:20,2020
310,active,0,True,False,0,16,True,423,423,3,2020-08-12 16:21:54+00:00,True,0,2020-08-12 18:24:20,2020
311,active,0,True,False,0,15,True,424,424,4,2020-08-12 17:44:49+00:00,True,0,2020-08-12 18:24:20,2020
312,active,0,True,False,0,13,True,425,425,3,2020-08-12 17:54:07+00:00,True,0,2020-08-12 18:24:20,2020
313,active,0,True,False,0,19,True,426,426,8,2020-08-12 18:05:47+00:00,True,0,2020-08-12 18:24:20,2020
314,active,0,True,False,0,13,True,427,427,6,2020-08-12 17:36:02+00:00,True,0,2020-08-12 18:24:20,2020
315,active,0,True,False,0,3,True,428,428,16,2020-08-12 18:19:05+00:00,True,0,2020-08-12 18:24:20,2020
316,active,0,True,False,0,4,True,430,430,15,2020-08-12 17:49:33+00:00,True,0,2020-08-12 18:24:20,2020
317,active,0,True,False,0,14,True,431,431,1,2020-08-12 17:05:11+00:00,True,0,2020-08-12 18:24:20,2020
318,active,0,True,False,0,11,True,432,432,8,2020-08-11 21:53:01+00:00,True,0,2020-08-12 18:24:20,2020
319,active,0,True,False,0,18,True,433,433,1,2020-08-12 08:57:31+00:00,True,0,2020-08-12 18:24:20,2020
320,active,0,True,False,0,19,True,434,434,0,2020-08-12 08:57:54+00:00,True,0,2020-08-12 18:24:20,2020
321,active,0,True,False,0,9,True,435,435,6,2020-08-12 10:48:20+00:00,True,0,2020-08-12 18:24:20,2020
322,active,0,True,False,0,11,True,436,436,4,2020-08-12 14:50:15+00:00,True,0,2020-08-12 18:24:20,2020
323,active,0,True,False,0,15,True,437,437,4,2020-08-12 18:08:34+00:00,True,0,2020-08-12 18:24:20,2020
324,active,0,True,False,0,4,True,440,440,13,2020-08-12 18:18:11+00:00,True,0,2020-08-12 18:24:20,2020
325,active,0,True,False,0,6,True,441,441,12,2020-08-12 17:57:00+00:00,True,1,2020-08-12 18:24:20,2020
326,active,0,True,False,0,4,True,442,442,10,2020-08-12 15:16:32+00:00,True,1,2020-08-12 18:24:20,2020
327,active,0,True,False,0,14,True,443,443,5,2020-08-12 16:35:15+00:00,True,0,2020-08-12 18:24:20,2020
328,active,0,True,False,0,10,True,445,445,9,2020-08-12 16:44:50+00:00,True,0,2020-08-12 18:24:20,2020
329,active,0,True,False,0,1,True,446,446,11,2020-08-12 17:45:46+00:00,True,0,2020-08-12 18:24:20,2020
330,active,0,True,False,0,14,True,447,447,5,2020-08-12 13:58:04+00:00,True,0,2020-08-12 18:24:20,2020
331,active,0,True,False,0,8,True,448,448,3,2020-08-12 08:59:09+00:00,True,0,2020-08-12 18:24:20,2020
332,out_of_service,0,True,False,0,0,False,449,449,0,1970-01-02 00:00:00+00:00,True,0,2020-08-12 18:24:20,1970
333,active,0,True,False,0,8,True,450,450,7,2020-08-12 18:06:28+00:00,True,0,2020-08-12 18:24:20,2020
334,active,0,True,False,0,10,True,451,451,5,2020-08-12 17:09:44+00:00,True,0,2020-08-12 18:24:20,2020
335,active,0,True,False,0,9,True,452,452,6,2020-08-12 17:50:35+00:00,True,0,2020-08-12 18:24:20,2020
336,active,0,True,False,0,9,True,453,453,5,2020-08-12 18:14:57+00:00,True,1,2020-08-12 18:24:20,2020
337,active,0,True,False,0,14,True,454,454,1,2020-08-12 16:43:54+00:00,True,0,2020-08-12 18:24:20,2020
338,active,0,True,False,0,10,True,455,455,1,2020-08-12 15:54:30+00:00,True,1,2020-08-12 18:24:20,2020
339,active,0,True,False,0,10,True,456,456,8,2020-08-12 18:22:14+00:00,True,1,2020-08-12 18:24:20,2020
340,active,0,True,False,0,8,True,457,457,3,2020-08-12 08:57:22+00:00,True,0,2020-08-12 18:24:20,2020
341,active,0,True,False,0,6,True,458,458,4,2020-08-12 18:13:48+00:00,True,1,2020-08-12 18:24:20,2020
