,num_docks_available,is_renting,last_reported,num_bikes_available,legacy_id,station_id,num_ebikes_available,num_docks_disabled,eightd_has_available_keys,num_bikes_disabled,is_installed,is_returning,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
39,10,True,2020-07-30 16:34:11+00:00,9,47,47,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
40,6,True,2020-07-30 16:04:06+00:00,13,48,48,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
41,14,True,2020-07-30 16:21:08+00:00,4,49,49,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
42,4,True,2020-07-30 16:28:48+00:00,11,50,50,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
43,11,False,2020-07-30 15:57:59+00:00,2,51,51,0,0,False,2,True,False,active,,,2020-07-30 16:34:35,2020
44,22,True,2020-07-30 16:34:22+00:00,1,52,52,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
45,11,True,2020-07-30 16:25:44+00:00,8,53,53,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
46,12,True,2020-07-30 16:17:35+00:00,3,54,54,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
47,11,True,2020-07-30 15:40:13+00:00,4,55,55,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
48,7,True,2020-07-30 16:34:20+00:00,10,56,56,0,0,True,1,True,True,active,,,2020-07-30 16:34:35,2020
49,14,True,2020-07-30 16:14:46+00:00,0,57,57,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
50,8,True,2020-07-30 16:28:47+00:00,11,58,58,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
51,12,True,2020-07-30 16:20:25+00:00,7,59,59,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
52,14,True,2020-07-30 16:34:30+00:00,5,60,60,0,0,False,0,True,True,active,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 63, 'off_dock_count': 40, 'off_dock_capacity': 40, 'region': 'BOS', 'dock_blocked_count': 0}",2020-07-30 16:34:35,2020
53,9,True,2020-07-30 16:21:34+00:00,10,61,61,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
54,1,True,2020-07-30 12:36:54+00:00,14,63,63,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
55,8,True,2020-07-30 16:27:59+00:00,8,64,64,0,0,False,3,True,True,active,,,2020-07-30 16:34:35,2020
56,13,True,2020-07-30 12:59:16+00:00,10,65,65,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
57,15,True,2020-07-30 15:49:29+00:00,0,66,66,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
58,12,True,2020-07-30 16:11:25+00:00,15,67,67,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
59,18,True,2020-07-30 16:32:01+00:00,0,68,68,0,0,True,1,True,True,active,,,2020-07-30 16:34:35,2020
60,16,True,2020-07-30 16:30:21+00:00,3,69,69,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
61,18,True,2020-07-30 15:48:48+00:00,5,70,70,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
62,5,True,2020-07-30 16:18:39+00:00,18,71,71,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
63,15,True,2020-07-30 16:21:22+00:00,8,72,72,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
64,5,True,2020-07-30 16:28:06+00:00,9,73,73,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
65,2,True,2020-07-30 16:27:44+00:00,16,74,74,0,0,True,1,True,True,active,,,2020-07-30 16:34:35,2020
66,4,True,2020-07-30 16:12:11+00:00,11,75,75,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
67,14,True,2020-07-30 16:29:41+00:00,3,76,76,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
68,13,True,2020-07-30 16:32:26+00:00,2,77,77,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
69,1,True,2020-07-30 16:22:15+00:00,18,78,78,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
70,16,True,2020-07-30 15:57:35+00:00,3,79,79,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
71,1,True,2020-07-30 16:33:57+00:00,34,80,80,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
72,11,True,2020-07-30 16:27:00+00:00,8,81,81,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
73,13,True,2020-07-30 16:29:27+00:00,2,82,82,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
74,5,True,2020-07-30 16:31:15+00:00,10,84,84,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
75,1,True,2020-07-30 15:34:49+00:00,18,85,85,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
76,13,True,2020-07-30 16:31:39+00:00,6,86,86,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
77,11,True,2020-07-30 16:34:17+00:00,3,87,87,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
78,2,True,2020-07-30 16:33:00+00:00,17,89,89,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
79,12,True,2020-07-30 16:28:40+00:00,7,90,90,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
80,6,True,2020-07-30 16:25:21+00:00,11,91,91,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
81,7,True,2020-07-30 12:41:43+00:00,11,92,92,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
82,7,True,2020-07-30 15:50:53+00:00,5,93,93,0,0,False,3,True,True,active,,,2020-07-30 16:34:35,2020
83,4,True,2020-07-30 16:22:29+00:00,7,94,94,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
84,3,True,2020-07-30 15:50:56+00:00,11,95,95,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
85,17,True,2020-07-30 16:03:38+00:00,2,96,96,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
86,15,True,2020-07-30 16:13:06+00:00,3,97,97,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
87,21,True,2020-07-30 16:16:25+00:00,1,98,98,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
88,6,True,2020-07-30 16:31:12+00:00,9,99,99,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
89,10,True,2020-07-30 16:25:39+00:00,13,100,100,0,0,True,2,True,True,active,,,2020-07-30 16:34:35,2020
90,15,True,2020-07-30 13:25:45+00:00,0,101,101,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
91,9,True,2020-07-30 16:22:16+00:00,6,102,102,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
92,14,True,2020-07-30 14:35:51+00:00,0,103,103,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
93,7,True,2020-07-30 15:25:51+00:00,11,104,104,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
94,13,True,2020-07-30 16:04:11+00:00,6,105,105,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
95,8,True,2020-07-30 12:55:09+00:00,7,106,106,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
96,1,True,2020-07-30 16:33:54+00:00,17,107,107,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
97,4,True,2020-07-30 15:18:55+00:00,13,108,108,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
98,7,True,2020-07-30 14:43:54+00:00,26,109,109,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
99,7,True,2020-07-30 16:27:31+00:00,8,110,110,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
100,13,True,2020-07-30 16:28:44+00:00,2,111,111,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
101,7,True,2020-07-30 13:35:05+00:00,8,112,112,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
102,3,True,2020-07-30 15:48:01+00:00,12,113,113,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
103,13,True,2020-07-30 13:27:43+00:00,2,114,114,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
104,12,True,2020-07-30 16:24:21+00:00,7,115,115,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
105,16,True,2020-07-30 15:46:47+00:00,7,116,116,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
106,0,True,2020-07-30 13:25:46+00:00,19,117,117,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
107,15,True,2020-07-30 15:27:05+00:00,4,118,118,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
108,9,True,2020-07-30 16:05:39+00:00,6,119,119,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
109,6,True,2020-07-30 16:24:24+00:00,7,120,120,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
110,13,True,2020-07-30 16:25:12+00:00,2,121,121,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
111,12,True,2020-07-30 16:23:38+00:00,3,122,122,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
112,10,True,2020-07-30 01:11:26+00:00,5,124,124,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
113,14,True,2020-07-30 15:33:11+00:00,1,125,125,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
114,14,True,2020-07-30 13:51:56+00:00,1,126,126,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
115,4,True,2020-07-30 16:26:11+00:00,14,128,128,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
116,13,True,2020-07-30 15:37:37+00:00,6,129,129,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
117,5,True,2020-07-30 08:51:09+00:00,10,130,130,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
118,7,True,2020-07-30 16:26:19+00:00,9,131,131,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
119,13,True,2020-07-30 16:11:14+00:00,10,133,133,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
120,8,True,2020-07-30 16:26:26+00:00,9,135,135,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
121,4,True,2020-07-30 16:28:05+00:00,15,136,136,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
122,5,True,2020-07-30 14:55:58+00:00,10,137,137,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
123,3,True,2020-07-30 16:00:01+00:00,12,138,138,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
124,11,True,2020-07-30 15:41:41+00:00,8,139,139,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
125,9,True,2020-07-30 11:41:40+00:00,8,140,140,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
126,8,True,2020-07-30 16:20:16+00:00,7,141,141,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
127,6,True,2020-07-30 12:21:38+00:00,16,142,142,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
128,19,True,2020-07-30 16:05:51+00:00,4,143,143,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
129,14,True,2020-07-30 14:57:00+00:00,5,144,144,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
130,12,True,2020-07-30 14:39:35+00:00,7,145,145,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
131,6,True,2020-07-30 16:14:51+00:00,12,146,146,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
132,8,True,2020-07-30 16:27:20+00:00,10,149,149,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
133,7,True,2020-07-30 15:47:55+00:00,12,150,150,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
134,9,True,2020-07-30 16:32:12+00:00,9,151,151,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
135,3,True,2020-07-30 16:09:22+00:00,12,152,152,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
136,14,True,2020-07-30 15:37:51+00:00,1,156,156,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
137,7,True,2020-07-30 16:32:35+00:00,7,157,157,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
138,8,True,2020-07-30 16:02:09+00:00,6,159,159,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
139,12,True,2020-07-30 15:32:32+00:00,2,160,160,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
140,19,True,2020-07-30 16:21:12+00:00,4,161,161,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
141,14,True,2020-07-30 08:36:26+00:00,1,162,162,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
142,12,True,2020-07-30 16:13:36+00:00,7,163,163,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
143,7,True,2020-07-30 16:02:38+00:00,7,167,167,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
144,10,True,2020-07-30 16:02:18+00:00,9,169,169,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
145,13,True,2020-07-30 12:59:08+00:00,1,170,170,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
146,21,True,2020-07-30 14:19:24+00:00,2,171,171,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
147,9,True,2020-07-30 16:34:13+00:00,3,173,173,0,0,True,2,True,True,active,,,2020-07-30 16:34:35,2020
148,3,True,2020-07-30 15:38:33+00:00,12,174,174,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
149,17,True,2020-07-30 14:56:31+00:00,0,175,175,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
150,6,True,2020-07-30 16:02:22+00:00,9,176,176,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
151,9,True,2020-07-30 16:32:30+00:00,9,177,177,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
152,11,True,2020-07-30 16:33:50+00:00,7,178,178,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
153,13,True,2020-07-30 16:31:42+00:00,12,179,179,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
154,12,True,2020-07-30 16:06:46+00:00,7,180,180,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
155,16,True,2020-07-30 16:02:49+00:00,2,181,181,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
156,10,True,2020-07-30 15:36:55+00:00,8,182,182,0,0,True,1,True,True,active,,,2020-07-30 16:34:35,2020
157,9,True,2020-07-30 16:15:51+00:00,10,183,183,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
158,0,True,2020-07-30 16:16:34+00:00,19,184,184,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
159,8,True,2020-07-30 16:31:44+00:00,7,185,185,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
160,12,True,2020-07-30 16:22:12+00:00,3,186,186,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
161,5,True,2020-07-30 14:56:13+00:00,10,187,187,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
162,5,True,2020-07-30 15:36:17+00:00,10,188,188,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
163,3,True,2020-07-30 16:34:01+00:00,20,189,189,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
164,18,True,2020-07-30 16:17:59+00:00,18,190,190,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
165,13,True,2020-07-30 15:41:20+00:00,2,191,191,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
166,2,True,2020-07-30 15:34:16+00:00,17,192,192,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
167,4,True,2020-07-30 15:50:12+00:00,11,193,193,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
168,6,True,2020-07-30 15:33:13+00:00,13,194,194,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
169,12,True,2020-07-30 15:55:21+00:00,11,195,195,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
170,7,True,2020-07-30 14:12:53+00:00,2,196,196,0,0,True,1,True,True,active,,,2020-07-30 16:34:35,2020
171,15,True,2020-07-30 15:09:47+00:00,0,197,197,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
172,9,True,2020-07-30 14:28:13+00:00,6,199,199,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
173,9,True,2020-07-30 16:24:47+00:00,10,200,200,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
174,15,True,2020-07-30 08:10:11+00:00,0,201,201,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
175,10,True,2020-07-29 23:36:32+00:00,4,202,202,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
176,9,True,2020-07-30 11:51:49+00:00,6,203,203,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
177,14,True,2020-07-30 08:25:15+00:00,1,204,204,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
178,10,True,2020-07-30 08:26:04+00:00,4,205,205,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
179,10,True,2020-07-30 14:50:42+00:00,13,206,206,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
180,0,True,2020-07-30 08:56:36+00:00,15,208,208,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
181,2,True,2020-07-30 08:20:08+00:00,12,209,209,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
182,14,True,2020-07-30 13:13:26+00:00,1,210,210,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
183,4,True,2020-07-30 15:39:49+00:00,14,211,211,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
184,25,True,2020-07-30 16:09:32+00:00,8,212,212,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
185,9,True,2020-07-30 15:44:21+00:00,7,213,213,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
186,5,True,2020-07-30 15:47:43+00:00,10,214,214,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
187,4,True,2020-07-30 10:36:08+00:00,11,215,215,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
188,1,True,2020-07-30 08:25:30+00:00,17,216,216,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
189,17,True,2020-07-30 16:00:40+00:00,1,217,217,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
190,4,True,2020-07-30 16:30:52+00:00,11,218,218,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
191,4,True,2020-07-30 16:17:44+00:00,11,219,219,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
192,13,True,2020-07-30 16:20:16+00:00,6,221,221,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
193,13,True,2020-07-30 15:56:38+00:00,1,222,222,0,0,True,0,True,True,active,,,2020-07-30 16:34:35,2020
194,8,True,2020-07-30 15:23:53+00:00,9,224,224,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
195,13,True,2020-07-30 15:59:43+00:00,5,225,225,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
196,14,True,2020-07-30 15:49:46+00:00,1,226,226,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
197,5,True,2020-07-30 16:33:23+00:00,13,227,227,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
198,9,True,2020-07-30 16:12:00+00:00,10,228,228,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
199,7,True,2020-07-30 08:11:52+00:00,4,232,232,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
200,9,True,2020-07-30 14:50:51+00:00,4,233,233,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
201,4,True,2020-07-30 15:05:45+00:00,11,234,234,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
202,9,True,2020-07-30 16:05:56+00:00,6,235,235,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
203,6,True,2020-07-30 15:51:26+00:00,9,236,236,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
204,12,True,2020-07-30 16:03:38+00:00,3,239,239,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
205,2,True,2020-07-30 01:59:20+00:00,13,255,255,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
206,4,True,2020-07-30 15:51:17+00:00,11,258,258,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
207,14,True,2020-07-29 22:31:42+00:00,1,259,259,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
208,9,True,2020-07-30 16:02:55+00:00,5,260,260,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
209,12,True,2020-07-30 13:00:51+00:00,3,271,271,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
210,12,True,2020-07-30 16:15:49+00:00,5,272,272,0,0,False,2,True,True,active,,,2020-07-30 16:34:35,2020
211,15,True,2020-07-30 16:32:46+00:00,25,273,273,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
212,11,True,2020-07-30 15:01:17+00:00,8,279,279,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
213,16,True,2020-07-30 16:10:45+00:00,3,280,280,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
214,8,True,2020-07-30 16:26:33+00:00,6,282,282,0,0,False,1,True,True,active,,,2020-07-30 16:34:35,2020
215,12,True,2020-07-30 15:16:44+00:00,11,296,296,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
216,0,True,2020-07-30 16:03:10+00:00,19,318,318,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
217,12,True,2020-07-30 16:17:40+00:00,13,319,319,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
218,1,True,2020-07-30 16:07:59+00:00,14,327,327,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
219,10,True,2020-07-30 15:49:05+00:00,5,328,328,0,0,False,0,True,True,active,,,2020-07-30 16:34:35,2020
