,num_bikes_available,is_returning,num_ebikes_available,eightd_has_available_keys,last_reported,station_status,is_installed,legacy_id,station_id,num_docks_available,is_renting,num_bikes_disabled,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
92,3,True,0,False,2020-07-31 23:48:28+00:00,active,True,103,103,11,True,1,0,,,2020-07-31 23:52:45,2020
93,17,True,0,False,2020-07-31 23:47:45+00:00,active,True,104,104,2,True,0,0,,,2020-07-31 23:52:45,2020
94,15,True,0,False,2020-07-31 23:50:48+00:00,active,True,105,105,4,True,0,0,,,2020-07-31 23:52:45,2020
95,3,True,0,False,2020-07-31 22:45:41+00:00,active,True,106,106,11,True,1,0,,,2020-07-31 23:52:45,2020
96,0,True,0,False,2020-07-31 23:49:56+00:00,active,True,107,107,19,True,0,0,,,2020-07-31 23:52:45,2020
97,9,True,0,False,2020-07-31 23:48:07+00:00,active,True,108,108,8,True,0,0,,,2020-07-31 23:52:45,2020
98,24,True,0,False,2020-07-31 21:15:26+00:00,active,True,109,109,9,True,2,0,,,2020-07-31 23:52:45,2020
99,7,True,0,False,2020-07-31 23:48:56+00:00,active,True,110,110,6,True,2,0,,,2020-07-31 23:52:45,2020
100,1,True,0,False,2020-07-31 23:04:28+00:00,active,True,111,111,14,True,0,0,,,2020-07-31 23:52:45,2020
101,3,True,0,False,2020-07-31 23:36:13+00:00,active,True,112,112,12,True,0,0,,,2020-07-31 23:52:45,2020
102,12,True,0,False,2020-07-31 23:44:40+00:00,active,True,113,113,2,True,1,0,,,2020-07-31 23:52:45,2020
103,2,True,0,False,2020-07-31 23:45:42+00:00,active,True,114,114,13,True,0,0,,,2020-07-31 23:52:45,2020
104,9,True,0,False,2020-07-31 23:50:16+00:00,active,True,115,115,9,True,1,0,,,2020-07-31 23:52:45,2020
105,5,True,0,False,2020-07-31 23:47:17+00:00,active,True,116,116,18,True,0,0,,,2020-07-31 23:52:45,2020
106,4,True,0,False,2020-07-31 23:37:17+00:00,active,True,117,117,14,True,1,0,,,2020-07-31 23:52:45,2020
107,12,True,0,False,2020-07-31 23:50:17+00:00,active,True,118,118,6,True,1,0,,,2020-07-31 23:52:45,2020
108,2,True,0,False,2020-07-31 23:47:06+00:00,active,True,119,119,12,True,1,0,,,2020-07-31 23:52:45,2020
109,12,True,0,False,2020-07-31 23:52:09+00:00,active,True,120,120,1,True,2,0,,,2020-07-31 23:52:45,2020
110,0,True,0,False,2020-07-31 23:38:55+00:00,active,True,121,121,17,True,0,0,,,2020-07-31 23:52:45,2020
111,15,True,0,False,2020-07-31 23:22:38+00:00,active,True,122,122,0,True,0,0,,,2020-07-31 23:52:45,2020
112,5,True,0,False,2020-07-31 22:31:16+00:00,active,True,124,124,10,True,0,0,,,2020-07-31 23:52:45,2020
113,5,True,0,False,2020-07-31 23:18:15+00:00,active,True,125,125,10,True,0,0,,,2020-07-31 23:52:45,2020
114,11,True,0,False,2020-07-31 22:13:12+00:00,active,True,126,126,4,True,0,0,,,2020-07-31 23:52:45,2020
115,14,True,0,False,2020-07-31 23:45:33+00:00,active,True,128,128,5,True,0,0,,,2020-07-31 23:52:45,2020
116,8,True,0,False,2020-07-31 23:51:54+00:00,active,True,129,129,11,True,0,0,,,2020-07-31 23:52:45,2020
117,12,True,0,False,2020-07-31 22:34:07+00:00,active,True,130,130,3,True,0,0,,,2020-07-31 23:52:45,2020
118,1,True,0,False,2020-07-31 23:49:01+00:00,active,True,131,131,13,True,4,0,,,2020-07-31 23:52:45,2020
119,11,True,0,False,2020-07-31 23:47:04+00:00,active,True,133,133,11,True,1,0,,,2020-07-31 23:52:45,2020
120,3,True,0,False,2020-07-31 23:18:05+00:00,active,True,135,135,14,True,0,0,,,2020-07-31 23:52:45,2020
121,19,True,0,False,2020-07-31 22:55:35+00:00,active,True,136,136,0,True,0,0,,,2020-07-31 23:52:45,2020
122,6,True,0,False,2020-07-31 23:09:02+00:00,active,True,137,137,9,True,0,0,,,2020-07-31 23:52:45,2020
123,9,True,0,False,2020-07-31 23:31:48+00:00,active,True,138,138,6,True,0,0,,,2020-07-31 23:52:45,2020
124,13,True,0,False,2020-07-31 23:11:51+00:00,active,True,139,139,6,True,0,0,,,2020-07-31 23:52:45,2020
125,6,True,0,False,2020-07-31 23:39:11+00:00,active,True,140,140,11,True,0,0,,,2020-07-31 23:52:45,2020
126,2,True,0,False,2020-07-31 23:31:19+00:00,active,True,141,141,13,True,0,0,,,2020-07-31 23:52:45,2020
127,13,True,0,False,2020-07-31 23:50:49+00:00,active,True,142,142,10,True,0,0,,,2020-07-31 23:52:45,2020
128,13,True,0,False,2020-07-31 23:50:24+00:00,active,True,143,143,9,True,1,0,,,2020-07-31 23:52:45,2020
129,3,True,0,False,2020-07-31 23:49:20+00:00,active,True,144,144,16,True,0,0,,,2020-07-31 23:52:45,2020
130,10,True,0,False,2020-07-31 22:53:31+00:00,active,True,145,145,9,True,0,0,,,2020-07-31 23:52:45,2020
131,10,True,0,False,2020-07-31 23:51:35+00:00,active,True,146,146,9,True,0,0,,,2020-07-31 23:52:45,2020
132,5,True,0,True,2020-07-31 23:31:09+00:00,active,True,149,149,13,True,0,0,,,2020-07-31 23:52:45,2020
133,11,True,0,False,2020-07-31 23:42:09+00:00,active,True,150,150,7,True,1,0,,,2020-07-31 23:52:45,2020
134,4,True,0,False,2020-07-31 23:21:53+00:00,active,True,151,151,13,True,2,0,,,2020-07-31 23:52:45,2020
135,2,True,0,True,2020-07-31 23:52:10+00:00,active,True,152,152,13,True,0,0,,,2020-07-31 23:52:45,2020
136,2,True,0,False,2020-07-31 22:29:47+00:00,active,True,156,156,13,True,0,0,,,2020-07-31 23:52:45,2020
137,10,True,0,False,2020-07-31 23:50:44+00:00,active,True,157,157,4,True,1,0,,,2020-07-31 23:52:45,2020
138,1,True,0,False,2020-07-31 23:38:53+00:00,active,True,159,159,13,True,1,0,,,2020-07-31 23:52:45,2020
139,2,True,0,True,2020-07-31 23:50:48+00:00,active,True,160,160,12,True,0,0,,,2020-07-31 23:52:45,2020
140,5,True,0,True,2020-07-31 23:52:29+00:00,active,True,161,161,18,True,0,0,,,2020-07-31 23:52:45,2020
141,3,True,0,False,2020-07-31 23:16:21+00:00,active,True,162,162,12,True,0,0,,,2020-07-31 23:52:45,2020
142,12,True,0,True,2020-07-31 23:49:15+00:00,active,True,163,163,7,True,0,0,,,2020-07-31 23:52:45,2020
143,1,True,0,False,2020-07-31 23:35:36+00:00,active,True,167,167,13,True,1,0,,,2020-07-31 23:52:45,2020
144,5,True,0,False,2020-07-31 23:43:48+00:00,active,True,169,169,14,True,0,0,,,2020-07-31 23:52:45,2020
145,4,True,0,True,2020-07-31 22:06:37+00:00,active,True,170,170,10,True,0,0,,,2020-07-31 23:52:45,2020
146,8,True,0,True,2020-07-31 23:31:19+00:00,active,True,171,171,15,True,0,0,,,2020-07-31 23:52:45,2020
147,4,True,0,True,2020-07-31 23:24:45+00:00,active,True,173,173,8,True,2,0,,,2020-07-31 23:52:45,2020
148,8,True,0,False,2020-07-31 22:41:56+00:00,active,True,174,174,7,True,0,0,,,2020-07-31 23:52:45,2020
149,0,True,0,True,2020-07-31 23:38:35+00:00,active,True,175,175,16,True,1,0,,,2020-07-31 23:52:45,2020
150,7,True,0,False,2020-07-31 23:44:07+00:00,active,True,176,176,8,True,0,0,,,2020-07-31 23:52:45,2020
151,11,True,0,False,2020-07-31 23:50:25+00:00,active,True,177,177,8,True,0,0,,,2020-07-31 23:52:45,2020
152,5,True,0,False,2020-07-31 23:46:33+00:00,active,True,178,178,14,True,0,0,,,2020-07-31 23:52:45,2020
153,4,True,0,False,2020-07-31 23:46:15+00:00,active,True,179,179,19,True,2,0,,,2020-07-31 23:52:45,2020
154,8,True,0,False,2020-07-31 23:47:08+00:00,active,True,180,180,11,True,0,0,,,2020-07-31 23:52:45,2020
155,6,True,0,False,2020-07-31 23:43:17+00:00,active,True,181,181,12,True,1,0,,,2020-07-31 23:52:45,2020
156,6,True,0,True,2020-07-31 23:01:08+00:00,active,True,182,182,12,True,1,0,,,2020-07-31 23:52:45,2020
157,0,True,0,False,2020-07-31 23:47:54+00:00,active,True,183,183,19,True,0,0,,,2020-07-31 23:52:45,2020
158,4,True,0,False,2020-07-31 23:48:15+00:00,active,True,184,184,15,True,0,0,,,2020-07-31 23:52:45,2020
159,12,True,0,False,2020-07-31 23:33:27+00:00,active,True,185,185,3,True,0,0,,,2020-07-31 23:52:45,2020
160,15,True,0,True,2020-07-31 23:50:14+00:00,active,True,186,186,0,True,0,0,,,2020-07-31 23:52:45,2020
161,12,True,0,False,2020-07-31 23:19:07+00:00,active,True,187,187,3,True,0,0,,,2020-07-31 23:52:45,2020
162,5,True,0,False,2020-07-31 23:51:07+00:00,active,True,188,188,10,True,0,0,,,2020-07-31 23:52:45,2020
163,3,True,0,True,2020-07-31 23:46:32+00:00,active,True,189,189,20,True,0,0,,,2020-07-31 23:52:45,2020
164,22,True,0,True,2020-07-31 23:52:13+00:00,active,True,190,190,12,True,3,0,,,2020-07-31 23:52:45,2020
165,2,True,0,False,2020-07-31 20:45:59+00:00,active,True,191,191,13,True,0,0,,,2020-07-31 23:52:45,2020
166,12,True,0,False,2020-07-31 23:40:31+00:00,active,True,192,192,5,True,2,0,,,2020-07-31 23:52:45,2020
167,5,True,0,True,2020-07-31 23:38:13+00:00,active,True,193,193,10,True,0,0,,,2020-07-31 23:52:45,2020
168,14,True,0,False,2020-07-31 19:33:38+00:00,active,True,194,194,5,True,0,0,,,2020-07-31 23:52:45,2020
169,11,True,0,False,2020-07-31 23:29:39+00:00,active,True,195,195,12,True,0,0,,,2020-07-31 23:52:45,2020
170,0,True,0,True,2020-07-31 22:18:01+00:00,active,True,196,196,9,True,1,0,,,2020-07-31 23:52:45,2020
171,1,True,0,False,2020-07-31 23:28:11+00:00,active,True,197,197,14,True,0,0,,,2020-07-31 23:52:45,2020
172,8,True,0,False,2020-07-31 23:34:36+00:00,active,True,199,199,5,True,2,0,,,2020-07-31 23:52:45,2020
173,14,True,0,False,2020-07-31 22:37:15+00:00,active,True,200,200,5,True,0,0,,,2020-07-31 23:52:45,2020
174,1,True,0,False,2020-07-31 23:29:42+00:00,active,True,201,201,14,True,0,0,,,2020-07-31 23:52:45,2020
175,0,True,0,False,2020-07-31 23:10:10+00:00,active,True,202,202,15,True,0,0,,,2020-07-31 23:52:45,2020
176,6,True,0,False,2020-07-31 22:34:17+00:00,active,True,203,203,9,True,0,0,,,2020-07-31 23:52:45,2020
177,5,True,0,False,2020-07-31 23:20:00+00:00,active,True,204,204,10,True,0,0,,,2020-07-31 23:52:45,2020
178,7,True,0,False,2020-07-31 17:39:13+00:00,active,True,205,205,8,True,0,0,,,2020-07-31 23:52:45,2020
179,9,True,0,False,2020-07-31 23:50:09+00:00,active,True,206,206,14,True,0,0,,,2020-07-31 23:52:45,2020
180,12,True,0,True,2020-07-31 23:39:16+00:00,active,True,208,208,3,True,0,0,,,2020-07-31 23:52:45,2020
181,10,True,0,False,2020-07-31 18:24:14+00:00,active,True,209,209,4,True,1,0,,,2020-07-31 23:52:45,2020
182,2,True,0,False,2020-07-31 22:27:56+00:00,active,True,210,210,13,True,0,0,,,2020-07-31 23:52:45,2020
183,17,True,0,False,2020-07-31 23:51:33+00:00,active,True,211,211,2,True,0,0,,,2020-07-31 23:52:45,2020
184,19,True,0,False,2020-07-31 23:50:38+00:00,active,True,212,212,14,True,0,0,,,2020-07-31 23:52:45,2020
185,4,True,0,True,2020-07-31 23:45:02+00:00,active,True,213,213,12,True,0,0,,,2020-07-31 23:52:45,2020
186,0,True,0,False,2020-07-31 23:46:15+00:00,active,True,214,214,15,True,0,0,,,2020-07-31 23:52:45,2020
187,8,True,0,False,2020-07-31 22:57:42+00:00,active,True,215,215,7,True,0,0,,,2020-07-31 23:52:45,2020
188,16,True,0,False,2020-07-31 23:43:21+00:00,active,True,216,216,3,True,0,0,,,2020-07-31 23:52:45,2020
189,3,True,0,False,2020-07-31 23:31:21+00:00,active,True,217,217,16,True,0,0,,,2020-07-31 23:52:45,2020
190,14,True,0,False,2020-07-31 23:45:38+00:00,active,True,218,218,1,True,0,0,,,2020-07-31 23:52:45,2020
191,9,True,0,False,2020-07-31 22:04:27+00:00,active,True,219,219,5,True,1,0,,,2020-07-31 23:52:45,2020
192,6,True,0,False,2020-07-31 23:49:51+00:00,active,True,221,221,13,True,0,0,,,2020-07-31 23:52:45,2020
193,0,True,0,True,2020-07-31 22:54:13+00:00,active,True,222,222,14,True,0,0,,,2020-07-31 23:52:45,2020
194,10,True,0,False,2020-07-31 23:28:55+00:00,active,True,224,224,6,True,1,0,,,2020-07-31 23:52:45,2020
195,11,True,0,False,2020-07-31 23:44:28+00:00,active,True,225,225,8,True,0,0,,,2020-07-31 23:52:45,2020
196,6,True,0,False,2020-07-31 23:52:38+00:00,active,True,226,226,8,True,1,0,,,2020-07-31 23:52:45,2020
197,6,True,0,False,2020-07-31 23:46:28+00:00,active,True,227,227,13,True,0,0,,,2020-07-31 23:52:45,2020
198,9,True,0,False,2020-07-31 23:47:40+00:00,active,True,228,228,10,True,0,0,,,2020-07-31 23:52:45,2020
199,3,True,0,False,2020-07-31 23:23:50+00:00,active,True,232,232,8,True,0,0,,,2020-07-31 23:52:45,2020
200,10,True,0,False,2020-07-31 23:42:08+00:00,active,True,233,233,3,True,2,0,,,2020-07-31 23:52:45,2020
201,5,True,0,False,2020-07-31 21:15:05+00:00,active,True,234,234,10,True,0,0,,,2020-07-31 23:52:45,2020
202,10,True,0,False,2020-07-31 22:05:49+00:00,active,True,235,235,5,True,0,0,,,2020-07-31 23:52:45,2020
203,8,True,0,False,2020-07-31 23:49:01+00:00,active,True,236,236,7,True,0,0,,,2020-07-31 23:52:45,2020
204,3,True,0,False,2020-07-31 23:51:05+00:00,active,True,239,239,11,True,1,0,,,2020-07-31 23:52:45,2020
205,12,True,0,False,2020-07-31 21:41:07+00:00,active,True,255,255,3,True,0,0,,,2020-07-31 23:52:45,2020
206,11,True,0,False,2020-07-31 23:24:20+00:00,active,True,258,258,4,True,0,0,,,2020-07-31 23:52:45,2020
207,0,True,0,False,2020-07-31 08:31:40+00:00,active,True,259,259,15,True,0,0,,,2020-07-31 23:52:45,2020
208,8,True,0,False,2020-07-31 23:08:11+00:00,active,True,260,260,7,True,0,0,,,2020-07-31 23:52:45,2020
209,0,True,0,False,2020-07-31 21:22:43+00:00,active,True,271,271,15,True,0,0,,,2020-07-31 23:52:45,2020
210,7,True,0,False,2020-07-31 22:36:37+00:00,active,True,272,272,10,True,2,0,,,2020-07-31 23:52:45,2020
211,28,True,0,False,2020-07-31 22:55:40+00:00,active,True,273,273,12,True,0,0,,,2020-07-31 23:52:45,2020
212,7,True,0,False,2020-07-31 23:50:05+00:00,active,True,279,279,12,True,0,0,,,2020-07-31 23:52:45,2020
213,3,True,0,False,2020-07-31 23:05:58+00:00,active,True,280,280,15,True,1,0,,,2020-07-31 23:52:45,2020
214,7,True,0,False,2020-07-31 23:39:28+00:00,active,True,282,282,5,True,3,0,,,2020-07-31 23:52:45,2020
215,18,True,0,False,2020-07-31 23:47:14+00:00,active,True,296,296,5,True,0,0,,,2020-07-31 23:52:45,2020
216,10,True,0,False,2020-07-31 23:52:35+00:00,active,True,318,318,9,True,0,0,,,2020-07-31 23:52:45,2020
217,6,True,0,False,2020-07-31 23:37:06+00:00,active,True,319,319,19,True,0,0,,,2020-07-31 23:52:45,2020
218,1,True,0,False,2020-07-31 23:44:50+00:00,active,True,327,327,14,True,0,0,,,2020-07-31 23:52:45,2020
219,11,True,0,False,2020-07-31 23:37:12+00:00,active,True,328,328,4,True,0,0,,,2020-07-31 23:52:45,2020
