,legacy_id,station_status,station_id,num_docks_available,num_bikes_available,is_renting,eightd_has_available_keys,last_reported,is_installed,num_docks_disabled,num_ebikes_available,num_bikes_disabled,is_returning,timestamp_of_data_read_request,year_station_last_reported
30,36,active,36,26,7,True,True,2020-08-12 00:34:47+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
31,37,active,37,11,4,True,True,2020-08-12 00:56:09+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
32,39,active,39,7,16,True,False,2020-08-12 00:57:32+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
33,40,active,40,12,7,True,False,2020-08-12 00:39:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
34,41,active,41,8,19,True,True,2020-08-12 00:53:29+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
35,42,active,42,10,13,True,False,2020-08-12 00:56:54+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
36,43,active,43,5,10,True,True,2020-08-12 00:40:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
37,44,active,44,17,6,True,False,2020-08-11 23:12:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
38,46,active,46,17,2,True,False,2020-08-12 00:53:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
39,47,active,47,0,19,True,True,2020-08-12 00:39:37+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
40,48,active,48,19,0,True,False,2020-08-11 22:41:02+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
41,49,active,49,7,11,True,False,2020-08-12 00:45:02+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
42,50,active,50,9,6,True,True,2020-08-11 23:57:17+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
43,51,active,51,9,6,True,False,2020-08-11 23:59:03+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
44,52,active,52,17,6,True,True,2020-08-12 00:49:59+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
45,53,active,53,4,15,True,False,2020-08-12 00:57:33+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
46,54,active,54,12,2,True,False,2020-08-12 00:40:41+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
47,55,active,55,7,8,True,False,2020-08-12 00:41:38+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
48,56,active,56,9,9,True,True,2020-08-11 23:48:10+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
49,57,active,57,1,13,True,True,2020-08-12 00:44:18+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
50,58,active,58,5,12,True,True,2020-08-12 00:55:55+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
51,59,active,59,10,9,True,True,2020-08-12 00:35:44+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
52,60,active,60,10,9,True,False,2020-08-12 00:44:36+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
53,61,active,61,12,7,True,False,2020-08-12 00:52:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
54,63,active,63,11,4,True,False,2020-08-11 23:56:13+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
55,64,active,64,10,8,True,False,2020-08-12 00:39:43+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
56,65,active,65,19,3,True,False,2020-08-11 23:49:54+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
57,66,active,66,5,10,True,False,2020-08-12 00:45:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
58,67,active,67,24,2,True,True,2020-08-12 00:38:44+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
59,68,active,68,6,11,True,True,2020-08-12 00:52:52+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
60,69,active,69,5,14,True,True,2020-08-12 00:47:37+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
61,70,active,70,8,15,True,False,2020-08-12 00:52:56+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
62,71,active,71,2,21,True,False,2020-08-12 00:21:05+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
63,72,active,72,18,5,True,False,2020-08-12 00:10:49+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
64,73,active,73,9,6,True,False,2020-08-12 00:47:33+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
65,74,active,74,7,11,True,True,2020-08-12 00:56:10+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
66,75,active,75,10,5,True,False,2020-08-12 00:55:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
67,76,active,76,10,6,True,False,2020-08-12 00:52:09+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
68,77,active,77,9,6,True,False,2020-08-12 00:00:32+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
69,78,active,78,11,8,True,False,2020-08-12 00:44:03+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
70,79,active,79,4,14,True,False,2020-08-12 00:53:24+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
71,80,active,80,35,0,True,False,2020-08-12 00:14:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
72,81,active,81,3,13,True,False,2020-08-12 00:56:35+00:00,True,0,0,3,True,2020-08-12 00:57:40,2020
73,82,active,82,10,5,True,False,2020-08-12 00:56:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
74,84,active,84,2,13,True,False,2020-08-12 00:34:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
75,85,active,85,19,0,True,False,2020-08-12 00:30:40+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
76,86,active,86,13,6,True,False,2020-08-12 00:55:42+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
77,87,active,87,3,12,True,False,2020-08-12 00:53:26+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
78,89,active,89,10,9,True,False,2020-08-12 00:57:05+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
79,90,active,90,2,17,True,False,2020-08-12 00:35:17+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
80,91,active,91,18,0,True,False,2020-08-12 00:30:25+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
81,92,active,92,9,9,True,False,2020-08-12 00:24:18+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
82,93,active,93,2,11,True,False,2020-08-11 22:52:35+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
83,94,active,94,3,8,True,False,2020-08-12 00:30:12+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
84,95,active,95,12,2,True,False,2020-08-12 00:22:10+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
85,96,active,96,4,14,True,False,2020-08-12 00:06:32+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
86,97,active,97,3,16,True,False,2020-08-12 00:46:49+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
87,98,active,98,11,12,False,False,2020-08-11 17:39:33+00:00,True,0,0,0,False,2020-08-12 00:57:40,2020
88,99,active,99,7,8,True,False,2020-08-12 00:53:33+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
89,100,active,100,1,23,True,True,2020-08-12 00:50:40+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
90,101,active,101,6,9,True,False,2020-08-12 00:26:22+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
91,102,active,102,11,4,True,False,2020-08-12 00:36:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
92,103,active,103,8,7,True,False,2020-08-12 00:10:04+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
93,104,active,104,15,4,True,False,2020-08-11 23:11:35+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
94,105,active,105,5,12,True,False,2020-08-12 00:57:19+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
95,106,active,106,10,4,True,False,2020-08-12 00:06:04+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
96,107,active,107,18,1,True,False,2020-08-12 00:50:52+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
97,108,active,108,17,0,True,False,2020-08-12 00:55:47+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
98,109,active,109,26,9,True,False,2020-08-12 00:46:38+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
99,110,active,110,13,1,True,False,2020-08-12 00:56:38+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
100,111,active,111,6,9,True,False,2020-08-12 00:02:19+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
101,112,active,112,3,12,True,False,2020-08-11 23:55:35+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
102,113,active,113,9,6,True,False,2020-08-12 00:40:44+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
103,114,active,114,10,5,True,False,2020-08-12 00:31:02+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
104,115,active,115,1,17,True,False,2020-08-12 00:46:29+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
105,116,active,116,19,4,True,False,2020-08-12 00:53:20+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
106,117,active,117,8,11,True,False,2020-08-12 00:35:11+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
107,118,active,118,4,15,True,False,2020-08-12 00:44:08+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
108,119,active,119,6,8,True,False,2020-08-12 00:42:25+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
109,120,active,120,7,8,True,False,2020-08-12 00:57:32+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
110,121,active,121,8,9,True,False,2020-08-12 00:54:35+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
111,122,active,122,13,2,True,False,2020-08-12 00:48:24+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
112,124,active,124,8,7,True,False,2020-08-11 22:38:21+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
113,125,active,125,8,7,True,False,2020-08-12 00:27:53+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
114,126,active,126,10,5,True,False,2020-08-11 23:36:21+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
115,128,active,128,12,6,True,False,2020-08-12 00:43:13+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
116,129,active,129,7,12,True,False,2020-08-12 00:40:51+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
117,130,active,130,6,9,True,False,2020-08-12 00:52:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
118,131,active,131,7,11,True,False,2020-08-12 00:51:20+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
119,133,active,133,8,15,True,False,2020-08-12 00:46:20+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
120,135,active,135,12,5,True,False,2020-08-11 23:27:11+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
121,136,active,136,17,2,True,False,2020-08-12 00:50:09+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
122,137,active,137,6,9,True,False,2020-08-11 23:45:09+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
123,138,active,138,1,13,True,False,2020-08-12 00:35:21+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
124,139,active,139,5,14,True,False,2020-08-12 00:42:21+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
125,140,active,140,1,16,True,False,2020-08-12 00:14:02+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
126,141,active,141,5,10,True,False,2020-08-12 00:54:46+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
127,142,active,142,10,12,True,False,2020-08-11 23:51:08+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
128,143,active,143,7,15,True,False,2020-08-12 00:54:24+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
129,144,active,144,3,15,True,False,2020-08-12 00:47:03+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
130,145,active,145,1,18,True,False,2020-08-12 00:57:32+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
131,146,active,146,18,1,True,False,2020-08-12 00:38:14+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
132,149,active,149,4,14,True,True,2020-08-12 00:51:15+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
133,150,active,150,3,16,True,False,2020-08-11 23:55:32+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
134,151,active,151,16,3,True,False,2020-08-12 00:55:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
135,152,active,152,11,4,True,True,2020-08-12 00:05:03+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
136,156,active,156,12,3,True,False,2020-08-12 00:52:37+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
137,157,active,157,14,0,True,False,2020-08-12 00:47:59+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
138,159,active,159,8,6,True,False,2020-08-12 00:13:53+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
139,160,active,160,14,0,True,True,2020-08-11 22:40:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
140,161,active,161,7,15,True,True,2020-08-12 00:56:07+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
141,162,active,162,11,4,True,False,2020-08-11 22:29:17+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
142,163,active,163,11,8,True,True,2020-08-12 00:48:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
143,167,active,167,9,6,True,False,2020-08-12 00:23:28+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
144,169,active,169,6,13,True,False,2020-08-12 00:56:16+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
145,170,active,170,11,2,True,True,2020-08-12 00:06:07+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
146,171,active,171,14,9,True,True,2020-08-12 00:25:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
147,173,active,173,6,8,True,True,2020-08-12 00:16:57+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
148,174,active,174,4,10,True,False,2020-08-12 00:27:05+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
149,175,active,175,11,6,True,True,2020-08-12 00:23:28+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
150,176,active,176,0,15,True,False,2020-08-11 23:12:55+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
151,177,active,177,12,7,True,False,2020-08-12 00:49:21+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
152,178,active,178,14,5,True,False,2020-08-12 00:54:17+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
153,179,active,179,16,8,True,False,2020-08-12 00:25:06+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
154,180,active,180,5,13,True,False,2020-08-12 00:10:58+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
155,181,active,181,7,12,True,False,2020-08-12 00:49:21+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
156,182,active,182,14,5,True,True,2020-08-12 00:57:29+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
157,183,active,183,9,9,True,False,2020-08-12 00:54:50+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
158,184,active,184,8,9,True,False,2020-08-12 00:16:32+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
159,185,active,185,1,14,True,False,2020-08-12 00:56:44+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
160,186,active,186,11,4,True,True,2020-08-12 00:52:50+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
161,187,active,187,5,10,True,False,2020-08-12 00:47:26+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
162,188,active,188,3,12,True,False,2020-08-12 00:42:22+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
163,189,active,189,9,14,True,True,2020-08-12 00:55:41+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
164,190,active,190,21,15,True,True,2020-08-12 00:57:14+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
165,191,active,191,10,5,True,False,2020-08-12 00:07:52+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
166,192,active,192,16,1,True,False,2020-08-12 00:53:07+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
167,193,active,193,10,5,True,True,2020-08-12 00:53:47+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
168,194,active,194,17,1,True,False,2020-08-11 22:31:21+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
169,195,active,195,10,13,True,False,2020-08-12 00:49:13+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
170,196,active,196,9,1,True,True,2020-08-11 23:59:37+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
171,197,active,197,13,2,True,False,2020-08-12 00:42:10+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
172,199,active,199,12,3,True,False,2020-08-12 00:29:30+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
173,200,active,200,4,15,True,False,2020-08-12 00:47:12+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
174,201,active,201,14,1,True,False,2020-08-12 00:48:44+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
175,202,active,202,10,5,True,False,2020-08-11 21:15:52+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
176,203,active,203,14,1,True,False,2020-08-12 00:29:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
177,204,active,204,14,1,True,False,2020-08-12 00:23:12+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
178,205,active,205,11,4,True,False,2020-08-11 23:04:36+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
179,206,active,206,15,8,True,True,2020-08-12 00:38:10+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
180,208,active,208,11,4,True,True,2020-08-11 22:20:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
181,209,active,209,11,4,True,False,2020-08-11 23:50:56+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
182,210,active,210,12,3,True,False,2020-08-11 20:57:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
183,211,active,211,14,5,True,False,2020-08-12 00:18:35+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
184,212,active,212,9,22,True,False,2020-08-12 00:21:49+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
185,213,active,213,10,6,True,True,2020-08-11 21:41:30+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
186,214,active,214,12,3,True,False,2020-08-12 00:53:22+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
187,215,active,215,5,10,True,False,2020-08-11 23:53:58+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
188,216,active,216,0,18,True,False,2020-08-11 20:56:55+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
189,217,active,217,5,14,True,False,2020-08-12 00:52:08+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
190,218,active,218,12,3,True,False,2020-08-12 00:21:44+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
191,219,active,219,9,4,True,False,2020-08-12 00:26:30+00:00,True,0,0,2,True,2020-08-12 00:57:40,2020
192,221,active,221,9,10,True,False,2020-08-12 00:48:16+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
193,222,active,222,5,9,True,True,2020-08-12 00:17:06+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
194,224,active,224,5,11,True,False,2020-08-12 00:21:27+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
195,225,active,225,13,5,True,False,2020-08-12 00:36:37+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
196,226,active,226,10,5,True,False,2020-08-12 00:46:26+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
197,227,active,227,12,7,True,False,2020-08-12 00:56:49+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
198,228,active,228,10,9,True,False,2020-08-12 00:48:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
199,232,active,232,3,8,True,False,2020-08-11 01:22:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
200,233,active,233,6,9,True,False,2020-08-12 00:39:50+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
201,234,active,234,14,1,True,False,2020-08-12 00:45:55+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
202,235,active,235,12,3,True,False,2020-08-11 18:58:03+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
203,236,active,236,5,9,True,False,2020-08-12 00:05:05+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
204,239,active,239,8,7,True,False,2020-08-12 00:57:19+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
205,255,active,255,3,12,True,False,2020-08-11 13:33:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
206,258,active,258,5,10,True,False,2020-08-12 00:05:54+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
207,259,active,259,0,15,True,False,2020-08-11 08:42:57+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
208,260,active,260,3,11,True,False,2020-08-11 23:48:57+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
209,271,active,271,10,5,True,False,2020-08-12 00:39:24+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
210,272,active,272,12,6,True,False,2020-08-12 00:45:18+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
211,273,active,273,27,13,True,False,2020-08-12 00:53:16+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
212,279,active,279,4,15,True,False,2020-08-12 00:35:47+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
213,280,active,280,12,7,True,False,2020-08-12 00:14:20+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
214,282,active,282,7,7,True,False,2020-08-12 00:55:57+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
215,296,active,296,13,10,True,False,2020-08-12 00:56:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
216,318,active,318,19,0,True,False,2020-08-12 00:20:34+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
217,319,active,319,22,3,True,False,2020-08-11 23:20:29+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
218,327,active,327,6,8,True,False,2020-08-12 00:25:13+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
219,328,active,328,6,8,True,False,2020-08-12 00:36:38+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
220,329,active,329,8,7,True,False,2020-08-11 23:13:16+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
221,330,active,330,4,11,True,False,2020-08-12 00:49:34+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
222,331,active,331,13,2,True,False,2020-08-12 00:30:36+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
223,332,active,332,12,2,True,False,2020-08-12 00:57:25+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
224,333,active,333,5,20,True,False,2020-08-11 23:44:29+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
225,334,active,334,0,19,True,False,2020-08-12 00:06:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
226,335,active,335,7,12,True,False,2020-08-12 00:34:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
227,336,active,336,5,10,True,False,2020-08-11 23:37:35+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
228,337,active,337,1,14,True,False,2020-08-12 00:56:55+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
229,338,active,338,8,7,True,False,2020-08-12 00:20:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
230,339,active,339,3,12,True,False,2020-08-11 23:14:06+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
231,340,active,340,1,18,True,False,2020-08-11 11:04:47+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
232,341,active,341,7,7,True,True,2020-08-11 23:05:02+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
