,is_returning,is_installed,is_renting,eightd_has_available_keys,station_id,num_docks_disabled,num_ebikes_available,last_reported,station_status,num_docks_available,num_bikes_disabled,num_bikes_available,legacy_id,timestamp_of_data_read_request,year_station_last_reported
139,True,True,True,True,160,0,0,2020-08-10 22:30:07+00:00,active,14,0,0,160,2020-08-11 00:40:45,2020
140,True,True,True,True,161,0,0,2020-08-11 00:21:54+00:00,active,13,2,8,161,2020-08-11 00:40:45,2020
141,True,True,True,False,162,0,0,2020-08-11 00:33:12+00:00,active,9,0,6,162,2020-08-11 00:40:45,2020
142,True,True,True,True,163,0,0,2020-08-11 00:27:57+00:00,active,8,0,11,163,2020-08-11 00:40:45,2020
143,True,True,True,False,167,0,0,2020-08-10 23:28:48+00:00,active,10,0,5,167,2020-08-11 00:40:45,2020
144,True,True,True,False,169,0,0,2020-08-11 00:20:45+00:00,active,4,0,15,169,2020-08-11 00:40:45,2020
145,True,True,True,True,170,0,0,2020-08-11 00:26:00+00:00,active,11,0,3,170,2020-08-11 00:40:45,2020
146,True,True,True,True,171,0,0,2020-08-10 23:07:44+00:00,active,17,0,6,171,2020-08-11 00:40:45,2020
147,True,True,True,True,173,0,0,2020-08-11 00:24:09+00:00,active,4,0,10,173,2020-08-11 00:40:45,2020
148,True,True,True,False,174,0,0,2020-08-10 21:45:52+00:00,active,15,0,0,174,2020-08-11 00:40:45,2020
149,True,True,True,True,175,0,0,2020-08-11 00:20:13+00:00,active,15,0,2,175,2020-08-11 00:40:45,2020
150,True,True,True,False,176,0,0,2020-08-10 23:11:45+00:00,active,0,0,15,176,2020-08-11 00:40:45,2020
151,True,True,True,False,177,0,0,2020-08-10 23:49:16+00:00,active,17,0,2,177,2020-08-11 00:40:45,2020
152,True,True,True,False,178,0,0,2020-08-11 00:37:15+00:00,active,12,0,7,178,2020-08-11 00:40:45,2020
153,True,True,True,False,179,0,0,2020-08-11 00:35:21+00:00,active,14,0,11,179,2020-08-11 00:40:45,2020
154,True,True,True,False,180,0,0,2020-08-11 00:13:05+00:00,active,4,0,15,180,2020-08-11 00:40:45,2020
155,True,True,True,False,181,0,0,2020-08-11 00:24:18+00:00,active,4,0,15,181,2020-08-11 00:40:45,2020
156,True,True,True,True,182,0,0,2020-08-10 22:41:20+00:00,active,14,0,5,182,2020-08-11 00:40:45,2020
157,True,True,True,False,183,0,0,2020-08-11 00:09:31+00:00,active,18,0,1,183,2020-08-11 00:40:45,2020
158,True,True,True,False,184,0,0,2020-08-11 00:29:40+00:00,active,8,1,10,184,2020-08-11 00:40:45,2020
159,True,True,True,False,185,0,0,2020-08-11 00:21:03+00:00,active,12,0,3,185,2020-08-11 00:40:45,2020
160,True,True,True,True,186,0,0,2020-08-11 00:34:50+00:00,active,1,2,12,186,2020-08-11 00:40:45,2020
161,True,True,True,False,187,0,0,2020-08-11 00:24:38+00:00,active,2,0,13,187,2020-08-11 00:40:45,2020
162,True,True,True,False,188,0,0,2020-08-11 00:12:12+00:00,active,7,0,8,188,2020-08-11 00:40:45,2020
163,True,True,True,True,189,0,0,2020-08-11 00:39:39+00:00,active,12,1,10,189,2020-08-11 00:40:45,2020
164,True,True,True,True,190,0,0,2020-08-11 00:31:06+00:00,active,23,1,13,190,2020-08-11 00:40:45,2020
165,True,True,True,False,191,0,0,2020-08-10 23:52:41+00:00,active,13,0,2,191,2020-08-11 00:40:45,2020
166,True,True,True,False,192,0,0,2020-08-11 00:34:35+00:00,active,14,0,5,192,2020-08-11 00:40:45,2020
167,True,True,True,True,193,0,0,2020-08-11 00:40:18+00:00,active,9,0,6,193,2020-08-11 00:40:45,2020
168,True,True,True,False,194,0,0,2020-08-10 23:39:20+00:00,active,18,0,1,194,2020-08-11 00:40:45,2020
169,True,True,True,False,195,0,0,2020-08-11 00:32:43+00:00,active,11,0,12,195,2020-08-11 00:40:45,2020
170,True,True,True,True,196,0,0,2020-08-11 00:01:56+00:00,active,8,0,2,196,2020-08-11 00:40:45,2020
171,True,True,True,False,197,0,0,2020-08-11 00:04:27+00:00,active,15,0,0,197,2020-08-11 00:40:45,2020
172,True,True,True,False,199,0,0,2020-08-10 20:37:22+00:00,active,14,0,1,199,2020-08-11 00:40:45,2020
173,True,True,True,False,200,0,0,2020-08-11 00:13:37+00:00,active,8,2,9,200,2020-08-11 00:40:45,2020
174,True,True,True,False,201,0,0,2020-08-10 18:33:21+00:00,active,13,0,2,201,2020-08-11 00:40:45,2020
175,True,True,True,False,202,0,0,2020-08-10 23:00:23+00:00,active,11,0,4,202,2020-08-11 00:40:45,2020
176,True,True,True,False,203,0,0,2020-08-10 08:40:54+00:00,active,12,1,2,203,2020-08-11 00:40:45,2020
177,True,True,True,False,204,0,0,2020-08-11 00:05:43+00:00,active,13,0,2,204,2020-08-11 00:40:45,2020
178,True,True,True,False,205,0,0,2020-08-10 22:51:51+00:00,active,12,0,3,205,2020-08-11 00:40:45,2020
179,True,True,True,True,206,0,0,2020-08-11 00:03:08+00:00,active,17,0,6,206,2020-08-11 00:40:45,2020
180,True,True,True,True,208,0,0,2020-08-11 00:09:43+00:00,active,12,0,3,208,2020-08-11 00:40:45,2020
181,True,True,True,False,209,0,0,2020-08-10 22:38:44+00:00,active,7,0,8,209,2020-08-11 00:40:45,2020
182,True,True,True,False,210,0,0,2020-08-10 23:11:11+00:00,active,11,0,4,210,2020-08-11 00:40:45,2020
183,True,True,True,False,211,0,0,2020-08-11 00:07:12+00:00,active,15,0,4,211,2020-08-11 00:40:45,2020
184,True,True,True,False,212,0,0,2020-08-11 00:39:40+00:00,active,4,0,29,212,2020-08-11 00:40:45,2020
185,True,True,True,True,213,0,0,2020-08-11 00:16:37+00:00,active,11,0,5,213,2020-08-11 00:40:45,2020
186,True,True,True,False,214,0,0,2020-08-11 00:34:50+00:00,active,7,0,8,214,2020-08-11 00:40:45,2020
187,True,True,True,False,215,0,0,2020-08-11 00:04:16+00:00,active,8,0,7,215,2020-08-11 00:40:45,2020
188,True,True,True,False,216,0,0,2020-08-10 23:27:09+00:00,active,2,1,16,216,2020-08-11 00:40:45,2020
189,True,True,True,False,217,0,0,2020-08-11 00:33:47+00:00,active,10,0,9,217,2020-08-11 00:40:45,2020
190,True,True,True,False,218,0,0,2020-08-11 00:38:49+00:00,active,7,1,7,218,2020-08-11 00:40:45,2020
191,True,True,True,False,219,0,0,2020-08-10 23:38:56+00:00,active,10,0,5,219,2020-08-11 00:40:45,2020
192,True,True,True,False,221,0,0,2020-08-11 00:13:24+00:00,active,7,0,12,221,2020-08-11 00:40:45,2020
193,True,True,True,True,222,0,0,2020-08-11 00:39:31+00:00,active,8,0,6,222,2020-08-11 00:40:45,2020
194,True,True,True,False,224,0,0,2020-08-11 00:36:48+00:00,active,7,0,10,224,2020-08-11 00:40:45,2020
195,True,True,True,False,225,0,0,2020-08-11 00:35:16+00:00,active,10,0,9,225,2020-08-11 00:40:45,2020
196,True,True,True,False,226,0,0,2020-08-11 00:34:08+00:00,active,14,0,1,226,2020-08-11 00:40:45,2020
197,True,True,True,False,227,0,0,2020-08-11 00:19:30+00:00,active,9,0,10,227,2020-08-11 00:40:45,2020
198,True,True,True,False,228,0,0,2020-08-11 00:16:26+00:00,active,7,0,12,228,2020-08-11 00:40:45,2020
199,True,True,True,False,232,0,0,2020-08-10 20:26:30+00:00,active,4,0,7,232,2020-08-11 00:40:45,2020
200,True,True,True,False,233,0,0,2020-08-11 00:21:41+00:00,active,11,1,3,233,2020-08-11 00:40:45,2020
201,True,True,True,False,234,0,0,2020-08-10 22:33:27+00:00,active,14,0,1,234,2020-08-11 00:40:45,2020
202,True,True,True,False,235,0,0,2020-08-10 20:46:12+00:00,active,10,0,5,235,2020-08-11 00:40:45,2020
203,True,True,True,False,236,0,0,2020-08-10 23:15:48+00:00,active,3,0,12,236,2020-08-11 00:40:45,2020
204,True,True,True,False,239,0,0,2020-08-11 00:33:04+00:00,active,7,0,8,239,2020-08-11 00:40:45,2020
205,True,True,True,False,255,0,0,2020-08-10 21:07:16+00:00,active,5,0,10,255,2020-08-11 00:40:45,2020
206,True,True,True,False,258,0,0,2020-08-11 00:02:39+00:00,active,5,1,9,258,2020-08-11 00:40:45,2020
207,True,True,True,False,259,0,0,2020-08-09 16:59:55+00:00,active,1,0,14,259,2020-08-11 00:40:45,2020
208,True,True,True,False,260,0,0,2020-08-11 00:31:31+00:00,active,4,0,11,260,2020-08-11 00:40:45,2020
209,True,True,True,False,271,0,0,2020-08-10 22:22:44+00:00,active,9,0,6,271,2020-08-11 00:40:45,2020
210,True,True,True,False,272,0,0,2020-08-10 23:07:58+00:00,active,12,1,6,272,2020-08-11 00:40:45,2020
211,True,True,True,False,273,0,0,2020-08-11 00:39:55+00:00,active,15,5,20,273,2020-08-11 00:40:45,2020
212,True,True,True,False,279,0,0,2020-08-11 00:27:48+00:00,active,3,0,16,279,2020-08-11 00:40:45,2020
213,True,True,True,False,280,0,0,2020-08-11 00:34:06+00:00,active,10,0,9,280,2020-08-11 00:40:45,2020
214,True,True,True,False,282,0,0,2020-08-11 00:17:01+00:00,active,0,2,13,282,2020-08-11 00:40:45,2020
215,True,True,True,False,296,0,0,2020-08-11 00:34:03+00:00,active,10,1,12,296,2020-08-11 00:40:45,2020
216,True,True,True,False,318,0,0,2020-08-11 00:37:59+00:00,active,15,0,4,318,2020-08-11 00:40:45,2020
217,True,True,True,False,319,0,0,2020-08-10 23:16:00+00:00,active,20,0,5,319,2020-08-11 00:40:45,2020
218,True,True,True,False,327,0,0,2020-08-10 22:17:23+00:00,active,1,0,14,327,2020-08-11 00:40:45,2020
219,True,True,True,False,328,0,0,2020-08-11 00:39:41+00:00,active,12,0,3,328,2020-08-11 00:40:45,2020
220,True,True,True,False,329,0,0,2020-08-11 00:23:16+00:00,active,9,0,6,329,2020-08-11 00:40:45,2020
221,True,True,True,False,330,0,0,2020-08-11 00:19:35+00:00,active,5,0,10,330,2020-08-11 00:40:45,2020
222,True,True,True,False,331,0,0,2020-08-11 00:40:31+00:00,active,9,0,6,331,2020-08-11 00:40:45,2020
223,True,True,True,False,332,0,0,2020-08-11 00:24:31+00:00,active,6,1,8,332,2020-08-11 00:40:45,2020
224,True,True,True,False,333,0,0,2020-08-10 23:51:18+00:00,active,5,0,20,333,2020-08-11 00:40:45,2020
225,True,True,True,False,334,0,0,2020-08-11 00:16:52+00:00,active,2,0,17,334,2020-08-11 00:40:45,2020
226,True,True,True,False,335,0,0,2020-08-11 00:10:36+00:00,active,5,0,14,335,2020-08-11 00:40:45,2020
227,True,True,True,False,336,0,0,2020-08-10 21:34:40+00:00,active,2,2,11,336,2020-08-11 00:40:45,2020
228,True,True,True,False,337,0,0,2020-08-10 22:38:45+00:00,active,1,0,14,337,2020-08-11 00:40:45,2020
229,True,True,True,False,338,0,0,2020-08-11 00:28:43+00:00,active,11,0,4,338,2020-08-11 00:40:45,2020
230,True,True,True,False,339,0,0,2020-08-11 00:03:49+00:00,active,6,0,9,339,2020-08-11 00:40:45,2020
231,True,True,True,False,340,0,0,2020-08-10 11:22:16+00:00,active,1,0,18,340,2020-08-11 00:40:45,2020
232,True,True,True,True,341,0,0,2020-08-10 23:49:23+00:00,active,12,0,3,341,2020-08-11 00:40:45,2020
