,legacy_id,num_ebikes_available,num_docks_disabled,is_installed,is_returning,last_reported,num_bikes_available,station_status,num_bikes_disabled,eightd_has_available_keys,station_id,num_docks_available,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
42,50,0,0,True,True,2020-07-28 21:21:59+00:00,0,active,0,True,50,15,True,,,2020-07-28 21:23:05,2020
43,51,0,0,True,True,2020-07-28 21:16:56+00:00,8,active,2,False,51,5,True,,,2020-07-28 21:23:05,2020
44,52,0,0,True,True,2020-07-28 21:22:00+00:00,16,active,3,True,52,4,True,,,2020-07-28 21:23:05,2020
45,53,0,0,True,True,2020-07-28 21:16:08+00:00,8,active,0,False,53,11,True,,,2020-07-28 21:23:05,2020
46,54,0,0,True,True,2020-07-28 21:07:19+00:00,15,active,0,False,54,0,True,,,2020-07-28 21:23:05,2020
47,55,0,0,True,True,2020-07-28 21:10:29+00:00,11,active,0,False,55,4,True,,,2020-07-28 21:23:05,2020
48,56,0,0,True,True,2020-07-28 20:12:02+00:00,14,active,0,True,56,4,True,,,2020-07-28 21:23:05,2020
49,57,0,0,True,True,2020-07-28 21:09:35+00:00,4,active,0,True,57,10,True,,,2020-07-28 21:23:05,2020
50,58,0,0,True,True,2020-07-28 21:22:29+00:00,2,active,0,True,58,17,True,,,2020-07-28 21:23:05,2020
51,59,0,0,True,True,2020-07-28 20:31:37+00:00,4,active,0,True,59,15,True,,,2020-07-28 21:23:05,2020
52,60,0,0,True,True,2020-07-28 21:22:56+00:00,17,active,0,False,60,2,True,"{'region': 'BOS', 'valet_revision': 59, 'active': True, 'off_dock_capacity': 40, 'dock_blocked_count': 0, 'off_dock_count': 10, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-28 21:23:05,2020
53,61,0,0,True,True,2020-07-28 21:22:47+00:00,16,active,0,False,61,3,True,,,2020-07-28 21:23:05,2020
54,63,0,0,True,True,2020-07-28 20:20:36+00:00,14,active,0,False,63,1,True,,,2020-07-28 21:23:05,2020
55,64,0,0,True,True,2020-07-28 21:19:55+00:00,7,active,0,False,64,12,True,,,2020-07-28 21:23:05,2020
56,65,0,0,True,True,2020-07-28 21:08:11+00:00,10,active,1,False,65,12,True,,,2020-07-28 21:23:05,2020
57,66,0,0,True,True,2020-07-28 20:55:32+00:00,5,active,0,False,66,10,True,,,2020-07-28 21:23:05,2020
58,67,0,0,True,True,2020-07-28 21:16:58+00:00,15,active,4,True,67,8,True,,,2020-07-28 21:23:05,2020
59,68,0,0,True,True,2020-07-28 21:18:52+00:00,8,active,0,True,68,11,True,,,2020-07-28 21:23:05,2020
60,69,0,0,True,True,2020-07-28 21:21:20+00:00,7,active,1,True,69,11,True,,,2020-07-28 21:23:05,2020
61,70,0,0,True,True,2020-07-28 20:58:18+00:00,10,active,0,False,70,13,True,,,2020-07-28 21:23:05,2020
62,71,0,0,True,True,2020-07-28 21:22:36+00:00,16,active,0,False,71,7,True,,,2020-07-28 21:23:05,2020
63,72,0,0,True,True,2020-07-28 20:29:19+00:00,10,active,0,False,72,13,True,,,2020-07-28 21:23:05,2020
64,73,0,0,True,True,2020-07-28 21:08:44+00:00,12,active,0,False,73,3,True,,,2020-07-28 21:23:05,2020
65,74,0,0,True,True,2020-07-28 21:19:24+00:00,9,active,1,True,74,9,True,,,2020-07-28 21:23:05,2020
66,75,0,0,True,True,2020-07-28 21:15:43+00:00,3,active,1,False,75,11,True,,,2020-07-28 21:23:05,2020
67,76,0,0,True,True,2020-07-28 21:19:06+00:00,5,active,0,False,76,12,True,,,2020-07-28 21:23:05,2020
68,77,0,0,True,True,2020-07-28 20:42:20+00:00,7,active,0,False,77,8,True,,,2020-07-28 21:23:05,2020
69,78,0,0,True,True,2020-07-28 21:17:22+00:00,12,active,1,False,78,6,True,,,2020-07-28 21:23:05,2020
70,79,0,0,True,True,2020-07-28 21:03:11+00:00,2,active,1,False,79,16,True,,,2020-07-28 21:23:05,2020
71,80,0,0,True,True,2020-07-28 21:12:51+00:00,19,active,0,False,80,16,True,,,2020-07-28 21:23:05,2020
72,81,0,0,True,True,2020-07-28 21:15:21+00:00,6,active,0,False,81,13,True,,,2020-07-28 21:23:05,2020
73,82,0,0,True,True,2020-07-28 20:57:24+00:00,0,active,0,False,82,15,True,,,2020-07-28 21:23:05,2020
74,84,0,0,True,True,2020-07-28 21:22:22+00:00,2,active,1,False,84,12,True,,,2020-07-28 21:23:05,2020
75,85,0,0,True,True,2020-07-28 21:15:06+00:00,4,active,0,False,85,15,True,,,2020-07-28 21:23:05,2020
76,86,0,0,True,True,2020-07-28 21:21:38+00:00,8,active,0,False,86,11,True,,,2020-07-28 21:23:05,2020
77,87,0,0,True,True,2020-07-28 21:18:20+00:00,7,active,0,False,87,8,True,,,2020-07-28 21:23:05,2020
78,89,0,0,True,True,2020-07-28 21:04:45+00:00,4,active,2,False,89,13,True,,,2020-07-28 21:23:05,2020
79,90,0,0,True,True,2020-07-28 20:52:09+00:00,11,active,1,False,90,7,True,,,2020-07-28 21:23:05,2020
80,91,0,0,True,True,2020-07-28 21:12:33+00:00,0,active,1,False,91,18,True,,,2020-07-28 21:23:05,2020
81,92,0,0,True,True,2020-07-28 21:18:16+00:00,14,active,1,False,92,4,True,,,2020-07-28 21:23:05,2020
82,93,0,0,True,True,2020-07-28 19:37:20+00:00,8,active,1,False,93,6,True,,,2020-07-28 21:23:05,2020
83,94,0,0,True,True,2020-07-28 20:51:11+00:00,11,active,0,False,94,0,True,,,2020-07-28 21:23:05,2020
84,95,0,0,True,True,2020-07-28 21:04:29+00:00,8,active,2,False,95,5,True,,,2020-07-28 21:23:05,2020
85,96,0,0,True,True,2020-07-28 21:21:41+00:00,6,active,0,False,96,13,True,,,2020-07-28 21:23:05,2020
86,97,0,0,True,True,2020-07-28 21:19:01+00:00,6,active,0,False,97,13,True,,,2020-07-28 21:23:05,2020
87,98,0,0,True,True,2020-07-28 21:21:13+00:00,4,active,0,False,98,18,True,,,2020-07-28 21:23:05,2020
88,99,0,0,True,True,2020-07-28 20:52:41+00:00,9,active,0,False,99,6,True,,,2020-07-28 21:23:05,2020
89,100,0,0,True,True,2020-07-28 21:19:34+00:00,15,active,2,True,100,8,True,,,2020-07-28 21:23:05,2020
90,101,0,0,True,True,2020-07-28 21:22:55+00:00,1,active,0,False,101,14,True,,,2020-07-28 21:23:05,2020
91,102,0,0,True,True,2020-07-28 20:14:45+00:00,1,active,0,False,102,14,True,,,2020-07-28 21:23:05,2020
92,103,0,0,True,True,2020-07-28 21:22:47+00:00,0,active,0,False,103,15,True,,,2020-07-28 21:23:05,2020
93,104,0,0,True,True,2020-07-28 20:55:12+00:00,9,active,0,False,104,10,True,,,2020-07-28 21:23:05,2020
94,105,0,0,True,True,2020-07-28 21:19:54+00:00,15,active,0,False,105,4,True,,,2020-07-28 21:23:05,2020
95,106,0,0,True,True,2020-07-28 20:35:45+00:00,10,active,0,False,106,5,True,,,2020-07-28 21:23:05,2020
96,107,0,0,True,True,2020-07-28 21:21:01+00:00,12,active,1,False,107,6,True,,,2020-07-28 21:23:05,2020
97,108,0,0,True,True,2020-07-28 20:51:54+00:00,13,active,0,False,108,4,True,,,2020-07-28 21:23:05,2020
98,109,0,0,True,True,2020-07-28 21:11:31+00:00,22,active,2,False,109,11,True,,,2020-07-28 21:23:05,2020
99,110,0,0,True,True,2020-07-28 20:01:30+00:00,4,active,4,False,110,7,True,,,2020-07-28 21:23:05,2020
100,111,0,0,True,True,2020-07-28 19:56:30+00:00,3,active,1,False,111,11,True,,,2020-07-28 21:23:05,2020
101,112,0,0,True,True,2020-07-28 21:15:15+00:00,8,active,0,False,112,7,True,,,2020-07-28 21:23:05,2020
102,113,0,0,True,True,2020-07-28 20:50:06+00:00,1,active,0,False,113,14,True,,,2020-07-28 21:23:05,2020
103,114,0,0,True,False,2020-07-28 19:10:25+00:00,1,active,0,False,114,14,False,,,2020-07-28 21:23:05,2020
104,115,0,0,True,True,2020-07-28 21:16:35+00:00,5,active,0,False,115,14,True,,,2020-07-28 21:23:05,2020
105,116,0,0,True,True,2020-07-28 21:13:33+00:00,4,active,0,False,116,19,True,,,2020-07-28 21:23:05,2020
106,117,0,0,True,True,2020-07-28 21:12:47+00:00,16,active,0,False,117,3,True,,,2020-07-28 21:23:05,2020
107,118,0,0,True,True,2020-07-28 18:52:50+00:00,13,active,0,False,118,6,True,,,2020-07-28 21:23:05,2020
108,119,0,0,True,True,2020-07-28 21:20:27+00:00,10,active,0,False,119,5,True,,,2020-07-28 21:23:05,2020
109,120,0,0,True,True,2020-07-28 21:16:27+00:00,12,active,0,False,120,3,True,,,2020-07-28 21:23:05,2020
110,121,0,0,True,True,2020-07-28 21:13:03+00:00,2,active,0,False,121,15,True,,,2020-07-28 21:23:05,2020
111,122,0,0,True,True,2020-07-28 16:36:41+00:00,10,active,0,False,122,5,True,,,2020-07-28 21:23:05,2020
112,124,0,0,True,True,2020-07-28 20:25:51+00:00,3,active,0,False,124,12,True,,,2020-07-28 21:23:05,2020
113,125,0,0,True,True,2020-07-28 21:21:44+00:00,3,active,0,False,125,12,True,,,2020-07-28 21:23:05,2020
114,126,0,0,True,True,2020-07-28 21:10:13+00:00,1,active,0,False,126,14,True,,,2020-07-28 21:23:05,2020
115,128,0,0,True,True,2020-07-28 20:58:14+00:00,13,active,1,False,128,5,True,,,2020-07-28 21:23:05,2020
116,129,0,0,True,True,2020-07-28 21:19:55+00:00,10,active,0,False,129,9,True,,,2020-07-28 21:23:05,2020
117,130,0,0,True,True,2020-07-28 17:28:30+00:00,6,active,0,False,130,9,True,,,2020-07-28 21:23:05,2020
118,131,0,0,True,True,2020-07-28 21:07:54+00:00,12,active,1,False,131,5,True,,,2020-07-28 21:23:05,2020
119,133,0,0,True,True,2020-07-28 21:18:54+00:00,6,active,1,False,133,16,True,,,2020-07-28 21:23:05,2020
120,135,0,0,True,True,2020-07-28 20:33:14+00:00,6,active,1,False,135,10,True,,,2020-07-28 21:23:05,2020
121,136,0,0,True,True,2020-07-28 18:00:55+00:00,18,active,1,False,136,0,True,,,2020-07-28 21:23:05,2020
122,137,0,0,True,True,2020-07-28 19:57:40+00:00,3,active,0,False,137,12,True,,,2020-07-28 21:23:05,2020
123,138,0,0,True,True,2020-07-28 21:20:05+00:00,6,active,1,False,138,8,True,,,2020-07-28 21:23:05,2020
124,139,0,0,True,True,2020-07-28 21:17:23+00:00,8,active,1,False,139,10,True,,,2020-07-28 21:23:05,2020
125,140,0,0,True,True,2020-07-28 19:18:50+00:00,8,active,1,False,140,8,True,,,2020-07-28 21:23:05,2020
126,141,0,0,True,True,2020-07-28 21:19:32+00:00,5,active,1,False,141,9,True,,,2020-07-28 21:23:05,2020
127,142,0,0,True,True,2020-07-28 21:22:08+00:00,17,active,1,False,142,5,True,,,2020-07-28 21:23:05,2020
128,143,0,0,True,True,2020-07-28 20:57:00+00:00,6,active,0,False,143,17,True,,,2020-07-28 21:23:05,2020
129,144,0,0,True,True,2020-07-28 21:11:18+00:00,11,active,0,False,144,8,True,,,2020-07-28 21:23:05,2020
130,145,0,0,True,True,2020-07-28 19:36:31+00:00,4,active,0,False,145,15,True,,,2020-07-28 21:23:05,2020
131,146,0,0,True,True,2020-07-28 21:10:27+00:00,10,active,0,False,146,9,True,,,2020-07-28 21:23:05,2020
132,149,0,0,True,True,2020-07-28 21:15:44+00:00,4,active,0,True,149,14,True,,,2020-07-28 21:23:05,2020
133,150,0,0,True,True,2020-07-28 18:15:42+00:00,12,active,0,False,150,7,True,,,2020-07-28 21:23:05,2020
134,151,0,0,True,True,2020-07-28 21:22:04+00:00,9,active,0,False,151,10,True,,,2020-07-28 21:23:05,2020
135,152,0,0,True,True,2020-07-28 21:19:48+00:00,8,active,0,True,152,7,True,,,2020-07-28 21:23:05,2020
136,156,0,0,True,True,2020-07-28 20:26:20+00:00,10,active,0,False,156,5,True,,,2020-07-28 21:23:05,2020
137,157,0,0,True,True,2020-07-28 21:19:47+00:00,7,active,4,False,157,4,True,,,2020-07-28 21:23:05,2020
138,159,0,0,True,True,2020-07-28 21:18:31+00:00,1,active,1,False,159,13,True,,,2020-07-28 21:23:05,2020
139,160,0,0,True,True,2020-07-28 21:21:58+00:00,5,active,1,True,160,8,True,,,2020-07-28 21:23:05,2020
140,161,0,0,True,True,2020-07-28 21:14:50+00:00,12,active,2,True,161,9,True,,,2020-07-28 21:23:05,2020
141,162,0,0,True,True,2020-07-28 20:36:22+00:00,7,active,0,False,162,8,True,,,2020-07-28 21:23:05,2020
142,163,0,0,True,True,2020-07-28 21:13:00+00:00,4,active,0,True,163,15,True,,,2020-07-28 21:23:05,2020
143,167,0,0,True,True,2020-07-28 20:55:25+00:00,7,active,2,False,167,6,True,,,2020-07-28 21:23:05,2020
144,169,0,0,True,True,2020-07-28 21:17:40+00:00,9,active,1,False,169,9,True,,,2020-07-28 21:23:05,2020
145,170,0,0,True,True,2020-07-28 17:46:22+00:00,1,active,0,True,170,13,True,,,2020-07-28 21:23:05,2020
146,171,0,0,True,True,2020-07-28 20:46:05+00:00,6,active,1,True,171,16,True,,,2020-07-28 21:23:05,2020
147,173,0,0,True,True,2020-07-28 20:02:29+00:00,7,active,0,True,173,7,True,,,2020-07-28 21:23:05,2020
148,174,0,0,True,True,2020-07-28 21:11:55+00:00,6,active,0,False,174,9,True,,,2020-07-28 21:23:05,2020
149,175,0,0,True,True,2020-07-28 20:53:19+00:00,0,active,0,True,175,17,True,,,2020-07-28 21:23:05,2020
150,176,0,0,True,True,2020-07-28 20:12:33+00:00,13,active,0,False,176,2,True,,,2020-07-28 21:23:05,2020
151,177,0,0,True,True,2020-07-28 21:09:36+00:00,5,active,0,False,177,14,True,,,2020-07-28 21:23:05,2020
152,178,0,0,True,True,2020-07-28 21:19:38+00:00,5,active,1,False,178,13,True,,,2020-07-28 21:23:05,2020
153,179,0,0,True,True,2020-07-28 21:22:10+00:00,6,active,0,False,179,19,True,,,2020-07-28 21:23:05,2020
154,180,0,0,True,True,2020-07-28 21:19:28+00:00,9,active,0,False,180,10,True,,,2020-07-28 21:23:05,2020
155,181,0,0,True,True,2020-07-28 20:44:20+00:00,8,active,0,False,181,11,True,,,2020-07-28 21:23:05,2020
156,182,0,0,True,True,2020-07-28 19:58:47+00:00,9,active,0,True,182,10,True,,,2020-07-28 21:23:05,2020
157,183,0,0,True,True,2020-07-28 21:22:50+00:00,2,active,0,False,183,17,True,,,2020-07-28 21:23:05,2020
158,184,0,0,True,True,2020-07-28 21:11:15+00:00,9,active,0,False,184,10,True,,,2020-07-28 21:23:05,2020
159,185,0,0,True,True,2020-07-28 21:03:01+00:00,1,active,0,False,185,14,True,,,2020-07-28 21:23:05,2020
160,186,0,0,True,True,2020-07-28 20:59:23+00:00,10,active,0,True,186,5,True,,,2020-07-28 21:23:05,2020
161,187,0,0,True,True,2020-07-28 19:51:33+00:00,6,active,0,False,187,9,True,,,2020-07-28 21:23:05,2020
162,188,0,0,True,True,2020-07-28 18:42:44+00:00,10,active,0,False,188,5,True,,,2020-07-28 21:23:05,2020
163,189,0,0,True,True,2020-07-28 21:20:48+00:00,11,active,1,True,189,11,True,,,2020-07-28 21:23:05,2020
164,190,0,0,True,True,2020-07-28 21:18:16+00:00,21,active,1,True,190,15,True,,,2020-07-28 21:23:05,2020
165,191,0,0,True,True,2020-07-28 20:55:54+00:00,2,active,0,False,191,13,True,,,2020-07-28 21:23:05,2020
166,192,0,0,True,True,2020-07-28 21:21:47+00:00,10,active,0,False,192,9,True,,,2020-07-28 21:23:05,2020
167,193,0,0,True,True,2020-07-28 21:06:21+00:00,14,active,0,True,193,1,True,,,2020-07-28 21:23:05,2020
168,194,0,0,True,True,2020-07-28 19:53:11+00:00,18,active,0,False,194,1,True,,,2020-07-28 21:23:05,2020
169,195,0,0,True,True,2020-07-28 21:18:52+00:00,7,active,0,False,195,16,True,,,2020-07-28 21:23:05,2020
170,196,0,0,True,True,2020-07-28 19:32:19+00:00,1,active,0,True,196,9,True,,,2020-07-28 21:23:05,2020
171,197,0,0,True,True,2020-07-28 19:38:35+00:00,1,active,0,False,197,14,True,,,2020-07-28 21:23:05,2020
172,199,0,0,True,True,2020-07-28 19:44:57+00:00,3,active,0,False,199,12,True,,,2020-07-28 21:23:05,2020
173,200,0,0,True,True,2020-07-28 21:22:27+00:00,15,active,0,False,200,4,True,,,2020-07-28 21:23:05,2020
174,201,0,0,True,True,2020-07-28 18:49:12+00:00,1,active,0,False,201,14,True,,,2020-07-28 21:23:05,2020
175,202,0,0,True,True,2020-07-28 14:43:09+00:00,3,active,1,False,202,11,True,,,2020-07-28 21:23:05,2020
176,203,0,0,True,True,2020-07-28 08:58:21+00:00,2,active,0,False,203,13,True,,,2020-07-28 21:23:05,2020
177,204,0,0,True,True,2020-07-28 21:11:55+00:00,0,active,0,False,204,15,True,,,2020-07-28 21:23:05,2020
178,205,0,0,True,True,2020-07-28 12:30:54+00:00,3,active,1,False,205,11,True,,,2020-07-28 21:23:05,2020
179,206,0,0,True,True,2020-07-28 21:13:01+00:00,7,active,0,False,206,16,True,,,2020-07-28 21:23:05,2020
180,208,0,0,True,True,2020-07-28 21:22:23+00:00,11,active,0,True,208,4,True,,,2020-07-28 21:23:05,2020
181,209,0,0,True,True,2020-07-28 21:07:40+00:00,11,active,1,False,209,3,True,,,2020-07-28 21:23:05,2020
182,210,0,0,True,True,2020-07-28 13:53:23+00:00,0,active,0,False,210,15,True,,,2020-07-28 21:23:05,2020
183,211,0,0,True,True,2020-07-28 21:07:16+00:00,15,active,1,False,211,3,True,,,2020-07-28 21:23:05,2020
184,212,0,0,True,True,2020-07-28 20:53:30+00:00,3,active,0,False,212,30,True,,,2020-07-28 21:23:05,2020
185,213,0,0,True,True,2020-07-28 20:32:14+00:00,9,active,0,True,213,7,True,,,2020-07-28 21:23:05,2020
186,214,0,0,True,True,2020-07-28 19:59:13+00:00,10,active,0,False,214,5,True,,,2020-07-28 21:23:05,2020
187,215,0,0,True,True,2020-07-28 17:42:05+00:00,14,active,1,False,215,0,True,,,2020-07-28 21:23:05,2020
188,216,0,0,True,True,2020-07-28 12:48:44+00:00,15,active,1,False,216,3,True,,,2020-07-28 21:23:05,2020
189,217,0,0,True,True,2020-07-28 20:54:30+00:00,7,active,0,False,217,12,True,,,2020-07-28 21:23:05,2020
190,218,0,0,True,True,2020-07-28 21:09:16+00:00,8,active,0,False,218,7,True,,,2020-07-28 21:23:05,2020
191,219,0,0,True,True,2020-07-28 19:42:26+00:00,13,active,0,False,219,2,True,,,2020-07-28 21:23:05,2020
192,221,0,0,True,True,2020-07-28 20:56:03+00:00,3,active,2,False,221,14,True,,,2020-07-28 21:23:05,2020
193,222,0,0,True,True,2020-07-28 20:51:58+00:00,7,active,0,True,222,7,True,,,2020-07-28 21:23:05,2020
194,224,0,0,True,True,2020-07-28 21:04:40+00:00,10,active,0,False,224,7,True,,,2020-07-28 21:23:05,2020
195,225,0,0,True,True,2020-07-28 21:19:12+00:00,16,active,1,False,225,2,True,,,2020-07-28 21:23:05,2020
196,226,0,0,True,True,2020-07-28 21:22:16+00:00,4,active,0,False,226,11,True,,,2020-07-28 21:23:05,2020
197,227,0,0,True,True,2020-07-28 21:13:21+00:00,3,active,1,False,227,15,True,,,2020-07-28 21:23:05,2020
198,228,0,0,True,True,2020-07-28 20:48:10+00:00,6,active,0,False,228,13,True,,,2020-07-28 21:23:05,2020
199,232,0,0,True,True,2020-07-28 21:22:00+00:00,5,active,0,False,232,6,True,,,2020-07-28 21:23:05,2020
200,233,0,0,True,True,2020-07-28 21:16:58+00:00,10,active,0,False,233,5,True,,,2020-07-28 21:23:05,2020
201,234,0,0,True,True,2020-07-28 21:21:36+00:00,6,active,0,False,234,9,True,,,2020-07-28 21:23:05,2020
202,235,0,0,True,True,2020-07-28 20:21:25+00:00,12,active,0,False,235,3,True,,,2020-07-28 21:23:05,2020
203,236,0,0,True,True,2020-07-28 20:43:38+00:00,5,active,0,False,236,10,True,,,2020-07-28 21:23:05,2020
204,239,0,0,True,True,2020-07-28 21:15:56+00:00,1,active,0,False,239,14,True,,,2020-07-28 21:23:05,2020
205,255,0,0,True,True,2020-07-28 16:47:53+00:00,7,active,0,False,255,8,True,,,2020-07-28 21:23:05,2020
206,258,0,0,True,True,2020-07-28 20:51:33+00:00,7,active,0,False,258,8,True,,,2020-07-28 21:23:05,2020
207,259,0,0,True,True,2020-07-28 11:55:38+00:00,0,active,1,False,259,14,True,,,2020-07-28 21:23:05,2020
208,260,0,0,True,False,2020-07-28 17:40:18+00:00,13,active,0,False,260,2,False,,,2020-07-28 21:23:05,2020
209,271,0,0,True,True,2020-07-28 17:01:28+00:00,6,active,1,False,271,8,True,,,2020-07-28 21:23:05,2020
210,272,0,0,True,True,2020-07-28 21:10:17+00:00,12,active,0,False,272,7,True,,,2020-07-28 21:23:05,2020
211,273,0,0,True,True,2020-07-28 21:22:32+00:00,23,active,1,False,273,16,True,,,2020-07-28 21:23:05,2020
212,279,0,0,True,True,2020-07-28 21:17:34+00:00,10,active,0,False,279,9,True,,,2020-07-28 21:23:05,2020
213,280,0,0,True,True,2020-07-28 21:03:22+00:00,4,active,0,False,280,15,True,,,2020-07-28 21:23:05,2020
214,282,0,0,True,True,2020-07-28 21:22:49+00:00,11,active,0,False,282,4,True,,,2020-07-28 21:23:05,2020
215,296,0,0,True,True,2020-07-28 20:57:57+00:00,8,active,0,False,296,15,True,,,2020-07-28 21:23:05,2020
216,318,0,0,True,True,2020-07-28 21:15:33+00:00,13,active,1,False,318,5,True,,,2020-07-28 21:23:05,2020
217,319,0,0,True,True,2020-07-28 21:12:56+00:00,7,active,0,False,319,18,True,,,2020-07-28 21:23:05,2020
218,327,0,0,True,True,2020-07-28 21:09:22+00:00,9,active,0,False,327,6,True,,,2020-07-28 21:23:05,2020
219,328,0,0,True,True,2020-07-28 21:20:02+00:00,9,active,0,False,328,6,True,,,2020-07-28 21:23:05,2020
