,station_id,is_returning,legacy_id,station_status,last_reported,num_ebikes_available,eightd_has_available_keys,is_renting,num_docks_available,num_bikes_disabled,num_bikes_available,is_installed,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
214,282,True,282,active,2020-07-31 17:32:28+00:00,0,False,True,6,2,7,True,0,,,2020-07-31 17:35:00,2020
215,296,True,296,active,2020-07-31 17:02:01+00:00,0,False,True,9,1,13,True,0,,,2020-07-31 17:35:00,2020
216,318,True,318,active,2020-07-31 17:33:30+00:00,0,False,True,1,0,18,True,0,,,2020-07-31 17:35:00,2020
217,319,True,319,active,2020-07-31 17:06:08+00:00,0,False,True,20,0,5,True,0,,,2020-07-31 17:35:00,2020
218,327,True,327,active,2020-07-31 16:30:27+00:00,0,False,True,7,0,8,True,0,,,2020-07-31 17:35:00,2020
219,328,True,328,active,2020-07-31 17:28:12+00:00,0,False,True,12,0,3,True,0,,,2020-07-31 17:35:00,2020
220,329,True,329,active,2020-07-31 17:28:58+00:00,0,False,True,4,0,11,True,0,,,2020-07-31 17:35:00,2020
221,330,True,330,active,2020-07-31 17:03:07+00:00,0,False,True,13,0,2,True,0,,,2020-07-31 17:35:00,2020
222,331,True,331,active,2020-07-31 17:22:22+00:00,0,False,True,0,2,13,True,0,,,2020-07-31 17:35:00,2020
223,332,True,332,active,2020-07-31 16:57:11+00:00,0,False,True,14,0,1,True,0,,,2020-07-31 17:35:00,2020
224,333,True,333,active,2020-07-31 16:09:06+00:00,0,False,True,8,0,17,True,0,,,2020-07-31 17:35:00,2020
225,334,True,334,active,2020-07-31 17:31:52+00:00,0,False,True,3,0,16,True,0,,,2020-07-31 17:35:00,2020
226,335,True,335,active,2020-07-31 17:13:11+00:00,0,False,True,1,0,18,True,0,,,2020-07-31 17:35:00,2020
227,336,True,336,active,2020-07-31 17:34:04+00:00,0,False,True,3,1,11,True,0,,,2020-07-31 17:35:00,2020
228,337,True,337,active,2020-07-31 15:45:35+00:00,0,False,True,4,1,10,True,0,,,2020-07-31 17:35:00,2020
229,338,True,338,active,2020-07-31 16:50:27+00:00,0,False,True,14,0,1,True,0,,,2020-07-31 17:35:00,2020
230,339,True,339,active,2020-07-31 17:26:41+00:00,0,False,True,4,0,11,True,0,,,2020-07-31 17:35:00,2020
231,340,True,340,active,2020-07-31 16:45:10+00:00,0,False,True,5,0,14,True,0,,,2020-07-31 17:35:00,2020
232,341,True,341,active,2020-07-31 16:13:56+00:00,0,True,True,8,0,7,True,0,,,2020-07-31 17:35:00,2020
233,342,True,342,active,2020-07-31 17:33:38+00:00,0,False,True,10,0,5,True,0,,,2020-07-31 17:35:00,2020
234,343,True,343,active,2020-07-31 08:32:11+00:00,0,False,True,10,1,4,True,0,,,2020-07-31 17:35:00,2020
235,344,True,344,active,2020-07-31 16:51:15+00:00,0,False,True,17,0,2,True,0,,,2020-07-31 17:35:00,2020
236,345,True,345,active,2020-07-31 15:34:21+00:00,0,False,True,18,0,1,True,0,,,2020-07-31 17:35:00,2020
237,346,True,346,active,2020-07-31 15:28:09+00:00,0,False,True,15,0,0,True,0,,,2020-07-31 17:35:00,2020
238,347,True,347,active,2020-07-31 17:24:54+00:00,0,False,True,12,0,3,True,0,,,2020-07-31 17:35:00,2020
239,348,True,348,active,2020-07-31 17:12:47+00:00,0,False,True,2,2,11,True,0,,,2020-07-31 17:35:00,2020
240,349,True,349,active,2020-07-31 16:49:12+00:00,0,True,True,6,0,11,True,0,,,2020-07-31 17:35:00,2020
241,350,True,350,active,2020-07-31 08:56:33+00:00,0,False,True,16,0,1,True,0,,,2020-07-31 17:35:00,2020
242,351,True,351,active,2020-07-31 15:40:55+00:00,0,False,True,7,1,7,True,0,,,2020-07-31 17:35:00,2020
243,352,True,352,active,2020-07-31 17:32:52+00:00,0,False,True,12,0,3,True,0,,,2020-07-31 17:35:00,2020
244,353,True,353,active,2020-07-31 17:28:08+00:00,0,True,True,4,0,11,True,0,,,2020-07-31 17:35:00,2020
245,354,True,354,active,2020-07-31 11:35:10+00:00,0,False,True,15,0,0,True,0,,,2020-07-31 17:35:00,2020
246,355,True,355,active,2020-07-31 16:45:18+00:00,0,False,True,8,0,9,True,0,,,2020-07-31 17:35:00,2020
247,356,True,356,active,2020-07-31 17:32:43+00:00,0,False,True,2,0,21,True,0,,,2020-07-31 17:35:00,2020
248,357,True,357,active,2020-07-31 17:16:45+00:00,0,False,True,1,0,14,True,0,,,2020-07-31 17:35:00,2020
249,358,True,358,active,2020-07-31 17:28:15+00:00,0,False,True,10,0,9,True,0,,,2020-07-31 17:35:00,2020
250,359,True,359,active,2020-07-31 17:31:37+00:00,0,False,True,12,0,3,True,0,,,2020-07-31 17:35:00,2020
251,360,True,360,active,2020-07-31 16:43:15+00:00,0,False,True,14,0,1,True,0,,,2020-07-31 17:35:00,2020
252,361,True,361,active,2020-07-31 17:24:53+00:00,0,False,True,18,0,1,True,0,,,2020-07-31 17:35:00,2020
253,362,True,362,active,2020-07-31 17:23:27+00:00,0,False,True,7,0,12,True,0,,,2020-07-31 17:35:00,2020
254,363,True,363,active,2020-07-31 16:55:02+00:00,0,False,True,4,0,15,True,0,,,2020-07-31 17:35:00,2020
255,364,True,364,active,2020-07-31 17:25:18+00:00,0,False,True,7,1,11,True,0,,,2020-07-31 17:35:00,2020
256,365,True,365,active,2020-07-31 17:21:59+00:00,0,False,True,10,0,9,True,0,,,2020-07-31 17:35:00,2020
257,366,True,366,active,2020-07-31 17:23:25+00:00,0,False,True,14,0,1,True,0,,,2020-07-31 17:35:00,2020
258,367,True,367,active,2020-07-31 16:29:16+00:00,0,False,True,1,0,18,True,0,,,2020-07-31 17:35:00,2020
259,368,True,368,active,2020-07-31 16:26:49+00:00,0,False,True,11,1,3,True,0,,,2020-07-31 17:35:00,2020
260,369,True,369,active,2020-07-31 17:05:46+00:00,0,False,True,7,0,8,True,0,,,2020-07-31 17:35:00,2020
261,370,True,370,active,2020-07-31 16:35:25+00:00,0,False,True,3,0,16,True,0,,,2020-07-31 17:35:00,2020
262,371,True,371,active,2020-07-31 12:10:25+00:00,0,False,True,10,0,9,True,0,,,2020-07-31 17:35:00,2020
263,372,True,372,active,2020-07-31 17:25:09+00:00,0,False,True,10,0,9,True,0,,,2020-07-31 17:35:00,2020
264,373,True,373,active,2020-07-31 08:41:28+00:00,0,False,True,5,0,10,True,0,,,2020-07-31 17:35:00,2020
265,374,True,374,active,2020-07-31 17:28:18+00:00,0,False,True,8,0,11,True,0,,,2020-07-31 17:35:00,2020
266,376,True,376,active,2020-07-31 16:14:15+00:00,0,False,True,3,0,12,True,0,,,2020-07-31 17:35:00,2020
267,377,True,377,active,2020-07-31 16:57:12+00:00,0,False,True,6,1,12,True,0,,,2020-07-31 17:35:00,2020
268,378,True,378,active,2020-07-31 17:13:29+00:00,0,False,True,14,1,4,True,0,,,2020-07-31 17:35:00,2020
269,379,True,379,active,2020-07-31 17:12:34+00:00,0,False,True,11,0,4,True,0,,,2020-07-31 17:35:00,2020
270,380,True,380,active,2020-07-31 16:53:44+00:00,0,False,True,1,0,17,True,0,,,2020-07-31 17:35:00,2020
271,381,True,381,active,2020-07-31 17:21:58+00:00,0,False,True,9,1,9,True,0,,,2020-07-31 17:35:00,2020
272,384,True,384,active,2020-07-31 17:33:02+00:00,0,True,True,7,0,12,True,0,,,2020-07-31 17:35:00,2020
273,385,True,385,active,2020-07-31 16:35:32+00:00,0,False,True,0,0,14,True,1,,,2020-07-31 17:35:00,2020
274,386,True,386,active,2020-07-31 17:18:02+00:00,0,False,True,12,0,7,True,0,,,2020-07-31 17:35:00,2020
275,387,True,387,active,2020-07-31 17:13:53+00:00,0,False,True,4,0,11,True,0,,,2020-07-31 17:35:00,2020
276,388,True,388,active,2020-07-31 08:46:35+00:00,0,False,True,7,0,4,True,0,,,2020-07-31 17:35:00,2020
277,389,True,389,active,2020-07-31 17:15:48+00:00,0,False,True,2,0,12,True,0,,,2020-07-31 17:35:00,2020
278,390,True,390,active,2020-07-31 17:12:01+00:00,0,False,True,2,0,13,True,0,,,2020-07-31 17:35:00,2020
279,391,True,391,active,2020-07-31 08:51:47+00:00,0,False,True,2,0,13,True,0,,,2020-07-31 17:35:00,2020
280,392,True,392,active,2020-07-31 15:32:30+00:00,0,False,True,8,0,7,True,0,,,2020-07-31 17:35:00,2020
281,393,True,393,active,2020-07-31 14:15:16+00:00,0,False,True,9,2,4,True,0,,,2020-07-31 17:35:00,2020
282,394,True,394,active,2020-07-31 08:57:02+00:00,0,False,True,14,0,0,True,0,,,2020-07-31 17:35:00,2020
283,395,True,395,active,2020-07-31 16:46:35+00:00,0,False,True,6,0,9,True,0,,,2020-07-31 17:35:00,2020
284,396,True,396,active,2020-07-31 16:30:22+00:00,0,False,True,7,0,8,True,0,,,2020-07-31 17:35:00,2020
285,397,True,397,active,2020-07-31 17:20:27+00:00,0,False,True,5,0,10,True,0,,,2020-07-31 17:35:00,2020
286,398,True,398,active,2020-07-31 17:21:16+00:00,0,False,True,13,0,6,True,0,,,2020-07-31 17:35:00,2020
287,399,True,399,active,2020-07-31 17:17:36+00:00,0,False,True,4,0,11,True,0,,,2020-07-31 17:35:00,2020
288,400,True,400,active,2020-07-31 17:05:35+00:00,0,False,True,14,0,13,True,0,,,2020-07-31 17:35:00,2020
289,401,True,401,active,2020-07-31 17:22:58+00:00,0,False,True,8,0,7,True,0,,,2020-07-31 17:35:00,2020
290,402,True,402,active,2020-07-31 17:10:33+00:00,0,False,True,14,0,1,True,0,,,2020-07-31 17:35:00,2020
291,403,True,403,active,2020-07-31 17:07:37+00:00,0,False,True,9,0,6,True,0,,,2020-07-31 17:35:00,2020
292,404,True,404,active,2020-07-31 17:28:18+00:00,0,False,True,16,0,0,True,0,,,2020-07-31 17:35:00,2020
293,405,True,405,active,2020-07-31 16:47:58+00:00,0,False,True,8,1,10,True,0,,,2020-07-31 17:35:00,2020
294,406,True,406,active,2020-07-31 16:52:51+00:00,0,False,True,9,2,4,True,0,,,2020-07-31 17:35:00,2020
295,407,True,407,active,2020-07-31 15:46:46+00:00,0,False,True,15,0,4,True,0,,,2020-07-31 17:35:00,2020
296,408,True,408,active,2020-07-31 16:51:04+00:00,0,False,True,5,0,10,True,0,,,2020-07-31 17:35:00,2020
297,409,True,409,active,2020-07-31 17:20:14+00:00,0,False,True,15,0,4,True,0,,,2020-07-31 17:35:00,2020
298,410,True,410,active,2020-07-31 11:57:41+00:00,0,False,True,4,0,15,True,0,,,2020-07-31 17:35:00,2020
299,411,True,411,active,2020-07-31 13:41:34+00:00,0,False,True,2,0,13,True,0,,,2020-07-31 17:35:00,2020
300,412,True,412,active,2020-07-31 17:28:43+00:00,0,False,True,17,0,2,True,0,,,2020-07-31 17:35:00,2020
301,413,True,413,active,2020-07-31 17:16:57+00:00,0,False,True,2,0,17,True,0,,,2020-07-31 17:35:00,2020
302,414,True,414,active,2020-07-31 17:01:41+00:00,0,False,True,20,0,3,True,0,,,2020-07-31 17:35:00,2020
303,415,True,415,active,2020-07-31 17:11:33+00:00,0,False,True,14,0,5,True,0,,,2020-07-31 17:35:00,2020
304,416,True,416,active,2020-07-31 17:06:31+00:00,0,False,True,6,0,9,True,0,,,2020-07-31 17:35:00,2020
305,417,True,417,active,2020-07-31 17:17:01+00:00,0,False,True,16,0,3,True,0,,,2020-07-31 17:35:00,2020
306,419,True,419,active,2020-07-31 14:52:42+00:00,0,False,True,4,0,11,True,0,,,2020-07-31 17:35:00,2020
307,420,False,420,out_of_service,1970-01-02 00:00:00+00:00,0,False,False,0,0,0,False,0,,,2020-07-31 17:35:00,1970
308,421,True,421,active,2020-07-31 13:31:55+00:00,0,False,True,9,1,9,True,0,,,2020-07-31 17:35:00,2020
309,422,True,422,active,2020-07-31 08:56:02+00:00,0,False,True,1,0,14,True,0,,,2020-07-31 17:35:00,2020
310,423,True,423,active,2020-07-31 16:40:13+00:00,0,False,True,10,0,9,True,0,,,2020-07-31 17:35:00,2020
311,424,True,424,active,2020-07-31 17:31:34+00:00,0,False,True,14,0,5,True,0,,,2020-07-31 17:35:00,2020
312,425,True,425,active,2020-07-31 15:49:42+00:00,0,False,True,13,0,3,True,0,,,2020-07-31 17:35:00,2020
313,426,True,426,active,2020-07-31 17:02:58+00:00,0,False,True,12,1,14,True,0,,,2020-07-31 17:35:00,2020
314,427,True,427,active,2020-07-31 16:16:33+00:00,0,False,True,9,0,10,True,0,,,2020-07-31 17:35:00,2020
315,428,True,428,active,2020-07-31 17:20:24+00:00,0,False,True,5,0,14,True,0,,,2020-07-31 17:35:00,2020
316,430,True,430,active,2020-07-31 08:57:32+00:00,0,False,True,3,0,16,True,0,,,2020-07-31 17:35:00,2020
317,431,True,431,active,2020-07-31 08:56:53+00:00,0,False,True,12,1,2,True,0,,,2020-07-31 17:35:00,2020
318,432,True,432,active,2020-07-31 12:25:21+00:00,0,False,True,13,0,6,True,0,,,2020-07-31 17:35:00,2020
319,433,True,433,active,2020-07-31 14:04:48+00:00,0,False,True,19,0,0,True,0,,,2020-07-31 17:35:00,2020
320,434,True,434,active,2020-07-31 17:04:11+00:00,0,False,True,11,1,7,True,0,,,2020-07-31 17:35:00,2020
321,435,True,435,active,2020-07-31 17:10:58+00:00,0,False,True,2,2,11,True,0,,,2020-07-31 17:35:00,2020
322,436,True,436,active,2020-07-31 17:07:48+00:00,0,False,True,10,0,5,True,0,,,2020-07-31 17:35:00,2020
323,437,True,437,active,2020-07-31 17:33:36+00:00,0,False,True,2,0,17,True,0,,,2020-07-31 17:35:00,2020
324,440,True,440,active,2020-07-31 16:48:17+00:00,0,False,True,10,0,7,True,0,,,2020-07-31 17:35:00,2020
325,441,True,441,active,2020-07-31 14:20:23+00:00,0,False,True,9,0,10,True,0,,,2020-07-31 17:35:00,2020
326,442,True,442,active,2020-07-31 17:07:48+00:00,0,False,True,14,0,1,True,0,,,2020-07-31 17:35:00,2020
327,443,True,443,active,2020-07-31 17:18:39+00:00,0,False,True,16,0,3,True,0,,,2020-07-31 17:35:00,2020
328,445,True,445,active,2020-07-31 17:02:29+00:00,0,False,True,11,0,8,True,0,,,2020-07-31 17:35:00,2020
329,446,True,446,active,2020-07-31 17:22:08+00:00,0,False,True,1,0,11,True,0,,,2020-07-31 17:35:00,2020
330,447,True,447,active,2020-07-31 16:47:27+00:00,0,False,True,19,0,0,True,0,,,2020-07-31 17:35:00,2020
331,448,True,448,active,2020-07-31 08:56:09+00:00,0,False,True,8,0,3,True,0,,,2020-07-31 17:35:00,2020
332,449,True,449,out_of_service,1970-01-02 00:00:00+00:00,0,False,True,0,0,0,False,0,,,2020-07-31 17:35:00,1970
333,450,True,450,active,2020-07-31 16:43:03+00:00,0,False,True,14,0,1,True,0,,,2020-07-31 17:35:00,2020
334,451,True,451,active,2020-07-31 16:37:47+00:00,0,False,True,15,0,0,True,0,,,2020-07-31 17:35:00,2020
335,452,True,452,active,2020-07-31 17:33:42+00:00,0,False,True,9,0,6,True,0,,,2020-07-31 17:35:00,2020
336,453,True,453,active,2020-07-31 14:01:16+00:00,0,False,True,15,0,0,True,0,,,2020-07-31 17:35:00,2020
337,454,True,454,active,2020-07-31 17:19:16+00:00,0,False,True,10,0,5,True,0,,,2020-07-31 17:35:00,2020
338,455,True,455,active,2020-07-31 16:17:52+00:00,0,False,True,5,0,7,True,0,,,2020-07-31 17:35:00,2020
