,is_returning,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,station_id,last_reported,legacy_id,num_bikes_available,is_installed,is_renting,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
39,True,0,active,True,16,47,2020-08-18 20:55:48+00:00,47,3,True,True,0,0,,,2020-08-18 20:56:40,2020
40,True,0,active,False,5,48,2020-08-18 20:14:06+00:00,48,13,True,True,0,1,,,2020-08-18 20:56:40,2020
41,True,0,active,False,2,49,2020-08-18 20:52:19+00:00,49,16,True,True,0,0,,,2020-08-18 20:56:40,2020
42,True,0,active,True,3,50,2020-08-18 20:54:34+00:00,50,12,True,True,0,0,,,2020-08-18 20:56:40,2020
43,True,0,active,False,14,51,2020-08-18 20:19:04+00:00,51,1,True,True,0,0,,,2020-08-18 20:56:40,2020
44,True,0,active,True,7,52,2020-08-18 20:50:34+00:00,52,15,True,True,0,1,,,2020-08-18 20:56:40,2020
45,True,0,active,False,18,53,2020-08-18 20:51:57+00:00,53,1,True,True,0,0,,,2020-08-18 20:56:40,2020
46,True,0,active,False,1,54,2020-08-18 20:36:38+00:00,54,13,True,True,0,1,,,2020-08-18 20:56:40,2020
47,True,0,active,False,11,55,2020-08-18 20:54:11+00:00,55,4,True,True,0,0,,,2020-08-18 20:56:40,2020
48,True,0,active,False,9,56,2020-08-18 20:24:15+00:00,56,8,True,True,0,1,,,2020-08-18 20:56:40,2020
49,True,0,active,True,13,57,2020-08-18 20:51:57+00:00,57,1,True,True,0,0,,,2020-08-18 20:56:40,2020
50,True,0,active,True,9,58,2020-08-18 20:55:03+00:00,58,8,True,True,0,2,,,2020-08-18 20:56:40,2020
51,True,0,active,True,16,59,2020-08-18 20:46:44+00:00,59,3,True,True,0,0,,,2020-08-18 20:56:40,2020
52,True,0,active,False,9,60,2020-08-18 20:55:48+00:00,60,10,True,True,0,0,,,2020-08-18 20:56:40,2020
53,True,0,active,False,19,61,2020-08-18 20:35:43+00:00,61,0,True,True,0,0,,,2020-08-18 20:56:40,2020
54,True,0,active,False,4,63,2020-08-18 20:41:55+00:00,63,11,True,True,0,0,,,2020-08-18 20:56:40,2020
55,True,0,active,False,9,64,2020-08-18 20:53:32+00:00,64,10,True,True,0,0,,,2020-08-18 20:56:40,2020
56,True,0,active,False,19,65,2020-08-18 20:39:01+00:00,65,4,True,True,0,0,,,2020-08-18 20:56:40,2020
57,True,0,active,False,14,66,2020-08-18 20:48:13+00:00,66,0,True,True,0,1,,,2020-08-18 20:56:40,2020
58,True,0,active,True,9,67,2020-08-18 20:54:39+00:00,67,17,True,True,0,1,,,2020-08-18 20:56:40,2020
59,True,0,active,True,0,68,2020-08-18 20:56:03+00:00,68,19,True,True,0,0,,,2020-08-18 20:56:40,2020
60,True,0,active,True,2,69,2020-08-18 20:52:53+00:00,69,17,True,True,0,0,,,2020-08-18 20:56:40,2020
61,True,0,active,False,2,70,2020-08-18 20:46:09+00:00,70,21,True,True,0,0,,,2020-08-18 20:56:40,2020
62,True,0,active,False,14,71,2020-08-18 20:49:00+00:00,71,9,True,True,0,0,,,2020-08-18 20:56:40,2020
63,True,0,active,False,3,72,2020-08-18 20:56:01+00:00,72,20,True,True,0,0,,,2020-08-18 20:56:40,2020
64,True,0,active,False,5,73,2020-08-18 20:52:42+00:00,73,8,True,True,0,2,,,2020-08-18 20:56:40,2020
65,True,0,active,True,6,74,2020-08-18 20:48:50+00:00,74,13,True,True,0,0,,,2020-08-18 20:56:40,2020
66,True,0,active,False,8,75,2020-08-18 20:38:01+00:00,75,7,True,True,0,0,,,2020-08-18 20:56:40,2020
67,True,0,active,False,11,76,2020-08-18 20:55:32+00:00,76,6,True,True,0,0,,,2020-08-18 20:56:40,2020
68,True,0,active,False,10,77,2020-08-18 20:35:33+00:00,77,5,True,True,0,0,,,2020-08-18 20:56:40,2020
69,True,0,active,False,7,78,2020-08-18 20:51:59+00:00,78,11,True,True,0,1,,,2020-08-18 20:56:40,2020
70,True,0,active,False,11,79,2020-08-18 20:32:10+00:00,79,8,True,True,0,0,,,2020-08-18 20:56:40,2020
71,True,0,active,False,4,80,2020-08-18 20:40:58+00:00,80,31,True,True,0,0,,,2020-08-18 20:56:40,2020
72,True,0,active,False,0,81,2020-08-18 20:44:47+00:00,81,19,True,True,0,0,,,2020-08-18 20:56:40,2020
73,True,0,active,False,10,82,2020-08-18 20:30:42+00:00,82,4,True,True,0,1,,,2020-08-18 20:56:40,2020
74,True,0,active,False,5,84,2020-08-18 20:52:44+00:00,84,10,True,True,0,0,,,2020-08-18 20:56:40,2020
75,True,0,active,False,9,85,2020-08-18 20:56:26+00:00,85,10,True,True,0,0,,,2020-08-18 20:56:40,2020
76,True,0,active,False,16,86,2020-08-18 20:54:07+00:00,86,3,True,True,0,0,,,2020-08-18 20:56:40,2020
77,True,0,active,False,8,87,2020-08-18 20:17:16+00:00,87,7,True,True,0,0,,,2020-08-18 20:56:40,2020
78,True,0,active,False,10,89,2020-08-18 20:39:43+00:00,89,9,True,True,0,0,,,2020-08-18 20:56:40,2020
79,True,0,active,False,13,90,2020-08-18 20:55:42+00:00,90,6,True,True,0,0,,,2020-08-18 20:56:40,2020
80,True,0,active,False,11,91,2020-08-18 20:51:26+00:00,91,7,True,True,0,1,,,2020-08-18 20:56:40,2020
81,True,0,active,False,2,92,2020-08-18 16:50:17+00:00,92,16,True,True,0,1,,,2020-08-18 20:56:40,2020
82,True,0,active,False,0,93,2020-08-18 20:42:02+00:00,93,13,True,True,0,2,,,2020-08-18 20:56:40,2020
83,True,0,active,False,7,94,2020-08-18 20:40:22+00:00,94,4,True,True,0,0,,,2020-08-18 20:56:40,2020
84,True,0,active,False,9,95,2020-08-18 20:52:05+00:00,95,3,True,True,0,3,,,2020-08-18 20:56:40,2020
85,True,0,active,False,6,96,2020-08-18 20:52:34+00:00,96,13,True,True,0,0,,,2020-08-18 20:56:40,2020
86,True,0,active,False,10,97,2020-08-18 20:54:51+00:00,97,7,True,True,0,2,,,2020-08-18 20:56:40,2020
87,True,0,active,False,18,98,2020-08-18 20:55:18+00:00,98,5,True,True,0,0,,,2020-08-18 20:56:40,2020
88,True,0,active,False,3,99,2020-08-18 20:27:07+00:00,99,11,True,True,0,1,,,2020-08-18 20:56:40,2020
89,True,0,active,True,16,100,2020-08-18 20:55:43+00:00,100,9,True,True,0,0,,,2020-08-18 20:56:40,2020
90,True,0,active,False,8,101,2020-08-18 20:23:10+00:00,101,7,True,True,0,0,,,2020-08-18 20:56:40,2020
91,True,0,active,False,11,102,2020-08-18 20:21:34+00:00,102,4,True,True,0,0,,,2020-08-18 20:56:40,2020
92,True,0,active,False,13,103,2020-08-18 20:53:48+00:00,103,2,True,True,0,0,,,2020-08-18 20:56:40,2020
93,True,0,active,False,17,104,2020-08-18 20:39:48+00:00,104,2,True,True,0,0,,,2020-08-18 20:56:40,2020
94,True,0,active,False,15,105,2020-08-18 20:42:11+00:00,105,4,True,True,0,0,,,2020-08-18 20:56:40,2020
95,True,0,active,False,7,106,2020-08-18 20:26:10+00:00,106,8,True,True,0,0,,,2020-08-18 20:56:40,2020
96,True,0,active,False,8,107,2020-08-18 20:52:21+00:00,107,9,True,True,0,2,,,2020-08-18 20:56:40,2020
97,True,0,active,False,5,108,2020-08-18 20:49:34+00:00,108,12,True,True,0,0,,,2020-08-18 20:56:40,2020
98,True,0,active,False,29,109,2020-08-18 19:32:03+00:00,109,5,True,True,0,1,,,2020-08-18 20:56:40,2020
99,True,0,active,False,9,110,2020-08-18 20:52:43+00:00,110,6,True,True,0,0,,,2020-08-18 20:56:40,2020
100,True,0,active,False,13,111,2020-08-18 18:57:14+00:00,111,2,True,True,0,0,,,2020-08-18 20:56:40,2020
101,True,0,active,False,5,112,2020-08-18 20:22:52+00:00,112,10,True,True,0,0,,,2020-08-18 20:56:40,2020
102,True,0,active,False,7,113,2020-08-18 20:54:16+00:00,113,6,True,True,0,2,,,2020-08-18 20:56:40,2020
103,True,0,active,False,15,114,2020-08-18 20:43:36+00:00,114,0,True,True,0,0,,,2020-08-18 20:56:40,2020
104,True,0,active,False,6,115,2020-08-18 20:45:13+00:00,115,13,True,True,0,0,,,2020-08-18 20:56:40,2020
105,True,0,active,False,15,116,2020-08-18 20:47:18+00:00,116,8,True,True,0,0,,,2020-08-18 20:56:40,2020
106,True,0,active,False,12,117,2020-08-18 20:50:49+00:00,117,7,True,True,0,0,,,2020-08-18 20:56:40,2020
107,True,0,active,False,7,118,2020-08-18 20:54:49+00:00,118,11,True,True,0,1,,,2020-08-18 20:56:40,2020
108,True,0,active,False,9,119,2020-08-18 20:44:35+00:00,119,5,True,True,0,1,,,2020-08-18 20:56:40,2020
109,True,0,active,False,4,120,2020-08-18 20:55:22+00:00,120,10,True,True,0,1,,,2020-08-18 20:56:40,2020
110,True,0,active,False,5,121,2020-08-18 20:44:49+00:00,121,11,True,True,0,1,,,2020-08-18 20:56:40,2020
111,True,0,active,False,5,122,2020-08-18 20:38:02+00:00,122,10,True,True,0,0,,,2020-08-18 20:56:40,2020
112,True,0,active,False,13,124,2020-08-18 19:45:49+00:00,124,2,True,True,0,0,,,2020-08-18 20:56:40,2020
113,True,0,active,False,10,125,2020-08-18 20:56:12+00:00,125,3,True,True,1,1,,,2020-08-18 20:56:40,2020
114,True,0,active,False,4,126,2020-08-18 20:18:03+00:00,126,10,True,True,0,1,,,2020-08-18 20:56:40,2020
115,True,0,active,False,4,128,2020-08-18 20:11:26+00:00,128,15,True,True,0,0,,,2020-08-18 20:56:40,2020
116,True,0,active,False,6,129,2020-08-18 19:37:52+00:00,129,13,True,True,0,0,,,2020-08-18 20:56:40,2020
117,True,0,active,False,3,130,2020-08-18 18:23:23+00:00,130,12,True,True,0,0,,,2020-08-18 20:56:40,2020
118,True,0,active,False,14,131,2020-08-18 20:43:53+00:00,131,4,True,True,0,0,,,2020-08-18 20:56:40,2020
119,True,0,active,False,8,133,2020-08-18 19:28:45+00:00,133,13,True,True,0,2,,,2020-08-18 20:56:40,2020
120,True,0,active,False,15,135,2020-08-18 20:00:20+00:00,135,2,True,True,0,0,,,2020-08-18 20:56:40,2020
121,True,0,active,False,14,136,2020-08-18 19:54:02+00:00,136,4,True,True,0,1,,,2020-08-18 20:56:40,2020
122,True,0,active,False,6,137,2020-08-18 19:25:26+00:00,137,9,True,True,0,0,,,2020-08-18 20:56:40,2020
123,True,0,active,False,8,138,2020-08-18 19:40:31+00:00,138,5,True,True,0,2,,,2020-08-18 20:56:40,2020
124,True,0,active,False,15,139,2020-08-18 20:53:10+00:00,139,4,True,True,0,0,,,2020-08-18 20:56:40,2020
125,True,0,active,False,11,140,2020-08-18 20:42:19+00:00,140,6,True,True,0,0,,,2020-08-18 20:56:40,2020
126,True,0,active,False,9,141,2020-08-18 20:52:15+00:00,141,6,True,True,0,0,,,2020-08-18 20:56:40,2020
127,True,0,active,False,5,142,2020-08-18 20:41:37+00:00,142,18,True,True,0,0,,,2020-08-18 20:56:40,2020
128,True,0,active,False,17,143,2020-08-18 20:52:32+00:00,143,5,True,True,0,1,,,2020-08-18 20:56:40,2020
129,True,0,active,False,3,144,2020-08-18 17:23:53+00:00,144,16,True,True,0,0,,,2020-08-18 20:56:40,2020
130,True,0,active,False,1,145,2020-08-18 20:02:58+00:00,145,17,True,True,0,1,,,2020-08-18 20:56:40,2020
131,True,0,active,False,6,146,2020-08-18 20:26:19+00:00,146,10,True,True,0,3,,,2020-08-18 20:56:40,2020
132,True,0,active,True,10,149,2020-08-18 20:53:23+00:00,149,7,True,True,0,1,,,2020-08-18 20:56:40,2020
133,True,0,active,False,7,150,2020-08-18 19:43:04+00:00,150,11,True,True,0,1,,,2020-08-18 20:56:40,2020
134,True,0,active,False,7,151,2020-08-18 20:03:50+00:00,151,12,True,True,0,0,,,2020-08-18 20:56:40,2020
135,True,0,active,True,4,152,2020-08-18 20:52:16+00:00,152,11,True,True,0,0,,,2020-08-18 20:56:40,2020
136,True,0,active,False,13,156,2020-08-18 19:52:55+00:00,156,2,True,True,0,0,,,2020-08-18 20:56:40,2020
137,True,0,active,False,7,157,2020-08-18 20:46:19+00:00,157,7,True,True,0,1,,,2020-08-18 20:56:40,2020
138,True,0,active,False,15,159,2020-08-18 20:37:53+00:00,159,0,True,True,0,0,,,2020-08-18 20:56:40,2020
139,True,0,active,True,8,160,2020-08-18 20:16:14+00:00,160,6,True,True,0,0,,,2020-08-18 20:56:40,2020
140,True,0,active,True,8,161,2020-08-18 20:46:43+00:00,161,14,True,True,0,1,,,2020-08-18 20:56:40,2020
141,True,0,active,False,9,162,2020-08-18 18:28:26+00:00,162,6,True,True,0,0,,,2020-08-18 20:56:40,2020
142,True,0,active,True,12,163,2020-08-18 20:42:24+00:00,163,7,True,True,0,0,,,2020-08-18 20:56:40,2020
143,True,0,active,False,9,167,2020-08-18 20:19:07+00:00,167,6,True,True,0,0,,,2020-08-18 20:56:40,2020
144,True,0,active,False,15,169,2020-08-18 19:59:09+00:00,169,4,True,True,0,0,,,2020-08-18 20:56:40,2020
145,True,0,active,True,13,170,2020-08-18 20:48:18+00:00,170,1,True,True,0,0,,,2020-08-18 20:56:40,2020
146,True,0,active,True,21,171,2020-08-18 20:50:29+00:00,171,2,True,True,0,0,,,2020-08-18 20:56:40,2020
147,True,0,active,True,5,173,2020-08-18 17:51:29+00:00,173,9,True,True,0,0,,,2020-08-18 20:56:40,2020
148,True,0,active,False,13,174,2020-08-18 19:27:39+00:00,174,2,True,True,0,0,,,2020-08-18 20:56:40,2020
149,True,0,active,True,10,175,2020-08-18 20:48:13+00:00,175,7,True,True,0,0,,,2020-08-18 20:56:40,2020
150,True,0,active,False,8,176,2020-08-18 19:55:55+00:00,176,7,True,True,0,0,,,2020-08-18 20:56:40,2020
151,True,0,active,False,18,177,2020-08-18 20:39:29+00:00,177,1,True,True,0,0,,,2020-08-18 20:56:40,2020
152,True,0,active,False,8,178,2020-08-18 20:41:52+00:00,178,11,True,True,0,0,,,2020-08-18 20:56:40,2020
153,True,0,active,False,9,179,2020-08-18 20:56:34+00:00,179,16,True,True,0,0,,,2020-08-18 20:56:40,2020
154,True,0,active,False,3,180,2020-08-18 20:48:43+00:00,180,16,True,True,0,0,,,2020-08-18 20:56:40,2020
155,True,0,active,False,10,181,2020-08-18 19:27:46+00:00,181,9,True,True,0,0,,,2020-08-18 20:56:40,2020
156,True,0,active,True,15,182,2020-08-18 19:51:49+00:00,182,4,True,True,0,0,,,2020-08-18 20:56:40,2020
157,True,0,active,False,4,183,2020-08-18 20:44:49+00:00,183,15,True,True,0,0,,,2020-08-18 20:56:40,2020
158,True,0,active,False,12,184,2020-08-18 20:45:11+00:00,184,7,True,True,0,0,,,2020-08-18 20:56:40,2020
159,True,0,active,False,10,185,2020-08-18 20:28:50+00:00,185,4,True,True,0,1,,,2020-08-18 20:56:40,2020
160,True,0,active,True,11,186,2020-08-18 20:40:31+00:00,186,4,True,True,0,0,,,2020-08-18 20:56:40,2020
161,True,0,active,False,5,187,2020-08-18 19:42:17+00:00,187,10,True,True,0,0,,,2020-08-18 20:56:40,2020
162,True,0,active,False,4,188,2020-08-18 20:54:38+00:00,188,11,True,True,0,0,,,2020-08-18 20:56:40,2020
163,True,0,active,True,4,189,2020-08-18 20:56:02+00:00,189,19,True,True,0,0,,,2020-08-18 20:56:40,2020
164,True,0,active,True,18,190,2020-08-18 20:54:49+00:00,190,18,True,True,0,1,,,2020-08-18 20:56:40,2020
165,True,0,active,False,13,191,2020-08-18 20:52:38+00:00,191,2,True,True,0,0,,,2020-08-18 20:56:40,2020
166,True,0,active,False,17,192,2020-08-18 20:46:22+00:00,192,2,True,True,0,0,,,2020-08-18 20:56:40,2020
167,True,0,active,True,14,193,2020-08-18 20:35:03+00:00,193,1,True,True,0,0,,,2020-08-18 20:56:40,2020
168,True,0,active,False,16,194,2020-08-18 20:50:17+00:00,194,0,True,True,0,3,,,2020-08-18 20:56:40,2020
169,True,0,active,False,20,195,2020-08-18 20:46:32+00:00,195,2,True,True,0,1,,,2020-08-18 20:56:40,2020
170,True,0,active,False,10,196,2020-08-18 19:58:53+00:00,196,0,True,True,0,0,,,2020-08-18 20:56:40,2020
171,True,0,active,False,7,197,2020-08-18 18:41:50+00:00,197,8,True,True,0,0,,,2020-08-18 20:56:40,2020
172,True,0,active,False,7,199,2020-08-18 20:44:02+00:00,199,8,True,True,0,0,,,2020-08-18 20:56:40,2020
173,True,0,active,False,5,200,2020-08-18 20:49:42+00:00,200,14,True,True,0,0,,,2020-08-18 20:56:40,2020
174,True,0,active,False,9,201,2020-08-18 19:29:27+00:00,201,6,True,True,0,0,,,2020-08-18 20:56:40,2020
175,True,0,active,False,11,202,2020-08-18 19:28:12+00:00,202,3,True,True,0,1,,,2020-08-18 20:56:40,2020
176,True,0,active,False,7,203,2020-08-18 08:39:35+00:00,203,8,True,True,0,0,,,2020-08-18 20:56:40,2020
177,True,0,active,False,12,204,2020-08-18 19:08:19+00:00,204,3,True,True,0,0,,,2020-08-18 20:56:40,2020
178,True,0,active,False,13,205,2020-08-18 20:21:05+00:00,205,2,True,True,0,0,,,2020-08-18 20:56:40,2020
179,True,0,active,True,10,206,2020-08-18 20:53:30+00:00,206,12,True,True,0,1,,,2020-08-18 20:56:40,2020
180,True,0,active,True,7,208,2020-08-18 20:53:41+00:00,208,8,True,True,0,0,,,2020-08-18 20:56:40,2020
181,True,0,active,False,1,209,2020-08-18 16:12:40+00:00,209,13,True,True,0,1,,,2020-08-18 20:56:40,2020
182,True,0,active,False,11,210,2020-08-18 18:50:30+00:00,210,3,True,True,0,1,,,2020-08-18 20:56:40,2020
183,True,0,active,False,18,211,2020-08-18 18:26:35+00:00,211,1,True,True,0,0,,,2020-08-18 20:56:40,2020
184,True,0,active,False,32,212,2020-08-18 20:34:29+00:00,212,1,True,True,0,0,,,2020-08-18 20:56:40,2020
185,True,0,active,True,14,213,2020-08-18 19:30:12+00:00,213,2,True,True,0,0,,,2020-08-18 20:56:40,2020
186,True,0,active,False,5,214,2020-08-18 20:56:16+00:00,214,10,True,True,0,0,,,2020-08-18 20:56:40,2020
187,True,0,active,False,4,215,2020-08-18 19:28:23+00:00,215,9,True,True,0,2,,,2020-08-18 20:56:40,2020
188,True,0,active,False,0,216,2020-08-18 08:04:08+00:00,216,19,True,True,0,0,,,2020-08-18 20:56:40,2020
189,True,0,active,False,10,217,2020-08-18 20:36:55+00:00,217,8,True,True,0,1,,,2020-08-18 20:56:40,2020
190,True,0,active,False,8,218,2020-08-18 20:35:33+00:00,218,5,True,True,0,2,,,2020-08-18 20:56:40,2020
191,True,0,active,False,11,219,2020-08-18 19:07:11+00:00,219,4,True,True,0,0,,,2020-08-18 20:56:40,2020
192,True,0,active,False,18,221,2020-08-18 20:51:09+00:00,221,0,True,True,0,1,,,2020-08-18 20:56:40,2020
193,True,0,active,True,12,222,2020-08-18 20:55:55+00:00,222,2,True,True,0,0,,,2020-08-18 20:56:40,2020
194,True,0,active,False,4,224,2020-08-18 20:42:25+00:00,224,12,True,True,0,1,,,2020-08-18 20:56:40,2020
195,True,0,active,False,11,225,2020-08-18 20:51:28+00:00,225,6,True,True,0,2,,,2020-08-18 20:56:40,2020
196,True,0,active,False,14,226,2020-08-18 20:55:31+00:00,226,0,True,True,0,1,,,2020-08-18 20:56:40,2020
197,True,0,active,False,15,227,2020-08-18 20:29:22+00:00,227,2,True,True,0,2,,,2020-08-18 20:56:40,2020
198,True,0,active,False,17,228,2020-08-18 20:54:29+00:00,228,2,True,True,0,0,,,2020-08-18 20:56:40,2020
199,True,0,active,False,10,232,2020-08-18 19:33:43+00:00,232,1,True,True,0,0,,,2020-08-18 20:56:40,2020
200,True,0,active,False,10,233,2020-08-18 20:51:58+00:00,233,4,True,True,0,1,,,2020-08-18 20:56:40,2020
201,True,0,active,False,13,234,2020-08-18 19:59:12+00:00,234,2,True,True,0,0,,,2020-08-18 20:56:40,2020
202,True,0,active,False,6,235,2020-08-18 20:18:49+00:00,235,9,True,True,0,0,,,2020-08-18 20:56:40,2020
203,True,0,active,False,5,236,2020-08-18 20:01:22+00:00,236,10,True,True,0,0,,,2020-08-18 20:56:40,2020
204,True,0,active,False,3,239,2020-08-18 19:34:28+00:00,239,12,True,True,0,0,,,2020-08-18 20:56:40,2020
205,True,0,active,False,8,255,2020-08-18 19:37:34+00:00,255,7,True,True,0,0,,,2020-08-18 20:56:40,2020
206,True,0,active,False,7,258,2020-08-18 11:20:18+00:00,258,8,True,True,0,0,,,2020-08-18 20:56:40,2020
207,True,0,active,False,5,259,2020-08-18 17:28:18+00:00,259,10,True,True,0,0,,,2020-08-18 20:56:40,2020
208,True,0,active,False,11,260,2020-08-18 20:07:20+00:00,260,4,True,True,0,0,,,2020-08-18 20:56:40,2020
209,True,0,active,False,5,271,2020-08-18 19:27:34+00:00,271,10,True,True,0,0,,,2020-08-18 20:56:40,2020
210,True,0,active,False,8,272,2020-08-18 20:13:15+00:00,272,11,True,True,0,0,,,2020-08-18 20:56:40,2020
211,True,0,active,False,17,273,2020-08-18 20:40:08+00:00,273,23,True,True,0,0,,,2020-08-18 20:56:40,2020
212,True,0,active,False,1,279,2020-08-18 20:29:18+00:00,279,18,True,True,0,0,,,2020-08-18 20:56:40,2020
213,True,0,active,False,8,280,2020-08-18 20:24:27+00:00,280,11,True,True,0,0,,,2020-08-18 20:56:40,2020
214,True,0,active,False,6,282,2020-08-18 20:47:54+00:00,282,9,True,True,0,0,,,2020-08-18 20:56:40,2020
215,True,0,active,False,12,296,2020-08-18 20:40:58+00:00,296,10,True,True,0,1,,,2020-08-18 20:56:40,2020
216,True,0,active,False,1,318,2020-08-18 20:55:27+00:00,318,18,True,True,0,0,,,2020-08-18 20:56:40,2020
217,True,0,active,False,21,319,2020-08-18 18:54:04+00:00,319,4,True,True,0,0,,,2020-08-18 20:56:40,2020
218,True,0,active,False,11,327,2020-08-18 19:51:44+00:00,327,4,True,True,0,0,,,2020-08-18 20:56:40,2020
219,True,0,active,False,13,328,2020-08-18 20:46:32+00:00,328,2,True,True,0,0,,,2020-08-18 20:56:40,2020
220,True,0,active,False,0,329,2020-08-18 19:13:49+00:00,329,14,True,True,0,1,,,2020-08-18 20:56:40,2020
221,True,0,active,False,10,330,2020-08-18 20:30:31+00:00,330,4,True,True,0,1,,,2020-08-18 20:56:40,2020
222,True,0,active,False,2,331,2020-08-18 20:56:12+00:00,331,13,True,True,0,0,,,2020-08-18 20:56:40,2020
