,num_bikes_disabled,is_returning,is_renting,num_docks_available,legacy_id,num_docks_disabled,is_installed,station_status,num_bikes_available,last_reported,num_ebikes_available,station_id,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,True,True,11,3,0,True,active,4,2020-07-31 13:00:08+00:00,0,3,True,,,2020-07-31 13:19:45,2020
1,0,True,True,8,4,0,True,active,11,2020-07-31 13:14:44+00:00,0,4,False,,,2020-07-31 13:19:45,2020
2,0,True,True,9,5,0,True,active,6,2020-07-31 13:11:08+00:00,0,5,False,,,2020-07-31 13:19:45,2020
3,0,True,True,7,6,0,True,active,8,2020-07-31 13:12:43+00:00,0,6,False,,,2020-07-31 13:19:45,2020
4,1,True,True,2,7,0,True,active,12,2020-07-31 13:08:14+00:00,0,7,False,,,2020-07-31 13:19:45,2020
5,2,True,True,9,8,0,True,active,8,2020-07-31 13:08:43+00:00,0,8,False,,,2020-07-31 13:19:45,2020
6,0,True,True,2,9,0,True,active,13,2020-07-31 12:57:08+00:00,0,9,False,,,2020-07-31 13:19:45,2020
7,0,True,True,3,10,0,True,active,8,2020-07-31 12:26:49+00:00,0,10,False,,,2020-07-31 13:19:45,2020
8,0,True,True,7,11,0,True,active,8,2020-07-31 13:18:55+00:00,0,11,False,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 75, 'off_dock_capacity': 50, 'off_dock_count': 57, 'dock_blocked_count': 0, 'active': True, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS'}",2020-07-31 13:19:45,2020
9,2,True,True,13,12,0,True,active,3,2020-07-31 13:14:35+00:00,0,12,True,,,2020-07-31 13:19:45,2020
10,0,True,True,10,13,0,True,active,9,2020-07-31 13:08:43+00:00,0,13,False,,,2020-07-31 13:19:45,2020
11,1,True,True,17,14,0,True,active,7,2020-07-31 13:19:43+00:00,0,14,False,,,2020-07-31 13:19:45,2020
12,2,True,True,4,15,0,True,active,9,2020-07-31 13:07:47+00:00,0,15,False,,,2020-07-31 13:19:45,2020
13,1,True,True,17,16,0,True,active,1,2020-07-31 12:58:09+00:00,0,16,True,,,2020-07-31 13:19:45,2020
14,0,True,True,5,17,0,True,active,10,2020-07-31 13:05:13+00:00,0,17,False,,,2020-07-31 13:19:45,2020
15,0,True,True,8,19,0,True,active,7,2020-07-31 12:55:27+00:00,0,19,False,,,2020-07-31 13:19:45,2020
16,0,True,True,12,20,0,True,active,11,2020-07-31 12:58:05+00:00,0,20,True,,,2020-07-31 13:19:45,2020
17,0,True,True,11,21,0,True,active,7,2020-07-31 13:13:00+00:00,0,21,True,,,2020-07-31 13:19:45,2020
18,1,True,True,39,22,0,True,active,7,2020-07-31 12:52:59+00:00,0,22,True,,,2020-07-31 13:19:45,2020
19,0,True,True,12,23,0,True,active,9,2020-07-31 13:07:39+00:00,0,23,True,,,2020-07-31 13:19:45,2020
20,0,True,True,10,24,0,True,active,9,2020-07-31 13:00:11+00:00,0,24,False,,,2020-07-31 13:19:45,2020
21,1,True,True,7,25,0,True,active,7,2020-07-31 13:17:22+00:00,0,25,False,,,2020-07-31 13:19:45,2020
22,3,True,True,11,26,0,True,active,1,2020-07-31 13:04:13+00:00,0,26,False,,,2020-07-31 13:19:45,2020
23,2,True,True,10,27,0,True,active,11,2020-07-31 13:02:14+00:00,0,27,False,,,2020-07-31 13:19:45,2020
24,0,True,True,8,29,0,True,active,7,2020-07-31 13:12:55+00:00,0,29,False,,,2020-07-31 13:19:45,2020
25,0,True,True,2,30,0,True,active,13,2020-07-31 13:18:09+00:00,0,30,False,,,2020-07-31 13:19:45,2020
26,1,True,True,1,31,0,True,active,17,2020-07-31 12:58:33+00:00,0,31,True,,,2020-07-31 13:19:45,2020
27,2,True,True,12,32,0,True,active,1,2020-07-31 13:04:51+00:00,0,32,False,,,2020-07-31 13:19:45,2020
28,0,True,True,8,33,0,True,active,19,2020-07-31 13:09:31+00:00,0,33,False,,,2020-07-31 13:19:45,2020
29,0,True,True,7,35,0,True,active,16,2020-07-31 12:57:49+00:00,0,35,False,,,2020-07-31 13:19:45,2020
30,0,True,True,28,36,0,True,active,5,2020-07-31 12:51:02+00:00,0,36,True,,,2020-07-31 13:19:45,2020
31,0,True,True,14,37,0,True,active,1,2020-07-31 08:51:14+00:00,0,37,True,,,2020-07-31 13:19:45,2020
32,1,True,True,5,39,0,True,active,17,2020-07-31 13:15:17+00:00,0,39,False,,,2020-07-31 13:19:45,2020
33,0,True,True,6,40,0,True,active,13,2020-07-31 13:12:43+00:00,0,40,False,,,2020-07-31 13:19:45,2020
34,1,True,True,3,41,0,True,active,23,2020-07-31 13:02:22+00:00,0,41,True,,,2020-07-31 13:19:45,2020
35,1,True,True,11,42,0,True,active,11,2020-07-31 12:52:01+00:00,0,42,False,,,2020-07-31 13:19:45,2020
36,0,True,True,9,43,0,True,active,6,2020-07-31 13:00:06+00:00,0,43,True,,,2020-07-31 13:19:45,2020
37,0,True,True,2,44,0,True,active,21,2020-07-31 12:30:55+00:00,0,44,False,,,2020-07-31 13:19:45,2020
38,0,True,True,12,46,0,True,active,7,2020-07-31 13:18:35+00:00,0,46,False,,,2020-07-31 13:19:45,2020
39,0,True,True,17,47,0,True,active,2,2020-07-31 13:10:02+00:00,0,47,True,,,2020-07-31 13:19:45,2020
40,0,True,True,9,48,0,True,active,10,2020-07-31 13:06:57+00:00,0,48,False,,,2020-07-31 13:19:45,2020
41,0,True,True,14,49,0,True,active,4,2020-07-31 13:02:23+00:00,0,49,False,,,2020-07-31 13:19:45,2020
42,0,True,True,9,50,0,True,active,6,2020-07-31 12:24:33+00:00,0,50,True,,,2020-07-31 13:19:45,2020
43,1,True,True,11,51,0,True,active,3,2020-07-31 12:30:04+00:00,0,51,False,,,2020-07-31 13:19:45,2020
44,1,True,True,22,52,0,True,active,0,2020-07-31 13:16:10+00:00,0,52,True,,,2020-07-31 13:19:45,2020
45,0,True,True,18,53,0,True,active,1,2020-07-31 13:05:57+00:00,0,53,False,,,2020-07-31 13:19:45,2020
46,0,True,True,15,54,0,True,active,0,2020-07-31 11:42:41+00:00,0,54,False,,,2020-07-31 13:19:45,2020
47,0,False,False,4,55,0,True,active,11,2020-07-31 06:56:01+00:00,0,55,False,,,2020-07-31 13:19:45,2020
48,0,True,True,10,56,0,True,active,8,2020-07-31 12:57:28+00:00,0,56,True,,,2020-07-31 13:19:45,2020
49,0,True,True,5,57,0,True,active,9,2020-07-31 13:03:13+00:00,0,57,True,,,2020-07-31 13:19:45,2020
50,0,True,True,14,58,0,True,active,5,2020-07-31 12:46:36+00:00,0,58,True,,,2020-07-31 13:19:45,2020
51,0,True,True,6,59,0,True,active,13,2020-07-31 12:48:09+00:00,0,59,True,,,2020-07-31 13:19:45,2020
52,0,True,True,14,60,0,True,active,5,2020-07-31 13:18:10+00:00,0,60,False,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 63, 'off_dock_capacity': 40, 'off_dock_count': 10, 'dock_blocked_count': 0, 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS'}",2020-07-31 13:19:45,2020
53,0,True,True,14,61,0,True,active,5,2020-07-31 13:15:45+00:00,0,61,False,,,2020-07-31 13:19:45,2020
54,0,True,True,6,63,0,True,active,9,2020-07-31 11:35:43+00:00,0,63,False,,,2020-07-31 13:19:45,2020
55,1,True,True,5,64,0,True,active,13,2020-07-31 12:56:48+00:00,0,64,False,,,2020-07-31 13:19:45,2020
56,0,True,True,17,65,0,True,active,6,2020-07-31 12:55:24+00:00,0,65,False,,,2020-07-31 13:19:45,2020
57,0,True,True,13,66,0,True,active,2,2020-07-31 13:12:54+00:00,0,66,False,,,2020-07-31 13:19:45,2020
58,1,True,True,21,67,0,True,active,5,2020-07-31 13:07:28+00:00,0,67,True,,,2020-07-31 13:19:45,2020
59,1,True,True,5,68,0,True,active,13,2020-07-31 13:14:34+00:00,0,68,True,,,2020-07-31 13:19:45,2020
60,0,True,True,13,69,0,True,active,6,2020-07-31 13:18:07+00:00,0,69,True,,,2020-07-31 13:19:45,2020
61,0,True,True,8,70,0,True,active,15,2020-07-31 13:05:48+00:00,0,70,False,,,2020-07-31 13:19:45,2020
62,0,True,True,4,71,0,True,active,19,2020-07-31 12:46:08+00:00,0,71,False,,,2020-07-31 13:19:45,2020
63,0,True,True,22,72,0,True,active,1,2020-07-31 12:28:44+00:00,0,72,False,,,2020-07-31 13:19:45,2020
64,0,True,True,3,73,0,True,active,12,2020-07-31 13:01:52+00:00,0,73,False,,,2020-07-31 13:19:45,2020
65,0,True,True,16,74,0,True,active,3,2020-07-31 13:14:15+00:00,0,74,True,,,2020-07-31 13:19:45,2020
66,0,True,True,9,75,0,True,active,6,2020-07-31 12:52:27+00:00,0,75,False,,,2020-07-31 13:19:45,2020
67,0,True,True,6,76,0,True,active,11,2020-07-31 13:10:47+00:00,0,76,False,,,2020-07-31 13:19:45,2020
68,0,True,True,15,77,0,True,active,0,2020-07-31 13:04:55+00:00,0,77,False,,,2020-07-31 13:19:45,2020
69,1,True,True,8,78,0,True,active,10,2020-07-31 13:08:28+00:00,0,78,False,,,2020-07-31 13:19:45,2020
70,0,True,True,17,79,0,True,active,2,2020-07-31 12:23:31+00:00,0,79,False,,,2020-07-31 13:19:45,2020
71,0,True,True,20,80,0,True,active,15,2020-07-31 13:16:33+00:00,0,80,False,,,2020-07-31 13:19:45,2020
72,0,True,True,9,81,0,True,active,10,2020-07-31 13:19:18+00:00,0,81,False,,,2020-07-31 13:19:45,2020
73,0,True,True,10,82,0,True,active,5,2020-07-31 12:46:07+00:00,0,82,False,,,2020-07-31 13:19:45,2020
74,0,True,True,9,84,0,True,active,6,2020-07-31 13:11:51+00:00,0,84,False,,,2020-07-31 13:19:45,2020
75,0,True,True,1,85,0,True,active,18,2020-07-31 13:10:06+00:00,0,85,False,,,2020-07-31 13:19:45,2020
76,0,True,True,9,86,0,True,active,10,2020-07-31 13:13:44+00:00,0,86,False,,,2020-07-31 13:19:45,2020
77,0,True,True,11,87,0,True,active,4,2020-07-31 13:10:27+00:00,0,87,False,,,2020-07-31 13:19:45,2020
78,0,True,True,6,89,0,True,active,13,2020-07-31 12:35:31+00:00,0,89,False,,,2020-07-31 13:19:45,2020
79,0,True,True,13,90,0,True,active,6,2020-07-31 13:19:15+00:00,0,90,False,,,2020-07-31 13:19:45,2020
80,1,True,True,9,91,0,True,active,9,2020-07-31 13:19:43+00:00,0,91,False,,,2020-07-31 13:19:45,2020
81,1,True,True,5,92,0,True,active,13,2020-07-31 12:45:18+00:00,0,92,False,,,2020-07-31 13:19:45,2020
82,2,True,True,3,93,0,True,active,10,2020-07-31 12:37:19+00:00,0,93,False,,,2020-07-31 13:19:45,2020
83,0,True,True,5,94,0,True,active,6,2020-07-31 12:41:49+00:00,0,94,False,,,2020-07-31 13:19:45,2020
84,1,True,True,4,95,0,True,active,10,2020-07-31 13:03:43+00:00,0,95,False,,,2020-07-31 13:19:45,2020
85,0,True,True,9,96,0,True,active,10,2020-07-31 13:18:26+00:00,0,96,False,,,2020-07-31 13:19:45,2020
86,0,True,True,8,97,0,True,active,11,2020-07-31 12:54:59+00:00,0,97,False,,,2020-07-31 13:19:45,2020
87,0,True,True,15,98,0,True,active,7,2020-07-31 12:48:58+00:00,0,98,False,,,2020-07-31 13:19:45,2020
88,0,True,True,3,99,0,True,active,12,2020-07-31 12:48:07+00:00,0,99,False,,,2020-07-31 13:19:45,2020
89,1,True,True,11,100,0,True,active,13,2020-07-31 12:52:09+00:00,0,100,True,,,2020-07-31 13:19:45,2020
90,0,True,True,14,101,0,True,active,1,2020-07-31 12:41:50+00:00,0,101,False,,,2020-07-31 13:19:45,2020
91,0,True,True,7,102,0,True,active,8,2020-07-31 13:02:49+00:00,0,102,False,,,2020-07-31 13:19:45,2020
92,1,True,True,10,103,0,True,active,4,2020-07-31 12:20:30+00:00,0,103,False,,,2020-07-31 13:19:45,2020
93,0,True,True,4,104,0,True,active,15,2020-07-31 13:08:21+00:00,0,104,False,,,2020-07-31 13:19:45,2020
94,0,True,True,12,105,0,True,active,7,2020-07-31 13:18:00+00:00,0,105,False,,,2020-07-31 13:19:45,2020
95,0,True,True,8,106,0,True,active,7,2020-07-31 12:28:21+00:00,0,106,False,,,2020-07-31 13:19:45,2020
96,2,True,True,6,107,0,True,active,11,2020-07-31 13:19:15+00:00,0,107,False,,,2020-07-31 13:19:45,2020
97,0,True,True,5,108,0,True,active,12,2020-07-31 13:17:30+00:00,0,108,False,,,2020-07-31 13:19:45,2020
98,2,True,True,8,109,0,True,active,25,2020-07-31 00:13:00+00:00,0,109,False,,,2020-07-31 13:19:45,2020
99,1,True,True,4,110,0,True,active,10,2020-07-31 13:12:23+00:00,0,110,False,,,2020-07-31 13:19:45,2020
100,0,True,True,14,111,0,True,active,1,2020-07-31 12:35:48+00:00,0,111,False,,,2020-07-31 13:19:45,2020
101,0,True,True,11,112,0,True,active,4,2020-07-31 11:43:35+00:00,0,112,False,,,2020-07-31 13:19:45,2020
102,0,True,True,10,113,0,True,active,5,2020-07-31 12:32:35+00:00,0,113,False,,,2020-07-31 13:19:45,2020
103,0,True,True,9,114,0,True,active,6,2020-07-31 04:15:25+00:00,0,114,False,,,2020-07-31 13:19:45,2020
104,1,True,True,15,115,0,True,active,3,2020-07-31 13:12:09+00:00,0,115,False,,,2020-07-31 13:19:45,2020
105,0,True,True,8,116,0,True,active,15,2020-07-31 13:16:30+00:00,0,116,False,,,2020-07-31 13:19:45,2020
106,2,True,True,3,117,0,True,active,14,2020-07-31 13:04:17+00:00,0,117,False,,,2020-07-31 13:19:45,2020
107,1,True,True,11,118,0,True,active,7,2020-07-31 13:05:13+00:00,0,118,False,,,2020-07-31 13:19:45,2020
108,0,True,True,11,119,0,True,active,4,2020-07-31 13:05:07+00:00,0,119,False,,,2020-07-31 13:19:45,2020
109,2,True,True,13,120,0,True,active,0,2020-07-31 12:57:16+00:00,0,120,False,,,2020-07-31 13:19:45,2020
110,0,True,True,8,121,0,True,active,9,2020-07-31 12:38:49+00:00,0,121,False,,,2020-07-31 13:19:45,2020
111,1,True,True,1,122,0,True,active,13,2020-07-31 13:10:16+00:00,0,122,False,,,2020-07-31 13:19:45,2020
112,0,True,True,10,124,0,True,active,5,2020-07-31 08:06:05+00:00,0,124,False,,,2020-07-31 13:19:45,2020
