,eightd_has_available_keys,is_renting,is_returning,num_ebikes_available,station_status,num_bikes_disabled,station_id,num_docks_disabled,is_installed,last_reported,num_docks_available,legacy_id,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
207,False,True,True,0,active,0,259,0,True,2020-08-13 18:35:59+00:00,1,259,14,,,2020-08-13 23:31:05,2020
208,False,True,True,0,active,0,260,0,True,2020-08-13 23:02:45+00:00,0,260,15,,,2020-08-13 23:31:05,2020
209,False,True,True,0,active,0,271,0,True,2020-08-13 19:07:23+00:00,6,271,9,,,2020-08-13 23:31:05,2020
210,False,True,True,0,active,1,272,0,True,2020-08-13 22:50:46+00:00,11,272,7,,,2020-08-13 23:31:05,2020
211,False,True,True,0,active,0,273,0,True,2020-08-13 23:27:38+00:00,27,273,13,,,2020-08-13 23:31:05,2020
212,False,True,True,0,active,0,279,0,True,2020-08-13 23:24:32+00:00,0,279,19,,,2020-08-13 23:31:05,2020
213,False,True,True,0,active,1,280,0,True,2020-08-13 22:59:21+00:00,10,280,8,,,2020-08-13 23:31:05,2020
214,False,True,True,0,active,1,282,0,True,2020-08-13 23:07:37+00:00,2,282,12,,,2020-08-13 23:31:05,2020
215,False,True,True,0,active,0,296,0,True,2020-08-13 23:29:59+00:00,17,296,6,,,2020-08-13 23:31:05,2020
216,False,True,True,0,active,1,318,0,True,2020-08-13 22:34:03+00:00,18,318,0,,,2020-08-13 23:31:05,2020
217,False,True,True,0,active,0,319,0,True,2020-08-13 23:23:52+00:00,25,319,0,,,2020-08-13 23:31:05,2020
218,False,True,True,0,active,0,327,0,True,2020-08-13 23:03:24+00:00,15,327,0,,,2020-08-13 23:31:05,2020
219,False,True,True,0,active,2,328,0,True,2020-08-13 23:18:02+00:00,0,328,13,,,2020-08-13 23:31:05,2020
220,False,True,True,0,active,1,329,0,True,2020-08-13 23:14:31+00:00,2,329,12,,,2020-08-13 23:31:05,2020
221,False,True,True,0,active,0,330,0,True,2020-08-13 23:27:35+00:00,8,330,7,,,2020-08-13 23:31:05,2020
222,False,True,True,0,active,1,331,0,True,2020-08-13 23:26:20+00:00,14,331,0,,,2020-08-13 23:31:05,2020
