,legacy_id,num_docks_available,station_id,last_reported,is_renting,station_status,eightd_has_available_keys,num_bikes_disabled,num_ebikes_available,is_returning,num_docks_disabled,num_bikes_available,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,14,3,2020-08-07 00:10:16+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-07 00:26:55,2020
1,4,2,4,2020-08-07 00:25:18+00:00,True,active,False,0,0,True,0,17,True,,,2020-08-07 00:26:55,2020
2,5,8,5,2020-08-07 00:23:36+00:00,True,active,False,1,0,True,0,6,True,,,2020-08-07 00:26:55,2020
3,6,11,6,2020-08-07 00:22:43+00:00,True,active,False,2,0,True,0,2,True,,,2020-08-07 00:26:55,2020
4,7,3,7,2020-08-07 00:21:46+00:00,True,active,False,0,0,True,0,12,True,,,2020-08-07 00:26:55,2020
5,8,13,8,2020-08-07 00:26:11+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:26:55,2020
6,9,6,9,2020-08-07 00:18:51+00:00,True,active,False,1,0,True,0,8,True,,,2020-08-07 00:26:55,2020
7,10,1,10,2020-08-07 00:25:01+00:00,True,active,False,0,0,True,0,10,True,,,2020-08-07 00:26:55,2020
8,11,14,11,2020-08-06 23:10:04+00:00,True,active,False,1,0,True,0,0,True,,,2020-08-07 00:26:55,2020
9,12,7,12,2020-08-07 00:19:34+00:00,True,active,True,0,0,True,0,11,True,,,2020-08-07 00:26:55,2020
10,13,19,13,2020-08-06 23:58:25+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-07 00:26:55,2020
11,14,23,14,2020-08-07 00:22:37+00:00,True,active,False,2,0,True,0,0,True,,,2020-08-07 00:26:55,2020
12,15,6,15,2020-08-07 00:23:32+00:00,True,active,False,0,0,True,0,9,True,,,2020-08-07 00:26:55,2020
13,16,11,16,2020-08-07 00:07:25+00:00,True,active,True,0,0,True,0,8,True,,,2020-08-07 00:26:55,2020
14,17,8,17,2020-08-06 23:33:23+00:00,True,active,False,1,0,True,0,6,True,,,2020-08-07 00:26:55,2020
15,19,11,19,2020-08-07 00:17:42+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:26:55,2020
16,20,17,20,2020-08-07 00:24:22+00:00,True,active,True,1,0,True,0,5,True,,,2020-08-07 00:26:55,2020
17,21,9,21,2020-08-07 00:25:14+00:00,True,active,True,0,0,True,0,9,True,,,2020-08-07 00:26:55,2020
18,22,35,22,2020-08-07 00:25:35+00:00,True,active,True,1,0,True,0,11,True,,,2020-08-07 00:26:55,2020
19,23,4,23,2020-08-07 00:24:27+00:00,True,active,True,0,0,True,0,17,True,,,2020-08-07 00:26:55,2020
20,24,6,24,2020-08-06 23:50:36+00:00,True,active,False,2,0,True,0,11,True,,,2020-08-07 00:26:55,2020
21,25,4,25,2020-08-07 00:19:30+00:00,True,active,False,1,0,True,0,10,True,,,2020-08-07 00:26:55,2020
22,26,4,26,2020-08-07 00:16:21+00:00,True,active,False,1,0,True,0,10,True,,,2020-08-07 00:26:55,2020
23,27,8,27,2020-08-07 00:14:32+00:00,True,active,False,1,0,True,0,14,True,,,2020-08-07 00:26:55,2020
24,29,7,29,2020-08-07 00:18:47+00:00,True,active,False,1,0,True,0,7,True,,,2020-08-07 00:26:55,2020
25,30,14,30,2020-08-07 00:16:02+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-07 00:26:55,2020
26,31,4,31,2020-08-06 23:36:24+00:00,True,active,True,0,0,True,0,15,True,,,2020-08-07 00:26:55,2020
27,32,15,32,2020-08-07 00:14:55+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-07 00:26:55,2020
28,33,13,33,2020-08-07 00:22:59+00:00,True,active,False,0,0,True,0,14,True,,,2020-08-07 00:26:55,2020
29,35,21,35,2020-08-07 00:21:31+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:26:55,2020
30,36,3,36,2020-08-07 00:24:47+00:00,True,active,True,1,0,True,0,29,True,,,2020-08-07 00:26:55,2020
31,37,10,37,2020-08-07 00:19:08+00:00,True,active,True,1,0,True,0,4,True,,,2020-08-07 00:26:55,2020
32,39,20,39,2020-08-07 00:24:37+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:26:55,2020
33,40,15,40,2020-08-07 00:17:28+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:26:55,2020
34,41,8,41,2020-08-07 00:16:07+00:00,True,active,True,0,0,True,0,19,True,,,2020-08-07 00:26:55,2020
35,42,14,42,2020-08-07 00:15:40+00:00,True,active,False,1,0,True,0,8,True,,,2020-08-07 00:26:55,2020
36,43,5,43,2020-08-07 00:25:00+00:00,True,active,True,0,0,True,0,10,True,,,2020-08-07 00:26:55,2020
37,44,18,44,2020-08-07 00:10:25+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-07 00:26:55,2020
38,46,1,46,2020-08-07 00:22:56+00:00,True,active,False,1,0,True,0,17,True,,,2020-08-07 00:26:55,2020
39,47,1,47,2020-08-07 00:11:05+00:00,True,active,True,1,0,True,0,17,True,,,2020-08-07 00:26:55,2020
40,48,18,48,2020-08-06 23:50:16+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-07 00:26:55,2020
41,49,12,49,2020-08-06 23:18:07+00:00,True,active,False,1,0,True,0,5,True,,,2020-08-07 00:26:55,2020
42,50,0,50,2020-08-07 00:23:46+00:00,True,active,True,13,0,True,2,0,True,,,2020-08-07 00:26:55,2020
43,51,14,51,2020-08-07 00:12:48+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-07 00:26:55,2020
44,52,2,52,2020-08-07 00:25:13+00:00,True,active,True,0,0,True,0,21,True,,,2020-08-07 00:26:55,2020
45,53,13,53,2020-08-07 00:25:47+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:26:55,2020
46,54,12,54,2020-08-07 00:17:44+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:26:55,2020
47,55,2,55,2020-08-07 00:24:58+00:00,True,active,False,1,0,True,0,12,True,,,2020-08-07 00:26:55,2020
48,56,11,56,2020-08-07 00:26:17+00:00,True,active,True,0,0,True,0,7,True,,,2020-08-07 00:26:55,2020
49,57,4,57,2020-08-07 00:19:42+00:00,True,active,True,1,0,True,0,9,True,,,2020-08-07 00:26:55,2020
50,58,5,58,2020-08-07 00:18:11+00:00,True,active,True,1,0,True,0,13,True,,,2020-08-07 00:26:55,2020
51,59,12,59,2020-08-07 00:26:18+00:00,True,active,True,2,0,True,0,5,True,,,2020-08-07 00:26:55,2020
