,is_renting,is_returning,num_docks_disabled,is_installed,num_bikes_available,last_reported,station_status,num_ebikes_available,legacy_id,num_bikes_disabled,eightd_has_available_keys,num_docks_available,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
41,True,True,0,True,8,2020-08-07 23:43:39+00:00,active,0,49,0,False,10,49,,,2020-08-07 23:44:45,2020
42,True,True,0,True,9,2020-08-07 23:33:52+00:00,active,0,50,1,True,5,50,,,2020-08-07 23:44:45,2020
43,True,True,0,True,4,2020-08-07 23:35:16+00:00,active,0,51,0,False,11,51,,,2020-08-07 23:44:45,2020
44,True,True,0,True,7,2020-08-07 23:44:05+00:00,active,0,52,0,True,16,52,,,2020-08-07 23:44:45,2020
45,True,True,0,True,8,2020-08-07 23:44:11+00:00,active,0,53,1,False,10,53,,,2020-08-07 23:44:45,2020
46,True,True,0,True,8,2020-08-07 23:31:49+00:00,active,0,54,0,False,7,54,,,2020-08-07 23:44:45,2020
47,True,True,0,True,6,2020-08-07 23:00:50+00:00,active,0,55,1,False,8,55,,,2020-08-07 23:44:45,2020
48,True,True,0,True,7,2020-08-07 23:38:34+00:00,active,0,56,0,True,11,56,,,2020-08-07 23:44:45,2020
49,True,True,0,True,9,2020-08-07 23:40:16+00:00,active,0,57,1,True,4,57,,,2020-08-07 23:44:45,2020
50,True,True,0,True,17,2020-08-07 23:42:13+00:00,active,0,58,2,True,0,58,,,2020-08-07 23:44:45,2020
51,True,True,0,True,6,2020-08-07 23:28:30+00:00,active,0,59,0,True,13,59,,,2020-08-07 23:44:45,2020
52,True,True,0,True,6,2020-08-07 23:42:55+00:00,active,0,60,1,False,12,60,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'off_dock_count': 4, 'active': True, 'region': 'BOS', 'valet_revision': 69, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",2020-08-07 23:44:45,2020
53,True,True,0,True,3,2020-08-07 23:43:37+00:00,active,0,61,0,False,16,61,,,2020-08-07 23:44:45,2020
54,True,True,0,True,6,2020-08-07 23:44:20+00:00,active,0,63,0,False,9,63,,,2020-08-07 23:44:45,2020
55,True,True,0,True,7,2020-08-07 23:43:06+00:00,active,0,64,1,False,11,64,,,2020-08-07 23:44:45,2020
56,True,True,0,True,3,2020-08-07 23:41:45+00:00,active,0,65,0,False,20,65,,,2020-08-07 23:44:45,2020
57,True,True,0,True,0,2020-08-07 23:19:25+00:00,active,0,66,0,False,15,66,,,2020-08-07 23:44:45,2020
58,True,True,0,True,11,2020-08-07 23:37:37+00:00,active,0,67,0,True,16,67,,,2020-08-07 23:44:45,2020
59,True,True,0,True,17,2020-08-07 23:41:03+00:00,active,0,68,0,True,2,68,,,2020-08-07 23:44:45,2020
60,True,True,0,True,9,2020-08-07 23:42:53+00:00,active,0,69,1,False,9,69,,,2020-08-07 23:44:45,2020
61,True,True,0,True,21,2020-08-07 23:40:10+00:00,active,0,70,1,False,1,70,,,2020-08-07 23:44:45,2020
62,True,True,0,True,19,2020-08-07 23:24:37+00:00,active,0,71,0,False,4,71,,,2020-08-07 23:44:45,2020
63,True,True,0,True,3,2020-08-07 23:40:41+00:00,active,0,72,0,False,20,72,,,2020-08-07 23:44:45,2020
64,True,True,0,True,15,2020-08-07 22:26:29+00:00,active,0,73,0,False,0,73,,,2020-08-07 23:44:45,2020
65,True,True,0,True,8,2020-08-07 23:43:11+00:00,active,0,74,4,True,7,74,,,2020-08-07 23:44:45,2020
66,True,True,0,True,8,2020-08-07 23:37:56+00:00,active,0,75,0,False,7,75,,,2020-08-07 23:44:45,2020
67,True,True,0,True,15,2020-08-07 23:39:09+00:00,active,0,76,0,False,2,76,,,2020-08-07 23:44:45,2020
68,True,True,0,True,4,2020-08-07 23:36:22+00:00,active,0,77,0,False,11,77,,,2020-08-07 23:44:45,2020
69,True,True,0,True,15,2020-08-07 23:32:31+00:00,active,0,78,2,False,2,78,,,2020-08-07 23:44:45,2020
70,True,True,0,True,7,2020-08-07 23:25:27+00:00,active,0,79,1,False,11,79,,,2020-08-07 23:44:45,2020
71,True,True,0,True,0,2020-08-07 23:32:39+00:00,active,0,80,1,False,34,80,,,2020-08-07 23:44:45,2020
72,True,True,0,True,11,2020-08-07 23:32:50+00:00,active,0,81,0,False,8,81,,,2020-08-07 23:44:45,2020
73,True,True,0,True,5,2020-08-07 21:43:36+00:00,active,0,82,0,False,10,82,,,2020-08-07 23:44:45,2020
74,True,True,0,True,6,2020-08-07 23:27:47+00:00,active,0,84,0,False,9,84,,,2020-08-07 23:44:45,2020
75,True,True,0,True,5,2020-08-07 23:31:00+00:00,active,0,85,0,False,14,85,,,2020-08-07 23:44:45,2020
76,True,True,0,True,3,2020-08-07 23:42:30+00:00,active,0,86,0,False,16,86,,,2020-08-07 23:44:45,2020
77,True,True,0,True,9,2020-08-07 23:43:28+00:00,active,0,87,1,False,5,87,,,2020-08-07 23:44:45,2020
78,True,True,0,True,15,2020-08-07 23:21:32+00:00,active,0,89,0,False,4,89,,,2020-08-07 23:44:45,2020
79,True,True,0,True,9,2020-08-07 23:23:13+00:00,active,0,90,1,False,9,90,,,2020-08-07 23:44:45,2020
80,True,True,0,True,2,2020-08-07 23:43:37+00:00,active,0,91,0,False,17,91,,,2020-08-07 23:44:45,2020
81,True,True,0,True,8,2020-08-07 22:44:14+00:00,active,0,92,0,False,11,92,,,2020-08-07 23:44:45,2020
82,True,True,0,True,5,2020-08-07 23:31:13+00:00,active,0,93,1,False,9,93,,,2020-08-07 23:44:45,2020
83,True,True,0,True,3,2020-08-07 22:59:37+00:00,active,0,94,0,False,8,94,,,2020-08-07 23:44:45,2020
84,True,True,0,True,4,2020-08-07 23:40:01+00:00,active,0,95,1,False,10,95,,,2020-08-07 23:44:45,2020
85,True,True,0,True,4,2020-08-07 23:30:14+00:00,active,0,96,0,False,15,96,,,2020-08-07 23:44:45,2020
86,True,True,0,True,13,2020-08-07 23:43:18+00:00,active,0,97,0,False,6,97,,,2020-08-07 23:44:45,2020
87,True,True,0,True,7,2020-08-07 23:43:24+00:00,active,0,98,0,False,16,98,,,2020-08-07 23:44:45,2020
88,True,True,0,True,9,2020-08-07 23:44:06+00:00,active,0,99,0,False,6,99,,,2020-08-07 23:44:45,2020
89,True,True,0,True,25,2020-08-07 22:57:56+00:00,active,0,100,0,True,0,100,,,2020-08-07 23:44:45,2020
90,True,True,0,True,14,2020-08-07 22:54:42+00:00,active,0,101,0,False,1,101,,,2020-08-07 23:44:45,2020
91,True,True,0,True,8,2020-08-07 23:09:13+00:00,active,0,102,3,False,4,102,,,2020-08-07 23:44:45,2020
92,True,True,0,True,4,2020-08-07 23:39:11+00:00,active,0,103,0,False,11,103,,,2020-08-07 23:44:45,2020
93,True,True,0,True,6,2020-08-07 23:11:05+00:00,active,0,104,1,False,12,104,,,2020-08-07 23:44:45,2020
94,True,True,0,True,18,2020-08-07 23:32:35+00:00,active,0,105,1,False,0,105,,,2020-08-07 23:44:45,2020
95,True,True,0,True,6,2020-08-07 23:29:46+00:00,active,0,106,0,False,9,106,,,2020-08-07 23:44:45,2020
96,True,True,0,True,2,2020-08-07 23:33:08+00:00,active,0,107,0,False,17,107,,,2020-08-07 23:44:45,2020
97,True,True,0,True,4,2020-08-07 23:28:31+00:00,active,0,108,0,False,13,108,,,2020-08-07 23:44:45,2020
98,True,True,0,True,13,2020-08-07 21:51:42+00:00,active,0,109,0,False,22,109,,,2020-08-07 23:44:45,2020
99,True,True,0,True,4,2020-08-07 23:17:56+00:00,active,0,110,0,False,11,110,,,2020-08-07 23:44:45,2020
100,True,True,0,True,0,2020-08-07 22:01:16+00:00,active,0,111,0,False,15,111,,,2020-08-07 23:44:45,2020
101,True,True,0,True,2,2020-08-07 23:15:27+00:00,active,0,112,0,False,13,112,,,2020-08-07 23:44:45,2020
102,True,True,0,True,1,2020-08-07 22:44:15+00:00,active,0,113,0,False,14,113,,,2020-08-07 23:44:45,2020
103,True,True,0,True,6,2020-08-07 23:40:00+00:00,active,0,114,0,False,9,114,,,2020-08-07 23:44:45,2020
104,True,True,0,True,15,2020-08-07 23:26:10+00:00,active,0,115,0,False,4,115,,,2020-08-07 23:44:45,2020
105,True,True,0,True,17,2020-08-07 23:39:44+00:00,active,0,116,0,False,6,116,,,2020-08-07 23:44:45,2020
106,True,True,0,True,12,2020-08-07 23:40:12+00:00,active,0,117,0,False,7,117,,,2020-08-07 23:44:45,2020
107,True,True,0,True,14,2020-08-07 23:44:10+00:00,active,0,118,0,False,5,118,,,2020-08-07 23:44:45,2020
108,True,True,0,True,4,2020-08-07 23:26:37+00:00,active,0,119,0,False,11,119,,,2020-08-07 23:44:45,2020
109,True,True,0,True,15,2020-08-07 23:38:23+00:00,active,0,120,0,False,0,120,,,2020-08-07 23:44:45,2020
110,True,True,0,True,6,2020-08-07 23:41:52+00:00,active,0,121,0,False,11,121,,,2020-08-07 23:44:45,2020
111,True,True,0,True,14,2020-08-07 23:29:37+00:00,active,0,122,1,False,0,122,,,2020-08-07 23:44:45,2020
112,True,True,0,True,4,2020-08-07 21:48:48+00:00,active,0,124,0,False,11,124,,,2020-08-07 23:44:45,2020
113,True,True,0,True,1,2020-08-07 23:38:05+00:00,active,0,125,0,False,14,125,,,2020-08-07 23:44:45,2020
114,True,True,0,True,8,2020-08-07 20:53:53+00:00,active,0,126,0,False,7,126,,,2020-08-07 23:44:45,2020
115,True,True,0,True,16,2020-08-07 23:40:23+00:00,active,0,128,1,False,2,128,,,2020-08-07 23:44:45,2020
116,True,True,0,True,13,2020-08-07 23:36:10+00:00,active,0,129,0,False,6,129,,,2020-08-07 23:44:45,2020
117,True,True,0,True,11,2020-08-07 22:54:10+00:00,active,0,130,0,False,4,130,,,2020-08-07 23:44:45,2020
118,True,True,0,True,8,2020-08-07 23:30:29+00:00,active,0,131,0,False,10,131,,,2020-08-07 23:44:45,2020
119,True,True,0,True,10,2020-08-07 23:42:33+00:00,active,0,133,2,False,11,133,,,2020-08-07 23:44:45,2020
120,True,True,0,True,7,2020-08-07 22:24:53+00:00,active,0,135,0,False,10,135,,,2020-08-07 23:44:45,2020
121,True,True,0,True,8,2020-08-07 23:44:02+00:00,active,0,136,0,False,11,136,,,2020-08-07 23:44:45,2020
122,True,True,0,True,9,2020-08-07 22:53:42+00:00,active,0,137,0,False,6,137,,,2020-08-07 23:44:45,2020
123,True,True,0,True,11,2020-08-07 23:19:19+00:00,active,0,138,1,False,3,138,,,2020-08-07 23:44:45,2020
124,True,True,0,True,10,2020-08-07 23:39:11+00:00,active,0,139,0,False,9,139,,,2020-08-07 23:44:45,2020
125,False,True,0,True,0,2020-08-07 20:57:05+00:00,active,0,140,17,False,0,140,,,2020-08-07 23:44:45,2020
126,True,True,0,True,1,2020-08-07 23:36:58+00:00,active,0,141,0,False,14,141,,,2020-08-07 23:44:45,2020
127,True,True,0,True,7,2020-08-07 23:40:17+00:00,active,0,142,0,False,16,142,,,2020-08-07 23:44:45,2020
128,True,True,0,True,9,2020-08-07 23:42:58+00:00,active,0,143,1,False,13,143,,,2020-08-07 23:44:45,2020
129,True,True,0,True,14,2020-08-07 23:01:45+00:00,active,0,144,0,False,5,144,,,2020-08-07 23:44:45,2020
130,True,True,0,True,6,2020-08-07 23:10:57+00:00,active,0,145,0,False,13,145,,,2020-08-07 23:44:45,2020
131,True,True,0,True,14,2020-08-07 23:32:36+00:00,active,0,146,1,False,4,146,,,2020-08-07 23:44:45,2020
132,True,True,0,True,10,2020-08-07 23:30:47+00:00,active,0,149,0,True,8,149,,,2020-08-07 23:44:45,2020
133,True,True,0,True,8,2020-08-07 23:25:05+00:00,active,0,150,0,False,11,150,,,2020-08-07 23:44:45,2020
134,True,True,0,True,6,2020-08-07 23:39:10+00:00,active,0,151,0,False,13,151,,,2020-08-07 23:44:45,2020
135,True,True,0,True,7,2020-08-07 23:44:09+00:00,active,0,152,1,True,7,152,,,2020-08-07 23:44:45,2020
136,True,True,0,True,3,2020-08-07 22:07:46+00:00,active,0,156,0,False,12,156,,,2020-08-07 23:44:45,2020
137,True,True,0,True,14,2020-08-07 23:44:02+00:00,active,0,157,1,False,0,157,,,2020-08-07 23:44:45,2020
138,True,True,0,True,4,2020-08-07 23:43:03+00:00,active,0,159,1,False,10,159,,,2020-08-07 23:44:45,2020
139,True,True,0,True,5,2020-08-07 23:42:31+00:00,active,0,160,0,True,9,160,,,2020-08-07 23:44:45,2020
140,True,True,0,True,4,2020-08-07 23:24:00+00:00,active,0,161,0,True,19,161,,,2020-08-07 23:44:45,2020
141,True,True,0,True,7,2020-08-07 23:02:09+00:00,active,0,162,0,False,8,162,,,2020-08-07 23:44:45,2020
142,True,True,0,True,16,2020-08-07 23:33:07+00:00,active,0,163,1,True,2,163,,,2020-08-07 23:44:45,2020
143,True,True,0,True,4,2020-08-07 23:25:12+00:00,active,0,167,0,False,11,167,,,2020-08-07 23:44:45,2020
144,True,True,0,True,7,2020-08-07 22:39:41+00:00,active,0,169,0,False,12,169,,,2020-08-07 23:44:45,2020
145,True,True,0,True,4,2020-08-07 23:13:43+00:00,active,0,170,0,True,10,170,,,2020-08-07 23:44:45,2020
146,True,True,0,True,6,2020-08-07 22:04:23+00:00,active,0,171,0,True,17,171,,,2020-08-07 23:44:45,2020
147,True,True,0,True,1,2020-08-07 23:06:26+00:00,active,0,173,0,True,13,173,,,2020-08-07 23:44:45,2020
148,True,True,0,True,1,2020-08-07 23:17:08+00:00,active,0,174,0,False,14,174,,,2020-08-07 23:44:45,2020
149,True,True,0,True,4,2020-08-07 23:35:29+00:00,active,0,175,0,True,13,175,,,2020-08-07 23:44:45,2020
150,True,True,0,True,6,2020-08-07 23:14:27+00:00,active,0,176,0,False,9,176,,,2020-08-07 23:44:45,2020
151,True,True,0,True,3,2020-08-07 23:43:20+00:00,active,0,177,0,False,16,177,,,2020-08-07 23:44:45,2020
152,True,True,0,True,2,2020-08-07 23:42:36+00:00,active,0,178,1,False,16,178,,,2020-08-07 23:44:45,2020
153,True,True,0,True,5,2020-08-07 23:29:11+00:00,active,0,179,0,False,20,179,,,2020-08-07 23:44:45,2020
154,True,True,0,True,9,2020-08-07 23:18:15+00:00,active,0,180,0,False,10,180,,,2020-08-07 23:44:45,2020
155,True,True,0,True,16,2020-08-07 23:39:24+00:00,active,0,181,0,False,3,181,,,2020-08-07 23:44:45,2020
156,True,True,0,True,16,2020-08-07 22:47:58+00:00,active,0,182,0,True,3,182,,,2020-08-07 23:44:45,2020
157,True,True,0,True,2,2020-08-07 23:37:41+00:00,active,0,183,0,False,17,183,,,2020-08-07 23:44:45,2020
158,True,True,0,True,8,2020-08-07 23:11:48+00:00,active,0,184,0,False,11,184,,,2020-08-07 23:44:45,2020
159,True,True,0,True,12,2020-08-07 23:35:03+00:00,active,0,185,2,False,1,185,,,2020-08-07 23:44:45,2020
160,True,True,0,True,11,2020-08-07 23:20:09+00:00,active,0,186,1,True,3,186,,,2020-08-07 23:44:45,2020
161,True,True,0,True,8,2020-08-07 22:56:19+00:00,active,0,187,0,False,7,187,,,2020-08-07 23:44:45,2020
162,True,True,0,True,14,2020-08-07 22:20:20+00:00,active,0,188,0,False,1,188,,,2020-08-07 23:44:45,2020
163,True,True,0,True,2,2020-08-07 23:24:13+00:00,active,0,189,0,True,21,189,,,2020-08-07 23:44:45,2020
164,True,True,0,True,27,2020-08-07 23:40:13+00:00,active,0,190,0,True,10,190,,,2020-08-07 23:44:45,2020
165,True,True,0,True,2,2020-08-07 21:30:56+00:00,active,0,191,0,False,13,191,,,2020-08-07 23:44:45,2020
166,True,True,0,True,6,2020-08-07 23:33:48+00:00,active,0,192,1,False,12,192,,,2020-08-07 23:44:45,2020
167,True,True,0,True,4,2020-08-07 23:16:09+00:00,active,0,193,1,True,10,193,,,2020-08-07 23:44:45,2020
168,True,True,0,True,1,2020-08-07 22:36:40+00:00,active,0,194,0,False,18,194,,,2020-08-07 23:44:45,2020
169,True,True,0,True,4,2020-08-07 23:31:25+00:00,active,0,195,0,False,19,195,,,2020-08-07 23:44:45,2020
170,True,True,0,True,8,2020-08-07 23:04:54+00:00,active,0,196,0,True,2,196,,,2020-08-07 23:44:45,2020
171,True,True,0,True,0,2020-08-07 21:42:31+00:00,active,0,197,0,False,15,197,,,2020-08-07 23:44:45,2020
172,True,True,0,True,1,2020-08-07 23:35:35+00:00,active,0,199,0,False,14,199,,,2020-08-07 23:44:45,2020
173,True,True,0,True,14,2020-08-07 22:48:11+00:00,active,0,200,0,False,5,200,,,2020-08-07 23:44:45,2020
174,True,True,0,True,2,2020-08-07 18:25:17+00:00,active,0,201,0,False,13,201,,,2020-08-07 23:44:45,2020
175,True,True,0,True,6,2020-08-07 23:41:21+00:00,active,0,202,0,False,9,202,,,2020-08-07 23:44:45,2020
176,True,True,0,True,3,2020-08-07 20:34:13+00:00,active,0,203,0,False,12,203,,,2020-08-07 23:44:45,2020
177,True,True,0,True,5,2020-08-07 22:03:05+00:00,active,0,204,0,False,10,204,,,2020-08-07 23:44:45,2020
178,True,True,0,True,7,2020-08-07 21:53:00+00:00,active,0,205,0,False,8,205,,,2020-08-07 23:44:45,2020
179,True,True,0,True,0,2020-08-07 23:34:35+00:00,active,0,206,0,False,23,206,,,2020-08-07 23:44:45,2020
180,True,True,0,True,9,2020-08-07 22:48:17+00:00,active,0,208,0,True,6,208,,,2020-08-07 23:44:45,2020
181,True,True,0,True,13,2020-08-07 16:22:23+00:00,active,0,209,0,False,2,209,,,2020-08-07 23:44:45,2020
182,True,True,0,True,3,2020-08-07 21:25:33+00:00,active,0,210,0,False,12,210,,,2020-08-07 23:44:45,2020
183,True,True,0,True,8,2020-08-07 22:42:33+00:00,active,0,211,0,False,11,211,,,2020-08-07 23:44:45,2020
184,True,True,0,True,22,2020-08-07 23:02:05+00:00,active,0,212,0,False,11,212,,,2020-08-07 23:44:45,2020
185,True,True,0,True,6,2020-08-07 19:23:37+00:00,active,0,213,0,True,10,213,,,2020-08-07 23:44:45,2020
186,True,True,0,True,7,2020-08-07 23:17:47+00:00,active,0,214,0,False,8,214,,,2020-08-07 23:44:45,2020
187,True,True,0,True,7,2020-08-07 23:29:09+00:00,active,0,215,1,False,7,215,,,2020-08-07 23:44:45,2020
188,True,True,0,True,15,2020-08-07 23:43:57+00:00,active,0,216,0,False,4,216,,,2020-08-07 23:44:45,2020
189,True,True,0,True,15,2020-08-07 21:24:18+00:00,active,0,217,1,False,3,217,,,2020-08-07 23:44:45,2020
190,True,True,0,True,14,2020-08-07 23:44:16+00:00,active,0,218,0,False,1,218,,,2020-08-07 23:44:45,2020
191,True,True,0,True,10,2020-08-07 21:08:13+00:00,active,0,219,0,False,5,219,,,2020-08-07 23:44:45,2020
192,True,True,0,True,7,2020-08-07 23:37:53+00:00,active,0,221,0,False,12,221,,,2020-08-07 23:44:45,2020
193,True,True,0,True,6,2020-08-07 23:29:12+00:00,active,0,222,0,True,8,222,,,2020-08-07 23:44:45,2020
194,True,True,0,True,14,2020-08-07 22:42:24+00:00,active,0,224,0,False,3,224,,,2020-08-07 23:44:45,2020
195,True,True,0,True,3,2020-08-07 23:26:43+00:00,active,0,225,1,False,15,225,,,2020-08-07 23:44:45,2020
196,True,True,0,True,1,2020-08-07 23:05:45+00:00,active,0,226,0,False,14,226,,,2020-08-07 23:44:45,2020
197,True,True,0,True,11,2020-08-07 23:29:25+00:00,active,0,227,0,False,8,227,,,2020-08-07 23:44:45,2020
198,True,True,0,True,6,2020-08-07 23:44:20+00:00,active,0,228,0,False,13,228,,,2020-08-07 23:44:45,2020
199,True,True,0,True,2,2020-08-07 18:06:05+00:00,active,0,232,0,False,9,232,,,2020-08-07 23:44:45,2020
200,True,True,0,True,11,2020-08-07 23:34:22+00:00,active,0,233,0,False,4,233,,,2020-08-07 23:44:45,2020
201,True,True,0,True,7,2020-08-07 22:11:22+00:00,active,0,234,0,False,8,234,,,2020-08-07 23:44:45,2020
202,True,True,0,True,4,2020-08-07 23:38:32+00:00,active,0,235,1,False,10,235,,,2020-08-07 23:44:45,2020
203,True,True,0,True,11,2020-08-07 23:13:29+00:00,active,0,236,0,False,4,236,,,2020-08-07 23:44:45,2020
204,True,True,0,True,9,2020-08-07 23:28:13+00:00,active,0,239,0,False,6,239,,,2020-08-07 23:44:45,2020
205,True,True,0,True,11,2020-08-07 18:29:21+00:00,active,0,255,0,False,4,255,,,2020-08-07 23:44:45,2020
206,True,True,0,True,9,2020-08-07 23:34:42+00:00,active,0,258,0,False,6,258,,,2020-08-07 23:44:45,2020
207,True,True,0,True,8,2020-08-07 23:08:02+00:00,active,0,259,0,False,7,259,,,2020-08-07 23:44:45,2020
208,True,True,0,True,14,2020-08-07 23:02:01+00:00,active,0,260,1,False,0,260,,,2020-08-07 23:44:45,2020
209,True,True,0,True,5,2020-08-07 23:02:56+00:00,active,0,271,0,False,10,271,,,2020-08-07 23:44:45,2020
210,True,True,0,True,4,2020-08-07 20:12:44+00:00,active,0,272,0,False,15,272,,,2020-08-07 23:44:45,2020
211,True,True,0,True,18,2020-08-07 23:42:19+00:00,active,0,273,1,False,21,273,,,2020-08-07 23:44:45,2020
212,True,True,0,True,11,2020-08-07 23:20:28+00:00,active,0,279,0,False,8,279,,,2020-08-07 23:44:45,2020
213,True,True,0,True,7,2020-08-07 23:35:12+00:00,active,0,280,0,False,12,280,,,2020-08-07 23:44:45,2020
214,True,True,0,True,6,2020-08-07 23:39:59+00:00,active,0,282,1,False,8,282,,,2020-08-07 23:44:45,2020
215,True,True,0,True,0,2020-08-07 23:34:02+00:00,active,0,296,1,False,22,296,,,2020-08-07 23:44:45,2020
216,True,True,0,True,9,2020-08-07 23:43:08+00:00,active,0,318,0,False,10,318,,,2020-08-07 23:44:45,2020
217,True,True,0,True,8,2020-08-07 23:41:29+00:00,active,0,319,0,False,17,319,,,2020-08-07 23:44:45,2020
218,True,True,0,True,0,2020-08-07 22:28:05+00:00,active,0,327,0,False,15,327,,,2020-08-07 23:44:45,2020
219,True,True,0,True,15,2020-08-07 23:42:17+00:00,active,0,328,0,False,0,328,,,2020-08-07 23:44:45,2020
