,num_docks_disabled,legacy_id,num_docks_available,is_renting,num_bikes_available,eightd_has_available_keys,is_returning,num_bikes_disabled,last_reported,station_id,num_ebikes_available,station_status,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
255,0,364,10,True,9,False,True,0,2020-08-11 14:52:51+00:00,364,0,active,True,,,2020-08-11 15:08:50,2020
256,0,365,7,True,10,False,True,2,2020-08-11 14:25:50+00:00,365,0,active,True,,,2020-08-11 15:08:50,2020
257,0,366,11,True,4,False,True,0,2020-08-11 14:25:42+00:00,366,0,active,True,,,2020-08-11 15:08:50,2020
258,0,367,3,True,16,False,True,0,2020-08-11 14:35:02+00:00,367,0,active,True,,,2020-08-11 15:08:50,2020
259,0,368,5,False,9,False,False,1,2020-08-11 03:15:31+00:00,368,0,active,True,,,2020-08-11 15:08:50,2020
260,0,369,13,True,0,False,True,2,2020-08-11 15:08:41+00:00,369,0,active,True,,,2020-08-11 15:08:50,2020
261,0,370,5,True,14,False,True,0,2020-08-11 14:59:16+00:00,370,0,active,True,,,2020-08-11 15:08:50,2020
262,0,371,5,True,13,False,True,1,2020-08-11 11:41:37+00:00,371,0,active,True,,,2020-08-11 15:08:50,2020
263,0,372,8,True,11,False,True,0,2020-08-11 14:35:29+00:00,372,0,active,True,,,2020-08-11 15:08:50,2020
264,0,373,7,True,8,False,True,0,2020-08-11 14:49:40+00:00,373,0,active,True,,,2020-08-11 15:08:50,2020
265,0,374,11,True,7,False,True,1,2020-08-11 14:15:44+00:00,374,0,active,True,,,2020-08-11 15:08:50,2020
266,0,376,2,True,13,False,True,0,2020-08-11 13:44:51+00:00,376,0,active,True,,,2020-08-11 15:08:50,2020
267,0,377,8,True,11,False,True,0,2020-08-11 14:46:24+00:00,377,0,active,True,,,2020-08-11 15:08:50,2020
268,0,378,12,True,7,False,True,0,2020-08-11 13:39:48+00:00,378,0,active,True,,,2020-08-11 15:08:50,2020
269,0,379,10,True,5,False,True,0,2020-08-11 14:43:56+00:00,379,0,active,True,,,2020-08-11 15:08:50,2020
270,0,380,2,True,16,False,True,0,2020-08-11 15:08:27+00:00,380,0,active,True,,,2020-08-11 15:08:50,2020
271,0,381,11,True,8,False,True,0,2020-08-11 15:04:50+00:00,381,0,active,True,,,2020-08-11 15:08:50,2020
272,0,384,6,True,13,True,True,0,2020-08-11 14:14:50+00:00,384,0,active,True,,,2020-08-11 15:08:50,2020
273,1,385,2,True,12,False,True,0,2020-08-11 14:37:06+00:00,385,0,active,True,,,2020-08-11 15:08:50,2020
274,0,386,8,True,10,False,True,1,2020-08-11 14:53:46+00:00,386,0,active,True,,,2020-08-11 15:08:50,2020
275,0,387,1,True,13,False,True,1,2020-08-11 11:43:31+00:00,387,0,active,True,,,2020-08-11 15:08:50,2020
276,0,388,7,True,4,False,True,0,2020-08-11 12:55:44+00:00,388,0,active,True,,,2020-08-11 15:08:50,2020
277,0,389,0,True,14,False,True,0,2020-08-11 08:56:36+00:00,389,0,active,True,,,2020-08-11 15:08:50,2020
278,0,390,1,True,14,False,True,0,2020-08-11 09:18:08+00:00,390,0,active,True,,,2020-08-11 15:08:50,2020
279,0,391,1,True,14,False,True,0,2020-08-11 08:56:23+00:00,391,0,active,True,,,2020-08-11 15:08:50,2020
280,0,392,8,True,7,False,True,0,2020-08-11 09:45:18+00:00,392,0,active,True,,,2020-08-11 15:08:50,2020
281,0,393,9,True,5,False,True,1,2020-08-11 13:15:25+00:00,393,0,active,True,,,2020-08-11 15:08:50,2020
282,0,394,13,True,1,False,True,0,2020-08-11 08:51:57+00:00,394,0,active,True,,,2020-08-11 15:08:50,2020
283,0,395,5,True,10,False,True,0,2020-08-11 14:51:43+00:00,395,0,active,True,,,2020-08-11 15:08:50,2020
284,0,396,3,True,12,False,True,0,2020-08-11 08:51:51+00:00,396,0,active,True,,,2020-08-11 15:08:50,2020
285,0,397,10,True,5,False,True,0,2020-08-11 10:33:33+00:00,397,0,active,True,,,2020-08-11 15:08:50,2020
286,0,398,10,True,9,False,True,0,2020-08-11 14:48:29+00:00,398,0,active,True,,,2020-08-11 15:08:50,2020
287,0,399,2,True,12,False,True,1,2020-08-11 13:17:47+00:00,399,0,active,True,,,2020-08-11 15:08:50,2020
288,0,400,14,True,13,False,True,0,2020-08-11 14:09:51+00:00,400,0,active,True,,,2020-08-11 15:08:50,2020
289,0,401,12,True,3,False,True,0,2020-08-11 13:39:40+00:00,401,0,active,True,,,2020-08-11 15:08:50,2020
290,0,402,5,True,10,False,True,0,2020-08-11 14:40:00+00:00,402,0,active,True,,,2020-08-11 15:08:50,2020
291,0,403,8,True,6,False,True,1,2020-08-11 14:42:52+00:00,403,0,active,True,,,2020-08-11 15:08:50,2020
292,0,404,15,True,0,False,True,1,2020-08-11 15:07:59+00:00,404,0,active,True,,,2020-08-11 15:08:50,2020
293,0,405,14,True,5,False,True,0,2020-08-11 14:59:44+00:00,405,0,active,True,,,2020-08-11 15:08:50,2020
294,0,406,3,True,16,False,True,0,2020-08-11 12:26:23+00:00,406,0,active,True,,,2020-08-11 15:08:50,2020
295,0,407,14,True,5,False,True,0,2020-08-11 15:08:35+00:00,407,0,active,True,,,2020-08-11 15:08:50,2020
296,0,408,8,True,7,False,True,0,2020-08-11 13:48:38+00:00,408,0,active,True,,,2020-08-11 15:08:50,2020
297,0,409,9,True,10,False,True,0,2020-08-11 14:40:02+00:00,409,0,active,True,,,2020-08-11 15:08:50,2020
298,0,410,6,True,13,False,True,0,2020-08-11 13:56:46+00:00,410,0,active,True,,,2020-08-11 15:08:50,2020
299,0,411,10,True,5,False,True,0,2020-08-11 08:58:12+00:00,411,0,active,True,,,2020-08-11 15:08:50,2020
300,0,412,3,True,15,False,True,1,2020-08-11 14:32:01+00:00,412,0,active,True,,,2020-08-11 15:08:50,2020
301,0,413,13,True,6,False,True,0,2020-08-11 14:56:57+00:00,413,0,active,True,,,2020-08-11 15:08:50,2020
302,0,414,20,True,3,False,True,0,2020-08-11 14:55:16+00:00,414,0,active,True,,,2020-08-11 15:08:50,2020
303,0,415,2,True,16,False,True,1,2020-08-11 14:41:23+00:00,415,0,active,True,,,2020-08-11 15:08:50,2020
304,0,416,3,True,11,False,True,1,2020-08-11 14:49:18+00:00,416,0,active,True,,,2020-08-11 15:08:50,2020
305,0,417,18,True,1,False,True,0,2020-08-11 14:17:19+00:00,417,0,active,True,,,2020-08-11 15:08:50,2020
306,0,419,3,True,12,False,True,0,2020-08-11 14:36:02+00:00,419,0,active,True,,,2020-08-11 15:08:50,2020
307,0,420,0,False,0,False,False,0,1970-01-02 00:00:00+00:00,420,0,out_of_service,False,,,2020-08-11 15:08:50,1970
308,0,421,2,True,15,False,True,2,2020-08-10 15:34:47+00:00,421,0,active,True,,,2020-08-11 15:08:50,2020
309,0,422,8,True,5,False,True,2,2020-08-11 14:43:28+00:00,422,0,active,True,,,2020-08-11 15:08:50,2020
310,0,423,18,True,1,False,True,0,2020-08-11 14:32:44+00:00,423,0,active,True,,,2020-08-11 15:08:50,2020
311,0,424,12,True,7,False,True,0,2020-08-11 11:15:31+00:00,424,0,active,True,,,2020-08-11 15:08:50,2020
312,0,425,12,True,4,False,True,0,2020-08-11 13:11:40+00:00,425,0,active,True,,,2020-08-11 15:08:50,2020
313,0,426,8,True,18,False,True,1,2020-08-11 15:01:54+00:00,426,0,active,True,,,2020-08-11 15:08:50,2020
314,0,427,18,True,1,False,True,0,2020-08-11 08:56:28+00:00,427,0,active,True,,,2020-08-11 15:08:50,2020
315,0,428,1,True,17,False,True,1,2020-08-11 14:20:37+00:00,428,0,active,True,,,2020-08-11 15:08:50,2020
316,0,430,2,True,15,False,True,2,2020-08-11 14:05:45+00:00,430,0,active,True,,,2020-08-11 15:08:50,2020
317,0,431,15,True,0,False,True,0,2020-08-11 10:19:37+00:00,431,0,active,True,,,2020-08-11 15:08:50,2020
318,0,432,10,True,9,False,True,0,2020-08-11 14:10:50+00:00,432,0,active,True,,,2020-08-11 15:08:50,2020
319,0,433,17,True,1,False,True,1,2020-08-11 08:56:47+00:00,433,0,active,True,,,2020-08-11 15:08:50,2020
320,0,434,19,True,0,False,True,0,2020-08-10 08:56:28+00:00,434,0,active,True,,,2020-08-11 15:08:50,2020
321,0,435,9,True,6,False,True,0,2020-08-11 08:57:09+00:00,435,0,active,True,,,2020-08-11 15:08:50,2020
322,0,436,13,True,2,False,True,0,2020-08-11 14:19:48+00:00,436,0,active,True,,,2020-08-11 15:08:50,2020
323,0,437,6,True,13,False,True,0,2020-08-11 13:26:30+00:00,437,0,active,True,,,2020-08-11 15:08:50,2020
324,0,440,9,True,8,False,True,0,2020-08-11 14:21:13+00:00,440,0,active,True,,,2020-08-11 15:08:50,2020
325,0,441,6,True,12,False,True,1,2020-08-11 13:33:35+00:00,441,0,active,True,,,2020-08-11 15:08:50,2020
326,0,442,3,True,11,False,True,1,2020-08-11 08:57:04+00:00,442,0,active,True,,,2020-08-11 15:08:50,2020
327,0,443,14,True,5,False,True,0,2020-08-11 12:40:23+00:00,443,0,active,True,,,2020-08-11 15:08:50,2020
328,0,445,10,True,9,False,True,0,2020-08-11 13:30:20+00:00,445,0,active,True,,,2020-08-11 15:08:50,2020
329,0,446,0,True,12,False,True,0,2020-08-11 14:32:11+00:00,446,0,active,True,,,2020-08-11 15:08:50,2020
330,0,447,19,True,0,False,True,0,2020-08-11 08:56:23+00:00,447,0,active,True,,,2020-08-11 15:08:50,2020
331,0,448,8,True,3,False,True,0,2020-08-11 08:56:36+00:00,448,0,active,True,,,2020-08-11 15:08:50,2020
332,0,449,0,True,0,False,True,0,1970-01-02 00:00:00+00:00,449,0,out_of_service,False,,,2020-08-11 15:08:50,1970
333,0,450,9,True,6,False,True,0,2020-08-11 14:57:59+00:00,450,0,active,True,,,2020-08-11 15:08:50,2020
334,0,451,15,True,0,False,True,0,2020-08-11 15:07:54+00:00,451,0,active,True,,,2020-08-11 15:08:50,2020
335,0,452,11,True,4,False,True,0,2020-08-11 14:34:09+00:00,452,0,active,True,,,2020-08-11 15:08:50,2020
336,0,453,12,True,3,False,True,0,2020-08-11 14:46:50+00:00,453,0,active,True,,,2020-08-11 15:08:50,2020
337,0,454,3,True,11,False,True,1,2020-08-11 15:02:56+00:00,454,0,active,True,,,2020-08-11 15:08:50,2020
338,0,455,10,True,1,False,True,1,2020-08-11 12:35:36+00:00,455,0,active,True,,,2020-08-11 15:08:50,2020
339,0,456,11,True,7,False,True,1,2020-08-11 14:30:10+00:00,456,0,active,True,,,2020-08-11 15:08:50,2020
340,0,457,8,True,3,False,True,0,2020-08-11 13:38:37+00:00,457,0,active,True,,,2020-08-11 15:08:50,2020
341,0,458,7,True,4,False,True,0,2020-08-11 14:51:29+00:00,458,0,active,True,,,2020-08-11 15:08:50,2020
