,num_bikes_disabled,eightd_has_available_keys,legacy_id,num_docks_available,station_id,is_installed,is_renting,num_docks_disabled,last_reported,num_bikes_available,station_status,num_ebikes_available,is_returning,timestamp_of_data_read_request,year_station_last_reported
225,0,False,334,2,334,True,True,0,2020-08-11 00:16:52+00:00,17,active,0,True,2020-08-11 01:21:40,2020
226,0,False,335,5,335,True,True,0,2020-08-11 00:10:36+00:00,14,active,0,True,2020-08-11 01:21:40,2020
227,2,False,336,1,336,True,True,0,2020-08-11 01:17:58+00:00,12,active,0,True,2020-08-11 01:21:40,2020
228,0,False,337,0,337,True,True,0,2020-08-11 00:46:30+00:00,15,active,0,True,2020-08-11 01:21:40,2020
229,0,False,338,12,338,True,True,0,2020-08-11 01:13:31+00:00,3,active,0,True,2020-08-11 01:21:40,2020
230,0,False,339,7,339,True,True,0,2020-08-11 01:09:42+00:00,8,active,0,True,2020-08-11 01:21:40,2020
231,0,False,340,1,340,True,True,0,2020-08-10 11:22:16+00:00,18,active,0,True,2020-08-11 01:21:40,2020
232,0,True,341,9,341,True,True,0,2020-08-11 01:18:14+00:00,6,active,0,True,2020-08-11 01:21:40,2020
233,0,False,342,4,342,True,True,0,2020-08-11 01:18:53+00:00,11,active,0,True,2020-08-11 01:21:40,2020
234,0,False,343,9,343,True,True,0,2020-08-10 04:41:14+00:00,6,active,0,True,2020-08-11 01:21:40,2020
235,0,False,344,18,344,True,True,0,2020-08-11 01:04:03+00:00,1,active,0,True,2020-08-11 01:21:40,2020
236,2,False,345,12,345,True,True,0,2020-08-11 00:30:15+00:00,5,active,0,True,2020-08-11 01:21:40,2020
237,0,False,346,11,346,True,True,0,2020-08-11 00:34:35+00:00,4,active,0,True,2020-08-11 01:21:40,2020
238,0,False,347,3,347,True,True,0,2020-08-10 18:56:34+00:00,12,active,0,True,2020-08-11 01:21:40,2020
239,1,False,348,10,348,True,True,0,2020-08-10 22:31:14+00:00,4,active,0,True,2020-08-11 01:21:40,2020
240,0,True,349,12,349,True,True,0,2020-08-10 22:16:36+00:00,5,active,0,True,2020-08-11 01:21:40,2020
241,0,False,350,4,350,True,True,0,2020-08-10 19:23:29+00:00,13,active,0,True,2020-08-11 01:21:40,2020
242,0,False,351,9,351,True,True,0,2020-08-11 00:05:40+00:00,6,active,0,True,2020-08-11 01:21:40,2020
243,0,False,352,4,352,True,True,0,2020-08-11 01:03:09+00:00,11,active,0,True,2020-08-11 01:21:40,2020
244,0,True,353,10,353,True,True,0,2020-08-10 15:45:32+00:00,5,active,0,True,2020-08-11 01:21:40,2020
245,1,False,354,3,354,True,True,0,2020-08-11 01:08:08+00:00,11,active,0,True,2020-08-11 01:21:40,2020
246,0,False,355,3,355,True,True,0,2020-08-11 00:39:59+00:00,14,active,0,True,2020-08-11 01:21:40,2020
247,0,False,356,19,356,True,True,0,2020-08-11 01:11:41+00:00,4,active,0,True,2020-08-11 01:21:40,2020
248,0,False,357,10,357,True,True,0,2020-08-10 23:59:27+00:00,5,active,0,True,2020-08-11 01:21:40,2020
249,0,False,358,10,358,True,True,0,2020-08-10 23:56:18+00:00,9,active,0,True,2020-08-11 01:21:40,2020
250,0,False,359,11,359,True,True,0,2020-08-11 00:49:58+00:00,4,active,0,True,2020-08-11 01:21:40,2020
251,0,False,360,8,360,True,True,0,2020-08-11 00:49:35+00:00,7,active,0,True,2020-08-11 01:21:40,2020
252,0,False,361,2,361,True,True,0,2020-08-11 01:13:47+00:00,17,active,0,True,2020-08-11 01:21:40,2020
253,0,False,362,8,362,True,True,0,2020-08-11 00:56:49+00:00,11,active,0,True,2020-08-11 01:21:40,2020
254,1,False,363,8,363,True,True,0,2020-08-11 01:03:35+00:00,10,active,0,True,2020-08-11 01:21:40,2020
255,0,False,364,7,364,True,True,0,2020-08-11 00:53:43+00:00,12,active,0,True,2020-08-11 01:21:40,2020
256,2,False,365,17,365,True,True,0,2020-08-11 01:16:45+00:00,0,active,0,True,2020-08-11 01:21:40,2020
257,0,False,366,6,366,True,True,0,2020-08-11 00:31:01+00:00,9,active,0,True,2020-08-11 01:21:40,2020
258,0,False,367,2,367,True,True,0,2020-08-11 00:34:05+00:00,17,active,0,True,2020-08-11 01:21:40,2020
259,1,False,368,7,368,True,True,0,2020-08-11 00:04:36+00:00,7,active,0,True,2020-08-11 01:21:40,2020
260,1,False,369,3,369,True,True,0,2020-08-11 01:03:40+00:00,11,active,0,True,2020-08-11 01:21:40,2020
261,0,False,370,5,370,True,True,0,2020-08-11 01:14:02+00:00,14,active,0,True,2020-08-11 01:21:40,2020
262,0,False,371,4,371,True,True,0,2020-08-11 01:01:10+00:00,15,active,0,True,2020-08-11 01:21:40,2020
263,0,False,372,8,372,True,True,0,2020-08-11 01:05:29+00:00,11,active,0,True,2020-08-11 01:21:40,2020
264,0,False,373,8,373,True,True,0,2020-08-10 21:39:18+00:00,7,active,0,True,2020-08-11 01:21:40,2020
265,1,False,374,17,374,True,True,0,2020-08-11 00:48:43+00:00,1,active,0,True,2020-08-11 01:21:40,2020
266,0,False,376,4,376,True,True,0,2020-08-11 00:57:27+00:00,11,active,0,True,2020-08-11 01:21:40,2020
267,0,False,377,6,377,True,True,0,2020-08-11 00:53:55+00:00,13,active,0,True,2020-08-11 01:21:40,2020
268,0,False,378,10,378,True,True,0,2020-08-11 00:27:46+00:00,9,active,0,True,2020-08-11 01:21:40,2020
269,0,False,379,2,379,True,True,0,2020-08-11 00:50:52+00:00,13,active,0,True,2020-08-11 01:21:40,2020
270,0,False,380,17,380,True,True,0,2020-08-11 00:38:10+00:00,1,active,0,True,2020-08-11 01:21:40,2020
271,0,False,381,8,381,True,True,0,2020-08-11 00:36:29+00:00,11,active,0,True,2020-08-11 01:21:40,2020
272,2,True,384,7,384,True,True,0,2020-08-11 00:03:01+00:00,10,active,0,True,2020-08-11 01:21:40,2020
273,2,False,385,8,385,True,True,1,2020-08-11 00:15:28+00:00,4,active,0,True,2020-08-11 01:21:40,2020
274,2,False,386,8,386,True,True,0,2020-08-11 00:42:13+00:00,9,active,0,True,2020-08-11 01:21:40,2020
275,1,False,387,0,387,True,True,0,2020-08-10 23:32:56+00:00,14,active,0,True,2020-08-11 01:21:40,2020
276,0,False,388,6,388,True,True,0,2020-08-10 22:45:24+00:00,5,active,0,True,2020-08-11 01:21:40,2020
277,0,False,389,0,389,True,True,0,2020-08-10 21:07:52+00:00,14,active,0,True,2020-08-11 01:21:40,2020
278,0,False,390,0,390,True,True,0,2020-08-10 17:18:21+00:00,15,active,0,True,2020-08-11 01:21:40,2020
279,0,False,391,2,391,True,True,0,2020-08-11 01:20:41+00:00,13,active,0,True,2020-08-11 01:21:40,2020
280,0,False,392,7,392,True,True,0,2020-08-10 21:53:47+00:00,8,active,0,True,2020-08-11 01:21:40,2020
281,1,False,393,8,393,True,True,0,2020-08-10 01:22:59+00:00,6,active,0,True,2020-08-11 01:21:40,2020
282,0,False,394,13,394,True,True,0,2020-08-10 20:23:12+00:00,1,active,0,True,2020-08-11 01:21:40,2020
283,0,False,395,5,395,True,True,0,2020-08-10 16:55:20+00:00,10,active,0,True,2020-08-11 01:21:40,2020
284,0,False,396,3,396,True,True,0,2020-08-10 23:27:29+00:00,12,active,0,True,2020-08-11 01:21:40,2020
285,0,False,397,2,397,True,True,0,2020-08-11 00:24:24+00:00,13,active,0,True,2020-08-11 01:21:40,2020
286,0,False,398,3,398,True,True,0,2020-08-11 01:18:31+00:00,16,active,0,True,2020-08-11 01:21:40,2020
287,1,False,399,5,399,True,True,0,2020-08-11 00:41:54+00:00,9,active,0,True,2020-08-11 01:21:40,2020
288,0,False,400,18,400,True,True,0,2020-08-10 20:50:16+00:00,9,active,0,True,2020-08-11 01:21:40,2020
289,0,False,401,10,401,True,True,0,2020-08-11 01:17:34+00:00,5,active,0,True,2020-08-11 01:21:40,2020
290,1,False,402,9,402,True,True,0,2020-08-11 01:04:17+00:00,5,active,0,True,2020-08-11 01:21:40,2020
291,1,False,403,4,403,True,True,0,2020-08-11 00:54:22+00:00,10,active,0,True,2020-08-11 01:21:40,2020
292,1,False,404,8,404,True,True,0,2020-08-11 01:19:57+00:00,7,active,0,True,2020-08-11 01:21:40,2020
293,0,False,405,14,405,True,True,0,2020-08-11 00:33:15+00:00,5,active,0,True,2020-08-11 01:21:40,2020
294,0,False,406,1,406,True,True,0,2020-08-11 01:02:53+00:00,18,active,0,True,2020-08-11 01:21:40,2020
295,0,False,407,19,407,True,True,0,2020-08-11 00:33:03+00:00,0,active,0,True,2020-08-11 01:21:40,2020
296,0,False,408,7,408,True,True,0,2020-08-11 00:32:33+00:00,8,active,0,True,2020-08-11 01:21:40,2020
297,0,False,409,3,409,True,True,0,2020-08-11 00:58:33+00:00,16,active,0,True,2020-08-11 01:21:40,2020
298,0,False,410,3,410,True,True,0,2020-08-10 21:44:58+00:00,16,active,0,True,2020-08-11 01:21:40,2020
299,0,False,411,10,411,True,True,0,2020-08-10 16:41:54+00:00,5,active,0,True,2020-08-11 01:21:40,2020
300,1,False,412,4,412,True,True,0,2020-08-11 00:37:08+00:00,14,active,0,True,2020-08-11 01:21:40,2020
301,0,False,413,8,413,True,True,0,2020-08-11 01:14:47+00:00,11,active,0,True,2020-08-11 01:21:40,2020
302,0,False,414,20,414,True,True,0,2020-08-10 23:53:12+00:00,3,active,0,True,2020-08-11 01:21:40,2020
303,1,False,415,1,415,True,True,0,2020-08-11 00:35:47+00:00,17,active,0,True,2020-08-11 01:21:40,2020
304,1,False,416,12,416,True,True,0,2020-08-11 01:15:27+00:00,2,active,0,True,2020-08-11 01:21:40,2020
305,0,False,417,5,417,True,True,0,2020-08-11 00:40:23+00:00,14,active,0,True,2020-08-11 01:21:40,2020
306,0,False,419,1,419,True,True,0,2020-08-11 00:46:25+00:00,14,active,0,True,2020-08-11 01:21:40,2020
307,0,False,420,0,420,False,False,0,1970-01-02 00:00:00+00:00,0,out_of_service,0,False,2020-08-11 01:21:40,1970
308,2,False,421,2,421,True,True,0,2020-08-10 15:34:47+00:00,15,active,0,True,2020-08-11 01:21:40,2020
309,2,False,422,0,422,True,True,0,2020-08-10 14:46:48+00:00,13,active,0,True,2020-08-11 01:21:40,2020
310,0,False,423,17,423,True,True,0,2020-08-11 00:27:28+00:00,2,active,0,True,2020-08-11 01:21:40,2020
311,0,False,424,12,424,True,True,0,2020-08-10 23:56:13+00:00,7,active,0,True,2020-08-11 01:21:40,2020
312,0,False,425,9,425,True,True,0,2020-08-11 00:38:12+00:00,7,active,0,True,2020-08-11 01:21:40,2020
313,1,False,426,26,426,True,True,0,2020-08-11 00:39:26+00:00,0,active,0,True,2020-08-11 01:21:40,2020
314,0,False,427,18,427,True,True,0,2020-08-10 23:55:16+00:00,1,active,0,True,2020-08-11 01:21:40,2020
315,1,False,428,6,428,True,True,0,2020-08-11 00:52:45+00:00,12,active,0,True,2020-08-11 01:21:40,2020
316,2,False,430,3,430,True,True,0,2020-08-10 19:45:33+00:00,14,active,0,True,2020-08-11 01:21:40,2020
317,0,False,431,14,431,True,True,0,2020-08-10 23:10:16+00:00,1,active,0,True,2020-08-11 01:21:40,2020
318,0,False,432,10,432,True,True,0,2020-08-10 21:56:17+00:00,9,active,0,True,2020-08-11 01:21:40,2020
319,1,False,433,17,433,True,True,0,2020-08-10 23:22:35+00:00,1,active,0,True,2020-08-11 01:21:40,2020
320,0,False,434,19,434,True,True,0,2020-08-10 08:56:28+00:00,0,active,0,True,2020-08-11 01:21:40,2020
321,0,False,435,9,435,True,True,0,2020-08-11 01:05:46+00:00,6,active,0,True,2020-08-11 01:21:40,2020
322,0,False,436,12,436,True,True,0,2020-08-11 00:12:02+00:00,3,active,0,True,2020-08-11 01:21:40,2020
323,0,False,437,1,437,True,True,0,2020-08-11 01:19:25+00:00,18,active,0,True,2020-08-11 01:21:40,2020
324,0,False,440,10,440,True,True,0,2020-08-11 01:08:58+00:00,7,active,0,True,2020-08-11 01:21:40,2020
325,0,False,441,6,441,True,True,0,2020-08-11 01:09:37+00:00,13,active,0,True,2020-08-11 01:21:40,2020
326,1,False,442,3,442,True,True,0,2020-08-11 00:47:17+00:00,11,active,0,True,2020-08-11 01:21:40,2020
327,0,False,443,15,443,True,True,0,2020-08-11 01:17:17+00:00,4,active,0,True,2020-08-11 01:21:40,2020
328,0,False,445,9,445,True,True,0,2020-08-11 00:59:47+00:00,10,active,0,True,2020-08-11 01:21:40,2020
329,0,False,446,4,446,True,True,0,2020-08-11 00:17:32+00:00,8,active,0,True,2020-08-11 01:21:40,2020
330,0,False,447,19,447,True,True,0,2020-08-10 21:17:09+00:00,0,active,0,True,2020-08-11 01:21:40,2020
331,0,False,448,8,448,True,True,0,2020-08-10 22:24:44+00:00,3,active,0,True,2020-08-11 01:21:40,2020
332,0,False,449,0,449,False,True,0,1970-01-02 00:00:00+00:00,0,out_of_service,0,True,2020-08-11 01:21:40,1970
333,0,False,450,10,450,True,True,0,2020-08-10 23:28:03+00:00,5,active,0,True,2020-08-11 01:21:40,2020
334,0,False,451,9,451,True,True,0,2020-08-11 00:48:47+00:00,6,active,0,True,2020-08-11 01:21:40,2020
335,0,False,452,4,452,True,True,0,2020-08-11 00:08:16+00:00,11,active,0,True,2020-08-11 01:21:40,2020
336,0,False,453,11,453,True,True,0,2020-08-11 01:09:45+00:00,4,active,0,True,2020-08-11 01:21:40,2020
337,1,False,454,3,454,True,True,0,2020-08-11 00:48:48+00:00,11,active,0,True,2020-08-11 01:21:40,2020
338,1,False,455,11,455,True,True,0,2020-08-10 20:11:41+00:00,0,active,0,True,2020-08-11 01:21:40,2020
339,0,False,456,9,456,True,True,0,2020-08-10 23:32:27+00:00,10,active,0,True,2020-08-11 01:21:40,2020
340,0,False,457,11,457,True,True,0,2020-08-10 21:25:23+00:00,0,active,0,True,2020-08-11 01:21:40,2020
341,0,False,458,8,458,True,True,0,2020-08-11 00:13:24+00:00,3,active,0,True,2020-08-11 01:21:40,2020
