,num_bikes_available,num_docks_disabled,is_installed,legacy_id,is_returning,station_status,is_renting,last_reported,eightd_has_available_keys,station_id,num_ebikes_available,num_docks_available,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
288,4,0,True,400,True,active,True,2020-08-07 01:49:18+00:00,False,400,0,23,0,,,2020-08-07 01:58:50,2020
289,14,0,True,401,True,active,True,2020-08-07 01:12:43+00:00,False,401,0,1,0,,,2020-08-07 01:58:50,2020
290,2,0,True,402,True,active,True,2020-08-07 01:20:05+00:00,False,402,0,12,1,,,2020-08-07 01:58:50,2020
291,7,0,True,403,True,active,True,2020-08-07 01:52:55+00:00,False,403,0,7,1,,,2020-08-07 01:58:50,2020
292,14,0,True,404,True,active,True,2020-08-07 01:50:34+00:00,False,404,0,2,0,,,2020-08-07 01:58:50,2020
293,16,0,True,405,True,active,True,2020-08-06 22:27:52+00:00,False,405,0,3,0,,,2020-08-07 01:58:50,2020
294,10,0,True,406,True,active,True,2020-08-07 01:22:18+00:00,False,406,0,8,1,,,2020-08-07 01:58:50,2020
295,0,0,True,407,True,active,True,2020-08-06 22:11:20+00:00,False,407,0,19,0,,,2020-08-07 01:58:50,2020
296,13,0,True,408,True,active,True,2020-08-07 00:52:27+00:00,False,408,0,2,0,,,2020-08-07 01:58:50,2020
297,12,0,True,409,True,active,True,2020-08-07 01:43:47+00:00,False,409,0,7,0,,,2020-08-07 01:58:50,2020
298,10,0,True,410,True,active,True,2020-08-07 01:39:40+00:00,False,410,0,9,0,,,2020-08-07 01:58:50,2020
299,5,0,True,411,True,active,True,2020-08-07 00:02:01+00:00,False,411,0,10,0,,,2020-08-07 01:58:50,2020
300,5,0,True,412,True,active,True,2020-08-07 01:25:30+00:00,False,412,0,13,1,,,2020-08-07 01:58:50,2020
301,15,0,True,413,True,active,True,2020-08-07 01:30:52+00:00,False,413,0,4,0,,,2020-08-07 01:58:50,2020
302,2,0,True,414,True,active,True,2020-08-06 23:57:55+00:00,False,414,0,21,0,,,2020-08-07 01:58:50,2020
303,3,0,True,415,True,active,True,2020-08-07 01:57:32+00:00,False,415,0,16,0,,,2020-08-07 01:58:50,2020
304,5,0,True,416,True,active,True,2020-08-07 01:23:20+00:00,False,416,0,10,0,,,2020-08-07 01:58:50,2020
305,18,0,True,417,True,active,True,2020-08-07 01:32:25+00:00,False,417,0,1,0,,,2020-08-07 01:58:50,2020
306,2,0,True,419,True,active,True,2020-08-06 23:37:11+00:00,False,419,0,13,0,,,2020-08-07 01:58:50,2020
307,0,0,False,420,False,out_of_service,False,1970-01-02 00:00:00+00:00,False,420,0,0,0,,,2020-08-07 01:58:50,1970
308,14,0,True,421,True,active,True,2020-08-07 00:20:34+00:00,False,421,0,5,0,,,2020-08-07 01:58:50,2020
309,8,0,True,422,True,active,True,2020-08-07 00:32:19+00:00,False,422,0,7,0,,,2020-08-07 01:58:50,2020
310,6,0,True,423,True,active,True,2020-08-06 23:28:42+00:00,False,423,0,13,0,,,2020-08-07 01:58:50,2020
311,5,0,True,424,True,active,True,2020-08-06 19:17:57+00:00,False,424,0,13,1,,,2020-08-07 01:58:50,2020
312,16,0,True,425,True,active,True,2020-08-07 00:54:06+00:00,False,425,0,0,0,,,2020-08-07 01:58:50,2020
313,2,0,True,426,True,active,True,2020-08-07 01:54:33+00:00,False,426,0,24,1,,,2020-08-07 01:58:50,2020
314,0,0,True,427,True,active,True,2020-08-06 20:59:13+00:00,False,427,0,19,0,,,2020-08-07 01:58:50,2020
315,4,0,True,428,True,active,True,2020-08-06 23:54:06+00:00,False,428,0,15,0,,,2020-08-07 01:58:50,2020
316,14,0,True,430,True,active,True,2020-08-06 23:30:53+00:00,False,430,0,5,0,,,2020-08-07 01:58:50,2020
317,2,0,True,431,True,active,True,2020-08-06 21:37:15+00:00,False,431,0,13,0,,,2020-08-07 01:58:50,2020
318,9,0,True,432,True,active,True,2020-08-06 22:13:27+00:00,False,432,0,10,0,,,2020-08-07 01:58:50,2020
319,5,0,True,433,True,active,True,2020-08-06 23:21:26+00:00,False,433,0,14,0,,,2020-08-07 01:58:50,2020
320,1,0,True,434,True,active,True,2020-08-06 21:55:29+00:00,False,434,0,18,0,,,2020-08-07 01:58:50,2020
321,8,0,True,435,True,active,True,2020-08-07 01:38:00+00:00,False,435,0,7,0,,,2020-08-07 01:58:50,2020
322,1,0,True,436,True,active,True,2020-08-07 01:53:53+00:00,False,436,0,14,0,,,2020-08-07 01:58:50,2020
323,6,0,True,437,True,active,True,2020-08-07 01:39:23+00:00,False,437,0,13,0,,,2020-08-07 01:58:50,2020
324,6,0,True,440,True,active,True,2020-08-07 01:29:13+00:00,False,440,0,11,0,,,2020-08-07 01:58:50,2020
325,10,0,True,441,True,active,True,2020-08-07 01:12:50+00:00,False,441,0,8,1,,,2020-08-07 01:58:50,2020
326,7,0,True,442,True,active,True,2020-08-06 23:35:48+00:00,False,442,0,8,0,,,2020-08-07 01:58:50,2020
327,2,0,True,443,True,active,True,2020-08-06 22:04:12+00:00,False,443,0,17,0,,,2020-08-07 01:58:50,2020
328,6,0,True,445,True,active,True,2020-08-07 00:32:03+00:00,False,445,0,12,1,,,2020-08-07 01:58:50,2020
329,5,0,True,446,True,active,True,2020-08-07 01:34:00+00:00,False,446,0,7,0,,,2020-08-07 01:58:50,2020
330,0,0,True,447,True,active,True,2020-08-06 22:11:17+00:00,False,447,0,19,0,,,2020-08-07 01:58:50,2020
331,6,0,True,448,True,active,True,2020-08-06 14:48:41+00:00,False,448,0,5,0,,,2020-08-07 01:58:50,2020
332,0,0,False,449,True,out_of_service,True,1970-01-02 00:00:00+00:00,False,449,0,0,0,,,2020-08-07 01:58:50,1970
333,3,0,True,450,True,active,True,2020-08-07 01:51:14+00:00,False,450,0,12,0,,,2020-08-07 01:58:50,2020
334,5,0,True,451,True,active,True,2020-08-07 00:42:52+00:00,False,451,0,10,0,,,2020-08-07 01:58:50,2020
335,8,0,True,452,True,active,True,2020-08-07 01:57:10+00:00,False,452,0,7,0,,,2020-08-07 01:58:50,2020
336,1,0,True,453,True,active,True,2020-08-07 01:02:48+00:00,False,453,0,14,0,,,2020-08-07 01:58:50,2020
337,9,0,True,454,True,active,True,2020-08-07 01:43:18+00:00,False,454,0,6,0,,,2020-08-07 01:58:50,2020
338,10,0,True,455,True,active,True,2020-08-07 00:37:00+00:00,False,455,0,1,1,,,2020-08-07 01:58:50,2020
339,5,0,True,456,True,active,True,2020-08-06 22:58:15+00:00,False,456,0,14,0,,,2020-08-07 01:58:50,2020
340,3,0,True,457,True,active,True,2020-08-07 01:22:57+00:00,False,457,0,8,0,,,2020-08-07 01:58:50,2020
341,2,0,True,458,True,active,True,2020-08-07 00:17:41+00:00,False,458,0,9,0,,,2020-08-07 01:58:50,2020
