,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,timestamp_of_data_read_request,year_station_last_reported
50,7,True,58,active,True,12,0,True,True,2020-08-05 04:41:31+00:00,58,0,0,2020-08-05 05:47:40,2020
51,4,True,59,active,True,15,0,True,True,2020-08-05 03:58:16+00:00,59,0,0,2020-08-05 05:47:40,2020
52,7,True,60,active,False,11,0,True,True,2020-08-05 02:36:19+00:00,60,0,1,2020-08-05 05:47:40,2020
53,3,True,61,active,False,16,0,True,True,2020-08-05 04:16:28+00:00,61,0,0,2020-08-05 05:47:40,2020
54,5,True,63,active,False,10,0,True,True,2020-08-04 23:07:50+00:00,63,0,0,2020-08-05 05:47:40,2020
55,9,True,64,active,False,10,0,True,True,2020-08-04 23:41:56+00:00,64,0,0,2020-08-05 05:47:40,2020
56,5,True,65,active,False,17,0,True,True,2020-08-05 02:07:24+00:00,65,0,1,2020-08-05 05:47:40,2020
57,9,True,66,active,False,6,0,True,True,2020-08-05 04:09:05+00:00,66,0,0,2020-08-05 05:47:40,2020
58,3,True,67,active,True,24,0,True,True,2020-08-05 05:44:18+00:00,67,0,0,2020-08-05 05:47:40,2020
59,4,True,68,active,True,15,0,True,True,2020-08-05 04:28:13+00:00,68,0,0,2020-08-05 05:47:40,2020
60,15,True,69,active,True,4,0,True,True,2020-08-05 05:13:50+00:00,69,0,0,2020-08-05 05:47:40,2020
61,21,True,70,active,False,2,0,True,True,2020-08-05 03:39:38+00:00,70,0,0,2020-08-05 05:47:40,2020
62,20,True,71,active,False,3,0,True,True,2020-08-05 00:48:57+00:00,71,0,0,2020-08-05 05:47:40,2020
63,4,True,72,active,False,19,0,True,True,2020-08-05 04:18:44+00:00,72,0,0,2020-08-05 05:47:40,2020
64,3,True,73,active,False,12,0,True,True,2020-08-05 03:35:03+00:00,73,0,0,2020-08-05 05:47:40,2020
65,8,True,74,active,True,11,0,True,True,2020-08-05 04:51:15+00:00,74,0,0,2020-08-05 05:47:40,2020
66,4,True,75,active,False,11,0,True,True,2020-08-05 03:04:28+00:00,75,0,0,2020-08-05 05:47:40,2020
67,10,True,76,active,False,7,0,True,True,2020-08-05 03:30:19+00:00,76,0,0,2020-08-05 05:47:40,2020
68,8,True,77,active,False,7,0,True,True,2020-08-05 04:08:38+00:00,77,0,0,2020-08-05 05:47:40,2020
69,16,True,78,active,False,3,0,True,True,2020-08-05 03:38:57+00:00,78,0,0,2020-08-05 05:47:40,2020
70,15,True,79,active,False,4,0,True,True,2020-08-05 03:39:22+00:00,79,0,0,2020-08-05 05:47:40,2020
71,0,True,80,active,False,35,0,True,True,2020-08-05 01:38:15+00:00,80,0,0,2020-08-05 05:47:40,2020
72,12,True,81,active,False,7,0,True,True,2020-08-05 05:38:11+00:00,81,0,0,2020-08-05 05:47:40,2020
73,10,True,82,active,False,4,0,True,True,2020-08-05 01:48:06+00:00,82,0,1,2020-08-05 05:47:40,2020
74,7,True,84,active,False,8,0,True,True,2020-08-05 05:40:11+00:00,84,0,0,2020-08-05 05:47:40,2020
75,2,True,85,active,False,17,0,True,True,2020-08-05 02:35:51+00:00,85,0,0,2020-08-05 05:47:40,2020
76,6,True,86,active,False,13,0,True,True,2020-08-05 04:43:12+00:00,86,0,0,2020-08-05 05:47:40,2020
77,10,True,87,active,False,5,0,True,True,2020-08-05 03:40:43+00:00,87,0,0,2020-08-05 05:47:40,2020
78,18,True,89,active,False,1,0,True,True,2020-08-05 02:42:39+00:00,89,0,0,2020-08-05 05:47:40,2020
79,16,True,90,active,False,3,0,True,True,2020-08-05 05:05:12+00:00,90,0,0,2020-08-05 05:47:40,2020
80,4,True,91,active,False,15,0,True,True,2020-08-05 03:06:04+00:00,91,0,0,2020-08-05 05:47:40,2020
81,15,True,92,active,False,4,0,True,True,2020-08-04 17:12:55+00:00,92,0,0,2020-08-05 05:47:40,2020
82,11,True,93,active,False,3,0,True,True,2020-08-04 21:18:51+00:00,93,0,1,2020-08-05 05:47:40,2020
83,4,True,94,active,False,7,0,True,True,2020-08-05 04:54:31+00:00,94,0,0,2020-08-05 05:47:40,2020
84,11,True,95,active,False,4,0,True,True,2020-08-05 04:30:46+00:00,95,0,0,2020-08-05 05:47:40,2020
85,17,True,96,active,False,2,0,True,True,2020-08-05 02:51:31+00:00,96,0,0,2020-08-05 05:47:40,2020
86,13,True,97,active,False,6,0,True,True,2020-08-05 03:51:42+00:00,97,0,0,2020-08-05 05:47:40,2020
87,15,True,98,active,False,8,0,True,True,2020-08-04 23:24:11+00:00,98,0,0,2020-08-05 05:47:40,2020
88,7,True,99,active,False,8,0,True,True,2020-08-05 04:38:02+00:00,99,0,0,2020-08-05 05:47:40,2020
89,17,True,100,active,True,7,0,True,True,2020-08-05 02:43:38+00:00,100,0,1,2020-08-05 05:47:40,2020
90,15,True,101,active,False,0,0,True,True,2020-08-05 00:32:54+00:00,101,0,0,2020-08-05 05:47:40,2020
91,12,True,102,active,False,2,0,True,True,2020-08-05 03:57:12+00:00,102,0,1,2020-08-05 05:47:40,2020
92,6,True,103,active,False,8,0,True,True,2020-08-05 03:20:14+00:00,103,0,1,2020-08-05 05:47:40,2020
93,6,True,104,active,False,13,0,True,True,2020-08-05 03:28:31+00:00,104,0,0,2020-08-05 05:47:40,2020
94,7,True,105,active,False,11,0,True,True,2020-08-05 02:38:52+00:00,105,0,1,2020-08-05 05:47:40,2020
95,4,True,106,active,False,11,0,True,True,2020-08-05 02:48:11+00:00,106,0,0,2020-08-05 05:47:40,2020
96,0,True,107,active,False,19,0,True,True,2020-08-05 01:10:45+00:00,107,0,0,2020-08-05 05:47:40,2020
97,5,True,108,active,False,11,0,True,True,2020-08-05 04:31:18+00:00,108,0,1,2020-08-05 05:47:40,2020
98,10,True,109,active,False,24,0,True,True,2020-08-05 05:14:10+00:00,109,0,1,2020-08-05 05:47:40,2020
99,8,True,110,active,False,7,0,True,True,2020-08-05 02:49:19+00:00,110,0,0,2020-08-05 05:47:40,2020
100,4,True,111,active,False,11,0,True,True,2020-08-05 02:50:17+00:00,111,0,0,2020-08-05 05:47:40,2020
101,9,True,112,active,False,6,0,True,True,2020-08-05 00:45:28+00:00,112,0,0,2020-08-05 05:47:40,2020
102,14,True,113,active,False,0,0,True,True,2020-08-04 23:32:16+00:00,113,0,1,2020-08-05 05:47:40,2020
103,10,True,114,active,False,5,0,True,True,2020-08-05 02:41:04+00:00,114,0,0,2020-08-05 05:47:40,2020
104,18,True,115,active,False,1,0,True,True,2020-08-05 05:41:10+00:00,115,0,0,2020-08-05 05:47:40,2020
105,21,True,116,active,False,2,0,True,True,2020-08-05 04:24:27+00:00,116,0,0,2020-08-05 05:47:40,2020
106,8,True,117,active,False,11,0,True,True,2020-08-05 03:33:14+00:00,117,0,0,2020-08-05 05:47:40,2020
107,16,True,118,active,False,3,0,True,True,2020-08-05 02:34:12+00:00,118,0,0,2020-08-05 05:47:40,2020
108,0,True,119,active,False,14,0,True,True,2020-08-05 03:34:53+00:00,119,0,1,2020-08-05 05:47:40,2020
109,7,True,120,active,False,8,0,True,True,2020-08-05 03:49:33+00:00,120,0,0,2020-08-05 05:47:40,2020
110,3,True,121,active,False,14,0,True,True,2020-08-05 05:06:55+00:00,121,0,0,2020-08-05 05:47:40,2020
111,2,True,122,active,False,13,0,True,True,2020-08-05 05:29:01+00:00,122,0,0,2020-08-05 05:47:40,2020
112,1,True,124,active,False,14,0,True,True,2020-08-04 21:00:19+00:00,124,0,0,2020-08-05 05:47:40,2020
113,3,True,125,active,False,12,0,True,True,2020-08-05 01:50:42+00:00,125,0,0,2020-08-05 05:47:40,2020
114,1,True,126,active,False,13,0,True,True,2020-08-05 04:28:16+00:00,126,0,1,2020-08-05 05:47:40,2020
115,16,True,128,active,False,3,0,True,True,2020-08-05 01:20:29+00:00,128,0,0,2020-08-05 05:47:40,2020
116,17,True,129,active,False,2,0,True,True,2020-08-04 22:37:04+00:00,129,0,0,2020-08-05 05:47:40,2020
117,12,True,130,active,False,3,0,True,True,2020-08-05 01:49:34+00:00,130,0,0,2020-08-05 05:47:40,2020
118,15,True,131,active,False,3,0,True,True,2020-08-05 04:53:57+00:00,131,0,0,2020-08-05 05:47:40,2020
119,14,True,133,active,False,8,0,True,True,2020-08-05 02:22:48+00:00,133,0,1,2020-08-05 05:47:40,2020
120,11,True,135,active,False,6,0,True,True,2020-08-05 00:23:42+00:00,135,0,0,2020-08-05 05:47:40,2020
121,8,True,136,active,False,10,0,True,True,2020-08-05 00:59:53+00:00,136,0,1,2020-08-05 05:47:40,2020
122,7,True,137,active,False,8,0,True,True,2020-08-05 01:17:55+00:00,137,0,0,2020-08-05 05:47:40,2020
123,9,True,138,active,False,5,0,True,True,2020-08-05 01:24:17+00:00,138,0,1,2020-08-05 05:47:40,2020
124,12,True,139,active,False,7,0,True,True,2020-08-05 04:43:22+00:00,139,0,0,2020-08-05 05:47:40,2020
125,16,True,140,active,False,1,0,True,True,2020-08-05 01:30:09+00:00,140,0,0,2020-08-05 05:47:40,2020
126,3,True,141,active,False,10,0,True,True,2020-08-05 03:15:11+00:00,141,0,2,2020-08-05 05:47:40,2020
127,10,True,142,active,False,11,0,True,True,2020-08-04 23:38:23+00:00,142,0,2,2020-08-05 05:47:40,2020
128,12,True,143,active,False,11,0,True,True,2020-08-05 03:52:16+00:00,143,0,0,2020-08-05 05:47:40,2020
129,2,True,144,active,False,17,0,True,True,2020-08-05 02:36:27+00:00,144,0,0,2020-08-05 05:47:40,2020
130,19,True,145,active,False,0,0,True,True,2020-08-05 02:56:12+00:00,145,0,0,2020-08-05 05:47:40,2020
131,9,True,146,active,False,8,0,True,True,2020-08-05 01:13:12+00:00,146,0,2,2020-08-05 05:47:40,2020
132,4,True,149,active,True,14,0,True,True,2020-08-05 03:06:52+00:00,149,0,0,2020-08-05 05:47:40,2020
133,3,True,150,active,False,16,0,True,True,2020-08-05 00:47:33+00:00,150,0,0,2020-08-05 05:47:40,2020
134,4,True,151,active,False,15,0,True,True,2020-08-05 03:37:50+00:00,151,0,0,2020-08-05 05:47:40,2020
135,12,True,152,active,True,3,0,True,True,2020-08-05 00:47:51+00:00,152,0,0,2020-08-05 05:47:40,2020
136,6,True,156,active,False,9,0,True,True,2020-08-05 02:44:20+00:00,156,0,0,2020-08-05 05:47:40,2020
137,5,True,157,active,False,8,0,True,True,2020-08-05 02:07:51+00:00,157,0,2,2020-08-05 05:47:40,2020
138,8,True,159,active,False,6,0,True,True,2020-08-05 04:06:41+00:00,159,0,1,2020-08-05 05:47:40,2020
139,0,True,160,active,True,14,0,True,True,2020-08-05 00:38:43+00:00,160,0,0,2020-08-05 05:47:40,2020
140,15,True,161,active,True,8,0,True,True,2020-08-05 05:30:30+00:00,161,0,0,2020-08-05 05:47:40,2020
141,3,True,162,active,False,11,0,True,True,2020-08-04 23:32:51+00:00,162,0,1,2020-08-05 05:47:40,2020
142,5,True,163,active,True,14,0,True,True,2020-08-05 03:45:28+00:00,163,0,0,2020-08-05 05:47:40,2020
143,13,True,167,active,False,0,0,True,True,2020-08-05 05:19:36+00:00,167,0,2,2020-08-05 05:47:40,2020
144,16,True,169,active,False,3,0,True,True,2020-08-04 21:44:42+00:00,169,0,0,2020-08-05 05:47:40,2020
145,1,True,170,active,True,13,0,True,True,2020-08-05 00:41:34+00:00,170,0,0,2020-08-05 05:47:40,2020
146,6,True,171,active,True,17,0,True,True,2020-08-04 22:20:17+00:00,171,0,0,2020-08-05 05:47:40,2020
147,13,True,173,active,True,1,0,True,True,2020-08-05 00:46:57+00:00,173,0,0,2020-08-05 05:47:40,2020
148,10,True,174,active,False,5,0,True,True,2020-08-05 03:59:10+00:00,174,0,0,2020-08-05 05:47:40,2020
149,4,True,175,active,True,13,0,True,True,2020-08-05 05:03:16+00:00,175,0,0,2020-08-05 05:47:40,2020
150,8,True,176,active,False,7,0,True,True,2020-08-05 04:06:04+00:00,176,0,0,2020-08-05 05:47:40,2020
151,7,True,177,active,False,11,0,True,True,2020-08-05 02:38:57+00:00,177,0,1,2020-08-05 05:47:40,2020
152,16,True,178,active,False,3,0,True,True,2020-08-05 05:13:29+00:00,178,0,0,2020-08-05 05:47:40,2020
153,4,True,179,active,False,21,0,True,True,2020-08-05 04:34:58+00:00,179,0,0,2020-08-05 05:47:40,2020
154,12,True,180,active,False,6,0,True,True,2020-08-04 23:16:09+00:00,180,0,1,2020-08-05 05:47:40,2020
155,18,True,181,active,False,0,0,True,True,2020-08-05 00:04:59+00:00,181,0,1,2020-08-05 05:47:40,2020
156,4,True,182,active,True,15,0,True,True,2020-08-05 03:05:55+00:00,182,0,0,2020-08-05 05:47:40,2020
157,11,True,183,active,False,8,0,True,True,2020-08-04 20:11:48+00:00,183,0,0,2020-08-05 05:47:40,2020
158,9,True,184,active,False,10,0,True,True,2020-08-05 04:49:11+00:00,184,0,0,2020-08-05 05:47:40,2020
159,7,True,185,active,False,6,0,True,True,2020-08-05 02:58:37+00:00,185,0,2,2020-08-05 05:47:40,2020
160,11,True,186,active,True,4,0,True,True,2020-08-05 05:03:58+00:00,186,0,0,2020-08-05 05:47:40,2020
161,15,True,187,active,False,0,0,True,True,2020-08-05 01:54:14+00:00,187,0,0,2020-08-05 05:47:40,2020
162,4,True,188,active,False,11,0,True,True,2020-08-05 01:26:23+00:00,188,0,0,2020-08-05 05:47:40,2020
163,0,True,189,active,False,22,0,True,True,2020-08-05 04:13:21+00:00,189,0,1,2020-08-05 05:47:40,2020
164,13,True,190,active,True,24,0,True,True,2020-08-05 05:12:29+00:00,190,0,0,2020-08-05 05:47:40,2020
165,4,True,191,active,False,11,0,True,True,2020-08-05 04:49:52+00:00,191,0,0,2020-08-05 05:47:40,2020
166,2,True,192,active,False,17,0,True,True,2020-08-05 05:46:39+00:00,192,0,0,2020-08-05 05:47:40,2020
167,9,True,193,active,True,5,0,True,True,2020-08-05 01:56:15+00:00,193,0,1,2020-08-05 05:47:40,2020
168,7,True,194,active,False,12,0,True,True,2020-08-05 03:51:55+00:00,194,0,0,2020-08-05 05:47:40,2020
169,16,True,195,active,False,7,0,True,True,2020-08-05 03:40:28+00:00,195,0,0,2020-08-05 05:47:40,2020
170,1,True,196,active,True,9,0,True,True,2020-08-05 03:19:11+00:00,196,0,0,2020-08-05 05:47:40,2020
171,1,True,197,active,False,14,0,True,True,2020-08-05 00:04:23+00:00,197,0,0,2020-08-05 05:47:40,2020
172,14,True,199,active,False,1,0,True,True,2020-08-04 22:49:17+00:00,199,0,0,2020-08-05 05:47:40,2020
173,16,True,200,active,False,2,0,True,True,2020-08-05 04:41:56+00:00,200,0,1,2020-08-05 05:47:40,2020
174,0,True,201,active,False,15,0,True,True,2020-08-04 12:17:44+00:00,201,0,0,2020-08-05 05:47:40,2020
175,0,True,202,active,False,14,0,True,True,2020-08-04 18:10:32+00:00,202,0,1,2020-08-05 05:47:40,2020
176,6,True,203,active,False,9,0,True,True,2020-08-04 08:21:44+00:00,203,0,0,2020-08-05 05:47:40,2020
177,2,True,204,active,False,12,0,True,True,2020-08-04 22:48:50+00:00,204,0,1,2020-08-05 05:47:40,2020
178,8,True,205,active,False,7,0,True,True,2020-08-04 19:24:51+00:00,205,0,0,2020-08-05 05:47:40,2020
179,8,True,206,active,False,15,0,True,True,2020-08-05 03:36:18+00:00,206,0,0,2020-08-05 05:47:40,2020
180,11,True,208,active,True,4,0,True,True,2020-08-05 00:47:59+00:00,208,0,0,2020-08-05 05:47:40,2020
181,8,True,209,active,False,7,0,True,True,2020-08-04 23:49:19+00:00,209,0,0,2020-08-05 05:47:40,2020
182,3,True,210,active,False,11,0,True,True,2020-08-05 04:36:16+00:00,210,0,1,2020-08-05 05:47:40,2020
183,17,True,211,active,False,2,0,True,True,2020-08-05 01:17:09+00:00,211,0,0,2020-08-05 05:47:40,2020
184,19,True,212,active,False,14,0,True,True,2020-08-05 04:01:19+00:00,212,0,0,2020-08-05 05:47:40,2020
185,7,True,213,active,True,9,0,True,True,2020-08-05 00:54:10+00:00,213,0,0,2020-08-05 05:47:40,2020
186,7,True,214,active,False,8,0,True,True,2020-08-05 03:43:30+00:00,214,0,0,2020-08-05 05:47:40,2020
187,13,True,215,active,False,2,0,True,True,2020-08-05 05:21:34+00:00,215,0,0,2020-08-05 05:47:40,2020
188,12,True,216,active,False,7,0,True,True,2020-08-04 18:10:19+00:00,216,0,0,2020-08-05 05:47:40,2020
189,17,True,217,active,False,1,0,True,True,2020-08-05 00:16:43+00:00,217,0,1,2020-08-05 05:47:40,2020
190,6,True,218,active,False,8,0,True,True,2020-08-05 02:59:11+00:00,218,0,1,2020-08-05 05:47:40,2020
191,10,True,219,active,False,5,0,True,True,2020-08-05 03:58:44+00:00,219,0,0,2020-08-05 05:47:40,2020
192,14,True,221,active,False,5,0,True,True,2020-08-05 05:27:49+00:00,221,0,0,2020-08-05 05:47:40,2020
193,7,True,222,active,True,7,0,True,True,2020-08-05 02:52:44+00:00,222,0,0,2020-08-05 05:47:40,2020
194,6,True,224,active,False,11,0,True,True,2020-08-05 01:31:10+00:00,224,0,0,2020-08-05 05:47:40,2020
195,10,True,225,active,False,9,0,True,True,2020-08-05 04:53:40+00:00,225,0,0,2020-08-05 05:47:40,2020
196,12,True,226,active,False,3,0,True,True,2020-08-05 05:30:49+00:00,226,0,0,2020-08-05 05:47:40,2020
197,4,True,227,active,False,15,0,True,True,2020-08-05 04:45:07+00:00,227,0,0,2020-08-05 05:47:40,2020
198,12,True,228,active,False,7,0,True,True,2020-08-05 00:40:35+00:00,228,0,0,2020-08-05 05:47:40,2020
199,1,True,232,active,False,10,0,True,True,2020-08-05 01:12:26+00:00,232,0,0,2020-08-05 05:47:40,2020
200,5,True,233,active,False,10,0,True,True,2020-08-05 05:11:43+00:00,233,0,0,2020-08-05 05:47:40,2020
201,4,True,234,active,False,11,0,True,True,2020-08-04 23:50:55+00:00,234,0,0,2020-08-05 05:47:40,2020
202,5,True,235,active,False,9,0,True,True,2020-08-05 02:50:39+00:00,235,0,1,2020-08-05 05:47:40,2020
203,10,True,236,active,False,5,0,True,True,2020-08-05 00:14:33+00:00,236,0,0,2020-08-05 05:47:40,2020
204,14,True,239,active,False,1,0,True,True,2020-08-05 04:41:46+00:00,239,0,0,2020-08-05 05:47:40,2020
205,12,True,255,active,False,3,0,True,True,2020-08-04 22:15:33+00:00,255,0,0,2020-08-05 05:47:40,2020
206,15,True,258,active,False,0,0,True,True,2020-08-04 19:25:29+00:00,258,0,0,2020-08-05 05:47:40,2020
207,0,True,259,active,False,15,0,True,True,2020-08-04 09:01:37+00:00,259,0,0,2020-08-05 05:47:40,2020
208,3,True,260,active,False,12,0,True,True,2020-08-05 04:08:44+00:00,260,0,0,2020-08-05 05:47:40,2020
209,5,True,271,active,False,10,0,True,True,2020-08-05 04:27:34+00:00,271,0,0,2020-08-05 05:47:40,2020
210,5,True,272,active,False,14,0,True,True,2020-08-04 20:21:43+00:00,272,0,0,2020-08-05 05:47:40,2020
211,24,True,273,active,False,15,0,True,True,2020-08-05 04:05:10+00:00,273,0,1,2020-08-05 05:47:40,2020
212,4,True,279,active,False,15,0,True,True,2020-08-05 03:58:51+00:00,279,0,0,2020-08-05 05:47:40,2020
213,11,True,280,active,False,8,0,True,True,2020-08-05 03:32:13+00:00,280,0,0,2020-08-05 05:47:40,2020
214,15,True,282,active,False,0,0,True,True,2020-08-05 01:24:45+00:00,282,0,0,2020-08-05 05:47:40,2020
215,9,True,296,active,False,13,0,True,True,2020-08-05 03:53:26+00:00,296,0,1,2020-08-05 05:47:40,2020
216,2,True,318,active,False,17,0,True,True,2020-08-05 04:07:02+00:00,318,0,0,2020-08-05 05:47:40,2020
217,14,True,319,active,False,11,0,True,True,2020-08-05 04:24:02+00:00,319,0,0,2020-08-05 05:47:40,2020
218,8,True,327,active,False,7,0,True,True,2020-08-04 21:18:00+00:00,327,0,0,2020-08-05 05:47:40,2020
219,12,True,328,active,False,3,0,True,True,2020-08-05 03:26:59+00:00,328,0,0,2020-08-05 05:47:40,2020
220,9,True,329,active,False,6,0,True,True,2020-08-05 01:19:33+00:00,329,0,0,2020-08-05 05:47:40,2020
221,5,True,330,active,False,10,0,True,True,2020-08-05 02:10:06+00:00,330,0,0,2020-08-05 05:47:40,2020
222,9,True,331,active,False,6,0,True,True,2020-08-05 05:35:37+00:00,331,0,0,2020-08-05 05:47:40,2020
223,1,True,332,active,False,14,0,True,True,2020-08-05 05:29:34+00:00,332,0,0,2020-08-05 05:47:40,2020
224,19,True,333,active,False,6,0,True,True,2020-08-05 02:53:06+00:00,333,0,0,2020-08-05 05:47:40,2020
225,10,True,334,active,False,9,0,True,True,2020-08-05 04:43:18+00:00,334,0,0,2020-08-05 05:47:40,2020
226,0,True,335,active,False,19,0,True,True,2020-08-05 05:28:30+00:00,335,0,0,2020-08-05 05:47:40,2020
227,12,True,336,active,False,3,0,True,True,2020-08-04 23:47:53+00:00,336,0,0,2020-08-05 05:47:40,2020
228,13,True,337,active,False,2,0,True,True,2020-08-05 01:06:43+00:00,337,0,0,2020-08-05 05:47:40,2020
229,10,True,338,active,False,5,0,True,True,2020-08-05 03:58:49+00:00,338,0,0,2020-08-05 05:47:40,2020
230,11,True,339,active,False,4,0,True,True,2020-08-05 03:03:01+00:00,339,0,0,2020-08-05 05:47:40,2020
231,16,True,340,active,False,3,0,True,True,2020-08-04 17:02:48+00:00,340,0,0,2020-08-05 05:47:40,2020
232,6,True,341,active,True,9,0,True,True,2020-08-05 00:14:54+00:00,341,0,0,2020-08-05 05:47:40,2020
