,station_status,num_docks_disabled,is_returning,eightd_has_available_keys,num_ebikes_available,num_docks_available,is_installed,station_id,legacy_id,num_bikes_available,last_reported,is_renting,num_bikes_disabled,timestamp_of_data_read_request,year_station_last_reported
92,active,0,True,False,0,14,True,103,103,1,2020-08-12 18:39:07+00:00,True,0,2020-08-12 19:25:35,2020
93,active,0,True,False,0,14,True,104,104,5,2020-08-12 17:58:26+00:00,True,0,2020-08-12 19:25:35,2020
94,active,0,True,False,0,1,True,105,105,18,2020-08-12 19:24:54+00:00,True,0,2020-08-12 19:25:35,2020
95,active,0,True,False,0,11,True,106,106,3,2020-08-12 15:08:22+00:00,True,1,2020-08-12 19:25:35,2020
96,active,0,True,False,0,3,True,107,107,16,2020-08-12 19:23:55+00:00,True,0,2020-08-12 19:25:35,2020
97,active,0,True,False,0,7,True,108,108,10,2020-08-12 19:20:00+00:00,True,0,2020-08-12 19:25:35,2020
98,active,0,True,False,0,28,True,109,109,7,2020-08-12 18:42:02+00:00,True,0,2020-08-12 19:25:35,2020
99,active,0,True,False,0,12,True,110,110,3,2020-08-12 18:57:23+00:00,True,0,2020-08-12 19:25:35,2020
100,active,0,True,False,0,7,True,111,111,8,2020-08-12 18:04:12+00:00,True,0,2020-08-12 19:25:35,2020
101,active,0,True,False,0,3,True,112,112,12,2020-08-12 18:57:52+00:00,True,0,2020-08-12 19:25:35,2020
102,active,0,True,False,0,3,True,113,113,12,2020-08-12 19:18:29+00:00,True,0,2020-08-12 19:25:35,2020
103,active,0,True,False,0,10,True,114,114,5,2020-08-12 17:57:45+00:00,True,0,2020-08-12 19:25:35,2020
104,active,0,True,False,0,6,True,115,115,10,2020-08-12 19:20:21+00:00,True,3,2020-08-12 19:25:35,2020
105,active,0,True,False,0,15,True,116,116,8,2020-08-12 19:16:22+00:00,True,0,2020-08-12 19:25:35,2020
106,active,0,True,False,0,10,True,117,117,9,2020-08-12 19:21:47+00:00,True,0,2020-08-12 19:25:35,2020
107,active,0,True,False,0,6,True,118,118,12,2020-08-12 18:31:40+00:00,True,1,2020-08-12 19:25:35,2020
108,active,0,True,False,0,8,True,119,119,7,2020-08-12 18:45:09+00:00,True,0,2020-08-12 19:25:35,2020
109,active,0,True,False,0,0,True,120,120,15,2020-08-12 18:57:42+00:00,True,0,2020-08-12 19:25:35,2020
110,active,0,True,False,0,15,True,121,121,2,2020-08-12 19:21:36+00:00,True,0,2020-08-12 19:25:35,2020
111,active,0,True,False,0,12,True,122,122,3,2020-08-12 17:31:05+00:00,True,0,2020-08-12 19:25:35,2020
112,active,0,True,False,0,7,True,124,124,8,2020-08-12 17:55:36+00:00,True,0,2020-08-12 19:25:35,2020
113,active,0,True,False,0,14,True,125,125,1,2020-08-12 19:18:35+00:00,True,0,2020-08-12 19:25:35,2020
114,active,0,True,False,0,8,True,126,126,7,2020-08-12 14:49:41+00:00,True,0,2020-08-12 19:25:35,2020
115,active,0,True,False,0,14,True,128,128,5,2020-08-12 18:25:15+00:00,True,0,2020-08-12 19:25:35,2020
116,active,0,True,False,0,11,True,129,129,8,2020-08-12 17:20:34+00:00,True,0,2020-08-12 19:25:35,2020
117,active,0,True,False,0,3,True,130,130,12,2020-08-12 19:22:33+00:00,True,0,2020-08-12 19:25:35,2020
118,active,0,True,False,0,9,True,131,131,9,2020-08-12 19:24:40+00:00,True,0,2020-08-12 19:25:35,2020
119,active,0,True,False,0,13,True,133,133,10,2020-08-12 19:22:40+00:00,True,0,2020-08-12 19:25:35,2020
120,active,0,True,False,0,12,True,135,135,5,2020-08-12 18:50:50+00:00,True,0,2020-08-12 19:25:35,2020
121,active,0,True,False,0,14,True,136,136,5,2020-08-12 18:07:59+00:00,True,0,2020-08-12 19:25:35,2020
122,active,0,True,False,0,8,True,137,137,7,2020-08-12 17:41:31+00:00,True,0,2020-08-12 19:25:35,2020
123,active,0,True,False,0,0,True,138,138,14,2020-08-12 18:08:10+00:00,True,1,2020-08-12 19:25:35,2020
124,active,0,True,False,0,17,True,139,139,2,2020-08-12 19:23:29+00:00,True,0,2020-08-12 19:25:35,2020
125,active,0,True,False,0,3,True,140,140,14,2020-08-12 18:25:36+00:00,True,0,2020-08-12 19:25:35,2020
126,active,0,True,False,0,0,True,141,141,14,2020-08-12 19:25:00+00:00,True,1,2020-08-12 19:25:35,2020
127,active,0,True,False,0,10,True,142,142,12,2020-08-12 18:51:54+00:00,True,1,2020-08-12 19:25:35,2020
128,active,0,True,False,0,3,True,143,143,20,2020-08-12 19:12:19+00:00,True,0,2020-08-12 19:25:35,2020
129,active,0,True,False,0,4,True,144,144,14,2020-08-12 19:16:45+00:00,True,1,2020-08-12 19:25:35,2020
130,active,0,True,False,0,5,True,145,145,14,2020-08-12 16:03:53+00:00,True,0,2020-08-12 19:25:35,2020
131,active,0,True,False,0,10,True,146,146,9,2020-08-12 18:52:56+00:00,True,0,2020-08-12 19:25:35,2020
132,active,0,True,True,0,11,True,149,149,7,2020-08-12 19:10:54+00:00,True,0,2020-08-12 19:25:35,2020
133,active,0,True,False,0,5,True,150,150,14,2020-08-12 17:35:14+00:00,True,0,2020-08-12 19:25:35,2020
134,active,0,True,False,0,6,True,151,151,13,2020-08-12 19:24:59+00:00,True,0,2020-08-12 19:25:35,2020
135,active,0,True,True,0,12,True,152,152,3,2020-08-12 18:47:41+00:00,True,0,2020-08-12 19:25:35,2020
136,active,0,True,False,0,10,True,156,156,5,2020-08-12 18:47:11+00:00,True,0,2020-08-12 19:25:35,2020
137,active,0,True,False,0,1,True,157,157,13,2020-08-12 18:44:15+00:00,True,1,2020-08-12 19:25:35,2020
138,active,0,True,False,0,10,True,159,159,5,2020-08-12 18:34:10+00:00,True,0,2020-08-12 19:25:35,2020
139,active,0,True,True,0,10,True,160,160,4,2020-08-12 18:24:14+00:00,True,0,2020-08-12 19:25:35,2020
140,active,0,True,True,0,18,True,161,161,4,2020-08-12 19:20:25+00:00,True,1,2020-08-12 19:25:35,2020
141,active,0,True,False,0,9,True,162,162,6,2020-08-12 16:49:41+00:00,True,0,2020-08-12 19:25:35,2020
142,active,0,True,True,0,8,True,163,163,11,2020-08-12 19:16:04+00:00,True,0,2020-08-12 19:25:35,2020
143,active,0,True,False,0,13,True,167,167,2,2020-08-12 19:23:40+00:00,True,0,2020-08-12 19:25:35,2020
144,active,0,True,False,0,7,True,169,169,12,2020-08-12 18:45:53+00:00,True,0,2020-08-12 19:25:35,2020
145,active,0,True,True,0,13,True,170,170,0,2020-08-12 13:33:24+00:00,True,1,2020-08-12 19:25:35,2020
146,active,0,True,True,0,16,True,171,171,7,2020-08-12 15:34:14+00:00,True,0,2020-08-12 19:25:35,2020
147,active,0,True,True,0,6,True,173,173,8,2020-08-12 18:31:55+00:00,True,0,2020-08-12 19:25:35,2020
148,active,0,True,False,0,10,True,174,174,4,2020-08-12 17:59:09+00:00,True,1,2020-08-12 19:25:35,2020
149,active,0,True,True,0,13,True,175,175,4,2020-08-12 19:21:11+00:00,True,0,2020-08-12 19:25:35,2020
150,active,0,True,False,0,6,True,176,176,9,2020-08-12 18:17:23+00:00,True,0,2020-08-12 19:25:35,2020
151,active,0,True,False,0,14,True,177,177,5,2020-08-12 19:23:20+00:00,True,0,2020-08-12 19:25:35,2020
152,active,0,True,False,0,15,True,178,178,4,2020-08-12 19:21:03+00:00,True,0,2020-08-12 19:25:35,2020
153,active,0,True,False,0,6,True,179,179,19,2020-08-12 19:25:25+00:00,True,0,2020-08-12 19:25:35,2020
154,active,0,True,False,0,2,True,180,180,16,2020-08-12 19:23:36+00:00,True,1,2020-08-12 19:25:35,2020
155,active,0,True,False,0,12,True,181,181,7,2020-08-12 19:07:00+00:00,True,0,2020-08-12 19:25:35,2020
156,active,0,True,True,0,17,True,182,182,2,2020-08-12 19:24:10+00:00,True,0,2020-08-12 19:25:35,2020
157,active,0,True,False,0,13,True,183,183,6,2020-08-12 19:08:40+00:00,True,0,2020-08-12 19:25:35,2020
158,active,0,True,False,0,9,True,184,184,10,2020-08-12 19:23:23+00:00,True,0,2020-08-12 19:25:35,2020
159,active,0,True,False,0,10,True,185,185,5,2020-08-12 19:25:13+00:00,True,0,2020-08-12 19:25:35,2020
160,active,0,True,True,0,9,True,186,186,6,2020-08-12 18:57:43+00:00,True,0,2020-08-12 19:25:35,2020
161,active,0,True,False,0,7,True,187,187,8,2020-08-12 19:18:53+00:00,True,0,2020-08-12 19:25:35,2020
162,active,0,True,False,0,0,True,188,188,15,2020-08-12 13:30:54+00:00,True,0,2020-08-12 19:25:35,2020
163,active,0,True,True,0,7,True,189,189,16,2020-08-12 19:06:52+00:00,True,0,2020-08-12 19:25:35,2020
164,active,0,True,True,0,25,True,190,190,12,2020-08-12 19:19:23+00:00,True,0,2020-08-12 19:25:35,2020
165,active,0,True,False,0,11,True,191,191,4,2020-08-12 17:01:46+00:00,True,0,2020-08-12 19:25:35,2020
166,active,0,True,False,0,1,True,192,192,18,2020-08-12 19:16:37+00:00,True,0,2020-08-12 19:25:35,2020
167,active,0,True,False,0,10,True,193,193,3,2020-08-12 18:34:09+00:00,True,2,2020-08-12 19:25:35,2020
168,active,0,True,False,0,17,True,194,194,2,2020-08-12 17:43:20+00:00,True,0,2020-08-12 19:25:35,2020
169,active,0,True,False,0,17,True,195,195,6,2020-08-12 19:07:51+00:00,True,0,2020-08-12 19:25:35,2020
170,active,0,True,True,0,10,True,196,196,0,2020-08-12 18:10:07+00:00,True,0,2020-08-12 19:25:35,2020
171,active,0,True,False,0,9,True,197,197,6,2020-08-12 18:44:49+00:00,True,0,2020-08-12 19:25:35,2020
172,active,0,True,False,0,13,True,199,199,2,2020-08-12 16:56:33+00:00,True,0,2020-08-12 19:25:35,2020
173,active,0,True,False,0,2,True,200,200,16,2020-08-12 17:15:20+00:00,True,1,2020-08-12 19:25:35,2020
174,active,0,True,False,0,15,True,201,201,0,2020-08-12 12:04:48+00:00,True,0,2020-08-12 19:25:35,2020
175,active,0,True,False,0,11,True,202,202,4,2020-08-12 19:15:23+00:00,True,0,2020-08-12 19:25:35,2020
176,active,0,True,False,0,14,True,203,203,1,2020-08-12 08:43:55+00:00,True,0,2020-08-12 19:25:35,2020
177,active,0,True,False,0,15,True,204,204,0,2020-08-12 12:58:21+00:00,True,0,2020-08-12 19:25:35,2020
178,active,0,True,False,0,11,True,205,205,4,2020-08-12 18:58:44+00:00,True,0,2020-08-12 19:25:35,2020
179,active,0,True,True,0,17,True,206,206,5,2020-08-12 19:19:40+00:00,True,1,2020-08-12 19:25:35,2020
180,active,0,True,True,0,12,True,208,208,2,2020-08-12 19:21:02+00:00,True,1,2020-08-12 19:25:35,2020
181,active,0,True,False,0,12,True,209,209,3,2020-08-12 19:16:54+00:00,True,0,2020-08-12 19:25:35,2020
182,active,0,True,False,0,14,True,210,210,1,2020-08-12 12:40:11+00:00,True,0,2020-08-12 19:25:35,2020
183,active,0,True,False,0,14,True,211,211,5,2020-08-12 19:20:04+00:00,True,0,2020-08-12 19:25:35,2020
184,active,0,True,False,0,2,True,212,212,30,2020-08-12 18:28:16+00:00,True,1,2020-08-12 19:25:35,2020
185,active,0,True,True,0,11,True,213,213,5,2020-08-12 18:15:14+00:00,True,0,2020-08-12 19:25:35,2020
186,active,0,True,False,0,13,True,214,214,2,2020-08-12 17:45:52+00:00,True,0,2020-08-12 19:25:35,2020
187,active,0,True,False,0,9,True,215,215,5,2020-08-12 18:29:46+00:00,True,1,2020-08-12 19:25:35,2020
188,active,0,True,False,0,1,True,216,216,17,2020-08-12 16:28:35+00:00,True,1,2020-08-12 19:25:35,2020
189,active,0,True,False,0,4,True,217,217,15,2020-08-12 18:00:15+00:00,True,0,2020-08-12 19:25:35,2020
190,active,0,True,False,0,7,True,218,218,8,2020-08-12 19:16:37+00:00,True,0,2020-08-12 19:25:35,2020
191,active,0,True,False,0,7,True,219,219,6,2020-08-12 12:16:03+00:00,True,2,2020-08-12 19:25:35,2020
192,active,0,True,False,0,13,True,221,221,6,2020-08-12 18:20:51+00:00,True,0,2020-08-12 19:25:35,2020
193,active,0,True,True,0,12,True,222,222,2,2020-08-12 18:49:31+00:00,True,0,2020-08-12 19:25:35,2020
194,active,0,True,False,0,2,True,224,224,14,2020-08-12 14:08:37+00:00,True,1,2020-08-12 19:25:35,2020
195,active,0,True,False,0,17,True,225,225,2,2020-08-12 18:03:36+00:00,True,0,2020-08-12 19:25:35,2020
196,active,0,True,False,0,13,True,226,226,2,2020-08-12 19:13:37+00:00,True,0,2020-08-12 19:25:35,2020
197,active,0,True,False,0,4,True,227,227,12,2020-08-12 19:06:48+00:00,True,3,2020-08-12 19:25:35,2020
198,active,0,True,False,0,17,True,228,228,2,2020-08-12 19:03:54+00:00,True,0,2020-08-12 19:25:35,2020
199,active,0,True,False,0,3,True,232,232,8,2020-08-12 08:08:09+00:00,True,0,2020-08-12 19:25:35,2020
200,active,0,False,False,0,9,True,233,233,6,2020-08-12 18:16:55+00:00,False,0,2020-08-12 19:25:35,2020
201,active,0,True,False,0,14,True,234,234,1,2020-08-12 17:15:32+00:00,True,0,2020-08-12 19:25:35,2020
202,active,0,True,False,0,10,True,235,235,5,2020-08-12 19:07:58+00:00,True,0,2020-08-12 19:25:35,2020
203,active,0,True,False,0,7,True,236,236,8,2020-08-12 18:41:52+00:00,True,0,2020-08-12 19:25:35,2020
204,active,0,True,False,0,11,True,239,239,4,2020-08-12 17:42:23+00:00,True,0,2020-08-12 19:25:35,2020
205,active,0,True,False,0,7,True,255,255,8,2020-08-12 08:53:35+00:00,True,0,2020-08-12 19:25:35,2020
206,active,0,True,False,0,5,True,258,258,10,2020-08-12 08:54:13+00:00,True,0,2020-08-12 19:25:35,2020
207,active,0,True,False,0,0,True,259,259,15,2020-08-12 08:53:25+00:00,True,0,2020-08-12 19:25:35,2020
208,active,0,True,False,0,5,True,260,260,10,2020-08-12 17:27:23+00:00,True,0,2020-08-12 19:25:35,2020
209,active,0,True,False,0,10,True,271,271,5,2020-08-12 18:50:36+00:00,True,0,2020-08-12 19:25:35,2020
210,active,0,True,False,0,14,True,272,272,4,2020-08-12 19:18:41+00:00,True,1,2020-08-12 19:25:35,2020
211,active,0,True,False,0,20,True,273,273,20,2020-08-12 19:17:09+00:00,True,0,2020-08-12 19:25:35,2020
212,active,0,True,False,0,2,True,279,279,17,2020-08-12 18:56:00+00:00,True,0,2020-08-12 19:25:35,2020
213,active,0,True,False,0,10,True,280,280,9,2020-08-12 17:42:44+00:00,True,0,2020-08-12 19:25:35,2020
214,active,0,True,False,0,9,True,282,282,6,2020-08-12 19:12:23+00:00,True,0,2020-08-12 19:25:35,2020
215,active,0,True,False,0,11,True,296,296,12,2020-08-12 18:47:52+00:00,True,0,2020-08-12 19:25:35,2020
216,active,0,True,False,0,0,True,318,318,19,2020-08-12 19:21:37+00:00,True,0,2020-08-12 19:25:35,2020
217,active,0,True,False,0,22,True,319,319,3,2020-08-12 18:43:57+00:00,True,0,2020-08-12 19:25:35,2020
218,active,0,True,False,0,11,True,327,327,4,2020-08-12 17:20:58+00:00,True,0,2020-08-12 19:25:35,2020
219,active,0,True,False,0,7,True,328,328,7,2020-08-12 19:13:20+00:00,True,1,2020-08-12 19:25:35,2020
220,active,0,True,False,0,9,True,329,329,6,2020-08-12 18:45:13+00:00,True,0,2020-08-12 19:25:35,2020
221,active,0,True,False,0,7,True,330,330,8,2020-08-12 18:25:53+00:00,True,0,2020-08-12 19:25:35,2020
222,active,0,True,False,0,1,True,331,331,14,2020-08-12 19:14:51+00:00,True,0,2020-08-12 19:25:35,2020
223,active,0,True,False,0,12,True,332,332,2,2020-08-12 18:46:01+00:00,True,1,2020-08-12 19:25:35,2020
224,active,0,True,False,0,4,True,333,333,21,2020-08-12 17:55:38+00:00,True,0,2020-08-12 19:25:35,2020
225,active,0,True,False,0,1,True,334,334,16,2020-08-12 17:25:29+00:00,True,2,2020-08-12 19:25:35,2020
226,active,0,True,False,0,12,True,335,335,7,2020-08-12 19:13:41+00:00,True,0,2020-08-12 19:25:35,2020
227,active,0,True,False,0,7,True,336,336,8,2020-08-12 18:17:17+00:00,True,0,2020-08-12 19:25:35,2020
228,active,0,True,False,0,0,True,337,337,15,2020-08-12 13:06:03+00:00,True,0,2020-08-12 19:25:35,2020
229,active,0,True,False,0,14,True,338,338,0,2020-08-12 19:15:34+00:00,True,1,2020-08-12 19:25:35,2020
230,active,0,True,False,0,1,True,339,339,14,2020-08-12 17:49:47+00:00,True,0,2020-08-12 19:25:35,2020
231,active,0,True,False,0,1,True,340,340,18,2020-08-12 08:52:43+00:00,True,0,2020-08-12 19:25:35,2020
232,active,0,True,True,0,7,True,341,341,7,2020-08-12 13:49:12+00:00,True,1,2020-08-12 19:25:35,2020
