,num_bikes_available,legacy_id,num_docks_disabled,eightd_has_available_keys,is_renting,is_returning,station_id,last_reported,is_installed,num_bikes_disabled,num_ebikes_available,num_docks_available,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
46,12,54,0,False,True,True,54,2020-07-28 22:54:05+00:00,True,0,0,3,active,,,2020-07-28 22:55:00,2020
47,11,55,0,False,True,True,55,2020-07-28 22:52:24+00:00,True,0,0,4,active,,,2020-07-28 22:55:00,2020
48,15,56,0,True,True,True,56,2020-07-28 22:20:26+00:00,True,0,0,3,active,,,2020-07-28 22:55:00,2020
49,2,57,0,True,True,True,57,2020-07-28 22:45:56+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
50,7,58,0,True,True,True,58,2020-07-28 22:44:00+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
51,2,59,0,True,True,True,59,2020-07-28 22:47:50+00:00,True,0,0,17,active,,,2020-07-28 22:55:00,2020
52,16,60,0,False,True,True,60,2020-07-28 22:53:14+00:00,True,0,0,3,active,,,2020-07-28 22:55:00,2020
53,6,61,0,False,True,True,61,2020-07-28 22:52:32+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
54,15,63,0,False,True,True,63,2020-07-28 21:25:34+00:00,True,0,0,0,active,,,2020-07-28 22:55:00,2020
55,6,64,0,False,True,True,64,2020-07-28 22:48:07+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
56,9,65,0,False,True,True,65,2020-07-28 22:29:07+00:00,True,1,0,13,active,,,2020-07-28 22:55:00,2020
57,1,66,0,False,True,True,66,2020-07-28 22:32:40+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
58,17,67,0,True,True,True,67,2020-07-28 22:54:52+00:00,True,4,0,6,active,,,2020-07-28 22:55:00,2020
59,8,68,0,True,True,True,68,2020-07-28 22:53:52+00:00,True,0,0,11,active,,,2020-07-28 22:55:00,2020
60,9,69,0,True,True,True,69,2020-07-28 22:54:17+00:00,True,2,0,8,active,,,2020-07-28 22:55:00,2020
61,10,70,0,False,True,True,70,2020-07-28 22:48:01+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
62,15,71,0,False,True,True,71,2020-07-28 22:29:54+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
63,15,72,0,False,True,True,72,2020-07-28 22:41:25+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
64,15,73,0,False,True,True,73,2020-07-28 22:41:48+00:00,True,0,0,0,active,,,2020-07-28 22:55:00,2020
65,6,74,0,True,True,True,74,2020-07-28 22:54:01+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
66,6,75,0,False,True,True,75,2020-07-28 22:34:43+00:00,True,1,0,8,active,,,2020-07-28 22:55:00,2020
67,3,76,0,False,True,True,76,2020-07-28 22:43:39+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
68,7,77,0,False,True,True,77,2020-07-28 22:21:18+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
69,9,78,0,False,True,True,78,2020-07-28 22:54:12+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
70,4,79,0,False,True,True,79,2020-07-28 22:37:31+00:00,True,2,0,13,active,,,2020-07-28 22:55:00,2020
71,13,80,0,False,True,True,80,2020-07-28 22:39:18+00:00,True,0,0,22,active,,,2020-07-28 22:55:00,2020
72,11,81,0,False,True,True,81,2020-07-28 22:51:27+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
73,0,82,0,False,True,True,82,2020-07-28 22:42:02+00:00,True,0,0,15,active,,,2020-07-28 22:55:00,2020
74,1,84,0,False,True,True,84,2020-07-28 22:31:00+00:00,True,2,0,12,active,,,2020-07-28 22:55:00,2020
75,0,85,0,False,True,True,85,2020-07-28 21:50:33+00:00,True,0,0,19,active,,,2020-07-28 22:55:00,2020
76,8,86,0,False,True,True,86,2020-07-28 22:49:21+00:00,True,0,0,11,active,,,2020-07-28 22:55:00,2020
77,14,87,0,False,True,True,87,2020-07-28 22:50:43+00:00,True,0,0,1,active,,,2020-07-28 22:55:00,2020
78,5,89,0,False,True,True,89,2020-07-28 22:47:44+00:00,True,2,0,12,active,,,2020-07-28 22:55:00,2020
79,13,90,0,False,True,True,90,2020-07-28 22:45:27+00:00,True,0,0,6,active,,,2020-07-28 22:55:00,2020
80,2,91,0,False,True,True,91,2020-07-28 22:48:46+00:00,True,1,0,16,active,,,2020-07-28 22:55:00,2020
81,12,92,0,False,True,True,92,2020-07-28 22:45:10+00:00,True,1,0,6,active,,,2020-07-28 22:55:00,2020
82,6,93,0,False,True,True,93,2020-07-28 22:51:51+00:00,True,1,0,8,active,,,2020-07-28 22:55:00,2020
83,9,94,0,False,True,True,94,2020-07-28 22:43:53+00:00,True,0,0,2,active,,,2020-07-28 22:55:00,2020
84,9,95,0,False,True,True,95,2020-07-28 22:54:51+00:00,True,2,0,4,active,,,2020-07-28 22:55:00,2020
85,6,96,0,False,True,True,96,2020-07-28 22:43:23+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
86,5,97,0,False,True,True,97,2020-07-28 22:54:06+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
87,18,98,0,False,True,True,98,2020-07-28 22:37:45+00:00,True,0,0,4,active,,,2020-07-28 22:55:00,2020
88,9,99,0,False,True,True,99,2020-07-28 20:52:41+00:00,True,0,0,6,active,,,2020-07-28 22:55:00,2020
89,14,100,0,True,True,True,100,2020-07-28 22:40:29+00:00,True,2,0,9,active,,,2020-07-28 22:55:00,2020
90,1,101,0,False,True,True,101,2020-07-28 21:22:55+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
91,1,102,0,False,True,True,102,2020-07-28 22:09:08+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
92,2,103,0,False,True,True,103,2020-07-28 22:47:33+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
93,9,104,0,False,True,True,104,2020-07-28 22:49:20+00:00,True,1,0,9,active,,,2020-07-28 22:55:00,2020
94,18,105,0,False,True,True,105,2020-07-28 22:41:08+00:00,True,1,0,0,active,,,2020-07-28 22:55:00,2020
95,11,106,0,False,True,True,106,2020-07-28 21:23:16+00:00,True,0,0,4,active,,,2020-07-28 22:55:00,2020
96,0,107,0,False,True,True,107,2020-07-28 22:54:40+00:00,True,1,0,18,active,,,2020-07-28 22:55:00,2020
97,15,108,0,False,True,True,108,2020-07-28 22:53:07+00:00,True,0,0,2,active,,,2020-07-28 22:55:00,2020
98,22,109,0,False,True,True,109,2020-07-28 21:11:31+00:00,True,2,0,11,active,,,2020-07-28 22:55:00,2020
99,1,110,0,False,True,True,110,2020-07-28 22:40:16+00:00,True,3,0,11,active,,,2020-07-28 22:55:00,2020
100,1,111,0,False,True,True,111,2020-07-28 22:46:03+00:00,True,1,0,13,active,,,2020-07-28 22:55:00,2020
101,8,112,0,False,True,True,112,2020-07-28 22:21:18+00:00,True,0,0,7,active,,,2020-07-28 22:55:00,2020
102,5,113,0,False,True,True,113,2020-07-28 22:48:09+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
103,4,114,0,False,True,True,114,2020-07-28 22:21:07+00:00,True,0,0,11,active,,,2020-07-28 22:55:00,2020
104,11,115,0,False,True,True,115,2020-07-28 22:51:40+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
105,6,116,0,False,True,True,116,2020-07-28 22:50:46+00:00,True,0,0,17,active,,,2020-07-28 22:55:00,2020
106,17,117,0,False,True,True,117,2020-07-28 22:07:07+00:00,True,0,0,2,active,,,2020-07-28 22:55:00,2020
107,13,118,0,False,True,True,118,2020-07-28 22:37:28+00:00,True,0,0,6,active,,,2020-07-28 22:55:00,2020
108,12,119,0,False,True,True,119,2020-07-28 22:36:09+00:00,True,1,0,2,active,,,2020-07-28 22:55:00,2020
109,14,120,0,False,True,True,120,2020-07-28 22:27:45+00:00,True,0,0,1,active,,,2020-07-28 22:55:00,2020
110,4,121,0,False,True,True,121,2020-07-28 22:42:19+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
111,12,122,0,False,True,True,122,2020-07-28 22:34:06+00:00,True,0,0,3,active,,,2020-07-28 22:55:00,2020
112,2,124,0,False,True,True,124,2020-07-28 22:29:08+00:00,True,1,0,12,active,,,2020-07-28 22:55:00,2020
113,3,125,0,False,True,True,125,2020-07-28 22:40:17+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
114,2,126,0,False,True,True,126,2020-07-28 22:42:29+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
115,14,128,0,False,True,True,128,2020-07-28 21:29:34+00:00,True,1,0,4,active,,,2020-07-28 22:55:00,2020
116,8,129,0,False,True,True,129,2020-07-28 21:50:21+00:00,True,0,0,11,active,,,2020-07-28 22:55:00,2020
117,7,130,0,False,True,True,130,2020-07-28 22:45:44+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
118,17,131,0,False,True,True,131,2020-07-28 22:49:46+00:00,True,1,0,0,active,,,2020-07-28 22:55:00,2020
119,13,133,0,False,True,True,133,2020-07-28 22:44:38+00:00,True,1,0,9,active,,,2020-07-28 22:55:00,2020
120,7,135,0,False,True,True,135,2020-07-28 21:24:18+00:00,True,2,0,8,active,,,2020-07-28 22:55:00,2020
121,13,136,0,False,True,True,136,2020-07-28 22:46:44+00:00,True,1,0,5,active,,,2020-07-28 22:55:00,2020
122,1,137,0,False,True,True,137,2020-07-28 22:07:52+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
123,6,138,0,False,True,True,138,2020-07-28 21:20:05+00:00,True,1,0,8,active,,,2020-07-28 22:55:00,2020
124,7,139,0,False,True,True,139,2020-07-28 22:53:21+00:00,True,1,0,11,active,,,2020-07-28 22:55:00,2020
125,5,140,0,False,True,True,140,2020-07-28 22:43:25+00:00,True,2,0,10,active,,,2020-07-28 22:55:00,2020
126,5,141,0,False,True,True,141,2020-07-28 22:51:05+00:00,True,1,0,9,active,,,2020-07-28 22:55:00,2020
127,20,142,0,False,True,True,142,2020-07-28 22:36:30+00:00,True,1,0,2,active,,,2020-07-28 22:55:00,2020
128,5,143,0,False,True,True,143,2020-07-28 22:50:16+00:00,True,2,0,16,active,,,2020-07-28 22:55:00,2020
129,14,144,0,False,True,True,144,2020-07-28 22:23:53+00:00,True,0,0,5,active,,,2020-07-28 22:55:00,2020
130,6,145,0,False,True,True,145,2020-07-28 22:03:13+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
131,2,146,0,False,True,True,146,2020-07-28 22:49:08+00:00,True,1,0,16,active,,,2020-07-28 22:55:00,2020
132,16,149,0,True,True,True,149,2020-07-28 22:36:53+00:00,True,0,0,2,active,,,2020-07-28 22:55:00,2020
133,13,150,0,False,True,True,150,2020-07-28 22:24:09+00:00,True,0,0,6,active,,,2020-07-28 22:55:00,2020
134,5,151,0,False,True,True,151,2020-07-28 22:52:12+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
135,11,152,0,True,True,True,152,2020-07-28 22:53:44+00:00,True,0,0,4,active,,,2020-07-28 22:55:00,2020
136,11,156,0,False,True,True,156,2020-07-28 22:52:48+00:00,True,0,0,4,active,,,2020-07-28 22:55:00,2020
137,10,157,0,False,True,True,157,2020-07-28 22:50:35+00:00,True,4,0,1,active,,,2020-07-28 22:55:00,2020
138,1,159,0,False,True,True,159,2020-07-28 22:44:41+00:00,True,1,0,13,active,,,2020-07-28 22:55:00,2020
139,7,160,0,True,True,True,160,2020-07-28 22:15:40+00:00,True,1,0,6,active,,,2020-07-28 22:55:00,2020
140,17,161,0,True,True,True,161,2020-07-28 22:53:42+00:00,True,2,0,4,active,,,2020-07-28 22:55:00,2020
141,6,162,0,False,True,True,162,2020-07-28 22:34:56+00:00,True,0,0,9,active,,,2020-07-28 22:55:00,2020
142,2,163,0,True,True,True,163,2020-07-28 22:21:46+00:00,True,0,0,17,active,,,2020-07-28 22:55:00,2020
143,7,167,0,False,True,True,167,2020-07-28 20:55:25+00:00,True,2,0,6,active,,,2020-07-28 22:55:00,2020
144,10,169,0,False,True,True,169,2020-07-28 22:52:46+00:00,True,1,0,8,active,,,2020-07-28 22:55:00,2020
145,2,170,0,True,True,True,170,2020-07-28 21:32:52+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
146,6,171,0,True,True,True,171,2020-07-28 22:31:00+00:00,True,1,0,16,active,,,2020-07-28 22:55:00,2020
147,4,173,0,True,True,True,173,2020-07-28 22:51:19+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
148,7,174,0,False,True,True,174,2020-07-28 22:08:15+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
149,5,175,0,True,True,True,175,2020-07-28 22:46:15+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
150,15,176,0,False,True,True,176,2020-07-28 22:53:49+00:00,True,0,0,0,active,,,2020-07-28 22:55:00,2020
151,4,177,0,False,True,True,177,2020-07-28 22:44:34+00:00,True,0,0,15,active,,,2020-07-28 22:55:00,2020
152,4,178,0,False,True,True,178,2020-07-28 22:52:01+00:00,True,1,0,14,active,,,2020-07-28 22:55:00,2020
153,7,179,0,False,True,True,179,2020-07-28 22:42:35+00:00,True,0,0,18,active,,,2020-07-28 22:55:00,2020
154,7,180,0,False,True,True,180,2020-07-28 22:24:01+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
155,8,181,0,False,True,True,181,2020-07-28 22:29:24+00:00,True,0,0,11,active,,,2020-07-28 22:55:00,2020
156,8,182,0,True,True,True,182,2020-07-28 22:46:14+00:00,True,0,0,11,active,,,2020-07-28 22:55:00,2020
157,0,183,0,False,True,True,183,2020-07-28 22:19:57+00:00,True,0,0,19,active,,,2020-07-28 22:55:00,2020
158,6,184,0,False,True,True,184,2020-07-28 22:41:09+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
159,2,185,0,False,True,True,185,2020-07-28 22:45:36+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
160,7,186,0,True,True,True,186,2020-07-28 22:46:40+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
161,6,187,0,False,True,True,187,2020-07-28 22:21:42+00:00,True,0,0,9,active,,,2020-07-28 22:55:00,2020
162,10,188,0,False,True,True,188,2020-07-28 22:34:27+00:00,True,0,0,5,active,,,2020-07-28 22:55:00,2020
163,3,189,0,True,True,True,189,2020-07-28 22:51:48+00:00,True,2,0,18,active,,,2020-07-28 22:55:00,2020
164,22,190,0,True,True,True,190,2020-07-28 22:52:29+00:00,True,1,0,14,active,,,2020-07-28 22:55:00,2020
165,2,191,0,False,True,True,191,2020-07-28 20:55:54+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
166,0,192,0,False,True,True,192,2020-07-28 22:32:05+00:00,True,0,0,19,active,,,2020-07-28 22:55:00,2020
167,15,193,0,True,True,True,193,2020-07-28 21:39:38+00:00,True,0,0,0,active,,,2020-07-28 22:55:00,2020
168,12,194,0,False,True,True,194,2020-07-28 21:52:10+00:00,True,0,0,7,active,,,2020-07-28 22:55:00,2020
169,9,195,0,False,True,True,195,2020-07-28 22:49:37+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
170,0,196,0,True,True,True,196,2020-07-28 21:39:44+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
171,1,197,0,False,True,True,197,2020-07-28 22:45:52+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
172,0,199,0,False,True,True,199,2020-07-28 22:24:57+00:00,True,0,0,15,active,,,2020-07-28 22:55:00,2020
173,16,200,0,False,True,True,200,2020-07-28 22:31:27+00:00,True,0,0,3,active,,,2020-07-28 22:55:00,2020
174,1,201,0,False,True,True,201,2020-07-28 18:49:12+00:00,True,0,0,14,active,,,2020-07-28 22:55:00,2020
175,3,202,0,False,True,True,202,2020-07-28 14:43:09+00:00,True,1,0,11,active,,,2020-07-28 22:55:00,2020
176,2,203,0,False,True,True,203,2020-07-28 08:58:21+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
177,0,204,0,False,True,True,204,2020-07-28 21:11:55+00:00,True,0,0,15,active,,,2020-07-28 22:55:00,2020
178,3,205,0,False,True,True,205,2020-07-28 12:30:54+00:00,True,1,0,11,active,,,2020-07-28 22:55:00,2020
179,3,206,0,False,True,True,206,2020-07-28 22:27:52+00:00,True,0,0,20,active,,,2020-07-28 22:55:00,2020
180,10,208,0,True,True,True,208,2020-07-28 22:17:14+00:00,True,0,0,5,active,,,2020-07-28 22:55:00,2020
181,12,209,0,False,True,True,209,2020-07-28 22:49:00+00:00,True,1,0,2,active,,,2020-07-28 22:55:00,2020
182,0,210,0,False,True,True,210,2020-07-28 13:53:23+00:00,True,0,0,15,active,,,2020-07-28 22:55:00,2020
183,17,211,0,False,True,True,211,2020-07-28 22:23:37+00:00,True,1,0,1,active,,,2020-07-28 22:55:00,2020
184,5,212,0,False,True,True,212,2020-07-28 22:01:36+00:00,True,0,0,28,active,,,2020-07-28 22:55:00,2020
185,8,213,0,True,True,True,213,2020-07-28 22:22:34+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
186,10,214,0,False,True,True,214,2020-07-28 22:47:58+00:00,True,0,0,5,active,,,2020-07-28 22:55:00,2020
187,14,215,0,False,True,True,215,2020-07-28 22:51:14+00:00,True,1,0,0,active,,,2020-07-28 22:55:00,2020
188,15,216,0,False,True,True,216,2020-07-28 12:48:44+00:00,True,1,0,3,active,,,2020-07-28 22:55:00,2020
189,6,217,0,False,True,True,217,2020-07-28 21:23:26+00:00,True,0,0,13,active,,,2020-07-28 22:55:00,2020
190,9,218,0,False,True,True,218,2020-07-28 22:48:29+00:00,True,0,0,6,active,,,2020-07-28 22:55:00,2020
191,9,219,0,False,True,True,219,2020-07-28 22:28:42+00:00,True,0,0,6,active,,,2020-07-28 22:55:00,2020
192,5,221,0,False,True,True,221,2020-07-28 22:34:56+00:00,True,2,0,12,active,,,2020-07-28 22:55:00,2020
193,5,222,0,True,True,True,222,2020-07-28 21:47:50+00:00,True,0,0,9,active,,,2020-07-28 22:55:00,2020
194,7,224,0,False,True,True,224,2020-07-28 22:54:51+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
195,14,225,0,False,True,True,225,2020-07-28 22:44:50+00:00,True,1,0,4,active,,,2020-07-28 22:55:00,2020
196,3,226,0,False,True,True,226,2020-07-28 22:47:54+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
197,6,227,0,False,True,True,227,2020-07-28 22:28:54+00:00,True,1,0,12,active,,,2020-07-28 22:55:00,2020
198,3,228,0,False,True,True,228,2020-07-28 22:53:38+00:00,True,0,0,16,active,,,2020-07-28 22:55:00,2020
199,5,232,0,False,True,True,232,2020-07-28 21:22:00+00:00,True,0,0,6,active,,,2020-07-28 22:55:00,2020
200,10,233,0,False,True,True,233,2020-07-28 22:53:48+00:00,True,0,0,5,active,,,2020-07-28 22:55:00,2020
201,5,234,0,False,True,True,234,2020-07-28 22:27:10+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
202,14,235,0,False,True,True,235,2020-07-28 22:08:31+00:00,True,0,0,1,active,,,2020-07-28 22:55:00,2020
203,7,236,0,False,True,True,236,2020-07-28 22:52:07+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
204,3,239,0,False,True,True,239,2020-07-28 22:41:39+00:00,True,0,0,12,active,,,2020-07-28 22:55:00,2020
205,7,255,0,False,True,True,255,2020-07-28 16:47:53+00:00,True,0,0,8,active,,,2020-07-28 22:55:00,2020
206,5,258,0,False,True,True,258,2020-07-28 22:37:48+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
207,1,259,0,False,True,True,259,2020-07-28 22:00:07+00:00,True,1,0,13,active,,,2020-07-28 22:55:00,2020
208,13,260,0,False,False,False,260,2020-07-28 17:40:18+00:00,True,0,0,2,active,,,2020-07-28 22:55:00,2020
209,6,271,0,False,True,True,271,2020-07-28 17:01:28+00:00,True,1,0,8,active,,,2020-07-28 22:55:00,2020
210,12,272,0,False,True,True,272,2020-07-28 21:10:17+00:00,True,0,0,7,active,,,2020-07-28 22:55:00,2020
211,24,273,0,False,True,True,273,2020-07-28 22:48:46+00:00,True,1,0,15,active,,,2020-07-28 22:55:00,2020
212,9,279,0,False,True,True,279,2020-07-28 22:42:44+00:00,True,0,0,10,active,,,2020-07-28 22:55:00,2020
213,4,280,0,False,True,True,280,2020-07-28 22:43:54+00:00,True,0,0,15,active,,,2020-07-28 22:55:00,2020
214,14,282,0,False,True,True,282,2020-07-28 22:45:04+00:00,True,0,0,1,active,,,2020-07-28 22:55:00,2020
215,3,296,0,False,True,True,296,2020-07-28 22:54:25+00:00,True,0,0,20,active,,,2020-07-28 22:55:00,2020
216,5,318,0,False,True,True,318,2020-07-28 22:44:45+00:00,True,1,0,13,active,,,2020-07-28 22:55:00,2020
217,10,319,0,False,True,True,319,2020-07-28 22:25:57+00:00,True,0,0,15,active,,,2020-07-28 22:55:00,2020
218,13,327,0,False,True,True,327,2020-07-28 22:41:37+00:00,True,0,0,2,active,,,2020-07-28 22:55:00,2020
219,12,328,0,False,True,True,328,2020-07-28 22:40:04+00:00,True,0,0,3,active,,,2020-07-28 22:55:00,2020
220,11,329,0,False,True,True,329,2020-07-28 22:41:10+00:00,True,0,0,4,active,,,2020-07-28 22:55:00,2020
221,11,330,0,False,True,True,330,2020-07-28 22:48:14+00:00,True,0,0,4,active,,,2020-07-28 22:55:00,2020
222,12,331,0,False,True,True,331,2020-07-28 22:41:30+00:00,True,2,0,1,active,,,2020-07-28 22:55:00,2020
