,num_docks_disabled,last_reported,num_ebikes_available,station_status,num_docks_available,is_installed,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,legacy_id,is_returning,station_id,is_renting,timestamp_of_data_read_request,year_station_last_reported
0,0,2020-08-16 01:10:31+00:00,0,active,11,True,1,False,3,3,True,3,True,2020-08-16 01:35:40,2020
1,0,2020-08-16 01:13:17+00:00,0,active,1,True,1,False,17,4,True,4,True,2020-08-16 01:35:40,2020
2,0,2020-08-16 01:16:29+00:00,0,active,14,True,0,False,1,5,True,5,True,2020-08-16 01:35:40,2020
3,0,2020-08-16 01:01:48+00:00,0,active,9,True,2,False,4,6,True,6,True,2020-08-16 01:35:40,2020
4,0,2020-08-16 00:36:15+00:00,0,active,2,True,0,False,13,7,True,7,True,2020-08-16 01:35:40,2020
5,0,2020-08-16 01:30:48+00:00,0,active,10,True,3,False,6,8,True,8,True,2020-08-16 01:35:40,2020
6,0,2020-08-16 01:17:06+00:00,0,active,7,True,1,False,7,9,True,9,True,2020-08-16 01:35:40,2020
7,0,2020-08-16 01:02:56+00:00,0,active,7,True,0,False,4,10,True,10,True,2020-08-16 01:35:40,2020
8,0,2020-08-16 01:28:15+00:00,0,active,15,True,0,False,0,11,True,11,True,2020-08-16 01:35:40,2020
9,0,2020-08-16 00:13:20+00:00,0,active,7,True,1,True,10,12,True,12,True,2020-08-16 01:35:40,2020
10,0,2020-08-16 01:23:56+00:00,0,active,18,True,0,False,1,13,True,13,True,2020-08-16 01:35:40,2020
11,0,2020-08-16 01:02:18+00:00,0,active,22,True,1,False,2,14,True,14,True,2020-08-16 01:35:40,2020
12,0,2020-08-15 23:53:47+00:00,0,active,8,True,0,False,7,15,True,15,True,2020-08-16 01:35:40,2020
13,0,2020-08-16 01:34:21+00:00,0,active,17,True,1,True,1,16,True,16,True,2020-08-16 01:35:40,2020
14,0,2020-08-16 01:19:59+00:00,0,active,10,True,0,False,5,17,True,17,True,2020-08-16 01:35:40,2020
15,0,2020-08-16 01:11:07+00:00,0,active,9,True,0,False,6,19,True,19,True,2020-08-16 01:35:40,2020
16,0,2020-08-16 00:58:53+00:00,0,active,14,True,0,True,9,20,True,20,True,2020-08-16 01:35:40,2020
17,0,2020-08-16 00:42:06+00:00,0,active,4,True,0,True,14,21,True,21,True,2020-08-16 01:35:40,2020
18,0,2020-08-15 23:24:18+00:00,0,active,22,True,0,True,25,22,True,22,True,2020-08-16 01:35:40,2020
19,0,2020-08-16 01:32:55+00:00,0,active,21,True,0,False,0,23,True,23,True,2020-08-16 01:35:40,2020
20,0,2020-08-16 01:17:55+00:00,0,active,4,True,2,False,13,24,True,24,True,2020-08-16 01:35:40,2020
21,0,2020-08-16 01:30:51+00:00,0,active,11,True,0,False,4,25,True,25,True,2020-08-16 01:35:40,2020
22,0,2020-08-15 23:43:48+00:00,0,active,13,True,0,False,2,26,True,26,True,2020-08-16 01:35:40,2020
23,0,2020-08-16 01:29:25+00:00,0,active,12,True,1,False,10,27,True,27,True,2020-08-16 01:35:40,2020
24,0,2020-08-15 23:15:10+00:00,0,active,12,True,1,False,2,29,True,29,True,2020-08-16 01:35:40,2020
25,0,2020-08-16 01:06:30+00:00,0,active,11,True,1,False,3,30,True,30,True,2020-08-16 01:35:40,2020
26,0,2020-08-16 00:45:47+00:00,0,active,10,True,0,True,9,31,True,31,True,2020-08-16 01:35:40,2020
