,num_docks_available,num_ebikes_available,station_id,num_docks_disabled,station_status,legacy_id,num_bikes_disabled,eightd_has_available_keys,is_installed,num_bikes_available,is_renting,is_returning,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
21,6,0,25,0,active,25,2,False,True,7,True,True,2020-07-31 18:44:18+00:00,,,2020-07-31 18:56:45,2020
22,6,0,26,0,active,26,3,False,True,6,True,True,2020-07-31 18:56:08+00:00,,,2020-07-31 18:56:45,2020
23,21,0,27,0,active,27,2,False,True,0,True,True,2020-07-31 18:51:58+00:00,,,2020-07-31 18:56:45,2020
24,7,0,29,0,active,29,0,False,True,8,True,True,2020-07-31 16:37:02+00:00,,,2020-07-31 18:56:45,2020
25,3,0,30,0,active,30,1,False,True,11,True,True,2020-07-31 18:53:00+00:00,,,2020-07-31 18:56:45,2020
26,1,0,31,0,active,31,0,True,True,18,True,True,2020-07-31 18:29:25+00:00,,,2020-07-31 18:56:45,2020
27,1,0,32,0,active,32,3,False,True,11,True,True,2020-07-31 18:56:39+00:00,,,2020-07-31 18:56:45,2020
28,8,0,33,0,active,33,0,False,True,19,True,True,2020-07-31 18:50:47+00:00,,,2020-07-31 18:56:45,2020
29,11,0,35,0,active,35,2,False,True,10,True,True,2020-07-31 18:55:44+00:00,,,2020-07-31 18:56:45,2020
30,27,0,36,0,active,36,0,True,True,6,True,True,2020-07-31 18:55:22+00:00,,,2020-07-31 18:56:45,2020
31,15,0,37,0,active,37,0,True,True,0,True,True,2020-07-31 17:59:24+00:00,,,2020-07-31 18:56:45,2020
32,3,0,39,0,active,39,1,False,True,19,True,True,2020-07-31 18:45:44+00:00,,,2020-07-31 18:56:45,2020
33,9,0,40,0,active,40,0,False,True,10,True,True,2020-07-31 18:55:09+00:00,,,2020-07-31 18:56:45,2020
34,18,0,41,0,active,41,1,True,True,8,True,True,2020-07-31 18:54:24+00:00,,,2020-07-31 18:56:45,2020
35,13,0,42,0,active,42,1,False,True,9,True,True,2020-07-31 18:43:17+00:00,,,2020-07-31 18:56:45,2020
36,10,0,43,0,active,43,0,True,True,5,True,True,2020-07-31 18:49:53+00:00,,,2020-07-31 18:56:45,2020
37,6,0,44,0,active,44,0,False,True,17,True,True,2020-07-31 18:37:33+00:00,,,2020-07-31 18:56:45,2020
38,17,0,46,0,active,46,1,False,True,1,True,True,2020-07-31 18:45:31+00:00,,,2020-07-31 18:56:45,2020
39,6,0,47,0,active,47,0,True,True,13,True,True,2020-07-31 18:54:26+00:00,,,2020-07-31 18:56:45,2020
40,8,0,48,0,active,48,1,False,True,10,True,True,2020-07-31 18:41:38+00:00,,,2020-07-31 18:56:45,2020
41,13,0,49,0,active,49,0,False,True,5,True,True,2020-07-31 18:34:30+00:00,,,2020-07-31 18:56:45,2020
42,7,0,50,0,active,50,0,True,True,8,True,True,2020-07-31 18:44:41+00:00,,,2020-07-31 18:56:45,2020
43,9,0,51,0,active,51,1,False,True,5,True,True,2020-07-31 18:42:50+00:00,,,2020-07-31 18:56:45,2020
44,9,0,52,0,active,52,1,True,True,13,True,True,2020-07-31 18:55:09+00:00,,,2020-07-31 18:56:45,2020
45,17,0,53,0,active,53,1,False,True,1,True,True,2020-07-31 18:54:59+00:00,,,2020-07-31 18:56:45,2020
46,15,0,54,0,active,54,0,False,True,0,True,True,2020-07-31 18:55:31+00:00,,,2020-07-31 18:56:45,2020
47,7,0,55,0,active,55,0,False,True,8,True,True,2020-07-31 18:41:14+00:00,,,2020-07-31 18:56:45,2020
48,10,0,56,0,active,56,0,True,True,8,True,True,2020-07-31 18:54:09+00:00,,,2020-07-31 18:56:45,2020
49,14,0,57,0,active,57,0,True,True,0,True,True,2020-07-31 18:48:54+00:00,,,2020-07-31 18:56:45,2020
50,18,0,58,0,active,58,0,True,True,1,True,True,2020-07-31 18:44:04+00:00,,,2020-07-31 18:56:45,2020
51,12,0,59,0,active,59,0,True,True,7,True,True,2020-07-31 18:54:45+00:00,,,2020-07-31 18:56:45,2020
52,14,0,60,0,active,60,0,False,True,5,True,True,2020-07-31 18:56:14+00:00,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 63, 'active': True, 'off_dock_capacity': 40, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 19, 'dock_blocked_count': 0, 'region': 'BOS'}",2020-07-31 18:56:45,2020
53,2,0,61,0,active,61,0,False,True,17,True,True,2020-07-31 18:38:00+00:00,,,2020-07-31 18:56:45,2020
54,8,0,63,0,active,63,0,False,True,7,True,True,2020-07-31 18:13:46+00:00,,,2020-07-31 18:56:45,2020
55,1,0,64,0,active,64,1,False,True,17,True,True,2020-07-31 18:43:18+00:00,,,2020-07-31 18:56:45,2020
56,18,0,65,0,active,65,0,False,True,5,True,True,2020-07-31 18:31:35+00:00,,,2020-07-31 18:56:45,2020
57,15,0,66,0,active,66,0,False,True,0,True,True,2020-07-31 18:50:43+00:00,,,2020-07-31 18:56:45,2020
58,23,0,67,0,active,67,1,True,True,3,True,True,2020-07-31 18:53:41+00:00,,,2020-07-31 18:56:45,2020
59,15,0,68,0,active,68,0,True,True,4,True,True,2020-07-31 18:55:07+00:00,,,2020-07-31 18:56:45,2020
60,14,0,69,0,active,69,0,True,True,5,True,True,2020-07-31 18:53:34+00:00,,,2020-07-31 18:56:45,2020
61,4,0,70,0,active,70,0,False,True,19,True,True,2020-07-31 18:34:34+00:00,,,2020-07-31 18:56:45,2020
62,10,0,71,0,active,71,0,False,True,13,True,True,2020-07-31 18:30:49+00:00,,,2020-07-31 18:56:45,2020
63,17,0,72,0,active,72,0,False,True,6,True,True,2020-07-31 18:16:13+00:00,,,2020-07-31 18:56:45,2020
64,0,0,73,0,active,73,1,False,True,14,True,True,2020-07-31 18:33:45+00:00,,,2020-07-31 18:56:45,2020
65,5,0,74,0,active,74,0,True,True,14,True,True,2020-07-31 18:54:17+00:00,,,2020-07-31 18:56:45,2020
66,14,0,75,0,active,75,1,False,True,0,True,True,2020-07-31 18:51:44+00:00,,,2020-07-31 18:56:45,2020
67,15,0,76,0,active,76,0,False,True,2,True,True,2020-07-31 18:33:18+00:00,,,2020-07-31 18:56:45,2020
68,13,0,77,0,active,77,0,False,True,2,True,True,2020-07-31 18:37:25+00:00,,,2020-07-31 18:56:45,2020
69,8,0,78,0,active,78,1,False,True,10,True,True,2020-07-31 18:52:21+00:00,,,2020-07-31 18:56:45,2020
70,18,0,79,0,active,79,0,False,True,1,True,True,2020-07-31 18:20:45+00:00,,,2020-07-31 18:56:45,2020
71,1,0,80,0,active,80,1,False,True,33,True,True,2020-07-31 18:46:16+00:00,,,2020-07-31 18:56:45,2020
72,13,0,81,0,active,81,0,False,True,6,True,True,2020-07-31 18:49:57+00:00,,,2020-07-31 18:56:45,2020
73,14,0,82,0,active,82,0,False,True,1,True,True,2020-07-31 17:49:59+00:00,,,2020-07-31 18:56:45,2020
74,11,0,84,0,active,84,0,False,True,4,True,True,2020-07-31 18:52:00+00:00,,,2020-07-31 18:56:45,2020
75,6,0,85,0,active,85,0,False,True,13,True,True,2020-07-31 18:42:59+00:00,,,2020-07-31 18:56:45,2020
76,13,0,86,0,active,86,0,False,True,6,True,True,2020-07-31 18:18:37+00:00,,,2020-07-31 18:56:45,2020
77,7,0,87,0,active,87,0,False,True,8,True,True,2020-07-31 18:55:34+00:00,,,2020-07-31 18:56:45,2020
78,6,0,89,0,active,89,0,False,True,13,True,True,2020-07-31 18:24:28+00:00,,,2020-07-31 18:56:45,2020
79,16,0,90,0,active,90,0,False,True,3,True,True,2020-07-31 18:48:25+00:00,,,2020-07-31 18:56:45,2020
80,4,0,91,0,active,91,0,False,True,15,True,True,2020-07-31 18:38:03+00:00,,,2020-07-31 18:56:45,2020
81,4,0,92,0,active,92,0,False,True,15,True,True,2020-07-31 18:12:10+00:00,,,2020-07-31 18:56:45,2020
82,2,0,93,0,active,93,2,False,True,11,True,True,2020-07-31 18:01:10+00:00,,,2020-07-31 18:56:45,2020
83,5,0,94,0,active,94,0,False,True,6,True,True,2020-07-31 18:40:16+00:00,,,2020-07-31 18:56:45,2020
84,7,0,95,0,active,95,0,False,True,8,True,True,2020-07-31 18:33:59+00:00,,,2020-07-31 18:56:45,2020
85,17,0,96,0,active,96,0,False,True,2,True,True,2020-07-31 18:54:58+00:00,,,2020-07-31 18:56:45,2020
86,11,0,97,0,active,97,0,False,True,8,True,True,2020-07-31 18:53:32+00:00,,,2020-07-31 18:56:45,2020
87,21,0,98,0,active,98,0,False,True,1,True,True,2020-07-31 18:51:18+00:00,,,2020-07-31 18:56:45,2020
88,4,0,99,0,active,99,0,False,True,11,True,True,2020-07-31 18:49:04+00:00,,,2020-07-31 18:56:45,2020
89,13,0,100,0,active,100,1,True,True,11,True,True,2020-07-31 18:49:42+00:00,,,2020-07-31 18:56:45,2020
90,15,0,101,0,active,101,0,False,True,0,True,True,2020-07-31 13:22:41+00:00,,,2020-07-31 18:56:45,2020
91,15,0,102,0,active,102,0,False,True,0,True,True,2020-07-31 17:15:10+00:00,,,2020-07-31 18:56:45,2020
92,13,0,103,0,active,103,1,False,True,1,True,True,2020-07-31 18:38:31+00:00,,,2020-07-31 18:56:45,2020
93,4,0,104,0,active,104,0,False,True,15,True,True,2020-07-31 18:43:49+00:00,,,2020-07-31 18:56:45,2020
94,19,0,105,0,active,105,0,False,True,0,True,True,2020-07-31 18:51:42+00:00,,,2020-07-31 18:56:45,2020
95,9,0,106,0,active,106,1,False,True,5,True,True,2020-07-31 17:50:11+00:00,,,2020-07-31 18:56:45,2020
96,1,0,107,0,active,107,0,False,True,18,True,True,2020-07-31 18:55:37+00:00,,,2020-07-31 18:56:45,2020
97,5,0,108,0,active,108,0,False,True,12,True,True,2020-07-31 17:59:52+00:00,,,2020-07-31 18:56:45,2020
98,8,0,109,0,active,109,2,False,True,25,True,True,2020-07-31 18:31:32+00:00,,,2020-07-31 18:56:45,2020
99,5,0,110,0,active,110,1,False,True,9,True,True,2020-07-31 18:31:21+00:00,,,2020-07-31 18:56:45,2020
100,14,0,111,0,active,111,0,False,True,1,True,True,2020-07-31 18:30:00+00:00,,,2020-07-31 18:56:45,2020
101,11,0,112,0,active,112,0,False,True,4,True,True,2020-07-31 15:49:48+00:00,,,2020-07-31 18:56:45,2020
102,10,0,113,0,active,113,1,False,True,4,True,True,2020-07-31 18:52:07+00:00,,,2020-07-31 18:56:45,2020
103,10,0,114,0,active,114,0,False,True,5,True,True,2020-07-31 18:09:26+00:00,,,2020-07-31 18:56:45,2020
104,10,0,115,0,active,115,1,False,True,8,True,True,2020-07-31 18:52:27+00:00,,,2020-07-31 18:56:45,2020
105,17,0,116,0,active,116,0,False,True,6,True,True,2020-07-31 18:49:22+00:00,,,2020-07-31 18:56:45,2020
106,1,0,117,0,active,117,1,False,True,17,True,True,2020-07-31 18:26:51+00:00,,,2020-07-31 18:56:45,2020
107,11,0,118,0,active,118,1,False,True,7,True,True,2020-07-31 18:32:32+00:00,,,2020-07-31 18:56:45,2020
108,4,0,119,0,active,119,1,False,True,10,True,True,2020-07-31 18:56:38+00:00,,,2020-07-31 18:56:45,2020
109,13,0,120,0,active,120,1,False,True,1,True,True,2020-07-31 18:55:11+00:00,,,2020-07-31 18:56:45,2020
110,13,0,121,0,active,121,0,False,True,4,True,True,2020-07-31 18:55:39+00:00,,,2020-07-31 18:56:45,2020
111,7,0,122,0,active,122,0,False,True,8,True,True,2020-07-31 17:26:27+00:00,,,2020-07-31 18:56:45,2020
112,9,0,124,0,active,124,0,False,True,6,True,True,2020-07-31 18:32:13+00:00,,,2020-07-31 18:56:45,2020
113,14,0,125,0,active,125,0,False,True,1,True,True,2020-07-31 18:49:39+00:00,,,2020-07-31 18:56:45,2020
114,7,0,126,0,active,126,0,False,True,8,True,True,2020-07-31 16:33:45+00:00,,,2020-07-31 18:56:45,2020
115,8,0,128,0,active,128,1,False,True,10,True,True,2020-07-31 17:29:42+00:00,,,2020-07-31 18:56:45,2020
116,10,0,129,0,active,129,0,False,True,9,True,True,2020-07-31 15:43:47+00:00,,,2020-07-31 18:56:45,2020
117,3,0,130,0,active,130,0,False,True,12,True,True,2020-07-31 18:38:38+00:00,,,2020-07-31 18:56:45,2020
118,11,0,131,0,active,131,3,False,True,4,True,True,2020-07-31 18:53:51+00:00,,,2020-07-31 18:56:45,2020
119,14,0,133,0,active,133,0,False,True,9,True,True,2020-07-31 18:19:00+00:00,,,2020-07-31 18:56:45,2020
120,12,0,135,0,active,135,0,False,True,5,True,True,2020-07-31 18:48:55+00:00,,,2020-07-31 18:56:45,2020
121,5,0,136,0,active,136,0,False,True,14,True,True,2020-07-31 18:41:04+00:00,,,2020-07-31 18:56:45,2020
122,11,0,137,0,active,137,0,False,True,4,True,True,2020-07-31 18:41:08+00:00,,,2020-07-31 18:56:45,2020
123,3,0,138,0,active,138,1,False,True,11,True,True,2020-07-31 18:47:27+00:00,,,2020-07-31 18:56:45,2020
124,14,0,139,0,active,139,0,False,True,5,True,True,2020-07-31 18:34:12+00:00,,,2020-07-31 18:56:45,2020
125,10,0,140,0,active,140,0,False,True,7,True,True,2020-07-31 18:30:55+00:00,,,2020-07-31 18:56:45,2020
126,13,0,141,0,active,141,0,False,True,2,True,True,2020-07-31 18:42:35+00:00,,,2020-07-31 18:56:45,2020
127,6,0,142,0,active,142,1,False,True,16,True,True,2020-07-31 18:21:13+00:00,,,2020-07-31 18:56:45,2020
128,12,0,143,0,active,143,2,False,True,9,True,True,2020-07-31 18:44:20+00:00,,,2020-07-31 18:56:45,2020
129,16,0,144,0,active,144,0,False,True,3,True,True,2020-07-31 18:56:25+00:00,,,2020-07-31 18:56:45,2020
130,13,0,145,0,active,145,0,False,True,6,True,True,2020-07-31 15:38:31+00:00,,,2020-07-31 18:56:45,2020
131,2,0,146,0,active,146,0,False,True,17,True,True,2020-07-31 18:37:18+00:00,,,2020-07-31 18:56:45,2020
132,17,0,149,0,active,149,0,True,True,1,True,True,2020-07-31 18:56:35+00:00,,,2020-07-31 18:56:45,2020
133,4,0,150,0,active,150,1,False,True,14,True,True,2020-07-31 18:46:10+00:00,,,2020-07-31 18:56:45,2020
134,9,0,151,0,active,151,2,False,True,8,True,True,2020-07-31 18:53:28+00:00,,,2020-07-31 18:56:45,2020
135,6,0,152,0,active,152,0,True,True,9,True,True,2020-07-31 18:23:48+00:00,,,2020-07-31 18:56:45,2020
136,14,0,156,0,active,156,0,False,True,1,True,True,2020-07-31 18:48:30+00:00,,,2020-07-31 18:56:45,2020
137,6,0,157,0,active,157,2,False,True,7,True,True,2020-07-31 18:51:43+00:00,,,2020-07-31 18:56:45,2020
138,14,0,159,0,active,159,1,False,True,0,True,True,2020-07-31 14:28:50+00:00,,,2020-07-31 18:56:45,2020
139,4,0,160,0,active,160,0,True,True,10,True,True,2020-07-31 18:49:18+00:00,,,2020-07-31 18:56:45,2020
140,9,0,161,0,active,161,0,True,True,14,True,True,2020-07-31 18:53:56+00:00,,,2020-07-31 18:56:45,2020
141,11,0,162,0,active,162,0,False,True,4,True,True,2020-07-31 17:49:50+00:00,,,2020-07-31 18:56:45,2020
142,10,0,163,0,active,163,0,True,True,9,True,True,2020-07-31 18:38:34+00:00,,,2020-07-31 18:56:45,2020
143,3,0,167,0,active,167,1,False,True,11,True,True,2020-07-31 18:52:07+00:00,,,2020-07-31 18:56:45,2020
144,13,0,169,0,active,169,0,False,True,6,True,True,2020-07-31 17:28:21+00:00,,,2020-07-31 18:56:45,2020
145,10,0,170,0,active,170,0,True,True,4,True,True,2020-07-31 16:09:04+00:00,,,2020-07-31 18:56:45,2020
146,17,0,171,0,active,171,0,True,True,6,True,True,2020-07-31 13:05:11+00:00,,,2020-07-31 18:56:45,2020
147,7,0,173,0,active,173,2,True,True,5,True,True,2020-07-31 17:18:09+00:00,,,2020-07-31 18:56:45,2020
148,3,0,174,0,active,174,0,False,True,12,True,True,2020-07-31 17:21:46+00:00,,,2020-07-31 18:56:45,2020
149,8,0,175,0,active,175,0,True,True,9,True,True,2020-07-31 18:40:21+00:00,,,2020-07-31 18:56:45,2020
150,10,0,176,0,active,176,0,False,True,5,True,True,2020-07-31 18:41:46+00:00,,,2020-07-31 18:56:45,2020
151,7,0,177,0,active,177,0,False,True,12,True,True,2020-07-31 18:46:55+00:00,,,2020-07-31 18:56:45,2020
152,9,0,178,0,active,178,0,False,True,10,True,True,2020-07-31 18:56:34+00:00,,,2020-07-31 18:56:45,2020
153,9,0,179,0,active,179,0,False,True,16,True,True,2020-07-31 18:47:38+00:00,,,2020-07-31 18:56:45,2020
154,7,0,180,0,active,180,0,False,True,12,True,True,2020-07-31 18:52:00+00:00,,,2020-07-31 18:56:45,2020
155,12,0,181,0,active,181,1,False,True,6,True,True,2020-07-31 17:21:58+00:00,,,2020-07-31 18:56:45,2020
156,11,0,182,0,active,182,1,True,True,7,True,True,2020-07-31 15:42:27+00:00,,,2020-07-31 18:56:45,2020
157,14,0,183,0,active,183,0,False,True,5,True,True,2020-07-31 18:51:42+00:00,,,2020-07-31 18:56:45,2020
158,2,0,184,0,active,184,0,False,True,17,True,True,2020-07-31 18:40:31+00:00,,,2020-07-31 18:56:45,2020
159,14,0,185,0,active,185,0,False,True,1,True,True,2020-07-31 18:38:08+00:00,,,2020-07-31 18:56:45,2020
160,5,0,186,0,active,186,0,True,True,10,True,True,2020-07-31 18:50:10+00:00,,,2020-07-31 18:56:45,2020
161,5,0,187,0,active,187,0,False,True,10,True,True,2020-07-31 18:07:29+00:00,,,2020-07-31 18:56:45,2020
162,7,0,188,0,active,188,0,False,True,8,True,True,2020-07-31 18:53:56+00:00,,,2020-07-31 18:56:45,2020
163,13,0,189,0,active,189,0,True,True,10,True,True,2020-07-31 18:53:16+00:00,,,2020-07-31 18:56:45,2020
164,15,0,190,0,active,190,3,True,True,19,True,True,2020-07-31 18:46:04+00:00,,,2020-07-31 18:56:45,2020
165,12,0,191,0,active,191,0,False,True,3,True,True,2020-07-31 16:35:29+00:00,,,2020-07-31 18:56:45,2020
166,5,0,192,0,active,192,2,False,True,12,True,True,2020-07-31 18:44:29+00:00,,,2020-07-31 18:56:45,2020
167,8,0,193,0,active,193,0,True,True,7,True,True,2020-07-31 17:48:46+00:00,,,2020-07-31 18:56:45,2020
168,4,0,194,0,active,194,0,False,True,15,True,True,2020-07-31 18:40:59+00:00,,,2020-07-31 18:56:45,2020
169,10,0,195,0,active,195,0,False,True,13,True,True,2020-07-31 18:46:09+00:00,,,2020-07-31 18:56:45,2020
170,9,0,196,0,active,196,1,True,True,0,True,True,2020-07-31 16:24:30+00:00,,,2020-07-31 18:56:45,2020
171,12,0,197,0,active,197,0,False,True,3,True,True,2020-07-31 17:12:42+00:00,,,2020-07-31 18:56:45,2020
172,8,0,199,0,active,199,2,False,True,5,True,True,2020-07-31 18:45:24+00:00,,,2020-07-31 18:56:45,2020
173,6,0,200,0,active,200,0,False,True,13,True,True,2020-07-31 18:28:16+00:00,,,2020-07-31 18:56:45,2020
174,15,0,201,0,active,201,0,False,True,0,True,True,2020-07-31 08:12:47+00:00,,,2020-07-31 18:56:45,2020
175,13,0,202,0,active,202,0,False,True,2,True,True,2020-07-31 18:45:33+00:00,,,2020-07-31 18:56:45,2020
176,9,0,203,0,active,203,0,False,True,6,True,True,2020-07-31 16:43:41+00:00,,,2020-07-31 18:56:45,2020
177,9,0,204,0,active,204,0,False,True,6,True,True,2020-07-31 14:06:39+00:00,,,2020-07-31 18:56:45,2020
178,8,0,205,0,active,205,0,False,True,7,True,True,2020-07-31 17:39:13+00:00,,,2020-07-31 18:56:45,2020
179,4,0,206,0,active,206,0,False,True,19,True,True,2020-07-31 18:23:10+00:00,,,2020-07-31 18:56:45,2020
180,6,0,208,0,active,208,0,True,True,9,True,True,2020-07-31 18:39:24+00:00,,,2020-07-31 18:56:45,2020
181,4,0,209,0,active,209,1,False,True,10,True,True,2020-07-31 18:24:14+00:00,,,2020-07-31 18:56:45,2020
182,13,0,210,0,active,210,0,False,True,2,True,True,2020-07-31 12:46:10+00:00,,,2020-07-31 18:56:45,2020
183,1,0,211,0,active,211,0,False,True,18,True,True,2020-07-31 18:55:08+00:00,,,2020-07-31 18:56:45,2020
184,21,0,212,0,active,212,0,False,True,12,True,True,2020-07-31 18:50:08+00:00,,,2020-07-31 18:56:45,2020
185,14,0,213,0,active,213,0,True,True,2,True,True,2020-07-31 16:18:27+00:00,,,2020-07-31 18:56:45,2020
186,15,0,214,0,active,214,0,False,True,0,True,True,2020-07-31 18:50:09+00:00,,,2020-07-31 18:56:45,2020
187,1,0,215,0,active,215,0,False,True,14,True,True,2020-07-31 18:00:40+00:00,,,2020-07-31 18:56:45,2020
188,3,0,216,0,active,216,0,False,True,16,True,True,2020-07-31 08:26:03+00:00,,,2020-07-31 18:56:45,2020
189,14,0,217,0,active,217,0,False,True,5,True,True,2020-07-31 18:46:36+00:00,,,2020-07-31 18:56:45,2020
190,4,0,218,0,active,218,0,False,True,11,True,True,2020-07-31 18:32:16+00:00,,,2020-07-31 18:56:45,2020
191,4,0,219,0,active,219,1,False,True,10,True,True,2020-07-31 15:00:03+00:00,,,2020-07-31 18:56:45,2020
192,16,0,221,0,active,221,0,False,True,3,True,True,2020-07-31 18:47:22+00:00,,,2020-07-31 18:56:45,2020
193,13,0,222,0,active,222,0,True,True,1,True,True,2020-07-31 18:52:01+00:00,,,2020-07-31 18:56:45,2020
194,7,0,224,0,active,224,0,False,True,10,True,True,2020-07-31 18:53:01+00:00,,,2020-07-31 18:56:45,2020
195,7,0,225,0,active,225,0,False,True,12,True,True,2020-07-31 18:53:35+00:00,,,2020-07-31 18:56:45,2020
196,6,0,226,0,active,226,1,False,True,8,True,True,2020-07-31 18:30:42+00:00,,,2020-07-31 18:56:45,2020
197,13,0,227,0,active,227,0,False,True,6,True,True,2020-07-31 18:22:45+00:00,,,2020-07-31 18:56:45,2020
198,13,0,228,0,active,228,0,False,True,6,True,True,2020-07-31 17:32:25+00:00,,,2020-07-31 18:56:45,2020
199,7,0,232,0,active,232,0,False,True,4,True,True,2020-07-31 08:16:55+00:00,,,2020-07-31 18:56:45,2020
200,9,0,233,0,active,233,1,False,True,5,True,True,2020-07-31 18:53:28+00:00,,,2020-07-31 18:56:45,2020
201,10,0,234,0,active,234,0,False,True,5,True,True,2020-07-31 17:55:07+00:00,,,2020-07-31 18:56:45,2020
202,6,0,235,0,active,235,0,False,True,9,True,True,2020-07-31 18:55:04+00:00,,,2020-07-31 18:56:45,2020
203,7,0,236,0,active,236,0,False,True,8,True,True,2020-07-31 18:54:10+00:00,,,2020-07-31 18:56:45,2020
204,11,0,239,0,active,239,1,False,True,3,True,True,2020-07-31 17:31:23+00:00,,,2020-07-31 18:56:45,2020
205,3,0,255,0,active,255,0,False,True,12,True,True,2020-07-31 18:17:27+00:00,,,2020-07-31 18:56:45,2020
206,5,0,258,0,active,258,0,False,True,10,True,True,2020-07-31 17:55:37+00:00,,,2020-07-31 18:56:45,2020
207,15,0,259,0,active,259,0,False,True,0,True,True,2020-07-31 08:31:40+00:00,,,2020-07-31 18:56:45,2020
208,10,0,260,0,active,260,0,False,True,5,True,True,2020-07-31 18:13:59+00:00,,,2020-07-31 18:56:45,2020
209,14,0,271,0,active,271,0,False,True,1,True,True,2020-07-31 17:16:33+00:00,,,2020-07-31 18:56:45,2020
210,9,0,272,0,active,272,2,False,True,8,True,True,2020-07-31 17:53:17+00:00,,,2020-07-31 18:56:45,2020
211,16,0,273,0,active,273,0,False,True,24,True,True,2020-07-31 18:53:50+00:00,,,2020-07-31 18:56:45,2020
212,12,0,279,0,active,279,0,False,True,7,True,True,2020-07-31 18:14:35+00:00,,,2020-07-31 18:56:45,2020
213,15,0,280,0,active,280,1,False,True,3,True,True,2020-07-31 18:44:06+00:00,,,2020-07-31 18:56:45,2020
214,12,0,282,0,active,282,2,False,True,1,True,True,2020-07-31 18:52:18+00:00,,,2020-07-31 18:56:45,2020
215,9,0,296,0,active,296,1,False,True,13,True,True,2020-07-31 18:47:46+00:00,,,2020-07-31 18:56:45,2020
216,0,0,318,0,active,318,0,False,True,19,True,True,2020-07-31 18:36:54+00:00,,,2020-07-31 18:56:45,2020
217,18,0,319,0,active,319,0,False,True,7,True,True,2020-07-31 18:56:36+00:00,,,2020-07-31 18:56:45,2020
218,2,0,327,0,active,327,0,False,True,13,True,True,2020-07-31 18:18:31+00:00,,,2020-07-31 18:56:45,2020
219,11,0,328,0,active,328,0,False,True,4,True,True,2020-07-31 18:33:34+00:00,,,2020-07-31 18:56:45,2020
