,num_docks_available,num_docks_disabled,num_bikes_disabled,is_renting,is_installed,last_reported,eightd_has_available_keys,legacy_id,station_id,num_ebikes_available,num_bikes_available,is_returning,station_status,timestamp_of_data_read_request,year_station_last_reported
233,10,0,0,True,True,2020-08-12 18:42:49+00:00,False,342,342,0,5,True,active,2020-08-12 18:44:50,2020
234,11,0,0,True,True,2020-08-12 16:19:17+00:00,False,343,343,0,4,True,active,2020-08-12 18:44:50,2020
235,15,0,0,True,True,2020-08-12 18:24:51+00:00,False,344,344,0,4,True,active,2020-08-12 18:44:50,2020
236,15,0,0,True,True,2020-08-12 18:37:11+00:00,False,345,345,0,4,True,active,2020-08-12 18:44:50,2020
237,11,0,0,True,True,2020-08-12 18:39:42+00:00,False,346,346,0,4,True,active,2020-08-12 18:44:50,2020
238,3,0,0,True,True,2020-08-12 02:33:19+00:00,False,347,347,0,12,True,active,2020-08-12 18:44:50,2020
239,11,0,1,True,True,2020-08-12 16:08:58+00:00,False,348,348,0,3,True,active,2020-08-12 18:44:50,2020
240,10,0,1,True,True,2020-08-12 18:36:47+00:00,True,349,349,0,6,True,active,2020-08-12 18:44:50,2020
241,4,0,0,True,True,2020-08-12 16:34:03+00:00,False,350,350,0,13,True,active,2020-08-12 18:44:50,2020
242,10,0,0,True,True,2020-08-12 15:44:40+00:00,False,351,351,0,5,True,active,2020-08-12 18:44:50,2020
243,12,0,0,True,True,2020-08-12 18:37:16+00:00,False,352,352,0,3,True,active,2020-08-12 18:44:50,2020
244,9,0,0,True,True,2020-08-12 15:33:31+00:00,True,353,353,0,6,True,active,2020-08-12 18:44:50,2020
245,11,0,1,True,True,2020-08-12 18:10:25+00:00,False,354,354,0,3,True,active,2020-08-12 18:44:50,2020
246,1,0,0,True,True,2020-08-12 16:15:35+00:00,False,355,355,0,16,True,active,2020-08-12 18:44:50,2020
247,18,0,0,True,True,2020-08-12 18:42:14+00:00,False,356,356,0,5,True,active,2020-08-12 18:44:50,2020
248,11,0,0,True,True,2020-08-12 18:43:55+00:00,False,357,357,0,4,True,active,2020-08-12 18:44:50,2020
249,5,0,0,True,True,2020-08-12 17:42:47+00:00,False,358,358,0,14,True,active,2020-08-12 18:44:50,2020
250,10,0,0,True,True,2020-08-12 18:29:56+00:00,False,359,359,0,5,True,active,2020-08-12 18:44:50,2020
251,13,0,0,True,True,2020-08-12 17:25:21+00:00,False,360,360,0,2,True,active,2020-08-12 18:44:50,2020
252,15,0,0,True,True,2020-08-12 17:09:58+00:00,False,361,361,0,4,True,active,2020-08-12 18:44:50,2020
253,4,0,0,True,True,2020-08-12 18:41:49+00:00,False,362,362,0,15,True,active,2020-08-12 18:44:50,2020
254,13,0,0,True,True,2020-08-12 17:55:47+00:00,False,363,363,0,6,True,active,2020-08-12 18:44:50,2020
255,11,0,0,True,True,2020-08-12 18:42:37+00:00,False,364,364,0,8,True,active,2020-08-12 18:44:50,2020
256,10,0,1,True,True,2020-08-12 18:42:33+00:00,False,365,365,0,8,True,active,2020-08-12 18:44:50,2020
257,13,0,0,True,True,2020-08-12 17:37:04+00:00,False,366,366,0,2,True,active,2020-08-12 18:44:50,2020
258,4,0,1,True,True,2020-08-12 17:54:06+00:00,False,367,367,0,14,True,active,2020-08-12 18:44:50,2020
259,5,0,1,True,True,2020-08-12 17:53:45+00:00,False,368,368,0,9,True,active,2020-08-12 18:44:50,2020
260,9,0,0,True,True,2020-08-12 18:18:01+00:00,False,369,369,0,6,True,active,2020-08-12 18:44:50,2020
261,9,0,0,True,True,2020-08-12 18:35:16+00:00,False,370,370,0,10,True,active,2020-08-12 18:44:50,2020
262,12,0,0,True,True,2020-08-12 16:08:20+00:00,False,371,371,0,7,True,active,2020-08-12 18:44:50,2020
263,6,0,1,True,True,2020-08-12 18:43:44+00:00,False,372,372,0,12,True,active,2020-08-12 18:44:50,2020
264,8,0,0,True,True,2020-08-12 18:28:43+00:00,False,373,373,0,7,True,active,2020-08-12 18:44:50,2020
265,16,0,0,True,True,2020-08-12 18:43:06+00:00,False,374,374,0,3,True,active,2020-08-12 18:44:50,2020
266,8,0,1,True,True,2020-08-12 18:40:58+00:00,False,376,376,0,6,True,active,2020-08-12 18:44:50,2020
267,8,0,0,True,True,2020-08-12 18:39:27+00:00,False,377,377,0,11,True,active,2020-08-12 18:44:50,2020
268,17,0,0,True,True,2020-08-12 18:23:35+00:00,False,378,378,0,2,True,active,2020-08-12 18:44:50,2020
269,8,0,0,True,True,2020-08-12 18:39:14+00:00,False,379,379,0,7,True,active,2020-08-12 18:44:50,2020
270,13,0,0,True,True,2020-08-12 18:41:49+00:00,False,380,380,0,5,True,active,2020-08-12 18:44:50,2020
271,15,0,0,True,True,2020-08-12 18:01:43+00:00,False,381,381,0,4,True,active,2020-08-12 18:44:50,2020
272,16,0,0,True,True,2020-08-12 18:07:46+00:00,True,384,384,0,3,True,active,2020-08-12 18:44:50,2020
273,7,1,1,True,True,2020-08-12 18:44:39+00:00,False,385,385,0,6,True,active,2020-08-12 18:44:50,2020
274,12,0,0,True,True,2020-08-12 18:26:59+00:00,False,386,386,0,7,True,active,2020-08-12 18:44:50,2020
275,4,0,1,True,True,2020-08-12 16:34:35+00:00,False,387,387,0,10,True,active,2020-08-12 18:44:50,2020
276,7,0,0,True,True,2020-08-12 08:57:42+00:00,False,388,388,0,4,True,active,2020-08-12 18:44:50,2020
277,2,0,0,True,True,2020-08-12 15:52:13+00:00,False,389,389,0,12,True,active,2020-08-12 18:44:50,2020
278,0,0,0,True,True,2020-08-12 08:57:17+00:00,False,390,390,0,15,True,active,2020-08-12 18:44:50,2020
279,1,0,0,True,True,2020-08-12 08:59:04+00:00,False,391,391,0,14,True,active,2020-08-12 18:44:50,2020
280,10,0,0,True,True,2020-08-12 09:48:00+00:00,False,392,392,0,5,True,active,2020-08-12 18:44:50,2020
281,8,0,1,True,True,2020-08-12 15:19:15+00:00,False,393,393,0,6,True,active,2020-08-12 18:44:50,2020
282,12,0,0,True,True,2020-08-12 08:58:35+00:00,False,394,394,0,2,True,active,2020-08-12 18:44:50,2020
283,5,0,0,True,True,2020-08-12 15:00:11+00:00,False,395,395,0,10,True,active,2020-08-12 18:44:50,2020
284,3,0,0,True,True,2020-08-12 08:58:34+00:00,False,396,396,0,12,True,active,2020-08-12 18:44:50,2020
285,10,0,0,True,True,2020-08-12 18:36:15+00:00,False,397,397,0,5,True,active,2020-08-12 18:44:50,2020
286,6,0,0,True,True,2020-08-12 18:43:50+00:00,False,398,398,0,13,True,active,2020-08-12 18:44:50,2020
287,6,0,0,True,True,2020-08-12 18:23:22+00:00,False,399,399,0,9,True,active,2020-08-12 18:44:50,2020
288,20,0,0,True,True,2020-08-12 16:28:40+00:00,False,400,400,0,7,True,active,2020-08-12 18:44:50,2020
289,14,0,0,True,True,2020-08-12 17:45:16+00:00,False,401,401,0,1,True,active,2020-08-12 18:44:50,2020
290,5,0,0,True,True,2020-08-12 16:34:38+00:00,False,402,402,0,10,True,active,2020-08-12 18:44:50,2020
291,11,0,2,True,True,2020-08-12 18:02:58+00:00,False,403,403,0,2,True,active,2020-08-12 18:44:50,2020
292,15,0,0,True,True,2020-08-12 18:14:22+00:00,False,404,404,0,1,True,active,2020-08-12 18:44:50,2020
293,11,0,0,True,True,2020-08-12 15:54:20+00:00,False,405,405,0,8,True,active,2020-08-12 18:44:50,2020
294,3,0,0,True,True,2020-08-12 14:38:06+00:00,False,406,406,0,16,True,active,2020-08-12 18:44:50,2020
295,14,0,1,True,True,2020-08-12 17:55:16+00:00,False,407,407,0,4,True,active,2020-08-12 18:44:50,2020
296,12,0,0,True,True,2020-08-12 18:44:17+00:00,False,408,408,0,3,True,active,2020-08-12 18:44:50,2020
297,5,0,0,True,True,2020-08-12 18:32:05+00:00,False,409,409,0,14,True,active,2020-08-12 18:44:50,2020
298,9,0,0,True,True,2020-08-12 12:17:00+00:00,False,410,410,0,10,True,active,2020-08-12 18:44:50,2020
299,10,0,0,True,True,2020-08-12 18:06:43+00:00,False,411,411,0,5,True,active,2020-08-12 18:44:50,2020
300,10,0,0,True,True,2020-08-12 17:21:29+00:00,False,412,412,0,9,True,active,2020-08-12 18:44:50,2020
301,13,0,0,True,True,2020-08-12 17:45:44+00:00,False,413,413,0,6,True,active,2020-08-12 18:44:50,2020
302,22,0,0,True,True,2020-08-12 17:49:00+00:00,False,414,414,0,1,True,active,2020-08-12 18:44:50,2020
303,7,0,2,True,True,2020-08-12 17:50:33+00:00,False,415,415,0,10,True,active,2020-08-12 18:44:50,2020
304,7,0,0,True,True,2020-08-12 18:18:24+00:00,False,416,416,0,8,True,active,2020-08-12 18:44:50,2020
305,17,0,0,True,True,2020-08-12 18:11:20+00:00,False,417,417,0,2,True,active,2020-08-12 18:44:50,2020
306,2,0,0,True,True,2020-08-12 16:46:25+00:00,False,419,419,0,13,True,active,2020-08-12 18:44:50,2020
307,0,0,0,False,False,1970-01-02 00:00:00+00:00,False,420,420,0,0,False,out_of_service,2020-08-12 18:44:50,1970
308,5,0,0,True,True,2020-08-12 15:32:38+00:00,False,421,421,0,14,True,active,2020-08-12 18:44:50,2020
309,13,0,0,True,True,2020-08-12 13:17:00+00:00,False,422,422,0,2,True,active,2020-08-12 18:44:50,2020
310,16,0,0,True,True,2020-08-12 16:21:54+00:00,False,423,423,0,3,True,active,2020-08-12 18:44:50,2020
311,14,0,0,True,True,2020-08-12 18:26:06+00:00,False,424,424,0,5,True,active,2020-08-12 18:44:50,2020
312,14,0,0,True,True,2020-08-12 18:43:20+00:00,False,425,425,0,2,True,active,2020-08-12 18:44:50,2020
313,20,0,0,True,True,2020-08-12 18:24:21+00:00,False,426,426,0,7,True,active,2020-08-12 18:44:50,2020
314,13,0,0,True,True,2020-08-12 17:36:02+00:00,False,427,427,0,6,True,active,2020-08-12 18:44:50,2020
315,3,0,0,True,True,2020-08-12 18:19:05+00:00,False,428,428,0,16,True,active,2020-08-12 18:44:50,2020
316,4,0,0,True,True,2020-08-12 17:49:33+00:00,False,430,430,0,15,True,active,2020-08-12 18:44:50,2020
317,13,0,0,True,True,2020-08-12 18:30:58+00:00,False,431,431,0,2,True,active,2020-08-12 18:44:50,2020
318,11,0,0,True,True,2020-08-11 21:53:01+00:00,False,432,432,0,8,True,active,2020-08-12 18:44:50,2020
319,18,0,0,True,True,2020-08-12 08:57:31+00:00,False,433,433,0,1,True,active,2020-08-12 18:44:50,2020
320,19,0,0,True,True,2020-08-12 08:57:54+00:00,False,434,434,0,0,True,active,2020-08-12 18:44:50,2020
321,9,0,0,True,True,2020-08-12 10:48:20+00:00,False,435,435,0,6,True,active,2020-08-12 18:44:50,2020
322,11,0,0,True,True,2020-08-12 14:50:15+00:00,False,436,436,0,4,True,active,2020-08-12 18:44:50,2020
323,16,0,0,True,True,2020-08-12 18:40:15+00:00,False,437,437,0,3,True,active,2020-08-12 18:44:50,2020
324,4,0,0,True,True,2020-08-12 18:18:11+00:00,False,440,440,0,13,True,active,2020-08-12 18:44:50,2020
325,6,0,1,True,True,2020-08-12 17:57:00+00:00,False,441,441,0,12,True,active,2020-08-12 18:44:50,2020
326,4,0,1,True,True,2020-08-12 15:16:32+00:00,False,442,442,0,10,True,active,2020-08-12 18:44:50,2020
327,15,0,0,True,True,2020-08-12 18:41:18+00:00,False,443,443,0,4,True,active,2020-08-12 18:44:50,2020
328,10,0,0,True,True,2020-08-12 16:44:50+00:00,False,445,445,0,9,True,active,2020-08-12 18:44:50,2020
329,0,0,0,True,True,2020-08-12 18:39:01+00:00,False,446,446,0,12,True,active,2020-08-12 18:44:50,2020
330,14,0,0,True,True,2020-08-12 13:58:04+00:00,False,447,447,0,5,True,active,2020-08-12 18:44:50,2020
331,8,0,0,True,True,2020-08-12 08:59:09+00:00,False,448,448,0,3,True,active,2020-08-12 18:44:50,2020
332,0,0,0,True,False,1970-01-02 00:00:00+00:00,False,449,449,0,0,True,out_of_service,2020-08-12 18:44:50,1970
333,8,0,0,True,True,2020-08-12 18:06:28+00:00,False,450,450,0,7,True,active,2020-08-12 18:44:50,2020
334,10,0,0,True,True,2020-08-12 17:09:44+00:00,False,451,451,0,5,True,active,2020-08-12 18:44:50,2020
335,10,0,0,True,True,2020-08-12 18:43:29+00:00,False,452,452,0,5,True,active,2020-08-12 18:44:50,2020
336,9,0,1,True,True,2020-08-12 18:14:57+00:00,False,453,453,0,5,True,active,2020-08-12 18:44:50,2020
337,14,0,0,True,True,2020-08-12 16:43:54+00:00,False,454,454,0,1,True,active,2020-08-12 18:44:50,2020
338,10,0,1,True,True,2020-08-12 15:54:30+00:00,False,455,455,0,1,True,active,2020-08-12 18:44:50,2020
339,10,0,1,True,True,2020-08-12 18:22:14+00:00,False,456,456,0,8,True,active,2020-08-12 18:44:50,2020
340,8,0,0,True,True,2020-08-12 08:57:22+00:00,False,457,457,0,3,True,active,2020-08-12 18:44:50,2020
341,5,0,1,True,True,2020-08-12 18:43:37+00:00,False,458,458,0,5,True,active,2020-08-12 18:44:50,2020
