,num_docks_disabled,num_bikes_available,station_id,num_bikes_disabled,is_installed,eightd_has_available_keys,legacy_id,num_ebikes_available,station_status,is_renting,is_returning,last_reported,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
87,0,9,98,1,True,False,98,0,active,True,True,2020-08-13 03:15:45+00:00,13,2020-08-13 08:21:55,2020
88,0,9,99,1,True,False,99,0,active,True,True,2020-08-13 06:47:47+00:00,5,2020-08-13 08:21:55,2020
89,0,22,100,1,True,True,100,0,active,True,True,2020-08-13 07:09:32+00:00,2,2020-08-13 08:21:55,2020
90,0,13,101,0,True,False,101,0,active,True,True,2020-08-13 03:17:09+00:00,2,2020-08-13 08:21:55,2020
91,0,9,102,0,True,False,102,0,active,True,True,2020-08-13 03:37:27+00:00,6,2020-08-13 08:21:55,2020
92,0,15,103,0,True,False,103,0,active,True,True,2020-08-13 03:15:49+00:00,0,2020-08-13 08:21:55,2020
93,0,7,104,0,True,False,104,0,active,True,True,2020-08-13 03:39:02+00:00,12,2020-08-13 08:21:55,2020
94,0,18,105,1,True,False,105,0,active,True,True,2020-08-13 03:16:18+00:00,0,2020-08-13 08:21:55,2020
95,0,2,106,1,True,False,106,0,active,True,True,2020-08-13 04:03:18+00:00,12,2020-08-13 08:21:55,2020
96,0,0,107,0,True,False,107,0,active,True,True,2020-08-13 06:21:12+00:00,19,2020-08-13 08:21:55,2020
97,0,0,108,0,True,False,108,0,active,True,True,2020-08-13 04:18:32+00:00,17,2020-08-13 08:21:55,2020
98,0,3,109,0,True,False,109,0,active,True,True,2020-08-13 04:29:09+00:00,32,2020-08-13 08:21:55,2020
99,0,2,110,0,True,False,110,0,active,True,True,2020-08-13 04:49:10+00:00,13,2020-08-13 08:21:55,2020
100,0,6,111,0,True,False,111,0,active,True,True,2020-08-13 03:15:19+00:00,9,2020-08-13 08:21:55,2020
101,0,15,112,0,True,False,112,0,active,True,True,2020-08-13 03:15:20+00:00,0,2020-08-13 08:21:55,2020
102,0,13,113,0,True,False,113,0,active,True,True,2020-08-13 03:26:00+00:00,2,2020-08-13 08:21:55,2020
103,0,7,114,1,True,False,114,0,active,True,True,2020-08-13 03:24:42+00:00,7,2020-08-13 08:21:55,2020
104,0,12,115,4,True,False,115,0,active,True,True,2020-08-13 05:14:26+00:00,3,2020-08-13 08:21:55,2020
105,0,20,116,0,True,False,116,0,active,True,True,2020-08-13 04:05:41+00:00,3,2020-08-13 08:21:55,2020
106,0,7,117,0,True,False,117,0,active,True,True,2020-08-13 06:38:24+00:00,12,2020-08-13 08:21:55,2020
107,0,10,118,1,True,False,118,0,active,True,True,2020-08-13 05:35:18+00:00,8,2020-08-13 08:21:55,2020
108,0,15,119,0,True,False,119,0,active,True,True,2020-08-13 03:21:13+00:00,0,2020-08-13 08:21:55,2020
109,0,1,120,1,True,False,120,0,active,True,True,2020-08-13 06:03:37+00:00,13,2020-08-13 08:21:55,2020
110,0,3,121,0,True,False,121,0,active,True,True,2020-08-13 03:21:09+00:00,14,2020-08-13 08:21:55,2020
111,0,10,122,0,True,False,122,0,active,True,True,2020-08-13 06:41:55+00:00,5,2020-08-13 08:21:55,2020
112,0,6,124,1,True,False,124,0,active,True,True,2020-08-13 03:16:16+00:00,8,2020-08-13 08:21:55,2020
113,0,13,125,0,True,False,125,0,active,True,True,2020-08-13 04:02:17+00:00,2,2020-08-13 08:21:55,2020
114,0,7,126,1,True,False,126,0,active,True,True,2020-08-13 03:35:17+00:00,7,2020-08-13 08:21:55,2020
115,0,4,128,1,True,False,128,0,active,True,True,2020-08-13 07:03:41+00:00,14,2020-08-13 08:21:55,2020
116,0,14,129,0,True,False,129,0,active,True,True,2020-08-13 08:09:42+00:00,5,2020-08-13 08:21:55,2020
117,0,12,130,0,True,False,130,0,active,True,True,2020-08-13 04:03:05+00:00,3,2020-08-13 08:21:55,2020
118,0,15,131,0,True,False,131,0,active,True,True,2020-08-13 04:12:34+00:00,3,2020-08-13 08:21:55,2020
119,0,12,133,0,True,False,133,0,active,True,True,2020-08-13 06:06:24+00:00,11,2020-08-13 08:21:55,2020
120,0,2,135,0,True,False,135,0,active,True,True,2020-08-13 03:23:50+00:00,15,2020-08-13 08:21:55,2020
121,0,4,136,1,True,False,136,0,active,True,True,2020-08-13 03:24:14+00:00,14,2020-08-13 08:21:55,2020
122,0,11,137,0,True,False,137,0,active,True,True,2020-08-13 03:23:15+00:00,4,2020-08-13 08:21:55,2020
123,0,12,138,1,True,False,138,0,active,True,True,2020-08-13 03:34:24+00:00,2,2020-08-13 08:21:55,2020
124,0,17,139,0,True,False,139,0,active,True,True,2020-08-13 05:13:58+00:00,2,2020-08-13 08:21:55,2020
125,0,13,140,0,True,False,140,0,active,True,True,2020-08-13 06:38:34+00:00,4,2020-08-13 08:21:55,2020
126,0,6,141,0,True,False,141,0,active,True,True,2020-08-13 05:38:12+00:00,9,2020-08-13 08:21:55,2020
127,0,11,142,1,True,False,142,0,active,True,True,2020-08-13 03:23:31+00:00,11,2020-08-13 08:21:55,2020
128,0,16,143,4,True,False,143,0,active,True,True,2020-08-13 08:14:40+00:00,3,2020-08-13 08:21:55,2020
129,0,10,144,1,True,False,144,0,active,True,True,2020-08-13 03:23:40+00:00,8,2020-08-13 08:21:55,2020
130,0,18,145,0,True,False,145,0,active,True,True,2020-08-13 03:40:14+00:00,1,2020-08-13 08:21:55,2020
131,0,12,146,1,True,False,146,0,active,True,True,2020-08-13 03:24:37+00:00,6,2020-08-13 08:21:55,2020
132,0,11,149,0,True,True,149,0,active,True,True,2020-08-13 06:37:45+00:00,7,2020-08-13 08:21:55,2020
133,0,15,150,0,True,False,150,0,active,True,True,2020-08-13 03:24:08+00:00,4,2020-08-13 08:21:55,2020
134,0,5,151,0,True,False,151,0,active,True,True,2020-08-13 03:53:22+00:00,14,2020-08-13 08:21:55,2020
135,0,5,152,0,True,True,152,0,active,True,True,2020-08-13 03:54:15+00:00,10,2020-08-13 08:21:55,2020
136,0,6,156,0,True,False,156,0,active,True,True,2020-08-13 04:36:52+00:00,9,2020-08-13 08:21:55,2020
137,0,1,157,1,True,False,157,0,active,True,True,2020-08-13 05:22:27+00:00,13,2020-08-13 08:21:55,2020
138,0,15,159,0,True,False,159,0,active,True,True,2020-08-13 04:31:04+00:00,0,2020-08-13 08:21:55,2020
139,0,7,160,0,True,True,160,0,active,True,True,2020-08-13 05:13:52+00:00,7,2020-08-13 08:21:55,2020
140,0,21,161,2,True,True,161,0,active,True,True,2020-08-13 06:35:11+00:00,0,2020-08-13 08:21:55,2020
141,0,4,162,0,True,False,162,0,active,True,True,2020-08-13 03:24:31+00:00,11,2020-08-13 08:21:55,2020
142,0,9,163,0,True,True,163,0,active,True,True,2020-08-13 08:09:04+00:00,10,2020-08-13 08:21:55,2020
143,0,5,167,0,True,False,167,0,active,True,True,2020-08-13 04:04:32+00:00,10,2020-08-13 08:21:55,2020
144,0,14,169,0,True,False,169,0,active,True,True,2020-08-13 08:14:06+00:00,5,2020-08-13 08:21:55,2020
145,0,4,170,0,True,True,170,0,active,True,True,2020-08-13 06:20:39+00:00,10,2020-08-13 08:21:55,2020
146,0,10,171,0,True,True,171,0,active,True,True,2020-08-12 23:58:34+00:00,13,2020-08-13 08:21:55,2020
147,0,9,173,0,True,True,173,0,active,True,True,2020-08-13 03:24:57+00:00,5,2020-08-13 08:21:55,2020
148,0,6,174,1,True,False,174,0,active,True,True,2020-08-13 05:03:39+00:00,8,2020-08-13 08:21:55,2020
149,0,10,175,1,True,True,175,0,active,True,True,2020-08-13 06:50:36+00:00,6,2020-08-13 08:21:55,2020
150,0,14,176,0,True,False,176,0,active,True,True,2020-08-13 03:23:48+00:00,1,2020-08-13 08:21:55,2020
151,0,4,177,0,True,False,177,0,active,True,True,2020-08-13 05:40:35+00:00,15,2020-08-13 08:21:55,2020
152,0,4,178,0,True,False,178,0,active,True,True,2020-08-13 06:47:38+00:00,15,2020-08-13 08:21:55,2020
153,0,14,179,0,True,False,179,0,active,True,True,2020-08-13 06:27:52+00:00,11,2020-08-13 08:21:55,2020
154,0,7,180,0,True,False,180,0,active,True,True,2020-08-13 03:43:23+00:00,12,2020-08-13 08:21:55,2020
155,0,12,181,0,True,False,181,0,active,True,True,2020-08-13 03:24:55+00:00,7,2020-08-13 08:21:55,2020
156,0,1,182,0,True,True,182,0,active,True,True,2020-08-13 03:24:10+00:00,18,2020-08-13 08:21:55,2020
157,0,3,183,1,True,False,183,0,active,True,True,2020-08-13 04:05:18+00:00,15,2020-08-13 08:21:55,2020
158,0,11,184,0,True,False,184,0,active,True,True,2020-08-13 03:23:51+00:00,8,2020-08-13 08:21:55,2020
159,0,8,185,0,True,False,185,0,active,True,True,2020-08-13 05:16:23+00:00,7,2020-08-13 08:21:55,2020
160,0,6,186,0,True,True,186,0,active,True,True,2020-08-13 06:35:41+00:00,9,2020-08-13 08:21:55,2020
161,0,7,187,0,True,False,187,0,active,True,True,2020-08-13 03:24:24+00:00,8,2020-08-13 08:21:55,2020
162,0,14,188,1,True,False,188,0,active,True,True,2020-08-13 03:24:30+00:00,0,2020-08-13 08:21:55,2020
163,0,0,189,0,True,True,189,0,active,True,True,2020-08-13 03:24:02+00:00,23,2020-08-13 08:21:55,2020
164,0,10,190,1,True,True,190,0,active,True,True,2020-08-13 03:58:36+00:00,26,2020-08-13 08:21:55,2020
165,0,7,191,0,True,False,191,0,active,True,True,2020-08-13 05:21:44+00:00,8,2020-08-13 08:21:55,2020
166,0,0,192,0,True,False,192,0,active,True,True,2020-08-13 03:24:20+00:00,19,2020-08-13 08:21:55,2020
167,0,3,193,0,True,True,193,0,active,True,True,2020-08-13 05:41:59+00:00,12,2020-08-13 08:21:55,2020
168,0,2,194,0,True,False,194,0,active,True,True,2020-08-13 04:34:42+00:00,17,2020-08-13 08:21:55,2020
169,0,15,195,0,True,False,195,0,active,True,True,2020-08-13 03:21:44+00:00,8,2020-08-13 08:21:55,2020
170,0,1,196,0,True,True,196,0,active,True,True,2020-08-13 07:50:55+00:00,9,2020-08-13 08:21:55,2020
171,0,5,197,1,True,False,197,0,active,True,True,2020-08-13 03:23:40+00:00,9,2020-08-13 08:21:55,2020
172,0,4,199,0,True,False,199,0,active,True,True,2020-08-13 04:03:08+00:00,11,2020-08-13 08:21:55,2020
173,0,15,200,1,True,False,200,0,active,True,True,2020-08-13 05:18:34+00:00,3,2020-08-13 08:21:55,2020
174,0,0,201,0,True,False,201,0,active,True,True,2020-08-13 03:24:32+00:00,15,2020-08-13 08:21:55,2020
175,0,5,202,0,True,False,202,0,active,True,True,2020-08-13 03:24:58+00:00,10,2020-08-13 08:21:55,2020
176,0,1,203,0,True,False,203,0,active,True,True,2020-08-13 03:23:40+00:00,14,2020-08-13 08:21:55,2020
177,0,0,204,1,True,False,204,0,active,True,True,2020-08-13 04:10:02+00:00,14,2020-08-13 08:21:55,2020
178,0,2,205,0,True,False,205,0,active,True,True,2020-08-13 03:23:54+00:00,13,2020-08-13 08:21:55,2020
179,0,0,206,1,True,True,206,0,active,True,True,2020-08-13 04:00:20+00:00,22,2020-08-13 08:21:55,2020
180,0,6,208,1,True,True,208,0,active,True,True,2020-08-13 05:58:12+00:00,8,2020-08-13 08:21:55,2020
181,0,5,209,0,True,False,209,0,active,True,True,2020-08-13 04:02:38+00:00,10,2020-08-13 08:21:55,2020
182,0,3,210,0,True,False,210,0,active,True,True,2020-08-13 04:34:35+00:00,12,2020-08-13 08:21:55,2020
183,0,4,211,0,True,False,211,0,active,True,True,2020-08-13 04:03:01+00:00,15,2020-08-13 08:21:55,2020
184,0,31,212,0,True,False,212,0,active,True,True,2020-08-13 03:56:57+00:00,2,2020-08-13 08:21:55,2020
185,0,3,213,0,True,True,213,0,active,True,True,2020-08-13 03:28:10+00:00,13,2020-08-13 08:21:55,2020
186,0,4,214,0,True,False,214,0,active,True,True,2020-08-13 03:58:45+00:00,11,2020-08-13 08:21:55,2020
187,0,5,215,1,True,False,215,0,active,True,True,2020-08-13 04:14:07+00:00,9,2020-08-13 08:21:55,2020
188,0,18,216,1,True,False,216,0,active,True,True,2020-08-13 04:04:19+00:00,0,2020-08-13 08:21:55,2020
189,0,12,217,0,True,False,217,0,active,True,True,2020-08-13 05:03:57+00:00,7,2020-08-13 08:21:55,2020
190,0,1,218,0,True,False,218,0,active,True,True,2020-08-13 07:07:11+00:00,14,2020-08-13 08:21:55,2020
191,0,6,219,1,True,False,219,0,active,True,True,2020-08-13 03:29:42+00:00,8,2020-08-13 08:21:55,2020
192,0,15,221,0,True,False,221,0,active,True,True,2020-08-13 03:24:30+00:00,4,2020-08-13 08:21:55,2020
193,0,8,222,0,True,True,222,0,active,True,True,2020-08-13 03:23:22+00:00,6,2020-08-13 08:21:55,2020
194,0,14,224,2,True,False,224,0,active,True,True,2020-08-13 07:35:27+00:00,1,2020-08-13 08:21:55,2020
195,0,14,225,1,True,False,225,0,active,True,True,2020-08-13 05:17:09+00:00,4,2020-08-13 08:21:55,2020
196,0,4,226,0,True,False,226,0,active,True,True,2020-08-13 04:47:21+00:00,11,2020-08-13 08:21:55,2020
197,0,10,227,3,True,False,227,0,active,True,True,2020-08-13 06:14:17+00:00,6,2020-08-13 08:21:55,2020
198,0,1,228,1,True,False,228,0,active,True,True,2020-08-13 03:23:32+00:00,17,2020-08-13 08:21:55,2020
199,0,7,232,0,True,False,232,0,active,True,True,2020-08-13 03:23:26+00:00,4,2020-08-13 08:21:55,2020
200,0,6,233,0,True,False,233,0,active,False,False,2020-08-12 18:16:55+00:00,9,2020-08-13 08:21:55,2020
201,0,5,234,0,True,False,234,0,active,True,True,2020-08-13 03:23:49+00:00,10,2020-08-13 08:21:55,2020
202,0,10,235,0,True,False,235,0,active,True,True,2020-08-13 03:23:39+00:00,5,2020-08-13 08:21:55,2020
203,0,11,236,0,True,False,236,0,active,True,True,2020-08-13 03:24:05+00:00,4,2020-08-13 08:21:55,2020
204,0,13,239,0,True,False,239,0,active,True,True,2020-08-13 03:23:57+00:00,2,2020-08-13 08:21:55,2020
205,0,9,255,0,True,False,255,0,active,True,True,2020-08-13 04:03:35+00:00,6,2020-08-13 08:21:55,2020
206,0,10,258,0,True,False,258,0,active,True,True,2020-08-13 03:24:46+00:00,5,2020-08-13 08:21:55,2020
207,0,14,259,0,True,False,259,0,active,True,True,2020-08-13 04:03:59+00:00,1,2020-08-13 08:21:55,2020
208,0,12,260,0,True,False,260,0,active,False,False,2020-08-12 20:35:39+00:00,3,2020-08-13 08:21:55,2020
209,0,3,271,0,True,False,271,0,active,True,True,2020-08-13 04:27:56+00:00,12,2020-08-13 08:21:55,2020
210,0,5,272,1,True,False,272,0,active,True,True,2020-08-13 06:47:02+00:00,13,2020-08-13 08:21:55,2020
211,0,15,273,0,True,False,273,0,active,True,True,2020-08-13 03:46:05+00:00,25,2020-08-13 08:21:55,2020
212,0,18,279,0,True,False,279,0,active,True,True,2020-08-13 03:24:03+00:00,1,2020-08-13 08:21:55,2020
213,0,8,280,0,True,False,280,0,active,True,True,2020-08-13 03:45:58+00:00,11,2020-08-13 08:21:55,2020
214,0,10,282,1,True,False,282,0,active,True,True,2020-08-13 03:23:49+00:00,4,2020-08-13 08:21:55,2020
215,0,15,296,0,True,False,296,0,active,True,True,2020-08-13 05:11:00+00:00,8,2020-08-13 08:21:55,2020
216,0,2,318,0,True,False,318,0,active,True,True,2020-08-13 08:14:46+00:00,17,2020-08-13 08:21:55,2020
217,0,2,319,0,True,False,319,0,active,True,True,2020-08-13 04:19:05+00:00,23,2020-08-13 08:21:55,2020
218,0,9,327,0,True,False,327,0,active,True,True,2020-08-13 03:22:42+00:00,6,2020-08-13 08:21:55,2020
219,0,11,328,1,True,False,328,0,active,True,True,2020-08-13 03:55:30+00:00,3,2020-08-13 08:21:55,2020
220,0,8,329,0,True,False,329,0,active,True,True,2020-08-13 04:16:03+00:00,7,2020-08-13 08:21:55,2020
221,0,5,330,0,True,False,330,0,active,True,True,2020-08-13 05:13:50+00:00,10,2020-08-13 08:21:55,2020
222,0,3,331,1,True,False,331,0,active,True,True,2020-08-13 07:36:51+00:00,11,2020-08-13 08:21:55,2020
223,0,14,332,1,True,False,332,0,active,True,True,2020-08-13 03:28:16+00:00,0,2020-08-13 08:21:55,2020
224,0,20,333,0,True,False,333,0,active,True,True,2020-08-13 06:48:44+00:00,5,2020-08-13 08:21:55,2020
225,0,16,334,2,True,False,334,0,active,True,True,2020-08-13 03:37:19+00:00,1,2020-08-13 08:21:55,2020
226,0,16,335,0,True,False,335,0,active,True,True,2020-08-13 06:17:57+00:00,3,2020-08-13 08:21:55,2020
227,0,4,336,0,True,False,336,0,active,True,True,2020-08-13 03:25:37+00:00,11,2020-08-13 08:21:55,2020
228,0,15,337,0,True,False,337,0,active,True,True,2020-08-13 03:25:15+00:00,0,2020-08-13 08:21:55,2020
229,0,13,338,1,True,False,338,0,active,True,True,2020-08-13 05:42:18+00:00,1,2020-08-13 08:21:55,2020
230,0,15,339,0,True,False,339,0,active,True,True,2020-08-13 03:25:16+00:00,0,2020-08-13 08:21:55,2020
231,0,18,340,0,True,False,340,0,active,True,True,2020-08-13 03:25:14+00:00,1,2020-08-13 08:21:55,2020
232,0,11,341,1,True,True,341,0,active,True,True,2020-08-13 03:47:05+00:00,3,2020-08-13 08:21:55,2020
