,eightd_has_available_keys,is_returning,last_reported,num_docks_available,num_ebikes_available,station_id,station_status,is_renting,legacy_id,num_docks_disabled,num_bikes_disabled,num_bikes_available,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,True,2020-07-27 14:51:28+00:00,0,0,3,active,True,3,0,0,15,True,,,2020-07-27 15:51:45,2020
1,False,True,2020-07-27 15:50:34+00:00,10,0,4,active,True,4,0,0,9,True,,,2020-07-27 15:51:45,2020
2,False,True,2020-07-27 15:46:55+00:00,14,0,5,active,True,5,0,0,1,True,,,2020-07-27 15:51:45,2020
3,False,True,2020-07-27 14:29:13+00:00,1,0,6,active,True,6,0,2,12,True,,,2020-07-27 15:51:45,2020
4,False,True,2020-07-27 14:14:14+00:00,4,0,7,active,True,7,0,0,11,True,,,2020-07-27 15:51:45,2020
5,False,True,2020-07-27 14:14:18+00:00,12,0,8,active,True,8,0,1,6,True,,,2020-07-27 15:51:45,2020
6,False,True,2020-07-27 15:44:34+00:00,1,0,9,active,True,9,0,1,13,True,,,2020-07-27 15:51:45,2020
7,False,True,2020-07-27 15:50:04+00:00,3,0,10,active,True,10,0,1,7,True,,,2020-07-27 15:51:45,2020
8,False,True,2020-07-27 15:23:41+00:00,10,0,11,active,True,11,0,0,5,True,"{'off_dock_count': 66, 'active': True, 'valet_revision': 69, 'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS', 'dock_blocked_count': 0}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-27 15:51:45,2020
9,True,True,2020-07-27 15:50:40+00:00,0,0,12,active,True,12,0,0,18,True,,,2020-07-27 15:51:45,2020
10,False,True,2020-07-27 15:21:07+00:00,2,0,13,active,True,13,0,3,14,True,,,2020-07-27 15:51:45,2020
11,False,True,2020-07-27 15:26:37+00:00,5,0,14,active,True,14,0,1,19,True,,,2020-07-27 15:51:45,2020
