,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,19,0,0,0,0,True,True,True,2020-03-18 22:09:48+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-18 22:09:55,2020
1,190,3,0,1,33,0,True,True,True,2020-03-18 22:09:12+00:00,False,[{'id': 'd97069dd-201c-40db-a4f0-d88159ac4825'}],2020-03-18 22:09:55,2020
2,3,12,0,0,3,0,True,True,True,2020-03-18 21:13:39+00:00,True,,2020-03-18 22:09:55,2020
3,4,0,0,0,19,0,True,True,True,2020-03-18 21:51:31+00:00,False,,2020-03-18 22:09:55,2020
4,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
5,6,12,0,0,3,0,True,True,True,2020-03-18 21:43:16+00:00,False,,2020-03-18 22:09:55,2020
6,7,7,0,0,8,0,True,True,True,2020-03-18 19:48:30+00:00,False,,2020-03-18 22:09:55,2020
7,8,13,0,0,5,1,True,True,True,2020-03-18 21:47:32+00:00,False,,2020-03-18 22:09:55,2020
8,9,6,0,0,9,0,True,True,True,2020-03-18 21:58:27+00:00,False,,2020-03-18 22:09:55,2020
9,10,8,0,0,3,0,True,True,True,2020-03-18 21:54:12+00:00,False,,2020-03-18 22:09:55,2020
10,11,0,0,0,15,0,True,True,True,2020-03-18 21:52:49+00:00,False,,2020-03-18 22:09:55,2020
11,12,7,0,0,11,0,True,True,True,2020-03-18 21:01:56+00:00,True,,2020-03-18 22:09:55,2020
12,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
13,14,18,0,0,7,0,True,True,True,2020-03-18 22:00:52+00:00,False,,2020-03-18 22:09:55,2020
14,15,7,0,2,6,0,True,True,True,2020-03-18 21:47:30+00:00,False,,2020-03-18 22:09:55,2020
15,16,11,0,1,7,0,True,True,True,2020-03-18 21:58:32+00:00,True,,2020-03-18 22:09:55,2020
16,17,6,0,0,9,0,True,True,True,2020-03-18 21:36:19+00:00,False,,2020-03-18 22:09:55,2020
17,19,4,0,1,10,0,True,True,True,2020-03-18 21:46:55+00:00,False,,2020-03-18 22:09:55,2020
18,20,12,0,0,11,0,True,True,True,2020-03-18 21:57:58+00:00,True,,2020-03-18 22:09:55,2020
19,21,6,0,0,12,0,True,True,True,2020-03-18 21:50:22+00:00,True,,2020-03-18 22:09:55,2020
20,22,20,0,1,26,0,True,True,True,2020-03-18 22:03:18+00:00,True,,2020-03-18 22:09:55,2020
21,23,13,0,0,8,0,True,True,True,2020-03-18 21:52:13+00:00,True,,2020-03-18 22:09:55,2020
22,24,14,0,0,5,0,True,True,True,2020-03-18 22:06:01+00:00,False,,2020-03-18 22:09:55,2020
23,25,3,0,0,12,0,True,True,True,2020-03-18 21:06:07+00:00,False,,2020-03-18 22:09:55,2020
24,26,11,0,0,4,0,True,True,True,2020-03-18 21:55:02+00:00,False,,2020-03-18 22:09:55,2020
25,27,6,0,0,17,0,True,True,True,2020-03-18 21:52:45+00:00,False,,2020-03-18 22:09:55,2020
26,29,3,0,0,12,0,True,True,True,2020-03-18 21:10:32+00:00,False,,2020-03-18 22:09:55,2020
27,30,1,0,0,14,0,True,True,True,2020-03-18 21:27:24+00:00,False,,2020-03-18 22:09:55,2020
28,31,2,0,1,16,0,True,True,True,2020-03-18 21:12:33+00:00,False,,2020-03-18 22:09:55,2020
29,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
30,33,9,0,0,18,0,True,True,True,2020-03-18 21:56:22+00:00,True,,2020-03-18 22:09:55,2020
31,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-18 22:09:55,2019
32,36,11,0,1,21,0,True,True,True,2020-03-18 21:57:07+00:00,True,,2020-03-18 22:09:55,2020
33,37,9,0,0,6,0,True,True,True,2020-03-18 17:54:36+00:00,True,,2020-03-18 22:09:55,2020
34,39,7,0,0,16,0,True,True,True,2020-03-18 22:08:14+00:00,False,,2020-03-18 22:09:55,2020
35,40,5,0,0,14,0,True,True,True,2020-03-18 22:03:17+00:00,False,,2020-03-18 22:09:55,2020
36,41,21,0,0,6,0,True,True,True,2020-03-18 21:52:31+00:00,True,,2020-03-18 22:09:55,2020
37,42,17,0,2,4,0,True,True,True,2020-03-18 21:39:40+00:00,False,,2020-03-18 22:09:55,2020
38,43,4,0,0,11,0,True,True,True,2020-03-18 21:44:11+00:00,False,,2020-03-18 22:09:55,2020
39,44,16,0,0,7,0,True,True,True,2020-03-18 21:53:30+00:00,False,,2020-03-18 22:09:55,2020
40,46,0,0,0,19,0,True,True,True,2020-03-18 21:48:33+00:00,False,,2020-03-18 22:09:55,2020
41,47,0,0,0,19,0,True,True,True,2020-03-18 21:54:41+00:00,True,,2020-03-18 22:09:55,2020
42,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-18 22:09:55,2020
43,49,5,0,0,13,0,True,True,True,2020-03-18 21:16:50+00:00,False,,2020-03-18 22:09:55,2020
44,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-18 22:09:55,1970
45,51,6,0,0,9,0,True,True,True,2020-03-18 22:03:27+00:00,False,,2020-03-18 22:09:55,2020
46,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-18 22:09:55,1970
47,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,,2020-03-18 22:09:55,2020
48,54,1,0,0,14,0,True,True,True,2020-03-18 22:08:11+00:00,False,,2020-03-18 22:09:55,2020
49,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
50,56,7,0,0,11,0,True,True,True,2020-03-18 22:08:05+00:00,False,,2020-03-18 22:09:55,2020
51,57,11,0,1,2,0,True,True,True,2020-03-18 21:28:55+00:00,True,,2020-03-18 22:09:55,2020
52,58,19,0,0,0,0,True,True,True,2020-03-18 22:08:01+00:00,True,,2020-03-18 22:09:55,2020
53,59,0,0,0,19,0,True,True,True,2020-03-18 22:01:32+00:00,True,,2020-03-18 22:09:55,2020
54,60,8,0,0,11,0,True,True,True,2020-03-18 22:09:44+00:00,False,,2020-03-18 22:09:55,2020
55,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,,2020-03-18 22:09:55,2020
56,63,6,0,0,9,0,True,True,True,2020-03-18 18:29:52+00:00,False,,2020-03-18 22:09:55,2020
57,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
58,65,12,0,1,10,0,True,True,True,2020-03-18 19:48:24+00:00,False,,2020-03-18 22:09:55,2020
59,66,10,0,0,5,0,True,True,True,2020-03-18 21:57:26+00:00,False,,2020-03-18 22:09:55,2020
60,67,16,0,0,11,0,True,True,True,2020-03-18 22:01:10+00:00,True,,2020-03-18 22:09:55,2020
61,68,8,0,0,11,0,True,True,True,2020-03-18 21:42:07+00:00,True,,2020-03-18 22:09:55,2020
62,69,1,0,0,18,0,True,True,True,2020-03-18 22:01:26+00:00,True,,2020-03-18 22:09:55,2020
63,70,9,0,1,13,0,True,True,True,2020-03-18 22:08:58+00:00,False,,2020-03-18 22:09:55,2020
64,71,15,0,2,6,0,True,True,True,2020-03-18 22:08:03+00:00,False,,2020-03-18 22:09:55,2020
65,72,13,0,0,10,0,True,True,True,2020-03-18 21:12:51+00:00,False,,2020-03-18 22:09:55,2020
66,73,11,0,0,4,0,True,True,True,2020-03-18 21:33:11+00:00,False,,2020-03-18 22:09:55,2020
67,74,12,0,1,6,0,True,True,True,2020-03-18 22:02:16+00:00,True,,2020-03-18 22:09:55,2020
68,75,5,0,3,7,0,True,True,True,2020-03-18 21:24:41+00:00,False,,2020-03-18 22:09:55,2020
69,76,5,0,1,11,0,True,True,True,2020-03-18 21:58:36+00:00,False,,2020-03-18 22:09:55,2020
70,77,10,0,0,5,0,True,True,True,2020-03-18 21:17:19+00:00,False,,2020-03-18 22:09:55,2020
71,78,4,0,0,15,0,True,True,True,2020-03-18 21:12:59+00:00,False,,2020-03-18 22:09:55,2020
72,79,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
73,80,24,0,1,10,0,True,True,True,2020-03-18 22:01:54+00:00,False,,2020-03-18 22:09:55,2020
74,81,12,0,1,6,0,True,True,True,2020-03-18 20:52:30+00:00,False,,2020-03-18 22:09:55,2020
75,82,1,0,1,13,0,True,True,True,2020-03-18 21:11:36+00:00,False,,2020-03-18 22:09:55,2020
76,84,5,0,1,9,0,True,True,True,2020-03-18 20:20:05+00:00,False,,2020-03-18 22:09:55,2020
77,85,12,0,0,7,0,True,True,True,2020-03-18 22:08:22+00:00,False,,2020-03-18 22:09:55,2020
78,86,5,0,0,14,0,True,True,True,2020-03-18 21:33:51+00:00,False,,2020-03-18 22:09:55,2020
79,87,1,0,0,14,0,True,True,True,2020-03-18 21:42:35+00:00,False,,2020-03-18 22:09:55,2020
80,89,1,0,1,17,0,True,True,True,2020-03-18 21:28:28+00:00,False,,2020-03-18 22:09:55,2020
81,90,14,0,0,5,0,True,True,True,2020-03-18 22:00:11+00:00,False,,2020-03-18 22:09:55,2020
82,91,13,0,0,6,0,True,False,False,2020-03-18 22:09:07+00:00,False,,2020-03-18 22:09:55,2020
83,92,2,0,0,17,0,True,True,True,2020-03-18 17:42:15+00:00,False,,2020-03-18 22:09:55,2020
84,93,6,0,2,7,0,True,True,True,2020-03-18 21:56:42+00:00,False,,2020-03-18 22:09:55,2020
85,94,5,0,0,6,0,True,True,True,2020-03-18 21:04:43+00:00,False,,2020-03-18 22:09:55,2020
86,95,5,0,0,10,0,True,True,True,2020-03-18 21:22:02+00:00,False,,2020-03-18 22:09:55,2020
87,96,5,0,0,14,0,True,True,True,2020-03-18 21:53:14+00:00,False,,2020-03-18 22:09:55,2020
88,97,8,0,0,11,0,True,True,True,2020-03-18 22:07:10+00:00,False,,2020-03-18 22:09:55,2020
89,98,3,0,0,20,0,True,True,True,2020-03-18 22:08:49+00:00,True,,2020-03-18 22:09:55,2020
90,99,5,0,0,10,0,True,True,True,2020-03-18 20:55:57+00:00,False,,2020-03-18 22:09:55,2020
91,100,8,0,0,17,0,True,True,True,2020-03-18 21:09:45+00:00,True,,2020-03-18 22:09:55,2020
92,101,5,0,0,10,0,True,True,True,2020-03-18 18:54:30+00:00,False,,2020-03-18 22:09:55,2020
93,102,2,0,1,12,0,True,True,True,2020-03-18 21:57:28+00:00,False,,2020-03-18 22:09:55,2020
94,103,3,0,0,12,0,True,True,True,2020-03-18 18:10:34+00:00,False,,2020-03-18 22:09:55,2020
95,104,3,0,0,16,0,True,True,True,2020-03-18 21:47:39+00:00,False,,2020-03-18 22:09:55,2020
96,105,4,0,0,15,0,True,True,True,2020-03-18 22:06:41+00:00,False,,2020-03-18 22:09:55,2020
97,106,0,0,0,3,0,False,False,False,2019-11-19 16:56:13+00:00,False,,2020-03-18 22:09:55,2019
98,108,11,0,0,6,0,True,True,True,2020-03-18 21:51:35+00:00,False,,2020-03-18 22:09:55,2020
99,109,12,0,2,21,0,True,True,True,2020-03-18 21:48:08+00:00,False,,2020-03-18 22:09:55,2020
100,110,7,0,0,8,0,True,True,True,2020-03-18 21:20:57+00:00,False,,2020-03-18 22:09:55,2020
101,111,6,0,0,9,0,True,True,True,2020-03-18 21:54:25+00:00,False,,2020-03-18 22:09:55,2020
102,112,4,0,0,11,0,True,True,True,2020-03-18 21:49:53+00:00,False,,2020-03-18 22:09:55,2020
103,113,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
104,114,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
105,115,18,0,0,1,0,True,True,True,2020-03-18 21:39:15+00:00,False,,2020-03-18 22:09:55,2020
106,116,11,0,0,12,0,True,True,True,2020-03-18 21:08:20+00:00,False,,2020-03-18 22:09:55,2020
107,117,9,0,2,8,0,True,True,True,2020-03-18 21:33:20+00:00,False,,2020-03-18 22:09:55,2020
108,118,10,0,1,8,0,True,True,True,2020-03-18 22:07:43+00:00,False,,2020-03-18 22:09:55,2020
109,119,9,0,0,6,0,True,True,True,2020-03-18 21:50:01+00:00,False,,2020-03-18 22:09:55,2020
110,120,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
111,121,12,0,1,4,0,True,True,True,2020-03-18 21:58:24+00:00,False,,2020-03-18 22:09:55,2020
112,122,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
113,124,14,0,0,1,0,True,True,True,2020-03-18 22:07:00+00:00,False,,2020-03-18 22:09:55,2020
114,125,5,0,1,9,0,True,True,True,2020-03-18 22:02:32+00:00,False,,2020-03-18 22:09:55,2020
115,126,6,0,0,9,0,True,True,True,2020-03-18 21:35:09+00:00,False,,2020-03-18 22:09:55,2020
116,128,0,0,0,19,0,False,False,False,2019-11-07 14:52:43+00:00,False,,2020-03-18 22:09:55,2019
117,129,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
118,130,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
119,131,14,0,1,3,0,True,True,True,2020-03-18 22:04:57+00:00,True,,2020-03-18 22:09:55,2020
120,133,19,0,1,3,0,True,True,True,2020-03-18 22:09:45+00:00,False,,2020-03-18 22:09:55,2020
121,134,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 22:09:55,1970
122,135,9,0,0,8,0,True,True,True,2020-03-18 16:54:15+00:00,False,,2020-03-18 22:09:55,2020
123,136,6,0,0,13,0,True,True,True,2020-03-18 11:25:31+00:00,False,,2020-03-18 22:09:55,2020
124,137,5,0,0,10,0,True,True,True,2020-03-18 20:55:23+00:00,False,,2020-03-18 22:09:55,2020
125,138,9,0,1,5,0,True,True,True,2020-03-18 21:56:57+00:00,False,,2020-03-18 22:09:55,2020
126,139,7,0,0,12,0,True,True,True,2020-03-18 22:00:27+00:00,False,,2020-03-18 22:09:55,2020
127,140,10,0,1,6,0,True,True,True,2020-03-18 22:05:39+00:00,False,,2020-03-18 22:09:55,2020
128,141,5,0,1,9,0,True,True,True,2020-03-18 22:05:08+00:00,False,,2020-03-18 22:09:55,2020
129,142,0,0,1,22,0,True,True,True,2020-03-18 21:58:11+00:00,False,,2020-03-18 22:09:55,2020
130,143,14,0,1,8,0,True,True,True,2020-03-18 21:03:04+00:00,False,,2020-03-18 22:09:55,2020
131,144,18,0,0,1,0,True,True,True,2020-03-18 21:55:01+00:00,False,,2020-03-18 22:09:55,2020
132,145,9,0,0,10,0,True,True,True,2020-03-18 21:52:39+00:00,False,,2020-03-18 22:09:55,2020
133,146,14,0,0,5,0,True,True,True,2020-03-18 21:53:16+00:00,False,,2020-03-18 22:09:55,2020
134,149,13,0,0,5,0,True,True,True,2020-03-18 21:58:38+00:00,True,,2020-03-18 22:09:55,2020
135,150,12,0,0,7,0,True,True,True,2020-03-18 22:04:18+00:00,False,,2020-03-18 22:09:55,2020
136,151,4,0,0,15,0,True,True,True,2020-03-18 21:40:56+00:00,False,,2020-03-18 22:09:55,2020
137,152,11,0,0,4,0,True,True,True,2020-03-18 21:37:08+00:00,False,,2020-03-18 22:09:55,2020
138,156,2,0,1,12,0,True,True,True,2020-03-18 19:44:34+00:00,False,,2020-03-18 22:09:55,2020
139,157,6,0,0,9,0,True,True,True,2020-03-18 22:05:03+00:00,False,,2020-03-18 22:09:55,2020
140,159,10,0,0,5,0,True,True,True,2020-03-18 20:47:57+00:00,False,,2020-03-18 22:09:55,2020
141,160,7,0,0,7,0,True,True,True,2020-03-18 21:49:00+00:00,True,,2020-03-18 22:09:55,2020
142,161,11,0,0,12,0,True,True,True,2020-03-18 21:43:28+00:00,True,,2020-03-18 22:09:55,2020
143,162,1,0,1,13,0,True,True,True,2020-03-18 19:03:36+00:00,False,,2020-03-18 22:09:55,2020
