,last_reported,num_bikes_available,station_id,is_installed,is_renting,num_ebikes_available,num_docks_available,legacy_id,eightd_has_available_keys,station_status,is_returning,num_bikes_disabled,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,2020-07-29 18:00:04+00:00,6,3,True,True,0,9,3,True,active,True,0,0,,,2020-07-29 18:04:30,2020
1,2020-07-29 17:47:46+00:00,9,4,True,True,0,10,4,False,active,True,0,0,,,2020-07-29 18:04:30,2020
2,2020-07-29 17:53:18+00:00,9,5,True,True,0,6,5,False,active,True,0,0,,,2020-07-29 18:04:30,2020
3,2020-07-29 17:58:45+00:00,14,6,True,True,0,1,6,False,active,True,0,0,,,2020-07-29 18:04:30,2020
4,2020-07-29 17:55:02+00:00,4,7,True,True,0,11,7,False,active,True,0,0,,,2020-07-29 18:04:30,2020
5,2020-07-29 18:03:09+00:00,6,8,True,True,0,12,8,False,active,True,1,0,,,2020-07-29 18:04:30,2020
6,2020-07-29 18:04:22+00:00,3,9,True,True,0,10,9,False,active,True,2,0,,,2020-07-29 18:04:30,2020
7,2020-07-29 17:52:13+00:00,3,10,True,True,0,7,10,False,active,True,1,0,,,2020-07-29 18:04:30,2020
8,2020-07-29 17:47:00+00:00,14,11,True,True,0,0,11,False,active,True,1,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 69, 'dock_blocked_count': 0, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 50, 'region': 'BOS', 'off_dock_capacity': 50, 'active': True}",2020-07-29 18:04:30,2020
9,2020-07-29 17:54:23+00:00,9,12,True,True,0,9,12,True,active,True,0,0,,,2020-07-29 18:04:30,2020
10,2020-07-29 17:55:56+00:00,13,13,True,True,0,6,13,False,active,True,0,0,,,2020-07-29 18:04:30,2020
11,2020-07-29 18:03:37+00:00,21,14,True,True,0,4,14,False,active,True,0,0,,,2020-07-29 18:04:30,2020
12,2020-07-29 18:03:05+00:00,8,15,True,True,0,7,15,False,active,True,0,0,,,2020-07-29 18:04:30,2020
13,2020-07-29 17:59:26+00:00,11,16,True,True,0,7,16,True,active,True,1,0,,,2020-07-29 18:04:30,2020
14,2020-07-29 17:53:54+00:00,13,17,True,True,0,2,17,False,active,True,0,0,,,2020-07-29 18:04:30,2020
15,2020-07-29 18:02:56+00:00,5,19,True,True,0,10,19,False,active,True,0,0,,,2020-07-29 18:04:30,2020
16,2020-07-29 17:38:25+00:00,7,20,True,True,0,15,20,True,active,True,1,0,,,2020-07-29 18:04:30,2020
17,2020-07-29 17:58:07+00:00,6,21,True,True,0,12,21,False,active,True,0,0,,,2020-07-29 18:04:30,2020
18,2020-07-29 18:03:06+00:00,10,22,True,True,0,37,22,True,active,True,0,0,,,2020-07-29 18:04:30,2020
19,2020-07-29 17:57:47+00:00,9,23,True,True,0,12,23,True,active,True,0,0,,,2020-07-29 18:04:30,2020
20,2020-07-29 17:01:42+00:00,8,24,True,True,0,10,24,False,active,True,1,0,,,2020-07-29 18:04:30,2020
21,2020-07-29 17:54:39+00:00,7,25,True,True,0,8,25,False,active,True,0,0,,,2020-07-29 18:04:30,2020
22,2020-07-29 17:51:52+00:00,15,26,True,True,0,0,26,False,active,True,0,0,,,2020-07-29 18:04:30,2020
23,2020-07-29 17:48:07+00:00,11,27,True,True,0,11,27,False,active,True,1,0,,,2020-07-29 18:04:30,2020
24,2020-07-29 13:23:58+00:00,12,29,True,True,0,3,29,False,active,True,0,0,,,2020-07-29 18:04:30,2020
25,2020-07-29 18:02:57+00:00,12,30,True,True,0,3,30,False,active,True,0,0,,,2020-07-29 18:04:30,2020
26,2020-07-29 14:56:24+00:00,7,31,True,True,0,11,31,True,active,True,1,0,,,2020-07-29 18:04:30,2020
27,2020-07-29 17:57:02+00:00,3,32,True,True,0,12,32,False,active,True,0,0,,,2020-07-29 18:04:30,2020
28,2020-07-29 17:58:33+00:00,19,33,True,True,0,8,33,False,active,True,0,0,,,2020-07-29 18:04:30,2020
29,2020-07-29 18:01:37+00:00,7,35,True,True,0,16,35,False,active,True,0,0,,,2020-07-29 18:04:30,2020
30,2020-07-29 17:41:44+00:00,25,36,True,True,0,8,36,True,active,True,0,0,,,2020-07-29 18:04:30,2020
31,2020-07-29 17:19:07+00:00,0,37,True,True,0,15,37,True,active,True,0,0,,,2020-07-29 18:04:30,2020
32,2020-07-29 18:02:33+00:00,13,39,True,True,0,9,39,False,active,True,1,0,,,2020-07-29 18:04:30,2020
33,2020-07-29 18:04:20+00:00,10,40,True,True,0,9,40,False,active,True,0,0,,,2020-07-29 18:04:30,2020
