,station_id,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_renting,num_bikes_disabled,is_installed,station_status,last_reported,num_bikes_available,legacy_id,is_returning,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,4,False,0,True,0,True,active,2020-08-06 17:28:33+00:00,11,3,True,0,,,2020-08-06 17:47:20,2020
1,4,6,False,0,True,1,True,active,2020-08-06 17:14:54+00:00,12,4,True,0,,,2020-08-06 17:47:20,2020
2,5,13,False,0,True,1,True,active,2020-08-06 17:24:27+00:00,1,5,True,0,,,2020-08-06 17:47:20,2020
3,6,4,False,0,True,2,True,active,2020-08-06 17:42:14+00:00,9,6,True,0,,,2020-08-06 17:47:20,2020
4,7,9,False,0,True,0,True,active,2020-08-06 17:19:43+00:00,6,7,True,0,,,2020-08-06 17:47:20,2020
5,8,18,False,0,True,0,True,active,2020-08-06 17:22:29+00:00,1,8,True,0,,,2020-08-06 17:47:20,2020
6,9,6,False,0,True,0,True,active,2020-08-06 17:40:55+00:00,9,9,True,0,,,2020-08-06 17:47:20,2020
7,10,4,False,0,True,0,True,active,2020-08-06 17:34:27+00:00,7,10,True,0,,,2020-08-06 17:47:20,2020
8,11,2,False,0,True,1,True,active,2020-08-06 17:46:16+00:00,12,11,True,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50, 'region': 'BOS', 'active': True, 'off_dock_count': 48, 'dock_blocked_count': 0}",2020-08-06 17:47:20,2020
9,12,0,True,0,True,0,True,active,2020-08-06 17:33:48+00:00,18,12,True,0,,,2020-08-06 17:47:20,2020
10,13,3,False,0,True,0,True,active,2020-08-06 17:47:00+00:00,16,13,True,0,,,2020-08-06 17:47:20,2020
11,14,5,False,0,True,2,True,active,2020-08-06 17:41:12+00:00,18,14,True,0,,,2020-08-06 17:47:20,2020
12,15,10,False,0,True,0,True,active,2020-08-06 17:35:41+00:00,5,15,True,0,,,2020-08-06 17:47:20,2020
13,16,15,True,0,True,0,True,active,2020-08-06 17:43:57+00:00,4,16,True,0,,,2020-08-06 17:47:20,2020
14,17,14,False,0,True,0,True,active,2020-08-06 17:21:38+00:00,1,17,True,0,,,2020-08-06 17:47:20,2020
15,19,15,False,0,True,0,True,active,2020-08-06 17:45:34+00:00,0,19,True,0,,,2020-08-06 17:47:20,2020
16,20,23,True,0,True,0,True,active,2020-08-06 17:05:00+00:00,0,20,True,0,,,2020-08-06 17:47:20,2020
17,21,16,True,0,True,0,True,active,2020-08-06 17:28:09+00:00,2,21,True,0,,,2020-08-06 17:47:20,2020
18,22,28,True,0,True,0,True,active,2020-08-06 17:45:40+00:00,19,22,True,0,,,2020-08-06 17:47:20,2020
19,23,4,True,0,True,0,True,active,2020-08-06 17:41:56+00:00,17,23,True,0,,,2020-08-06 17:47:20,2020
20,24,2,False,0,True,0,True,active,2020-08-06 17:34:03+00:00,17,24,True,0,,,2020-08-06 17:47:20,2020
21,25,12,False,0,True,1,True,active,2020-08-06 17:07:17+00:00,2,25,True,0,,,2020-08-06 17:47:20,2020
22,26,12,False,0,True,1,True,active,2020-08-06 17:30:27+00:00,2,26,True,0,,,2020-08-06 17:47:20,2020
23,27,9,False,0,True,2,True,active,2020-08-06 17:35:00+00:00,12,27,True,0,,,2020-08-06 17:47:20,2020
24,29,8,False,0,True,1,True,active,2020-08-06 16:20:59+00:00,6,29,True,0,,,2020-08-06 17:47:20,2020
25,30,7,False,0,True,0,True,active,2020-08-06 17:46:45+00:00,8,30,True,0,,,2020-08-06 17:47:20,2020
26,31,19,True,0,True,0,True,active,2020-08-06 16:07:22+00:00,0,31,True,0,,,2020-08-06 17:47:20,2020
