,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,12,True,3,active,True,3,0,True,True,2020-08-05 21:56:24+00:00,3,0,0,,,2020-08-05 21:59:45,2020
1,3,True,4,active,False,16,0,True,True,2020-08-05 21:49:26+00:00,4,0,0,,,2020-08-05 21:59:45,2020
2,1,True,5,active,False,14,0,True,True,2020-08-05 21:57:08+00:00,5,0,0,,,2020-08-05 21:59:45,2020
3,3,True,6,active,False,11,0,True,True,2020-08-05 21:56:42+00:00,6,0,1,,,2020-08-05 21:59:45,2020
4,11,True,7,active,False,4,0,True,True,2020-08-05 21:46:48+00:00,7,0,0,,,2020-08-05 21:59:45,2020
5,3,True,8,active,False,16,0,True,True,2020-08-05 21:50:27+00:00,8,0,0,,,2020-08-05 21:59:45,2020
6,12,True,9,active,False,3,0,True,True,2020-08-05 21:49:01+00:00,9,0,0,,,2020-08-05 21:59:45,2020
7,2,True,10,active,False,9,0,True,True,2020-08-05 21:58:46+00:00,10,0,0,,,2020-08-05 21:59:45,2020
8,9,True,11,active,False,5,0,True,True,2020-08-05 21:51:18+00:00,11,0,1,"{'off_dock_count': 3, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 50, 'region': 'BOS', 'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 21:59:45,2020
9,5,True,12,active,True,13,0,True,True,2020-08-05 21:58:52+00:00,12,0,0,,,2020-08-05 21:59:45,2020
10,0,True,13,active,False,19,0,True,True,2020-08-05 21:54:05+00:00,13,0,0,,,2020-08-05 21:59:45,2020
11,2,True,14,active,False,22,0,True,True,2020-08-05 21:57:52+00:00,14,0,1,,,2020-08-05 21:59:45,2020
12,11,True,15,active,False,4,0,True,True,2020-08-05 21:56:15+00:00,15,0,0,,,2020-08-05 21:59:45,2020
13,4,True,16,active,True,15,0,True,True,2020-08-05 21:55:43+00:00,16,0,0,,,2020-08-05 21:59:45,2020
14,1,True,17,active,False,14,0,True,True,2020-08-05 21:58:46+00:00,17,0,0,,,2020-08-05 21:59:45,2020
15,2,True,19,active,False,13,0,True,True,2020-08-05 21:58:05+00:00,19,0,0,,,2020-08-05 21:59:45,2020
16,22,True,20,active,True,1,0,True,True,2020-08-05 21:41:14+00:00,20,0,0,,,2020-08-05 21:59:45,2020
17,11,True,21,active,True,6,0,True,True,2020-08-05 21:53:14+00:00,21,0,1,,,2020-08-05 21:59:45,2020
18,10,True,22,active,True,35,0,True,True,2020-08-05 21:51:48+00:00,22,0,2,,,2020-08-05 21:59:45,2020
19,9,True,23,active,True,12,0,True,True,2020-08-05 21:57:51+00:00,23,0,0,,,2020-08-05 21:59:45,2020
20,4,True,24,active,False,15,0,True,True,2020-08-05 21:49:22+00:00,24,0,0,,,2020-08-05 21:59:45,2020
21,4,True,25,active,False,11,0,True,True,2020-08-05 21:58:58+00:00,25,0,0,,,2020-08-05 21:59:45,2020
22,2,True,26,active,False,12,0,True,True,2020-08-05 21:58:35+00:00,26,0,1,,,2020-08-05 21:59:45,2020
23,10,True,27,active,False,13,0,True,True,2020-08-05 21:51:22+00:00,27,0,0,,,2020-08-05 21:59:45,2020
24,8,True,29,active,False,6,0,True,True,2020-08-05 21:48:44+00:00,29,0,1,,,2020-08-05 21:59:45,2020
25,4,True,30,active,False,11,0,True,True,2020-08-05 21:50:27+00:00,30,0,0,,,2020-08-05 21:59:45,2020
26,2,True,31,active,True,17,0,True,True,2020-08-05 21:50:54+00:00,31,0,0,,,2020-08-05 21:59:45,2020
27,8,True,32,active,False,7,0,True,True,2020-08-05 21:59:04+00:00,32,0,0,,,2020-08-05 21:59:45,2020
28,18,True,33,active,False,9,0,True,True,2020-08-05 21:58:44+00:00,33,0,0,,,2020-08-05 21:59:45,2020
29,7,True,35,active,False,15,0,True,True,2020-08-05 21:50:43+00:00,35,0,1,,,2020-08-05 21:59:45,2020
30,16,True,36,active,True,17,0,True,True,2020-08-05 21:48:52+00:00,36,0,0,,,2020-08-05 21:59:45,2020
31,12,True,37,active,True,3,0,True,True,2020-08-05 21:19:12+00:00,37,0,0,,,2020-08-05 21:59:45,2020
32,2,True,39,active,False,21,0,True,True,2020-08-05 21:59:00+00:00,39,0,0,,,2020-08-05 21:59:45,2020
33,5,True,40,active,False,13,0,True,True,2020-08-05 21:58:33+00:00,40,0,1,,,2020-08-05 21:59:45,2020
34,2,True,41,active,True,25,0,True,True,2020-08-05 21:59:05+00:00,41,0,0,,,2020-08-05 21:59:45,2020
35,14,True,42,active,False,6,0,True,True,2020-08-05 21:38:17+00:00,42,0,3,,,2020-08-05 21:59:45,2020
36,6,True,43,active,True,9,0,True,True,2020-08-05 21:59:28+00:00,43,0,0,,,2020-08-05 21:59:45,2020
37,12,True,44,active,False,11,0,True,True,2020-08-05 21:47:05+00:00,44,0,0,,,2020-08-05 21:59:45,2020
38,11,True,46,active,False,7,0,True,True,2020-08-05 21:59:04+00:00,46,0,1,,,2020-08-05 21:59:45,2020
39,16,True,47,active,True,3,0,True,True,2020-08-05 21:57:16+00:00,47,0,0,,,2020-08-05 21:59:45,2020
40,1,True,48,active,False,18,0,True,True,2020-08-05 21:48:32+00:00,48,0,0,,,2020-08-05 21:59:45,2020
41,14,True,49,active,False,4,0,True,True,2020-08-05 21:36:16+00:00,49,0,0,,,2020-08-05 21:59:45,2020
42,7,True,50,active,True,7,0,True,True,2020-08-05 21:47:00+00:00,50,0,1,,,2020-08-05 21:59:45,2020
43,5,True,51,active,False,10,0,True,True,2020-08-05 21:55:55+00:00,51,0,0,,,2020-08-05 21:59:45,2020
44,15,True,52,active,True,8,0,True,True,2020-08-05 21:47:19+00:00,52,0,0,,,2020-08-05 21:59:45,2020
45,11,True,53,active,False,7,0,True,True,2020-08-05 21:59:08+00:00,53,0,1,,,2020-08-05 21:59:45,2020
46,10,True,54,active,False,5,0,True,True,2020-08-05 21:59:16+00:00,54,0,0,,,2020-08-05 21:59:45,2020
47,10,True,55,active,False,3,0,True,True,2020-08-05 21:54:35+00:00,55,0,2,,,2020-08-05 21:59:45,2020
48,4,True,56,active,True,14,0,True,True,2020-08-05 21:56:19+00:00,56,0,0,,,2020-08-05 21:59:45,2020
49,4,True,57,active,True,9,0,True,True,2020-08-05 21:52:56+00:00,57,0,1,,,2020-08-05 21:59:45,2020
50,8,True,58,active,True,11,0,True,True,2020-08-05 21:43:21+00:00,58,0,0,,,2020-08-05 21:59:45,2020
51,6,True,59,active,True,13,0,True,True,2020-08-05 21:43:53+00:00,59,0,0,,,2020-08-05 21:59:45,2020
52,7,True,60,active,False,12,0,True,True,2020-08-05 21:58:29+00:00,60,0,0,"{'off_dock_count': 3, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 40, 'region': 'BOS', 'valet_revision': 67, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 21:59:45,2020
53,13,True,61,active,False,5,0,True,True,2020-08-05 21:57:16+00:00,61,0,1,,,2020-08-05 21:59:45,2020
54,7,True,63,active,False,8,0,True,True,2020-08-05 21:25:12+00:00,63,0,0,,,2020-08-05 21:59:45,2020
55,8,True,64,active,False,11,0,True,True,2020-08-05 21:52:02+00:00,64,0,0,,,2020-08-05 21:59:45,2020
56,3,True,65,active,False,19,0,True,True,2020-08-05 21:54:17+00:00,65,0,1,,,2020-08-05 21:59:45,2020
57,4,True,66,active,False,11,0,True,True,2020-08-05 21:54:16+00:00,66,0,0,,,2020-08-05 21:59:45,2020
58,6,True,67,active,True,21,0,True,True,2020-08-05 21:48:06+00:00,67,0,0,,,2020-08-05 21:59:45,2020
59,18,True,68,active,True,1,0,True,True,2020-08-05 21:53:52+00:00,68,0,0,,,2020-08-05 21:59:45,2020
60,11,True,69,active,True,8,0,True,True,2020-08-05 21:58:46+00:00,69,0,0,,,2020-08-05 21:59:45,2020
61,17,True,70,active,False,6,0,True,True,2020-08-05 21:58:21+00:00,70,0,0,,,2020-08-05 21:59:45,2020
62,18,True,71,active,False,5,0,True,True,2020-08-05 21:52:05+00:00,71,0,0,,,2020-08-05 21:59:45,2020
