,station_id,eightd_has_available_keys,legacy_id,last_reported,num_docks_disabled,is_renting,num_bikes_available,station_status,is_returning,is_installed,num_docks_available,num_bikes_disabled,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
229,338,False,338,2020-08-12 02:13:11+00:00,0,True,10,active,True,True,5,0,0,2020-08-12 02:29:40,2020
230,339,False,339,2020-08-12 02:24:27+00:00,0,True,14,active,True,True,1,0,0,2020-08-12 02:29:40,2020
231,340,False,340,2020-08-11 11:04:47+00:00,0,True,18,active,True,True,1,0,0,2020-08-12 02:29:40,2020
232,341,True,341,2020-08-11 23:05:02+00:00,0,True,7,active,True,True,7,1,0,2020-08-12 02:29:40,2020
233,342,False,342,2020-08-12 02:28:47+00:00,0,True,12,active,True,True,3,0,0,2020-08-12 02:29:40,2020
234,343,False,343,2020-08-11 19:40:13+00:00,0,True,4,active,True,True,10,1,0,2020-08-12 02:29:40,2020
235,344,False,344,2020-08-12 02:19:47+00:00,0,True,7,active,True,True,12,0,0,2020-08-12 02:29:40,2020
236,345,False,345,2020-08-12 01:45:31+00:00,0,True,3,active,True,True,16,0,0,2020-08-12 02:29:40,2020
237,346,False,346,2020-08-12 00:50:36+00:00,0,True,10,active,True,True,5,0,0,2020-08-12 02:29:40,2020
238,347,False,347,2020-08-12 00:42:49+00:00,0,True,11,active,True,True,4,0,0,2020-08-12 02:29:40,2020
239,348,False,348,2020-08-12 02:06:18+00:00,0,True,3,active,True,True,11,1,0,2020-08-12 02:29:40,2020
240,349,True,349,2020-08-12 01:32:30+00:00,0,True,7,active,True,True,9,1,0,2020-08-12 02:29:40,2020
241,350,False,350,2020-08-11 21:31:36+00:00,0,True,12,active,True,True,5,0,0,2020-08-12 02:29:40,2020
242,351,False,351,2020-08-12 00:05:59+00:00,0,True,4,active,True,True,11,0,0,2020-08-12 02:29:40,2020
243,352,False,352,2020-08-12 01:45:07+00:00,0,True,13,active,True,True,2,0,0,2020-08-12 02:29:40,2020
244,353,True,353,2020-08-12 02:04:38+00:00,0,True,7,active,True,True,7,1,0,2020-08-12 02:29:40,2020
245,354,False,354,2020-08-12 00:56:57+00:00,0,True,3,active,True,True,11,1,0,2020-08-12 02:29:40,2020
246,355,False,355,2020-08-12 00:55:05+00:00,0,True,16,active,True,True,1,0,0,2020-08-12 02:29:40,2020
247,356,False,356,2020-08-12 01:52:58+00:00,0,True,1,active,True,True,22,0,0,2020-08-12 02:29:40,2020
248,357,False,357,2020-08-12 02:24:33+00:00,0,True,4,active,True,True,11,0,0,2020-08-12 02:29:40,2020
249,358,False,358,2020-08-12 00:43:25+00:00,0,True,15,active,True,True,4,0,0,2020-08-12 02:29:40,2020
250,359,False,359,2020-08-12 02:23:50+00:00,0,True,8,active,True,True,7,0,0,2020-08-12 02:29:40,2020
251,360,False,360,2020-08-12 01:38:11+00:00,0,True,2,active,True,True,13,0,0,2020-08-12 02:29:40,2020
252,361,False,361,2020-08-12 02:24:40+00:00,0,True,6,active,True,True,13,0,0,2020-08-12 02:29:40,2020
253,362,False,362,2020-08-12 00:51:16+00:00,0,True,16,active,True,True,3,0,0,2020-08-12 02:29:40,2020
254,363,False,363,2020-08-12 02:10:27+00:00,0,True,10,active,True,True,9,0,0,2020-08-12 02:29:40,2020
255,364,False,364,2020-08-12 02:28:54+00:00,0,True,10,active,True,True,8,1,0,2020-08-12 02:29:40,2020
256,365,False,365,2020-08-12 00:59:33+00:00,0,True,1,active,True,True,18,0,0,2020-08-12 02:29:40,2020
257,366,False,366,2020-08-12 01:13:19+00:00,0,True,3,active,True,True,12,0,0,2020-08-12 02:29:40,2020
258,367,False,367,2020-08-11 23:18:21+00:00,0,True,14,active,True,True,4,1,0,2020-08-12 02:29:40,2020
259,368,False,368,2020-08-11 03:15:31+00:00,0,True,9,out_of_service,True,False,5,1,0,2020-08-12 02:29:40,2020
260,369,False,369,2020-08-12 01:55:46+00:00,0,True,15,active,True,True,0,0,0,2020-08-12 02:29:40,2020
261,370,False,370,2020-08-12 02:28:51+00:00,0,True,5,active,True,True,14,0,0,2020-08-12 02:29:40,2020
262,371,False,371,2020-08-12 00:04:31+00:00,0,True,10,active,True,True,8,1,0,2020-08-12 02:29:40,2020
263,372,False,372,2020-08-12 01:48:18+00:00,0,True,10,active,True,True,9,0,0,2020-08-12 02:29:40,2020
264,373,False,373,2020-08-11 14:49:40+00:00,0,True,8,active,True,True,7,0,0,2020-08-12 02:29:40,2020
265,374,False,374,2020-08-12 02:23:07+00:00,0,True,3,active,True,True,16,0,0,2020-08-12 02:29:40,2020
266,376,False,376,2020-08-12 00:40:59+00:00,0,True,15,active,True,True,0,0,0,2020-08-12 02:29:40,2020
267,377,False,377,2020-08-12 01:47:46+00:00,0,True,11,active,True,True,8,0,0,2020-08-12 02:29:40,2020
268,378,False,378,2020-08-12 01:30:28+00:00,0,True,9,active,True,True,9,1,0,2020-08-12 02:29:40,2020
269,379,False,379,2020-08-12 01:21:54+00:00,0,True,11,active,True,True,4,0,0,2020-08-12 02:29:40,2020
270,380,False,380,2020-08-12 01:43:15+00:00,0,True,0,active,True,True,18,0,0,2020-08-12 02:29:40,2020
271,381,False,381,2020-08-12 02:24:56+00:00,0,True,14,active,True,True,5,0,0,2020-08-12 02:29:40,2020
272,384,True,384,2020-08-12 01:40:09+00:00,0,True,6,active,True,True,13,0,0,2020-08-12 02:29:40,2020
273,385,False,385,2020-08-12 00:52:27+00:00,1,True,2,active,True,True,12,0,0,2020-08-12 02:29:40,2020
274,386,False,386,2020-08-12 02:23:56+00:00,0,True,10,active,True,True,8,1,0,2020-08-12 02:29:40,2020
275,387,False,387,2020-08-12 00:48:24+00:00,0,True,13,active,True,True,1,1,0,2020-08-12 02:29:40,2020
276,388,False,388,2020-08-11 12:55:44+00:00,0,True,4,active,True,True,7,0,0,2020-08-12 02:29:40,2020
277,389,False,389,2020-08-11 23:14:43+00:00,0,True,12,active,True,True,2,0,0,2020-08-12 02:29:40,2020
278,390,False,390,2020-08-12 01:51:48+00:00,0,True,15,active,True,True,0,0,0,2020-08-12 02:29:40,2020
279,391,False,391,2020-08-12 00:18:58+00:00,0,True,14,active,True,True,1,0,0,2020-08-12 02:29:40,2020
280,392,False,392,2020-08-12 00:30:51+00:00,0,True,6,active,True,True,9,0,0,2020-08-12 02:29:40,2020
281,393,False,393,2020-08-11 23:06:15+00:00,0,True,6,active,True,True,8,1,0,2020-08-12 02:29:40,2020
282,394,False,394,2020-08-12 01:57:40+00:00,0,True,2,active,True,True,12,0,0,2020-08-12 02:29:40,2020
283,395,False,395,2020-08-11 21:56:05+00:00,0,True,10,active,True,True,5,0,0,2020-08-12 02:29:40,2020
284,396,False,396,2020-08-11 08:51:51+00:00,0,True,12,active,True,True,3,0,0,2020-08-12 02:29:40,2020
285,397,False,397,2020-08-12 01:48:12+00:00,0,True,5,active,True,True,10,0,0,2020-08-12 02:29:40,2020
286,398,False,398,2020-08-12 01:19:56+00:00,0,True,6,active,True,True,13,0,0,2020-08-12 02:29:40,2020
287,399,False,399,2020-08-12 00:55:20+00:00,0,True,4,active,True,True,11,0,0,2020-08-12 02:29:40,2020
288,400,False,400,2020-08-12 02:02:52+00:00,0,True,2,active,True,True,25,0,0,2020-08-12 02:29:40,2020
289,401,False,401,2020-08-12 01:08:39+00:00,0,True,2,active,True,True,13,0,0,2020-08-12 02:29:40,2020
290,402,False,402,2020-08-12 00:27:45+00:00,0,True,10,active,True,True,5,0,0,2020-08-12 02:29:40,2020
291,403,False,403,2020-08-12 01:57:02+00:00,0,True,10,active,True,True,4,1,0,2020-08-12 02:29:40,2020
292,404,False,404,2020-08-12 01:01:35+00:00,0,True,8,active,True,True,8,0,0,2020-08-12 02:29:40,2020
293,405,False,405,2020-08-12 01:38:17+00:00,0,True,4,active,True,True,15,0,0,2020-08-12 02:29:40,2020
294,406,False,406,2020-08-12 02:20:28+00:00,0,True,19,active,True,True,0,0,0,2020-08-12 02:29:40,2020
295,407,False,407,2020-08-12 02:12:34+00:00,0,True,2,active,True,True,17,0,0,2020-08-12 02:29:40,2020
296,408,False,408,2020-08-12 01:52:55+00:00,0,True,6,active,True,True,9,0,0,2020-08-12 02:29:40,2020
297,409,False,409,2020-08-12 02:21:30+00:00,0,True,16,active,True,True,2,1,0,2020-08-12 02:29:40,2020
298,410,False,410,2020-08-11 22:17:32+00:00,0,True,12,active,True,True,7,0,0,2020-08-12 02:29:40,2020
299,411,False,411,2020-08-11 22:45:08+00:00,0,True,6,active,True,True,9,0,0,2020-08-12 02:29:40,2020
300,412,False,412,2020-08-12 02:14:07+00:00,0,True,13,active,True,True,6,0,0,2020-08-12 02:29:40,2020
301,413,False,413,2020-08-12 02:07:10+00:00,0,True,13,active,True,True,6,0,0,2020-08-12 02:29:40,2020
302,414,False,414,2020-08-11 21:08:55+00:00,0,True,2,active,True,True,21,0,0,2020-08-12 02:29:40,2020
303,415,False,415,2020-08-12 01:50:08+00:00,0,True,12,active,True,True,6,1,0,2020-08-12 02:29:40,2020
304,416,False,416,2020-08-12 02:12:18+00:00,0,True,9,active,True,True,6,0,0,2020-08-12 02:29:40,2020
305,417,False,417,2020-08-12 02:12:35+00:00,0,True,19,active,True,True,0,0,0,2020-08-12 02:29:40,2020
306,419,False,419,2020-08-12 02:22:47+00:00,0,True,15,active,True,True,0,0,0,2020-08-12 02:29:40,2020
307,420,False,420,1970-01-02 00:00:00+00:00,0,False,0,out_of_service,False,False,0,0,0,2020-08-12 02:29:40,1970
308,421,False,421,2020-08-12 00:08:01+00:00,0,True,14,active,True,True,5,0,0,2020-08-12 02:29:40,2020
309,422,False,422,2020-08-11 23:26:43+00:00,0,True,4,active,True,True,11,0,0,2020-08-12 02:29:40,2020
310,423,False,423,2020-08-11 22:59:38+00:00,0,True,0,active,True,True,19,0,0,2020-08-12 02:29:40,2020
311,424,False,424,2020-08-11 22:21:26+00:00,0,True,8,active,True,True,11,0,0,2020-08-12 02:29:40,2020
312,425,False,425,2020-08-12 01:59:14+00:00,0,True,5,active,True,True,11,0,0,2020-08-12 02:29:40,2020
313,426,False,426,2020-08-12 01:56:46+00:00,0,True,2,active,True,True,25,0,0,2020-08-12 02:29:40,2020
314,427,False,427,2020-08-11 20:45:35+00:00,0,True,7,active,True,True,12,0,0,2020-08-12 02:29:40,2020
315,428,False,428,2020-08-12 02:19:00+00:00,0,True,12,active,True,True,7,0,0,2020-08-12 02:29:40,2020
316,430,False,430,2020-08-11 23:48:20+00:00,0,True,15,active,True,True,4,0,0,2020-08-12 02:29:40,2020
317,431,False,431,2020-08-12 00:47:34+00:00,0,True,3,active,True,True,12,0,0,2020-08-12 02:29:40,2020
318,432,False,432,2020-08-11 21:53:01+00:00,0,True,8,active,True,True,11,0,0,2020-08-12 02:29:40,2020
319,433,False,433,2020-08-12 00:32:53+00:00,0,True,1,active,True,True,18,0,0,2020-08-12 02:29:40,2020
320,434,False,434,2020-08-10 08:56:28+00:00,0,True,0,active,True,True,19,0,0,2020-08-12 02:29:40,2020
321,435,False,435,2020-08-12 00:34:45+00:00,0,True,7,active,True,True,8,0,0,2020-08-12 02:29:40,2020
322,436,False,436,2020-08-12 01:53:37+00:00,0,True,6,active,True,True,9,0,0,2020-08-12 02:29:40,2020
323,437,False,437,2020-08-12 02:29:34+00:00,0,True,10,active,True,True,7,2,0,2020-08-12 02:29:40,2020
324,440,False,440,2020-08-12 02:22:56+00:00,0,True,11,active,True,True,6,0,0,2020-08-12 02:29:40,2020
325,441,False,441,2020-08-12 01:59:09+00:00,0,True,14,active,True,True,4,1,0,2020-08-12 02:29:40,2020
326,442,False,442,2020-08-12 01:33:07+00:00,0,True,11,active,True,True,3,1,0,2020-08-12 02:29:40,2020
327,443,False,443,2020-08-11 22:52:15+00:00,0,True,5,active,True,True,14,0,0,2020-08-12 02:29:40,2020
328,445,False,445,2020-08-12 02:29:09+00:00,0,True,7,active,True,True,12,0,0,2020-08-12 02:29:40,2020
329,446,False,446,2020-08-12 02:10:35+00:00,0,True,7,active,True,True,5,0,0,2020-08-12 02:29:40,2020
330,447,False,447,2020-08-12 00:25:14+00:00,0,True,5,active,True,True,14,0,0,2020-08-12 02:29:40,2020
331,448,False,448,2020-08-11 08:56:36+00:00,0,True,3,active,True,True,8,0,0,2020-08-12 02:29:40,2020
332,449,False,449,1970-01-02 00:00:00+00:00,0,True,0,out_of_service,True,False,0,0,0,2020-08-12 02:29:40,1970
333,450,False,450,2020-08-12 01:24:25+00:00,0,True,6,active,True,True,9,0,0,2020-08-12 02:29:40,2020
334,451,False,451,2020-08-12 00:59:27+00:00,0,True,9,active,True,True,6,0,0,2020-08-12 02:29:40,2020
335,452,False,452,2020-08-12 01:12:54+00:00,0,True,10,active,True,True,5,0,0,2020-08-12 02:29:40,2020
336,453,False,453,2020-08-12 01:28:21+00:00,0,True,8,active,True,True,7,0,0,2020-08-12 02:29:40,2020
337,454,False,454,2020-08-12 00:06:44+00:00,0,True,4,active,True,True,10,1,0,2020-08-12 02:29:40,2020
338,455,False,455,2020-08-12 01:06:09+00:00,0,True,4,active,True,True,7,1,0,2020-08-12 02:29:40,2020
339,456,False,456,2020-08-12 02:19:24+00:00,0,True,6,active,True,True,12,1,0,2020-08-12 02:29:40,2020
340,457,False,457,2020-08-12 01:38:40+00:00,0,True,3,active,True,True,8,0,0,2020-08-12 02:29:40,2020
341,458,False,458,2020-08-11 23:41:06+00:00,0,True,5,active,True,True,6,0,0,2020-08-12 02:29:40,2020
