,num_docks_disabled,last_reported,is_installed,legacy_id,num_bikes_disabled,num_ebikes_available,eightd_has_available_keys,station_status,num_bikes_available,station_id,is_returning,is_renting,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
145,0,2020-07-30 12:59:08+00:00,True,170,0,0,True,active,1,170,True,True,13,,,2020-07-30 14:52:25,2020
146,0,2020-07-30 14:19:24+00:00,True,171,0,0,True,active,2,171,True,True,21,,,2020-07-30 14:52:25,2020
147,0,2020-07-30 14:31:23+00:00,True,173,2,0,True,active,4,173,True,True,8,,,2020-07-30 14:52:25,2020
148,0,2020-07-30 14:37:23+00:00,True,174,0,0,False,active,11,174,True,True,4,,,2020-07-30 14:52:25,2020
149,0,2020-07-30 13:54:08+00:00,True,175,0,0,True,active,0,175,True,True,17,,,2020-07-30 14:52:25,2020
150,0,2020-07-30 14:42:11+00:00,True,176,0,0,False,active,10,176,True,True,5,,,2020-07-30 14:52:25,2020
151,0,2020-07-30 14:47:10+00:00,True,177,1,0,False,active,10,177,True,True,8,,,2020-07-30 14:52:25,2020
152,0,2020-07-30 14:50:17+00:00,True,178,1,0,False,active,4,178,True,True,14,,,2020-07-30 14:52:25,2020
153,0,2020-07-30 14:46:03+00:00,True,179,0,0,False,active,18,179,True,True,7,,,2020-07-30 14:52:25,2020
154,0,2020-07-30 14:01:40+00:00,True,180,0,0,False,active,5,180,True,True,14,,,2020-07-30 14:52:25,2020
155,0,2020-07-30 14:13:31+00:00,True,181,1,0,False,active,4,181,True,True,14,,,2020-07-30 14:52:25,2020
156,0,2020-07-30 14:46:38+00:00,True,182,0,0,True,active,11,182,True,True,8,,,2020-07-30 14:52:25,2020
157,0,2020-07-30 13:17:45+00:00,True,183,0,0,False,active,11,183,True,True,8,,,2020-07-30 14:52:25,2020
158,0,2020-07-30 13:28:49+00:00,True,184,0,0,False,active,16,184,True,True,3,,,2020-07-30 14:52:25,2020
159,0,2020-07-30 14:36:54+00:00,True,185,2,0,False,active,3,185,True,True,10,,,2020-07-30 14:52:25,2020
160,0,2020-07-30 14:14:33+00:00,True,186,1,0,True,active,4,186,True,True,10,,,2020-07-30 14:52:25,2020
161,0,2020-07-30 13:51:16+00:00,True,187,0,0,False,active,11,187,True,True,4,,,2020-07-30 14:52:25,2020
162,0,2020-07-30 13:37:01+00:00,True,188,0,0,False,active,11,188,True,True,4,,,2020-07-30 14:52:25,2020
163,0,2020-07-30 14:29:02+00:00,True,189,0,0,True,active,15,189,True,True,8,,,2020-07-30 14:52:25,2020
164,0,2020-07-30 14:43:13+00:00,True,190,2,0,False,active,18,190,True,True,17,,,2020-07-30 14:52:25,2020
165,0,2020-07-30 10:09:11+00:00,True,191,0,0,False,active,0,191,True,True,15,,,2020-07-30 14:52:25,2020
166,0,2020-07-30 14:45:18+00:00,True,192,0,0,False,active,19,192,True,True,0,,,2020-07-30 14:52:25,2020
167,0,2020-07-30 14:08:13+00:00,True,193,0,0,True,active,12,193,True,True,3,,,2020-07-30 14:52:25,2020
168,0,2020-07-30 10:31:40+00:00,True,194,0,0,False,active,14,194,True,True,5,,,2020-07-30 14:52:25,2020
169,0,2020-07-30 14:44:18+00:00,True,195,1,0,False,active,15,195,True,True,7,,,2020-07-30 14:52:25,2020
170,0,2020-07-30 14:12:53+00:00,True,196,1,0,True,active,2,196,True,True,7,,,2020-07-30 14:52:25,2020
171,0,2020-07-30 12:56:15+00:00,True,197,0,0,False,active,1,197,True,True,14,,,2020-07-30 14:52:25,2020
172,0,2020-07-30 14:28:13+00:00,True,199,0,0,False,active,6,199,True,True,9,,,2020-07-30 14:52:25,2020
173,0,2020-07-30 14:05:52+00:00,True,200,0,0,False,active,9,200,True,True,10,,,2020-07-30 14:52:25,2020
174,0,2020-07-30 08:10:11+00:00,True,201,0,0,False,active,0,201,True,True,15,,,2020-07-30 14:52:25,2020
175,0,2020-07-29 23:36:32+00:00,True,202,1,0,False,active,4,202,True,True,10,,,2020-07-30 14:52:25,2020
176,0,2020-07-30 11:51:49+00:00,True,203,0,0,False,active,6,203,True,True,9,,,2020-07-30 14:52:25,2020
177,0,2020-07-30 08:25:15+00:00,True,204,0,0,False,active,1,204,True,True,14,,,2020-07-30 14:52:25,2020
178,0,2020-07-30 08:26:04+00:00,True,205,1,0,False,active,4,205,True,True,10,,,2020-07-30 14:52:25,2020
179,0,2020-07-30 14:50:42+00:00,True,206,0,0,False,active,13,206,True,True,10,,,2020-07-30 14:52:25,2020
180,0,2020-07-30 08:56:36+00:00,True,208,0,0,True,active,15,208,True,True,0,,,2020-07-30 14:52:25,2020
181,0,2020-07-30 08:20:08+00:00,True,209,1,0,False,active,12,209,True,True,2,,,2020-07-30 14:52:25,2020
182,0,2020-07-30 13:13:26+00:00,True,210,0,0,False,active,1,210,True,True,14,,,2020-07-30 14:52:25,2020
183,0,2020-07-30 14:18:27+00:00,True,211,1,0,False,active,13,211,True,True,5,,,2020-07-30 14:52:25,2020
184,0,2020-07-30 13:43:36+00:00,True,212,0,0,False,active,9,212,True,True,24,,,2020-07-30 14:52:25,2020
185,0,2020-07-30 14:22:53+00:00,True,213,0,0,True,active,7,213,True,True,9,,,2020-07-30 14:52:25,2020
186,0,2020-07-30 14:35:07+00:00,True,214,0,0,False,active,10,214,True,True,5,,,2020-07-30 14:52:25,2020
187,0,2020-07-30 10:36:08+00:00,True,215,0,0,False,active,11,215,True,True,4,,,2020-07-30 14:52:25,2020
188,0,2020-07-30 08:25:30+00:00,True,216,1,0,False,active,17,216,True,True,1,,,2020-07-30 14:52:25,2020
189,0,2020-07-30 14:28:00+00:00,True,217,0,0,False,active,5,217,True,True,14,,,2020-07-30 14:52:25,2020
190,0,2020-07-30 14:43:30+00:00,True,218,0,0,False,active,6,218,True,True,9,,,2020-07-30 14:52:25,2020
191,0,2020-07-30 08:41:13+00:00,True,219,0,0,False,active,9,219,True,True,6,,,2020-07-30 14:52:25,2020
192,0,2020-07-30 14:20:42+00:00,True,221,0,0,False,active,1,221,True,True,18,,,2020-07-30 14:52:25,2020
193,0,2020-07-30 13:36:08+00:00,True,222,0,0,True,active,1,222,True,True,13,,,2020-07-30 14:52:25,2020
194,0,2020-07-30 11:52:05+00:00,True,224,0,0,False,active,8,224,True,True,9,,,2020-07-30 14:52:25,2020
195,0,2020-07-30 14:48:44+00:00,True,225,0,0,False,active,9,225,True,True,10,,,2020-07-30 14:52:25,2020
196,0,2020-07-30 13:03:21+00:00,True,226,0,0,False,active,0,226,True,True,15,,,2020-07-30 14:52:25,2020
197,0,2020-07-30 14:03:07+00:00,True,227,1,0,False,active,11,227,True,True,7,,,2020-07-30 14:52:25,2020
198,0,2020-07-30 13:37:25+00:00,True,228,0,0,False,active,10,228,True,True,9,,,2020-07-30 14:52:25,2020
199,0,2020-07-30 08:11:52+00:00,True,232,0,0,False,active,4,232,True,True,7,,,2020-07-30 14:52:25,2020
200,0,2020-07-30 14:50:51+00:00,True,233,2,0,False,active,4,233,True,True,9,,,2020-07-30 14:52:25,2020
201,0,2020-07-30 13:59:51+00:00,True,234,0,0,False,active,3,234,True,True,12,,,2020-07-30 14:52:25,2020
202,0,2020-07-30 13:36:49+00:00,True,235,0,0,False,active,8,235,True,True,7,,,2020-07-30 14:52:25,2020
203,0,2020-07-30 14:09:18+00:00,True,236,0,0,False,active,11,236,True,True,4,,,2020-07-30 14:52:25,2020
204,0,2020-07-30 13:21:15+00:00,True,239,0,0,False,active,6,239,True,True,9,,,2020-07-30 14:52:25,2020
205,0,2020-07-30 01:59:20+00:00,True,255,0,0,False,active,13,255,True,True,2,,,2020-07-30 14:52:25,2020
206,0,2020-07-30 14:39:27+00:00,True,258,0,0,False,active,9,258,True,True,6,,,2020-07-30 14:52:25,2020
207,0,2020-07-29 22:31:42+00:00,True,259,0,0,False,active,1,259,True,True,14,,,2020-07-30 14:52:25,2020
208,0,2020-07-30 14:45:30+00:00,True,260,1,0,False,active,0,260,True,True,14,,,2020-07-30 14:52:25,2020
209,0,2020-07-30 13:00:51+00:00,True,271,0,0,False,active,3,271,True,True,12,,,2020-07-30 14:52:25,2020
210,0,2020-07-30 14:34:42+00:00,True,272,2,0,False,active,4,272,True,True,13,,,2020-07-30 14:52:25,2020
211,0,2020-07-30 14:39:51+00:00,True,273,0,0,False,active,28,273,True,True,12,,,2020-07-30 14:52:25,2020
212,0,2020-07-30 14:43:22+00:00,True,279,0,0,False,active,9,279,True,True,10,,,2020-07-30 14:52:25,2020
213,0,2020-07-30 13:25:07+00:00,True,280,0,0,False,active,4,280,True,True,15,,,2020-07-30 14:52:25,2020
214,0,2020-07-30 14:03:44+00:00,True,282,1,0,False,active,11,282,True,True,3,,,2020-07-30 14:52:25,2020
215,0,2020-07-30 14:48:38+00:00,True,296,0,0,False,active,9,296,True,True,14,,,2020-07-30 14:52:25,2020
216,0,2020-07-30 14:31:48+00:00,True,318,0,0,False,active,19,318,True,True,0,,,2020-07-30 14:52:25,2020
217,0,2020-07-30 12:55:58+00:00,True,319,0,0,False,active,10,319,True,True,15,,,2020-07-30 14:52:25,2020
