,station_status,legacy_id,num_ebikes_available,is_renting,num_bikes_disabled,station_id,num_bikes_available,num_docks_available,is_returning,is_installed,eightd_has_available_keys,num_docks_disabled,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,active,3,0,True,0,3,1,14,True,True,True,0,2020-07-31 08:17:44+00:00,,,2020-07-31 10:26:20,2020
1,active,4,0,True,0,4,16,3,True,True,False,0,2020-07-31 09:53:51+00:00,,,2020-07-31 10:26:20,2020
2,active,5,0,True,1,5,14,0,True,True,False,0,2020-07-31 10:09:06+00:00,,,2020-07-31 10:26:20,2020
3,active,6,0,True,0,6,5,10,True,True,False,0,2020-07-31 10:09:38+00:00,,,2020-07-31 10:26:20,2020
4,active,7,0,True,1,7,10,4,True,True,False,0,2020-07-31 09:28:01+00:00,,,2020-07-31 10:26:20,2020
5,active,8,0,True,2,8,16,1,True,True,False,0,2020-07-31 09:13:56+00:00,,,2020-07-31 10:26:20,2020
6,active,9,0,True,0,9,11,4,True,True,False,0,2020-07-31 08:01:54+00:00,,,2020-07-31 10:26:20,2020
7,active,10,0,True,0,10,8,3,True,True,False,0,2020-07-31 09:58:31+00:00,,,2020-07-31 10:26:20,2020
8,active,11,0,True,0,11,9,6,True,True,False,0,2020-07-31 10:25:24+00:00,,,2020-07-31 10:26:20,2020
9,active,12,0,True,1,12,1,16,True,True,True,0,2020-07-31 08:52:39+00:00,,,2020-07-31 10:26:20,2020
10,active,13,0,True,0,13,15,4,True,True,False,0,2020-07-31 10:21:40+00:00,,,2020-07-31 10:26:20,2020
11,active,14,0,True,0,14,8,17,True,True,False,0,2020-07-31 10:17:59+00:00,,,2020-07-31 10:26:20,2020
12,active,15,0,True,2,15,11,2,True,True,False,0,2020-07-31 08:56:17+00:00,,,2020-07-31 10:26:20,2020
13,active,16,0,True,1,16,5,13,True,True,True,0,2020-07-31 10:11:23+00:00,,,2020-07-31 10:26:20,2020
14,active,17,0,True,0,17,12,3,True,True,False,0,2020-07-31 09:31:45+00:00,,,2020-07-31 10:26:20,2020
15,active,19,0,True,0,19,10,5,True,True,False,0,2020-07-31 10:04:12+00:00,,,2020-07-31 10:26:20,2020
16,active,20,0,True,0,20,5,18,True,True,True,0,2020-07-31 09:42:31+00:00,,,2020-07-31 10:26:20,2020
17,active,21,0,True,0,21,5,13,True,True,True,0,2020-07-31 10:18:05+00:00,,,2020-07-31 10:26:20,2020
18,active,22,0,True,1,22,9,37,True,True,True,0,2020-07-31 09:57:45+00:00,,,2020-07-31 10:26:20,2020
19,active,23,0,True,0,23,5,16,True,True,True,0,2020-07-31 08:45:55+00:00,,,2020-07-31 10:26:20,2020
20,active,24,0,True,0,24,9,10,True,True,False,0,2020-07-31 09:49:03+00:00,,,2020-07-31 10:26:20,2020
21,active,25,0,True,1,25,12,2,True,True,False,0,2020-07-31 10:09:14+00:00,,,2020-07-31 10:26:20,2020
22,active,26,0,True,2,26,3,10,True,True,False,0,2020-07-31 10:19:16+00:00,,,2020-07-31 10:26:20,2020
23,active,27,0,True,2,27,20,1,True,True,False,0,2020-07-31 10:19:15+00:00,,,2020-07-31 10:26:20,2020
24,active,29,0,True,0,29,6,9,True,True,False,0,2020-07-31 08:32:25+00:00,,,2020-07-31 10:26:20,2020
25,active,30,0,True,0,30,6,9,True,True,False,0,2020-07-31 09:53:20+00:00,,,2020-07-31 10:26:20,2020
26,active,31,0,True,1,31,17,1,True,True,True,0,2020-07-31 09:35:56+00:00,,,2020-07-31 10:26:20,2020
27,active,32,0,True,2,32,4,9,True,True,False,0,2020-07-31 10:19:39+00:00,,,2020-07-31 10:26:20,2020
28,active,33,0,True,0,33,22,5,True,True,False,0,2020-07-31 09:58:49+00:00,,,2020-07-31 10:26:20,2020
29,active,35,0,True,0,35,7,16,True,True,False,0,2020-07-31 10:02:42+00:00,,,2020-07-31 10:26:20,2020
30,active,36,0,True,0,36,3,30,True,True,True,0,2020-07-31 08:57:40+00:00,,,2020-07-31 10:26:20,2020
31,active,37,0,True,0,37,1,14,True,True,True,0,2020-07-31 08:51:14+00:00,,,2020-07-31 10:26:20,2020
32,active,39,0,True,0,39,9,14,True,True,False,0,2020-07-31 10:20:18+00:00,,,2020-07-31 10:26:20,2020
33,active,40,0,True,0,40,17,2,True,True,False,0,2020-07-31 10:08:53+00:00,,,2020-07-31 10:26:20,2020
34,active,41,0,True,1,41,25,1,True,True,True,0,2020-07-31 09:04:28+00:00,,,2020-07-31 10:26:20,2020
35,active,42,0,True,0,42,13,10,True,True,False,0,2020-07-31 08:12:20+00:00,,,2020-07-31 10:26:20,2020
36,active,43,0,True,0,43,6,9,True,True,True,0,2020-07-31 10:01:59+00:00,,,2020-07-31 10:26:20,2020
37,active,44,0,True,0,44,22,1,True,True,False,0,2020-07-31 08:56:19+00:00,,,2020-07-31 10:26:20,2020
38,active,46,0,True,0,46,17,2,True,True,False,0,2020-07-31 10:13:48+00:00,,,2020-07-31 10:26:20,2020
39,active,47,0,True,0,47,11,8,True,True,True,0,2020-07-31 10:12:20+00:00,,,2020-07-31 10:26:20,2020
40,active,48,0,True,0,48,6,13,True,True,False,0,2020-07-31 09:47:21+00:00,,,2020-07-31 10:26:20,2020
41,active,49,0,True,0,49,2,16,True,True,False,0,2020-07-31 08:16:21+00:00,,,2020-07-31 10:26:20,2020
42,active,50,0,True,0,50,1,14,True,True,True,0,2020-07-31 10:13:41+00:00,,,2020-07-31 10:26:20,2020
43,active,51,0,True,1,51,4,10,True,True,False,0,2020-07-31 10:11:58+00:00,,,2020-07-31 10:26:20,2020
44,active,52,0,True,1,52,7,15,True,True,True,0,2020-07-31 10:25:25+00:00,,,2020-07-31 10:26:20,2020
45,active,53,0,True,0,53,2,17,True,True,False,0,2020-07-31 10:09:53+00:00,,,2020-07-31 10:26:20,2020
46,active,54,0,True,0,54,1,14,True,True,False,0,2020-07-31 08:36:45+00:00,,,2020-07-31 10:26:20,2020
47,active,55,0,False,0,55,11,4,False,True,False,0,2020-07-31 06:56:01+00:00,,,2020-07-31 10:26:20,2020
48,active,56,0,True,0,56,9,9,True,True,True,0,2020-07-31 10:09:02+00:00,,,2020-07-31 10:26:20,2020
49,active,57,0,True,0,57,8,6,True,True,True,0,2020-07-31 05:07:26+00:00,,,2020-07-31 10:26:20,2020
50,active,58,0,True,0,58,1,18,True,True,True,0,2020-07-31 10:24:31+00:00,,,2020-07-31 10:26:20,2020
51,active,59,0,True,0,59,11,8,True,True,True,0,2020-07-31 09:51:18+00:00,,,2020-07-31 10:26:20,2020
52,active,60,0,True,0,60,4,15,True,True,False,0,2020-07-31 10:26:11+00:00,"{'region': 'BOS', 'valet_revision': 63, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'off_dock_capacity': 40, 'active': True, 'off_dock_count': 2}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-31 10:26:20,2020
53,active,61,0,True,0,61,0,19,True,True,False,0,2020-07-31 08:37:02+00:00,,,2020-07-31 10:26:20,2020
54,active,63,0,True,0,63,9,6,True,True,False,0,2020-07-31 10:16:38+00:00,,,2020-07-31 10:26:20,2020
55,active,64,0,True,1,64,8,10,True,True,False,0,2020-07-31 08:17:26+00:00,,,2020-07-31 10:26:20,2020
56,active,65,0,True,0,65,5,18,True,True,False,0,2020-07-31 09:41:05+00:00,,,2020-07-31 10:26:20,2020
57,active,66,0,True,0,66,14,1,True,True,False,0,2020-07-31 08:50:17+00:00,,,2020-07-31 10:26:20,2020
58,active,67,0,True,1,67,3,23,True,True,True,0,2020-07-31 08:27:28+00:00,,,2020-07-31 10:26:20,2020
59,active,68,0,True,1,68,11,7,True,True,True,0,2020-07-31 10:11:28+00:00,,,2020-07-31 10:26:20,2020
60,active,69,0,True,2,69,8,9,True,True,True,0,2020-07-31 10:21:24+00:00,,,2020-07-31 10:26:20,2020
61,active,70,0,True,0,70,14,9,True,True,False,0,2020-07-31 08:06:25+00:00,,,2020-07-31 10:26:20,2020
62,active,71,0,True,0,71,22,1,True,True,False,0,2020-07-31 09:49:56+00:00,,,2020-07-31 10:26:20,2020
63,active,72,0,True,0,72,2,21,True,True,False,0,2020-07-31 09:59:25+00:00,,,2020-07-31 10:26:20,2020
64,active,73,0,True,0,73,8,7,True,True,False,0,2020-07-31 10:07:49+00:00,,,2020-07-31 10:26:20,2020
65,active,74,0,True,0,74,2,17,True,True,True,0,2020-07-31 09:53:14+00:00,,,2020-07-31 10:26:20,2020
66,active,75,0,True,0,75,3,12,True,True,False,0,2020-07-31 08:40:36+00:00,,,2020-07-31 10:26:20,2020
67,active,76,0,True,0,76,14,3,True,True,False,0,2020-07-31 08:46:28+00:00,,,2020-07-31 10:26:20,2020
68,active,77,0,True,0,77,7,8,True,True,False,0,2020-07-31 10:05:24+00:00,,,2020-07-31 10:26:20,2020
69,active,78,0,True,1,78,14,4,True,True,False,0,2020-07-31 08:21:01+00:00,,,2020-07-31 10:26:20,2020
70,active,79,0,True,0,79,5,14,True,True,False,0,2020-07-31 10:01:16+00:00,,,2020-07-31 10:26:20,2020
71,active,80,0,True,0,80,1,34,True,True,False,0,2020-07-31 08:56:58+00:00,,,2020-07-31 10:26:20,2020
72,active,81,0,True,0,81,9,10,True,True,False,0,2020-07-31 10:09:21+00:00,,,2020-07-31 10:26:20,2020
73,active,82,0,True,0,82,5,10,True,True,False,0,2020-07-31 08:17:47+00:00,,,2020-07-31 10:26:20,2020
74,active,84,0,True,0,84,4,11,True,True,False,0,2020-07-31 08:42:03+00:00,,,2020-07-31 10:26:20,2020
75,active,85,0,True,0,85,0,19,True,True,False,0,2020-07-31 02:10:09+00:00,,,2020-07-31 10:26:20,2020
76,active,86,0,True,0,86,14,5,True,True,False,0,2020-07-31 10:00:21+00:00,,,2020-07-31 10:26:20,2020
77,active,87,0,True,1,87,13,1,True,True,False,0,2020-07-31 10:14:18+00:00,,,2020-07-31 10:26:20,2020
78,active,89,0,True,0,89,17,2,True,True,False,0,2020-07-31 08:51:33+00:00,,,2020-07-31 10:26:20,2020
79,active,90,0,True,0,90,7,12,True,True,False,0,2020-07-31 10:04:24+00:00,,,2020-07-31 10:26:20,2020
80,active,91,0,True,1,91,1,17,True,True,False,0,2020-07-31 08:46:14+00:00,,,2020-07-31 10:26:20,2020
81,active,92,0,True,1,92,10,8,True,True,False,0,2020-07-31 08:35:54+00:00,,,2020-07-31 10:26:20,2020
82,active,93,0,True,2,93,13,0,True,True,False,0,2020-07-31 08:45:59+00:00,,,2020-07-31 10:26:20,2020
83,active,94,0,True,0,94,6,5,True,True,False,0,2020-07-31 08:41:37+00:00,,,2020-07-31 10:26:20,2020
84,active,95,0,True,1,95,13,1,True,True,False,0,2020-07-31 10:00:17+00:00,,,2020-07-31 10:26:20,2020
85,active,96,0,True,0,96,13,6,True,True,False,0,2020-07-31 09:56:08+00:00,,,2020-07-31 10:26:20,2020
86,active,97,0,True,0,97,8,11,True,True,False,0,2020-07-31 08:07:08+00:00,,,2020-07-31 10:26:20,2020
87,active,98,0,True,0,98,6,16,True,True,False,0,2020-07-31 08:17:38+00:00,,,2020-07-31 10:26:20,2020
88,active,99,0,True,1,99,12,2,True,True,False,0,2020-07-31 10:08:49+00:00,,,2020-07-31 10:26:20,2020
89,active,100,0,True,1,100,11,13,True,True,True,0,2020-07-31 09:54:55+00:00,,,2020-07-31 10:26:20,2020
90,active,101,0,True,0,101,1,14,True,True,False,0,2020-07-31 09:56:38+00:00,,,2020-07-31 10:26:20,2020
91,active,102,0,True,0,102,6,9,True,True,False,0,2020-07-31 08:46:32+00:00,,,2020-07-31 10:26:20,2020
92,active,103,0,True,1,103,6,8,True,True,False,0,2020-07-31 08:01:04+00:00,,,2020-07-31 10:26:20,2020
93,active,104,0,True,0,104,18,1,True,True,False,0,2020-07-31 08:46:04+00:00,,,2020-07-31 10:26:20,2020
94,active,105,0,True,0,105,7,12,True,True,False,0,2020-07-31 09:21:21+00:00,,,2020-07-31 10:26:20,2020
95,active,106,0,True,0,106,7,8,True,True,False,0,2020-07-31 08:46:19+00:00,,,2020-07-31 10:26:20,2020
96,active,107,0,True,0,107,2,17,True,True,False,0,2020-07-31 09:41:32+00:00,,,2020-07-31 10:26:20,2020
97,active,108,0,True,0,108,11,6,True,True,False,0,2020-07-31 08:06:29+00:00,,,2020-07-31 10:26:20,2020
98,active,109,0,True,2,109,25,8,True,True,False,0,2020-07-31 00:13:00+00:00,,,2020-07-31 10:26:20,2020
99,active,110,0,True,1,110,8,6,True,True,False,0,2020-07-31 08:06:48+00:00,,,2020-07-31 10:26:20,2020
100,active,111,0,True,0,111,1,14,True,True,False,0,2020-07-31 08:32:35+00:00,,,2020-07-31 10:26:20,2020
101,active,112,0,True,0,112,5,10,True,True,False,0,2020-07-31 08:51:57+00:00,,,2020-07-31 10:26:20,2020
102,active,113,0,True,0,113,12,3,True,True,False,0,2020-07-31 09:45:33+00:00,,,2020-07-31 10:26:20,2020
103,active,114,0,True,0,114,6,9,True,True,False,0,2020-07-31 04:15:25+00:00,,,2020-07-31 10:26:20,2020
104,active,115,0,True,1,115,4,14,True,True,False,0,2020-07-31 08:57:46+00:00,,,2020-07-31 10:26:20,2020
105,active,116,0,True,0,116,19,4,True,True,False,0,2020-07-31 10:14:51+00:00,,,2020-07-31 10:26:20,2020
106,active,117,0,True,1,117,14,4,True,True,False,0,2020-07-31 09:57:55+00:00,,,2020-07-31 10:26:20,2020
107,active,118,0,True,1,118,7,11,True,True,False,0,2020-07-31 06:29:48+00:00,,,2020-07-31 10:26:20,2020
108,active,119,0,True,0,119,5,10,True,True,False,0,2020-07-31 10:20:03+00:00,,,2020-07-31 10:26:20,2020
109,active,120,0,True,2,120,1,12,True,True,False,0,2020-07-31 10:23:29+00:00,,,2020-07-31 10:26:20,2020
110,active,121,0,True,1,121,8,8,True,True,False,0,2020-07-31 10:19:18+00:00,,,2020-07-31 10:26:20,2020
111,active,122,0,True,1,122,10,4,True,True,False,0,2020-07-31 10:05:14+00:00,,,2020-07-31 10:26:20,2020
