,is_returning,num_ebikes_available,station_status,eightd_has_available_keys,num_docks_available,station_id,last_reported,legacy_id,num_bikes_available,is_installed,is_renting,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
41,True,0,active,False,4,49,2020-08-18 21:21:19+00:00,49,14,True,True,0,0,,,2020-08-18 21:37:30,2020
42,True,0,active,True,9,50,2020-08-18 21:34:03+00:00,50,6,True,True,0,0,,,2020-08-18 21:37:30,2020
43,True,0,active,False,15,51,2020-08-18 21:26:43+00:00,51,0,True,True,0,0,,,2020-08-18 21:37:30,2020
44,True,0,active,True,5,52,2020-08-18 21:36:09+00:00,52,16,True,True,0,2,,,2020-08-18 21:37:30,2020
45,True,0,active,False,9,53,2020-08-18 21:35:52+00:00,53,8,True,True,0,2,,,2020-08-18 21:37:30,2020
46,True,0,active,False,2,54,2020-08-18 21:25:06+00:00,54,12,True,True,0,1,,,2020-08-18 21:37:30,2020
47,True,0,active,False,12,55,2020-08-18 21:30:55+00:00,55,3,True,True,0,0,,,2020-08-18 21:37:30,2020
48,True,0,active,False,10,56,2020-08-18 21:36:55+00:00,56,7,True,True,0,1,,,2020-08-18 21:37:30,2020
49,True,0,active,True,12,57,2020-08-18 21:33:20+00:00,57,2,True,True,0,0,,,2020-08-18 21:37:30,2020
50,True,0,active,True,10,58,2020-08-18 21:34:09+00:00,58,7,True,True,0,2,,,2020-08-18 21:37:30,2020
51,True,0,active,True,18,59,2020-08-18 21:33:16+00:00,59,1,True,True,0,0,,,2020-08-18 21:37:30,2020
52,True,0,active,False,8,60,2020-08-18 21:37:09+00:00,60,11,True,True,0,0,,,2020-08-18 21:37:30,2020
53,True,0,active,False,19,61,2020-08-18 21:36:59+00:00,61,0,True,True,0,0,,,2020-08-18 21:37:30,2020
54,True,0,active,False,3,63,2020-08-18 21:28:21+00:00,63,12,True,True,0,0,,,2020-08-18 21:37:30,2020
55,True,0,active,False,12,64,2020-08-18 21:36:21+00:00,64,7,True,True,0,0,,,2020-08-18 21:37:30,2020
56,True,0,active,False,22,65,2020-08-18 21:30:07+00:00,65,1,True,True,0,0,,,2020-08-18 21:37:30,2020
57,True,0,active,False,14,66,2020-08-18 21:14:29+00:00,66,0,True,True,0,1,,,2020-08-18 21:37:30,2020
58,True,0,active,True,11,67,2020-08-18 21:36:28+00:00,67,16,True,True,0,0,,,2020-08-18 21:37:30,2020
59,True,0,active,True,0,68,2020-08-18 21:27:34+00:00,68,19,True,True,0,0,,,2020-08-18 21:37:30,2020
60,True,0,active,True,1,69,2020-08-18 21:30:44+00:00,69,18,True,True,0,0,,,2020-08-18 21:37:30,2020
61,True,0,active,False,2,70,2020-08-18 21:37:17+00:00,70,21,True,True,0,0,,,2020-08-18 21:37:30,2020
62,True,0,active,False,15,71,2020-08-18 21:30:52+00:00,71,8,True,True,0,0,,,2020-08-18 21:37:30,2020
63,True,0,active,False,5,72,2020-08-18 21:12:56+00:00,72,18,True,True,0,0,,,2020-08-18 21:37:30,2020
64,True,0,active,False,5,73,2020-08-18 21:29:54+00:00,73,7,True,True,0,3,,,2020-08-18 21:37:30,2020
65,True,0,active,True,6,74,2020-08-18 21:36:53+00:00,74,13,True,True,0,0,,,2020-08-18 21:37:30,2020
66,True,0,active,False,11,75,2020-08-18 21:36:52+00:00,75,4,True,True,0,0,,,2020-08-18 21:37:30,2020
67,True,0,active,False,14,76,2020-08-18 21:36:00+00:00,76,3,True,True,0,0,,,2020-08-18 21:37:30,2020
68,True,0,active,False,8,77,2020-08-18 21:28:10+00:00,77,7,True,True,0,0,,,2020-08-18 21:37:30,2020
69,True,0,active,False,8,78,2020-08-18 21:30:49+00:00,78,10,True,True,0,1,,,2020-08-18 21:37:30,2020
70,True,0,active,False,9,79,2020-08-18 21:27:13+00:00,79,10,True,True,0,0,,,2020-08-18 21:37:30,2020
71,True,0,active,False,14,80,2020-08-18 21:35:56+00:00,80,21,True,True,0,0,,,2020-08-18 21:37:30,2020
72,True,0,active,False,5,81,2020-08-18 21:34:16+00:00,81,14,True,True,0,0,,,2020-08-18 21:37:30,2020
73,True,0,active,False,11,82,2020-08-18 21:31:57+00:00,82,3,True,True,0,1,,,2020-08-18 21:37:30,2020
74,True,0,active,False,5,84,2020-08-18 21:35:08+00:00,84,10,True,True,0,0,,,2020-08-18 21:37:30,2020
75,True,0,active,False,12,85,2020-08-18 21:36:10+00:00,85,7,True,True,0,0,,,2020-08-18 21:37:30,2020
76,True,0,active,False,10,86,2020-08-18 21:35:27+00:00,86,8,True,True,0,1,,,2020-08-18 21:37:30,2020
77,True,0,active,False,7,87,2020-08-18 21:29:46+00:00,87,8,True,True,0,0,,,2020-08-18 21:37:30,2020
78,True,0,active,False,11,89,2020-08-18 21:36:55+00:00,89,8,True,True,0,0,,,2020-08-18 21:37:30,2020
79,True,0,active,False,16,90,2020-08-18 21:32:54+00:00,90,3,True,True,0,0,,,2020-08-18 21:37:30,2020
80,True,0,active,False,13,91,2020-08-18 21:30:55+00:00,91,4,True,True,0,2,,,2020-08-18 21:37:30,2020
81,True,0,active,False,4,92,2020-08-18 21:24:52+00:00,92,14,True,True,0,1,,,2020-08-18 21:37:30,2020
82,True,0,active,False,0,93,2020-08-18 21:13:06+00:00,93,13,True,True,0,2,,,2020-08-18 21:37:30,2020
83,True,0,active,False,8,94,2020-08-18 21:27:11+00:00,94,3,True,True,0,0,,,2020-08-18 21:37:30,2020
84,True,0,active,False,9,95,2020-08-18 21:36:07+00:00,95,3,True,True,0,3,,,2020-08-18 21:37:30,2020
85,True,0,active,False,9,96,2020-08-18 21:35:11+00:00,96,10,True,True,0,0,,,2020-08-18 21:37:30,2020
86,True,0,active,False,9,97,2020-08-18 21:26:05+00:00,97,8,True,True,0,2,,,2020-08-18 21:37:30,2020
87,True,0,active,False,18,98,2020-08-18 21:35:36+00:00,98,5,True,True,0,0,,,2020-08-18 21:37:30,2020
88,True,0,active,False,3,99,2020-08-18 21:19:56+00:00,99,10,True,True,0,2,,,2020-08-18 21:37:30,2020
89,True,0,active,True,15,100,2020-08-18 21:36:03+00:00,100,10,True,True,0,0,,,2020-08-18 21:37:30,2020
90,True,0,active,False,9,101,2020-08-18 21:11:18+00:00,101,6,True,True,0,0,,,2020-08-18 21:37:30,2020
91,True,0,active,False,12,102,2020-08-18 21:08:10+00:00,102,3,True,True,0,0,,,2020-08-18 21:37:30,2020
92,True,0,active,False,11,103,2020-08-18 21:35:25+00:00,103,4,True,True,0,0,,,2020-08-18 21:37:30,2020
93,True,0,active,False,17,104,2020-08-18 21:12:27+00:00,104,2,True,True,0,0,,,2020-08-18 21:37:30,2020
94,True,0,active,False,12,105,2020-08-18 21:37:17+00:00,105,7,True,True,0,0,,,2020-08-18 21:37:30,2020
95,True,0,active,False,7,106,2020-08-18 20:26:10+00:00,106,8,True,True,0,0,,,2020-08-18 21:37:30,2020
96,True,0,active,False,9,107,2020-08-18 21:37:13+00:00,107,8,True,True,0,2,,,2020-08-18 21:37:30,2020
97,True,0,active,False,7,108,2020-08-18 21:21:04+00:00,108,10,True,True,0,0,,,2020-08-18 21:37:30,2020
98,True,0,active,False,29,109,2020-08-18 19:32:03+00:00,109,5,True,True,0,1,,,2020-08-18 21:37:30,2020
99,True,0,active,False,9,110,2020-08-18 21:33:37+00:00,110,5,True,True,0,1,,,2020-08-18 21:37:30,2020
100,True,0,active,False,12,111,2020-08-18 21:29:44+00:00,111,3,True,True,0,0,,,2020-08-18 21:37:30,2020
101,True,0,active,False,6,112,2020-08-18 21:33:28+00:00,112,9,True,True,0,0,,,2020-08-18 21:37:30,2020
102,True,0,active,False,11,113,2020-08-18 21:28:34+00:00,113,3,True,True,0,1,,,2020-08-18 21:37:30,2020
103,True,0,active,False,15,114,2020-08-18 20:43:36+00:00,114,0,True,True,0,0,,,2020-08-18 21:37:30,2020
104,True,0,active,False,4,115,2020-08-18 21:37:00+00:00,115,15,True,True,0,0,,,2020-08-18 21:37:30,2020
105,True,0,active,False,17,116,2020-08-18 21:35:04+00:00,116,6,True,True,0,0,,,2020-08-18 21:37:30,2020
106,True,0,active,False,13,117,2020-08-18 21:18:39+00:00,117,6,True,True,0,0,,,2020-08-18 21:37:30,2020
107,True,0,active,False,9,118,2020-08-18 21:23:59+00:00,118,9,True,True,0,1,,,2020-08-18 21:37:30,2020
108,True,0,active,False,14,119,2020-08-18 21:37:05+00:00,119,0,True,True,0,1,,,2020-08-18 21:37:30,2020
109,True,0,active,False,4,120,2020-08-18 21:31:55+00:00,120,10,True,True,0,1,,,2020-08-18 21:37:30,2020
110,True,0,active,False,11,121,2020-08-18 21:35:05+00:00,121,5,True,True,0,1,,,2020-08-18 21:37:30,2020
111,True,0,active,False,7,122,2020-08-18 21:35:38+00:00,122,8,True,True,0,0,,,2020-08-18 21:37:30,2020
112,True,0,active,False,14,124,2020-08-18 21:10:49+00:00,124,1,True,True,0,0,,,2020-08-18 21:37:30,2020
113,True,0,active,False,6,125,2020-08-18 21:31:16+00:00,125,7,True,True,1,1,,,2020-08-18 21:37:30,2020
114,True,0,active,False,4,126,2020-08-18 20:18:03+00:00,126,10,True,True,0,1,,,2020-08-18 21:37:30,2020
115,True,0,active,False,2,128,2020-08-18 21:29:20+00:00,128,17,True,True,0,0,,,2020-08-18 21:37:30,2020
116,True,0,active,False,4,129,2020-08-18 21:24:19+00:00,129,15,True,True,0,0,,,2020-08-18 21:37:30,2020
117,True,0,active,False,3,130,2020-08-18 18:23:23+00:00,130,12,True,True,0,0,,,2020-08-18 21:37:30,2020
118,True,0,active,False,16,131,2020-08-18 21:29:07+00:00,131,2,True,True,0,0,,,2020-08-18 21:37:30,2020
119,True,0,active,False,8,133,2020-08-18 21:30:50+00:00,133,13,True,True,0,2,,,2020-08-18 21:37:30,2020
120,True,0,active,False,15,135,2020-08-18 20:00:20+00:00,135,2,True,True,0,0,,,2020-08-18 21:37:30,2020
121,True,0,active,False,14,136,2020-08-18 19:54:02+00:00,136,4,True,True,0,1,,,2020-08-18 21:37:30,2020
122,True,0,active,False,7,137,2020-08-18 21:13:06+00:00,137,8,True,True,0,0,,,2020-08-18 21:37:30,2020
123,True,0,active,False,7,138,2020-08-18 21:19:35+00:00,138,7,True,True,0,1,,,2020-08-18 21:37:30,2020
124,True,0,active,False,14,139,2020-08-18 21:36:13+00:00,139,5,True,True,0,0,,,2020-08-18 21:37:30,2020
125,True,0,active,False,10,140,2020-08-18 21:03:11+00:00,140,7,True,True,0,0,,,2020-08-18 21:37:30,2020
126,True,0,active,False,1,141,2020-08-18 21:31:30+00:00,141,14,True,True,0,0,,,2020-08-18 21:37:30,2020
127,True,0,active,False,4,142,2020-08-18 21:26:20+00:00,142,19,True,True,0,0,,,2020-08-18 21:37:30,2020
128,True,0,active,False,15,143,2020-08-18 21:33:59+00:00,143,7,True,True,0,1,,,2020-08-18 21:37:30,2020
129,True,0,active,False,2,144,2020-08-18 21:26:41+00:00,144,17,True,True,0,0,,,2020-08-18 21:37:30,2020
130,True,0,active,False,3,145,2020-08-18 21:25:02+00:00,145,15,True,True,0,1,,,2020-08-18 21:37:30,2020
131,True,0,active,False,11,146,2020-08-18 21:32:18+00:00,146,6,True,True,0,2,,,2020-08-18 21:37:30,2020
132,True,0,active,True,4,149,2020-08-18 21:35:11+00:00,149,13,True,True,0,1,,,2020-08-18 21:37:30,2020
133,True,0,active,False,7,150,2020-08-18 21:16:29+00:00,150,11,True,True,0,1,,,2020-08-18 21:37:30,2020
134,True,0,active,False,8,151,2020-08-18 21:34:18+00:00,151,11,True,True,0,0,,,2020-08-18 21:37:30,2020
135,True,0,active,True,1,152,2020-08-18 21:36:43+00:00,152,14,True,True,0,0,,,2020-08-18 21:37:30,2020
136,True,0,active,False,12,156,2020-08-18 21:20:25+00:00,156,3,True,True,0,0,,,2020-08-18 21:37:30,2020
137,True,0,active,False,6,157,2020-08-18 21:24:51+00:00,157,8,True,True,0,1,,,2020-08-18 21:37:30,2020
138,True,0,active,False,14,159,2020-08-18 21:14:14+00:00,159,1,True,True,0,0,,,2020-08-18 21:37:30,2020
139,True,0,active,True,6,160,2020-08-18 21:37:18+00:00,160,8,True,True,0,0,,,2020-08-18 21:37:30,2020
140,True,0,active,True,7,161,2020-08-18 21:36:32+00:00,161,15,True,True,0,1,,,2020-08-18 21:37:30,2020
141,True,0,active,False,9,162,2020-08-18 18:28:26+00:00,162,6,True,True,0,0,,,2020-08-18 21:37:30,2020
142,True,0,active,True,16,163,2020-08-18 21:33:36+00:00,163,3,True,True,0,0,,,2020-08-18 21:37:30,2020
143,True,0,active,False,9,167,2020-08-18 21:25:01+00:00,167,6,True,True,0,0,,,2020-08-18 21:37:30,2020
144,True,0,active,False,15,169,2020-08-18 19:59:09+00:00,169,4,True,True,0,0,,,2020-08-18 21:37:30,2020
145,True,0,active,True,13,170,2020-08-18 21:27:50+00:00,170,1,True,True,0,0,,,2020-08-18 21:37:30,2020
146,True,0,active,True,20,171,2020-08-18 21:29:39+00:00,171,3,True,True,0,0,,,2020-08-18 21:37:30,2020
147,True,0,active,True,5,173,2020-08-18 21:35:29+00:00,173,9,True,True,0,0,,,2020-08-18 21:37:30,2020
148,True,0,active,False,12,174,2020-08-18 21:33:02+00:00,174,3,True,True,0,0,,,2020-08-18 21:37:30,2020
149,True,0,active,True,11,175,2020-08-18 21:24:50+00:00,175,6,True,True,0,0,,,2020-08-18 21:37:30,2020
150,True,0,active,False,8,176,2020-08-18 19:55:55+00:00,176,7,True,True,0,0,,,2020-08-18 21:37:30,2020
151,True,0,active,False,13,177,2020-08-18 21:35:41+00:00,177,6,True,True,0,0,,,2020-08-18 21:37:30,2020
152,True,0,active,False,12,178,2020-08-18 21:37:16+00:00,178,7,True,True,0,0,,,2020-08-18 21:37:30,2020
153,True,0,active,False,10,179,2020-08-18 21:26:51+00:00,179,15,True,True,0,0,,,2020-08-18 21:37:30,2020
154,True,0,active,False,5,180,2020-08-18 21:25:08+00:00,180,14,True,True,0,0,,,2020-08-18 21:37:30,2020
155,True,0,active,False,8,181,2020-08-18 21:35:02+00:00,181,11,True,True,0,0,,,2020-08-18 21:37:30,2020
156,True,0,active,True,13,182,2020-08-18 21:35:13+00:00,182,6,True,True,0,0,,,2020-08-18 21:37:30,2020
157,True,0,active,False,6,183,2020-08-18 21:27:33+00:00,183,13,True,True,0,0,,,2020-08-18 21:37:30,2020
158,True,0,active,False,12,184,2020-08-18 21:32:18+00:00,184,7,True,True,0,0,,,2020-08-18 21:37:30,2020
159,True,0,active,False,13,185,2020-08-18 21:21:24+00:00,185,1,True,True,0,1,,,2020-08-18 21:37:30,2020
160,True,0,active,True,9,186,2020-08-18 21:31:34+00:00,186,6,True,True,0,0,,,2020-08-18 21:37:30,2020
161,True,0,active,False,6,187,2020-08-18 21:09:42+00:00,187,9,True,True,0,0,,,2020-08-18 21:37:30,2020
162,True,0,active,False,3,188,2020-08-18 21:15:02+00:00,188,12,True,True,0,0,,,2020-08-18 21:37:30,2020
163,True,0,active,True,8,189,2020-08-18 21:30:35+00:00,189,15,True,True,0,0,,,2020-08-18 21:37:30,2020
164,True,0,active,True,17,190,2020-08-18 21:34:19+00:00,190,19,True,True,0,1,,,2020-08-18 21:37:30,2020
165,True,0,active,False,12,191,2020-08-18 21:27:54+00:00,191,3,True,True,0,0,,,2020-08-18 21:37:30,2020
166,True,0,active,False,19,192,2020-08-18 21:17:13+00:00,192,0,True,True,0,0,,,2020-08-18 21:37:30,2020
167,True,0,active,True,13,193,2020-08-18 21:03:58+00:00,193,2,True,True,0,0,,,2020-08-18 21:37:30,2020
168,True,0,active,False,16,194,2020-08-18 20:50:17+00:00,194,0,True,True,0,3,,,2020-08-18 21:37:30,2020
169,True,0,active,False,20,195,2020-08-18 21:36:41+00:00,195,2,True,True,0,1,,,2020-08-18 21:37:30,2020
