,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,6,True,3,active,True,9,0,True,True,2020-08-05 18:18:52+00:00,3,0,0,,,2020-08-05 18:24:45,2020
1,7,True,4,active,False,12,0,True,True,2020-08-05 17:55:27+00:00,4,0,0,,,2020-08-05 18:24:45,2020
2,7,True,5,active,False,8,0,True,True,2020-08-05 18:00:49+00:00,5,0,0,,,2020-08-05 18:24:45,2020
3,5,True,6,active,False,10,0,True,True,2020-08-05 18:21:01+00:00,6,0,0,,,2020-08-05 18:24:45,2020
4,11,True,7,active,False,4,0,True,True,2020-08-05 16:48:00+00:00,7,0,0,,,2020-08-05 18:24:45,2020
5,0,True,8,active,False,19,0,True,True,2020-08-05 18:23:40+00:00,8,0,0,,,2020-08-05 18:24:45,2020
6,9,True,9,active,False,6,0,True,True,2020-08-05 18:13:44+00:00,9,0,0,,,2020-08-05 18:24:45,2020
7,5,True,10,active,False,6,0,True,True,2020-08-05 17:48:53+00:00,10,0,0,,,2020-08-05 18:24:45,2020
8,15,True,11,active,False,0,0,True,True,2020-08-05 18:14:58+00:00,11,0,0,"{'off_dock_count': 44, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 50, 'region': 'BOS', 'valet_revision': 79, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 18:24:45,2020
9,10,True,12,active,True,8,0,True,True,2020-08-05 18:17:10+00:00,12,0,0,,,2020-08-05 18:24:45,2020
10,16,True,13,active,False,3,0,True,True,2020-08-05 17:56:19+00:00,13,0,0,,,2020-08-05 18:24:45,2020
11,24,True,14,active,False,0,0,True,True,2020-08-05 18:20:46+00:00,14,0,1,,,2020-08-05 18:24:45,2020
12,6,True,15,active,False,9,0,True,True,2020-08-05 18:18:58+00:00,15,0,0,,,2020-08-05 18:24:45,2020
13,3,True,16,active,True,16,0,True,True,2020-08-05 17:56:30+00:00,16,0,0,,,2020-08-05 18:24:45,2020
14,1,True,17,active,False,14,0,True,True,2020-08-05 18:18:38+00:00,17,0,0,,,2020-08-05 18:24:45,2020
15,0,True,19,active,False,15,0,True,True,2020-08-05 17:33:03+00:00,19,0,0,,,2020-08-05 18:24:45,2020
16,14,True,20,active,True,9,0,True,True,2020-08-05 18:23:21+00:00,20,0,0,,,2020-08-05 18:24:45,2020
17,10,True,21,active,True,7,0,True,True,2020-08-05 18:03:59+00:00,21,0,1,,,2020-08-05 18:24:45,2020
18,10,True,22,active,True,35,0,True,True,2020-08-05 18:18:33+00:00,22,0,2,,,2020-08-05 18:24:45,2020
19,13,True,23,active,True,8,0,True,True,2020-08-05 18:13:17+00:00,23,0,0,,,2020-08-05 18:24:45,2020
20,10,True,24,active,False,9,0,True,True,2020-08-05 18:01:27+00:00,24,0,0,,,2020-08-05 18:24:45,2020
21,4,True,25,active,False,11,0,True,True,2020-08-05 18:18:51+00:00,25,0,0,,,2020-08-05 18:24:45,2020
22,5,True,26,active,False,8,0,True,True,2020-08-05 18:14:56+00:00,26,0,2,,,2020-08-05 18:24:45,2020
23,2,True,27,active,False,21,0,True,True,2020-08-05 18:09:17+00:00,27,0,0,,,2020-08-05 18:24:45,2020
24,13,True,29,active,False,2,0,True,True,2020-08-05 15:49:48+00:00,29,0,0,,,2020-08-05 18:24:45,2020
25,9,True,30,active,False,6,0,True,True,2020-08-05 17:56:31+00:00,30,0,0,,,2020-08-05 18:24:45,2020
26,7,True,31,active,True,12,0,True,True,2020-08-05 16:50:33+00:00,31,0,0,,,2020-08-05 18:24:45,2020
27,9,True,32,active,False,6,0,True,True,2020-08-05 18:15:53+00:00,32,0,0,,,2020-08-05 18:24:45,2020
28,10,True,33,active,False,17,0,True,True,2020-08-05 18:23:37+00:00,33,0,0,,,2020-08-05 18:24:45,2020
29,13,True,35,active,False,9,0,True,True,2020-08-05 18:19:16+00:00,35,0,1,,,2020-08-05 18:24:45,2020
30,23,True,36,active,True,10,0,True,True,2020-08-05 18:03:26+00:00,36,0,0,,,2020-08-05 18:24:45,2020
31,10,True,37,active,True,5,0,True,True,2020-08-05 16:14:17+00:00,37,0,0,,,2020-08-05 18:24:45,2020
32,11,True,39,active,False,12,0,True,True,2020-08-05 18:16:09+00:00,39,0,0,,,2020-08-05 18:24:45,2020
33,0,True,40,active,False,18,0,True,True,2020-08-05 18:15:18+00:00,40,0,1,,,2020-08-05 18:24:45,2020
34,5,True,41,active,True,22,0,True,True,2020-08-05 17:20:37+00:00,41,0,0,,,2020-08-05 18:24:45,2020
35,6,True,42,active,False,16,0,True,True,2020-08-05 18:18:12+00:00,42,0,1,,,2020-08-05 18:24:45,2020
36,11,True,43,active,True,4,0,True,True,2020-08-05 18:03:51+00:00,43,0,0,,,2020-08-05 18:24:45,2020
37,12,True,44,active,False,11,0,True,True,2020-08-05 17:33:25+00:00,44,0,0,,,2020-08-05 18:24:45,2020
38,4,True,46,active,False,15,0,True,True,2020-08-05 18:24:10+00:00,46,0,0,,,2020-08-05 18:24:45,2020
39,0,True,47,active,True,19,0,True,True,2020-08-05 18:14:07+00:00,47,0,0,,,2020-08-05 18:24:45,2020
40,13,True,48,active,False,6,0,True,True,2020-08-05 18:07:13+00:00,48,0,0,,,2020-08-05 18:24:45,2020
41,16,True,49,active,False,1,0,True,True,2020-08-05 18:04:52+00:00,49,0,1,,,2020-08-05 18:24:45,2020
42,13,True,50,active,True,1,0,True,True,2020-08-05 17:40:54+00:00,50,0,1,,,2020-08-05 18:24:45,2020
43,3,True,51,active,False,12,0,True,True,2020-08-05 18:18:24+00:00,51,0,0,,,2020-08-05 18:24:45,2020
44,2,True,52,active,True,21,0,True,True,2020-08-05 18:20:12+00:00,52,0,0,,,2020-08-05 18:24:45,2020
45,7,True,53,active,False,12,0,True,True,2020-08-05 18:24:37+00:00,53,0,0,,,2020-08-05 18:24:45,2020
46,11,True,54,active,False,4,0,True,True,2020-08-05 18:18:36+00:00,54,0,0,,,2020-08-05 18:24:45,2020
47,12,True,55,active,False,1,0,True,True,2020-08-05 18:24:38+00:00,55,0,2,,,2020-08-05 18:24:45,2020
48,4,True,56,active,True,14,0,True,True,2020-08-05 17:20:11+00:00,56,0,0,,,2020-08-05 18:24:45,2020
49,0,True,57,active,True,13,0,True,True,2020-08-05 18:22:22+00:00,57,0,1,,,2020-08-05 18:24:45,2020
50,5,True,58,active,True,14,0,True,True,2020-08-05 18:16:07+00:00,58,0,0,,,2020-08-05 18:24:45,2020
51,9,True,59,active,True,10,0,True,True,2020-08-05 15:59:17+00:00,59,0,0,,,2020-08-05 18:24:45,2020
52,7,True,60,active,False,12,0,True,True,2020-08-05 18:16:48+00:00,60,0,0,"{'off_dock_count': 33, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 40, 'region': 'BOS', 'valet_revision': 67, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-05 18:24:45,2020
53,14,True,61,active,False,4,0,True,True,2020-08-05 18:04:34+00:00,61,0,1,,,2020-08-05 18:24:45,2020
54,1,True,63,active,False,14,0,True,True,2020-08-05 18:02:55+00:00,63,0,0,,,2020-08-05 18:24:45,2020
55,4,True,64,active,False,15,0,True,True,2020-08-05 18:17:14+00:00,64,0,0,,,2020-08-05 18:24:45,2020
56,4,True,65,active,False,18,0,True,True,2020-08-05 16:53:26+00:00,65,0,1,,,2020-08-05 18:24:45,2020
57,1,True,66,active,False,14,0,True,True,2020-08-05 18:20:44+00:00,66,0,0,,,2020-08-05 18:24:45,2020
58,11,True,67,active,True,16,0,True,True,2020-08-05 18:24:33+00:00,67,0,0,,,2020-08-05 18:24:45,2020
59,12,True,68,active,True,7,0,True,True,2020-08-05 18:18:43+00:00,68,0,0,,,2020-08-05 18:24:45,2020
60,11,True,69,active,True,8,0,True,True,2020-08-05 18:19:43+00:00,69,0,0,,,2020-08-05 18:24:45,2020
