,eightd_has_available_keys,is_renting,is_returning,num_ebikes_available,station_status,num_bikes_disabled,station_id,num_docks_disabled,is_installed,last_reported,num_docks_available,legacy_id,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,False,True,True,0,active,1,3,0,True,2020-08-13 22:49:36+00:00,13,3,1,,,2020-08-13 23:00:15,2020
1,False,True,True,0,active,0,4,0,True,2020-08-13 22:52:52+00:00,3,4,16,,,2020-08-13 23:00:15,2020
2,False,True,True,0,active,0,5,0,True,2020-08-13 22:59:21+00:00,11,5,4,,,2020-08-13 23:00:15,2020
3,False,True,True,0,active,1,6,0,True,2020-08-13 22:51:13+00:00,14,6,0,,,2020-08-13 23:00:15,2020
4,False,True,True,0,active,0,7,0,True,2020-08-13 22:51:37+00:00,13,7,2,,,2020-08-13 23:00:15,2020
5,False,True,True,0,active,0,8,0,True,2020-08-13 22:54:30+00:00,14,8,5,,,2020-08-13 23:00:15,2020
6,False,True,True,0,active,1,9,0,True,2020-08-13 22:51:47+00:00,10,9,4,,,2020-08-13 23:00:15,2020
7,False,True,True,0,active,2,10,0,True,2020-08-13 22:53:54+00:00,4,10,5,,,2020-08-13 23:00:15,2020
8,False,True,True,0,active,0,11,0,True,2020-08-13 22:54:02+00:00,15,11,0,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 50, 'active': True, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 87, 'region': 'BOS', 'off_dock_count': 0, 'dock_blocked_count': 0}",2020-08-13 23:00:15,2020
9,True,True,True,0,active,0,12,0,True,2020-08-13 22:49:30+00:00,9,12,9,,,2020-08-13 23:00:15,2020
10,False,True,True,0,active,0,13,0,True,2020-08-13 22:59:58+00:00,10,13,9,,,2020-08-13 23:00:15,2020
11,False,True,True,0,active,0,14,0,True,2020-08-13 22:50:22+00:00,25,14,0,,,2020-08-13 23:00:15,2020
12,False,True,True,0,active,0,15,0,True,2020-08-13 22:46:49+00:00,6,15,9,,,2020-08-13 23:00:15,2020
13,True,True,True,0,active,0,16,0,True,2020-08-13 22:51:46+00:00,1,16,18,,,2020-08-13 23:00:15,2020
14,False,True,True,0,active,1,17,0,True,2020-08-13 22:49:49+00:00,11,17,3,,,2020-08-13 23:00:15,2020
15,False,True,True,0,active,1,19,0,True,2020-08-13 22:51:54+00:00,11,19,3,,,2020-08-13 23:00:15,2020
16,True,True,True,0,active,0,20,0,True,2020-08-13 22:59:16+00:00,5,20,18,,,2020-08-13 23:00:15,2020
17,True,True,True,0,active,0,21,0,True,2020-08-13 22:56:08+00:00,15,21,3,,,2020-08-13 23:00:15,2020
18,True,True,True,0,active,0,22,0,True,2020-08-13 22:59:31+00:00,40,22,7,,,2020-08-13 23:00:15,2020
19,False,True,True,0,active,0,23,0,True,2020-08-13 22:30:30+00:00,21,23,0,,,2020-08-13 23:00:15,2020
20,False,True,True,0,active,1,24,0,True,2020-08-13 22:55:25+00:00,5,24,13,,,2020-08-13 23:00:15,2020
21,False,True,True,0,active,0,25,0,True,2020-08-13 22:59:35+00:00,5,25,10,,,2020-08-13 23:00:15,2020
22,False,True,True,0,active,1,26,0,True,2020-08-13 22:56:08+00:00,8,26,6,,,2020-08-13 23:00:15,2020
23,False,True,True,0,active,1,27,0,True,2020-08-13 22:55:02+00:00,11,27,11,,,2020-08-13 23:00:15,2020
24,False,True,True,0,active,0,29,0,True,2020-08-13 22:23:51+00:00,10,29,5,,,2020-08-13 23:00:15,2020
25,False,True,True,0,active,1,30,0,True,2020-08-13 22:53:31+00:00,14,30,0,,,2020-08-13 23:00:15,2020
26,True,True,True,0,active,0,31,0,True,2020-08-13 22:42:28+00:00,16,31,3,,,2020-08-13 23:00:15,2020
27,False,True,True,0,active,0,32,0,True,2020-08-13 22:59:23+00:00,9,32,6,,,2020-08-13 23:00:15,2020
28,False,True,True,0,active,0,33,0,True,2020-08-13 22:56:49+00:00,20,33,7,,,2020-08-13 23:00:15,2020
29,False,True,True,0,active,0,35,0,True,2020-08-13 22:54:57+00:00,11,35,12,,,2020-08-13 23:00:15,2020
30,True,True,True,0,active,0,36,0,True,2020-08-13 22:58:53+00:00,26,36,7,,,2020-08-13 23:00:15,2020
31,True,True,True,0,active,0,37,0,True,2020-08-13 21:53:32+00:00,13,37,2,,,2020-08-13 23:00:15,2020
32,False,True,True,0,active,0,39,0,True,2020-08-13 22:51:18+00:00,15,39,8,,,2020-08-13 23:00:15,2020
33,False,True,True,0,active,0,40,0,True,2020-08-13 22:56:32+00:00,5,40,14,,,2020-08-13 23:00:15,2020
34,True,True,True,0,active,0,41,0,True,2020-08-13 22:59:47+00:00,17,41,10,,,2020-08-13 23:00:15,2020
35,False,True,True,0,active,2,42,0,True,2020-08-13 22:56:30+00:00,18,42,3,,,2020-08-13 23:00:15,2020
36,True,True,True,0,active,1,43,0,True,2020-08-13 22:46:44+00:00,6,43,8,,,2020-08-13 23:00:15,2020
37,False,True,True,0,active,0,44,0,True,2020-08-13 22:44:52+00:00,23,44,0,,,2020-08-13 23:00:15,2020
38,False,True,True,0,active,0,46,0,True,2020-08-13 22:59:53+00:00,14,46,5,,,2020-08-13 23:00:15,2020
39,True,True,True,0,active,3,47,0,True,2020-08-13 22:50:55+00:00,1,47,15,,,2020-08-13 23:00:15,2020
40,False,True,True,0,active,0,48,0,True,2020-08-13 22:41:56+00:00,12,48,7,,,2020-08-13 23:00:15,2020
41,False,True,True,0,active,0,49,0,True,2020-08-13 22:51:30+00:00,14,49,4,,,2020-08-13 23:00:15,2020
42,True,True,True,0,active,0,50,0,True,2020-08-13 22:28:12+00:00,15,50,0,,,2020-08-13 23:00:15,2020
43,False,True,True,0,active,0,51,0,True,2020-08-13 22:48:44+00:00,10,51,5,,,2020-08-13 23:00:15,2020
44,True,True,True,0,active,0,52,0,True,2020-08-13 22:58:53+00:00,12,52,11,,,2020-08-13 23:00:15,2020
45,False,True,True,0,active,1,53,0,True,2020-08-13 22:59:17+00:00,1,53,17,,,2020-08-13 23:00:15,2020
46,False,True,True,0,active,1,54,0,True,2020-08-13 22:55:00+00:00,5,54,9,,,2020-08-13 23:00:15,2020
47,False,True,True,0,active,1,55,0,True,2020-08-13 22:48:24+00:00,5,55,9,,,2020-08-13 23:00:15,2020
48,True,True,True,0,active,1,56,0,True,2020-08-13 22:33:13+00:00,14,56,3,,,2020-08-13 23:00:15,2020
49,True,True,True,0,active,1,57,0,True,2020-08-13 22:55:34+00:00,2,57,11,,,2020-08-13 23:00:15,2020
50,True,True,True,0,active,1,58,0,True,2020-08-13 22:58:41+00:00,6,58,12,,,2020-08-13 23:00:15,2020
51,True,True,True,0,active,0,59,0,True,2020-08-13 22:53:08+00:00,5,59,14,,,2020-08-13 23:00:15,2020
52,False,True,True,0,active,0,60,0,True,2020-08-13 22:57:27+00:00,16,60,3,,,2020-08-13 23:00:15,2020
53,False,True,True,0,active,0,61,0,True,2020-08-13 22:59:06+00:00,12,61,7,,,2020-08-13 23:00:15,2020
54,False,True,True,0,active,0,63,0,True,2020-08-13 21:27:25+00:00,10,63,5,,,2020-08-13 23:00:15,2020
55,False,True,True,0,active,2,64,0,True,2020-08-13 22:54:58+00:00,8,64,9,,,2020-08-13 23:00:15,2020
56,False,True,True,0,active,0,65,0,True,2020-08-13 22:45:34+00:00,18,65,5,,,2020-08-13 23:00:15,2020
57,False,True,True,0,active,1,66,0,True,2020-08-13 22:58:33+00:00,12,66,2,,,2020-08-13 23:00:15,2020
58,True,True,True,0,active,4,67,0,True,2020-08-13 22:58:54+00:00,16,67,7,,,2020-08-13 23:00:15,2020
59,True,True,True,0,active,1,68,0,True,2020-08-13 22:59:55+00:00,4,68,14,,,2020-08-13 23:00:15,2020
60,True,True,True,0,active,0,69,0,True,2020-08-13 22:57:46+00:00,9,69,10,,,2020-08-13 23:00:15,2020
61,False,True,True,0,active,0,70,0,True,2020-08-13 22:57:17+00:00,8,70,15,,,2020-08-13 23:00:15,2020
62,False,True,True,0,active,1,71,0,True,2020-08-13 22:46:34+00:00,4,71,18,,,2020-08-13 23:00:15,2020
63,False,True,True,0,active,0,72,0,True,2020-08-13 22:53:55+00:00,4,72,19,,,2020-08-13 23:00:15,2020
64,False,True,True,0,active,1,73,0,True,2020-08-13 23:00:06+00:00,8,73,6,,,2020-08-13 23:00:15,2020
65,True,True,True,0,active,1,74,0,True,2020-08-13 22:57:02+00:00,5,74,13,,,2020-08-13 23:00:15,2020
66,False,True,True,0,active,0,75,0,True,2020-08-13 22:59:23+00:00,10,75,5,,,2020-08-13 23:00:15,2020
67,False,True,True,0,active,1,76,0,True,2020-08-13 22:49:44+00:00,14,76,2,,,2020-08-13 23:00:15,2020
68,False,True,True,0,active,1,77,0,True,2020-08-13 22:53:15+00:00,6,77,8,,,2020-08-13 23:00:15,2020
69,False,True,True,0,active,0,78,0,True,2020-08-13 22:55:19+00:00,6,78,13,,,2020-08-13 23:00:15,2020
70,False,True,True,0,active,3,79,0,True,2020-08-13 22:52:50+00:00,8,79,8,,,2020-08-13 23:00:15,2020
71,False,True,True,0,active,2,80,0,True,2020-08-13 22:59:00+00:00,30,80,3,,,2020-08-13 23:00:15,2020
72,False,True,True,0,active,2,81,0,True,2020-08-13 22:59:56+00:00,5,81,12,,,2020-08-13 23:00:15,2020
73,False,True,True,0,active,0,82,0,True,2020-08-13 22:42:09+00:00,13,82,2,,,2020-08-13 23:00:15,2020
74,False,True,True,0,active,0,84,0,True,2020-08-13 22:53:12+00:00,8,84,7,,,2020-08-13 23:00:15,2020
75,False,True,True,0,active,0,85,0,True,2020-08-13 22:48:35+00:00,17,85,2,,,2020-08-13 23:00:15,2020
76,False,True,True,0,active,0,86,0,True,2020-08-13 22:57:25+00:00,5,86,14,,,2020-08-13 23:00:15,2020
77,False,True,True,0,active,0,87,0,True,2020-08-13 22:58:59+00:00,4,87,11,,,2020-08-13 23:00:15,2020
78,False,True,True,0,active,0,89,0,True,2020-08-13 22:48:37+00:00,7,89,12,,,2020-08-13 23:00:15,2020
79,False,True,True,0,active,1,90,0,True,2020-08-13 22:52:53+00:00,4,90,14,,,2020-08-13 23:00:15,2020
80,False,True,True,0,active,0,91,0,True,2020-08-13 22:44:43+00:00,19,91,0,,,2020-08-13 23:00:15,2020
81,False,True,True,0,active,0,92,0,True,2020-08-13 22:29:42+00:00,10,92,9,,,2020-08-13 23:00:15,2020
82,False,True,True,0,active,0,93,0,True,2020-08-13 22:16:27+00:00,3,93,12,,,2020-08-13 23:00:15,2020
83,False,True,True,0,active,0,94,0,True,2020-08-13 22:48:47+00:00,10,94,1,,,2020-08-13 23:00:15,2020
84,False,True,True,0,active,2,95,0,True,2020-08-13 23:00:00+00:00,4,95,9,,,2020-08-13 23:00:15,2020
85,False,True,True,0,active,0,96,0,True,2020-08-13 22:57:15+00:00,6,96,13,,,2020-08-13 23:00:15,2020
86,False,True,True,0,active,1,97,0,True,2020-08-13 22:57:37+00:00,9,97,9,,,2020-08-13 23:00:15,2020
87,False,True,True,0,active,0,98,0,True,2020-08-13 22:56:22+00:00,18,98,5,,,2020-08-13 23:00:15,2020
88,False,True,True,0,active,0,99,0,True,2020-08-13 22:55:59+00:00,5,99,10,,,2020-08-13 23:00:15,2020
89,True,True,True,0,active,2,100,0,True,2020-08-13 22:53:39+00:00,8,100,15,,,2020-08-13 23:00:15,2020
90,False,True,True,0,active,0,101,0,True,2020-08-13 22:52:42+00:00,1,101,14,,,2020-08-13 23:00:15,2020
91,False,True,True,0,active,0,102,0,True,2020-08-13 22:57:22+00:00,6,102,9,,,2020-08-13 23:00:15,2020
92,False,True,True,0,active,0,103,0,True,2020-08-13 22:52:20+00:00,9,103,6,,,2020-08-13 23:00:15,2020
93,False,True,True,0,active,0,104,0,True,2020-08-13 22:58:16+00:00,12,104,7,,,2020-08-13 23:00:15,2020
94,False,True,True,0,active,0,105,0,True,2020-08-13 22:58:55+00:00,17,105,2,,,2020-08-13 23:00:15,2020
95,False,True,True,0,active,1,106,0,True,2020-08-13 20:48:01+00:00,13,106,1,,,2020-08-13 23:00:15,2020
96,False,True,True,0,active,0,107,0,True,2020-08-13 22:58:36+00:00,18,107,1,,,2020-08-13 23:00:15,2020
97,False,True,True,0,active,0,108,0,True,2020-08-13 22:41:48+00:00,13,108,4,,,2020-08-13 23:00:15,2020
98,False,True,True,0,active,0,109,0,True,2020-08-13 22:42:01+00:00,35,109,0,,,2020-08-13 23:00:15,2020
99,False,True,True,0,active,0,110,0,True,2020-08-13 22:38:22+00:00,13,110,2,,,2020-08-13 23:00:15,2020
100,False,True,True,0,active,0,111,0,True,2020-08-13 20:59:12+00:00,10,111,5,,,2020-08-13 23:00:15,2020
101,False,True,True,0,active,0,112,0,True,2020-08-13 22:41:07+00:00,6,112,9,,,2020-08-13 23:00:15,2020
102,False,True,True,0,active,0,113,0,True,2020-08-13 22:27:28+00:00,8,113,7,,,2020-08-13 23:00:15,2020
103,False,True,True,0,active,1,114,0,True,2020-08-13 22:59:04+00:00,13,114,1,,,2020-08-13 23:00:15,2020
104,False,True,True,0,active,3,115,0,True,2020-08-13 22:58:28+00:00,8,115,8,,,2020-08-13 23:00:15,2020
105,False,True,True,0,active,0,116,0,True,2020-08-13 22:58:47+00:00,9,116,14,,,2020-08-13 23:00:15,2020
106,False,True,True,0,active,0,117,0,True,2020-08-13 22:20:12+00:00,19,117,0,,,2020-08-13 23:00:15,2020
107,False,True,True,0,active,1,118,0,True,2020-08-13 22:55:39+00:00,7,118,11,,,2020-08-13 23:00:15,2020
108,False,True,True,0,active,0,119,0,True,2020-08-13 22:54:54+00:00,4,119,11,,,2020-08-13 23:00:15,2020
109,False,True,True,0,active,0,120,0,True,2020-08-13 22:59:08+00:00,8,120,7,,,2020-08-13 23:00:15,2020
110,False,True,True,0,active,0,121,0,True,2020-08-13 22:58:19+00:00,7,121,10,,,2020-08-13 23:00:15,2020
111,False,True,True,0,active,0,122,0,True,2020-08-13 22:55:09+00:00,7,122,8,,,2020-08-13 23:00:15,2020
112,False,True,True,0,active,1,124,0,True,2020-08-13 21:45:03+00:00,9,124,5,,,2020-08-13 23:00:15,2020
113,False,True,True,0,active,1,125,0,True,2020-08-13 22:53:22+00:00,12,125,2,,,2020-08-13 23:00:15,2020
114,False,True,True,0,active,1,126,0,True,2020-08-13 21:05:38+00:00,6,126,8,,,2020-08-13 23:00:15,2020
115,False,True,True,0,active,0,128,0,True,2020-08-13 22:52:11+00:00,8,128,11,,,2020-08-13 23:00:15,2020
116,False,True,True,0,active,0,129,0,True,2020-08-13 22:47:19+00:00,1,129,18,,,2020-08-13 23:00:15,2020
117,False,True,True,0,active,0,130,0,True,2020-08-13 22:33:04+00:00,7,130,8,,,2020-08-13 23:00:15,2020
118,False,True,True,0,active,2,131,0,True,2020-08-13 22:48:48+00:00,10,131,6,,,2020-08-13 23:00:15,2020
119,False,True,True,0,active,0,133,0,True,2020-08-13 22:44:19+00:00,15,133,8,,,2020-08-13 23:00:15,2020
120,False,True,True,0,active,0,135,0,True,2020-08-13 20:55:32+00:00,16,135,1,,,2020-08-13 23:00:15,2020
