,station_id,is_renting,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,last_reported,eightd_active_station_services,num_docks_disabled,is_returning,valet,legacy_id,is_installed,num_bikes_available,num_docks_available,station_status,timestamp_of_data_read_request,year_station_last_reported
0,296,True,0,1,False,2020-08-02 21:04:40+00:00,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'off_dock_count': 0, 'active': True, 'dock_blocked_count': 0, 'valet_revision': 3, 'region': 'BOS'}",296,True,13,9,active,2020-08-02 21:11:30,2020
1,3,True,0,2,True,2020-08-02 20:26:19+00:00,,0,True,,3,True,7,6,active,2020-08-02 21:11:30,2020
2,4,True,0,0,False,2020-08-02 21:08:57+00:00,,0,True,,4,True,11,8,active,2020-08-02 21:11:30,2020
3,5,True,0,0,False,2020-08-02 20:56:11+00:00,,0,True,,5,True,2,13,active,2020-08-02 21:11:30,2020
4,6,True,0,0,False,2020-08-02 21:03:46+00:00,,0,True,,6,True,10,5,active,2020-08-02 21:11:30,2020
5,7,True,0,0,False,2020-08-02 20:58:37+00:00,,0,True,,7,True,6,9,active,2020-08-02 21:11:30,2020
6,8,True,0,3,False,2020-08-02 20:50:07+00:00,,0,True,,8,True,10,6,active,2020-08-02 21:11:30,2020
7,9,True,0,0,False,2020-08-02 20:28:15+00:00,,0,True,,9,True,7,8,active,2020-08-02 21:11:30,2020
8,10,True,0,1,False,2020-08-02 20:59:28+00:00,,0,True,,10,True,1,9,active,2020-08-02 21:11:30,2020
9,11,True,0,3,False,2020-08-02 21:05:15+00:00,,0,True,,11,True,11,1,active,2020-08-02 21:11:30,2020
10,12,True,0,0,True,2020-08-02 21:06:11+00:00,,0,True,,12,True,2,16,active,2020-08-02 21:11:30,2020
11,13,True,0,0,False,2020-08-02 21:09:15+00:00,,0,True,,13,True,9,10,active,2020-08-02 21:11:30,2020
12,14,True,0,1,False,2020-08-02 21:01:16+00:00,,0,True,,14,True,22,2,active,2020-08-02 21:11:30,2020
13,15,True,0,0,False,2020-08-02 21:03:51+00:00,,0,True,,15,True,9,6,active,2020-08-02 21:11:30,2020
14,16,True,0,0,True,2020-08-02 20:57:15+00:00,,0,True,,16,True,12,7,active,2020-08-02 21:11:30,2020
15,17,True,0,1,False,2020-08-02 21:07:47+00:00,,0,True,,17,True,8,6,active,2020-08-02 21:11:30,2020
16,19,True,0,0,False,2020-08-02 20:57:45+00:00,,0,True,,19,True,0,15,active,2020-08-02 21:11:30,2020
17,20,True,0,0,True,2020-08-02 21:02:01+00:00,,0,True,,20,True,12,11,active,2020-08-02 21:11:30,2020
18,21,True,0,0,True,2020-08-02 21:11:01+00:00,,0,True,,21,True,11,7,active,2020-08-02 21:11:30,2020
19,22,True,0,0,True,2020-08-02 21:07:44+00:00,,0,True,,22,True,11,36,active,2020-08-02 21:11:30,2020
20,23,True,0,0,True,2020-08-02 21:05:40+00:00,,0,True,,23,True,4,17,active,2020-08-02 21:11:30,2020
21,24,True,0,1,False,2020-08-02 21:08:12+00:00,,0,True,,24,True,16,2,active,2020-08-02 21:11:30,2020
22,25,True,0,2,False,2020-08-02 20:46:23+00:00,,0,True,,25,True,5,8,active,2020-08-02 21:11:30,2020
23,26,True,0,0,False,2020-08-02 21:03:08+00:00,,0,True,,26,True,0,15,active,2020-08-02 21:11:30,2020
24,27,True,0,2,False,2020-08-02 21:07:27+00:00,,0,True,,27,True,6,15,active,2020-08-02 21:11:30,2020
25,29,True,0,0,False,2020-08-02 20:54:08+00:00,,0,True,,29,True,6,9,active,2020-08-02 21:11:30,2020
26,30,True,0,3,False,2020-08-02 21:06:34+00:00,,0,True,,30,True,0,12,active,2020-08-02 21:11:30,2020
27,31,True,0,0,True,2020-08-02 21:10:41+00:00,,0,True,,31,True,4,15,active,2020-08-02 21:11:30,2020
28,32,True,0,3,False,2020-08-02 21:11:22+00:00,,0,True,,32,True,8,4,active,2020-08-02 21:11:30,2020
29,33,True,0,1,False,2020-08-02 20:55:59+00:00,,0,True,,33,True,0,26,active,2020-08-02 21:11:30,2020
30,35,True,0,0,False,2020-08-02 20:31:59+00:00,,0,True,,35,True,3,20,active,2020-08-02 21:11:30,2020
31,36,True,0,0,True,2020-08-02 20:48:22+00:00,,0,True,,36,True,15,18,active,2020-08-02 21:11:30,2020
32,37,True,0,0,True,2020-08-02 20:10:59+00:00,,0,True,,37,True,8,7,active,2020-08-02 21:11:30,2020
33,39,True,0,1,False,2020-08-02 21:09:24+00:00,,0,True,,39,True,7,15,active,2020-08-02 21:11:30,2020
34,40,True,0,3,False,2020-08-02 21:06:14+00:00,,0,True,,40,True,11,5,active,2020-08-02 21:11:30,2020
35,41,True,0,5,True,2020-08-02 21:03:45+00:00,,0,True,,41,True,9,13,active,2020-08-02 21:11:30,2020
36,42,True,0,1,False,2020-08-02 20:56:20+00:00,,0,True,,42,True,4,18,active,2020-08-02 21:11:30,2020
37,43,True,0,0,True,2020-08-02 20:41:12+00:00,,0,True,,43,True,14,1,active,2020-08-02 21:11:30,2020
