,num_bikes_disabled,is_returning,is_renting,eightd_has_available_keys,num_docks_disabled,is_installed,num_ebikes_available,last_reported,station_status,num_docks_available,legacy_id,num_bikes_available,station_id,timestamp_of_data_read_request,year_station_last_reported
225,0,True,True,False,0,True,0,2020-08-12 00:06:23+00:00,active,0,334,19,334,2020-08-12 02:50:00,2020
226,0,True,True,False,0,True,0,2020-08-12 02:33:05+00:00,active,5,335,14,335,2020-08-12 02:50:00,2020
227,0,True,True,False,0,True,0,2020-08-12 01:29:28+00:00,active,7,336,8,336,2020-08-12 02:50:00,2020
228,0,True,True,False,0,True,0,2020-08-12 00:56:55+00:00,active,1,337,14,337,2020-08-12 02:50:00,2020
229,0,True,True,False,0,True,0,2020-08-12 02:31:27+00:00,active,5,338,10,338,2020-08-12 02:50:00,2020
230,0,True,True,False,0,True,0,2020-08-12 02:24:27+00:00,active,1,339,14,339,2020-08-12 02:50:00,2020
231,0,True,True,False,0,True,0,2020-08-11 11:04:47+00:00,active,1,340,18,340,2020-08-12 02:50:00,2020
232,1,True,True,True,0,True,0,2020-08-11 23:05:02+00:00,active,7,341,7,341,2020-08-12 02:50:00,2020
233,0,True,True,False,0,True,0,2020-08-12 02:46:31+00:00,active,1,342,14,342,2020-08-12 02:50:00,2020
234,1,True,True,False,0,True,0,2020-08-11 19:40:13+00:00,active,10,343,4,343,2020-08-12 02:50:00,2020
235,0,True,True,False,0,True,0,2020-08-12 02:42:58+00:00,active,11,344,8,344,2020-08-12 02:50:00,2020
236,0,True,True,False,0,True,0,2020-08-12 01:45:31+00:00,active,16,345,3,345,2020-08-12 02:50:00,2020
237,0,True,True,False,0,True,0,2020-08-12 00:50:36+00:00,active,5,346,10,346,2020-08-12 02:50:00,2020
238,0,True,True,False,0,True,0,2020-08-12 02:33:19+00:00,active,3,347,12,347,2020-08-12 02:50:00,2020
239,1,True,True,False,0,True,0,2020-08-12 02:06:18+00:00,active,11,348,3,348,2020-08-12 02:50:00,2020
240,1,True,True,True,0,True,0,2020-08-12 01:32:30+00:00,active,9,349,7,349,2020-08-12 02:50:00,2020
241,0,True,True,False,0,True,0,2020-08-11 21:31:36+00:00,active,5,350,12,350,2020-08-12 02:50:00,2020
242,0,True,True,False,0,True,0,2020-08-12 00:05:59+00:00,active,11,351,4,351,2020-08-12 02:50:00,2020
243,0,True,True,False,0,True,0,2020-08-12 01:45:07+00:00,active,2,352,13,352,2020-08-12 02:50:00,2020
244,1,True,True,True,0,True,0,2020-08-12 02:04:38+00:00,active,7,353,7,353,2020-08-12 02:50:00,2020
245,1,True,True,False,0,True,0,2020-08-12 00:56:57+00:00,active,11,354,3,354,2020-08-12 02:50:00,2020
246,0,True,True,False,0,True,0,2020-08-12 00:55:05+00:00,active,1,355,16,355,2020-08-12 02:50:00,2020
247,0,True,True,False,0,True,0,2020-08-12 02:29:52+00:00,active,23,356,0,356,2020-08-12 02:50:00,2020
248,0,True,True,False,0,True,0,2020-08-12 02:24:33+00:00,active,11,357,4,357,2020-08-12 02:50:00,2020
249,0,True,True,False,0,True,0,2020-08-12 00:43:25+00:00,active,4,358,15,358,2020-08-12 02:50:00,2020
250,0,True,True,False,0,True,0,2020-08-12 02:23:50+00:00,active,7,359,8,359,2020-08-12 02:50:00,2020
251,0,True,True,False,0,True,0,2020-08-12 01:38:11+00:00,active,13,360,2,360,2020-08-12 02:50:00,2020
252,0,True,True,False,0,True,0,2020-08-12 02:24:40+00:00,active,13,361,6,361,2020-08-12 02:50:00,2020
253,0,True,True,False,0,True,0,2020-08-12 00:51:16+00:00,active,3,362,16,362,2020-08-12 02:50:00,2020
254,0,True,True,False,0,True,0,2020-08-12 02:10:27+00:00,active,9,363,10,363,2020-08-12 02:50:00,2020
255,1,True,True,False,0,True,0,2020-08-12 02:28:54+00:00,active,8,364,10,364,2020-08-12 02:50:00,2020
256,0,True,True,False,0,True,0,2020-08-12 00:59:33+00:00,active,18,365,1,365,2020-08-12 02:50:00,2020
257,0,True,True,False,0,True,0,2020-08-12 01:13:19+00:00,active,12,366,3,366,2020-08-12 02:50:00,2020
258,1,True,True,False,0,True,0,2020-08-11 23:18:21+00:00,active,4,367,14,367,2020-08-12 02:50:00,2020
259,1,True,True,False,0,False,0,2020-08-11 03:15:31+00:00,out_of_service,5,368,9,368,2020-08-12 02:50:00,2020
260,0,True,True,False,0,True,0,2020-08-12 01:55:46+00:00,active,0,369,15,369,2020-08-12 02:50:00,2020
261,0,True,True,False,0,True,0,2020-08-12 02:49:46+00:00,active,17,370,2,370,2020-08-12 02:50:00,2020
262,1,True,True,False,0,True,0,2020-08-12 00:04:31+00:00,active,8,371,10,371,2020-08-12 02:50:00,2020
263,0,True,True,False,0,True,0,2020-08-12 02:37:23+00:00,active,7,372,12,372,2020-08-12 02:50:00,2020
264,0,True,True,False,0,True,0,2020-08-11 14:49:40+00:00,active,7,373,8,373,2020-08-12 02:50:00,2020
265,0,True,True,False,0,True,0,2020-08-12 02:35:58+00:00,active,17,374,2,374,2020-08-12 02:50:00,2020
266,0,True,True,False,0,True,0,2020-08-12 00:40:59+00:00,active,0,376,15,376,2020-08-12 02:50:00,2020
267,0,True,True,False,0,True,0,2020-08-12 02:40:22+00:00,active,7,377,12,377,2020-08-12 02:50:00,2020
268,1,True,True,False,0,True,0,2020-08-12 02:38:05+00:00,active,8,378,10,378,2020-08-12 02:50:00,2020
269,0,True,True,False,0,True,0,2020-08-12 02:49:48+00:00,active,4,379,11,379,2020-08-12 02:50:00,2020
270,0,True,True,False,0,True,0,2020-08-12 01:43:15+00:00,active,18,380,0,380,2020-08-12 02:50:00,2020
271,0,True,True,False,0,True,0,2020-08-12 02:37:10+00:00,active,7,381,12,381,2020-08-12 02:50:00,2020
272,0,True,True,True,0,True,0,2020-08-12 01:40:09+00:00,active,13,384,6,384,2020-08-12 02:50:00,2020
273,0,True,True,False,1,True,0,2020-08-12 00:52:27+00:00,active,12,385,2,385,2020-08-12 02:50:00,2020
274,1,True,True,False,0,True,0,2020-08-12 02:47:36+00:00,active,8,386,10,386,2020-08-12 02:50:00,2020
275,1,True,True,False,0,True,0,2020-08-12 00:48:24+00:00,active,1,387,13,387,2020-08-12 02:50:00,2020
276,0,True,True,False,0,True,0,2020-08-11 12:55:44+00:00,active,7,388,4,388,2020-08-12 02:50:00,2020
277,0,True,True,False,0,True,0,2020-08-11 23:14:43+00:00,active,2,389,12,389,2020-08-12 02:50:00,2020
278,0,True,True,False,0,True,0,2020-08-12 01:51:48+00:00,active,0,390,15,390,2020-08-12 02:50:00,2020
279,0,True,True,False,0,True,0,2020-08-12 00:18:58+00:00,active,1,391,14,391,2020-08-12 02:50:00,2020
280,0,True,True,False,0,True,0,2020-08-12 00:30:51+00:00,active,9,392,6,392,2020-08-12 02:50:00,2020
281,1,True,True,False,0,True,0,2020-08-11 23:06:15+00:00,active,8,393,6,393,2020-08-12 02:50:00,2020
282,0,True,True,False,0,True,0,2020-08-12 01:57:40+00:00,active,12,394,2,394,2020-08-12 02:50:00,2020
283,0,True,True,False,0,True,0,2020-08-12 02:37:34+00:00,active,4,395,11,395,2020-08-12 02:50:00,2020
284,0,True,True,False,0,True,0,2020-08-11 08:51:51+00:00,active,3,396,12,396,2020-08-12 02:50:00,2020
285,0,True,True,False,0,True,0,2020-08-12 02:35:23+00:00,active,9,397,6,397,2020-08-12 02:50:00,2020
286,0,True,True,False,0,True,0,2020-08-12 01:19:56+00:00,active,13,398,6,398,2020-08-12 02:50:00,2020
287,0,True,True,False,0,True,0,2020-08-12 00:55:20+00:00,active,11,399,4,399,2020-08-12 02:50:00,2020
288,0,True,True,False,0,True,0,2020-08-12 02:02:52+00:00,active,25,400,2,400,2020-08-12 02:50:00,2020
289,0,True,True,False,0,True,0,2020-08-12 01:08:39+00:00,active,13,401,2,401,2020-08-12 02:50:00,2020
290,0,True,True,False,0,True,0,2020-08-12 00:27:45+00:00,active,5,402,10,402,2020-08-12 02:50:00,2020
291,1,True,True,False,0,True,0,2020-08-12 02:48:15+00:00,active,2,403,12,403,2020-08-12 02:50:00,2020
292,0,True,True,False,0,True,0,2020-08-12 01:01:35+00:00,active,8,404,8,404,2020-08-12 02:50:00,2020
293,0,True,True,False,0,True,0,2020-08-12 01:38:17+00:00,active,15,405,4,405,2020-08-12 02:50:00,2020
294,0,True,True,False,0,True,0,2020-08-12 02:20:28+00:00,active,0,406,19,406,2020-08-12 02:50:00,2020
295,0,True,True,False,0,True,0,2020-08-12 02:12:34+00:00,active,17,407,2,407,2020-08-12 02:50:00,2020
296,0,True,True,False,0,True,0,2020-08-12 01:52:55+00:00,active,9,408,6,408,2020-08-12 02:50:00,2020
297,1,True,True,False,0,True,0,2020-08-12 02:40:17+00:00,active,1,409,17,409,2020-08-12 02:50:00,2020
298,0,True,True,False,0,True,0,2020-08-11 22:17:32+00:00,active,7,410,12,410,2020-08-12 02:50:00,2020
299,0,True,True,False,0,True,0,2020-08-11 22:45:08+00:00,active,9,411,6,411,2020-08-12 02:50:00,2020
300,0,True,True,False,0,True,0,2020-08-12 02:14:07+00:00,active,6,412,13,412,2020-08-12 02:50:00,2020
301,0,True,True,False,0,True,0,2020-08-12 02:44:17+00:00,active,3,413,16,413,2020-08-12 02:50:00,2020
302,0,True,True,False,0,True,0,2020-08-11 21:08:55+00:00,active,21,414,2,414,2020-08-12 02:50:00,2020
303,1,True,True,False,0,True,0,2020-08-12 02:39:50+00:00,active,8,415,10,415,2020-08-12 02:50:00,2020
304,0,True,True,False,0,True,0,2020-08-12 02:12:18+00:00,active,6,416,9,416,2020-08-12 02:50:00,2020
305,0,True,True,False,0,True,0,2020-08-12 02:12:35+00:00,active,0,417,19,417,2020-08-12 02:50:00,2020
306,0,True,True,False,0,True,0,2020-08-12 02:41:48+00:00,active,1,419,14,419,2020-08-12 02:50:00,2020
307,0,False,False,False,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,0,420,0,420,2020-08-12 02:50:00,1970
308,0,True,True,False,0,True,0,2020-08-12 00:08:01+00:00,active,5,421,14,421,2020-08-12 02:50:00,2020
309,0,True,True,False,0,True,0,2020-08-11 23:26:43+00:00,active,11,422,4,422,2020-08-12 02:50:00,2020
310,0,True,True,False,0,True,0,2020-08-11 22:59:38+00:00,active,19,423,0,423,2020-08-12 02:50:00,2020
311,0,True,True,False,0,True,0,2020-08-11 22:21:26+00:00,active,11,424,8,424,2020-08-12 02:50:00,2020
312,0,True,True,False,0,True,0,2020-08-12 01:59:14+00:00,active,11,425,5,425,2020-08-12 02:50:00,2020
313,0,True,True,False,0,True,0,2020-08-12 02:47:11+00:00,active,22,426,5,426,2020-08-12 02:50:00,2020
314,0,True,True,False,0,True,0,2020-08-11 20:45:35+00:00,active,12,427,7,427,2020-08-12 02:50:00,2020
315,0,True,True,False,0,True,0,2020-08-12 02:19:00+00:00,active,7,428,12,428,2020-08-12 02:50:00,2020
316,0,True,True,False,0,True,0,2020-08-11 23:48:20+00:00,active,4,430,15,430,2020-08-12 02:50:00,2020
317,0,True,True,False,0,True,0,2020-08-12 00:47:34+00:00,active,12,431,3,431,2020-08-12 02:50:00,2020
318,0,True,True,False,0,True,0,2020-08-11 21:53:01+00:00,active,11,432,8,432,2020-08-12 02:50:00,2020
319,0,True,True,False,0,True,0,2020-08-12 00:32:53+00:00,active,18,433,1,433,2020-08-12 02:50:00,2020
320,0,True,True,False,0,True,0,2020-08-10 08:56:28+00:00,active,19,434,0,434,2020-08-12 02:50:00,2020
321,0,True,True,False,0,True,0,2020-08-12 00:34:45+00:00,active,8,435,7,435,2020-08-12 02:50:00,2020
322,0,True,True,False,0,True,0,2020-08-12 01:53:37+00:00,active,9,436,6,436,2020-08-12 02:50:00,2020
323,2,True,True,False,0,True,0,2020-08-12 02:43:23+00:00,active,8,437,9,437,2020-08-12 02:50:00,2020
324,0,True,True,False,0,True,0,2020-08-12 02:22:56+00:00,active,6,440,11,440,2020-08-12 02:50:00,2020
325,1,True,True,False,0,True,0,2020-08-12 01:59:09+00:00,active,4,441,14,441,2020-08-12 02:50:00,2020
326,1,True,True,False,0,True,0,2020-08-12 01:33:07+00:00,active,3,442,11,442,2020-08-12 02:50:00,2020
327,0,True,True,False,0,True,0,2020-08-11 22:52:15+00:00,active,14,443,5,443,2020-08-12 02:50:00,2020
328,0,True,True,False,0,True,0,2020-08-12 02:33:33+00:00,active,11,445,8,445,2020-08-12 02:50:00,2020
329,0,True,True,False,0,True,0,2020-08-12 02:10:35+00:00,active,5,446,7,446,2020-08-12 02:50:00,2020
330,0,True,True,False,0,True,0,2020-08-12 00:25:14+00:00,active,14,447,5,447,2020-08-12 02:50:00,2020
331,0,True,True,False,0,True,0,2020-08-11 08:56:36+00:00,active,8,448,3,448,2020-08-12 02:50:00,2020
332,0,True,True,False,0,False,0,1970-01-02 00:00:00+00:00,out_of_service,0,449,0,449,2020-08-12 02:50:00,1970
333,0,True,True,False,0,True,0,2020-08-12 01:24:25+00:00,active,9,450,6,450,2020-08-12 02:50:00,2020
334,0,True,True,False,0,True,0,2020-08-12 02:44:26+00:00,active,5,451,10,451,2020-08-12 02:50:00,2020
335,0,True,True,False,0,True,0,2020-08-12 02:39:44+00:00,active,6,452,9,452,2020-08-12 02:50:00,2020
336,0,True,True,False,0,True,0,2020-08-12 01:28:21+00:00,active,7,453,8,453,2020-08-12 02:50:00,2020
337,1,True,True,False,0,True,0,2020-08-12 02:37:00+00:00,active,11,454,3,454,2020-08-12 02:50:00,2020
338,1,True,True,False,0,True,0,2020-08-12 01:06:09+00:00,active,7,455,4,455,2020-08-12 02:50:00,2020
339,1,True,True,False,0,True,0,2020-08-12 02:31:53+00:00,active,11,456,7,456,2020-08-12 02:50:00,2020
340,0,True,True,False,0,True,0,2020-08-12 01:38:40+00:00,active,8,457,3,457,2020-08-12 02:50:00,2020
341,0,True,True,False,0,True,0,2020-08-11 23:41:06+00:00,active,6,458,5,458,2020-08-12 02:50:00,2020
