,is_installed,num_docks_disabled,num_ebikes_available,eightd_has_available_keys,legacy_id,num_docks_available,num_bikes_available,station_id,num_bikes_disabled,last_reported,station_status,is_renting,is_returning,timestamp_of_data_read_request,year_station_last_reported
245,True,0,0,False,354,6,9,354,0,2020-08-09 01:03:36+00:00,active,True,True,2020-08-09 01:10:40,2020
246,True,0,0,False,355,0,17,355,0,2020-08-09 01:04:51+00:00,active,True,True,2020-08-09 01:10:40,2020
247,True,0,0,False,356,14,9,356,0,2020-08-09 00:52:20+00:00,active,True,True,2020-08-09 01:10:40,2020
248,True,0,0,False,357,8,7,357,0,2020-08-08 23:49:53+00:00,active,True,True,2020-08-09 01:10:40,2020
249,True,0,0,False,358,7,12,358,0,2020-08-09 00:39:27+00:00,active,True,True,2020-08-09 01:10:40,2020
250,True,0,0,False,359,12,3,359,0,2020-08-09 01:01:46+00:00,active,True,True,2020-08-09 01:10:40,2020
251,True,0,0,False,360,11,4,360,0,2020-08-09 01:00:59+00:00,active,True,True,2020-08-09 01:10:40,2020
252,True,0,0,False,361,12,7,361,0,2020-08-09 01:05:17+00:00,active,True,True,2020-08-09 01:10:40,2020
253,True,0,0,False,362,16,3,362,0,2020-08-09 00:45:17+00:00,active,True,True,2020-08-09 01:10:40,2020
254,True,0,0,False,363,10,8,363,1,2020-08-09 00:09:45+00:00,active,True,True,2020-08-09 01:10:40,2020
255,True,0,0,False,364,18,1,364,0,2020-08-09 01:01:36+00:00,active,True,True,2020-08-09 01:10:40,2020
256,True,0,0,False,365,16,3,365,0,2020-08-09 00:53:18+00:00,active,True,True,2020-08-09 01:10:40,2020
257,True,0,0,False,366,9,6,366,0,2020-08-09 00:59:19+00:00,active,True,True,2020-08-09 01:10:40,2020
258,True,0,0,False,367,1,18,367,0,2020-08-09 00:31:13+00:00,active,True,True,2020-08-09 01:10:40,2020
259,True,0,0,False,368,8,6,368,1,2020-08-08 23:41:47+00:00,active,True,True,2020-08-09 01:10:40,2020
260,True,0,0,False,369,2,11,369,2,2020-08-09 00:58:26+00:00,active,True,True,2020-08-09 01:10:40,2020
261,True,0,0,False,370,8,11,370,0,2020-08-09 01:10:16+00:00,active,True,True,2020-08-09 01:10:40,2020
262,True,0,0,False,371,5,14,371,0,2020-08-09 00:02:28+00:00,active,True,True,2020-08-09 01:10:40,2020
263,True,0,0,False,372,16,3,372,0,2020-08-09 00:51:58+00:00,active,True,True,2020-08-09 01:10:40,2020
264,True,0,0,False,373,9,6,373,0,2020-08-08 22:36:58+00:00,active,True,True,2020-08-09 01:10:40,2020
265,True,0,0,False,374,5,14,374,0,2020-08-09 01:03:41+00:00,active,True,True,2020-08-09 01:10:40,2020
266,True,0,0,False,376,0,13,376,2,2020-08-09 00:59:28+00:00,active,True,True,2020-08-09 01:10:40,2020
267,True,0,0,False,377,0,19,377,0,2020-08-09 00:25:33+00:00,active,True,True,2020-08-09 01:10:40,2020
268,True,0,0,False,378,8,9,378,2,2020-08-09 00:52:26+00:00,active,True,True,2020-08-09 01:10:40,2020
269,True,0,0,False,379,3,12,379,0,2020-08-09 00:54:25+00:00,active,True,True,2020-08-09 01:10:40,2020
270,True,0,0,False,380,9,9,380,0,2020-08-09 01:05:49+00:00,active,True,True,2020-08-09 01:10:40,2020
271,True,0,0,False,381,0,18,381,1,2020-08-09 01:09:49+00:00,active,True,True,2020-08-09 01:10:40,2020
272,True,0,0,True,384,7,12,384,0,2020-08-09 01:03:03+00:00,active,True,True,2020-08-09 01:10:40,2020
273,True,1,0,False,385,10,3,385,1,2020-08-09 00:39:05+00:00,active,True,True,2020-08-09 01:10:40,2020
274,True,0,0,False,386,5,14,386,0,2020-08-09 01:09:42+00:00,active,True,True,2020-08-09 01:10:40,2020
275,True,0,0,False,387,3,11,387,1,2020-08-09 01:02:33+00:00,active,True,True,2020-08-09 01:10:40,2020
276,True,0,0,False,388,0,11,388,0,2020-08-08 21:56:32+00:00,active,True,True,2020-08-09 01:10:40,2020
277,True,0,0,False,389,1,13,389,0,2020-08-09 00:35:09+00:00,active,True,True,2020-08-09 01:10:40,2020
278,True,0,0,False,390,1,14,390,0,2020-08-08 22:58:23+00:00,active,True,True,2020-08-09 01:10:40,2020
279,True,0,0,False,391,2,13,391,0,2020-08-08 19:34:21+00:00,active,True,True,2020-08-09 01:10:40,2020
280,True,0,0,False,392,6,9,392,0,2020-08-09 00:35:20+00:00,active,True,True,2020-08-09 01:10:40,2020
281,True,0,0,False,393,8,6,393,1,2020-08-09 00:49:11+00:00,active,True,True,2020-08-09 01:10:40,2020
282,True,0,0,False,394,14,0,394,0,2020-08-08 08:58:43+00:00,active,True,True,2020-08-09 01:10:40,2020
283,True,0,0,False,395,5,10,395,0,2020-08-08 23:56:16+00:00,active,True,True,2020-08-09 01:10:40,2020
284,True,0,0,False,396,2,13,396,0,2020-08-09 01:01:43+00:00,active,True,True,2020-08-09 01:10:40,2020
285,True,0,0,False,397,2,13,397,0,2020-08-09 00:11:15+00:00,active,True,True,2020-08-09 01:10:40,2020
286,True,0,0,False,398,6,12,398,1,2020-08-09 00:55:23+00:00,active,True,True,2020-08-09 01:10:40,2020
287,True,0,0,False,399,12,3,399,0,2020-08-08 23:39:22+00:00,active,True,True,2020-08-09 01:10:40,2020
288,True,0,0,False,400,18,8,400,1,2020-08-09 00:46:30+00:00,active,True,True,2020-08-09 01:10:40,2020
289,True,0,0,False,401,8,7,401,0,2020-08-09 00:52:19+00:00,active,True,True,2020-08-09 01:10:40,2020
290,True,0,0,False,402,6,9,402,0,2020-08-09 00:11:09+00:00,active,True,True,2020-08-09 01:10:40,2020
291,True,0,0,False,403,9,5,403,1,2020-08-09 00:33:04+00:00,active,True,True,2020-08-09 01:10:40,2020
292,True,0,0,False,404,13,2,404,1,2020-08-09 01:10:02+00:00,active,True,True,2020-08-09 01:10:40,2020
293,True,0,0,False,405,11,8,405,0,2020-08-09 00:10:14+00:00,active,True,True,2020-08-09 01:10:40,2020
294,True,0,0,False,406,0,19,406,0,2020-08-09 00:37:49+00:00,active,True,True,2020-08-09 01:10:40,2020
295,True,0,0,False,407,18,1,407,0,2020-08-09 00:37:47+00:00,active,True,True,2020-08-09 01:10:40,2020
296,True,0,0,False,408,7,8,408,0,2020-08-09 01:09:20+00:00,active,True,True,2020-08-09 01:10:40,2020
297,True,0,0,False,409,10,9,409,0,2020-08-09 01:09:37+00:00,active,True,True,2020-08-09 01:10:40,2020
298,True,0,0,False,410,6,13,410,0,2020-08-08 23:30:23+00:00,active,True,True,2020-08-09 01:10:40,2020
299,True,0,0,False,411,10,5,411,0,2020-08-09 00:07:42+00:00,active,True,True,2020-08-09 01:10:40,2020
300,True,0,0,False,412,2,16,412,1,2020-08-09 00:59:22+00:00,active,True,True,2020-08-09 01:10:40,2020
301,True,0,0,False,413,4,12,413,0,2020-08-09 01:04:41+00:00,active,True,True,2020-08-09 01:10:40,2020
302,True,0,0,False,414,22,1,414,0,2020-08-09 00:03:27+00:00,active,True,True,2020-08-09 01:10:40,2020
303,True,0,0,False,415,4,15,415,0,2020-08-09 01:03:17+00:00,active,True,True,2020-08-09 01:10:40,2020
304,True,0,0,False,416,11,3,416,1,2020-08-09 01:07:01+00:00,active,True,True,2020-08-09 01:10:40,2020
305,True,0,0,False,417,9,10,417,0,2020-08-09 00:26:56+00:00,active,True,True,2020-08-09 01:10:40,2020
306,True,0,0,False,419,5,10,419,0,2020-08-09 00:58:45+00:00,active,True,True,2020-08-09 01:10:40,2020
307,False,0,0,False,420,0,0,420,0,1970-01-02 00:00:00+00:00,out_of_service,False,False,2020-08-09 01:10:40,1970
308,True,0,0,False,421,1,18,421,0,2020-08-08 23:11:24+00:00,active,True,True,2020-08-09 01:10:40,2020
309,True,0,0,False,422,1,14,422,0,2020-08-09 00:55:09+00:00,active,True,True,2020-08-09 01:10:40,2020
310,True,0,0,False,423,16,3,423,0,2020-08-08 20:55:22+00:00,active,True,True,2020-08-09 01:10:40,2020
311,True,0,0,False,424,12,7,424,0,2020-08-08 21:57:53+00:00,active,True,True,2020-08-09 01:10:40,2020
312,True,0,0,False,425,8,8,425,0,2020-08-08 23:41:16+00:00,active,True,True,2020-08-09 01:10:40,2020
313,True,0,0,False,426,26,1,426,0,2020-08-09 00:41:51+00:00,active,True,True,2020-08-09 01:10:40,2020
314,True,0,0,False,427,17,2,427,0,2020-08-08 19:57:54+00:00,active,True,True,2020-08-09 01:10:40,2020
315,True,0,0,False,428,13,6,428,0,2020-08-09 00:47:35+00:00,active,True,True,2020-08-09 01:10:40,2020
316,True,0,0,False,430,4,15,430,0,2020-08-08 21:35:09+00:00,active,True,True,2020-08-09 01:10:40,2020
317,True,0,0,False,431,13,2,431,0,2020-08-08 19:31:11+00:00,active,True,True,2020-08-09 01:10:40,2020
318,True,0,0,False,432,11,8,432,0,2020-08-08 23:55:14+00:00,active,True,True,2020-08-09 01:10:40,2020
319,True,0,0,False,433,14,4,433,1,2020-08-08 18:27:26+00:00,active,True,True,2020-08-09 01:10:40,2020
320,True,0,0,False,434,19,0,434,0,2020-08-08 08:59:56+00:00,active,True,True,2020-08-09 01:10:40,2020
321,True,0,0,False,435,10,5,435,0,2020-08-09 01:02:18+00:00,active,True,True,2020-08-09 01:10:40,2020
322,True,0,0,False,436,13,2,436,0,2020-08-09 00:25:19+00:00,active,True,True,2020-08-09 01:10:40,2020
323,True,0,0,False,437,11,8,437,0,2020-08-09 01:07:31+00:00,active,True,True,2020-08-09 01:10:40,2020
324,True,0,0,False,440,16,1,440,0,2020-08-09 00:01:09+00:00,active,True,True,2020-08-09 01:10:40,2020
325,True,0,0,False,441,8,11,441,0,2020-08-08 23:18:39+00:00,active,True,True,2020-08-09 01:10:40,2020
326,True,0,0,False,442,4,11,442,0,2020-08-08 19:40:23+00:00,active,True,True,2020-08-09 01:10:40,2020
327,True,0,0,False,443,17,2,443,0,2020-08-09 00:24:22+00:00,active,True,True,2020-08-09 01:10:40,2020
328,True,0,0,False,445,13,6,445,0,2020-08-08 20:57:13+00:00,active,True,True,2020-08-09 01:10:40,2020
329,True,0,0,False,446,10,2,446,0,2020-08-09 00:27:51+00:00,active,True,True,2020-08-09 01:10:40,2020
330,True,0,0,False,447,19,0,447,0,2020-08-08 15:10:15+00:00,active,True,True,2020-08-09 01:10:40,2020
331,True,0,0,False,448,10,1,448,0,2020-08-08 23:54:41+00:00,active,True,True,2020-08-09 01:10:40,2020
332,False,0,0,False,449,0,0,449,0,1970-01-02 00:00:00+00:00,out_of_service,True,True,2020-08-09 01:10:40,1970
333,True,0,0,False,450,12,3,450,0,2020-08-09 01:01:12+00:00,active,True,True,2020-08-09 01:10:40,2020
334,True,0,0,False,451,12,3,451,0,2020-08-08 23:45:31+00:00,active,True,True,2020-08-09 01:10:40,2020
335,True,0,0,False,452,6,8,452,1,2020-08-09 00:14:00+00:00,active,True,True,2020-08-09 01:10:40,2020
336,True,0,0,False,453,7,8,453,0,2020-08-09 01:01:38+00:00,active,True,True,2020-08-09 01:10:40,2020
337,True,0,0,False,454,3,12,454,0,2020-08-09 00:40:18+00:00,active,True,True,2020-08-09 01:10:40,2020
338,True,0,0,False,455,6,5,455,1,2020-08-09 00:44:48+00:00,active,True,True,2020-08-09 01:10:40,2020
339,True,0,0,False,456,9,10,456,0,2020-08-09 00:54:26+00:00,active,True,True,2020-08-09 01:10:40,2020
340,True,0,0,False,457,7,4,457,0,2020-08-09 01:07:45+00:00,active,True,True,2020-08-09 01:10:40,2020
341,True,0,0,False,458,7,4,458,0,2020-08-09 00:21:58+00:00,active,True,True,2020-08-09 01:10:40,2020
