,last_reported,is_renting,num_bikes_available,num_ebikes_available,station_status,legacy_id,num_docks_available,station_id,num_docks_disabled,num_bikes_disabled,eightd_has_available_keys,is_installed,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
218,2020-08-04 21:18:00+00:00,True,8,0,active,327,7,327,0,0,False,True,True,,,2020-08-04 22:49:10,2020
219,2020-08-04 20:39:28+00:00,True,9,0,active,328,6,328,0,0,False,True,True,,,2020-08-04 22:49:10,2020
220,2020-08-04 22:13:10+00:00,True,10,0,active,329,5,329,0,0,False,True,True,,,2020-08-04 22:49:10,2020
221,2020-08-04 22:45:32+00:00,True,3,0,active,330,12,330,0,0,False,True,True,,,2020-08-04 22:49:10,2020
222,2020-08-04 22:41:13+00:00,True,7,0,active,331,8,331,0,0,False,True,True,,,2020-08-04 22:49:10,2020
223,2020-08-04 22:48:21+00:00,True,2,0,active,332,13,332,0,0,False,True,True,,,2020-08-04 22:49:10,2020
224,2020-08-04 17:12:19+00:00,True,23,0,active,333,2,333,0,0,False,True,True,,,2020-08-04 22:49:10,2020
225,2020-08-04 22:16:40+00:00,True,15,0,active,334,4,334,0,0,False,True,True,,,2020-08-04 22:49:10,2020
226,2020-08-04 22:19:50+00:00,True,4,0,active,335,15,335,0,0,False,True,True,,,2020-08-04 22:49:10,2020
227,2020-08-04 18:53:10+00:00,True,14,0,active,336,1,336,0,0,False,True,True,,,2020-08-04 22:49:10,2020
228,2020-08-04 18:12:51+00:00,True,13,0,active,337,2,337,0,0,False,True,True,,,2020-08-04 22:49:10,2020
229,2020-08-04 22:47:40+00:00,True,3,0,active,338,12,338,0,0,False,True,True,,,2020-08-04 22:49:10,2020
230,2020-08-04 20:25:03+00:00,True,9,0,active,339,6,339,0,0,False,True,True,,,2020-08-04 22:49:10,2020
231,2020-08-04 17:02:48+00:00,True,16,0,active,340,3,340,0,0,False,True,True,,,2020-08-04 22:49:10,2020
232,2020-08-04 19:49:02+00:00,True,5,0,active,341,10,341,0,0,True,True,True,,,2020-08-04 22:49:10,2020
233,2020-08-04 22:48:53+00:00,True,13,0,active,342,2,342,0,0,False,True,True,,,2020-08-04 22:49:10,2020
234,2020-08-04 19:00:47+00:00,True,6,0,active,343,9,343,0,0,False,True,True,,,2020-08-04 22:49:10,2020
235,2020-08-04 19:32:44+00:00,True,1,0,active,344,18,344,0,0,False,True,True,,,2020-08-04 22:49:10,2020
236,2020-08-04 21:52:16+00:00,True,12,0,active,345,6,345,0,1,False,True,True,,,2020-08-04 22:49:10,2020
237,2020-08-04 22:44:45+00:00,True,1,0,active,346,14,346,0,0,False,True,True,,,2020-08-04 22:49:10,2020
238,2020-08-04 18:55:15+00:00,True,5,0,active,347,10,347,0,0,False,True,True,,,2020-08-04 22:49:10,2020
239,2020-08-04 18:40:01+00:00,True,13,0,active,348,2,348,0,0,False,True,True,,,2020-08-04 22:49:10,2020
240,2020-08-04 01:02:05+00:00,True,10,0,active,349,7,349,0,0,True,True,True,,,2020-08-04 22:49:10,2020
241,2020-08-04 22:20:29+00:00,True,5,0,active,350,12,350,0,0,False,True,True,,,2020-08-04 22:49:10,2020
242,2020-08-04 19:00:32+00:00,True,8,0,active,351,4,351,0,3,False,True,True,,,2020-08-04 22:49:10,2020
243,2020-08-04 22:33:16+00:00,True,10,0,active,352,5,352,0,0,False,True,True,,,2020-08-04 22:49:10,2020
244,2020-08-04 18:26:56+00:00,True,8,0,active,353,7,353,0,0,True,True,True,,,2020-08-04 22:49:10,2020
245,2020-08-04 21:58:39+00:00,True,9,0,active,354,6,354,0,0,False,True,True,,,2020-08-04 22:49:10,2020
246,2020-08-04 21:38:51+00:00,True,12,0,active,355,5,355,0,0,False,True,True,,,2020-08-04 22:49:10,2020
247,2020-08-04 22:46:25+00:00,True,10,0,active,356,13,356,0,0,False,True,True,,,2020-08-04 22:49:10,2020
248,2020-08-04 20:22:27+00:00,True,10,0,active,357,5,357,0,0,False,True,True,,,2020-08-04 22:49:10,2020
249,2020-08-04 22:28:08+00:00,True,14,0,active,358,5,358,0,0,False,True,True,,,2020-08-04 22:49:10,2020
250,2020-08-04 22:47:29+00:00,True,2,0,active,359,13,359,0,0,False,True,True,,,2020-08-04 22:49:10,2020
251,2020-08-04 22:12:07+00:00,True,3,0,active,360,12,360,0,0,False,True,True,,,2020-08-04 22:49:10,2020
252,2020-08-04 22:05:43+00:00,True,6,0,active,361,13,361,0,0,False,True,True,,,2020-08-04 22:49:10,2020
253,2020-08-04 22:11:48+00:00,True,16,0,active,362,3,362,0,0,False,True,True,,,2020-08-04 22:49:10,2020
254,2020-08-04 22:43:26+00:00,True,10,0,active,363,9,363,0,0,False,True,True,,,2020-08-04 22:49:10,2020
255,2020-08-04 22:44:27+00:00,True,5,0,active,364,14,364,0,0,False,True,True,,,2020-08-04 22:49:10,2020
256,2020-08-04 22:02:03+00:00,True,0,0,active,365,18,365,0,1,False,True,True,,,2020-08-04 22:49:10,2020
257,2020-08-04 22:48:56+00:00,True,2,0,active,366,13,366,0,0,False,True,True,,,2020-08-04 22:49:10,2020
258,2020-08-04 22:36:38+00:00,True,10,0,active,367,9,367,0,0,False,True,True,,,2020-08-04 22:49:10,2020
259,2020-08-04 21:30:21+00:00,True,3,0,active,368,11,368,0,1,False,True,True,,,2020-08-04 22:49:10,2020
260,2020-08-04 22:41:07+00:00,True,14,0,active,369,1,369,0,0,False,True,True,,,2020-08-04 22:49:10,2020
261,2020-08-04 22:48:33+00:00,True,9,0,active,370,10,370,0,0,False,True,True,,,2020-08-04 22:49:10,2020
262,2020-08-04 16:52:53+00:00,True,13,0,active,371,6,371,0,0,False,True,True,,,2020-08-04 22:49:10,2020
263,2020-08-04 22:32:24+00:00,True,7,0,active,372,12,372,0,0,False,True,True,,,2020-08-04 22:49:10,2020
264,2020-08-04 22:46:46+00:00,True,10,0,active,373,5,373,0,0,False,True,True,,,2020-08-04 22:49:10,2020
265,2020-08-04 22:21:10+00:00,True,10,0,active,374,9,374,0,0,False,True,True,,,2020-08-04 22:49:10,2020
266,2020-08-04 19:07:18+00:00,True,0,0,active,376,15,376,0,0,False,True,True,,,2020-08-04 22:49:10,2020
267,2020-08-04 22:21:20+00:00,True,5,0,active,377,14,377,0,0,False,True,True,,,2020-08-04 22:49:10,2020
268,2020-08-04 22:27:03+00:00,True,10,0,active,378,9,378,0,0,False,True,True,,,2020-08-04 22:49:10,2020
269,2020-08-04 22:44:05+00:00,True,7,0,active,379,8,379,0,0,False,True,True,,,2020-08-04 22:49:10,2020
270,2020-08-04 22:30:39+00:00,True,10,0,active,380,8,380,0,0,False,True,True,,,2020-08-04 22:49:10,2020
271,2020-08-04 22:39:23+00:00,True,12,0,active,381,7,381,0,0,False,True,True,,,2020-08-04 22:49:10,2020
272,2020-08-04 22:25:22+00:00,True,4,0,active,384,15,384,0,0,True,True,True,,,2020-08-04 22:49:10,2020
273,2020-08-04 22:32:29+00:00,True,2,0,active,385,11,385,1,1,False,True,True,,,2020-08-04 22:49:10,2020
274,2020-08-04 22:45:38+00:00,True,5,0,active,386,14,386,0,0,False,True,True,,,2020-08-04 22:49:10,2020
275,2020-08-04 21:21:01+00:00,True,9,0,active,387,6,387,0,0,False,True,True,,,2020-08-04 22:49:10,2020
276,2020-08-04 11:37:15+00:00,True,4,0,active,388,7,388,0,0,False,True,True,,,2020-08-04 22:49:10,2020
277,2020-08-04 17:32:40+00:00,True,13,0,active,389,1,389,0,0,False,True,True,,,2020-08-04 22:49:10,2020
278,2020-08-04 18:26:07+00:00,True,13,0,active,390,2,390,0,0,False,True,True,,,2020-08-04 22:49:10,2020
279,2020-08-04 16:04:42+00:00,True,11,0,active,391,4,391,0,0,False,True,True,,,2020-08-04 22:49:10,2020
280,2020-08-04 22:20:08+00:00,True,9,0,active,392,6,392,0,0,False,True,True,,,2020-08-04 22:49:10,2020
281,2020-08-04 08:55:15+00:00,True,6,0,active,393,9,393,0,0,False,True,True,,,2020-08-04 22:49:10,2020
282,2020-08-04 18:37:46+00:00,True,1,0,active,394,13,394,0,0,False,True,True,,,2020-08-04 22:49:10,2020
283,2020-08-04 22:15:17+00:00,True,10,0,active,395,5,395,0,0,False,True,True,,,2020-08-04 22:49:10,2020
284,2020-08-04 08:56:09+00:00,True,12,0,active,396,3,396,0,0,False,True,True,,,2020-08-04 22:49:10,2020
285,2020-08-04 21:53:53+00:00,True,4,0,active,397,11,397,0,0,False,True,True,,,2020-08-04 22:49:10,2020
286,2020-08-04 22:23:04+00:00,True,5,0,active,398,14,398,0,0,False,True,True,,,2020-08-04 22:49:10,2020
287,2020-08-04 21:56:00+00:00,True,11,0,active,399,4,399,0,0,False,True,True,,,2020-08-04 22:49:10,2020
288,2020-08-04 22:11:32+00:00,True,6,0,active,400,20,400,0,1,False,True,True,,,2020-08-04 22:49:10,2020
289,2020-08-04 21:52:01+00:00,True,11,0,active,401,4,401,0,0,False,True,True,,,2020-08-04 22:49:10,2020
290,2020-08-04 22:19:08+00:00,True,3,0,active,402,12,402,0,0,False,True,True,,,2020-08-04 22:49:10,2020
291,2020-08-04 22:17:35+00:00,True,12,0,active,403,3,403,0,0,False,True,True,,,2020-08-04 22:49:10,2020
292,2020-08-04 22:46:39+00:00,True,7,0,active,404,8,404,0,1,False,True,True,,,2020-08-04 22:49:10,2020
293,2020-08-04 18:34:44+00:00,True,16,0,active,405,3,405,0,0,False,True,True,,,2020-08-04 22:49:10,2020
294,2020-08-04 22:48:12+00:00,True,12,0,active,406,3,406,0,0,False,True,True,,,2020-08-04 22:49:10,2020
295,2020-08-04 16:51:36+00:00,True,6,0,active,407,13,407,0,0,False,True,True,,,2020-08-04 22:49:10,2020
296,2020-08-04 22:25:29+00:00,True,3,0,active,408,12,408,0,0,False,True,True,,,2020-08-04 22:49:10,2020
297,2020-08-04 21:31:48+00:00,True,12,0,active,409,7,409,0,0,False,True,True,,,2020-08-04 22:49:10,2020
298,2020-08-04 19:17:28+00:00,True,15,0,active,410,4,410,0,0,False,True,True,,,2020-08-04 22:49:10,2020
299,2020-08-04 20:40:31+00:00,True,13,0,active,411,2,411,0,0,False,True,True,,,2020-08-04 22:49:10,2020
300,2020-08-04 22:38:01+00:00,True,9,0,active,412,10,412,0,0,False,True,True,,,2020-08-04 22:49:10,2020
301,2020-08-04 22:44:24+00:00,True,13,0,active,413,6,413,0,0,False,True,True,,,2020-08-04 22:49:10,2020
302,2020-08-04 20:44:19+00:00,True,1,0,active,414,22,414,0,0,False,True,True,,,2020-08-04 22:49:10,2020
303,2020-08-04 22:43:11+00:00,True,17,0,active,415,2,415,0,0,False,True,True,,,2020-08-04 22:49:10,2020
304,2020-08-04 22:45:57+00:00,True,0,0,active,416,15,416,0,0,False,True,True,,,2020-08-04 22:49:10,2020
305,2020-08-04 22:45:00+00:00,True,12,0,active,417,7,417,0,0,False,True,True,,,2020-08-04 22:49:10,2020
306,2020-08-04 19:25:47+00:00,True,10,0,active,419,5,419,0,0,False,True,True,,,2020-08-04 22:49:10,2020
307,1970-01-02 00:00:00+00:00,False,0,0,out_of_service,420,0,420,0,0,False,False,False,,,2020-08-04 22:49:10,1970
308,2020-08-04 12:11:15+00:00,True,12,0,active,421,6,421,0,1,False,True,True,,,2020-08-04 22:49:10,2020
309,2020-08-04 20:30:09+00:00,True,14,0,active,422,1,422,0,0,False,True,True,,,2020-08-04 22:49:10,2020
310,2020-08-04 20:20:51+00:00,True,9,0,active,423,10,423,0,0,False,True,True,,,2020-08-04 22:49:10,2020
311,2020-08-04 22:45:50+00:00,True,5,0,active,424,14,424,0,0,False,True,True,,,2020-08-04 22:49:10,2020
312,2020-08-04 10:32:00+00:00,True,0,0,active,425,16,425,0,0,False,True,True,,,2020-08-04 22:49:10,2020
313,2020-08-04 21:30:04+00:00,True,6,0,active,426,21,426,0,0,False,True,True,,,2020-08-04 22:49:10,2020
314,2020-08-04 17:25:29+00:00,True,2,0,active,427,17,427,0,0,False,True,True,,,2020-08-04 22:49:10,2020
315,2020-08-04 22:14:11+00:00,True,13,0,active,428,6,428,0,0,False,True,True,,,2020-08-04 22:49:10,2020
316,2020-08-04 14:55:40+00:00,True,17,0,active,430,2,430,0,0,False,True,True,,,2020-08-04 22:49:10,2020
317,2020-08-04 16:08:38+00:00,True,1,0,active,431,14,431,0,0,False,True,True,,,2020-08-04 22:49:10,2020
318,2020-08-04 15:44:55+00:00,True,7,0,active,432,12,432,0,0,False,True,True,,,2020-08-04 22:49:10,2020
319,2020-08-04 15:16:13+00:00,True,0,0,active,433,19,433,0,0,False,True,True,,,2020-08-04 22:49:10,2020
320,2020-08-04 22:01:08+00:00,True,3,0,active,434,16,434,0,0,False,True,True,,,2020-08-04 22:49:10,2020
321,2020-08-04 18:39:43+00:00,True,15,0,active,435,0,435,0,0,False,True,True,,,2020-08-04 22:49:10,2020
322,2020-08-04 20:48:42+00:00,True,3,0,active,436,10,436,0,2,False,True,True,,,2020-08-04 22:49:10,2020
323,2020-08-04 22:45:20+00:00,True,15,0,active,437,4,437,0,0,False,True,True,,,2020-08-04 22:49:10,2020
324,2020-08-04 22:34:21+00:00,True,13,0,active,440,4,440,0,0,False,True,True,,,2020-08-04 22:49:10,2020
325,2020-08-04 21:28:00+00:00,True,16,0,active,441,2,441,0,1,False,True,True,,,2020-08-04 22:49:10,2020
326,2020-08-04 21:57:09+00:00,True,7,0,active,442,8,442,0,0,False,True,True,,,2020-08-04 22:49:10,2020
327,2020-08-04 08:56:51+00:00,True,2,0,active,443,17,443,0,0,False,True,True,,,2020-08-04 22:49:10,2020
328,2020-08-04 21:16:19+00:00,True,14,0,active,445,5,445,0,0,False,True,True,,,2020-08-04 22:49:10,2020
329,2020-08-04 22:13:42+00:00,True,5,0,active,446,6,446,0,1,False,True,True,,,2020-08-04 22:49:10,2020
330,2020-08-04 08:59:54+00:00,True,0,0,active,447,19,447,0,0,False,True,True,,,2020-08-04 22:49:10,2020
331,2020-08-04 19:23:50+00:00,True,2,0,active,448,9,448,0,0,False,True,True,,,2020-08-04 22:49:10,2020
332,1970-01-02 00:00:00+00:00,True,0,0,out_of_service,449,0,449,0,0,False,False,True,,,2020-08-04 22:49:10,1970
333,2020-08-04 21:29:32+00:00,True,3,0,active,450,12,450,0,0,False,True,True,,,2020-08-04 22:49:10,2020
334,2020-08-04 22:26:10+00:00,True,4,0,active,451,11,451,0,0,False,True,True,,,2020-08-04 22:49:10,2020
335,2020-08-04 20:51:48+00:00,True,8,0,active,452,6,452,0,1,False,True,True,,,2020-08-04 22:49:10,2020
336,2020-08-04 20:55:50+00:00,True,7,0,active,453,8,453,0,0,False,True,True,,,2020-08-04 22:49:10,2020
337,2020-08-04 22:47:59+00:00,True,9,0,active,454,6,454,0,0,False,True,True,,,2020-08-04 22:49:10,2020
338,2020-08-04 20:37:11+00:00,True,10,0,active,455,2,455,0,0,False,True,True,,,2020-08-04 22:49:10,2020
