,num_bikes_available,num_ebikes_available,num_docks_available,num_docks_disabled,is_renting,eightd_has_available_keys,legacy_id,is_returning,station_status,last_reported,num_bikes_disabled,station_id,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,2,0,13,0,True,True,3,True,active,2020-07-30 21:33:10+00:00,0,3,True,,,2020-07-30 21:40:50,2020
1,10,0,9,0,True,False,4,True,active,2020-07-30 21:25:50+00:00,0,4,True,,,2020-07-30 21:40:50,2020
2,11,0,4,0,True,False,5,True,active,2020-07-30 21:33:24+00:00,0,5,True,,,2020-07-30 21:40:50,2020
3,9,0,5,0,True,False,6,True,active,2020-07-30 21:37:22+00:00,1,6,True,,,2020-07-30 21:40:50,2020
4,12,0,2,0,True,False,7,True,active,2020-07-30 21:35:02+00:00,1,7,True,,,2020-07-30 21:40:50,2020
5,4,0,13,0,True,False,8,True,active,2020-07-30 21:28:46+00:00,2,8,True,,,2020-07-30 21:40:50,2020
6,14,0,1,0,True,False,9,True,active,2020-07-30 21:37:39+00:00,0,9,True,,,2020-07-30 21:40:50,2020
7,2,0,9,0,True,False,10,True,active,2020-07-30 21:28:46+00:00,0,10,True,,,2020-07-30 21:40:50,2020
8,4,0,11,0,True,False,11,True,active,2020-07-30 21:40:35+00:00,0,11,True,"{'dock_blocked_count': 0, 'off_dock_count': 34, 'active': True, 'valet_revision': 73, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-30 21:40:50,2020
9,4,0,13,0,True,True,12,True,active,2020-07-30 21:29:07+00:00,1,12,True,,,2020-07-30 21:40:50,2020
10,0,0,19,0,True,False,13,True,active,2020-07-30 21:40:38+00:00,0,13,True,,,2020-07-30 21:40:50,2020
11,8,0,17,0,True,False,14,True,active,2020-07-30 21:28:36+00:00,0,14,True,,,2020-07-30 21:40:50,2020
12,8,0,7,0,True,False,15,True,active,2020-07-30 20:57:19+00:00,0,15,True,,,2020-07-30 21:40:50,2020
13,7,0,10,0,True,True,16,True,active,2020-07-30 21:33:33+00:00,2,16,True,,,2020-07-30 21:40:50,2020
14,9,0,6,0,True,False,17,True,active,2020-07-30 21:33:12+00:00,0,17,True,,,2020-07-30 21:40:50,2020
15,1,0,14,0,True,False,19,True,active,2020-07-30 21:34:50+00:00,0,19,True,,,2020-07-30 21:40:50,2020
16,11,0,12,0,True,True,20,True,active,2020-07-30 21:39:32+00:00,0,20,True,,,2020-07-30 21:40:50,2020
17,7,0,11,0,True,True,21,True,active,2020-07-30 21:29:53+00:00,0,21,True,,,2020-07-30 21:40:50,2020
18,5,0,42,0,True,True,22,True,active,2020-07-30 21:37:38+00:00,0,22,True,,,2020-07-30 21:40:50,2020
19,15,0,6,0,True,True,23,True,active,2020-07-30 21:38:30+00:00,0,23,True,,,2020-07-30 21:40:50,2020
20,11,0,7,0,True,False,24,True,active,2020-07-30 21:39:53+00:00,1,24,True,,,2020-07-30 21:40:50,2020
21,9,0,6,0,True,False,25,True,active,2020-07-30 21:28:36+00:00,0,25,True,,,2020-07-30 21:40:50,2020
22,1,0,12,0,True,False,26,True,active,2020-07-30 21:30:19+00:00,2,26,True,,,2020-07-30 21:40:50,2020
23,13,0,8,0,True,False,27,True,active,2020-07-30 21:40:37+00:00,2,27,True,,,2020-07-30 21:40:50,2020
24,9,0,6,0,True,False,29,True,active,2020-07-30 21:18:48+00:00,0,29,True,,,2020-07-30 21:40:50,2020
25,4,0,11,0,True,False,30,True,active,2020-07-30 21:34:44+00:00,0,30,True,,,2020-07-30 21:40:50,2020
26,9,0,9,0,True,True,31,True,active,2020-07-30 21:31:33+00:00,1,31,True,,,2020-07-30 21:40:50,2020
27,6,0,8,0,True,False,32,True,active,2020-07-30 21:37:03+00:00,1,32,True,,,2020-07-30 21:40:50,2020
28,22,0,4,0,True,False,33,True,active,2020-07-30 21:26:25+00:00,1,33,True,,,2020-07-30 21:40:50,2020
29,5,0,18,0,True,False,35,True,active,2020-07-30 21:32:20+00:00,0,35,True,,,2020-07-30 21:40:50,2020
30,6,0,27,0,True,True,36,True,active,2020-07-30 21:14:50+00:00,0,36,True,,,2020-07-30 21:40:50,2020
31,2,0,13,0,True,True,37,True,active,2020-07-30 18:12:44+00:00,0,37,True,,,2020-07-30 21:40:50,2020
32,10,0,13,0,True,False,39,True,active,2020-07-30 21:40:39+00:00,0,39,True,,,2020-07-30 21:40:50,2020
33,5,0,13,0,True,False,40,True,active,2020-07-30 21:38:57+00:00,1,40,True,,,2020-07-30 21:40:50,2020
34,13,0,13,0,True,True,41,True,active,2020-07-30 21:30:51+00:00,1,41,True,,,2020-07-30 21:40:50,2020
35,11,0,11,0,True,False,42,True,active,2020-07-30 21:33:24+00:00,1,42,True,,,2020-07-30 21:40:50,2020
36,7,0,8,0,True,True,43,True,active,2020-07-30 21:39:33+00:00,0,43,True,,,2020-07-30 21:40:50,2020
37,23,0,0,0,True,False,44,True,active,2020-07-30 21:30:47+00:00,0,44,True,,,2020-07-30 21:40:50,2020
38,9,0,10,0,True,False,46,True,active,2020-07-30 21:40:18+00:00,0,46,True,,,2020-07-30 21:40:50,2020
39,16,0,2,0,True,True,47,True,active,2020-07-30 21:35:55+00:00,1,47,True,,,2020-07-30 21:40:50,2020
40,0,0,19,0,True,False,48,True,active,2020-07-30 21:28:21+00:00,0,48,True,,,2020-07-30 21:40:50,2020
41,2,0,16,0,True,False,49,True,active,2020-07-30 20:45:14+00:00,0,49,True,,,2020-07-30 21:40:50,2020
42,4,0,11,0,True,True,50,True,active,2020-07-30 21:39:07+00:00,0,50,True,,,2020-07-30 21:40:50,2020
43,4,0,10,0,True,False,51,True,active,2020-07-30 21:22:36+00:00,1,51,True,,,2020-07-30 21:40:50,2020
44,9,0,14,0,True,True,52,True,active,2020-07-30 21:35:18+00:00,0,52,True,,,2020-07-30 21:40:50,2020
45,0,0,19,0,True,False,53,True,active,2020-07-30 21:15:58+00:00,0,53,True,,,2020-07-30 21:40:50,2020
46,3,0,12,0,True,False,54,True,active,2020-07-30 21:36:26+00:00,0,54,True,,,2020-07-30 21:40:50,2020
47,0,0,15,0,True,False,55,True,active,2020-07-30 21:35:36+00:00,0,55,True,,,2020-07-30 21:40:50,2020
48,8,0,7,0,True,True,56,True,active,2020-07-30 20:51:32+00:00,3,56,True,,,2020-07-30 21:40:50,2020
49,2,0,12,0,True,True,57,True,active,2020-07-30 21:30:43+00:00,0,57,True,,,2020-07-30 21:40:50,2020
50,14,0,5,0,True,True,58,True,active,2020-07-30 21:40:39+00:00,0,58,True,,,2020-07-30 21:40:50,2020
51,9,0,10,0,True,True,59,True,active,2020-07-30 21:38:56+00:00,0,59,True,,,2020-07-30 21:40:50,2020
52,17,0,2,0,True,False,60,True,active,2020-07-30 21:39:10+00:00,0,60,True,"{'dock_blocked_count': 0, 'off_dock_count': 18, 'active': True, 'valet_revision': 63, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 40}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-07-30 21:40:50,2020
53,3,0,16,0,True,False,61,True,active,2020-07-30 21:40:20+00:00,0,61,True,,,2020-07-30 21:40:50,2020
54,11,0,3,0,True,False,63,True,active,2020-07-30 17:05:24+00:00,1,63,True,,,2020-07-30 21:40:50,2020
55,12,0,6,0,True,False,64,True,active,2020-07-30 21:30:16+00:00,1,64,True,,,2020-07-30 21:40:50,2020
56,12,0,11,0,True,False,65,True,active,2020-07-30 21:16:13+00:00,0,65,True,,,2020-07-30 21:40:50,2020
57,9,0,6,0,True,False,66,True,active,2020-07-30 21:38:53+00:00,0,66,True,,,2020-07-30 21:40:50,2020
58,13,0,13,0,True,True,67,True,active,2020-07-30 21:30:22+00:00,1,67,True,,,2020-07-30 21:40:50,2020
59,6,0,13,0,True,True,68,True,active,2020-07-30 21:35:52+00:00,0,68,True,,,2020-07-30 21:40:50,2020
60,6,0,12,0,True,True,69,True,active,2020-07-30 21:40:36+00:00,1,69,True,,,2020-07-30 21:40:50,2020
61,10,0,13,0,True,False,70,True,active,2020-07-30 21:25:48+00:00,0,70,True,,,2020-07-30 21:40:50,2020
62,21,0,2,0,True,False,71,True,active,2020-07-30 21:40:13+00:00,0,71,True,,,2020-07-30 21:40:50,2020
63,9,0,14,0,True,False,72,True,active,2020-07-30 21:36:55+00:00,0,72,True,,,2020-07-30 21:40:50,2020
64,12,0,3,0,True,False,73,True,active,2020-07-30 21:32:31+00:00,0,73,True,,,2020-07-30 21:40:50,2020
65,1,0,18,0,True,True,74,True,active,2020-07-30 21:37:15+00:00,0,74,True,,,2020-07-30 21:40:50,2020
66,9,0,5,0,True,False,75,True,active,2020-07-30 21:29:40+00:00,1,75,True,,,2020-07-30 21:40:50,2020
67,9,0,8,0,True,False,76,True,active,2020-07-30 21:26:51+00:00,0,76,True,,,2020-07-30 21:40:50,2020
68,6,0,9,0,True,False,77,True,active,2020-07-30 21:28:30+00:00,0,77,True,,,2020-07-30 21:40:50,2020
