,station_status,eightd_has_available_keys,is_returning,num_ebikes_available,last_reported,is_installed,num_docks_available,legacy_id,num_docks_disabled,is_renting,num_bikes_available,num_bikes_disabled,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
56,active,False,True,0,2020-08-21 15:42:52+00:00,True,10,65,0,True,13,0,65,,,2020-08-21 18:35:00,2020
57,active,False,True,0,2020-08-21 18:22:09+00:00,True,14,66,0,True,1,0,66,,,2020-08-21 18:35:00,2020
58,active,True,True,0,2020-08-21 18:29:40+00:00,True,18,67,0,True,9,0,67,,,2020-08-21 18:35:00,2020
59,active,False,True,0,2020-08-21 18:25:14+00:00,True,8,68,0,True,10,1,68,,,2020-08-21 18:35:00,2020
60,active,True,True,0,2020-08-21 18:30:38+00:00,True,15,69,0,True,4,0,69,,,2020-08-21 18:35:00,2020
61,active,False,True,0,2020-08-21 18:09:17+00:00,True,6,70,0,True,17,0,70,,,2020-08-21 18:35:00,2020
62,active,False,True,0,2020-08-21 18:31:36+00:00,True,9,71,0,True,12,2,71,,,2020-08-21 18:35:00,2020
63,active,False,True,0,2020-08-21 18:12:56+00:00,True,17,72,0,True,6,0,72,,,2020-08-21 18:35:00,2020
64,active,False,True,0,2020-08-21 18:24:26+00:00,True,1,73,0,True,14,0,73,,,2020-08-21 18:35:00,2020
65,active,True,True,0,2020-08-21 18:32:19+00:00,True,4,74,0,True,15,0,74,,,2020-08-21 18:35:00,2020
66,active,False,True,0,2020-08-21 18:14:13+00:00,True,14,75,0,True,0,1,75,,,2020-08-21 18:35:00,2020
67,active,False,True,0,2020-08-21 18:34:53+00:00,True,10,76,0,True,6,1,76,,,2020-08-21 18:35:00,2020
68,active,False,True,0,2020-08-21 18:31:43+00:00,True,13,77,0,True,2,0,77,,,2020-08-21 18:35:00,2020
69,active,False,True,0,2020-08-21 18:28:52+00:00,True,8,78,0,True,11,0,78,,,2020-08-21 18:35:00,2020
70,active,False,True,0,2020-08-21 18:07:20+00:00,True,15,79,0,True,3,1,79,,,2020-08-21 18:35:00,2020
71,active,False,True,0,2020-08-21 18:34:31+00:00,True,1,80,0,True,32,2,80,,,2020-08-21 18:35:00,2020
72,active,False,True,0,2020-08-21 18:27:07+00:00,True,12,81,0,True,7,0,81,,,2020-08-21 18:35:00,2020
73,active,False,True,0,2020-08-21 18:08:31+00:00,True,15,82,0,True,0,0,82,,,2020-08-21 18:35:00,2020
74,active,False,True,0,2020-08-21 18:20:57+00:00,True,5,84,0,True,10,0,84,,,2020-08-21 18:35:00,2020
75,active,False,True,0,2020-08-21 18:12:15+00:00,True,4,85,0,True,14,1,85,,,2020-08-21 18:35:00,2020
76,active,False,True,0,2020-08-21 18:03:16+00:00,True,3,86,0,True,16,0,86,,,2020-08-21 18:35:00,2020
77,active,False,True,0,2020-08-21 18:13:41+00:00,True,14,87,0,True,1,0,87,,,2020-08-21 18:35:00,2020
78,active,False,True,0,2020-08-21 17:59:56+00:00,True,11,89,0,True,8,0,89,,,2020-08-21 18:35:00,2020
79,active,False,True,0,2020-08-21 18:34:17+00:00,True,9,90,0,True,10,0,90,,,2020-08-21 18:35:00,2020
80,active,False,True,0,2020-08-21 18:11:30+00:00,True,1,91,0,True,17,1,91,,,2020-08-21 18:35:00,2020
81,active,False,True,0,2020-08-21 17:30:03+00:00,True,9,92,0,True,9,1,92,,,2020-08-21 18:35:00,2020
82,active,False,True,0,2020-08-21 17:23:41+00:00,True,13,93,0,True,2,0,93,,,2020-08-21 18:35:00,2020
83,active,False,True,0,2020-08-21 18:14:36+00:00,True,3,94,0,True,7,1,94,,,2020-08-21 18:35:00,2020
84,active,False,True,0,2020-08-21 18:29:35+00:00,True,4,95,0,True,10,1,95,,,2020-08-21 18:35:00,2020
85,active,False,True,0,2020-08-21 17:48:57+00:00,True,13,96,0,True,6,0,96,,,2020-08-21 18:35:00,2020
86,active,False,True,0,2020-08-21 18:28:36+00:00,True,15,97,0,True,4,0,97,,,2020-08-21 18:35:00,2020
87,active,False,True,0,2020-08-21 18:28:50+00:00,True,13,98,0,True,9,1,98,,,2020-08-21 18:35:00,2020
88,active,False,True,0,2020-08-21 17:54:25+00:00,True,1,99,0,True,14,0,99,,,2020-08-21 18:35:00,2020
89,active,True,True,0,2020-08-21 18:12:09+00:00,True,14,100,0,True,10,1,100,,,2020-08-21 18:35:00,2020
90,active,False,True,0,2020-08-21 15:24:57+00:00,True,11,101,0,True,4,0,101,,,2020-08-21 18:35:00,2020
91,active,False,True,0,2020-08-21 18:30:04+00:00,True,15,102,0,True,0,0,102,,,2020-08-21 18:35:00,2020
92,active,False,True,0,2020-08-21 17:58:08+00:00,True,7,103,0,True,8,0,103,,,2020-08-21 18:35:00,2020
93,active,False,True,0,2020-08-21 17:49:23+00:00,True,6,104,0,True,13,0,104,,,2020-08-21 18:35:00,2020
94,active,False,True,0,2020-08-21 18:18:17+00:00,True,12,105,0,True,7,0,105,,,2020-08-21 18:35:00,2020
95,active,False,True,0,2020-08-21 18:08:54+00:00,True,11,106,0,True,4,0,106,,,2020-08-21 18:35:00,2020
96,active,False,True,0,2020-08-21 18:30:18+00:00,True,0,107,0,True,19,0,107,,,2020-08-21 18:35:00,2020
97,active,False,True,0,2020-08-21 18:02:57+00:00,True,6,108,0,True,10,1,108,,,2020-08-21 18:35:00,2020
98,active,False,True,0,2020-08-21 08:55:46+00:00,True,33,109,0,True,2,0,109,,,2020-08-21 18:35:00,2020
99,active,False,True,0,2020-08-21 18:27:27+00:00,True,8,110,0,True,7,0,110,,,2020-08-21 18:35:00,2020
100,active,False,True,0,2020-08-21 14:01:54+00:00,True,8,111,0,True,7,0,111,,,2020-08-21 18:35:00,2020
101,active,False,True,0,2020-08-21 18:24:58+00:00,True,4,112,0,True,11,0,112,,,2020-08-21 18:35:00,2020
102,active,False,True,0,2020-08-21 18:22:40+00:00,True,7,113,0,True,6,2,113,,,2020-08-21 18:35:00,2020
103,active,False,True,0,2020-08-21 16:38:16+00:00,True,13,114,0,True,2,0,114,,,2020-08-21 18:35:00,2020
104,active,False,True,0,2020-08-21 18:17:26+00:00,True,9,115,0,True,10,0,115,,,2020-08-21 18:35:00,2020
105,active,False,True,0,2020-08-21 18:32:34+00:00,True,13,116,0,True,10,0,116,,,2020-08-21 18:35:00,2020
106,active,False,True,0,2020-08-21 18:30:55+00:00,True,13,117,0,True,6,0,117,,,2020-08-21 18:35:00,2020
107,active,False,True,0,2020-08-21 17:55:27+00:00,True,2,118,0,True,15,2,118,,,2020-08-21 18:35:00,2020
108,active,False,True,0,2020-08-21 18:23:24+00:00,True,9,119,0,True,6,0,119,,,2020-08-21 18:35:00,2020
109,active,False,True,0,2020-08-21 18:27:05+00:00,True,7,120,0,True,8,0,120,,,2020-08-21 18:35:00,2020
110,active,False,True,0,2020-08-21 18:25:05+00:00,True,13,121,0,True,4,0,121,,,2020-08-21 18:35:00,2020
111,active,False,True,0,2020-08-21 18:28:45+00:00,True,8,122,0,True,6,1,122,,,2020-08-21 18:35:00,2020
112,active,False,True,0,2020-08-21 17:33:02+00:00,True,13,124,0,True,2,0,124,,,2020-08-21 18:35:00,2020
113,active,False,True,0,2020-08-21 18:04:02+00:00,True,12,125,0,True,2,1,125,,,2020-08-21 18:35:00,2020
114,active,False,True,0,2020-08-21 16:29:45+00:00,True,3,126,0,True,11,1,126,,,2020-08-21 18:35:00,2020
115,active,False,True,0,2020-08-21 18:22:17+00:00,True,17,128,0,True,2,0,128,,,2020-08-21 18:35:00,2020
116,active,False,True,0,2020-08-21 18:32:00+00:00,True,17,129,0,True,2,0,129,,,2020-08-21 18:35:00,2020
117,active,False,True,0,2020-08-21 17:40:22+00:00,True,7,130,0,True,8,0,130,,,2020-08-21 18:35:00,2020
118,active,False,True,0,2020-08-21 18:34:11+00:00,True,10,131,0,True,7,1,131,,,2020-08-21 18:35:00,2020
119,active,False,True,0,2020-08-21 18:24:13+00:00,True,19,133,0,True,3,1,133,,,2020-08-21 18:35:00,2020
120,active,False,True,0,2020-08-21 17:52:15+00:00,True,14,135,0,True,3,0,135,,,2020-08-21 18:35:00,2020
121,active,False,True,0,2020-08-21 17:43:29+00:00,True,11,136,0,True,7,1,136,,,2020-08-21 18:35:00,2020
122,active,False,True,0,2020-08-21 16:39:47+00:00,True,10,137,0,True,5,0,137,,,2020-08-21 18:35:00,2020
123,active,False,True,0,2020-08-21 17:22:52+00:00,True,7,138,0,True,7,1,138,,,2020-08-21 18:35:00,2020
124,active,False,True,0,2020-08-21 17:58:38+00:00,True,19,139,0,True,0,0,139,,,2020-08-21 18:35:00,2020
125,active,False,True,0,2020-08-21 18:16:00+00:00,True,2,140,0,True,15,0,140,,,2020-08-21 18:35:00,2020
126,active,False,True,0,2020-08-21 17:50:06+00:00,True,10,141,0,True,5,0,141,,,2020-08-21 18:35:00,2020
127,active,False,True,0,2020-08-21 18:30:03+00:00,True,4,142,0,True,19,0,142,,,2020-08-21 18:35:00,2020
128,active,False,True,0,2020-08-21 17:51:32+00:00,True,4,143,0,True,19,0,143,,,2020-08-21 18:35:00,2020
129,active,False,True,0,2020-08-21 17:47:17+00:00,True,2,144,0,True,17,0,144,,,2020-08-21 18:35:00,2020
130,active,False,True,0,2020-08-21 15:46:40+00:00,True,6,145,0,True,13,0,145,,,2020-08-21 18:35:00,2020
131,active,False,True,0,2020-08-21 18:04:03+00:00,True,5,146,0,True,14,0,146,,,2020-08-21 18:35:00,2020
132,active,True,True,0,2020-08-21 18:06:28+00:00,True,9,149,0,True,9,0,149,,,2020-08-21 18:35:00,2020
133,active,False,True,0,2020-08-21 18:08:33+00:00,True,13,150,0,True,5,1,150,,,2020-08-21 18:35:00,2020
134,active,False,True,0,2020-08-21 18:34:22+00:00,True,11,151,0,True,7,1,151,,,2020-08-21 18:35:00,2020
135,active,True,True,0,2020-08-21 18:27:31+00:00,True,8,152,0,True,7,0,152,,,2020-08-21 18:35:00,2020
136,active,False,True,0,2020-08-21 18:28:21+00:00,True,13,156,0,True,2,0,156,,,2020-08-21 18:35:00,2020
137,active,False,True,0,2020-08-21 18:33:49+00:00,True,10,157,0,True,4,1,157,,,2020-08-21 18:35:00,2020
138,active,False,True,0,2020-08-21 17:23:59+00:00,True,12,159,0,True,2,1,159,,,2020-08-21 18:35:00,2020
139,active,True,True,0,2020-08-21 18:27:14+00:00,True,9,160,0,True,5,0,160,,,2020-08-21 18:35:00,2020
140,active,True,True,0,2020-08-21 18:25:03+00:00,True,10,161,0,True,13,0,161,,,2020-08-21 18:35:00,2020
141,active,False,True,0,2020-08-21 17:47:29+00:00,True,10,162,0,True,5,0,162,,,2020-08-21 18:35:00,2020
142,active,True,True,0,2020-08-21 18:14:13+00:00,True,8,163,0,True,11,0,163,,,2020-08-21 18:35:00,2020
143,active,False,True,0,2020-08-21 18:26:48+00:00,True,3,167,0,True,12,0,167,,,2020-08-21 18:35:00,2020
144,active,False,True,0,2020-08-21 18:33:03+00:00,True,12,169,0,True,7,0,169,,,2020-08-21 18:35:00,2020
145,active,True,True,0,2020-08-21 17:10:44+00:00,True,7,170,0,True,7,0,170,,,2020-08-21 18:35:00,2020
146,active,True,True,0,2020-08-21 16:32:18+00:00,True,13,171,0,True,10,0,171,,,2020-08-21 18:35:00,2020
147,active,True,True,0,2020-08-21 18:07:17+00:00,True,3,173,0,True,10,1,173,,,2020-08-21 18:35:00,2020
148,active,False,True,0,2020-08-21 17:33:38+00:00,True,9,174,0,True,6,0,174,,,2020-08-21 18:35:00,2020
149,active,True,True,0,2020-08-21 18:31:17+00:00,True,11,175,0,True,6,0,175,,,2020-08-21 18:35:00,2020
150,active,False,True,0,2020-08-21 18:34:08+00:00,True,5,176,0,True,9,1,176,,,2020-08-21 18:35:00,2020
151,active,False,True,0,2020-08-21 18:25:56+00:00,True,9,177,0,True,8,2,177,,,2020-08-21 18:35:00,2020
152,active,False,True,0,2020-08-21 18:27:07+00:00,True,18,178,0,True,1,0,178,,,2020-08-21 18:35:00,2020
153,active,False,True,0,2020-08-21 18:30:32+00:00,True,4,179,0,True,21,0,179,,,2020-08-21 18:35:00,2020
154,active,False,True,0,2020-08-21 17:23:59+00:00,True,6,180,0,True,13,0,180,,,2020-08-21 18:35:00,2020
155,active,False,True,0,2020-08-21 16:09:10+00:00,True,18,181,0,True,1,0,181,,,2020-08-21 18:35:00,2020
156,active,True,True,0,2020-08-21 18:34:26+00:00,True,15,182,0,True,4,0,182,,,2020-08-21 18:35:00,2020
157,active,False,True,0,2020-08-21 17:50:59+00:00,True,13,183,0,True,6,0,183,,,2020-08-21 18:35:00,2020
158,active,False,True,0,2020-08-21 18:27:44+00:00,True,17,184,0,True,2,0,184,,,2020-08-21 18:35:00,2020
159,active,False,True,0,2020-08-21 18:30:43+00:00,True,13,185,0,True,2,0,185,,,2020-08-21 18:35:00,2020
160,active,True,True,0,2020-08-21 18:04:31+00:00,True,15,186,0,True,0,0,186,,,2020-08-21 18:35:00,2020
161,active,False,True,0,2020-08-21 16:59:39+00:00,True,12,187,0,True,2,1,187,,,2020-08-21 18:35:00,2020
162,active,False,True,0,2020-08-21 17:49:41+00:00,True,8,188,0,True,7,0,188,,,2020-08-21 18:35:00,2020
163,active,True,True,0,2020-08-21 18:13:22+00:00,True,5,189,0,True,17,1,189,,,2020-08-21 18:35:00,2020
164,active,True,True,0,2020-08-21 18:28:59+00:00,True,23,190,0,True,14,0,190,,,2020-08-21 18:35:00,2020
165,active,False,True,0,2020-08-21 16:12:45+00:00,True,14,191,0,True,1,0,191,,,2020-08-21 18:35:00,2020
166,active,False,True,0,2020-08-21 18:31:03+00:00,True,10,192,0,True,9,0,192,,,2020-08-21 18:35:00,2020
167,active,True,True,0,2020-08-21 18:06:41+00:00,True,13,193,0,True,2,0,193,,,2020-08-21 18:35:00,2020
168,active,False,True,0,2020-08-21 18:21:07+00:00,True,18,194,0,True,1,0,194,,,2020-08-21 18:35:00,2020
169,active,False,True,0,2020-08-21 18:20:54+00:00,True,21,195,0,True,2,0,195,,,2020-08-21 18:35:00,2020
170,active,False,True,0,2020-08-21 13:55:16+00:00,True,8,196,0,True,2,0,196,,,2020-08-21 18:35:00,2020
171,active,False,True,0,2020-08-21 18:10:37+00:00,True,7,197,0,True,8,0,197,,,2020-08-21 18:35:00,2020
172,active,False,True,0,2020-08-21 18:06:25+00:00,True,6,199,0,True,9,0,199,,,2020-08-21 18:35:00,2020
173,active,False,True,0,2020-08-21 17:36:10+00:00,True,4,200,0,True,15,0,200,,,2020-08-21 18:35:00,2020
174,active,False,True,0,2020-08-21 12:22:54+00:00,True,13,201,0,True,2,0,201,,,2020-08-21 18:35:00,2020
175,active,False,True,0,2020-08-21 18:02:59+00:00,True,11,202,0,True,4,0,202,,,2020-08-21 18:35:00,2020
176,active,False,True,0,2020-08-21 12:45:21+00:00,True,9,203,0,True,6,0,203,,,2020-08-21 18:35:00,2020
177,active,False,True,0,2020-08-21 12:44:46+00:00,True,10,204,0,True,4,1,204,,,2020-08-21 18:35:00,2020
178,active,False,True,0,2020-08-21 17:31:24+00:00,True,12,205,0,True,3,0,205,,,2020-08-21 18:35:00,2020
179,active,True,True,0,2020-08-21 18:25:09+00:00,True,18,206,0,True,4,1,206,,,2020-08-21 18:35:00,2020
180,active,True,True,0,2020-08-21 17:46:01+00:00,True,1,208,0,True,13,1,208,,,2020-08-21 18:35:00,2020
181,active,False,True,0,2020-08-21 18:13:24+00:00,True,8,209,0,True,6,1,209,,,2020-08-21 18:35:00,2020
182,active,False,True,0,2020-08-21 09:07:17+00:00,True,12,210,0,True,2,1,210,,,2020-08-21 18:35:00,2020
183,active,False,True,0,2020-08-21 08:52:25+00:00,True,9,211,0,True,10,0,211,,,2020-08-21 18:35:00,2020
184,active,False,True,0,2020-08-21 17:50:38+00:00,True,25,212,0,True,7,1,212,,,2020-08-21 18:35:00,2020
185,active,True,True,0,2020-08-21 17:47:16+00:00,True,13,213,0,True,3,0,213,,,2020-08-21 18:35:00,2020
186,active,False,True,0,2020-08-21 18:10:50+00:00,True,14,214,0,True,1,0,214,,,2020-08-21 18:35:00,2020
187,active,False,True,0,2020-08-21 14:03:49+00:00,True,5,215,0,True,8,2,215,,,2020-08-21 18:35:00,2020
188,active,False,True,0,2020-08-21 06:54:34+00:00,True,5,216,0,True,14,0,216,,,2020-08-21 18:35:00,2020
189,active,False,True,0,2020-08-21 17:29:12+00:00,True,13,217,0,True,5,1,217,,,2020-08-21 18:35:00,2020
190,active,False,True,0,2020-08-21 18:25:28+00:00,True,11,218,0,True,4,0,218,,,2020-08-21 18:35:00,2020
191,active,False,True,0,2020-08-21 09:28:06+00:00,True,8,219,0,True,7,0,219,,,2020-08-21 18:35:00,2020
192,active,False,True,0,2020-08-21 18:25:42+00:00,True,16,221,0,True,3,0,221,,,2020-08-21 18:35:00,2020
193,active,True,True,0,2020-08-21 18:31:44+00:00,True,10,222,0,True,3,1,222,,,2020-08-21 18:35:00,2020
194,active,False,True,0,2020-08-21 18:34:36+00:00,True,6,224,0,True,11,0,224,,,2020-08-21 18:35:00,2020
195,active,False,True,0,2020-08-21 18:06:09+00:00,True,7,225,0,True,11,1,225,,,2020-08-21 18:35:00,2020
196,active,False,True,0,2020-08-21 16:32:35+00:00,True,15,226,0,True,0,0,226,,,2020-08-21 18:35:00,2020
197,active,False,True,0,2020-08-21 18:09:56+00:00,True,7,227,0,True,12,0,227,,,2020-08-21 18:35:00,2020
198,active,False,True,0,2020-08-21 14:51:35+00:00,True,15,228,0,True,4,0,228,,,2020-08-21 18:35:00,2020
199,active,False,True,0,2020-08-21 08:55:46+00:00,True,10,232,0,True,1,0,232,,,2020-08-21 18:35:00,2020
200,active,False,True,0,2020-08-21 18:06:12+00:00,True,5,233,0,True,10,0,233,,,2020-08-21 18:35:00,2020
201,active,False,True,0,2020-08-21 13:11:22+00:00,True,15,234,0,True,0,0,234,,,2020-08-21 18:35:00,2020
202,active,False,True,0,2020-08-21 18:11:27+00:00,True,6,235,0,True,9,0,235,,,2020-08-21 18:35:00,2020
203,active,False,True,0,2020-08-21 18:32:05+00:00,True,2,236,0,True,13,0,236,,,2020-08-21 18:35:00,2020
204,active,False,True,0,2020-08-21 17:46:52+00:00,True,13,239,0,True,1,1,239,,,2020-08-21 18:35:00,2020
205,active,False,True,0,2020-08-21 08:51:35+00:00,True,9,255,0,True,6,0,255,,,2020-08-21 18:35:00,2020
206,active,False,True,0,2020-08-21 17:29:41+00:00,True,4,258,0,True,11,0,258,,,2020-08-21 18:35:00,2020
207,active,False,True,0,2020-08-21 17:58:41+00:00,True,7,259,0,True,8,0,259,,,2020-08-21 18:35:00,2020
208,active,False,True,0,2020-08-21 17:54:12+00:00,True,11,260,0,True,4,0,260,,,2020-08-21 18:35:00,2020
209,active,False,True,0,2020-08-21 18:31:29+00:00,True,5,271,0,True,10,0,271,,,2020-08-21 18:35:00,2020
210,active,False,True,0,2020-08-21 10:57:50+00:00,True,11,272,0,True,8,0,272,,,2020-08-21 18:35:00,2020
211,active,False,True,0,2020-08-21 18:02:04+00:00,True,9,273,0,True,31,0,273,,,2020-08-21 18:35:00,2020
212,active,False,True,0,2020-08-21 18:22:29+00:00,True,3,279,0,True,16,0,279,,,2020-08-21 18:35:00,2020
213,active,False,True,0,2020-08-21 16:54:50+00:00,True,5,280,0,True,14,0,280,,,2020-08-21 18:35:00,2020
214,active,False,True,0,2020-08-21 18:18:52+00:00,True,12,282,0,True,3,0,282,,,2020-08-21 18:35:00,2020
215,active,False,True,0,2020-08-21 18:22:25+00:00,True,15,296,0,True,7,1,296,,,2020-08-21 18:35:00,2020
216,active,False,True,0,2020-08-21 18:34:13+00:00,True,3,318,0,True,16,0,318,,,2020-08-21 18:35:00,2020
217,active,False,True,0,2020-08-21 18:10:26+00:00,True,23,319,0,True,2,0,319,,,2020-08-21 18:35:00,2020
218,active,False,True,0,2020-08-21 17:05:03+00:00,True,15,327,0,True,0,0,327,,,2020-08-21 18:35:00,2020
219,active,False,True,0,2020-08-21 18:30:06+00:00,True,4,328,0,True,11,0,328,,,2020-08-21 18:35:00,2020
