,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,0,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-02 04:43:57+00:00,True,296,0,active,0,0,296,True,True,False,23,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 04:49:30,2020
1,2,,2020-08-02 03:12:53+00:00,True,3,0,active,0,0,3,True,True,True,13,,2020-08-02 04:49:30,2020
2,5,,2020-08-02 04:10:28+00:00,True,4,0,active,0,0,4,True,True,False,14,,2020-08-02 04:49:30,2020
3,10,,2020-08-02 04:19:11+00:00,True,5,0,active,0,0,5,True,True,False,5,,2020-08-02 04:49:30,2020
4,11,,2020-08-02 04:29:40+00:00,True,6,0,active,0,0,6,True,True,False,4,,2020-08-02 04:49:30,2020
5,0,,2020-08-02 03:44:58+00:00,True,7,0,active,0,0,7,True,True,False,15,,2020-08-02 04:49:30,2020
6,8,,2020-08-02 04:13:29+00:00,True,8,3,active,0,0,8,True,True,False,8,,2020-08-02 04:49:30,2020
7,14,,2020-08-02 04:45:07+00:00,True,9,0,active,0,0,9,True,True,False,1,,2020-08-02 04:49:30,2020
8,2,,2020-08-02 02:55:33+00:00,True,10,1,active,0,0,10,True,True,False,8,,2020-08-02 04:49:30,2020
9,1,,2020-08-02 04:24:56+00:00,True,11,1,active,0,0,11,True,True,False,13,,2020-08-02 04:49:30,2020
10,5,,2020-08-02 04:20:44+00:00,True,12,0,active,0,0,12,True,True,True,13,,2020-08-02 04:49:30,2020
11,11,,2020-08-02 04:37:48+00:00,True,13,0,active,0,0,13,True,True,False,8,,2020-08-02 04:49:30,2020
12,1,,2020-08-02 03:36:32+00:00,True,14,1,active,0,0,14,True,True,False,23,,2020-08-02 04:49:30,2020
13,9,,2020-08-02 04:33:11+00:00,True,15,1,active,0,0,15,True,True,False,5,,2020-08-02 04:49:30,2020
14,17,,2020-08-02 04:25:29+00:00,True,16,1,active,0,0,16,True,True,True,1,,2020-08-02 04:49:30,2020
15,7,,2020-08-02 03:51:44+00:00,True,17,0,active,0,0,17,True,True,False,8,,2020-08-02 04:49:30,2020
16,10,,2020-08-02 04:42:13+00:00,True,19,1,active,0,0,19,True,True,False,4,,2020-08-02 04:49:30,2020
17,3,,2020-08-02 04:49:09+00:00,True,20,0,active,0,0,20,True,True,True,20,,2020-08-02 04:49:30,2020
18,12,,2020-08-02 04:47:58+00:00,True,21,0,active,0,0,21,True,True,True,6,,2020-08-02 04:49:30,2020
19,0,,2020-08-02 04:41:49+00:00,True,22,2,active,0,0,22,True,True,True,45,,2020-08-02 04:49:30,2020
20,4,,2020-08-02 04:30:42+00:00,True,23,1,active,0,0,23,True,True,True,16,,2020-08-02 04:49:30,2020
21,3,,2020-08-02 04:37:13+00:00,True,24,0,active,0,0,24,True,True,False,16,,2020-08-02 04:49:30,2020
22,8,,2020-08-02 04:34:53+00:00,True,25,1,active,0,0,25,True,True,False,6,,2020-08-02 04:49:30,2020
23,6,,2020-08-02 04:48:49+00:00,True,26,0,active,0,0,26,True,True,False,9,,2020-08-02 04:49:30,2020
24,19,,2020-08-02 04:41:12+00:00,True,27,3,active,0,0,27,True,True,False,1,,2020-08-02 04:49:30,2020
25,7,,2020-08-02 01:20:41+00:00,True,29,0,active,0,0,29,True,True,False,8,,2020-08-02 04:49:30,2020
26,8,,2020-08-02 04:02:12+00:00,True,30,3,active,0,0,30,True,True,False,4,,2020-08-02 04:49:30,2020
27,15,,2020-08-02 04:46:06+00:00,True,31,0,active,0,0,31,True,True,True,4,,2020-08-02 04:49:30,2020
28,12,,2020-08-02 04:28:01+00:00,True,32,3,active,0,0,32,True,True,False,0,,2020-08-02 04:49:30,2020
29,3,,2020-08-02 03:58:44+00:00,True,33,1,active,0,0,33,True,True,False,23,,2020-08-02 04:49:30,2020
30,3,,2020-08-02 04:08:02+00:00,True,35,0,active,0,0,35,True,True,False,20,,2020-08-02 04:49:30,2020
31,4,,2020-08-02 04:36:54+00:00,True,36,0,active,0,0,36,True,True,True,29,,2020-08-02 04:49:30,2020
32,4,,2020-08-02 01:29:27+00:00,True,37,0,active,0,0,37,True,True,True,11,,2020-08-02 04:49:30,2020
33,20,,2020-08-02 03:41:02+00:00,True,39,0,active,0,0,39,True,True,False,3,,2020-08-02 04:49:30,2020
34,12,,2020-08-02 04:47:07+00:00,True,40,0,active,0,0,40,True,True,False,7,,2020-08-02 04:49:30,2020
35,15,,2020-08-02 04:45:16+00:00,True,41,5,active,0,0,41,True,True,True,7,,2020-08-02 04:49:30,2020
36,4,,2020-08-02 04:08:29+00:00,True,42,0,active,0,0,42,True,True,False,19,,2020-08-02 04:49:30,2020
37,2,,2020-08-02 04:33:13+00:00,True,43,4,active,0,0,43,True,True,True,9,,2020-08-02 04:49:30,2020
38,15,,2020-08-02 03:28:53+00:00,True,44,0,active,0,0,44,True,True,False,8,,2020-08-02 04:49:30,2020
39,17,,2020-08-02 04:30:09+00:00,True,46,1,active,0,0,46,True,True,False,1,,2020-08-02 04:49:30,2020
40,2,,2020-08-02 04:38:39+00:00,True,47,0,active,0,0,47,True,True,True,17,,2020-08-02 04:49:30,2020
41,6,,2020-08-02 04:25:33+00:00,True,48,0,active,0,0,48,True,True,False,13,,2020-08-02 04:49:30,2020
42,4,,2020-08-02 04:42:24+00:00,True,49,0,active,0,0,49,True,True,False,14,,2020-08-02 04:49:30,2020
43,2,,2020-08-02 03:19:35+00:00,True,50,0,active,0,0,50,True,True,False,13,,2020-08-02 04:49:30,2020
44,10,,2020-08-02 03:08:25+00:00,True,51,0,active,0,0,51,True,True,False,5,,2020-08-02 04:49:30,2020
45,1,,2020-08-02 04:38:50+00:00,True,52,2,active,0,0,52,True,True,True,20,,2020-08-02 04:49:30,2020
46,7,,2020-08-02 04:14:34+00:00,True,53,1,active,0,0,53,True,True,False,11,,2020-08-02 04:49:30,2020
47,11,,2020-08-02 04:45:35+00:00,True,54,2,active,0,0,54,True,True,False,2,,2020-08-02 04:49:30,2020
48,9,,2020-08-02 04:13:07+00:00,True,55,0,active,0,0,55,True,True,False,6,,2020-08-02 04:49:30,2020
49,13,,2020-08-02 04:26:33+00:00,True,56,0,active,0,0,56,True,True,True,5,,2020-08-02 04:49:30,2020
50,1,,2020-08-02 04:22:15+00:00,True,57,0,active,0,0,57,True,True,True,13,,2020-08-02 04:49:30,2020
51,4,,2020-08-02 04:48:44+00:00,True,58,0,active,0,0,58,True,True,True,15,,2020-08-02 04:49:30,2020
52,14,,2020-08-02 04:33:41+00:00,True,59,0,active,0,0,59,True,True,True,5,,2020-08-02 04:49:30,2020
53,3,,2020-08-02 04:42:43+00:00,True,60,2,active,0,0,60,True,True,False,14,,2020-08-02 04:49:30,2020
54,0,,2020-08-02 02:44:42+00:00,True,61,0,active,0,0,61,True,True,False,19,,2020-08-02 04:49:30,2020
55,3,,2020-08-02 03:14:21+00:00,True,63,0,active,0,0,63,True,True,False,12,,2020-08-02 04:49:30,2020
56,1,,2020-08-02 04:30:21+00:00,True,64,1,active,0,0,64,True,True,False,17,,2020-08-02 04:49:30,2020
57,23,,2020-08-01 20:25:07+00:00,True,65,0,active,0,0,65,True,True,False,0,,2020-08-02 04:49:30,2020
58,6,,2020-08-02 04:41:24+00:00,True,66,1,active,0,0,66,True,True,False,8,,2020-08-02 04:49:30,2020
59,1,,2020-08-02 04:46:40+00:00,True,67,2,active,0,0,67,True,True,True,24,,2020-08-02 04:49:30,2020
60,7,,2020-08-02 04:45:53+00:00,True,68,0,active,0,0,68,True,True,True,12,,2020-08-02 04:49:30,2020
61,11,,2020-08-02 03:31:40+00:00,True,69,1,active,0,0,69,True,True,True,7,,2020-08-02 04:49:30,2020
62,1,,2020-08-02 04:15:02+00:00,True,70,1,active,0,0,70,True,True,False,21,,2020-08-02 04:49:30,2020
63,16,,2020-08-02 03:46:46+00:00,True,71,2,active,0,0,71,True,True,False,5,,2020-08-02 04:49:30,2020
64,1,,2020-08-02 04:08:28+00:00,True,72,0,active,0,0,72,True,True,False,22,,2020-08-02 04:49:30,2020
65,4,,2020-08-02 04:44:15+00:00,True,73,0,active,0,0,73,True,True,False,11,,2020-08-02 04:49:30,2020
66,3,,2020-08-02 04:19:55+00:00,True,74,2,active,0,0,74,True,True,True,14,,2020-08-02 04:49:30,2020
67,3,,2020-08-02 04:41:57+00:00,True,75,1,active,0,0,75,True,True,False,11,,2020-08-02 04:49:30,2020
