,station_id,last_reported,num_docks_disabled,eightd_has_available_keys,is_renting,num_bikes_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,legacy_id,station_status,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
229,338,2020-08-05 03:58:49+00:00,0,False,True,0,True,0,True,5,338,active,10,2020-08-05 06:59:10,2020
230,339,2020-08-05 03:03:01+00:00,0,False,True,0,True,0,True,4,339,active,11,2020-08-05 06:59:10,2020
231,340,2020-08-04 17:02:48+00:00,0,False,True,0,True,0,True,3,340,active,16,2020-08-05 06:59:10,2020
232,341,2020-08-05 00:14:54+00:00,0,True,True,0,True,0,True,9,341,active,6,2020-08-05 06:59:10,2020
233,342,2020-08-05 06:48:59+00:00,0,False,True,0,True,0,True,1,342,active,14,2020-08-05 06:59:10,2020
234,343,2020-08-04 19:00:47+00:00,0,False,True,0,True,0,True,9,343,active,6,2020-08-05 06:59:10,2020
235,344,2020-08-05 00:24:44+00:00,0,False,True,0,True,0,True,16,344,active,3,2020-08-05 06:59:10,2020
236,345,2020-08-05 05:32:25+00:00,0,False,True,0,True,0,True,6,345,active,13,2020-08-05 06:59:10,2020
237,346,2020-08-05 00:39:07+00:00,0,False,True,0,True,0,True,13,346,active,2,2020-08-05 06:59:10,2020
238,347,2020-08-04 18:55:15+00:00,0,False,True,0,True,0,True,10,347,active,5,2020-08-05 06:59:10,2020
239,348,2020-08-04 23:35:49+00:00,0,False,True,0,True,0,True,3,348,active,12,2020-08-05 06:59:10,2020
240,349,2020-08-05 02:42:53+00:00,0,True,True,0,True,0,True,9,349,active,8,2020-08-05 06:59:10,2020
241,350,2020-08-04 22:20:29+00:00,0,False,True,0,True,0,True,12,350,active,5,2020-08-05 06:59:10,2020
242,351,2020-08-05 01:26:40+00:00,0,False,True,1,True,0,True,4,351,active,10,2020-08-05 06:59:10,2020
243,352,2020-08-05 02:07:09+00:00,0,False,True,0,True,0,True,6,352,active,9,2020-08-05 06:59:10,2020
244,353,2020-08-04 18:26:56+00:00,0,True,True,0,True,0,True,7,353,active,8,2020-08-05 06:59:10,2020
245,354,2020-08-05 05:25:01+00:00,0,False,True,0,True,0,True,7,354,active,8,2020-08-05 06:59:10,2020
246,355,2020-08-04 21:38:51+00:00,0,False,True,0,True,0,True,5,355,active,12,2020-08-05 06:59:10,2020
247,356,2020-08-05 02:35:10+00:00,0,False,True,0,True,0,True,13,356,active,10,2020-08-05 06:59:10,2020
248,357,2020-08-05 01:30:06+00:00,0,False,True,0,True,0,True,6,357,active,9,2020-08-05 06:59:10,2020
249,358,2020-08-05 03:39:12+00:00,0,False,True,0,True,0,True,6,358,active,13,2020-08-05 06:59:10,2020
250,359,2020-08-05 05:40:48+00:00,0,False,True,1,True,0,True,14,359,active,0,2020-08-05 06:59:10,2020
251,360,2020-08-04 23:05:41+00:00,0,False,True,0,True,0,True,13,360,active,2,2020-08-05 06:59:10,2020
252,361,2020-08-05 00:52:40+00:00,0,False,True,0,True,0,True,14,361,active,5,2020-08-05 06:59:10,2020
253,362,2020-08-05 00:40:17+00:00,0,False,True,0,True,0,True,1,362,active,18,2020-08-05 06:59:10,2020
254,363,2020-08-05 04:04:42+00:00,0,False,True,0,True,0,True,3,363,active,16,2020-08-05 06:59:10,2020
255,364,2020-08-05 02:07:03+00:00,0,False,True,0,True,0,True,11,364,active,8,2020-08-05 06:59:10,2020
256,365,2020-08-05 04:22:25+00:00,0,False,True,1,True,0,True,17,365,active,1,2020-08-05 06:59:10,2020
257,366,2020-08-05 01:55:49+00:00,0,False,True,0,True,0,True,11,366,active,4,2020-08-05 06:59:10,2020
258,367,2020-08-05 02:32:39+00:00,0,False,True,0,True,0,True,5,367,active,14,2020-08-05 06:59:10,2020
259,368,2020-08-04 23:12:21+00:00,0,False,True,1,True,0,True,13,368,active,1,2020-08-05 06:59:10,2020
260,369,2020-08-05 02:50:38+00:00,0,False,True,0,True,0,True,0,369,active,15,2020-08-05 06:59:10,2020
261,370,2020-08-05 02:58:03+00:00,0,False,True,0,True,0,True,10,370,active,9,2020-08-05 06:59:10,2020
262,371,2020-08-04 16:52:53+00:00,0,False,True,0,True,0,True,6,371,active,13,2020-08-05 06:59:10,2020
263,372,2020-08-05 06:33:52+00:00,0,False,True,0,True,0,True,15,372,active,4,2020-08-05 06:59:10,2020
264,373,2020-08-05 03:09:24+00:00,0,False,True,0,True,0,True,3,373,active,12,2020-08-05 06:59:10,2020
265,374,2020-08-05 03:15:59+00:00,0,False,True,0,True,0,True,11,374,active,8,2020-08-05 06:59:10,2020
266,376,2020-08-05 00:01:14+00:00,0,False,True,0,True,0,True,14,376,active,1,2020-08-05 06:59:10,2020
267,377,2020-08-05 03:27:08+00:00,0,False,True,0,True,0,True,13,377,active,6,2020-08-05 06:59:10,2020
268,378,2020-08-05 04:24:11+00:00,0,False,True,0,True,0,True,9,378,active,10,2020-08-05 06:59:10,2020
269,379,2020-08-05 03:41:23+00:00,0,False,True,0,True,0,True,5,379,active,10,2020-08-05 06:59:10,2020
270,380,2020-08-05 05:16:02+00:00,0,False,True,0,True,0,True,14,380,active,4,2020-08-05 06:59:10,2020
271,381,2020-08-05 05:20:11+00:00,0,False,True,1,True,0,True,8,381,active,10,2020-08-05 06:59:10,2020
272,384,2020-08-05 00:54:24+00:00,0,True,True,0,True,0,True,15,384,active,4,2020-08-05 06:59:10,2020
273,385,2020-08-05 03:29:30+00:00,1,False,True,1,True,0,True,12,385,active,1,2020-08-05 06:59:10,2020
274,386,2020-08-05 04:31:08+00:00,0,False,True,0,True,0,True,12,386,active,7,2020-08-05 06:59:10,2020
275,387,2020-08-05 04:22:46+00:00,0,False,True,0,True,0,True,5,387,active,10,2020-08-05 06:59:10,2020
276,388,2020-08-04 23:27:59+00:00,0,False,True,0,True,0,True,8,388,active,3,2020-08-05 06:59:10,2020
277,389,2020-08-04 23:38:22+00:00,0,False,True,0,True,0,True,3,389,active,11,2020-08-05 06:59:10,2020
278,390,2020-08-05 04:57:47+00:00,0,False,True,0,True,0,True,2,390,active,13,2020-08-05 06:59:10,2020
279,391,2020-08-05 00:14:12+00:00,0,False,True,0,True,0,True,0,391,active,15,2020-08-05 06:59:10,2020
280,392,2020-08-04 22:20:08+00:00,0,False,True,0,True,0,True,6,392,active,9,2020-08-05 06:59:10,2020
281,393,2020-08-04 23:26:57+00:00,0,False,True,0,True,0,True,10,393,active,5,2020-08-05 06:59:10,2020
282,394,2020-08-05 01:25:03+00:00,0,False,True,0,True,0,True,12,394,active,2,2020-08-05 06:59:10,2020
283,395,2020-08-04 22:15:17+00:00,0,False,True,0,True,0,True,5,395,active,10,2020-08-05 06:59:10,2020
284,396,2020-08-04 08:56:09+00:00,0,False,True,0,True,0,True,3,396,active,12,2020-08-05 06:59:10,2020
285,397,2020-08-05 05:20:53+00:00,0,False,True,0,True,0,True,11,397,active,4,2020-08-05 06:59:10,2020
286,398,2020-08-05 01:12:35+00:00,0,False,True,0,True,0,True,16,398,active,3,2020-08-05 06:59:10,2020
287,399,2020-08-05 01:47:24+00:00,0,False,True,0,True,0,True,3,399,active,12,2020-08-05 06:59:10,2020
288,400,2020-08-05 03:23:14+00:00,0,False,True,1,True,0,True,21,400,active,5,2020-08-05 06:59:10,2020
289,401,2020-08-05 00:24:46+00:00,0,False,True,0,True,0,True,3,401,active,12,2020-08-05 06:59:10,2020
290,402,2020-08-05 02:54:12+00:00,0,False,True,0,True,0,True,11,402,active,4,2020-08-05 06:59:10,2020
291,403,2020-08-05 02:52:29+00:00,0,False,True,0,True,0,True,0,403,active,15,2020-08-05 06:59:10,2020
292,404,2020-08-05 03:21:48+00:00,0,False,True,0,True,0,True,1,404,active,15,2020-08-05 06:59:10,2020
293,405,2020-08-05 01:43:43+00:00,0,False,True,0,True,0,True,1,405,active,18,2020-08-05 06:59:10,2020
294,406,2020-08-04 22:48:12+00:00,0,False,True,0,True,0,True,3,406,active,12,2020-08-05 06:59:10,2020
295,407,2020-08-04 23:38:32+00:00,0,False,True,0,True,0,True,14,407,active,5,2020-08-05 06:59:10,2020
296,408,2020-08-05 04:02:05+00:00,0,False,True,0,True,0,True,7,408,active,8,2020-08-05 06:59:10,2020
297,409,2020-08-05 02:55:41+00:00,0,False,True,0,True,0,True,5,409,active,14,2020-08-05 06:59:10,2020
298,410,2020-08-04 19:17:28+00:00,0,False,True,0,True,0,True,4,410,active,15,2020-08-05 06:59:10,2020
299,411,2020-08-05 04:32:05+00:00,0,False,True,0,True,0,True,1,411,active,14,2020-08-05 06:59:10,2020
300,412,2020-08-05 05:45:31+00:00,0,False,True,0,True,0,True,11,412,active,8,2020-08-05 06:59:10,2020
301,413,2020-08-05 01:31:21+00:00,0,False,True,0,True,0,True,0,413,active,19,2020-08-05 06:59:10,2020
302,414,2020-08-05 00:03:55+00:00,0,False,True,0,True,0,True,23,414,active,0,2020-08-05 06:59:10,2020
303,415,2020-08-05 05:02:31+00:00,0,False,True,0,True,0,True,9,415,active,10,2020-08-05 06:59:10,2020
304,416,2020-08-05 03:47:05+00:00,0,False,True,0,True,0,True,11,416,active,4,2020-08-05 06:59:10,2020
305,417,2020-08-05 00:38:47+00:00,0,False,True,0,True,0,True,0,417,active,19,2020-08-05 06:59:10,2020
306,419,2020-08-05 00:47:18+00:00,0,False,True,0,True,0,True,8,419,active,7,2020-08-05 06:59:10,2020
307,420,1970-01-02 00:00:00+00:00,0,False,False,0,False,0,False,0,420,out_of_service,0,2020-08-05 06:59:10,1970
308,421,2020-08-04 12:11:15+00:00,0,False,True,1,True,0,True,6,421,active,12,2020-08-05 06:59:10,2020
309,422,2020-08-04 20:30:09+00:00,0,False,True,0,True,0,True,1,422,active,14,2020-08-05 06:59:10,2020
310,423,2020-08-05 00:27:44+00:00,0,False,True,0,True,0,True,8,423,active,11,2020-08-05 06:59:10,2020
311,424,2020-08-04 23:06:23+00:00,0,False,True,0,True,0,True,13,424,active,6,2020-08-05 06:59:10,2020
312,425,2020-08-04 10:32:00+00:00,0,False,True,0,True,0,True,16,425,active,0,2020-08-05 06:59:10,2020
313,426,2020-08-05 02:18:24+00:00,0,False,True,0,True,0,True,21,426,active,6,2020-08-05 06:59:10,2020
314,427,2020-08-04 17:25:29+00:00,0,False,True,0,True,0,True,17,427,active,2,2020-08-05 06:59:10,2020
315,428,2020-08-05 02:14:54+00:00,0,False,True,0,True,0,True,7,428,active,12,2020-08-05 06:59:10,2020
316,430,2020-08-04 14:55:40+00:00,0,False,True,0,True,0,True,2,430,active,17,2020-08-05 06:59:10,2020
317,431,2020-08-04 16:08:38+00:00,0,False,True,0,True,0,True,14,431,active,1,2020-08-05 06:59:10,2020
318,432,2020-08-04 22:51:58+00:00,0,False,True,0,True,0,True,11,432,active,8,2020-08-05 06:59:10,2020
319,433,2020-08-04 15:16:13+00:00,0,False,True,0,True,0,True,19,433,active,0,2020-08-05 06:59:10,2020
320,434,2020-08-04 22:01:08+00:00,0,False,True,0,True,0,True,16,434,active,3,2020-08-05 06:59:10,2020
321,435,2020-08-04 18:39:43+00:00,0,False,True,0,True,0,True,0,435,active,15,2020-08-05 06:59:10,2020
322,436,2020-08-05 00:44:10+00:00,0,False,True,2,True,0,True,10,436,active,3,2020-08-05 06:59:10,2020
323,437,2020-08-05 04:44:41+00:00,0,False,True,0,True,0,True,1,437,active,18,2020-08-05 06:59:10,2020
324,440,2020-08-05 01:20:29+00:00,0,False,True,0,True,0,True,3,440,active,14,2020-08-05 06:59:10,2020
325,441,2020-08-05 02:01:39+00:00,0,False,True,0,True,0,True,3,441,active,16,2020-08-05 06:59:10,2020
326,442,2020-08-04 21:57:09+00:00,0,False,True,0,True,0,True,8,442,active,7,2020-08-05 06:59:10,2020
327,443,2020-08-04 22:52:32+00:00,0,False,True,0,True,0,True,16,443,active,3,2020-08-05 06:59:10,2020
328,445,2020-08-05 05:44:32+00:00,0,False,True,0,True,0,True,5,445,active,14,2020-08-05 06:59:10,2020
329,446,2020-08-05 06:34:30+00:00,0,False,True,0,True,0,True,11,446,active,1,2020-08-05 06:59:10,2020
330,447,2020-08-04 23:27:04+00:00,0,False,True,0,True,0,True,15,447,active,4,2020-08-05 06:59:10,2020
331,448,2020-08-04 19:23:50+00:00,0,False,True,0,True,0,True,9,448,active,2,2020-08-05 06:59:10,2020
332,449,1970-01-02 00:00:00+00:00,0,False,True,0,False,0,True,0,449,out_of_service,0,2020-08-05 06:59:10,1970
333,450,2020-08-05 03:36:49+00:00,0,False,True,0,True,0,True,4,450,active,11,2020-08-05 06:59:10,2020
334,451,2020-08-05 04:00:45+00:00,0,False,True,0,True,0,True,4,451,active,11,2020-08-05 06:59:10,2020
335,452,2020-08-05 03:29:07+00:00,0,False,True,0,True,0,True,6,452,active,9,2020-08-05 06:59:10,2020
336,453,2020-08-05 03:23:00+00:00,0,False,True,0,True,0,True,10,453,active,5,2020-08-05 06:59:10,2020
337,454,2020-08-05 04:20:18+00:00,0,False,True,0,True,0,True,4,454,active,11,2020-08-05 06:59:10,2020
338,455,2020-08-04 23:38:21+00:00,0,False,True,0,True,0,True,2,455,active,10,2020-08-05 06:59:10,2020
