,num_docks_available,last_reported,legacy_id,station_id,is_renting,is_installed,is_returning,station_status,num_bikes_disabled,eightd_has_available_keys,num_bikes_available,num_docks_disabled,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,10,2020-08-07 23:11:29+00:00,3,3,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
1,1,2020-08-07 23:05:14+00:00,4,4,True,True,True,active,1,False,17,0,0,,,2020-08-07 23:14:00,2020
2,1,2020-08-07 23:10:21+00:00,5,5,True,True,True,active,1,False,13,0,0,,,2020-08-07 23:14:00,2020
3,11,2020-08-07 23:13:54+00:00,6,6,True,True,True,active,1,False,3,0,0,,,2020-08-07 23:14:00,2020
4,5,2020-08-07 23:05:12+00:00,7,7,True,True,True,active,0,False,10,0,0,,,2020-08-07 23:14:00,2020
5,16,2020-08-07 23:12:20+00:00,8,8,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
6,4,2020-08-07 23:13:26+00:00,9,9,True,True,True,active,0,False,11,0,0,,,2020-08-07 23:14:00,2020
7,7,2020-08-07 23:00:28+00:00,10,10,True,True,True,active,1,False,3,0,0,,,2020-08-07 23:14:00,2020
8,14,2020-08-07 23:06:37+00:00,11,11,True,True,True,active,1,False,0,0,0,"{'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 2, 'region': 'BOS', 'active': True, 'off_dock_capacity': 50, 'dock_blocked_count': 0, 'valet_revision': 81}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-08-07 23:14:00,2020
9,12,2020-08-07 23:10:42+00:00,12,12,True,True,True,active,1,True,5,0,0,,,2020-08-07 23:14:00,2020
10,16,2020-08-07 23:09:57+00:00,13,13,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
11,24,2020-08-07 23:12:05+00:00,14,14,True,True,True,active,1,False,0,0,0,,,2020-08-07 23:14:00,2020
12,5,2020-08-07 22:58:43+00:00,15,15,True,True,True,active,1,False,9,0,0,,,2020-08-07 23:14:00,2020
13,7,2020-08-07 23:12:49+00:00,16,16,True,True,True,active,0,True,12,0,0,,,2020-08-07 23:14:00,2020
14,12,2020-08-07 22:45:47+00:00,17,17,True,True,True,active,1,False,2,0,0,,,2020-08-07 23:14:00,2020
15,8,2020-08-07 23:10:10+00:00,19,19,True,True,True,active,0,False,7,0,0,,,2020-08-07 23:14:00,2020
16,19,2020-08-07 23:02:49+00:00,20,20,True,True,True,active,1,True,2,1,0,,,2020-08-07 23:14:00,2020
17,10,2020-08-07 23:12:24+00:00,21,21,True,True,True,active,1,True,7,0,0,,,2020-08-07 23:14:00,2020
18,29,2020-08-07 23:03:27+00:00,22,22,True,True,True,active,1,True,17,0,0,,,2020-08-07 23:14:00,2020
19,19,2020-08-07 23:10:31+00:00,23,23,True,True,True,active,0,False,2,0,0,,,2020-08-07 23:14:00,2020
20,10,2020-08-07 23:09:00+00:00,24,24,True,True,True,active,1,False,8,0,0,,,2020-08-07 23:14:00,2020
21,7,2020-08-07 23:11:56+00:00,25,25,True,True,True,active,0,False,8,0,0,,,2020-08-07 23:14:00,2020
22,5,2020-08-07 23:04:23+00:00,26,26,True,True,True,active,1,False,9,0,0,,,2020-08-07 23:14:00,2020
23,19,2020-08-07 23:05:30+00:00,27,27,True,True,True,active,1,False,3,0,0,,,2020-08-07 23:14:00,2020
24,5,2020-08-07 21:20:19+00:00,29,29,True,True,True,active,2,False,8,0,0,,,2020-08-07 23:14:00,2020
25,14,2020-08-07 23:01:22+00:00,30,30,True,True,True,active,0,False,1,0,0,,,2020-08-07 23:14:00,2020
26,2,2020-08-07 22:13:32+00:00,31,31,True,True,True,active,0,True,17,0,0,,,2020-08-07 23:14:00,2020
27,8,2020-08-07 23:12:35+00:00,32,32,True,True,True,active,0,False,7,0,0,,,2020-08-07 23:14:00,2020
28,7,2020-08-07 23:11:30+00:00,33,33,True,True,True,active,2,False,18,0,0,,,2020-08-07 23:14:00,2020
29,10,2020-08-07 23:04:00+00:00,35,35,True,True,True,active,0,False,13,0,0,,,2020-08-07 23:14:00,2020
30,11,2020-08-07 23:01:37+00:00,36,36,True,True,True,active,0,True,22,0,0,,,2020-08-07 23:14:00,2020
31,11,2020-08-07 22:05:58+00:00,37,37,True,True,True,active,0,True,4,0,0,,,2020-08-07 23:14:00,2020
32,17,2020-08-07 23:13:56+00:00,39,39,True,True,True,active,0,False,6,0,0,,,2020-08-07 23:14:00,2020
33,18,2020-08-07 23:13:26+00:00,40,40,True,True,True,active,0,False,1,0,0,,,2020-08-07 23:14:00,2020
34,20,2020-08-07 23:11:22+00:00,41,41,True,True,True,active,1,True,6,0,0,,,2020-08-07 23:14:00,2020
35,1,2020-08-07 23:12:37+00:00,42,42,True,True,True,active,2,False,20,0,0,,,2020-08-07 23:14:00,2020
36,7,2020-08-07 23:12:22+00:00,43,43,True,True,True,active,0,True,8,0,0,,,2020-08-07 23:14:00,2020
37,7,2020-08-07 23:12:38+00:00,44,44,True,True,True,active,0,False,16,0,0,,,2020-08-07 23:14:00,2020
38,13,2020-08-07 23:05:56+00:00,46,46,True,True,True,active,0,False,6,0,0,,,2020-08-07 23:14:00,2020
39,7,2020-08-07 23:11:05+00:00,47,47,True,True,True,active,1,True,11,0,0,,,2020-08-07 23:14:00,2020
40,8,2020-08-07 22:52:01+00:00,48,48,True,True,True,active,0,False,11,0,0,,,2020-08-07 23:14:00,2020
41,8,2020-08-07 22:56:50+00:00,49,49,True,True,True,active,0,False,10,0,0,,,2020-08-07 23:14:00,2020
42,3,2020-08-07 23:09:17+00:00,50,50,True,True,True,active,1,True,11,0,0,,,2020-08-07 23:14:00,2020
43,10,2020-08-07 22:32:20+00:00,51,51,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
44,20,2020-08-07 23:12:10+00:00,52,52,True,True,True,active,0,True,3,0,0,,,2020-08-07 23:14:00,2020
45,16,2020-08-07 23:13:56+00:00,53,53,True,True,True,active,2,False,1,0,0,,,2020-08-07 23:14:00,2020
46,5,2020-08-07 23:13:56+00:00,54,54,True,True,True,active,0,False,10,0,0,,,2020-08-07 23:14:00,2020
47,8,2020-08-07 23:00:50+00:00,55,55,True,True,True,active,1,False,6,0,0,,,2020-08-07 23:14:00,2020
48,12,2020-08-07 21:25:48+00:00,56,56,True,True,True,active,0,True,6,0,0,,,2020-08-07 23:14:00,2020
49,5,2020-08-07 23:11:00+00:00,57,57,True,True,True,active,1,True,8,0,0,,,2020-08-07 23:14:00,2020
50,3,2020-08-07 23:12:36+00:00,58,58,True,True,True,active,2,True,14,0,0,,,2020-08-07 23:14:00,2020
51,11,2020-08-07 23:02:34+00:00,59,59,True,True,True,active,0,True,8,0,0,,,2020-08-07 23:14:00,2020
52,8,2020-08-07 23:13:25+00:00,60,60,True,True,True,active,1,False,10,0,0,"{'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 3, 'region': 'BOS', 'active': True, 'off_dock_capacity': 40, 'dock_blocked_count': 0, 'valet_revision': 69}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-07 23:14:00,2020
53,12,2020-08-07 23:02:44+00:00,61,61,True,True,True,active,0,False,7,0,0,,,2020-08-07 23:14:00,2020
54,10,2020-08-07 22:01:44+00:00,63,63,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
55,12,2020-08-07 23:12:30+00:00,64,64,True,True,True,active,1,False,6,0,0,,,2020-08-07 23:14:00,2020
56,22,2020-08-07 21:48:58+00:00,65,65,True,True,True,active,0,False,1,0,0,,,2020-08-07 23:14:00,2020
57,9,2020-08-07 23:09:15+00:00,66,66,True,True,True,active,0,False,6,0,0,,,2020-08-07 23:14:00,2020
58,16,2020-08-07 23:07:19+00:00,67,67,True,True,True,active,1,True,10,0,0,,,2020-08-07 23:14:00,2020
59,4,2020-08-07 23:13:54+00:00,68,68,True,True,True,active,1,True,14,0,0,,,2020-08-07 23:14:00,2020
60,11,2020-08-07 23:10:38+00:00,69,69,True,True,True,active,0,False,8,0,0,,,2020-08-07 23:14:00,2020
61,8,2020-08-07 22:57:20+00:00,70,70,True,True,True,active,1,False,14,0,0,,,2020-08-07 23:14:00,2020
62,3,2020-08-07 23:13:57+00:00,71,71,True,True,True,active,0,False,20,0,0,,,2020-08-07 23:14:00,2020
63,20,2020-08-07 22:53:46+00:00,72,72,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
64,0,2020-08-07 22:26:29+00:00,73,73,True,True,True,active,0,False,15,0,0,,,2020-08-07 23:14:00,2020
65,12,2020-08-07 23:12:36+00:00,74,74,True,True,True,active,3,True,4,0,0,,,2020-08-07 23:14:00,2020
66,10,2020-08-07 23:12:54+00:00,75,75,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
67,1,2020-08-07 23:13:48+00:00,76,76,True,True,True,active,0,False,16,0,0,,,2020-08-07 23:14:00,2020
68,12,2020-08-07 23:06:33+00:00,77,77,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
69,2,2020-08-07 23:13:40+00:00,78,78,True,True,True,active,2,False,15,0,0,,,2020-08-07 23:14:00,2020
70,10,2020-08-07 23:10:36+00:00,79,79,True,True,True,active,1,False,8,0,0,,,2020-08-07 23:14:00,2020
71,29,2020-08-07 23:11:11+00:00,80,80,True,True,True,active,1,False,5,0,0,,,2020-08-07 23:14:00,2020
72,7,2020-08-07 23:10:55+00:00,81,81,True,True,True,active,0,False,12,0,0,,,2020-08-07 23:14:00,2020
73,10,2020-08-07 21:43:36+00:00,82,82,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
74,6,2020-08-07 23:10:28+00:00,84,84,True,True,True,active,0,False,9,0,0,,,2020-08-07 23:14:00,2020
75,14,2020-08-07 22:56:44+00:00,85,85,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
76,18,2020-08-07 23:12:29+00:00,86,86,True,True,True,active,0,False,1,0,0,,,2020-08-07 23:14:00,2020
77,7,2020-08-07 23:11:17+00:00,87,87,True,True,True,active,1,False,7,0,0,,,2020-08-07 23:14:00,2020
78,7,2020-08-07 23:09:20+00:00,89,89,True,True,True,active,0,False,12,0,0,,,2020-08-07 23:14:00,2020
79,9,2020-08-07 23:10:28+00:00,90,90,True,True,True,active,0,False,10,0,0,,,2020-08-07 23:14:00,2020
80,16,2020-08-07 23:00:04+00:00,91,91,True,True,True,active,1,False,2,0,0,,,2020-08-07 23:14:00,2020
81,11,2020-08-07 22:44:14+00:00,92,92,True,True,True,active,0,False,8,0,0,,,2020-08-07 23:14:00,2020
82,7,2020-08-07 22:35:57+00:00,93,93,True,True,True,active,1,False,7,0,0,,,2020-08-07 23:14:00,2020
83,8,2020-08-07 22:59:37+00:00,94,94,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
84,10,2020-08-07 23:11:54+00:00,95,95,True,True,True,active,1,False,4,0,0,,,2020-08-07 23:14:00,2020
85,14,2020-08-07 23:08:50+00:00,96,96,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
86,12,2020-08-07 23:12:35+00:00,97,97,True,True,True,active,0,False,7,0,0,,,2020-08-07 23:14:00,2020
87,19,2020-08-07 23:12:22+00:00,98,98,True,True,True,active,0,False,4,0,0,,,2020-08-07 23:14:00,2020
88,7,2020-08-07 23:11:22+00:00,99,99,True,True,True,active,0,False,8,0,0,,,2020-08-07 23:14:00,2020
89,0,2020-08-07 22:57:56+00:00,100,100,True,True,True,active,0,True,25,0,0,,,2020-08-07 23:14:00,2020
90,1,2020-08-07 22:54:42+00:00,101,101,True,True,True,active,0,False,14,0,0,,,2020-08-07 23:14:00,2020
91,4,2020-08-07 23:09:13+00:00,102,102,True,True,True,active,3,False,8,0,0,,,2020-08-07 23:14:00,2020
92,12,2020-08-07 23:03:31+00:00,103,103,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
93,12,2020-08-07 23:11:05+00:00,104,104,True,True,True,active,1,False,6,0,0,,,2020-08-07 23:14:00,2020
94,2,2020-08-07 23:07:20+00:00,105,105,True,True,True,active,1,False,16,0,0,,,2020-08-07 23:14:00,2020
95,12,2020-08-07 23:03:07+00:00,106,106,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
96,19,2020-08-07 23:09:18+00:00,107,107,True,True,True,active,0,False,0,0,0,,,2020-08-07 23:14:00,2020
97,12,2020-08-07 22:53:08+00:00,108,108,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
98,22,2020-08-07 21:51:42+00:00,109,109,True,True,True,active,0,False,13,0,0,,,2020-08-07 23:14:00,2020
99,11,2020-08-07 22:52:21+00:00,110,110,True,True,True,active,0,False,4,0,0,,,2020-08-07 23:14:00,2020
100,15,2020-08-07 22:01:16+00:00,111,111,True,True,True,active,0,False,0,0,0,,,2020-08-07 23:14:00,2020
101,12,2020-08-07 22:51:16+00:00,112,112,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
102,14,2020-08-07 22:44:15+00:00,113,113,True,True,True,active,0,False,1,0,0,,,2020-08-07 23:14:00,2020
103,11,2020-08-07 22:24:54+00:00,114,114,True,True,True,active,0,False,4,0,0,,,2020-08-07 23:14:00,2020
104,4,2020-08-07 23:05:00+00:00,115,115,True,True,True,active,0,False,15,0,0,,,2020-08-07 23:14:00,2020
105,4,2020-08-07 23:11:54+00:00,116,116,True,True,True,active,0,False,19,0,0,,,2020-08-07 23:14:00,2020
106,9,2020-08-07 23:11:26+00:00,117,117,True,True,True,active,0,False,10,0,0,,,2020-08-07 23:14:00,2020
107,6,2020-08-07 23:13:41+00:00,118,118,True,True,True,active,0,False,13,0,0,,,2020-08-07 23:14:00,2020
108,9,2020-08-07 23:05:00+00:00,119,119,True,True,True,active,1,False,5,0,0,,,2020-08-07 23:14:00,2020
109,0,2020-08-07 23:13:47+00:00,120,120,True,True,True,active,1,False,14,0,0,,,2020-08-07 23:14:00,2020
110,12,2020-08-07 23:11:09+00:00,121,121,True,True,True,active,0,False,5,0,0,,,2020-08-07 23:14:00,2020
111,1,2020-08-07 22:59:44+00:00,122,122,True,True,True,active,1,False,13,0,0,,,2020-08-07 23:14:00,2020
112,11,2020-08-07 21:48:48+00:00,124,124,True,True,True,active,0,False,4,0,0,,,2020-08-07 23:14:00,2020
113,10,2020-08-07 23:10:30+00:00,125,125,True,True,True,active,1,False,4,0,0,,,2020-08-07 23:14:00,2020
114,7,2020-08-07 20:53:53+00:00,126,126,True,True,True,active,0,False,8,0,0,,,2020-08-07 23:14:00,2020
115,4,2020-08-07 23:12:24+00:00,128,128,True,True,True,active,2,False,13,0,0,,,2020-08-07 23:14:00,2020
116,8,2020-08-07 22:37:24+00:00,129,129,True,True,True,active,0,False,11,0,0,,,2020-08-07 23:14:00,2020
117,4,2020-08-07 22:54:10+00:00,130,130,True,True,True,active,0,False,11,0,0,,,2020-08-07 23:14:00,2020
118,12,2020-08-07 23:10:14+00:00,131,131,True,True,True,active,0,False,6,0,0,,,2020-08-07 23:14:00,2020
119,13,2020-08-07 23:01:21+00:00,133,133,True,True,True,active,1,False,9,0,0,,,2020-08-07 23:14:00,2020
120,10,2020-08-07 22:24:53+00:00,135,135,True,True,True,active,0,False,7,0,0,,,2020-08-07 23:14:00,2020
121,10,2020-08-07 23:12:45+00:00,136,136,True,True,True,active,0,False,9,0,0,,,2020-08-07 23:14:00,2020
122,6,2020-08-07 22:53:42+00:00,137,137,True,True,True,active,0,False,9,0,0,,,2020-08-07 23:14:00,2020
123,3,2020-08-07 23:06:59+00:00,138,138,True,True,True,active,1,False,11,0,0,,,2020-08-07 23:14:00,2020
124,9,2020-08-07 23:08:01+00:00,139,139,True,True,True,active,0,False,10,0,0,,,2020-08-07 23:14:00,2020
125,0,2020-08-07 20:57:05+00:00,140,140,False,True,True,active,17,False,0,0,0,,,2020-08-07 23:14:00,2020
126,13,2020-08-07 23:12:14+00:00,141,141,True,True,True,active,1,False,1,0,0,,,2020-08-07 23:14:00,2020
127,21,2020-08-07 23:12:01+00:00,142,142,True,True,True,active,0,False,2,0,0,,,2020-08-07 23:14:00,2020
128,13,2020-08-07 23:04:48+00:00,143,143,True,True,True,active,1,False,9,0,0,,,2020-08-07 23:14:00,2020
129,5,2020-08-07 23:01:45+00:00,144,144,True,True,True,active,0,False,14,0,0,,,2020-08-07 23:14:00,2020
130,13,2020-08-07 23:10:57+00:00,145,145,True,True,True,active,0,False,6,0,0,,,2020-08-07 23:14:00,2020
131,3,2020-08-07 23:13:55+00:00,146,146,True,True,True,active,1,False,15,0,0,,,2020-08-07 23:14:00,2020
132,9,2020-08-07 23:11:53+00:00,149,149,True,True,True,active,0,True,9,0,0,,,2020-08-07 23:14:00,2020
133,8,2020-08-07 22:51:01+00:00,150,150,True,True,True,active,0,False,11,0,0,,,2020-08-07 23:14:00,2020
134,11,2020-08-07 22:40:31+00:00,151,151,True,True,True,active,0,False,8,0,0,,,2020-08-07 23:14:00,2020
135,11,2020-08-07 22:06:44+00:00,152,152,True,True,True,active,0,True,4,0,0,,,2020-08-07 23:14:00,2020
136,12,2020-08-07 22:07:46+00:00,156,156,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
137,0,2020-08-07 23:06:29+00:00,157,157,True,True,True,active,1,False,14,0,0,,,2020-08-07 23:14:00,2020
138,12,2020-08-07 22:56:13+00:00,159,159,True,True,True,active,0,False,3,0,0,,,2020-08-07 23:14:00,2020
