,is_renting,is_returning,last_reported,num_bikes_disabled,eightd_has_available_keys,legacy_id,station_id,num_bikes_available,is_installed,num_docks_disabled,station_status,num_docks_available,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
53,True,True,2020-08-18 22:56:04+00:00,0,False,61,61,15,True,0,active,4,0,2020-08-18 22:59:20,2020
54,True,True,2020-08-18 22:58:17+00:00,0,False,63,63,14,True,0,active,1,0,2020-08-18 22:59:20,2020
55,True,True,2020-08-18 22:50:12+00:00,0,False,64,64,7,True,0,active,12,0,2020-08-18 22:59:20,2020
56,True,True,2020-08-18 22:07:36+00:00,0,False,65,65,0,True,0,active,23,0,2020-08-18 22:59:20,2020
57,True,True,2020-08-18 22:51:55+00:00,1,False,66,66,3,True,0,active,11,0,2020-08-18 22:59:20,2020
58,True,True,2020-08-18 22:58:52+00:00,0,True,67,67,9,True,0,active,18,0,2020-08-18 22:59:20,2020
59,True,True,2020-08-18 22:55:56+00:00,0,True,68,68,16,True,0,active,3,0,2020-08-18 22:59:20,2020
60,True,True,2020-08-18 22:54:03+00:00,0,True,69,69,12,True,0,active,7,0,2020-08-18 22:59:20,2020
61,True,True,2020-08-18 22:57:18+00:00,0,False,70,70,7,True,0,active,16,0,2020-08-18 22:59:20,2020
62,True,True,2020-08-18 22:57:43+00:00,0,False,71,71,12,True,0,active,11,0,2020-08-18 22:59:20,2020
63,True,True,2020-08-18 22:55:22+00:00,0,False,72,72,17,True,0,active,6,0,2020-08-18 22:59:20,2020
64,True,True,2020-08-18 22:57:05+00:00,3,False,73,73,10,True,0,active,2,0,2020-08-18 22:59:20,2020
65,True,True,2020-08-18 22:56:51+00:00,1,True,74,74,18,True,0,active,0,0,2020-08-18 22:59:20,2020
66,True,True,2020-08-18 22:53:55+00:00,1,False,75,75,11,True,0,active,3,0,2020-08-18 22:59:20,2020
67,True,True,2020-08-18 22:55:11+00:00,0,False,76,76,5,True,0,active,12,0,2020-08-18 22:59:20,2020
68,True,True,2020-08-18 21:39:23+00:00,0,False,77,77,8,True,0,active,7,0,2020-08-18 22:59:20,2020
69,True,True,2020-08-18 22:29:09+00:00,1,False,78,78,11,True,0,active,7,0,2020-08-18 22:59:20,2020
70,True,True,2020-08-18 22:55:49+00:00,0,False,79,79,13,True,0,active,6,0,2020-08-18 22:59:20,2020
71,True,True,2020-08-18 22:54:50+00:00,1,False,80,80,8,True,0,active,26,0,2020-08-18 22:59:20,2020
72,True,True,2020-08-18 22:58:55+00:00,1,False,81,81,16,True,0,active,2,0,2020-08-18 22:59:20,2020
73,True,True,2020-08-18 22:53:16+00:00,1,False,82,82,5,True,0,active,9,0,2020-08-18 22:59:20,2020
74,True,True,2020-08-18 22:57:20+00:00,0,False,84,84,9,True,0,active,6,0,2020-08-18 22:59:20,2020
75,True,True,2020-08-18 22:29:24+00:00,0,False,85,85,0,True,0,active,19,0,2020-08-18 22:59:20,2020
76,True,True,2020-08-18 22:53:29+00:00,1,False,86,86,2,True,0,active,16,0,2020-08-18 22:59:20,2020
77,True,True,2020-08-18 22:55:03+00:00,0,False,87,87,11,True,0,active,4,0,2020-08-18 22:59:20,2020
78,True,True,2020-08-18 22:36:23+00:00,0,False,89,89,11,True,0,active,8,0,2020-08-18 22:59:20,2020
79,True,True,2020-08-18 22:51:20+00:00,1,False,90,90,10,True,0,active,8,0,2020-08-18 22:59:20,2020
80,True,True,2020-08-18 22:55:45+00:00,1,False,91,91,1,True,0,active,17,0,2020-08-18 22:59:20,2020
81,True,True,2020-08-18 21:43:52+00:00,1,False,92,92,15,True,0,active,3,0,2020-08-18 22:59:20,2020
82,True,True,2020-08-18 22:40:01+00:00,2,False,93,93,11,True,0,active,2,0,2020-08-18 22:59:20,2020
83,True,True,2020-08-18 22:47:04+00:00,0,False,94,94,3,True,0,active,8,0,2020-08-18 22:59:20,2020
84,True,True,2020-08-18 22:54:02+00:00,4,False,95,95,0,True,0,active,11,0,2020-08-18 22:59:20,2020
85,True,True,2020-08-18 22:59:09+00:00,0,False,96,96,2,True,0,active,17,0,2020-08-18 22:59:20,2020
86,True,True,2020-08-18 22:56:10+00:00,2,False,97,97,7,True,0,active,10,0,2020-08-18 22:59:20,2020
87,True,True,2020-08-18 22:58:43+00:00,0,False,98,98,10,True,0,active,13,0,2020-08-18 22:59:20,2020
88,True,True,2020-08-18 22:54:10+00:00,2,False,99,99,13,True,0,active,0,0,2020-08-18 22:59:20,2020
89,True,True,2020-08-18 22:55:18+00:00,0,True,100,100,10,True,0,active,15,0,2020-08-18 22:59:20,2020
90,True,True,2020-08-18 22:58:06+00:00,0,False,101,101,5,True,0,active,10,0,2020-08-18 22:59:20,2020
91,True,True,2020-08-18 22:04:33+00:00,0,False,102,102,5,True,0,active,10,0,2020-08-18 22:59:20,2020
92,True,True,2020-08-18 22:58:17+00:00,0,False,103,103,9,True,0,active,6,0,2020-08-18 22:59:20,2020
93,True,True,2020-08-18 22:51:30+00:00,0,False,104,104,4,True,0,active,15,0,2020-08-18 22:59:20,2020
94,True,True,2020-08-18 22:58:21+00:00,1,False,105,105,9,True,0,active,9,0,2020-08-18 22:59:20,2020
95,True,True,2020-08-18 20:26:10+00:00,0,False,106,106,8,True,0,active,7,0,2020-08-18 22:59:20,2020
96,True,True,2020-08-18 22:58:29+00:00,2,False,107,107,2,True,0,active,15,0,2020-08-18 22:59:20,2020
97,True,True,2020-08-18 22:32:27+00:00,0,False,108,108,8,True,0,active,9,0,2020-08-18 22:59:20,2020
98,True,True,2020-08-18 22:32:39+00:00,2,False,109,109,2,True,0,active,31,0,2020-08-18 22:59:20,2020
99,True,True,2020-08-18 22:34:10+00:00,0,False,110,110,0,True,0,active,15,0,2020-08-18 22:59:20,2020
100,True,True,2020-08-18 22:49:12+00:00,0,False,111,111,2,True,0,active,13,0,2020-08-18 22:59:20,2020
101,True,True,2020-08-18 22:36:46+00:00,0,False,112,112,8,True,0,active,7,0,2020-08-18 22:59:20,2020
102,True,True,2020-08-18 22:33:06+00:00,1,False,113,113,2,True,0,active,12,0,2020-08-18 22:59:20,2020
103,True,True,2020-08-18 22:37:48+00:00,0,False,114,114,2,True,0,active,13,0,2020-08-18 22:59:20,2020
104,True,True,2020-08-18 22:47:51+00:00,0,False,115,115,18,True,0,active,1,0,2020-08-18 22:59:20,2020
105,True,True,2020-08-18 22:59:15+00:00,0,False,116,116,7,True,0,active,16,0,2020-08-18 22:59:20,2020
106,True,True,2020-08-18 22:58:31+00:00,1,False,117,117,2,True,0,active,16,0,2020-08-18 22:59:20,2020
107,True,True,2020-08-18 22:40:21+00:00,1,False,118,118,10,True,0,active,8,0,2020-08-18 22:59:20,2020
108,True,True,2020-08-18 22:55:09+00:00,1,False,119,119,0,True,0,active,14,0,2020-08-18 22:59:20,2020
109,True,True,2020-08-18 22:49:10+00:00,0,False,120,120,15,True,0,active,0,0,2020-08-18 22:59:20,2020
110,True,True,2020-08-18 22:55:03+00:00,1,False,121,121,1,True,0,active,15,0,2020-08-18 22:59:20,2020
111,True,True,2020-08-18 22:48:12+00:00,0,False,122,122,9,True,0,active,6,0,2020-08-18 22:59:20,2020
112,True,True,2020-08-18 21:10:49+00:00,0,False,124,124,1,True,0,active,14,0,2020-08-18 22:59:20,2020
113,True,True,2020-08-18 22:20:25+00:00,1,False,125,125,6,True,1,active,7,0,2020-08-18 22:59:20,2020
114,True,True,2020-08-18 22:22:46+00:00,1,False,126,126,11,True,0,active,3,0,2020-08-18 22:59:20,2020
115,True,True,2020-08-18 22:48:31+00:00,0,False,128,128,19,True,0,active,0,0,2020-08-18 22:59:20,2020
116,True,True,2020-08-18 22:42:10+00:00,0,False,129,129,15,True,0,active,4,0,2020-08-18 22:59:20,2020
117,True,True,2020-08-18 22:33:30+00:00,0,False,130,130,12,True,0,active,3,0,2020-08-18 22:59:20,2020
118,True,True,2020-08-18 22:57:52+00:00,0,False,131,131,10,True,0,active,8,0,2020-08-18 22:59:20,2020
119,True,True,2020-08-18 22:57:49+00:00,2,False,133,133,16,True,0,active,5,0,2020-08-18 22:59:20,2020
120,True,True,2020-08-18 21:39:58+00:00,0,False,135,135,1,True,0,active,16,0,2020-08-18 22:59:20,2020
121,True,True,2020-08-18 22:01:10+00:00,1,False,136,136,1,True,0,active,17,0,2020-08-18 22:59:20,2020
122,True,True,2020-08-18 22:44:25+00:00,0,False,137,137,11,True,0,active,4,0,2020-08-18 22:59:20,2020
123,True,True,2020-08-18 22:27:59+00:00,1,False,138,138,7,True,0,active,7,0,2020-08-18 22:59:20,2020
124,True,True,2020-08-18 22:59:14+00:00,0,False,139,139,2,True,0,active,17,0,2020-08-18 22:59:20,2020
125,True,True,2020-08-18 22:49:02+00:00,0,False,140,140,15,True,0,active,2,0,2020-08-18 22:59:20,2020
126,True,True,2020-08-18 22:48:35+00:00,0,False,141,141,10,True,0,active,5,0,2020-08-18 22:59:20,2020
127,True,True,2020-08-18 22:23:24+00:00,0,False,142,142,18,True,0,active,5,0,2020-08-18 22:59:20,2020
128,True,True,2020-08-18 22:56:55+00:00,1,False,143,143,6,True,0,active,16,0,2020-08-18 22:59:20,2020
129,True,True,2020-08-18 22:49:20+00:00,0,False,144,144,16,True,0,active,3,0,2020-08-18 22:59:20,2020
130,True,True,2020-08-18 22:03:50+00:00,1,False,145,145,12,True,0,active,6,0,2020-08-18 22:59:20,2020
131,True,True,2020-08-18 22:46:58+00:00,2,False,146,146,8,True,0,active,9,0,2020-08-18 22:59:20,2020
132,True,True,2020-08-18 22:53:17+00:00,1,True,149,149,13,True,0,active,4,0,2020-08-18 22:59:20,2020
133,True,True,2020-08-18 22:52:56+00:00,1,False,150,150,12,True,0,active,6,0,2020-08-18 22:59:20,2020
134,True,True,2020-08-18 22:27:12+00:00,0,False,151,151,18,True,0,active,1,0,2020-08-18 22:59:20,2020
135,True,True,2020-08-18 22:53:10+00:00,0,True,152,152,13,True,0,active,2,0,2020-08-18 22:59:20,2020
136,True,True,2020-08-18 22:07:02+00:00,1,False,156,156,4,True,0,active,10,0,2020-08-18 22:59:20,2020
137,True,True,2020-08-18 22:46:31+00:00,2,False,157,157,7,True,0,active,6,0,2020-08-18 22:59:20,2020
138,True,True,2020-08-18 22:33:44+00:00,0,False,159,159,1,True,0,active,14,0,2020-08-18 22:59:20,2020
139,True,True,2020-08-18 22:55:49+00:00,0,True,160,160,5,True,0,active,9,0,2020-08-18 22:59:20,2020
140,True,True,2020-08-18 22:53:43+00:00,1,True,161,161,14,True,0,active,8,0,2020-08-18 22:59:20,2020
141,True,True,2020-08-18 22:47:09+00:00,0,False,162,162,7,True,0,active,8,0,2020-08-18 22:59:20,2020
142,True,True,2020-08-18 22:22:44+00:00,0,True,163,163,1,True,0,active,18,0,2020-08-18 22:59:20,2020
143,True,True,2020-08-18 22:20:13+00:00,0,False,167,167,4,True,0,active,11,0,2020-08-18 22:59:20,2020
144,True,True,2020-08-18 22:44:19+00:00,0,False,169,169,0,True,0,active,19,0,2020-08-18 22:59:20,2020
145,True,True,2020-08-18 22:24:55+00:00,0,True,170,170,0,True,0,active,14,0,2020-08-18 22:59:20,2020
146,True,True,2020-08-18 21:29:39+00:00,0,True,171,171,3,True,0,active,20,0,2020-08-18 22:59:20,2020
147,True,True,2020-08-18 22:44:41+00:00,0,True,173,173,10,True,0,active,4,0,2020-08-18 22:59:20,2020
148,True,True,2020-08-18 22:15:17+00:00,0,False,174,174,3,True,0,active,12,0,2020-08-18 22:59:20,2020
149,True,True,2020-08-18 22:58:31+00:00,1,True,175,175,4,True,0,active,12,0,2020-08-18 22:59:20,2020
150,True,True,2020-08-18 22:34:40+00:00,0,False,176,176,12,True,0,active,3,0,2020-08-18 22:59:20,2020
151,True,True,2020-08-18 22:58:54+00:00,0,False,177,177,12,True,0,active,7,0,2020-08-18 22:59:20,2020
152,True,True,2020-08-18 22:57:58+00:00,0,False,178,178,8,True,0,active,11,0,2020-08-18 22:59:20,2020
153,True,True,2020-08-18 22:50:52+00:00,0,False,179,179,20,True,0,active,5,0,2020-08-18 22:59:20,2020
154,True,True,2020-08-18 22:52:17+00:00,0,False,180,180,13,True,0,active,6,0,2020-08-18 22:59:20,2020
155,True,True,2020-08-18 22:46:44+00:00,0,False,181,181,10,True,0,active,9,0,2020-08-18 22:59:20,2020
156,True,True,2020-08-18 22:31:17+00:00,0,True,182,182,5,True,0,active,14,0,2020-08-18 22:59:20,2020
157,True,True,2020-08-18 22:51:45+00:00,0,False,183,183,6,True,0,active,13,0,2020-08-18 22:59:20,2020
158,True,True,2020-08-18 22:51:50+00:00,0,False,184,184,8,True,0,active,11,0,2020-08-18 22:59:20,2020
159,True,True,2020-08-18 22:55:06+00:00,1,False,185,185,3,True,0,active,11,0,2020-08-18 22:59:20,2020
160,True,True,2020-08-18 22:47:27+00:00,0,True,186,186,0,True,0,active,15,0,2020-08-18 22:59:20,2020
161,True,True,2020-08-18 22:24:27+00:00,0,False,187,187,7,True,0,active,8,0,2020-08-18 22:59:20,2020
162,True,True,2020-08-18 21:59:18+00:00,0,False,188,188,12,True,0,active,3,0,2020-08-18 22:59:20,2020
163,True,True,2020-08-18 22:56:31+00:00,0,True,189,189,20,True,0,active,3,0,2020-08-18 22:59:20,2020
164,True,True,2020-08-18 22:58:07+00:00,1,True,190,190,21,True,0,active,15,0,2020-08-18 22:59:20,2020
165,True,True,2020-08-18 22:43:55+00:00,0,False,191,191,2,True,0,active,13,0,2020-08-18 22:59:20,2020
166,True,True,2020-08-18 22:05:26+00:00,0,False,192,192,0,True,0,active,19,0,2020-08-18 22:59:20,2020
167,True,True,2020-08-18 22:32:25+00:00,0,True,193,193,2,True,0,active,13,0,2020-08-18 22:59:20,2020
168,True,True,2020-08-18 21:44:37+00:00,3,False,194,194,2,True,0,active,14,0,2020-08-18 22:59:20,2020
169,True,True,2020-08-18 22:49:33+00:00,0,False,195,195,9,True,0,active,14,0,2020-08-18 22:59:20,2020
170,True,True,2020-08-18 21:20:25+00:00,0,False,196,196,0,True,0,active,10,0,2020-08-18 22:59:20,2020
171,True,True,2020-08-18 22:30:39+00:00,0,False,197,197,8,True,0,active,7,0,2020-08-18 22:59:20,2020
172,True,True,2020-08-18 21:21:35+00:00,0,False,199,199,9,True,0,active,6,0,2020-08-18 22:59:20,2020
173,True,True,2020-08-18 22:28:37+00:00,0,False,200,200,12,True,0,active,7,0,2020-08-18 22:59:20,2020
174,True,True,2020-08-18 22:29:02+00:00,0,False,201,201,4,True,0,active,11,0,2020-08-18 22:59:20,2020
175,True,True,2020-08-18 21:38:52+00:00,0,False,202,202,3,True,0,active,12,0,2020-08-18 22:59:20,2020
176,True,True,2020-08-18 22:44:51+00:00,1,False,203,203,6,True,0,active,8,0,2020-08-18 22:59:20,2020
177,True,True,2020-08-18 21:52:14+00:00,0,False,204,204,2,True,0,active,13,0,2020-08-18 22:59:20,2020
178,True,True,2020-08-18 21:47:42+00:00,0,False,205,205,3,True,0,active,12,0,2020-08-18 22:59:20,2020
179,True,True,2020-08-18 22:13:17+00:00,1,True,206,206,4,True,0,active,18,0,2020-08-18 22:59:20,2020
180,True,True,2020-08-18 22:57:27+00:00,0,True,208,208,11,True,0,active,4,0,2020-08-18 22:59:20,2020
181,True,True,2020-08-18 21:20:16+00:00,1,False,209,209,12,True,0,active,2,0,2020-08-18 22:59:20,2020
182,True,True,2020-08-18 18:50:30+00:00,1,False,210,210,3,True,0,active,11,0,2020-08-18 22:59:20,2020
183,True,True,2020-08-18 22:54:40+00:00,0,False,211,211,3,True,0,active,16,0,2020-08-18 22:59:20,2020
184,True,True,2020-08-18 22:51:27+00:00,0,False,212,212,5,True,0,active,28,0,2020-08-18 22:59:20,2020
185,True,True,2020-08-18 21:21:10+00:00,0,True,213,213,0,True,0,active,16,0,2020-08-18 22:59:20,2020
186,True,True,2020-08-18 22:40:31+00:00,0,False,214,214,8,True,0,active,7,0,2020-08-18 22:59:20,2020
187,True,True,2020-08-18 22:44:05+00:00,2,False,215,215,7,True,0,active,6,0,2020-08-18 22:59:20,2020
188,True,True,2020-08-18 22:14:00+00:00,0,False,216,216,18,True,0,active,1,0,2020-08-18 22:59:20,2020
189,True,True,2020-08-18 22:49:59+00:00,1,False,217,217,11,True,0,active,7,0,2020-08-18 22:59:20,2020
190,True,True,2020-08-18 22:45:38+00:00,2,False,218,218,13,True,0,active,0,0,2020-08-18 22:59:20,2020
191,True,True,2020-08-18 21:48:43+00:00,0,False,219,219,2,True,0,active,13,0,2020-08-18 22:59:20,2020
192,True,True,2020-08-18 22:53:34+00:00,1,False,221,221,5,True,0,active,13,0,2020-08-18 22:59:20,2020
193,True,True,2020-08-18 22:24:44+00:00,0,True,222,222,0,True,0,active,14,0,2020-08-18 22:59:20,2020
194,True,True,2020-08-18 22:58:11+00:00,1,False,224,224,14,True,0,active,2,0,2020-08-18 22:59:20,2020
195,True,True,2020-08-18 22:54:46+00:00,1,False,225,225,7,True,0,active,11,0,2020-08-18 22:59:20,2020
196,True,True,2020-08-18 22:51:41+00:00,1,False,226,226,1,True,0,active,13,0,2020-08-18 22:59:20,2020
197,True,True,2020-08-18 22:51:13+00:00,2,False,227,227,2,True,0,active,15,0,2020-08-18 22:59:20,2020
198,True,True,2020-08-18 22:56:38+00:00,0,False,228,228,5,True,0,active,14,0,2020-08-18 22:59:20,2020
199,True,True,2020-08-18 22:26:22+00:00,0,False,232,232,1,True,0,active,10,0,2020-08-18 22:59:20,2020
200,True,True,2020-08-18 22:57:53+00:00,1,False,233,233,2,True,0,active,12,0,2020-08-18 22:59:20,2020
201,True,True,2020-08-18 22:32:42+00:00,0,False,234,234,1,True,0,active,14,0,2020-08-18 22:59:20,2020
202,True,True,2020-08-18 22:57:39+00:00,0,False,235,235,3,True,0,active,12,0,2020-08-18 22:59:20,2020
203,True,True,2020-08-18 22:53:52+00:00,0,False,236,236,6,True,0,active,9,0,2020-08-18 22:59:20,2020
204,True,True,2020-08-18 22:47:41+00:00,1,False,239,239,8,True,0,active,6,0,2020-08-18 22:59:20,2020
205,True,True,2020-08-18 22:20:19+00:00,1,False,255,255,6,True,0,active,8,0,2020-08-18 22:59:20,2020
206,True,True,2020-08-18 22:23:02+00:00,0,False,258,258,7,True,0,active,8,0,2020-08-18 22:59:20,2020
207,True,True,2020-08-18 17:28:18+00:00,0,False,259,259,10,True,0,active,5,0,2020-08-18 22:59:20,2020
208,True,True,2020-08-18 21:49:05+00:00,0,False,260,260,5,True,0,active,10,0,2020-08-18 22:59:20,2020
209,True,True,2020-08-18 22:47:24+00:00,0,False,271,271,11,True,0,active,4,0,2020-08-18 22:59:20,2020
210,True,True,2020-08-18 21:45:45+00:00,0,False,272,272,12,True,0,active,7,0,2020-08-18 22:59:20,2020
211,True,True,2020-08-18 22:00:59+00:00,0,False,273,273,24,True,0,active,16,0,2020-08-18 22:59:20,2020
212,True,True,2020-08-18 22:59:05+00:00,0,False,279,279,17,True,0,active,2,0,2020-08-18 22:59:20,2020
213,True,True,2020-08-18 22:54:33+00:00,0,False,280,280,14,True,0,active,5,0,2020-08-18 22:59:20,2020
214,True,True,2020-08-18 22:37:23+00:00,0,False,282,282,11,True,0,active,4,0,2020-08-18 22:59:20,2020
215,True,True,2020-08-18 22:45:19+00:00,1,False,296,296,14,True,0,active,8,0,2020-08-18 22:59:20,2020
216,True,True,2020-08-18 22:42:04+00:00,0,False,318,318,7,True,0,active,12,0,2020-08-18 22:59:20,2020
217,True,True,2020-08-18 22:57:06+00:00,0,False,319,319,6,True,0,active,19,0,2020-08-18 22:59:20,2020
218,True,True,2020-08-18 22:41:51+00:00,0,False,327,327,4,True,0,active,11,0,2020-08-18 22:59:20,2020
219,True,True,2020-08-18 22:55:44+00:00,0,False,328,328,9,True,0,active,6,0,2020-08-18 22:59:20,2020
220,True,True,2020-08-18 21:14:17+00:00,1,False,329,329,13,True,0,active,1,0,2020-08-18 22:59:20,2020
221,True,True,2020-08-18 22:56:44+00:00,0,False,330,330,2,True,0,active,13,0,2020-08-18 22:59:20,2020
222,True,True,2020-08-18 22:50:35+00:00,0,False,331,331,6,True,0,active,9,0,2020-08-18 22:59:20,2020
223,True,True,2020-08-18 22:54:56+00:00,1,False,332,332,6,True,0,active,8,0,2020-08-18 22:59:20,2020
224,True,True,2020-08-18 22:30:06+00:00,0,False,333,333,21,True,0,active,4,0,2020-08-18 22:59:20,2020
225,True,True,2020-08-18 22:58:18+00:00,0,False,334,334,19,True,0,active,0,0,2020-08-18 22:59:20,2020
226,True,True,2020-08-18 22:45:58+00:00,0,False,335,335,4,True,0,active,15,0,2020-08-18 22:59:20,2020
227,True,True,2020-08-18 21:08:08+00:00,0,False,336,336,3,True,0,active,12,0,2020-08-18 22:59:20,2020
228,True,True,2020-08-18 21:44:03+00:00,0,False,337,337,13,True,0,active,2,0,2020-08-18 22:59:20,2020
229,True,True,2020-08-18 22:38:46+00:00,0,False,338,338,6,True,0,active,9,0,2020-08-18 22:59:20,2020
230,True,True,2020-08-18 22:28:06+00:00,0,False,339,339,8,True,0,active,7,0,2020-08-18 22:59:20,2020
231,True,True,2020-08-18 19:23:25+00:00,0,False,340,340,18,True,0,active,1,0,2020-08-18 22:59:20,2020
232,True,True,2020-08-18 22:53:28+00:00,0,True,341,341,11,True,0,active,4,0,2020-08-18 22:59:20,2020
