,num_bikes_available,num_bikes_disabled,num_docks_disabled,is_renting,last_reported,num_docks_available,eightd_has_available_keys,is_returning,legacy_id,station_id,is_installed,num_ebikes_available,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
27,7,2,0,True,2020-08-20 22:33:50+00:00,6,False,True,32,32,True,0,active,,,2020-08-20 22:42:30,2020
28,7,1,0,True,2020-08-20 22:36:47+00:00,19,False,True,33,33,True,0,active,,,2020-08-20 22:42:30,2020
29,10,0,0,True,2020-08-20 22:29:48+00:00,13,False,True,35,35,True,0,active,,,2020-08-20 22:42:30,2020
30,24,0,0,True,2020-08-20 22:37:45+00:00,9,True,True,36,36,True,0,active,,,2020-08-20 22:42:30,2020
31,10,0,0,True,2020-08-20 22:25:08+00:00,5,True,True,37,37,True,0,active,,,2020-08-20 22:42:30,2020
32,2,0,0,True,2020-08-20 22:38:31+00:00,21,False,True,39,39,True,0,active,,,2020-08-20 22:42:30,2020
33,13,1,0,True,2020-08-20 22:37:54+00:00,5,False,True,40,40,True,0,active,,,2020-08-20 22:42:30,2020
34,8,1,0,True,2020-08-20 22:42:00+00:00,18,True,True,41,41,True,0,active,,,2020-08-20 22:42:30,2020
35,17,0,0,True,2020-08-20 22:33:41+00:00,6,False,True,42,42,True,0,active,,,2020-08-20 22:42:30,2020
36,5,0,0,True,2020-08-20 22:15:20+00:00,10,True,True,43,43,True,0,active,,,2020-08-20 22:42:30,2020
37,3,0,0,True,2020-08-20 22:20:46+00:00,20,False,True,44,44,True,0,active,,,2020-08-20 22:42:30,2020
38,14,0,0,True,2020-08-20 22:39:25+00:00,5,False,True,46,46,True,0,active,,,2020-08-20 22:42:30,2020
39,18,0,0,True,2020-08-20 22:42:12+00:00,1,True,True,47,47,True,0,active,,,2020-08-20 22:42:30,2020
40,7,1,0,True,2020-08-20 22:38:25+00:00,11,False,True,48,48,True,0,active,,,2020-08-20 22:42:30,2020
41,7,0,0,True,2020-08-20 22:40:20+00:00,11,False,True,49,49,True,0,active,,,2020-08-20 22:42:30,2020
42,10,1,0,True,2020-08-20 22:12:20+00:00,4,True,True,50,50,True,0,active,,,2020-08-20 22:42:30,2020
43,8,0,0,True,2020-08-20 22:26:21+00:00,7,False,True,51,51,True,0,active,,,2020-08-20 22:42:30,2020
44,7,0,0,True,2020-08-20 22:42:19+00:00,16,True,True,52,52,True,0,active,,,2020-08-20 22:42:30,2020
45,4,0,0,True,2020-08-20 22:42:12+00:00,15,False,True,53,53,True,0,active,,,2020-08-20 22:42:30,2020
46,4,0,0,True,2020-08-20 22:25:57+00:00,11,False,True,54,54,True,0,active,,,2020-08-20 22:42:30,2020
47,5,0,0,True,2020-08-20 22:38:18+00:00,10,False,True,55,55,True,0,active,,,2020-08-20 22:42:30,2020
48,6,0,0,True,2020-08-20 21:02:34+00:00,12,False,True,56,56,True,0,active,,,2020-08-20 22:42:30,2020
49,0,0,0,True,2020-08-20 22:33:03+00:00,14,True,True,57,57,True,0,active,,,2020-08-20 22:42:30,2020
50,6,1,0,True,2020-08-20 22:41:06+00:00,12,True,True,58,58,True,0,active,,,2020-08-20 22:42:30,2020
51,9,0,0,True,2020-08-20 22:36:26+00:00,10,True,True,59,59,True,0,active,,,2020-08-20 22:42:30,2020
52,13,1,0,True,2020-08-20 22:40:39+00:00,5,False,True,60,60,True,0,active,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'off_dock_capacity': 40, 'valet_revision': 87, 'dock_blocked_count': 0, 'region': 'BOS', 'off_dock_count': 14}",2020-08-20 22:42:30,2020
53,19,0,0,True,2020-08-20 22:37:21+00:00,0,False,True,61,61,True,0,active,,,2020-08-20 22:42:30,2020
54,5,0,0,True,2020-08-20 22:36:48+00:00,10,False,True,63,63,True,0,active,,,2020-08-20 22:42:30,2020
55,12,0,0,True,2020-08-20 22:40:26+00:00,7,False,True,64,64,True,0,active,,,2020-08-20 22:42:30,2020
56,5,1,0,True,2020-08-20 22:02:00+00:00,17,False,True,65,65,True,0,active,,,2020-08-20 22:42:30,2020
57,3,0,0,True,2020-08-20 22:41:13+00:00,12,False,True,66,66,True,0,active,,,2020-08-20 22:42:30,2020
58,15,1,0,True,2020-08-20 22:41:20+00:00,11,True,True,67,67,True,0,active,,,2020-08-20 22:42:30,2020
59,15,0,0,True,2020-08-20 22:40:47+00:00,4,True,True,68,68,True,0,active,,,2020-08-20 22:42:30,2020
60,13,0,0,True,2020-08-20 22:42:28+00:00,6,True,True,69,69,True,0,active,,,2020-08-20 22:42:30,2020
61,17,0,0,True,2020-08-20 22:41:23+00:00,6,False,True,70,70,True,0,active,,,2020-08-20 22:42:30,2020
62,15,1,0,True,2020-08-20 22:27:45+00:00,7,False,True,71,71,True,0,active,,,2020-08-20 22:42:30,2020
63,8,0,0,True,2020-08-20 22:38:09+00:00,15,False,True,72,72,True,0,active,,,2020-08-20 22:42:30,2020
64,6,0,0,True,2020-08-20 22:35:49+00:00,9,False,True,73,73,True,0,active,,,2020-08-20 22:42:30,2020
65,11,2,0,True,2020-08-20 22:40:46+00:00,6,True,True,74,74,True,0,active,,,2020-08-20 22:42:30,2020
66,0,1,0,True,2020-08-20 22:30:03+00:00,14,False,True,75,75,True,0,active,,,2020-08-20 22:42:30,2020
67,9,2,0,True,2020-08-20 22:34:35+00:00,6,False,True,76,76,True,0,active,,,2020-08-20 22:42:30,2020
68,2,0,0,True,2020-08-20 22:29:03+00:00,13,False,True,77,77,True,0,active,,,2020-08-20 22:42:30,2020
69,15,0,0,True,2020-08-20 22:37:18+00:00,4,False,True,78,78,True,0,active,,,2020-08-20 22:42:30,2020
70,5,2,0,True,2020-08-20 22:41:59+00:00,12,False,True,79,79,True,0,active,,,2020-08-20 22:42:30,2020
71,6,0,0,True,2020-08-20 22:42:10+00:00,29,False,True,80,80,True,0,active,,,2020-08-20 22:42:30,2020
72,14,0,0,True,2020-08-20 22:38:38+00:00,5,False,True,81,81,True,0,active,,,2020-08-20 22:42:30,2020
73,3,1,0,True,2020-08-20 22:22:22+00:00,11,False,True,82,82,True,0,active,,,2020-08-20 22:42:30,2020
74,5,0,0,True,2020-08-20 22:33:05+00:00,10,False,True,84,84,True,0,active,,,2020-08-20 22:42:30,2020
75,0,0,0,True,2020-08-20 22:29:05+00:00,19,False,True,85,85,True,0,active,,,2020-08-20 22:42:30,2020
76,2,0,0,True,2020-08-20 22:38:12+00:00,17,False,True,86,86,True,0,active,,,2020-08-20 22:42:30,2020
77,2,1,0,True,2020-08-20 22:42:29+00:00,12,False,True,87,87,True,0,active,,,2020-08-20 22:42:30,2020
78,7,0,0,True,2020-08-20 22:29:36+00:00,12,False,True,89,89,True,0,active,,,2020-08-20 22:42:30,2020
79,10,0,0,True,2020-08-20 22:39:26+00:00,9,False,True,90,90,True,0,active,,,2020-08-20 22:42:30,2020
80,6,0,0,True,2020-08-20 22:40:05+00:00,13,False,True,91,91,True,0,active,,,2020-08-20 22:42:30,2020
81,9,1,0,True,2020-08-20 21:45:43+00:00,9,False,True,92,92,True,0,active,,,2020-08-20 22:42:30,2020
82,15,0,0,True,2020-08-20 21:54:05+00:00,0,False,True,93,93,True,0,active,,,2020-08-20 22:42:30,2020
83,6,1,0,True,2020-08-20 22:22:50+00:00,4,False,True,94,94,True,0,active,,,2020-08-20 22:42:30,2020
84,5,1,0,True,2020-08-20 22:38:50+00:00,9,False,True,95,95,True,0,active,,,2020-08-20 22:42:30,2020
85,12,1,0,True,2020-08-20 22:12:27+00:00,6,False,True,96,96,True,0,active,,,2020-08-20 22:42:30,2020
86,4,0,0,True,2020-08-20 22:29:53+00:00,15,False,True,97,97,True,0,active,,,2020-08-20 22:42:30,2020
87,13,0,0,True,2020-08-20 22:26:21+00:00,10,False,True,98,98,True,0,active,,,2020-08-20 22:42:30,2020
88,5,2,0,True,2020-08-20 22:39:36+00:00,8,False,True,99,99,True,0,active,,,2020-08-20 22:42:30,2020
89,13,1,0,True,2020-08-20 22:30:17+00:00,11,True,True,100,100,True,0,active,,,2020-08-20 22:42:30,2020
90,5,0,0,True,2020-08-20 21:51:49+00:00,10,False,True,101,101,True,0,active,,,2020-08-20 22:42:30,2020
91,1,0,0,True,2020-08-20 22:31:52+00:00,14,False,True,102,102,True,0,active,,,2020-08-20 22:42:30,2020
92,10,0,0,True,2020-08-20 22:38:54+00:00,5,False,True,103,103,True,0,active,,,2020-08-20 22:42:30,2020
93,3,0,0,True,2020-08-20 22:14:55+00:00,16,False,True,104,104,True,0,active,,,2020-08-20 22:42:30,2020
94,0,1,0,True,2020-08-20 22:33:46+00:00,18,False,True,105,105,True,0,active,,,2020-08-20 22:42:30,2020
95,7,0,0,True,2020-08-20 22:38:04+00:00,8,False,True,106,106,True,0,active,,,2020-08-20 22:42:30,2020
96,2,0,0,True,2020-08-20 22:40:53+00:00,17,False,True,107,107,True,0,active,,,2020-08-20 22:42:30,2020
97,4,0,0,True,2020-08-20 22:36:35+00:00,13,False,True,108,108,True,0,active,,,2020-08-20 22:42:30,2020
98,3,0,0,True,2020-08-20 22:39:34+00:00,32,False,True,109,109,True,0,active,,,2020-08-20 22:42:30,2020
99,3,1,0,True,2020-08-20 22:40:53+00:00,11,False,True,110,110,True,0,active,,,2020-08-20 22:42:30,2020
100,6,0,0,True,2020-08-20 22:33:35+00:00,9,False,True,111,111,True,0,active,,,2020-08-20 22:42:30,2020
101,2,0,0,True,2020-08-20 22:40:49+00:00,13,False,True,112,112,True,0,active,,,2020-08-20 22:42:30,2020
102,4,2,0,True,2020-08-20 22:39:14+00:00,9,False,True,113,113,True,0,active,,,2020-08-20 22:42:30,2020
103,3,0,0,True,2020-08-20 22:09:10+00:00,12,False,True,114,114,True,0,active,,,2020-08-20 22:42:30,2020
104,9,0,0,True,2020-08-20 22:40:28+00:00,10,False,True,115,115,True,0,active,,,2020-08-20 22:42:30,2020
105,1,0,0,True,2020-08-20 22:42:24+00:00,22,False,True,116,116,True,0,active,,,2020-08-20 22:42:30,2020
106,2,0,0,True,2020-08-20 22:25:00+00:00,17,False,True,117,117,True,0,active,,,2020-08-20 22:42:30,2020
107,12,1,0,True,2020-08-20 22:39:07+00:00,6,False,True,118,118,True,0,active,,,2020-08-20 22:42:30,2020
108,2,0,0,True,2020-08-20 22:38:26+00:00,13,False,True,119,119,True,0,active,,,2020-08-20 22:42:30,2020
109,2,1,0,True,2020-08-20 22:41:26+00:00,12,False,True,120,120,True,0,active,,,2020-08-20 22:42:30,2020
110,1,0,0,True,2020-08-20 22:33:30+00:00,16,False,True,121,121,True,0,active,,,2020-08-20 22:42:30,2020
111,12,1,0,True,2020-08-20 22:24:46+00:00,2,False,True,122,122,True,0,active,,,2020-08-20 22:42:30,2020
112,0,0,0,True,2020-08-20 19:43:43+00:00,15,False,True,124,124,True,0,active,,,2020-08-20 22:42:30,2020
113,5,1,0,True,2020-08-20 22:40:10+00:00,9,False,True,125,125,True,0,active,,,2020-08-20 22:42:30,2020
114,12,2,0,True,2020-08-20 19:28:56+00:00,1,False,True,126,126,True,0,active,,,2020-08-20 22:42:30,2020
115,4,0,0,True,2020-08-20 22:24:30+00:00,15,False,True,128,128,True,0,active,,,2020-08-20 22:42:30,2020
116,3,0,0,True,2020-08-20 21:35:50+00:00,16,False,True,129,129,True,0,active,,,2020-08-20 22:42:30,2020
117,11,0,0,True,2020-08-20 22:16:50+00:00,4,False,True,130,130,True,0,active,,,2020-08-20 22:42:30,2020
118,14,0,0,True,2020-08-20 22:33:55+00:00,4,False,True,131,131,True,0,active,,,2020-08-20 22:42:30,2020
119,12,0,0,True,2020-08-20 22:37:48+00:00,11,False,True,133,133,True,0,active,,,2020-08-20 22:42:30,2020
120,0,0,0,True,2020-08-20 21:39:52+00:00,17,False,True,135,135,True,0,active,,,2020-08-20 22:42:30,2020
121,0,0,0,True,2020-08-20 21:34:48+00:00,19,False,True,136,136,True,0,active,,,2020-08-20 22:42:30,2020
122,6,0,0,True,2020-08-20 22:28:44+00:00,9,False,True,137,137,True,0,active,,,2020-08-20 22:42:30,2020
123,3,2,0,True,2020-08-20 22:20:11+00:00,10,False,True,138,138,True,0,active,,,2020-08-20 22:42:30,2020
124,5,0,0,True,2020-08-20 22:41:46+00:00,14,False,True,139,139,True,0,active,,,2020-08-20 22:42:30,2020
125,12,0,0,True,2020-08-20 22:39:56+00:00,5,False,True,140,140,True,0,active,,,2020-08-20 22:42:30,2020
126,6,0,0,True,2020-08-20 22:32:12+00:00,9,False,True,141,141,True,0,active,,,2020-08-20 22:42:30,2020
127,16,0,0,True,2020-08-20 22:27:50+00:00,7,False,True,142,142,True,0,active,,,2020-08-20 22:42:30,2020
128,9,0,0,True,2020-08-20 22:32:44+00:00,14,False,True,143,143,True,0,active,,,2020-08-20 22:42:30,2020
129,17,0,0,True,2020-08-20 21:35:30+00:00,2,False,True,144,144,True,0,active,,,2020-08-20 22:42:30,2020
130,18,0,0,True,2020-08-20 22:40:59+00:00,1,False,True,145,145,True,0,active,,,2020-08-20 22:42:30,2020
131,11,1,0,True,2020-08-20 22:22:29+00:00,7,False,True,146,146,True,0,active,,,2020-08-20 22:42:30,2020
132,6,2,0,True,2020-08-20 22:35:28+00:00,10,True,True,149,149,True,0,active,,,2020-08-20 22:42:30,2020
133,8,0,0,True,2020-08-20 22:41:50+00:00,11,False,True,150,150,True,0,active,,,2020-08-20 22:42:30,2020
134,1,0,0,True,2020-08-20 22:28:15+00:00,18,False,True,151,151,True,0,active,,,2020-08-20 22:42:30,2020
135,11,0,0,True,2020-08-20 22:28:19+00:00,4,True,True,152,152,True,0,active,,,2020-08-20 22:42:30,2020
136,8,1,0,True,2020-08-20 22:35:26+00:00,6,False,True,156,156,True,0,active,,,2020-08-20 22:42:30,2020
137,10,0,0,True,2020-08-20 22:40:06+00:00,5,False,True,157,157,True,0,active,,,2020-08-20 22:42:30,2020
138,1,0,0,True,2020-08-20 22:29:32+00:00,14,False,True,159,159,True,0,active,,,2020-08-20 22:42:30,2020
139,8,0,0,True,2020-08-20 22:42:13+00:00,6,True,True,160,160,True,0,active,,,2020-08-20 22:42:30,2020
140,2,0,0,True,2020-08-20 22:40:45+00:00,21,True,True,161,161,True,0,active,,,2020-08-20 22:42:30,2020
141,6,0,0,True,2020-08-20 19:32:17+00:00,9,False,True,162,162,True,0,active,,,2020-08-20 22:42:30,2020
142,16,0,0,True,2020-08-20 22:18:44+00:00,3,True,True,163,163,True,0,active,,,2020-08-20 22:42:30,2020
143,4,0,0,True,2020-08-20 22:37:46+00:00,11,False,True,167,167,True,0,active,,,2020-08-20 22:42:30,2020
144,3,0,0,True,2020-08-20 22:13:33+00:00,16,False,True,169,169,True,0,active,,,2020-08-20 22:42:30,2020
145,8,0,0,True,2020-08-20 18:42:46+00:00,6,True,True,170,170,True,0,active,,,2020-08-20 22:42:30,2020
146,10,0,0,True,2020-08-20 20:46:23+00:00,13,True,True,171,171,True,0,active,,,2020-08-20 22:42:30,2020
147,7,0,0,True,2020-08-20 22:13:49+00:00,7,True,True,173,173,True,0,active,,,2020-08-20 22:42:30,2020
148,4,0,0,True,2020-08-20 22:24:10+00:00,11,False,True,174,174,True,0,active,,,2020-08-20 22:42:30,2020
149,6,2,0,True,2020-08-20 22:27:47+00:00,9,True,True,175,175,True,0,active,,,2020-08-20 22:42:30,2020
150,10,0,0,True,2020-08-20 22:28:18+00:00,5,False,True,176,176,True,0,active,,,2020-08-20 22:42:30,2020
151,5,2,0,True,2020-08-20 22:40:39+00:00,12,False,True,177,177,True,0,active,,,2020-08-20 22:42:30,2020
152,4,0,0,True,2020-08-20 22:41:56+00:00,15,False,True,178,178,True,0,active,,,2020-08-20 22:42:30,2020
153,16,0,0,True,2020-08-20 22:41:37+00:00,9,False,True,179,179,True,0,active,,,2020-08-20 22:42:30,2020
154,16,0,0,True,2020-08-20 22:17:02+00:00,3,False,True,180,180,True,0,active,,,2020-08-20 22:42:30,2020
155,7,0,0,True,2020-08-20 22:26:40+00:00,12,False,True,181,181,True,0,active,,,2020-08-20 22:42:30,2020
156,5,0,0,True,2020-08-20 21:24:54+00:00,14,True,True,182,182,True,0,active,,,2020-08-20 22:42:30,2020
157,1,0,0,True,2020-08-20 22:33:11+00:00,18,False,True,183,183,True,0,active,,,2020-08-20 22:42:30,2020
158,0,0,0,True,2020-08-20 22:13:11+00:00,19,False,True,184,184,True,0,active,,,2020-08-20 22:42:30,2020
159,2,0,0,True,2020-08-20 22:36:10+00:00,13,False,True,185,185,True,0,active,,,2020-08-20 22:42:30,2020
160,9,0,0,True,2020-08-20 22:41:12+00:00,6,True,True,186,186,True,0,active,,,2020-08-20 22:42:30,2020
161,0,0,0,True,2020-08-20 20:35:53+00:00,15,False,True,187,187,True,0,active,,,2020-08-20 22:42:30,2020
162,12,0,0,True,2020-08-20 22:39:52+00:00,3,False,True,188,188,True,0,active,,,2020-08-20 22:42:30,2020
163,3,1,0,True,2020-08-20 22:39:45+00:00,19,True,True,189,189,True,0,active,,,2020-08-20 22:42:30,2020
164,0,1,0,True,2020-08-20 22:42:28+00:00,36,True,True,190,190,True,0,active,,,2020-08-20 22:42:30,2020
165,1,0,0,True,2020-08-20 22:07:50+00:00,14,False,True,191,191,True,0,active,,,2020-08-20 22:42:30,2020
166,10,0,0,True,2020-08-20 22:39:16+00:00,9,False,True,192,192,True,0,active,,,2020-08-20 22:42:30,2020
167,1,0,0,True,2020-08-20 21:47:00+00:00,14,True,True,193,193,True,0,active,,,2020-08-20 22:42:30,2020
168,2,0,0,True,2020-08-20 20:58:03+00:00,17,False,True,194,194,True,0,active,,,2020-08-20 22:42:30,2020
169,8,0,0,True,2020-08-20 22:41:47+00:00,15,False,True,195,195,True,0,active,,,2020-08-20 22:42:30,2020
170,2,0,0,True,2020-08-20 21:12:36+00:00,8,False,True,196,196,True,0,active,,,2020-08-20 22:42:30,2020
171,7,1,0,True,2020-08-20 20:10:46+00:00,7,False,True,197,197,True,0,active,,,2020-08-20 22:42:30,2020
172,8,0,0,True,2020-08-20 14:19:54+00:00,7,False,True,199,199,True,0,active,,,2020-08-20 22:42:30,2020
173,19,0,0,True,2020-08-20 22:22:07+00:00,0,False,True,200,200,True,0,active,,,2020-08-20 22:42:30,2020
174,3,0,0,True,2020-08-20 22:30:26+00:00,12,False,True,201,201,True,0,active,,,2020-08-20 22:42:30,2020
175,3,0,0,True,2020-08-20 22:22:54+00:00,12,False,True,202,202,True,0,active,,,2020-08-20 22:42:30,2020
176,6,0,0,True,2020-08-20 16:40:31+00:00,9,False,True,203,203,True,0,active,,,2020-08-20 22:42:30,2020
177,3,0,0,True,2020-08-20 20:01:48+00:00,12,False,True,204,204,True,0,active,,,2020-08-20 22:42:30,2020
178,2,0,0,True,2020-08-20 21:59:21+00:00,13,False,True,205,205,True,0,active,,,2020-08-20 22:42:30,2020
179,0,0,0,True,2020-08-20 22:26:48+00:00,23,True,True,206,206,True,0,active,,,2020-08-20 22:42:30,2020
180,9,1,0,True,2020-08-20 22:06:24+00:00,5,True,True,208,208,True,0,active,,,2020-08-20 22:42:30,2020
181,11,1,0,True,2020-08-20 21:02:05+00:00,3,False,True,209,209,True,0,active,,,2020-08-20 22:42:30,2020
182,0,1,0,True,2020-08-20 18:49:02+00:00,14,False,True,210,210,True,0,active,,,2020-08-20 22:42:30,2020
183,8,0,0,True,2020-08-20 22:27:40+00:00,11,False,True,211,211,True,0,active,,,2020-08-20 22:42:30,2020
184,5,0,0,True,2020-08-20 22:40:36+00:00,28,False,True,212,212,True,0,active,,,2020-08-20 22:42:30,2020
185,2,0,0,True,2020-08-20 22:40:56+00:00,14,True,True,213,213,True,0,active,,,2020-08-20 22:42:30,2020
186,5,0,0,True,2020-08-20 22:40:04+00:00,10,False,True,214,214,True,0,active,,,2020-08-20 22:42:30,2020
187,7,4,0,True,2020-08-20 20:28:11+00:00,4,False,True,215,215,True,0,active,,,2020-08-20 22:42:30,2020
188,11,0,0,True,2020-08-20 21:35:16+00:00,8,False,True,216,216,True,0,active,,,2020-08-20 22:42:30,2020
189,3,0,0,True,2020-08-20 22:01:44+00:00,16,False,True,217,217,True,0,active,,,2020-08-20 22:42:30,2020
190,15,0,0,True,2020-08-20 22:22:10+00:00,0,False,True,218,218,True,0,active,,,2020-08-20 22:42:30,2020
191,5,0,0,True,2020-08-20 21:16:00+00:00,10,False,True,219,219,True,0,active,,,2020-08-20 22:42:30,2020
192,8,2,0,True,2020-08-20 22:35:29+00:00,9,False,True,221,221,True,0,active,,,2020-08-20 22:42:30,2020
193,6,0,0,True,2020-08-20 22:41:54+00:00,8,True,True,222,222,True,0,active,,,2020-08-20 22:42:30,2020
194,12,2,0,True,2020-08-20 22:39:09+00:00,3,False,True,224,224,True,0,active,,,2020-08-20 22:42:30,2020
195,2,2,0,True,2020-08-20 22:39:39+00:00,15,False,True,225,225,True,0,active,,,2020-08-20 22:42:30,2020
196,9,0,0,True,2020-08-20 22:42:20+00:00,6,False,True,226,226,True,0,active,,,2020-08-20 22:42:30,2020
197,12,0,0,True,2020-08-20 22:22:43+00:00,7,False,True,227,227,True,0,active,,,2020-08-20 22:42:30,2020
198,9,0,0,True,2020-08-20 22:10:11+00:00,10,False,True,228,228,True,0,active,,,2020-08-20 22:42:30,2020
199,0,0,0,True,2020-08-20 22:06:46+00:00,11,False,True,232,232,True,0,active,,,2020-08-20 22:42:30,2020
200,14,0,0,True,2020-08-20 22:23:15+00:00,1,False,True,233,233,True,0,active,,,2020-08-20 22:42:30,2020
201,6,0,0,True,2020-08-20 22:00:42+00:00,9,False,True,234,234,True,0,active,,,2020-08-20 22:42:30,2020
202,5,0,0,True,2020-08-20 22:15:31+00:00,10,False,True,235,235,True,0,active,,,2020-08-20 22:42:30,2020
203,8,0,0,True,2020-08-20 22:21:36+00:00,7,False,True,236,236,True,0,active,,,2020-08-20 22:42:30,2020
204,3,3,0,True,2020-08-20 22:12:43+00:00,9,False,True,239,239,True,0,active,,,2020-08-20 22:42:30,2020
205,6,0,0,True,2020-08-19 14:52:54+00:00,9,False,True,255,255,True,0,active,,,2020-08-20 22:42:30,2020
206,12,0,0,True,2020-08-20 22:20:39+00:00,3,False,True,258,258,True,0,active,,,2020-08-20 22:42:30,2020
207,9,0,0,True,2020-08-20 08:49:49+00:00,6,False,True,259,259,True,0,active,,,2020-08-20 22:42:30,2020
208,5,0,0,True,2020-08-20 21:42:06+00:00,10,False,True,260,260,True,0,active,,,2020-08-20 22:42:30,2020
209,9,0,0,True,2020-08-20 17:32:17+00:00,6,False,True,271,271,True,0,active,,,2020-08-20 22:42:30,2020
210,10,0,0,True,2020-08-20 22:35:48+00:00,9,False,True,272,272,True,0,active,,,2020-08-20 22:42:30,2020
211,30,0,0,True,2020-08-20 22:40:47+00:00,10,False,True,273,273,True,0,active,,,2020-08-20 22:42:30,2020
212,19,0,0,True,2020-08-20 22:21:41+00:00,0,False,True,279,279,True,0,active,,,2020-08-20 22:42:30,2020
213,16,0,0,True,2020-08-20 22:34:01+00:00,3,False,True,280,280,True,0,active,,,2020-08-20 22:42:30,2020
214,12,0,0,True,2020-08-20 22:41:21+00:00,3,False,True,282,282,True,0,active,,,2020-08-20 22:42:30,2020
215,10,1,0,True,2020-08-20 22:38:51+00:00,12,False,True,296,296,True,0,active,,,2020-08-20 22:42:30,2020
216,1,0,0,True,2020-08-20 22:29:47+00:00,18,False,True,318,318,True,0,active,,,2020-08-20 22:42:30,2020
217,3,0,0,True,2020-08-20 22:26:35+00:00,22,False,True,319,319,True,0,active,,,2020-08-20 22:42:30,2020
218,9,0,0,True,2020-08-20 22:34:37+00:00,6,False,True,327,327,True,0,active,,,2020-08-20 22:42:30,2020
219,4,0,0,True,2020-08-20 22:27:39+00:00,11,False,True,328,328,True,0,active,,,2020-08-20 22:42:30,2020
