,num_docks_available,is_renting,is_returning,last_reported,num_ebikes_available,is_installed,num_bikes_disabled,station_id,num_docks_disabled,eightd_has_available_keys,station_status,legacy_id,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
213,14,True,True,2020-08-06 02:24:59+00:00,0,True,0,280,0,False,active,280,5,,,2020-08-06 02:58:30,2020
214,0,True,True,2020-08-06 02:25:26+00:00,0,True,1,282,0,False,active,282,14,,,2020-08-06 02:58:30,2020
215,8,True,True,2020-08-06 02:44:36+00:00,0,True,0,296,0,False,active,296,15,,,2020-08-06 02:58:30,2020
216,18,True,True,2020-08-06 02:18:57+00:00,0,True,0,318,0,False,active,318,1,,,2020-08-06 02:58:30,2020
217,8,True,True,2020-08-06 02:50:50+00:00,0,True,0,319,0,False,active,319,17,,,2020-08-06 02:58:30,2020
218,9,True,True,2020-08-06 02:37:38+00:00,0,True,0,327,0,False,active,327,6,,,2020-08-06 02:58:30,2020
219,7,True,True,2020-08-06 02:04:00+00:00,0,True,0,328,0,False,active,328,8,,,2020-08-06 02:58:30,2020
220,8,True,True,2020-08-06 02:27:05+00:00,0,True,1,329,0,False,active,329,6,,,2020-08-06 02:58:30,2020
221,11,True,True,2020-08-06 02:02:51+00:00,0,True,0,330,0,False,active,330,4,,,2020-08-06 02:58:30,2020
222,10,True,True,2020-08-06 02:40:20+00:00,0,True,1,331,0,False,active,331,4,,,2020-08-06 02:58:30,2020
223,4,True,True,2020-08-06 02:54:01+00:00,0,True,0,332,0,False,active,332,11,,,2020-08-06 02:58:30,2020
224,5,True,True,2020-08-06 01:30:29+00:00,0,True,0,333,0,False,active,333,20,,,2020-08-06 02:58:30,2020
225,12,True,True,2020-08-06 02:18:56+00:00,0,True,1,334,0,False,active,334,6,,,2020-08-06 02:58:30,2020
226,9,True,True,2020-08-06 02:58:19+00:00,0,True,1,335,0,False,active,335,9,,,2020-08-06 02:58:30,2020
227,4,True,True,2020-08-06 00:59:10+00:00,0,True,0,336,0,False,active,336,11,,,2020-08-06 02:58:30,2020
228,3,True,True,2020-08-06 01:01:30+00:00,0,True,0,337,0,False,active,337,12,,,2020-08-06 02:58:30,2020
229,3,True,True,2020-08-06 02:07:36+00:00,0,True,0,338,0,False,active,338,12,,,2020-08-06 02:58:30,2020
230,2,True,True,2020-08-05 23:20:03+00:00,0,True,0,339,0,False,active,339,13,,,2020-08-06 02:58:30,2020
231,2,True,True,2020-08-05 21:17:33+00:00,0,True,0,340,0,False,active,340,17,,,2020-08-06 02:58:30,2020
232,10,True,True,2020-08-06 01:58:09+00:00,0,True,0,341,0,True,active,341,5,,,2020-08-06 02:58:30,2020
233,6,True,True,2020-08-06 02:54:36+00:00,0,True,0,342,0,False,active,342,9,,,2020-08-06 02:58:30,2020
234,9,True,True,2020-08-04 19:00:47+00:00,0,True,0,343,0,False,active,343,6,,,2020-08-06 02:58:30,2020
235,15,True,True,2020-08-06 01:07:51+00:00,0,True,0,344,0,False,active,344,4,,,2020-08-06 02:58:30,2020
236,9,True,True,2020-08-06 02:18:42+00:00,0,True,0,345,0,False,active,345,10,,,2020-08-06 02:58:30,2020
237,15,True,True,2020-08-06 02:24:03+00:00,0,True,0,346,0,False,active,346,0,,,2020-08-06 02:58:30,2020
238,4,True,True,2020-08-06 01:21:33+00:00,0,True,0,347,0,False,active,347,11,,,2020-08-06 02:58:30,2020
239,6,True,True,2020-08-06 02:54:36+00:00,0,True,2,348,4,False,active,348,3,,,2020-08-06 02:58:30,2020
240,11,True,True,2020-08-05 23:36:51+00:00,0,True,0,349,0,True,active,349,6,,,2020-08-06 02:58:30,2020
241,13,True,True,2020-08-05 20:30:06+00:00,0,True,0,350,0,False,active,350,4,,,2020-08-06 02:58:30,2020
242,8,True,True,2020-08-06 01:37:43+00:00,0,True,0,351,0,False,active,351,7,,,2020-08-06 02:58:30,2020
243,7,True,True,2020-08-06 01:50:37+00:00,0,True,0,352,0,False,active,352,8,,,2020-08-06 02:58:30,2020
244,7,True,True,2020-08-05 23:35:59+00:00,0,True,0,353,0,True,active,353,8,,,2020-08-06 02:58:30,2020
245,10,True,True,2020-08-06 01:03:17+00:00,0,True,0,354,0,False,active,354,5,,,2020-08-06 02:58:30,2020
246,13,True,True,2020-08-06 02:31:29+00:00,0,True,0,355,0,False,active,355,4,,,2020-08-06 02:58:30,2020
247,17,True,True,2020-08-06 02:29:35+00:00,0,True,1,356,0,False,active,356,5,,,2020-08-06 02:58:30,2020
248,0,True,True,2020-08-06 00:24:45+00:00,0,True,0,357,0,False,active,357,15,,,2020-08-06 02:58:30,2020
249,6,True,True,2020-08-06 02:57:45+00:00,0,True,0,358,0,False,active,358,13,,,2020-08-06 02:58:30,2020
250,12,True,True,2020-08-06 02:36:34+00:00,0,True,1,359,0,False,active,359,2,,,2020-08-06 02:58:30,2020
251,11,True,True,2020-08-06 00:42:09+00:00,0,True,0,360,0,False,active,360,4,,,2020-08-06 02:58:30,2020
252,8,True,True,2020-08-06 01:23:27+00:00,0,True,0,361,0,False,active,361,11,,,2020-08-06 02:58:30,2020
253,2,True,True,2020-08-06 01:36:37+00:00,0,True,0,362,0,False,active,362,17,,,2020-08-06 02:58:30,2020
254,9,True,True,2020-08-06 01:21:05+00:00,0,True,0,363,0,False,active,363,10,,,2020-08-06 02:58:30,2020
255,13,True,True,2020-08-06 02:32:47+00:00,0,True,0,364,0,False,active,364,6,,,2020-08-06 02:58:30,2020
256,13,True,True,2020-08-06 01:55:37+00:00,0,True,1,365,0,False,active,365,5,,,2020-08-06 02:58:30,2020
257,13,True,True,2020-08-06 02:50:29+00:00,0,True,0,366,0,False,active,366,2,,,2020-08-06 02:58:30,2020
258,1,True,True,2020-08-06 01:32:26+00:00,0,True,0,367,0,False,active,367,18,,,2020-08-06 02:58:30,2020
259,10,True,True,2020-08-06 02:51:33+00:00,0,True,0,368,0,False,active,368,5,,,2020-08-06 02:58:30,2020
260,3,True,True,2020-08-06 02:46:24+00:00,0,True,0,369,0,False,active,369,12,,,2020-08-06 02:58:30,2020
261,3,True,True,2020-08-06 02:29:15+00:00,0,True,1,370,0,False,active,370,15,,,2020-08-06 02:58:30,2020
262,3,True,True,2020-08-06 00:06:43+00:00,0,True,0,371,0,False,active,371,16,,,2020-08-06 02:58:30,2020
263,11,True,True,2020-08-06 02:51:27+00:00,0,True,0,372,0,False,active,372,8,,,2020-08-06 02:58:30,2020
264,8,True,True,2020-08-06 01:13:31+00:00,0,True,0,373,0,False,active,373,7,,,2020-08-06 02:58:30,2020
265,15,True,True,2020-08-06 02:26:06+00:00,0,True,0,374,0,False,active,374,4,,,2020-08-06 02:58:30,2020
266,11,True,True,2020-08-06 02:43:51+00:00,0,True,0,376,0,False,active,376,4,,,2020-08-06 02:58:30,2020
267,9,True,True,2020-08-06 02:08:19+00:00,0,True,2,377,0,False,active,377,8,,,2020-08-06 02:58:30,2020
268,5,True,True,2020-08-06 02:57:14+00:00,0,True,2,378,0,False,active,378,12,,,2020-08-06 02:58:30,2020
269,1,True,True,2020-08-06 02:44:27+00:00,0,True,2,379,0,False,active,379,12,,,2020-08-06 02:58:30,2020
270,16,True,True,2020-08-06 02:40:17+00:00,0,True,1,380,0,False,active,380,1,,,2020-08-06 02:58:30,2020
271,2,True,True,2020-08-06 01:51:37+00:00,0,True,2,381,0,False,active,381,15,,,2020-08-06 02:58:30,2020
272,14,True,True,2020-08-06 01:20:16+00:00,0,True,0,384,0,True,active,384,5,,,2020-08-06 02:58:30,2020
273,9,True,True,2020-08-06 01:55:10+00:00,0,True,1,385,1,False,active,385,4,,,2020-08-06 02:58:30,2020
274,11,True,True,2020-08-06 02:40:00+00:00,0,True,0,386,0,False,active,386,8,,,2020-08-06 02:58:30,2020
275,2,True,True,2020-08-06 02:47:14+00:00,0,True,0,387,0,False,active,387,13,,,2020-08-06 02:58:30,2020
276,9,True,True,2020-08-05 17:30:50+00:00,0,True,0,388,0,False,active,388,2,,,2020-08-06 02:58:30,2020
277,1,True,True,2020-08-06 01:39:37+00:00,0,True,0,389,0,False,active,389,13,,,2020-08-06 02:58:30,2020
278,3,True,True,2020-08-06 02:46:43+00:00,0,True,0,390,0,False,active,390,12,,,2020-08-06 02:58:30,2020
279,2,True,True,2020-08-05 21:18:33+00:00,0,True,0,391,0,False,active,391,13,,,2020-08-06 02:58:30,2020
280,7,True,True,2020-08-06 02:19:15+00:00,0,True,0,392,0,False,active,392,8,,,2020-08-06 02:58:30,2020
281,9,True,True,2020-08-05 23:17:13+00:00,0,True,0,393,0,False,active,393,6,,,2020-08-06 02:58:30,2020
282,14,True,True,2020-08-05 18:09:16+00:00,0,True,0,394,0,False,active,394,0,,,2020-08-06 02:58:30,2020
283,6,True,True,2020-08-06 02:33:04+00:00,0,True,0,395,0,False,active,395,9,,,2020-08-06 02:58:30,2020
284,3,True,True,2020-08-04 08:56:09+00:00,0,True,0,396,0,False,active,396,12,,,2020-08-06 02:58:30,2020
285,8,True,True,2020-08-06 01:51:35+00:00,0,True,0,397,0,False,active,397,7,,,2020-08-06 02:58:30,2020
286,15,True,True,2020-08-06 02:13:39+00:00,0,True,0,398,0,False,active,398,4,,,2020-08-06 02:58:30,2020
287,3,True,True,2020-08-06 00:25:09+00:00,0,True,0,399,0,False,active,399,12,,,2020-08-06 02:58:30,2020
288,23,True,True,2020-08-05 23:29:32+00:00,0,True,0,400,0,False,active,400,4,,,2020-08-06 02:58:30,2020
289,3,True,True,2020-08-06 02:11:53+00:00,0,True,0,401,0,False,active,401,12,,,2020-08-06 02:58:30,2020
290,3,True,True,2020-08-06 01:29:26+00:00,0,True,1,402,0,False,active,402,11,,,2020-08-06 02:58:30,2020
291,2,True,True,2020-08-06 02:45:45+00:00,0,True,0,403,0,False,active,403,13,,,2020-08-06 02:58:30,2020
292,6,True,True,2020-08-06 01:50:22+00:00,0,True,0,404,0,False,active,404,10,,,2020-08-06 02:58:30,2020
293,1,True,True,2020-08-06 02:17:20+00:00,0,True,0,405,0,False,active,405,18,,,2020-08-06 02:58:30,2020
294,5,True,True,2020-08-06 02:51:04+00:00,0,True,0,406,0,False,active,406,10,,,2020-08-06 02:58:30,2020
295,11,True,True,2020-08-06 00:48:43+00:00,0,True,0,407,0,False,active,407,8,,,2020-08-06 02:58:30,2020
296,0,True,True,2020-08-06 01:42:22+00:00,0,True,0,408,0,False,active,408,15,,,2020-08-06 02:58:30,2020
297,7,True,True,2020-08-06 02:46:51+00:00,0,True,0,409,0,False,active,409,12,,,2020-08-06 02:58:30,2020
298,6,True,True,2020-08-05 22:18:31+00:00,0,True,0,410,0,False,active,410,13,,,2020-08-06 02:58:30,2020
299,0,True,True,2020-08-06 00:03:15+00:00,0,True,1,411,0,False,active,411,14,,,2020-08-06 02:58:30,2020
300,9,True,True,2020-08-06 02:44:17+00:00,0,True,0,412,0,False,active,412,10,,,2020-08-06 02:58:30,2020
301,4,True,True,2020-08-06 02:53:55+00:00,0,True,0,413,0,False,active,413,15,,,2020-08-06 02:58:30,2020
302,22,True,True,2020-08-05 23:49:14+00:00,0,True,0,414,0,False,active,414,1,,,2020-08-06 02:58:30,2020
303,10,True,True,2020-08-06 02:21:57+00:00,0,True,0,415,0,False,active,415,9,,,2020-08-06 02:58:30,2020
304,11,True,True,2020-08-06 02:49:48+00:00,0,True,0,416,0,False,active,416,4,,,2020-08-06 02:58:30,2020
305,0,True,True,2020-08-06 02:45:00+00:00,0,True,0,417,0,False,active,417,19,,,2020-08-06 02:58:30,2020
306,14,True,True,2020-08-06 00:20:58+00:00,0,True,0,419,0,False,active,419,1,,,2020-08-06 02:58:30,2020
307,0,False,False,1970-01-02 00:00:00+00:00,0,False,0,420,0,False,out_of_service,420,0,,,2020-08-06 02:58:30,1970
308,6,True,True,2020-08-05 16:11:59+00:00,0,True,0,421,0,False,active,421,13,,,2020-08-06 02:58:30,2020
309,9,True,True,2020-08-05 23:13:50+00:00,0,True,0,422,0,False,active,422,6,,,2020-08-06 02:58:30,2020
310,10,True,True,2020-08-06 00:10:02+00:00,0,True,0,423,0,False,active,423,9,,,2020-08-06 02:58:30,2020
311,13,True,True,2020-08-06 01:55:05+00:00,0,True,1,424,0,False,active,424,5,,,2020-08-06 02:58:30,2020
312,9,True,True,2020-08-05 22:52:07+00:00,0,True,0,425,0,False,active,425,7,,,2020-08-06 02:58:30,2020
313,22,True,True,2020-08-06 02:08:50+00:00,0,True,0,426,0,False,active,426,5,,,2020-08-06 02:58:30,2020
314,17,True,True,2020-08-06 02:15:11+00:00,0,True,0,427,0,False,active,427,2,,,2020-08-06 02:58:30,2020
315,13,True,True,2020-08-06 01:17:37+00:00,0,True,0,428,0,False,active,428,6,,,2020-08-06 02:58:30,2020
316,2,True,True,2020-08-05 15:04:25+00:00,0,True,0,430,0,False,active,430,17,,,2020-08-06 02:58:30,2020
317,14,True,True,2020-08-05 23:55:01+00:00,0,True,0,431,0,False,active,431,1,,,2020-08-06 02:58:30,2020
318,11,True,True,2020-08-04 22:51:58+00:00,0,True,0,432,0,False,active,432,8,,,2020-08-06 02:58:30,2020
319,15,True,True,2020-08-05 21:57:07+00:00,0,True,0,433,0,False,active,433,4,,,2020-08-06 02:58:30,2020
320,17,True,True,2020-08-05 22:45:12+00:00,0,True,0,434,0,False,active,434,2,,,2020-08-06 02:58:30,2020
321,8,True,True,2020-08-05 23:33:02+00:00,0,True,0,435,0,False,active,435,7,,,2020-08-06 02:58:30,2020
322,11,True,True,2020-08-06 02:39:40+00:00,0,True,2,436,0,False,active,436,2,,,2020-08-06 02:58:30,2020
323,16,True,True,2020-08-06 02:22:14+00:00,0,True,1,437,0,False,active,437,2,,,2020-08-06 02:58:30,2020
324,9,True,True,2020-08-05 23:09:14+00:00,0,True,0,440,0,False,active,440,8,,,2020-08-06 02:58:30,2020
325,7,True,True,2020-08-06 01:57:00+00:00,0,True,0,441,0,False,active,441,12,,,2020-08-06 02:58:30,2020
326,9,True,True,2020-08-05 22:38:05+00:00,0,True,0,442,0,False,active,442,6,,,2020-08-06 02:58:30,2020
327,18,True,True,2020-08-05 19:16:48+00:00,0,True,0,443,0,False,active,443,1,,,2020-08-06 02:58:30,2020
328,12,True,True,2020-08-06 02:19:02+00:00,0,True,0,445,0,False,active,445,7,,,2020-08-06 02:58:30,2020
329,5,True,True,2020-08-06 02:02:49+00:00,0,True,0,446,0,False,active,446,7,,,2020-08-06 02:58:30,2020
330,19,True,True,2020-08-05 20:06:54+00:00,0,True,0,447,0,False,active,447,0,,,2020-08-06 02:58:30,2020
331,10,True,True,2020-08-06 01:43:46+00:00,0,True,0,448,0,False,active,448,1,,,2020-08-06 02:58:30,2020
332,0,True,True,1970-01-02 00:00:00+00:00,0,False,0,449,0,False,out_of_service,449,0,,,2020-08-06 02:58:30,1970
333,13,True,True,2020-08-06 02:27:11+00:00,0,True,0,450,0,False,active,450,2,,,2020-08-06 02:58:30,2020
334,6,True,True,2020-08-06 02:42:42+00:00,0,True,1,451,0,False,active,451,8,,,2020-08-06 02:58:30,2020
335,7,True,True,2020-08-06 02:45:34+00:00,0,True,0,452,0,False,active,452,8,,,2020-08-06 02:58:30,2020
336,13,True,True,2020-08-06 02:03:44+00:00,0,True,0,453,0,False,active,453,2,,,2020-08-06 02:58:30,2020
337,6,True,True,2020-08-06 02:04:07+00:00,0,True,0,454,0,False,active,454,9,,,2020-08-06 02:58:30,2020
338,3,True,True,2020-08-06 00:16:20+00:00,0,True,0,455,0,False,active,455,9,,,2020-08-06 02:58:30,2020
339,10,True,True,2020-08-06 00:25:32+00:00,0,True,0,456,0,False,active,456,9,,,2020-08-06 02:58:30,2020
340,6,True,True,2020-08-05 22:03:13+00:00,0,True,0,457,0,False,active,457,5,,,2020-08-06 02:58:30,2020
341,8,True,True,2020-08-05 23:34:50+00:00,0,True,0,458,0,False,active,458,3,,,2020-08-06 02:58:30,2020
