,num_bikes_available,is_installed,legacy_id,station_status,eightd_has_available_keys,num_docks_available,num_ebikes_available,is_renting,is_returning,last_reported,station_id,num_docks_disabled,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
135,11,True,152,active,True,4,0,True,True,2020-08-05 12:12:43+00:00,152,0,0,,,2020-08-05 13:38:55,2020
136,4,True,156,active,False,11,0,True,True,2020-08-05 12:32:38+00:00,156,0,0,,,2020-08-05 13:38:55,2020
137,5,True,157,active,False,8,0,True,True,2020-08-05 13:34:47+00:00,157,0,2,,,2020-08-05 13:38:55,2020
138,2,True,159,active,False,12,0,True,True,2020-08-05 13:34:38+00:00,159,0,1,,,2020-08-05 13:38:55,2020
139,0,True,160,active,True,14,0,True,True,2020-08-05 08:35:50+00:00,160,0,0,,,2020-08-05 13:38:55,2020
140,1,True,161,active,True,22,0,True,True,2020-08-05 13:16:37+00:00,161,0,0,,,2020-08-05 13:38:55,2020
141,2,True,162,active,False,12,0,True,True,2020-08-05 13:28:23+00:00,162,0,1,,,2020-08-05 13:38:55,2020
142,9,True,163,active,True,10,0,True,True,2020-08-05 12:38:14+00:00,163,0,0,,,2020-08-05 13:38:55,2020
143,12,True,167,active,False,1,0,True,True,2020-08-05 13:17:18+00:00,167,0,2,,,2020-08-05 13:38:55,2020
144,13,True,169,active,False,6,0,True,True,2020-08-05 13:32:17+00:00,169,0,0,,,2020-08-05 13:38:55,2020
145,1,True,170,active,True,13,0,True,True,2020-08-05 08:57:29+00:00,170,0,0,,,2020-08-05 13:38:55,2020
146,5,True,171,active,True,18,0,True,True,2020-08-05 12:51:13+00:00,171,0,0,,,2020-08-05 13:38:55,2020
147,12,True,173,active,True,2,0,True,True,2020-08-05 13:30:21+00:00,173,0,0,,,2020-08-05 13:38:55,2020
148,8,True,174,active,False,7,0,True,True,2020-08-05 13:33:28+00:00,174,0,0,,,2020-08-05 13:38:55,2020
149,1,True,175,active,True,16,0,True,True,2020-08-05 12:41:58+00:00,175,0,0,,,2020-08-05 13:38:55,2020
150,4,True,176,active,False,11,0,True,True,2020-08-05 13:07:18+00:00,176,0,0,,,2020-08-05 13:38:55,2020
151,9,True,177,active,False,9,0,True,True,2020-08-05 13:30:57+00:00,177,0,1,,,2020-08-05 13:38:55,2020
152,13,True,178,active,False,6,0,True,True,2020-08-05 13:34:01+00:00,178,0,0,,,2020-08-05 13:38:55,2020
153,14,True,179,active,False,11,0,True,True,2020-08-05 13:16:16+00:00,179,0,0,,,2020-08-05 13:38:55,2020
154,17,True,180,active,False,2,0,True,True,2020-08-05 12:17:15+00:00,180,0,0,,,2020-08-05 13:38:55,2020
155,14,True,181,active,False,5,0,True,True,2020-08-05 12:58:29+00:00,181,0,0,,,2020-08-05 13:38:55,2020
156,6,True,182,active,True,13,0,True,True,2020-08-05 11:30:58+00:00,182,0,0,,,2020-08-05 13:38:55,2020
157,11,True,183,active,False,8,0,True,True,2020-08-05 13:28:01+00:00,183,0,0,,,2020-08-05 13:38:55,2020
158,10,True,184,active,False,9,0,True,True,2020-08-05 13:30:24+00:00,184,0,0,,,2020-08-05 13:38:55,2020
159,10,True,185,active,False,4,0,True,True,2020-08-05 13:12:06+00:00,185,0,1,,,2020-08-05 13:38:55,2020
160,10,True,186,active,True,5,0,True,True,2020-08-05 13:32:03+00:00,186,0,0,,,2020-08-05 13:38:55,2020
161,14,True,187,active,False,1,0,True,True,2020-08-05 12:44:45+00:00,187,0,0,,,2020-08-05 13:38:55,2020
162,5,True,188,active,False,10,0,True,True,2020-08-05 12:03:10+00:00,188,0,0,,,2020-08-05 13:38:55,2020
163,6,True,189,active,False,17,0,True,True,2020-08-05 13:27:03+00:00,189,0,0,,,2020-08-05 13:38:55,2020
164,10,True,190,active,True,25,0,True,True,2020-08-05 13:38:15+00:00,190,0,2,,,2020-08-05 13:38:55,2020
165,0,True,191,active,False,15,0,True,True,2020-08-05 13:10:33+00:00,191,0,0,,,2020-08-05 13:38:55,2020
166,7,True,192,active,False,12,0,True,True,2020-08-05 13:37:40+00:00,192,0,0,,,2020-08-05 13:38:55,2020
167,11,True,193,active,True,3,0,True,True,2020-08-05 12:52:17+00:00,193,0,1,,,2020-08-05 13:38:55,2020
168,7,True,194,active,False,12,0,True,True,2020-08-05 08:50:57+00:00,194,0,0,,,2020-08-05 13:38:55,2020
169,8,True,195,active,False,15,0,True,True,2020-08-05 13:20:28+00:00,195,0,0,,,2020-08-05 13:38:55,2020
170,0,True,196,active,True,10,0,True,True,2020-08-05 08:50:53+00:00,196,0,0,,,2020-08-05 13:38:55,2020
171,0,True,197,active,False,15,0,True,True,2020-08-05 10:03:38+00:00,197,0,0,,,2020-08-05 13:38:55,2020
172,13,True,199,active,False,2,0,True,True,2020-08-05 09:52:59+00:00,199,0,0,,,2020-08-05 13:38:55,2020
173,16,True,200,active,False,2,0,True,True,2020-08-05 11:52:16+00:00,200,0,1,,,2020-08-05 13:38:55,2020
174,0,True,201,active,False,15,0,True,True,2020-08-05 08:20:51+00:00,201,0,0,,,2020-08-05 13:38:55,2020
175,1,True,202,active,False,14,0,True,True,2020-08-05 12:54:02+00:00,202,0,0,,,2020-08-05 13:38:55,2020
176,5,True,203,active,False,10,0,True,True,2020-08-05 12:49:49+00:00,203,0,0,,,2020-08-05 13:38:55,2020
177,1,True,204,active,False,12,0,True,True,2020-08-05 12:56:30+00:00,204,0,2,,,2020-08-05 13:38:55,2020
178,8,True,205,active,False,7,0,True,True,2020-08-05 08:52:20+00:00,205,0,0,,,2020-08-05 13:38:55,2020
179,9,True,206,active,False,14,0,True,True,2020-08-05 12:34:21+00:00,206,0,0,,,2020-08-05 13:38:55,2020
180,11,True,208,active,True,4,0,True,True,2020-08-05 12:27:28+00:00,208,0,0,,,2020-08-05 13:38:55,2020
181,8,True,209,active,False,7,0,True,True,2020-08-05 08:32:12+00:00,209,0,0,,,2020-08-05 13:38:55,2020
182,2,True,210,active,False,13,0,True,True,2020-08-05 09:19:16+00:00,210,0,0,,,2020-08-05 13:38:55,2020
183,17,True,211,active,False,2,0,True,True,2020-08-05 08:27:34+00:00,211,0,0,,,2020-08-05 13:38:55,2020
184,20,True,212,active,False,13,0,True,True,2020-08-05 13:17:04+00:00,212,0,0,,,2020-08-05 13:38:55,2020
185,6,True,213,active,True,10,0,True,True,2020-08-05 13:33:25+00:00,213,0,0,,,2020-08-05 13:38:55,2020
186,10,True,214,active,False,5,0,True,True,2020-08-05 12:44:47+00:00,214,0,0,,,2020-08-05 13:38:55,2020
187,12,True,215,active,False,3,0,True,True,2020-08-05 08:41:07+00:00,215,0,0,,,2020-08-05 13:38:55,2020
188,12,True,216,active,False,7,0,True,True,2020-08-05 08:35:48+00:00,216,0,0,,,2020-08-05 13:38:55,2020
189,15,True,217,active,False,3,0,True,True,2020-08-05 13:00:25+00:00,217,0,1,,,2020-08-05 13:38:55,2020
190,10,True,218,active,False,4,0,True,True,2020-08-05 13:22:26+00:00,218,0,1,,,2020-08-05 13:38:55,2020
191,10,True,219,active,False,5,0,True,True,2020-08-05 03:58:44+00:00,219,0,0,,,2020-08-05 13:38:55,2020
192,10,True,221,active,False,9,0,True,True,2020-08-05 11:57:50+00:00,221,0,0,,,2020-08-05 13:38:55,2020
193,3,True,222,active,True,11,0,True,True,2020-08-05 12:41:44+00:00,222,0,0,,,2020-08-05 13:38:55,2020
194,7,True,224,active,False,10,0,True,True,2020-08-05 13:05:02+00:00,224,0,0,,,2020-08-05 13:38:55,2020
195,2,True,225,active,False,17,0,True,True,2020-08-05 13:36:43+00:00,225,0,0,,,2020-08-05 13:38:55,2020
196,2,True,226,active,False,13,0,True,True,2020-08-05 13:23:59+00:00,226,0,0,,,2020-08-05 13:38:55,2020
197,9,True,227,active,False,10,0,True,True,2020-08-05 13:21:09+00:00,227,0,0,,,2020-08-05 13:38:55,2020
198,13,True,228,active,False,6,0,True,True,2020-08-05 13:35:45+00:00,228,0,0,,,2020-08-05 13:38:55,2020
199,1,True,232,active,False,10,0,True,True,2020-08-05 08:41:18+00:00,232,0,0,,,2020-08-05 13:38:55,2020
200,1,True,233,active,False,14,0,True,True,2020-08-05 13:23:00+00:00,233,0,0,,,2020-08-05 13:38:55,2020
201,1,True,234,active,False,14,0,True,True,2020-08-05 13:33:07+00:00,234,0,0,,,2020-08-05 13:38:55,2020
202,5,True,235,active,False,9,0,True,True,2020-08-05 08:57:22+00:00,235,0,1,,,2020-08-05 13:38:55,2020
203,10,True,236,active,False,5,0,True,True,2020-08-05 12:49:06+00:00,236,0,0,,,2020-08-05 13:38:55,2020
204,13,True,239,active,False,2,0,True,True,2020-08-05 12:34:06+00:00,239,0,0,,,2020-08-05 13:38:55,2020
205,12,True,255,active,False,3,0,True,True,2020-08-04 22:15:33+00:00,255,0,0,,,2020-08-05 13:38:55,2020
206,15,True,258,active,False,0,0,True,True,2020-08-05 08:47:42+00:00,258,0,0,,,2020-08-05 13:38:55,2020
207,0,True,259,active,False,15,0,True,True,2020-08-04 09:01:37+00:00,259,0,0,,,2020-08-05 13:38:55,2020
208,4,True,260,active,False,11,0,True,True,2020-08-05 12:59:47+00:00,260,0,0,,,2020-08-05 13:38:55,2020
209,3,True,271,active,False,12,0,True,True,2020-08-05 13:23:32+00:00,271,0,0,,,2020-08-05 13:38:55,2020
210,5,True,272,active,False,14,0,True,True,2020-08-05 12:22:08+00:00,272,0,0,,,2020-08-05 13:38:55,2020
211,22,True,273,active,False,17,0,True,True,2020-08-05 13:36:02+00:00,273,0,1,,,2020-08-05 13:38:55,2020
212,5,True,279,active,False,14,0,True,True,2020-08-05 13:35:51+00:00,279,0,0,,,2020-08-05 13:38:55,2020
213,7,True,280,active,False,12,0,True,True,2020-08-05 13:07:56+00:00,280,0,0,,,2020-08-05 13:38:55,2020
214,13,True,282,active,False,2,0,True,True,2020-08-05 13:38:40+00:00,282,0,0,,,2020-08-05 13:38:55,2020
215,5,True,296,active,False,18,0,True,True,2020-08-05 13:25:24+00:00,296,0,0,,,2020-08-05 13:38:55,2020
216,11,True,318,active,False,8,0,True,True,2020-08-05 13:34:18+00:00,318,0,0,,,2020-08-05 13:38:55,2020
217,14,True,319,active,False,11,0,True,True,2020-08-05 04:24:02+00:00,319,0,0,,,2020-08-05 13:38:55,2020
218,9,True,327,active,False,6,0,True,True,2020-08-05 11:57:55+00:00,327,0,0,,,2020-08-05 13:38:55,2020
219,9,True,328,active,False,6,0,True,True,2020-08-05 13:10:22+00:00,328,0,0,,,2020-08-05 13:38:55,2020
