,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,valet,num_docks_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
0,13,296,active,0,296,True,1,2020-08-02 20:38:06+00:00,True,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'region': 'BOS', 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'active': True, 'valet_revision': 3, 'off_dock_count': 0, 'off_dock_capacity': 0, 'dock_blocked_count': 0}",9,False,2020-08-02 20:40:50,2020
1,7,3,active,0,3,True,2,2020-08-02 20:26:19+00:00,True,,0,True,,6,True,2020-08-02 20:40:50,2020
2,8,4,active,0,4,True,0,2020-08-02 20:37:55+00:00,True,,0,True,,11,False,2020-08-02 20:40:50,2020
3,3,5,active,0,5,True,0,2020-08-02 20:28:09+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
4,6,6,active,0,6,True,0,2020-08-02 20:35:36+00:00,True,,0,True,,9,False,2020-08-02 20:40:50,2020
5,3,7,active,0,7,True,0,2020-08-02 20:39:33+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
6,11,8,active,0,8,True,3,2020-08-02 20:37:00+00:00,True,,0,True,,5,False,2020-08-02 20:40:50,2020
7,7,9,active,0,9,True,0,2020-08-02 20:28:15+00:00,True,,0,True,,8,False,2020-08-02 20:40:50,2020
8,0,10,active,0,10,True,2,2020-08-02 20:21:49+00:00,True,,0,True,,9,False,2020-08-02 20:40:50,2020
9,10,11,active,0,11,True,3,2020-08-02 20:27:25+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
10,1,12,active,0,12,True,0,2020-08-02 20:17:08+00:00,True,,0,True,,17,True,2020-08-02 20:40:50,2020
11,6,13,active,0,13,True,0,2020-08-02 20:22:10+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
12,23,14,active,0,14,True,1,2020-08-02 20:35:34+00:00,True,,0,True,,1,False,2020-08-02 20:40:50,2020
13,8,15,active,0,15,True,0,2020-08-02 20:24:41+00:00,True,,0,True,,7,False,2020-08-02 20:40:50,2020
14,11,16,active,0,16,True,1,2020-08-02 20:31:32+00:00,True,,0,True,,7,True,2020-08-02 20:40:50,2020
15,9,17,active,0,17,True,1,2020-08-02 20:34:18+00:00,True,,0,True,,5,False,2020-08-02 20:40:50,2020
16,2,19,active,0,19,True,0,2020-08-02 19:20:43+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
17,15,20,active,0,20,True,0,2020-08-02 20:24:44+00:00,True,,0,True,,8,True,2020-08-02 20:40:50,2020
18,0,21,active,0,21,True,0,2020-08-02 20:18:17+00:00,True,,0,True,,18,True,2020-08-02 20:40:50,2020
19,12,22,active,0,22,True,0,2020-08-02 20:36:36+00:00,True,,0,True,,35,True,2020-08-02 20:40:50,2020
20,2,23,active,0,23,True,0,2020-08-02 20:27:18+00:00,True,,0,True,,19,True,2020-08-02 20:40:50,2020
21,16,24,active,0,24,True,1,2020-08-02 20:30:45+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
22,5,25,active,0,25,True,3,2020-08-02 20:36:01+00:00,True,,0,True,,7,False,2020-08-02 20:40:50,2020
23,0,26,active,0,26,True,0,2020-08-02 20:35:03+00:00,True,,0,True,,15,False,2020-08-02 20:40:50,2020
24,4,27,active,0,27,True,2,2020-08-02 20:36:39+00:00,True,,0,True,,17,False,2020-08-02 20:40:50,2020
25,7,29,active,0,29,True,0,2020-08-02 20:06:06+00:00,True,,0,True,,8,False,2020-08-02 20:40:50,2020
26,2,30,active,0,30,True,3,2020-08-02 20:30:34+00:00,True,,0,True,,10,False,2020-08-02 20:40:50,2020
27,2,31,active,0,31,True,0,2020-08-02 20:37:45+00:00,True,,0,True,,17,True,2020-08-02 20:40:50,2020
28,7,32,active,0,32,True,3,2020-08-02 20:39:12+00:00,True,,0,True,,5,False,2020-08-02 20:40:50,2020
29,0,33,active,0,33,True,1,2020-08-02 20:37:30+00:00,True,,0,True,,26,False,2020-08-02 20:40:50,2020
30,3,35,active,0,35,True,0,2020-08-02 20:31:59+00:00,True,,0,True,,20,False,2020-08-02 20:40:50,2020
31,14,36,active,0,36,True,0,2020-08-02 20:37:45+00:00,True,,0,True,,19,True,2020-08-02 20:40:50,2020
32,8,37,active,0,37,True,0,2020-08-02 20:10:59+00:00,True,,0,True,,7,True,2020-08-02 20:40:50,2020
33,12,39,active,0,39,True,1,2020-08-02 20:40:42+00:00,True,,0,True,,10,False,2020-08-02 20:40:50,2020
34,10,40,active,0,40,True,3,2020-08-02 20:26:34+00:00,True,,0,True,,6,False,2020-08-02 20:40:50,2020
35,11,41,active,0,41,True,5,2020-08-02 20:40:12+00:00,True,,0,True,,11,True,2020-08-02 20:40:50,2020
36,2,42,active,0,42,True,1,2020-08-02 20:39:09+00:00,True,,0,True,,20,False,2020-08-02 20:40:50,2020
37,9,43,active,0,43,True,0,2020-08-02 20:40:42+00:00,True,,0,True,,6,True,2020-08-02 20:40:50,2020
38,1,44,active,0,44,True,1,2020-08-02 20:13:17+00:00,True,,0,True,,21,False,2020-08-02 20:40:50,2020
39,4,46,active,0,46,True,1,2020-08-02 20:33:23+00:00,True,,0,True,,14,False,2020-08-02 20:40:50,2020
40,14,47,active,0,47,True,0,2020-08-02 20:40:25+00:00,True,,0,True,,5,True,2020-08-02 20:40:50,2020
41,2,48,active,0,48,True,0,2020-08-02 20:34:51+00:00,True,,0,True,,17,False,2020-08-02 20:40:50,2020
42,6,49,active,0,49,True,0,2020-08-02 20:39:39+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
43,6,50,active,0,50,True,0,2020-08-02 20:00:01+00:00,True,,0,True,,9,True,2020-08-02 20:40:50,2020
44,13,51,active,0,51,True,0,2020-08-02 19:46:01+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
45,8,52,active,0,52,True,1,2020-08-02 20:40:33+00:00,True,,0,True,,14,True,2020-08-02 20:40:50,2020
46,7,53,active,0,53,True,2,2020-08-02 20:36:37+00:00,True,,0,True,,10,False,2020-08-02 20:40:50,2020
47,1,54,active,0,54,True,2,2020-08-02 20:40:23+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
48,2,55,active,0,55,True,0,2020-08-02 20:38:05+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
49,4,56,active,0,56,True,0,2020-08-02 20:04:47+00:00,True,,0,True,,14,True,2020-08-02 20:40:50,2020
50,0,57,active,0,57,True,0,2020-08-02 19:42:24+00:00,True,,0,True,,14,True,2020-08-02 20:40:50,2020
51,7,58,active,0,58,True,0,2020-08-02 20:34:28+00:00,True,,0,True,,12,True,2020-08-02 20:40:50,2020
52,3,59,active,0,59,True,0,2020-08-02 20:38:41+00:00,True,,0,True,,16,True,2020-08-02 20:40:50,2020
53,4,60,active,0,60,True,0,2020-08-02 20:38:21+00:00,True,,0,True,,15,False,2020-08-02 20:40:50,2020
54,17,61,active,0,61,True,0,2020-08-02 20:30:16+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
55,0,63,active,0,63,True,0,2020-08-02 15:46:18+00:00,True,,0,True,,15,False,2020-08-02 20:40:50,2020
56,19,64,active,0,64,True,0,2020-08-02 19:59:41+00:00,True,,0,True,,0,False,2020-08-02 20:40:50,2020
57,16,65,active,0,65,True,1,2020-08-02 20:35:12+00:00,True,,0,True,,6,False,2020-08-02 20:40:50,2020
58,10,66,active,0,66,True,1,2020-08-02 20:35:10+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
59,1,67,active,0,67,True,1,2020-08-02 20:20:28+00:00,True,,0,True,,25,False,2020-08-02 20:40:50,2020
60,12,68,active,0,68,True,0,2020-08-02 20:35:21+00:00,True,,0,True,,7,True,2020-08-02 20:40:50,2020
61,2,69,active,0,69,True,0,2020-08-02 20:32:37+00:00,True,,0,True,,17,True,2020-08-02 20:40:50,2020
62,16,70,active,0,70,True,0,2020-08-02 20:39:28+00:00,True,,0,True,,7,False,2020-08-02 20:40:50,2020
63,22,71,active,0,71,True,0,2020-08-02 20:23:08+00:00,True,,0,True,,1,False,2020-08-02 20:40:50,2020
64,4,72,active,0,72,True,0,2020-08-02 20:39:27+00:00,True,,0,True,,19,False,2020-08-02 20:40:50,2020
65,11,73,active,0,73,True,0,2020-08-02 20:23:03+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
66,13,74,active,0,74,True,1,2020-08-02 20:40:30+00:00,True,,0,True,,5,True,2020-08-02 20:40:50,2020
67,3,75,active,0,75,True,0,2020-08-02 20:21:51+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
68,3,76,active,0,76,True,0,2020-08-02 20:38:58+00:00,True,,0,True,,14,False,2020-08-02 20:40:50,2020
69,4,77,active,0,77,True,0,2020-08-02 20:30:37+00:00,True,,0,True,,11,False,2020-08-02 20:40:50,2020
70,3,78,active,0,78,True,0,2020-08-02 20:10:51+00:00,True,,0,True,,16,False,2020-08-02 20:40:50,2020
71,13,79,active,0,79,True,1,2020-08-02 20:32:07+00:00,True,,0,True,,5,False,2020-08-02 20:40:50,2020
72,12,80,active,0,80,True,3,2020-08-02 20:39:17+00:00,True,,0,True,,20,False,2020-08-02 20:40:50,2020
73,3,81,active,0,81,True,1,2020-08-02 20:31:50+00:00,True,,0,True,,15,False,2020-08-02 20:40:50,2020
74,4,82,active,0,82,True,0,2020-08-02 20:08:49+00:00,True,,0,True,,11,False,2020-08-02 20:40:50,2020
75,1,84,active,0,84,True,0,2020-08-02 20:39:18+00:00,True,,0,True,,14,False,2020-08-02 20:40:50,2020
76,10,85,active,0,85,True,0,2020-08-02 20:01:39+00:00,True,,0,True,,9,False,2020-08-02 20:40:50,2020
77,16,86,active,0,86,True,1,2020-08-02 20:35:00+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
78,3,87,active,0,87,True,0,2020-08-02 20:38:14+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
79,17,89,active,0,89,True,1,2020-08-02 20:38:06+00:00,True,,0,True,,1,False,2020-08-02 20:40:50,2020
80,0,90,active,0,90,True,1,2020-08-02 20:16:18+00:00,True,,0,True,,18,False,2020-08-02 20:40:50,2020
81,5,91,active,0,91,True,0,2020-08-02 20:34:06+00:00,True,,0,True,,14,False,2020-08-02 20:40:50,2020
82,19,92,active,0,92,True,0,2020-08-02 19:55:32+00:00,True,,0,True,,0,False,2020-08-02 20:40:50,2020
83,10,93,active,0,93,True,2,2020-08-02 19:38:01+00:00,True,,0,True,,3,False,2020-08-02 20:40:50,2020
84,2,94,active,0,94,True,0,2020-08-02 20:34:33+00:00,True,,0,True,,9,False,2020-08-02 20:40:50,2020
85,1,95,active,0,95,True,0,2020-08-02 20:15:49+00:00,True,,0,True,,14,False,2020-08-02 20:40:50,2020
86,4,96,active,0,96,True,0,2020-08-02 20:36:34+00:00,True,,0,True,,15,False,2020-08-02 20:40:50,2020
87,1,97,active,0,97,True,1,2020-08-02 20:39:05+00:00,True,,0,True,,17,False,2020-08-02 20:40:50,2020
88,14,98,active,0,98,True,1,2020-08-02 20:34:14+00:00,True,,0,True,,7,False,2020-08-02 20:40:50,2020
89,13,99,active,0,99,True,0,2020-08-02 20:40:20+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
90,15,100,active,0,100,True,1,2020-08-02 20:29:03+00:00,True,,0,True,,9,True,2020-08-02 20:40:50,2020
91,11,101,active,0,101,True,0,2020-08-02 19:57:41+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
92,12,102,active,0,102,True,0,2020-08-02 19:53:08+00:00,True,,0,True,,3,False,2020-08-02 20:40:50,2020
93,2,103,active,0,103,True,1,2020-08-02 20:20:23+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
94,5,104,active,0,104,True,1,2020-08-02 20:04:24+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
95,11,105,active,0,105,True,0,2020-08-02 20:38:44+00:00,True,,0,True,,8,False,2020-08-02 20:40:50,2020
96,6,106,active,0,106,True,1,2020-08-02 20:31:46+00:00,True,,0,True,,8,False,2020-08-02 20:40:50,2020
97,0,107,active,0,107,True,1,2020-08-02 20:29:04+00:00,True,,0,True,,18,False,2020-08-02 20:40:50,2020
98,6,108,active,0,108,True,1,2020-08-02 20:30:35+00:00,True,,0,True,,10,False,2020-08-02 20:40:50,2020
99,22,109,active,0,109,True,1,2020-08-02 20:12:57+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
100,9,110,active,0,110,True,1,2020-08-02 20:29:17+00:00,True,,0,True,,5,False,2020-08-02 20:40:50,2020
101,3,111,active,0,111,True,0,2020-08-02 20:11:13+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
102,13,112,active,0,112,True,0,2020-08-02 20:19:20+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
103,11,113,active,0,113,True,0,2020-08-02 20:33:23+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
104,10,114,active,0,114,True,0,2020-08-02 19:57:45+00:00,True,,0,True,,5,False,2020-08-02 20:40:50,2020
105,15,115,active,0,115,True,0,2020-08-02 20:34:12+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
106,1,116,active,0,116,True,0,2020-08-02 20:39:01+00:00,True,,0,True,,22,False,2020-08-02 20:40:50,2020
107,0,117,active,0,117,True,0,2020-08-02 18:11:27+00:00,True,,0,True,,19,False,2020-08-02 20:40:50,2020
108,17,118,active,0,118,True,1,2020-08-02 20:16:12+00:00,True,,0,True,,1,False,2020-08-02 20:40:50,2020
109,4,119,active,0,119,True,0,2020-08-02 20:35:13+00:00,True,,0,True,,11,False,2020-08-02 20:40:50,2020
110,5,120,active,0,120,True,1,2020-08-02 20:32:09+00:00,True,,0,True,,9,False,2020-08-02 20:40:50,2020
111,2,121,active,0,121,True,1,2020-08-02 20:33:18+00:00,True,,0,True,,14,False,2020-08-02 20:40:50,2020
112,6,122,active,0,122,True,0,2020-08-02 20:33:12+00:00,True,,0,True,,9,False,2020-08-02 20:40:50,2020
113,4,124,active,0,124,True,0,2020-08-02 20:04:49+00:00,True,,0,True,,11,False,2020-08-02 20:40:50,2020
114,11,125,active,0,125,True,0,2020-08-02 20:33:57+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
115,11,126,active,0,126,True,0,2020-08-02 19:26:56+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
116,13,128,active,0,128,True,0,2020-08-02 20:33:40+00:00,True,,0,True,,6,False,2020-08-02 20:40:50,2020
117,14,129,active,0,129,True,0,2020-08-02 18:55:20+00:00,True,,0,True,,5,False,2020-08-02 20:40:50,2020
118,12,130,active,0,130,True,0,2020-08-02 18:20:39+00:00,True,,0,True,,3,False,2020-08-02 20:40:50,2020
119,8,131,active,0,131,True,2,2020-08-02 20:30:58+00:00,True,,0,True,,8,False,2020-08-02 20:40:50,2020
120,12,133,active,0,133,True,0,2020-08-02 20:40:38+00:00,True,,0,True,,11,False,2020-08-02 20:40:50,2020
121,8,135,active,0,135,True,0,2020-08-02 17:55:35+00:00,True,,0,True,,9,False,2020-08-02 20:40:50,2020
122,13,136,active,0,136,True,0,2020-08-02 19:54:50+00:00,True,,0,True,,6,False,2020-08-02 20:40:50,2020
123,7,137,active,0,137,True,0,2020-08-02 19:50:27+00:00,True,,0,True,,8,False,2020-08-02 20:40:50,2020
124,11,138,active,0,138,True,0,2020-08-02 20:00:24+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
125,7,139,active,0,139,True,0,2020-08-02 20:15:17+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
126,5,140,active,0,140,True,0,2020-08-02 20:10:10+00:00,True,,0,True,,12,False,2020-08-02 20:40:50,2020
127,2,141,active,0,141,True,0,2020-08-02 20:08:30+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
128,9,142,active,0,142,True,0,2020-08-02 20:18:27+00:00,True,,0,True,,14,False,2020-08-02 20:40:50,2020
129,10,143,active,0,143,True,0,2020-08-02 20:35:32+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
130,5,144,active,0,144,True,1,2020-08-02 20:27:57+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
131,15,145,active,0,145,True,0,2020-08-02 20:00:28+00:00,True,,0,True,,4,False,2020-08-02 20:40:50,2020
132,17,146,active,0,146,True,0,2020-08-02 20:39:17+00:00,True,,0,True,,2,False,2020-08-02 20:40:50,2020
133,6,149,active,0,149,True,0,2020-08-02 20:39:56+00:00,True,,0,True,,12,True,2020-08-02 20:40:50,2020
134,6,150,active,0,150,True,0,2020-08-02 20:40:16+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
135,3,151,active,0,151,True,3,2020-08-02 20:33:41+00:00,True,,0,True,,13,False,2020-08-02 20:40:50,2020
136,2,152,active,0,152,True,0,2020-08-02 20:36:02+00:00,True,,0,True,,13,True,2020-08-02 20:40:50,2020
137,5,156,active,0,156,True,0,2020-08-02 20:12:23+00:00,True,,0,True,,10,False,2020-08-02 20:40:50,2020
138,11,157,active,0,157,True,1,2020-08-02 20:37:25+00:00,True,,0,True,,3,False,2020-08-02 20:40:50,2020
