,is_installed,eightd_has_available_keys,is_renting,station_status,legacy_id,is_returning,num_bikes_disabled,num_docks_available,num_docks_disabled,num_bikes_available,station_id,num_ebikes_available,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
19,True,True,True,active,23,True,0,15,0,6,23,0,2020-07-31 10:34:03+00:00,,,2020-07-31 10:36:30,2020
20,True,False,True,active,24,True,0,10,0,9,24,0,2020-07-31 09:49:03+00:00,,,2020-07-31 10:36:30,2020
21,True,False,True,active,25,True,1,3,0,11,25,0,2020-07-31 10:28:41+00:00,,,2020-07-31 10:36:30,2020
22,True,False,True,active,26,True,2,10,0,3,26,0,2020-07-31 10:19:16+00:00,,,2020-07-31 10:36:30,2020
23,True,False,True,active,27,True,2,2,0,19,27,0,2020-07-31 10:29:42+00:00,,,2020-07-31 10:36:30,2020
24,True,False,True,active,29,True,0,9,0,6,29,0,2020-07-31 08:32:25+00:00,,,2020-07-31 10:36:30,2020
25,True,False,True,active,30,True,0,7,0,8,30,0,2020-07-31 10:33:19+00:00,,,2020-07-31 10:36:30,2020
26,True,True,True,active,31,True,1,1,0,17,31,0,2020-07-31 09:35:56+00:00,,,2020-07-31 10:36:30,2020
27,True,False,True,active,32,True,2,9,0,4,32,0,2020-07-31 10:36:08+00:00,,,2020-07-31 10:36:30,2020
28,True,False,True,active,33,True,0,5,0,22,33,0,2020-07-31 09:58:49+00:00,,,2020-07-31 10:36:30,2020
29,True,False,True,active,35,True,0,16,0,7,35,0,2020-07-31 10:02:42+00:00,,,2020-07-31 10:36:30,2020
30,True,True,True,active,36,True,0,30,0,3,36,0,2020-07-31 08:57:40+00:00,,,2020-07-31 10:36:30,2020
31,True,True,True,active,37,True,0,14,0,1,37,0,2020-07-31 08:51:14+00:00,,,2020-07-31 10:36:30,2020
32,True,False,True,active,39,True,0,19,0,4,39,0,2020-07-31 10:33:06+00:00,,,2020-07-31 10:36:30,2020
33,True,False,True,active,40,True,0,2,0,17,40,0,2020-07-31 10:08:53+00:00,,,2020-07-31 10:36:30,2020
34,True,True,True,active,41,True,1,1,0,25,41,0,2020-07-31 09:04:28+00:00,,,2020-07-31 10:36:30,2020
35,True,False,True,active,42,True,0,11,0,12,42,0,2020-07-31 10:29:51+00:00,,,2020-07-31 10:36:30,2020
36,True,True,True,active,43,True,0,9,0,6,43,0,2020-07-31 10:01:59+00:00,,,2020-07-31 10:36:30,2020
37,True,False,True,active,44,True,0,1,0,22,44,0,2020-07-31 08:56:19+00:00,,,2020-07-31 10:36:30,2020
38,True,False,True,active,46,True,0,2,0,17,46,0,2020-07-31 10:13:48+00:00,,,2020-07-31 10:36:30,2020
39,True,True,True,active,47,True,0,6,0,13,47,0,2020-07-31 10:31:01+00:00,,,2020-07-31 10:36:30,2020
40,True,False,True,active,48,True,0,13,0,6,48,0,2020-07-31 09:47:21+00:00,,,2020-07-31 10:36:30,2020
41,True,False,True,active,49,True,0,17,0,1,49,0,2020-07-31 10:31:57+00:00,,,2020-07-31 10:36:30,2020
42,True,True,True,active,50,True,0,14,0,1,50,0,2020-07-31 10:13:41+00:00,,,2020-07-31 10:36:30,2020
43,True,False,True,active,51,True,1,10,0,4,51,0,2020-07-31 10:11:58+00:00,,,2020-07-31 10:36:30,2020
44,True,True,True,active,52,True,1,15,0,7,52,0,2020-07-31 10:25:25+00:00,,,2020-07-31 10:36:30,2020
45,True,False,True,active,53,True,0,17,0,2,53,0,2020-07-31 10:09:53+00:00,,,2020-07-31 10:36:30,2020
46,True,False,True,active,54,True,0,14,0,1,54,0,2020-07-31 08:36:45+00:00,,,2020-07-31 10:36:30,2020
47,True,False,False,active,55,False,0,4,0,11,55,0,2020-07-31 06:56:01+00:00,,,2020-07-31 10:36:30,2020
48,True,True,True,active,56,True,0,9,0,9,56,0,2020-07-31 10:09:02+00:00,,,2020-07-31 10:36:30,2020
49,True,True,True,active,57,True,0,7,0,7,57,0,2020-07-31 10:36:13+00:00,,,2020-07-31 10:36:30,2020
50,True,True,True,active,58,True,0,19,0,0,58,0,2020-07-31 10:26:51+00:00,,,2020-07-31 10:36:30,2020
51,True,True,True,active,59,True,0,8,0,11,59,0,2020-07-31 09:51:18+00:00,,,2020-07-31 10:36:30,2020
52,True,False,True,active,60,True,0,14,0,5,60,0,2020-07-31 10:34:42+00:00,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'valet_revision': 63, 'off_dock_capacity': 40, 'off_dock_count': 2, 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'region': 'BOS'}",2020-07-31 10:36:30,2020
53,True,False,True,active,61,True,0,19,0,0,61,0,2020-07-31 08:37:02+00:00,,,2020-07-31 10:36:30,2020
54,True,False,True,active,63,True,0,6,0,9,63,0,2020-07-31 10:16:38+00:00,,,2020-07-31 10:36:30,2020
55,True,False,True,active,64,True,1,10,0,8,64,0,2020-07-31 08:17:26+00:00,,,2020-07-31 10:36:30,2020
56,True,False,True,active,65,True,0,18,0,5,65,0,2020-07-31 09:41:05+00:00,,,2020-07-31 10:36:30,2020
57,True,False,True,active,66,True,0,1,0,14,66,0,2020-07-31 08:50:17+00:00,,,2020-07-31 10:36:30,2020
58,True,True,True,active,67,True,1,23,0,3,67,0,2020-07-31 08:27:28+00:00,,,2020-07-31 10:36:30,2020
59,True,True,True,active,68,True,1,7,0,11,68,0,2020-07-31 10:11:28+00:00,,,2020-07-31 10:36:30,2020
60,True,True,True,active,69,True,2,9,0,8,69,0,2020-07-31 10:21:24+00:00,,,2020-07-31 10:36:30,2020
61,True,False,True,active,70,True,0,9,0,14,70,0,2020-07-31 08:06:25+00:00,,,2020-07-31 10:36:30,2020
62,True,False,True,active,71,True,0,1,0,22,71,0,2020-07-31 09:49:56+00:00,,,2020-07-31 10:36:30,2020
63,True,False,True,active,72,True,0,21,0,2,72,0,2020-07-31 09:59:25+00:00,,,2020-07-31 10:36:30,2020
64,True,False,True,active,73,True,0,7,0,8,73,0,2020-07-31 10:07:49+00:00,,,2020-07-31 10:36:30,2020
65,True,True,True,active,74,True,0,17,0,2,74,0,2020-07-31 09:53:14+00:00,,,2020-07-31 10:36:30,2020
66,True,False,True,active,75,True,0,12,0,3,75,0,2020-07-31 08:40:36+00:00,,,2020-07-31 10:36:30,2020
67,True,False,True,active,76,True,0,3,0,14,76,0,2020-07-31 08:46:28+00:00,,,2020-07-31 10:36:30,2020
68,True,False,True,active,77,True,0,8,0,7,77,0,2020-07-31 10:05:24+00:00,,,2020-07-31 10:36:30,2020
69,True,False,True,active,78,True,1,4,0,14,78,0,2020-07-31 08:21:01+00:00,,,2020-07-31 10:36:30,2020
70,True,False,True,active,79,True,0,14,0,5,79,0,2020-07-31 10:01:16+00:00,,,2020-07-31 10:36:30,2020
71,True,False,True,active,80,True,0,34,0,1,80,0,2020-07-31 08:56:58+00:00,,,2020-07-31 10:36:30,2020
72,True,False,True,active,81,True,0,10,0,9,81,0,2020-07-31 10:09:21+00:00,,,2020-07-31 10:36:30,2020
73,True,False,True,active,82,True,0,10,0,5,82,0,2020-07-31 08:17:47+00:00,,,2020-07-31 10:36:30,2020
74,True,False,True,active,84,True,0,11,0,4,84,0,2020-07-31 08:42:03+00:00,,,2020-07-31 10:36:30,2020
75,True,False,True,active,85,True,0,19,0,0,85,0,2020-07-31 02:10:09+00:00,,,2020-07-31 10:36:30,2020
76,True,False,True,active,86,True,0,5,0,14,86,0,2020-07-31 10:00:21+00:00,,,2020-07-31 10:36:30,2020
77,True,False,True,active,87,True,1,1,0,13,87,0,2020-07-31 10:14:18+00:00,,,2020-07-31 10:36:30,2020
78,True,False,True,active,89,True,0,2,0,17,89,0,2020-07-31 08:51:33+00:00,,,2020-07-31 10:36:30,2020
79,True,False,True,active,90,True,0,12,0,7,90,0,2020-07-31 10:04:24+00:00,,,2020-07-31 10:36:30,2020
80,True,False,True,active,91,True,1,17,0,1,91,0,2020-07-31 08:46:14+00:00,,,2020-07-31 10:36:30,2020
81,True,False,True,active,92,True,1,8,0,10,92,0,2020-07-31 08:35:54+00:00,,,2020-07-31 10:36:30,2020
82,True,False,True,active,93,True,2,0,0,13,93,0,2020-07-31 08:45:59+00:00,,,2020-07-31 10:36:30,2020
83,True,False,True,active,94,True,0,5,0,6,94,0,2020-07-31 08:41:37+00:00,,,2020-07-31 10:36:30,2020
84,True,False,True,active,95,True,1,1,0,13,95,0,2020-07-31 10:00:17+00:00,,,2020-07-31 10:36:30,2020
85,True,False,True,active,96,True,0,6,0,13,96,0,2020-07-31 09:56:08+00:00,,,2020-07-31 10:36:30,2020
86,True,False,True,active,97,True,0,11,0,8,97,0,2020-07-31 08:07:08+00:00,,,2020-07-31 10:36:30,2020
87,True,False,True,active,98,True,0,17,0,5,98,0,2020-07-31 10:35:48+00:00,,,2020-07-31 10:36:30,2020
88,True,False,True,active,99,True,1,2,0,12,99,0,2020-07-31 10:08:49+00:00,,,2020-07-31 10:36:30,2020
89,True,True,True,active,100,True,1,13,0,11,100,0,2020-07-31 09:54:55+00:00,,,2020-07-31 10:36:30,2020
90,True,False,True,active,101,True,0,14,0,1,101,0,2020-07-31 09:56:38+00:00,,,2020-07-31 10:36:30,2020
91,True,False,True,active,102,True,0,9,0,6,102,0,2020-07-31 08:46:32+00:00,,,2020-07-31 10:36:30,2020
92,True,False,True,active,103,True,1,8,0,6,103,0,2020-07-31 08:01:04+00:00,,,2020-07-31 10:36:30,2020
93,True,False,True,active,104,True,0,1,0,18,104,0,2020-07-31 08:46:04+00:00,,,2020-07-31 10:36:30,2020
94,True,False,True,active,105,True,0,12,0,7,105,0,2020-07-31 09:21:21+00:00,,,2020-07-31 10:36:30,2020
95,True,False,True,active,106,True,0,9,0,6,106,0,2020-07-31 10:35:07+00:00,,,2020-07-31 10:36:30,2020
96,True,False,True,active,107,True,0,17,0,2,107,0,2020-07-31 09:41:32+00:00,,,2020-07-31 10:36:30,2020
97,True,False,True,active,108,True,0,6,0,11,108,0,2020-07-31 08:06:29+00:00,,,2020-07-31 10:36:30,2020
98,True,False,True,active,109,True,2,8,0,25,109,0,2020-07-31 00:13:00+00:00,,,2020-07-31 10:36:30,2020
99,True,False,True,active,110,True,1,6,0,8,110,0,2020-07-31 08:06:48+00:00,,,2020-07-31 10:36:30,2020
100,True,False,True,active,111,True,0,14,0,1,111,0,2020-07-31 08:32:35+00:00,,,2020-07-31 10:36:30,2020
101,True,False,True,active,112,True,0,10,0,5,112,0,2020-07-31 08:51:57+00:00,,,2020-07-31 10:36:30,2020
102,True,False,True,active,113,True,0,3,0,12,113,0,2020-07-31 09:45:33+00:00,,,2020-07-31 10:36:30,2020
103,True,False,True,active,114,True,0,9,0,6,114,0,2020-07-31 04:15:25+00:00,,,2020-07-31 10:36:30,2020
104,True,False,True,active,115,True,1,14,0,4,115,0,2020-07-31 08:57:46+00:00,,,2020-07-31 10:36:30,2020
105,True,False,True,active,116,True,0,4,0,19,116,0,2020-07-31 10:14:51+00:00,,,2020-07-31 10:36:30,2020
106,True,False,True,active,117,True,1,4,0,14,117,0,2020-07-31 09:57:55+00:00,,,2020-07-31 10:36:30,2020
107,True,False,True,active,118,True,1,12,0,6,118,0,2020-07-31 10:33:53+00:00,,,2020-07-31 10:36:30,2020
108,True,False,True,active,119,True,0,10,0,5,119,0,2020-07-31 10:20:03+00:00,,,2020-07-31 10:36:30,2020
109,True,False,True,active,120,True,2,13,0,0,120,0,2020-07-31 10:30:46+00:00,,,2020-07-31 10:36:30,2020
110,True,False,True,active,121,True,0,9,0,8,121,0,2020-07-31 10:34:26+00:00,,,2020-07-31 10:36:30,2020
111,True,False,True,active,122,True,1,4,0,10,122,0,2020-07-31 10:05:14+00:00,,,2020-07-31 10:36:30,2020
112,True,False,True,active,124,True,0,10,0,5,124,0,2020-07-31 08:06:05+00:00,,,2020-07-31 10:36:30,2020
113,True,False,True,active,125,True,0,10,0,5,125,0,2020-07-31 08:11:48+00:00,,,2020-07-31 10:36:30,2020
114,True,False,True,active,126,True,1,7,0,7,126,0,2020-07-31 08:36:12+00:00,,,2020-07-31 10:36:30,2020
115,True,False,True,active,128,True,0,4,0,15,128,0,2020-07-31 09:43:01+00:00,,,2020-07-31 10:36:30,2020
116,True,False,True,active,129,True,0,7,0,12,129,0,2020-07-31 00:28:33+00:00,,,2020-07-31 10:36:30,2020
117,True,False,True,active,130,True,0,2,0,13,130,0,2020-07-31 08:56:24+00:00,,,2020-07-31 10:36:30,2020
118,True,False,True,active,131,True,3,0,0,15,131,0,2020-07-31 09:53:44+00:00,,,2020-07-31 10:36:30,2020
119,True,False,True,active,133,True,0,4,0,19,133,0,2020-07-31 08:56:36+00:00,,,2020-07-31 10:36:30,2020
120,True,False,True,active,135,True,0,13,0,4,135,0,2020-07-31 09:42:10+00:00,,,2020-07-31 10:36:30,2020
121,True,False,True,active,136,True,0,6,0,13,136,0,2020-07-31 10:29:58+00:00,,,2020-07-31 10:36:30,2020
122,True,False,True,active,137,True,0,3,0,12,137,0,2020-07-31 08:50:56+00:00,,,2020-07-31 10:36:30,2020
123,True,False,True,active,138,True,1,2,0,12,138,0,2020-07-31 10:32:00+00:00,,,2020-07-31 10:36:30,2020
124,True,False,True,active,139,True,0,2,0,17,139,0,2020-07-31 10:04:03+00:00,,,2020-07-31 10:36:30,2020
125,True,False,True,active,140,True,0,12,0,5,140,0,2020-07-31 09:25:52+00:00,,,2020-07-31 10:36:30,2020
126,True,False,True,active,141,True,1,9,0,5,141,0,2020-07-31 10:18:18+00:00,,,2020-07-31 10:36:30,2020
127,True,False,True,active,142,True,1,4,0,18,142,0,2020-07-31 08:59:06+00:00,,,2020-07-31 10:36:30,2020
128,True,False,True,active,143,True,1,2,0,20,143,0,2020-07-31 08:31:20+00:00,,,2020-07-31 10:36:30,2020
129,True,False,True,active,144,True,0,14,0,5,144,0,2020-07-31 08:46:26+00:00,,,2020-07-31 10:36:30,2020
130,True,False,True,active,145,True,0,9,0,10,145,0,2020-07-31 08:11:10+00:00,,,2020-07-31 10:36:30,2020
131,True,False,True,active,146,True,1,2,0,16,146,0,2020-07-31 08:56:07+00:00,,,2020-07-31 10:36:30,2020
132,True,True,True,active,149,True,0,16,0,2,149,0,2020-07-31 08:56:32+00:00,,,2020-07-31 10:36:30,2020
133,True,False,True,active,150,True,1,3,0,15,150,0,2020-07-31 10:13:02+00:00,,,2020-07-31 10:36:30,2020
134,True,False,True,active,151,True,2,13,0,4,151,0,2020-07-31 10:26:44+00:00,,,2020-07-31 10:36:30,2020
135,True,True,True,active,152,True,0,3,0,12,152,0,2020-07-31 10:18:14+00:00,,,2020-07-31 10:36:30,2020
136,True,False,True,active,156,True,0,9,0,6,156,0,2020-07-31 08:06:18+00:00,,,2020-07-31 10:36:30,2020
137,True,False,True,active,157,True,1,14,0,0,157,0,2020-07-31 08:21:13+00:00,,,2020-07-31 10:36:30,2020
138,True,False,True,active,159,True,1,6,0,8,159,0,2020-07-31 10:30:50+00:00,,,2020-07-31 10:36:30,2020
139,True,True,True,active,160,True,0,8,0,6,160,0,2020-07-31 10:18:13+00:00,,,2020-07-31 10:36:30,2020
140,True,True,True,active,161,True,0,7,0,16,161,0,2020-07-31 10:22:20+00:00,,,2020-07-31 10:36:30,2020
141,True,False,True,active,162,True,0,11,0,4,162,0,2020-07-31 08:42:00+00:00,,,2020-07-31 10:36:30,2020
142,True,True,True,active,163,True,1,13,0,5,163,0,2020-07-31 10:04:00+00:00,,,2020-07-31 10:36:30,2020
143,True,False,True,active,167,True,0,1,0,14,167,0,2020-07-31 10:24:38+00:00,,,2020-07-31 10:36:30,2020
144,True,False,True,active,169,True,0,10,0,9,169,0,2020-07-31 08:42:50+00:00,,,2020-07-31 10:36:30,2020
145,True,True,True,active,170,True,0,13,0,1,170,0,2020-07-31 08:17:07+00:00,,,2020-07-31 10:36:30,2020
146,True,True,True,active,171,True,0,17,0,6,171,0,2020-07-31 08:16:19+00:00,,,2020-07-31 10:36:30,2020
147,True,True,True,active,173,True,3,5,0,6,173,0,2020-07-31 08:56:22+00:00,,,2020-07-31 10:36:30,2020
148,True,False,True,active,174,True,0,2,0,13,174,0,2020-07-31 08:02:23+00:00,,,2020-07-31 10:36:30,2020
149,True,True,True,active,175,True,0,6,0,11,175,0,2020-07-31 10:24:02+00:00,,,2020-07-31 10:36:30,2020
150,True,False,True,active,176,True,0,2,0,13,176,0,2020-07-31 04:20:08+00:00,,,2020-07-31 10:36:30,2020
151,True,False,True,active,177,True,0,16,0,3,177,0,2020-07-31 09:34:22+00:00,,,2020-07-31 10:36:30,2020
152,True,False,True,active,178,True,0,5,0,14,178,0,2020-07-31 08:50:59+00:00,,,2020-07-31 10:36:30,2020
153,True,False,True,active,179,True,0,7,0,18,179,0,2020-07-31 10:33:02+00:00,,,2020-07-31 10:36:30,2020
154,True,False,True,active,180,True,0,10,0,9,180,0,2020-07-31 08:57:52+00:00,,,2020-07-31 10:36:30,2020
155,True,False,True,active,181,True,1,16,0,2,181,0,2020-07-31 08:46:14+00:00,,,2020-07-31 10:36:30,2020
156,True,True,True,active,182,True,1,9,0,9,182,0,2020-07-31 08:52:01+00:00,,,2020-07-31 10:36:30,2020
157,True,False,True,active,183,True,0,16,0,3,183,0,2020-07-31 09:09:22+00:00,,,2020-07-31 10:36:30,2020
158,True,False,True,active,184,True,0,8,0,11,184,0,2020-07-31 10:13:34+00:00,,,2020-07-31 10:36:30,2020
159,True,False,True,active,185,True,0,10,0,5,185,0,2020-07-31 08:57:40+00:00,,,2020-07-31 10:36:30,2020
160,True,True,True,active,186,True,0,0,0,15,186,0,2020-07-31 10:21:09+00:00,,,2020-07-31 10:36:30,2020
161,True,False,True,active,187,True,0,2,0,13,187,0,2020-07-31 08:26:02+00:00,,,2020-07-31 10:36:30,2020
162,True,False,True,active,188,True,0,3,0,12,188,0,2020-07-31 10:32:28+00:00,,,2020-07-31 10:36:30,2020
163,True,True,True,active,189,True,0,21,0,2,189,0,2020-07-31 10:03:49+00:00,,,2020-07-31 10:36:30,2020
164,True,True,True,active,190,True,3,9,0,25,190,0,2020-07-31 10:28:39+00:00,,,2020-07-31 10:36:30,2020
165,True,False,True,active,191,True,0,12,0,3,191,0,2020-07-31 08:21:42+00:00,,,2020-07-31 10:36:30,2020
166,True,False,True,active,192,True,1,18,0,0,192,0,2020-07-31 08:42:15+00:00,,,2020-07-31 10:36:30,2020
167,True,True,True,active,193,True,0,6,0,9,193,0,2020-07-31 09:56:10+00:00,,,2020-07-31 10:36:30,2020
168,True,False,True,active,194,True,0,4,0,15,194,0,2020-07-31 08:31:22+00:00,,,2020-07-31 10:36:30,2020
169,True,False,True,active,195,True,0,7,0,16,195,0,2020-07-31 10:13:23+00:00,,,2020-07-31 10:36:30,2020
170,True,True,True,active,196,True,1,9,0,0,196,0,2020-07-31 08:57:53+00:00,,,2020-07-31 10:36:30,2020
171,True,False,True,active,197,True,0,13,0,2,197,0,2020-07-31 08:35:57+00:00,,,2020-07-31 10:36:30,2020
172,True,False,True,active,199,True,0,7,0,8,199,0,2020-07-31 08:36:09+00:00,,,2020-07-31 10:36:30,2020
173,True,False,True,active,200,True,0,10,0,9,200,0,2020-07-31 08:20:58+00:00,,,2020-07-31 10:36:30,2020
174,True,False,True,active,201,True,0,15,0,0,201,0,2020-07-31 08:12:47+00:00,,,2020-07-31 10:36:30,2020
175,True,False,True,active,202,True,0,13,0,2,202,0,2020-07-31 08:12:10+00:00,,,2020-07-31 10:36:30,2020
176,True,False,True,active,203,True,0,8,0,7,203,0,2020-07-31 08:01:42+00:00,,,2020-07-31 10:36:30,2020
177,True,False,True,active,204,True,0,14,0,1,204,0,2020-07-31 08:27:51+00:00,,,2020-07-31 10:36:30,2020
178,True,False,True,active,205,True,0,7,0,8,205,0,2020-07-31 08:31:57+00:00,,,2020-07-31 10:36:30,2020
179,True,False,True,active,206,True,0,20,0,3,206,0,2020-07-31 08:56:33+00:00,,,2020-07-31 10:36:30,2020
180,True,True,True,active,208,True,0,3,0,12,208,0,2020-07-31 04:01:54+00:00,,,2020-07-31 10:36:30,2020
181,True,False,True,active,209,True,1,2,0,12,209,0,2020-07-31 08:20:52+00:00,,,2020-07-31 10:36:30,2020
182,True,False,True,active,210,True,0,12,0,3,210,0,2020-07-31 08:52:43+00:00,,,2020-07-31 10:36:30,2020
183,True,False,True,active,211,True,1,1,0,17,211,0,2020-07-31 08:06:57+00:00,,,2020-07-31 10:36:30,2020
184,True,False,True,active,212,True,0,20,0,13,212,0,2020-07-31 10:33:07+00:00,,,2020-07-31 10:36:30,2020
185,True,True,True,active,213,True,0,13,0,3,213,0,2020-07-31 04:40:28+00:00,,,2020-07-31 10:36:30,2020
186,True,False,True,active,214,True,0,9,0,6,214,0,2020-07-31 08:56:47+00:00,,,2020-07-31 10:36:30,2020
187,True,False,True,active,215,True,0,1,0,14,215,0,2020-07-31 08:57:51+00:00,,,2020-07-31 10:36:30,2020
188,True,False,True,active,216,True,0,3,0,16,216,0,2020-07-31 08:26:03+00:00,,,2020-07-31 10:36:30,2020
189,True,False,True,active,217,True,0,16,0,3,217,0,2020-07-31 08:28:50+00:00,,,2020-07-31 10:36:30,2020
190,True,False,True,active,218,True,0,9,0,6,218,0,2020-07-31 10:29:26+00:00,,,2020-07-31 10:36:30,2020
191,True,False,True,active,219,True,1,6,0,8,219,0,2020-07-31 08:46:14+00:00,,,2020-07-31 10:36:30,2020
192,True,False,True,active,221,True,0,7,0,12,221,0,2020-07-31 09:56:23+00:00,,,2020-07-31 10:36:30,2020
193,True,True,True,active,222,True,0,11,0,3,222,0,2020-07-31 10:21:25+00:00,,,2020-07-31 10:36:30,2020
194,True,False,True,active,224,True,0,3,0,14,224,0,2020-07-31 09:17:08+00:00,,,2020-07-31 10:36:30,2020
195,True,False,True,active,225,True,0,0,0,19,225,0,2020-07-31 10:00:35+00:00,,,2020-07-31 10:36:30,2020
196,True,False,True,active,226,True,0,2,0,13,226,0,2020-07-31 10:05:22+00:00,,,2020-07-31 10:36:30,2020
197,True,False,True,active,227,True,1,11,0,7,227,0,2020-07-31 08:15:29+00:00,,,2020-07-31 10:36:30,2020
198,True,False,True,active,228,True,0,17,0,2,228,0,2020-07-31 08:21:43+00:00,,,2020-07-31 10:36:30,2020
199,True,False,True,active,232,True,0,7,0,4,232,0,2020-07-31 08:16:55+00:00,,,2020-07-31 10:36:30,2020
200,True,False,True,active,233,True,1,13,0,1,233,0,2020-07-31 08:27:33+00:00,,,2020-07-31 10:36:30,2020
201,True,False,True,active,234,True,0,5,0,10,234,0,2020-07-31 06:16:23+00:00,,,2020-07-31 10:36:30,2020
202,True,False,True,active,235,True,0,5,0,10,235,0,2020-07-31 09:23:29+00:00,,,2020-07-31 10:36:30,2020
203,True,False,True,active,236,True,0,5,0,10,236,0,2020-07-31 10:15:01+00:00,,,2020-07-31 10:36:30,2020
204,True,False,True,active,239,True,1,9,0,5,239,0,2020-07-31 09:55:24+00:00,,,2020-07-31 10:36:30,2020
205,True,False,True,active,255,True,0,2,0,13,255,0,2020-07-31 08:32:06+00:00,,,2020-07-31 10:36:30,2020
206,True,False,True,active,258,True,0,4,0,11,258,0,2020-07-31 08:37:34+00:00,,,2020-07-31 10:36:30,2020
207,True,False,True,active,259,True,0,15,0,0,259,0,2020-07-31 08:31:40+00:00,,,2020-07-31 10:36:30,2020
208,True,False,True,active,260,True,0,11,0,4,260,0,2020-07-31 08:36:20+00:00,,,2020-07-31 10:36:30,2020
209,True,False,True,active,271,True,0,15,0,0,271,0,2020-07-31 09:52:39+00:00,,,2020-07-31 10:36:30,2020
210,True,False,True,active,272,True,2,11,0,6,272,0,2020-07-31 08:51:34+00:00,,,2020-07-31 10:36:30,2020
211,True,False,True,active,273,True,0,12,0,28,273,0,2020-07-31 08:56:14+00:00,,,2020-07-31 10:36:30,2020
212,True,False,True,active,279,True,0,12,0,7,279,0,2020-07-31 08:42:26+00:00,,,2020-07-31 10:36:30,2020
213,True,False,True,active,280,True,1,6,0,12,280,0,2020-07-31 08:41:41+00:00,,,2020-07-31 10:36:30,2020
214,True,False,True,active,282,True,2,1,0,12,282,0,2020-07-31 09:16:31+00:00,,,2020-07-31 10:36:30,2020
215,True,False,True,active,296,True,1,5,0,17,296,0,2020-07-31 10:25:21+00:00,,,2020-07-31 10:36:30,2020
216,True,False,True,active,318,True,0,16,0,3,318,0,2020-07-31 10:32:16+00:00,,,2020-07-31 10:36:30,2020
217,True,False,True,active,319,True,0,14,0,11,319,0,2020-07-31 07:36:47+00:00,,,2020-07-31 10:36:30,2020
218,True,False,True,active,327,True,0,2,0,13,327,0,2020-07-31 08:41:57+00:00,,,2020-07-31 10:36:30,2020
219,True,False,True,active,328,True,0,4,0,11,328,0,2020-07-31 08:26:18+00:00,,,2020-07-31 10:36:30,2020
220,True,False,True,active,329,True,0,1,0,14,329,0,2020-07-31 09:20:01+00:00,,,2020-07-31 10:36:30,2020
221,True,False,True,active,330,True,0,11,0,4,330,0,2020-07-31 08:56:04+00:00,,,2020-07-31 10:36:30,2020
222,True,False,True,active,331,True,2,1,0,12,331,0,2020-07-31 10:28:46+00:00,,,2020-07-31 10:36:30,2020
